year,state_zone,count,days,name,state,pop_share
2009,AZ037,3,1.92,Yavapai County Valleys and Basins,AZ,145529.0
2009,CA053,1,5.41,Ventura County Mountains,CA,433717.0
2009,CA054,1,5.41,Los Angeles County Mountains,CA,3120952.0
2009,CA513,1,3.23,Santa Clara Valley Including San Jose,CA,539031.0
2009,CA520,1,1.02,Owens Valley,CA,2825.0
2009,CA522,8,10.99,Death Valley National Park,CA,12894.0
2009,CA523,8,10.99,Western Mojave Desert,CA,535599.0
2009,CA524,8,10.99,"Eastern Mojave Desert, Including the Mojave National Preserve",CA,665578.0
2009,CA525,8,10.99,Morongo Basin,CA,186916.0
2009,CA526,8,10.99,Cadiz Basin,CA,283473.0
2009,CA527,8,10.99,San Bernardino County-Upper Colorado River Valley,CA,100492.0
2009,DE001,2,2.26,New Castle,DE,569031.0
2009,IA057,1,0.57,Audubon,IA,5746.0
2009,IA058,1,0.57,Guthrie,IA,11255.0
2009,IA059,1,0.57,Dallas,IA,98523.0
2009,IA060,1,0.57,Polk,IA,503599.0
2009,IA069,1,0.86,Pottawattamie,IA,95509.0
2009,IA070,1,0.83,Cass,IA,13540.0
2009,IA071,1,0.83,Adair,IA,7539.0
2009,IA072,1,0.57,Madison,IA,17764.0
2009,IA073,1,0.57,Warren,IA,54378.0
2009,IA074,1,0.57,Marion,IA,34454.0
2009,IA079,1,0.86,Mills,IA,15600.0
2009,IA080,1,0.86,Montgomery,IA,10365.0
2009,IA081,1,0.83,Adams,IA,3745.0
2009,IA082,1,0.83,Union,IA,12514.0
2009,IA083,1,0.57,Clarke,IA,9959.0
2009,IA084,1,0.57,Lucas,IA,8946.0
2009,IA085,1,0.57,Monroe,IA,7851.0
2009,IA090,1,1.04,Fremont,IA,7456.0
2009,IA091,1,1.04,Page,IA,15587.0
2009,IA092,1,0.83,Taylor,IA,6221.0
2009,IA093,1,0.83,Ringgold,IA,5067.0
2009,IA094,1,0.83,Decatur,IA,7958.0
2009,IA095,1,0.57,Wayne,IA,6436.0
2009,IA096,1,0.57,Appanoose,IA,12515.0
2009,IL100,2,7.239999999999999,Madison,IL,269139.0
2009,IL101,2,7.239999999999999,St. Clair,IL,264488.0
2009,KS008,1,3.25,Republic,KS,4810.0
2009,KS009,1,3.25,Washington,KS,5538.0
2009,KS010,1,3.25,Marshall,KS,9878.0
2009,KS011,1,3.25,Nemaha,KS,10396.0
2009,KS012,1,3.25,Brown,KS,9586.0
2009,KS020,1,3.25,Cloud,KS,9020.0
2009,KS021,1,3.25,Clay,KS,8246.0
2009,KS022,1,3.25,Riley,KS,75527.0
2009,KS023,1,3.25,Pottawatomie,KS,25768.0
2009,KS024,1,4.25,Jackson,KS,13633.0
2009,KS025,1,4.34,Atchison,KS,16495.0
2009,KS026,1,4.25,Jefferson,KS,19771.0
2009,KS034,1,3.25,Ottawa,KS,5892.0
2009,KS035,1,3.25,Dickinson,KS,19267.0
2009,KS036,1,3.25,Geary,KS,32889.0
2009,KS037,1,4.25,Morris,KS,5621.0
2009,KS038,1,4.25,Wabaunsee,KS,7215.0
2009,KS039,1,4.25,Shawnee,KS,177531.0
2009,KS040,1,4.25,Douglas,KS,122309.0
2009,KS049,1,3.65,Saline,KS,54460.0
2009,KS051,1,3.65,McPherson,KS,29712.0
2009,KS052,1,4.65,Marion,KS,12332.0
2009,KS053,1,4.65,Chase,KS,2776.0
2009,KS054,1,4.25,Lyon,KS,33430.0
2009,KS055,1,4.25,Osage,KS,16417.0
2009,KS056,1,4.25,Franklin,KS,26423.0
2009,KS057,1,4.34,Miami,KS,35441.0
2009,KS058,1,4.25,Coffey,KS,8487.0
2009,KS059,1,4.25,Anderson,KS,8058.0
2009,KS060,1,4.34,Linn,KS,10258.0
2009,KS067,1,2.71,Reno,KS,62408.0
2009,KS068,2,7.36,Harvey,KS,34802.0
2009,KS069,2,7.36,Butler,KS,68244.0
2009,KS070,2,7.36,Greenwood,KS,6028.0
2009,KS071,2,7.36,Woodson,KS,3172.0
2009,KS072,2,7.36,Allen,KS,12788.0
2009,KS073,1,1.51,Bourbon,KS,14715.0
2009,KS082,1,2.71,Kingman,KS,7335.0
2009,KS083,2,7.36,Sedgwick,KS,524985.0
2009,KS091,1,2.71,Harper,KS,5549.0
2009,KS092,2,7.36,Sumner,KS,23289.0
2009,KS093,2,7.36,Cowley,KS,35283.0
2009,KS094,2,7.36,Elk,KS,2868.0
2009,KS095,2,7.36,Wilson,KS,8935.0
2009,KS096,2,7.36,Neosho,KS,16038.0
2009,KS097,1,1.51,Crawford,KS,39406.0
2009,KS098,2,7.36,Chautauqua,KS,3503.0
2009,KS099,2,7.36,Montgomery,KS,32782.0
2009,KS100,2,7.36,Labette,KS,20188.0
2009,KS101,1,1.51,Cherokee,KS,20729.0
2009,KS102,1,4.34,Doniphan,KS,7996.0
2009,KS103,1,4.34,Leavenworth,KS,83393.0
2009,KS104,1,5.22,Wyandotte,KS,163982.0
2009,KS105,1,5.22,Johnson,KS,609583.0
2009,LA058,1,0.51,St. John The Baptist,LA,45385.0
2009,LA059,1,0.51,Upper Lafourche,LA,57295.0
2009,LA060,1,0.51,St. Charles,LA,55266.0
2009,LA064,1,0.51,Upper St. Bernard,LA,15660.0
2009,LA065,1,0.51,Upper Terrebonne,LA,18902.0
2009,LA066,1,0.51,Lower Terrebonne,LA,91822.0
2009,LA067,1,0.51,Lower Lafourche,LA,47442.0
2009,LA068,1,0.51,Coastal Jefferson,LA,106718.0
2009,LA069,1,0.51,Lower Plaquemines,LA,18429.0
2009,LA070,1,0.51,Lower St. Bernard,LA,33829.0
2009,MN060,1,0.51,Hennepin,MN,1269383.0
2009,MN062,1,0.51,Ramsey,MN,539171.0
2009,MO001,1,1.28,Atchison,MO,5374.0
2009,MO002,1,1.28,Nodaway,MO,23871.0
2009,MO003,1,1.05,Worth,MO,2132.0
2009,MO004,1,1.05,Gentry,MO,6698.0
2009,MO005,1,1.05,Harrison,MO,8539.0
2009,MO006,1,1.05,Mercer,MO,3741.0
2009,MO007,1,0.84,Putnam,MO,4732.0
2009,MO008,1,0.84,Schuyler,MO,4629.0
2009,MO011,1,1.28,Holt,MO,4776.0
2009,MO012,1,1.28,Andrew,MO,18307.0
2009,MO013,1,1.28,De Kalb,MO,13078.0
2009,MO014,1,1.05,Daviess,MO,8441.0
2009,MO015,1,1.05,Grundy,MO,9820.0
2009,MO016,1,0.84,Sullivan,MO,6414.0
2009,MO017,1,0.84,Adair,MO,26535.0
2009,MO020,1,4.34,Buchanan,MO,88066.0
2009,MO021,1,4.34,Clinton,MO,21316.0
2009,MO022,1,1.42,Caldwell,MO,9334.0
2009,MO023,1,1.19,Livingston,MO,15645.0
2009,MO024,1,0.84,Linn,MO,12489.0
2009,MO025,1,0.84,Macon,MO,15238.0
2009,MO028,1,5.22,Platte,MO,107033.0
2009,MO029,1,5.22,Clay,MO,252180.0
2009,MO030,1,4.34,Ray,MO,24064.0
2009,MO031,1,1.19,Carroll,MO,8862.0
2009,MO032,1,1.05,Chariton,MO,7544.0
2009,MO033,1,1.05,Randolph,MO,25127.0
2009,MO037,1,5.22,Jackson,MO,713953.0
2009,MO038,1,4.34,Lafayette,MO,33488.0
2009,MO039,1,1.19,Saline,MO,23031.0
2009,MO040,1,1.05,Howard,MO,10179.0
2009,MO043,1,4.34,Cass,MO,110212.0
2009,MO044,1,4.34,Johnson,MO,54268.0
2009,MO045,1,1.19,Pettis,MO,43399.0
2009,MO046,1,1.19,Cooper,MO,17824.0
2009,MO053,1,4.34,Bates,MO,16876.0
2009,MO054,1,4.34,Henry,MO,22473.0
2009,MO055,1,1.51,Benton,MO,20038.0
2009,MO056,1,1.51,Morgan,MO,21435.0
2009,MO057,1,0.78,Miller,MO,25533.0
2009,MO058,1,0.75,Maries,MO,8920.0
2009,MO061,2,7.239999999999999,St. Charles,MO,414236.0
2009,MO063,2,7.239999999999999,St. Louis,MO,1002737.0
2009,MO064,2,7.239999999999999,St. Louis City,MO,313180.0
2009,MO066,1,1.51,Vernon,MO,21213.0
2009,MO067,1,1.51,St. Clair,MO,9895.0
2009,MO068,1,1.51,Hickory,MO,9734.0
2009,MO069,1,1.51,Camden,MO,46948.0
2009,MO070,1,0.75,Pulaski,MO,52536.0
2009,MO071,1,0.75,Phelps,MO,46214.0
2009,MO077,1,1.51,Barton,MO,12336.0
2009,MO078,1,1.51,Cedar,MO,14519.0
2009,MO088,1,1.51,Jasper,MO,124401.0
2009,MO113,2,0.95,Dunklin,MO,30941.0
2009,MO115,2,0.95,Pemiscot,MO,17053.0
2009,MS001,2,0.95,DeSoto,MS,189565.0
2009,MS002,1,0.31,Marshall,MS,36770.0
2009,MS003,1,0.31,Benton,MS,8973.0
2009,MS007,2,0.95,Tunica,MS,11285.0
2009,MS008,2,0.95,Tate,MS,30390.0
2009,MS010,2,0.95,Coahoma,MS,25800.0
2009,MS011,2,0.95,Quitman,MS,7944.0
2009,MS012,1,0.31,Panola,MS,35015.0
2009,MS013,1,0.31,Lafayette,MS,57341.0
2009,MS020,1,0.31,Tallahatchie,MS,14245.0
2009,MS021,1,0.31,Yalobusha,MS,12807.0
2009,MS022,1,0.31,Calhoun,MS,14880.0
2009,MS067,1,0.31,Wayne,MS,20573.0
2009,MS075,1,0.31,Perry,MS,11920.0
2009,MS076,1,0.31,Greene,MS,13480.0
2009,MS078,1,0.31,Stone,MS,19344.0
2009,MS079,1,0.31,George,MS,24592.0
2009,MS080,1,0.51,Hancock,MS,50233.0
2009,MS081,1,0.51,Harrison,MS,204397.0
2009,MS082,1,0.51,Jackson,MS,143937.0
2009,NE052,1,0.86,Douglas,NE,579067.0
2009,NE053,1,0.86,Sarpy,NE,189563.0
2009,NE067,1,0.86,Cass,NE,27858.0
2009,NE068,1,1.04,Otoe,NE,16515.0
2009,NE090,1,1.04,Johnson,NE,5267.0
2009,NE091,1,1.04,Nemaha,NE,7000.0
2009,NE092,1,1.04,Pawnee,NE,2678.0
2009,NE093,1,1.04,Richardson,NE,8113.0
2009,NJ015,2,2.26,Mercer,NJ,377098.0
2009,NJ017,2,2.26,Gloucester,NJ,299345.0
2009,NJ018,2,2.26,Camden,NJ,517873.0
2009,NJ019,2,2.26,Northwestern Burlington,NJ,249505.0
2009,NV016,8,10.9,Northeast Clark County,NV,492385.0
2009,NV017,8,10.99,Western Clark and Southern Nye County,NV,367454.0
2009,NV020,8,10.99,Las Vegas Valley,NV,418546.0
2009,NV021,8,10.99,Lake Mead National Recreation Area,NV,410423.0
2009,NV022,8,10.99,Southern Clark County,NV,275409.0
2009,OK049,3,7.61,Pushmataha,OK,12150.0
2009,OK053,3,7.61,Choctaw,OK,15362.0
2009,OK054,5,11.86,Osage,OK,48661.0
2009,OK055,5,11.86,Washington,OK,51476.0
2009,OK056,5,11.86,Nowata,OK,10480.0
2009,OK057,5,11.86,Craig,OK,14855.0
2009,OK058,4,10.66,Ottawa,OK,31395.0
2009,OK059,5,11.86,Pawnee,OK,17291.0
2009,OK060,6,17.28,Tulsa,OK,648397.0
2009,OK061,5,12.510000000000002,Rogers,OK,96368.0
2009,OK062,5,12.510000000000002,Mayes,OK,43367.0
2009,OK063,3,10.52,Delaware,OK,46033.0
2009,OK064,5,12.510000000000002,Creek,OK,74864.0
2009,OK065,5,12.510000000000002,Okfuskee,OK,12503.0
2009,OK066,5,12.510000000000002,Okmulgee,OK,38890.0
2009,OK067,5,12.510000000000002,Wagoner,OK,84669.0
2009,OK068,4,10.93,Cherokee,OK,49433.0
2009,OK069,1,4.91,Adair,OK,22678.0
2009,OK070,5,12.510000000000002,Muskogee,OK,70493.0
2009,OK071,5,12.510000000000002,McIntosh,OK,20252.0
2009,OK072,5,12.510000000000002,Sequoyah,OK,43817.0
2009,OK073,3,6.9799999999999995,Pittsburg,OK,45329.0
2009,OK074,3,6.9799999999999995,Haskell,OK,12988.0
2009,OK075,3,6.9799999999999995,Latimer,OK,11089.0
2009,OK076,5,12.879999999999999,Le Flore,OK,52446.0
2009,OR003,4,6.4,Coast Range of Northwest Oregon,OR,334931.0
2009,OR004,4,6.4,Central Coast Range of Western Oregon,OR,191857.0
2009,OR005,4,6.4,Lower Columbia,OR,12741.0
2009,OR006,4,6.82,Greater Portland Metro Area,OR,946762.0
2009,OR007,4,6.82,Central Willamette Valley,OR,375249.0
2009,OR008,4,6.4,South  Willamette Valley,OR,133974.0
2009,OR010,4,7.16,Northern Oregon Cascade Foothills,OR,282757.0
2009,OR011,4,7.16,Northern Oregon Cascades,OR,512947.0
2009,OR012,4,7.16,Cascade Foothills in Lane County,OR,106742.0
2009,OR013,4,7.16,Cascades in Lane County,OR,150288.0
2009,OR014,4,7.16,Upper Hood River Valley,OR,4609.0
2009,PA070,2,2.26,Delaware,PA,569265.0
2009,PA071,2,2.26,Philadelphia,PA,1590893.0
2009,TN001,1,0.64,Lake,TN,7715.0
2009,TN002,1,0.64,Obion,TN,31136.0
2009,TN019,1,0.64,Dyer,TN,37737.0
2009,TN048,2,0.95,Lauderdale,TN,26735.0
2009,TN049,2,0.95,Tipton,TN,65133.0
2009,TN050,1,0.31,Haywood,TN,17862.0
2009,TN051,1,0.31,Crockett,TN,14363.0
2009,TN052,1,0.31,Madison,TN,99184.0
2009,TN088,2,0.95,Shelby,TN,941334.0
2009,TN089,1,0.31,Fayette,TN,44386.0
2009,TN090,1,0.31,Hardeman,TN,26075.0
2009,WA019,4,7.16,South Washington Cascades,WA,40860.0
2009,WA020,4,6.4,Willapa Hills,WA,21928.0
2009,WA022,4,6.4,Lower Columbia and I - 5 Corridor in Cowlitz County,WA,31259.0
2009,WA039,4,6.82,Greater Vancouver Area,WA,347089.0
2009,WA040,4,7.16,South Washington Cascade Foothills,WA,186001.0
2009,WA504,2,3.69,Southwest Interior,WA,332346.0
2009,WA507,2,4.21,Everett and Vicinity,WA,130941.0
2009,WA509,2,4.21,Tacoma Area,WA,272867.0
2009,WA511,2,3.69,Hood Canal Area,WA,124159.0
2009,WA512,2,3.69,Lower Chehalis Valley Area,WA,45000.0
2010,AL001,3,5.880000000000001,Lauderdale,AL,94535.0
2010,AL002,3,5.88,Colbert,AL,56523.0
2010,AL003,3,5.88,Franklin,AL,31586.0
2010,AL004,2,5.59,Lawrence,AL,34680.0
2010,AL005,2,5.59,Limestone,AL,96933.0
2010,AL006,2,5.59,Madison,AL,380512.0
2010,AL007,2,5.59,Morgan,AL,121507.0
2010,AL008,2,5.59,Marshall,AL,97653.0
2010,AL009,1,1.4,Jackson,AL,53751.0
2010,AL010,1,1.4,DeKalb,AL,73273.0
2010,AL011,1,3.19,Marion,AL,30752.0
2010,AL012,1,3.19,Lamar,AL,14710.0
2010,AL013,1,3.19,Fayette,AL,16747.0
2010,AL014,1,3.19,Winston,AL,24356.0
2010,AL015,1,3.19,Walker,AL,66024.0
2010,AL016,2,5.59,Cullman,AL,85722.0
2010,AL017,1,3.19,Blount,AL,60084.0
2010,AL018,1,3.19,Etowah,AL,103308.0
2010,AL019,1,3.19,Calhoun,AL,116542.0
2010,AL020,1,3.19,Cherokee,AL,26463.0
2010,AL021,1,3.19,Cleburne,AL,15562.0
2010,AL022,1,3.19,Pickens,AL,20704.0
2010,AL023,1,3.19,Tuscaloosa,AL,210879.0
2010,AL024,1,3.19,Jefferson,AL,671851.0
2010,AL025,1,3.19,Shelby,AL,221377.0
2010,AL026,1,3.19,St. Clair,AL,93126.0
2010,AL027,1,3.19,Talladega,AL,82155.0
2010,AL028,1,3.19,Clay,AL,13566.0
2010,AL029,1,3.19,Randolph,AL,23587.0
2010,AL030,1,3.19,Sumter,AL,13644.0
2010,AL031,1,3.19,Greene,AL,8365.0
2010,AL032,1,3.19,Hale,AL,15249.0
2010,AL033,1,3.19,Perry,AL,10225.0
2010,AL034,1,3.19,Bibb,AL,23096.0
2010,AL035,1,3.19,Chilton,AL,45586.0
2010,AL036,1,3.19,Coosa,AL,11449.0
2010,AL037,1,3.19,Tallapoosa,AL,42131.0
2010,AL038,1,3.19,Chambers,AL,33468.0
2010,AL039,1,3.19,Marengo,AL,20443.0
2010,AL040,1,3.19,Dallas,AL,40988.0
2010,AL041,1,3.19,Autauga,AL,58230.0
2010,AL042,1,3.19,Lowndes,AL,11352.0
2010,AL043,1,3.19,Elmore,AL,85785.0
2010,AL044,1,3.19,Montgomery,AL,233217.0
2010,AL045,1,3.19,Macon,AL,20627.0
2010,AL046,1,3.19,Bullock,AL,10945.0
2010,AL047,1,3.19,Lee,AL,163117.0
2010,AL048,1,3.19,Russell,AL,58944.0
2010,AL049,1,3.19,Pike,AL,33790.0
2010,AL050,1,3.19,Barbour,AL,26333.0
2010,AL051,9,9.05,Choctaw,AL,13357.0
2010,AL052,9,9.05,Washington,AL,18693.0
2010,AL053,9,9.05,Clarke,AL,28257.0
2010,AL054,9,9.05,Wilcox,AL,11836.0
2010,AL055,9,8.5,Monroe,AL,22932.0
2010,AL056,7,6.39,Conecuh,AL,12904.0
2010,AL057,7,6.39,Butler,AL,20262.0
2010,AL058,7,6.39,Crenshaw,AL,13777.0
2010,AL059,6,5.84,Escambia,AL,37663.0
2010,AL060,6,5.84,Covington,AL,37937.0
2010,AR008,14,22.1,Randolph,AR,18351.0
2010,AR009,13,18.11,Clay,AR,15332.0
2010,AR016,1,1.84,Independence,AR,38122.0
2010,AR017,14,22.1,Lawrence,AR,17218.0
2010,AR018,14,22.1,Greene,AR,45883.0
2010,AR019,8,41.31,Crawford,AR,66396.0
2010,AR020,8,41.31,Franklin,AR,18913.0
2010,AR025,1,2.17,Jackson,AR,18389.0
2010,AR026,13,19.87,Craighead,AR,113593.0
2010,AR027,13,19.87,Poinsett,AR,24458.0
2010,AR028,13,19.87,Mississippi,AR,44005.0
2010,AR029,8,41.31,Sebastian,AR,131600.0
2010,AR031,1,3.59,Conway,AR,21476.0
2010,AR032,1,3.59,Faulkner,AR,124813.0
2010,AR033,1,3.59,White,AR,80494.0
2010,AR034,1,3.59,Woodruff,AR,6832.0
2010,AR035,14,20.86,Cross,AR,17302.0
2010,AR036,14,20.86,Crittenden,AR,48749.0
2010,AR039,1,3.59,Perry,AR,10606.0
2010,AR042,1,2.17,Garland,AR,100303.0
2010,AR043,1,3.59,Saline,AR,122505.0
2010,AR044,1,3.59,Pulaski,AR,395185.0
2010,AR045,1,3.59,Lonoke,AR,75832.0
2010,AR046,1,3.59,Prairie,AR,9140.0
2010,AR047,1,3.59,Monroe,AR,7486.0
2010,AR048,14,20.86,St. Francis,AR,27726.0
2010,AR049,14,20.86,Lee,AR,10124.0
2010,AR050,2,2.3099999999999996,Sevier,AR,17254.0
2010,AR051,2,2.3099999999999996,Howard,AR,13749.0
2010,AR053,1,2.17,Clark,AR,22705.0
2010,AR054,1,2.17,Hot Spring,AR,34271.0
2010,AR055,1,2.17,Grant,AR,18726.0
2010,AR056,1,3.59,Jefferson,AR,75060.0
2010,AR057,1,3.59,Arkansas,AR,17935.0
2010,AR058,14,20.86,Phillips,AR,20773.0
2010,AR059,2,2.3099999999999996,Little River,AR,12922.0
2010,AR060,2,2.3099999999999996,Hempstead,AR,21939.0
2010,AR061,2,2.3099999999999996,Nevada,AR,8686.0
2010,AR062,1,2.17,Dallas,AR,7986.0
2010,AR063,1,2.17,Cleveland,AR,9213.0
2010,AR064,1,3.59,Lincoln,AR,14026.0
2010,AR065,1,3.59,Desha,AR,12669.0
2010,AR066,1,2.17,Ouachita,AR,24708.0
2010,AR067,1,2.17,Calhoun,AR,5651.0
2010,AR068,1,2.17,Bradley,AR,10991.0
2010,AR069,1,3.59,Drew,AR,18570.0
2010,AR070,2,2.3099999999999996,Miller,AR,43462.0
2010,AR071,3,2.63,Lafayette,AR,8068.0
2010,AR072,3,2.63,Columbia,AR,23981.0
2010,AR073,3,5.069999999999999,Union,AR,40261.0
2010,AR074,2,6.359999999999999,Ashley,AR,20809.0
2010,AR075,2,6.359999999999999,Chicot,AR,11265.0
2010,AZ002,8,12.66,Lake Havasu and Fort Mohave,AZ,9169.0
2010,AZ003,8,12.66,Northwest Deserts,AZ,112138.0
2010,AZ006,4,3.89,Grand Canyon Country,AZ,9330.0
2010,AZ036,8,12.66,Lake Mead National Recreation Area,AZ,29854.0
2010,AZ037,2,1.3900000000000001,Yavapai County Valleys and Basins,AZ,145529.0
2010,CA053,6,8.8,Ventura County Mountains,CA,433717.0
2010,CA054,7,9.52,Los Angeles County Mountains,CA,3120952.0
2010,CA088,9,9.42,Santa Clarita Valley,CA,475120.0
2010,CA506,1,0.32,North Bay Interior Valleys,CA,348933.0
2010,CA508,1,0.32,San Francisco Bay Shoreline,CA,1001208.0
2010,CA510,1,0.32,East Bay Interior Valleys,CA,1142990.0
2010,CA512,1,0.32,Santa Cruz Mountains,CA,720186.0
2010,CA513,1,0.32,Santa Clara Valley Including San Jose,CA,539031.0
2010,CA516,1,0.32,Southern Salinas Valley/Arroyo Seco and Lake San Antonio,CA,53914.0
2010,CA517,1,0.32,Santa Lucia Mountains and Los Padres National Forest,CA,179874.0
2010,CA518,1,0.32,Mountains Of San Benito County And Interior Monterey County Including Pinnacles National Monument,CA,174124.0
2010,CA520,2,4.27,Owens Valley,CA,2825.0
2010,CA522,8,12.66,Death Valley National Park,CA,12894.0
2010,CA523,8,12.66,Western Mojave Desert,CA,535599.0
2010,CA524,8,12.66,"Eastern Mojave Desert, Including the Mojave National Preserve",CA,665578.0
2010,CA525,8,12.66,Morongo Basin,CA,186916.0
2010,CA526,8,12.66,Cadiz Basin,CA,283473.0
2010,CA527,8,12.66,San Bernardino County-Upper Colorado River Valley,CA,100492.0
2010,CA528,1,0.32,Northern Salinas Valley/Hollister Valley and Carmel Valley,CA,50476.0
2010,CA547,9,9.42,Los Angeles County San Fernando Valley,CA,883420.0
2010,CA548,7,6.41,Los Angeles County San Gabriel Valley,CA,1042608.0
2010,DC001,2,2.2800000000000002,District of Columbia,DC,700751.0
2010,DE001,12,19.11,New Castle,DE,569031.0
2010,FL014,1,0.66,Inland Gulf,FL,12399.0
2010,FL015,1,0.66,Inland Franklin,FL,4193.0
2010,FL108,1,0.66,South Walton,FL,14026.0
2010,FL112,1,0.66,Coastal Bay,FL,102558.0
2010,FL114,1,0.66,Coastal Gulf,FL,4653.0
2010,FL115,1,0.66,Coastal Franklin,FL,7320.0
2010,GA065,1,0.34,Richmond,GA,206566.0
2010,GA069,1,1.11,Upson,GA,26729.0
2010,GA077,1,0.34,Burke,GA,24988.0
2010,GA078,1,1.11,Harris,GA,36065.0
2010,GA079,1,1.11,Talbot,GA,7518.0
2010,GA080,1,1.11,Taylor,GA,8913.0
2010,GA081,1,1.11,Crawford,GA,12936.0
2010,GA082,1,1.11,Bibb,GA,155521.0
2010,GA083,1,1.11,Twiggs,GA,9169.0
2010,GA084,1,1.11,Wilkinson,GA,9624.0
2010,GA085,2,8.2,Johnson,GA,10300.0
2010,GA086,2,8.2,Emanuel,GA,22971.0
2010,GA087,4,1.81,Jenkins,GA,9191.0
2010,GA088,4,1.81,Screven,GA,14632.0
2010,GA089,1,1.11,Muscogee,GA,190165.0
2010,GA090,1,1.11,Chattahoochee,GA,10649.0
2010,GA091,1,1.11,Marion,GA,9149.0
2010,GA092,1,1.11,Schley,GA,5619.0
2010,GA093,1,1.11,Macon,GA,14236.0
2010,GA094,1,1.11,Peach,GA,28413.0
2010,GA095,1,1.11,Houston,GA,159600.0
2010,GA096,2,8.2,Bleckley,GA,13280.0
2010,GA097,2,8.2,Laurens,GA,48683.0
2010,GA098,2,8.2,Treutlen,GA,7001.0
2010,GA099,3,1.58,Candler,GA,11343.0
2010,GA100,3,1.58,Bulloch,GA,79097.0
2010,GA101,4,1.81,Effingham,GA,66709.0
2010,GA102,2,8.2,Stewart,GA,6147.0
2010,GA103,2,8.2,Webster,GA,2860.0
2010,GA104,2,8.2,Sumter,GA,31137.0
2010,GA105,2,8.2,Dooly,GA,14490.0
2010,GA106,2,8.2,Crisp,GA,22903.0
2010,GA107,2,8.2,Pulaski,GA,12508.0
2010,GA108,2,8.2,Wilcox,GA,9230.0
2010,GA109,2,8.2,Dodge,GA,21251.0
2010,GA110,2,8.2,Telfair,GA,16170.0
2010,GA111,2,8.2,Wheeler,GA,8388.0
2010,GA112,2,8.2,Montgomery,GA,10072.0
2010,GA113,2,8.2,Toombs,GA,27354.0
2010,GA114,2,1.22,Tattnall,GA,25368.0
2010,GA115,2,1.22,Evans,GA,11104.0
2010,GA116,2,1.22,Inland Bryan,GA,36777.0
2010,GA117,5,2.7,Coastal Bryan,GA,3848.0
2010,GA118,6,2.93,Inland Chatham,GA,150338.0
2010,GA119,6,2.9299999999999997,Coastal Chatham,GA,139494.0
2010,GA137,2,1.22,Long,GA,19660.0
2010,GA138,2,1.22,Inland Liberty,GA,58609.0
2010,GA139,3,1.85,Coastal Liberty,GA,6433.0
2010,GA140,2,1.22,Inland McIntosh,GA,8477.0
2010,GA141,3,1.85,Coastal McIntosh,GA,6132.0
2010,IA004,1,0.49,Emmet,IA,9482.0
2010,IA005,1,0.49,Kossuth,IA,15163.0
2010,IA006,1,0.49,Winnebago,IA,10580.0
2010,IA007,1,0.49,Worth,IA,7487.0
2010,IA012,2,1.64,Sioux,IA,35455.0
2010,IA013,2,1.64,O'Brien,IA,14383.0
2010,IA014,2,1.64,Clay,IA,16791.0
2010,IA015,1,0.49,Palo Alto,IA,9243.0
2010,IA016,1,0.49,Hancock,IA,11042.0
2010,IA017,1,0.49,Cerro Gordo,IA,43245.0
2010,IA020,2,2.15,Plymouth,IA,26354.0
2010,IA021,2,1.64,Cherokee,IA,11666.0
2010,IA022,2,1.64,Buena Vista,IA,19856.0
2010,IA023,1,0.49,Pocahontas,IA,6856.0
2010,IA024,1,0.49,Humboldt,IA,9670.0
2010,IA025,1,0.49,Wright,IA,12960.0
2010,IA026,1,0.49,Franklin,IA,10683.0
2010,IA031,2,2.15,Woodbury,IA,105382.0
2010,IA032,2,2.15,Ida,IA,6854.0
2010,IA033,2,2.5999999999999996,Sac,IA,9877.0
2010,IA034,1,0.49,Calhoun,IA,9929.0
2010,IA035,1,0.49,Webster,IA,36781.0
2010,IA036,1,0.49,Hamilton,IA,15044.0
2010,IA037,1,0.49,Hardin,IA,16894.0
2010,IA043,2,6.819999999999999,Monona,IA,8791.0
2010,IA044,2,5.63,Crawford,IA,17265.0
2010,IA045,2,5.63,Carroll,IA,20774.0
2010,IA046,2,1.79,Greene,IA,9116.0
2010,IA047,2,1.79,Boone,IA,26485.0
2010,IA048,2,1.79,Story,IA,101594.0
2010,IA049,1,0.49,Marshall,IA,40543.0
2010,IA055,2,6.819999999999999,Harrison,IA,14848.0
2010,IA056,2,6.819999999999999,Shelby,IA,11862.0
2010,IA057,2,6.42,Audubon,IA,5746.0
2010,IA058,2,6.42,Guthrie,IA,11255.0
2010,IA059,2,2.59,Dallas,IA,98523.0
2010,IA060,2,2.59,Polk,IA,503599.0
2010,IA061,2,2.59,Jasper,IA,37736.0
2010,IA062,1,1.92,Poweshiek,IA,19649.0
2010,IA063,1,1.9,Iowa,IA,16565.0
2010,IA064,1,2.04,Johnson,IA,156409.0
2010,IA065,1,2.04,Cedar,IA,19282.0
2010,IA067,1,2.04,Muscatine,IA,43135.0
2010,IA068,1,2.04,Scott,IA,173649.0
2010,IA069,2,6.819999999999999,Pottawattamie,IA,95509.0
2010,IA070,2,6.42,Cass,IA,13540.0
2010,IA071,2,6.42,Adair,IA,7539.0
2010,IA072,2,2.59,Madison,IA,17764.0
2010,IA073,2,2.59,Warren,IA,54378.0
2010,IA074,2,2.59,Marion,IA,34454.0
2010,IA075,1,2.1,Mahaska,IA,22294.0
2010,IA076,1,1.9,Keokuk,IA,10436.0
2010,IA077,1,2.04,Washington,IA,22711.0
2010,IA078,1,2.04,Louisa,IA,11425.0
