County Code,Perm ID,Facility Name,City,Building Nbr,Building Name,Building Status,SPC Rating *,Building URL,Height (ft),Stories,Building Code,Building Code Year,Year Completed,Latitude,Longitude,Count
13 - Imperial,10190,El Centro Regional Medical Center,El Centro,BLD-00758,ICU Addition - Structurally connected to BLD-00757,Not an Independent Building,N/A,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=73HIS&capID2=00000&capID3=00015&agencyCode=OSHPD,,1,1970 Uniform Building Code (UBC),1970,1973,32.7804451,-115.5685196,1
13 - Imperial,10190,El Centro Regional Medical Center,El Centro,BLD-00759,Admin Bldg,In Service,4,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=77HIS&capID2=00000&capID3=00015&agencyCode=OSHPD,,1,1973 California Building Code (CBC),1973,1977,32.7804451,-115.5685196,1
13 - Imperial,10190,El Centro Regional Medical Center,El Centro,BLD-00760,OB Building,In Service,4,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=78HIS&capID2=00000&capID3=00014&agencyCode=OSHPD,,1,1976 California Building Code (CBC),1976,1978,32.7804451,-115.5685196,1
13 - Imperial,10190,El Centro Regional Medical Center,El Centro,BLD-00761,Radiology Building,In Service,4,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=77HIS&capID2=00000&capID3=00016&agencyCode=OSHPD,,1,1973 California Building Code (CBC),1973,1977,32.7804451,-115.5685196,1
13 - Imperial,10190,El Centro Regional Medical Center,El Centro,BLD-00762,Rad Annex,In Service,4,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=77HIS&capID2=00000&capID3=00017&agencyCode=OSHPD,,1,1973 California Building Code (CBC),1973,1977,32.7804451,-115.5685196,1
13 - Imperial,10190,El Centro Regional Medical Center,El Centro,BLD-00763,Lab Building,In Service,4,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=77HIS&capID2=00000&capID3=00018&agencyCode=OSHPD,,1,1973 California Building Code (CBC),1973,1977,32.7804451,-115.5685196,1
13 - Imperial,10190,El Centro Regional Medical Center,El Centro,BLD-00764,Annex,In Service,4,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=77HIS&capID2=00000&capID3=00019&agencyCode=OSHPD,,1,1973 California Building Code (CBC),1973,1977,32.7804451,-115.5685196,1
13 - Imperial,10190,El Centro Regional Medical Center,El Centro,BLD-02685,East Wing - South,In Service,4,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=77HIS&capID2=00000&capID3=00066&agencyCode=OSHPD,,1,1973 California Building Code (CBC),1973,1977,32.7804451,-115.5685196,1
13 - Imperial,10190,El Centro Regional Medical Center,El Centro,BLD-02686,New Wing,In Service,5,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=05HIS&capID2=00000&capID3=00038&agencyCode=OSHPD,30.27,2,1995 California Building Code (CBC),1995,2005,32.7804451,-115.5685196,1
13 - Imperial,10190,El Centro Regional Medical Center,El Centro,BLD-02687,New Central Plant,In Service,5,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=05HIS&capID2=00000&capID3=00039&agencyCode=OSHPD,19,1,1995 California Building Code (CBC),1995,2005,32.7804451,-115.5685196,1
13 - Imperial,10190,El Centro Regional Medical Center,El Centro,BLD-02887,Admin Bldg Addition,In Service,4,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=78HIS&capID2=00000&capID3=00052&agencyCode=OSHPD,,1,1976 California Building Code (CBC),1976,1978,32.7804451,-115.5685196,1
13 - Imperial,10190,El Centro Regional Medical Center,El Centro,BLD-02888,East Wing - North,In Service,4,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=77HIS&capID2=00000&capID3=00068&agencyCode=OSHPD,,1,1973 California Building Code (CBC),1973,1977,32.7804451,-115.5685196,1
13 - Imperial,10190,El Centro Regional Medical Center,El Centro,BLD-03219,Electrical Room,In Service,5,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=73HIS&capID2=00000&capID3=00245&agencyCode=OSHPD,12.04,1,2010 California Building Code (CBC),2010,2017,32.7804451,-115.5685196,1
13 - Imperial,10190,El Centro Regional Medical Center,El Centro,BLD-03331,Generator Yard,Equipment Yard,N/A,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=73HIS&capID2=00000&capID3=00323&agencyCode=OSHPD,,,2010 California Building Code (CBC),2010,2017,32.7804451,-115.5685196,1
13 - Imperial,10190,El Centro Regional Medical Center,El Centro,BLD-05694,Ancillary Services Building,Under Construction,5s,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=13CAP&capID2=00000&capID3=00C96&agencyCode=OSHPD,0,2,2010 California Building Code (CBC),2010,,32.7804451,-115.5685196,1
13 - Imperial,10190,El Centro Regional Medical Center,El Centro,BLD-05926,Bed Expansion,Under Construction,5s,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=15CAP&capID2=00000&capID3=008Y7&agencyCode=OSHPD,,3,2013 California Building Code (CBC),2013,,32.7804451,-115.5685196,1
13 - Imperial,10190,El Centro Regional Medical Center,El Centro,BLD-05927,Bridge Link,Under Construction,5s,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=15CAP&capID2=00000&capID3=008Y8&agencyCode=OSHPD,,,2013 California Building Code (CBC),2013,,32.7804451,-115.5685196,1
13 - Imperial,10190,El Centro Regional Medical Center,El Centro,BLD-05940,Cooling Tower Yard,Equipment Yard,N/A,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=15CAP&capID2=00000&capID3=00AYP&agencyCode=OSHPD,0,0,1995 California Building Code (CBC),1995,2005,32.7804451,-115.5685196,1
13 - Imperial,10190,El Centro Regional Medical Center,El Centro,BLD-06098,Data Center Building,In Service,5,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=16CAP&capID2=00000&capID3=006V7&agencyCode=OSHPD,13.17,1,2010 California Building Code (CBC),2010,2017,32.7804451,-115.5685196,1
13 - Imperial,10190,El Centro Regional Medical Center,El Centro,BLD-06371,Emergency Department Expansion,Proposed,5s,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=18CAP&capID2=00000&capID3=003DE&agencyCode=OSHPD,,1,2016 California Building Code (CBC),2016,,32.7804451,-115.5685196,1
13 - Imperial,10190,El Centro Regional Medical Center,El Centro,BLD-06389,Entrance Lobby,In Service,5,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=18CAP&capID2=00000&capID3=004U7&agencyCode=OSHPD,22.58,1,1995 California Building Code (CBC),1995,2005,32.7804451,-115.5685196,1
13 - Imperial,10190,El Centro Regional Medical Center,El Centro,BLD-06390,Entrance Canopy,In Service,5,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=18CAP&capID2=00000&capID3=004U8&agencyCode=OSHPD,14.33,1,1995 California Building Code (CBC),1995,2005,32.7804451,-115.5685196,1
13 - Imperial,10190,El Centro Regional Medical Center,El Centro,BLD-06391,Driveway Canopy,In Service,5,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=18CAP&capID2=00000&capID3=004U9&agencyCode=OSHPD,32,1,1995 California Building Code (CBC),1995,2005,32.7804451,-115.5685196,1
13 - Imperial,10190,El Centro Regional Medical Center,El Centro,BLD-06392,Ambulance Canopy,In Service,5,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=18CAP&capID2=00000&capID3=004UA&agencyCode=OSHPD,16.69,1,1995 California Building Code (CBC),1995,2005,32.7804451,-115.5685196,1
13 - Imperial,10190,El Centro Regional Medical Center,El Centro,BLD-06408,Utility Canopy,Proposed,5s,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=18CAP&capID2=00000&capID3=007PX&agencyCode=OSHPD,,1,2016 California Building Code (CBC),2016,,32.7804451,-115.5685196,1
13 - Imperial,10190,El Centro Regional Medical Center,El Centro,BLD-06419,North ASB Utility Canopy,Under Construction,5s,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=18CAP&capID2=00000&capID3=009LS&agencyCode=OSHPD,,,2010 California Building Code (CBC),2010,,32.7804451,-115.5685196,1
13 - Imperial,10190,El Centro Regional Medical Center,El Centro,BLD-06420,South ASB Utility Canopy,Under Construction,5s,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=18CAP&capID2=00000&capID3=009LT&agencyCode=OSHPD,,,2010 California Building Code (CBC),2010,,32.7804451,-115.5685196,1
13 - Imperial,10190,El Centro Regional Medical Center,El Centro,BLD-06421,ASB Covered Link,Under Construction,5s,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=18CAP&capID2=00000&capID3=009LV&agencyCode=OSHPD,,,2010 California Building Code (CBC),2010,,32.7804451,-115.5685196,1
13 - Imperial,10190,El Centro Regional Medical Center,El Centro,BLD-06427,Central Plant Shed,In Service,5,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=18CAP&capID2=00000&capID3=009OY&agencyCode=OSHPD,9.67,1,1995 California Building Code (CBC),1995,2005,32.7804451,-115.5685196,1
13 - Imperial,10190,El Centro Regional Medical Center,El Centro,BLD-06428,Hazardous Waste Storage,In Service,5,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=18CAP&capID2=00000&capID3=009P0&agencyCode=OSHPD,9.08,1,1995 California Building Code (CBC),1995,2005,32.7804451,-115.5685196,1
13 - Imperial,10190,El Centro Regional Medical Center,El Centro,BLD-06429,Pharmacy Expansion,In Service,5,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=18CAP&capID2=00000&capID3=009P3&agencyCode=OSHPD,,1,2001 California Building Code (CBC),2001,2005,32.7804451,-115.5685196,1
13 - Imperial,10192,Pioneers Memorial Healthcare District,Brawley,BLD-00765,Original Hospital,In Service,2,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=49HIS&capID2=00000&capID3=00007&agencyCode=OSHPD,26,2,1946 Uniform Building Code (UBC),1946,1949,32.9581223,-115.5538635,1
13 - Imperial,10192,Pioneers Memorial Healthcare District,Brawley,BLD-00766,Original Power Plant,In Service,2,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=49HIS&capID2=00000&capID3=00008&agencyCode=OSHPD,15,1,1946 Uniform Building Code (UBC),1946,1949,32.9581223,-115.5538635,1
13 - Imperial,10192,Pioneers Memorial Healthcare District,Brawley,BLD-00767,Administration Wing,In Service,2,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=69HIS&capID2=00000&capID3=00014&agencyCode=OSHPD,14,1,1967 Uniform Building Code (UBC),1967,1969,32.9581223,-115.5538635,1
13 - Imperial,10192,Pioneers Memorial Healthcare District,Brawley,BLD-00768,ICU Addition,In Service,4,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=85HIS&capID2=00000&capID3=00010&agencyCode=OSHPD,,1,1979 California Building Code (CBC),1979,1987,32.9581223,-115.5538635,1
13 - Imperial,10192,Pioneers Memorial Healthcare District,Brawley,BLD-00769,Outpatient Addition,In Service,4,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=89HIS&capID2=00000&capID3=00014&agencyCode=OSHPD,,1,1979 California Building Code (CBC),1979,1992,32.9581223,-115.5538635,1
13 - Imperial,10192,Pioneers Memorial Healthcare District,Brawley,BLD-00770,Women's Center,In Service,5,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=00HIS&capID2=00000&capID3=00044&agencyCode=OSHPD,,2,1989 California Building Code (CBC),1989,2000,32.9581223,-115.5538635,1
13 - Imperial,10192,Pioneers Memorial Healthcare District,Brawley,BLD-00771,ER,In Service,5,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=00HIS&capID2=00000&capID3=00045&agencyCode=OSHPD,,1,1989 California Building Code (CBC),1989,2000,32.9581223,-115.5538635,1
13 - Imperial,10192,Pioneers Memorial Healthcare District,Brawley,BLD-00772,New Power Plant,In Service,5,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=00HIS&capID2=00000&capID3=00046&agencyCode=OSHPD,,1,1989 California Building Code (CBC),1989,2000,32.9581223,-115.5538635,1
13 - Imperial,10192,Pioneers Memorial Healthcare District,Brawley,BLD-00773,Dietary,In Service,5,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=00HIS&capID2=00000&capID3=00047&agencyCode=OSHPD,,1,1989 California Building Code (CBC),1989,2000,32.9581223,-115.5538635,1
13 - Imperial,10192,Pioneers Memorial Healthcare District,Brawley,BLD-02892,Link between 05B and 01A,In Service,5,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=00HIS&capID2=00000&capID3=00068&agencyCode=OSHPD,,2,1989 California Building Code (CBC),1989,2000,32.9581223,-115.5538635,1
13 - Imperial,10192,Pioneers Memorial Healthcare District,Brawley,BLD-02893,Link between 05B and 05C,In Service,5,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=00HIS&capID2=00000&capID3=00069&agencyCode=OSHPD,,1,1989 California Building Code (CBC),1989,2000,32.9581223,-115.5538635,1
13 - Imperial,10192,Pioneers Memorial Healthcare District,Brawley,BLD-05909,Surgery Addition,Under Construction,5s,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=15CAP&capID2=00000&capID3=007KX&agencyCode=OSHPD,,1,2013 California Building Code (CBC),2013,,32.9581223,-115.5538635,1
13 - Imperial,10192,Pioneers Memorial Healthcare District,Brawley,BLD-06136,ED Expansion,Proposed,5s,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=16CAP&capID2=00000&capID3=009H2&agencyCode=OSHPD,,1,2016 California Building Code (CBC),2016,,32.9581223,-115.5538635,1
13 - Imperial,10192,Pioneers Memorial Healthcare District,Brawley,BLD-06240,Emergency Generator Yard,Equipment Yard,N/A,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=17CAP&capID2=00000&capID3=003DQ&agencyCode=OSHPD,,,1992 California Building Code (CBC),1992,2000,32.9581223,-115.5538635,1
14 - Inyo,10200,Northern Inyo Hospital,Bishop,BLD-00775,Main Hosp Bldg/Existing Central Plant,In Service,1,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=67HIS&capID2=00000&capID3=00009&agencyCode=OSHPD,,1,1961 Uniform Building Code (UBC),1961,1967,37.3621216,-118.4059296,1
14 - Inyo,10200,Northern Inyo Hospital,Bishop,BLD-00776,ICU Addition,In Service,5s,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=79HIS&capID2=00000&capID3=00017&agencyCode=OSHPD,,1,1976 California Building Code (CBC),1976,1979,37.3621216,-118.4059296,1
14 - Inyo,10200,Northern Inyo Hospital,Bishop,BLD-00777,Central Plant Addition,In Service,5,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=00HIS&capID2=00000&capID3=00048&agencyCode=OSHPD,13.79,1,1995 California Building Code (CBC),1995,2000,37.3621216,-118.4059296,1
14 - Inyo,10200,Northern Inyo Hospital,Bishop,BLD-00778,Emergency Generator Building,In Service,5,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=00HIS&capID2=00000&capID3=00049&agencyCode=OSHPD,13.17,1,1995 California Building Code (CBC),1995,2000,37.3621216,-118.4059296,1
14 - Inyo,10200,Northern Inyo Hospital,Bishop,BLD-02922,New Hospital Building,In Service,5,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=73HIS&capID2=00000&capID3=00149&agencyCode=OSHPD,31.84,2,2001 California Building Code (CBC),2001,2012,37.3621216,-118.4059296,1
14 - Inyo,10200,Northern Inyo Hospital,Bishop,BLD-05321,New Central Plant Building,In Service,5,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=11CAP&capID2=00000&capID3=004GW&agencyCode=OSHPD,15,1,2001 California Building Code (CBC),2001,2012,37.3621216,-118.4059296,1
14 - Inyo,10200,Northern Inyo Hospital,Bishop,BLD-06524,Covered Walkway - West,In Service,5,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=19CAP&capID2=00000&capID3=006WL&agencyCode=OSHPD,8.83,1,2001 California Building Code (CBC),2001,2012,37.3621216,-118.4059296,1
14 - Inyo,10200,Northern Inyo Hospital,Bishop,BLD-06525,Covered Walkway - North,In Service,5,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=19CAP&capID2=00000&capID3=006WM&agencyCode=OSHPD,9.04,1,2001 California Building Code (CBC),2001,2012,37.3621216,-118.4059296,1
14 - Inyo,10200,Northern Inyo Hospital,Bishop,BLD-06526,Corridor Connection,In Service,5,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=19CAP&capID2=00000&capID3=006WN&agencyCode=OSHPD,9.6,1,2001 California Building Code (CBC),2001,2012,37.3621216,-118.4059296,1
14 - Inyo,10202,Southern Inyo Hospital,Lone Pine,BLD-00779,Main Hospital Building,In Service,2,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=53HIS&capID2=00000&capID3=00003&agencyCode=OSHPD,15.58,1,1949 Uniform Building Code (UBC),1949,1953,36.6084147,-118.058331,1
14 - Inyo,10202,Southern Inyo Hospital,Lone Pine,BLD-00780,Maintenance Building,In Service,2,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=53HIS&capID2=00000&capID3=00004&agencyCode=OSHPD,9.04,1,1949 Uniform Building Code (UBC),1949,1953,36.6084147,-118.058331,1
14 - Inyo,10202,Southern Inyo Hospital,Lone Pine,BLD-00781,Entrance Addition - Structurally connected to BLD-00779,Not an Independent Building,N/A,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=67HIS&capID2=00000&capID3=00010&agencyCode=OSHPD,,1,1964 Uniform Building Code (UBC),1964,1967,36.6084147,-118.058331,1
14 - Inyo,10202,Southern Inyo Hospital,Lone Pine,BLD-00782,East Wing Addition,In Service,2,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=63HIS&capID2=00000&capID3=00010&agencyCode=OSHPD,11.4,1,1961 Uniform Building Code (UBC),1961,1963,36.6084147,-118.058331,1
14 - Inyo,10202,Southern Inyo Hospital,Lone Pine,BLD-00783,West Wing Addition - Structurally connected to BLD-00779,Not an Independent Building,N/A,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=63HIS&capID2=00000&capID3=00011&agencyCode=OSHPD,,1,1961 Uniform Building Code (UBC),1961,1963,36.6084147,-118.058331,1
14 - Inyo,10202,Southern Inyo Hospital,Lone Pine,BLD-00784,Diagnostics & Treatment Addition,In Service,4,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=77HIS&capID2=00000&capID3=00020&agencyCode=OSHPD,15,1,1973 California Building Code (CBC),1973,1977,36.6084147,-118.058331,1
14 - Inyo,10202,Southern Inyo Hospital,Lone Pine,BLD-00785,Patient Room Addition,In Service,4,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=77HIS&capID2=00000&capID3=00021&agencyCode=OSHPD,13,1,1973 California Building Code (CBC),1973,1977,36.6084147,-118.058331,1
14 - Inyo,10202,Southern Inyo Hospital,Lone Pine,BLD-00786,Storage Room Addition,In Service,4,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=77HIS&capID2=00000&capID3=00022&agencyCode=OSHPD,11,1,1973 California Building Code (CBC),1973,1977,36.6084147,-118.058331,1
