zip,donation_amount_sum,donation_amount_count,zip3
57657,25.0,1,576
57701,425.0,9,577
57702,830.0,15,577
57703,95.0,3,577
57706,60.0,1,577
57709,20.0,1,577
57717,250.0,3,577
57718,25.0,1,577
57719,565.0,10,577
57730,425.0,4,577
57735,125.0,2,577
57747,275.0,4,577
57760,40.0,1,577
57769,20.0,1,577
57783,490.0,7,577
57785,120.0,4,577
58002,100.0,1,580
58005,100.0,1,580
58021,25.0,1,580
58042,30.0,1,580
58047,100.0,1,580
58051,200.0,2,580
58052,20.0,1,580
58054,250.0,1,580
58075,25.0,1,580
58078,580.0,11,580
58079,50.0,1,580
58081,100.0,1,580
58102,1100.0,11,581
58103,550.0,13,581
58104,415.0,5,581
58201,1460.0,6,582
58203,10.0,1,582
58210,10.0,1,582
58228,50.0,1,582
58235,50.0,1,582
58237,375.0,4,582
58249,50.0,1,582
58251,169.0,5,582
582579202,50.0,1,582
58261,50.0,1,582
58265,100.0,2,582
58282,290.0,3,582
58318,50.0,1,583
58344,250.0,1,583
58352,15.0,1,583
58366,100.0,1,583
58377,100.0,1,583
58382,100.0,1,583
58401,260.0,6,584
58413,15.0,1,584
58415,100.0,1,584
58433,111.0,1,584
58461,25.0,1,584
58501,155.0,2,585
58503,545.0,7,585
58504,150.0,3,585
58521,200.0,1,585
58530,7.0,1,585
58554,280.0,5,585
58563,50.0,1,585
58601,335.0,7,586
58622,100.0,1,586
58623,2018.0,2,586
58630,50.0,1,586
58640,300.0,2,586
58655,125.0,2,586
58656,5.0,1,586
58701,65.0,3,587
58703,315.0,6,587
58759,50.0,1,587
58765,100.0,1,587
58782,20.0,1,587
58784,600.0,2,587
58801,720.0,12,588
58835,2500.0,1,588
58852,500.0,1,588
58854,50.0,1,588
59001,150.0,2,590
59013,40.0,1,590
59029,50.0,1,590
59030,50.0,1,590
59044,360.0,4,590
59046,40.0,1,590
59047,88.0,3,590
59052,500.0,1,590
59058,100.0,1,590
59063,100.0,1,590
59064,100.0,1,590
59068,200.0,1,590
59072,100.0,2,590
59079,140.0,2,590
59083,100.0,1,590
59085,50.0,1,590
59086,200.0,2,590
59087,200.0,1,590
59101,110.0,2,591
59102,1065.0,10,591
59105,242.0,6,591
59106,581.0,6,591
59192,20.0,1,591
59212,10.0,1,592
59215,350.0,2,592
59230,120.0,2,592
59254,235.0,3,592
59263,100.0,1,592
59270,470.0,8,592
59301,65.0,2,593
59323,100.0,2,593
59327,20.0,1,593
59337,100.0,1,593
59349,25.0,1,593
59401,141.0,2,594
59404,1025.0,9,594
59405,295.0,5,594
59412,120.0,2,594
59425,50.0,1,594
59427,220.0,3,594
59436,75.0,1,594
59442,120.0,2,594
59454,250.0,1,594
59457,480.0,4,594
59464,20.0,1,594
59474,260.0,3,594
59477,50.0,1,594
59482,100.0,1,594
59484,30.0,1,594
59486,150.0,2,594
59487,50.0,1,594
59501,340.0,4,595
59526,50.0,1,595
59530,45.0,1,595
59538,125.0,2,595
59601,455.0,6,596
59602,895.0,8,596
59604,25.0,1,596
59634,20.0,1,596
59635,250.0,4,596
59639,100.0,1,596
59644,100.0,1,596
59701,215.0,7,597
59702,10.0,1,597
59711,100.0,1,597
59714,450.0,6,597
59715,956.0,12,597
59718,1163.0,18,597
59725,30.0,2,597
59729,10.0,1,597
59730,45.0,1,597
59740,135.0,2,597
59741,120.0,2,597
59749,5.0,1,597
59752,72.0,3,597
59759,150.0,2,597
59771,20.0,1,597
59801,270.0,7,598
59802,375.0,7,598
59803,130.0,3,598
59804,25.0,1,598
59806,200.0,1,598
59808,500.0,7,598
59820,50.0,1,598
59821,40.0,2,598
59823,45.0,2,598
59825,320.0,4,598
59828,310.0,3,598
59829,225.0,2,598
59831,40.0,1,598
59833,100.0,1,598
59834,20.0,1,598
59840,220.0,4,598
59846,68.0,2,598
59847,45.0,2,598
59848,100.0,1,598
59853,50.0,1,598
59858,180.0,3,598
59859,85.0,3,598
59860,495.0,7,598
59864,170.0,3,598
59870,180.0,5,598
59873,120.0,2,598
59875,310.0,4,598
59901,1263.0,21,599
59903,225.0,2,599
59904,20.0,1,599
59911,1550.0,11,599
59912,315.0,6,599
59913,30.0,1,599
59917,201.0,2,599
59920,300.0,1,599
59922,225.0,3,599
59923,125.0,2,599
59928,25.0,1,599
59930,320.0,3,599
59934,80.0,2,599
59935,50.0,1,599
59936,25.0,1,599
59937,695.0,12,599
59953,100.0,1,599
60002,380.0,6,600
60004,987.0,17,600
60005,280.0,8,600
60007,290.0,6,600
60008,20.0,1,600
60010,910.0,14,600
60012,120.0,3,600
60013,600.0,9,600
60014,725.0,14,600
60015,295.0,5,600
60016,620.0,10,600
60018,404.0,6,600
60021,118.0,3,600
60022,340.0,4,600
60025,1975.0,15,600
60026,270.0,4,600
60030,280.0,8,600
60031,735.0,11,600
60033,60.0,2,600
60035,640.0,10,600
60041,50.0,3,600
60042,35.0,2,600
60044,150.0,3,600
60045,190.0,4,600
60046,250.0,5,600
60047,1395.0,19,600
60048,955.0,12,600
60050,585.0,3,600
60051,200.0,4,600
60053,120.0,2,600
60056,1423.0,21,600
60060,620.0,9,600
60061,295.0,4,600
60062,325.0,7,600
60064,50.0,1,600
60067,390.0,7,600
60068,2001.0,9,600
60069,265.0,5,600
60070,650.0,5,600
60071,150.0,2,600
60072,20.0,1,600
60073,285.0,5,600
60074,210.0,7,600
60076,113.0,3,600
60077,265.0,7,600
60081,30.0,2,600
60083,230.0,5,600
60084,50.0,2,600
60085,300.0,3,600
60087,65.0,2,600
60089,352.0,9,600
60090,445.0,7,600
60091,425.0,9,600
60093,1110.0,11,600
60095,50.0,1,600
60096,100.0,1,600
60098,367.0,8,600
60099,72.0,2,600
60101,350.0,5,601
60102,460.0,11,601
60103,545.0,11,601
60106,1000.0,1,601
60107,380.0,6,601
60108,90.0,4,601
60115,600.0,5,601
60118,874.0,11,601
60119,525.0,8,601
60120,10.0,1,601
60123,170.0,5,601
60124,33.0,2,601
60126,685.0,11,601
60130,145.0,4,601
60131,370.0,3,601
60133,20.0,1,601
60134,930.0,17,601
60135,100.0,1,601
60136,125.0,2,601
60137,385.0,8,601
60139,65.0,4,601
60140,15.0,1,601
60142,905.0,11,601
60143,145.0,3,601
60146,30.0,1,601
60148,515.0,9,601
60151,100.0,1,601
60152,100.0,1,601
60154,160.0,6,601
60156,413.0,5,601
60157,100.0,1,601
60158,25.0,1,601
60164,70.0,3,601
60169,550.0,7,601
60171,20.0,1,601
60172,50.0,2,601
60173,25.0,1,601
60174,670.0,12,601
60175,900.0,12,601
60176,25.0,1,601
60177,30.0,2,601
60181,460.0,7,601
60185,210.0,3,601
60186,100.0,1,601
60187,220.0,6,601
60188,482.0,7,601
60189,1075.0,11,601
60190,375.0,2,601
60191,210.0,5,601
60192,25.0,1,601
60193,445.0,9,601
60194,280.0,5,601
60201,170.0,3,602
60202,245.0,3,602
60203,72.0,2,602
60275,500.0,1,602
60291,30.0,1,602
60301,50.0,1,603
60302,600.0,8,603
60304,60.0,3,603
60305,100.0,1,603
60402,85.0,5,604
60403,125.0,2,604
60404,290.0,7,604
60406,20.0,1,604
60407,10.0,1,604
60408,25.0,1,604
60410,60.0,2,604
60411,100.0,1,604
60415,22.0,1,604
60417,345.0,4,604
60418,30.0,2,604
60419,1000.0,1,604
60420,75.0,2,604
60421,20.0,2,604
60422,50.0,1,604
60423,470.0,8,604
60426,100.0,1,604
60430,160.0,3,604
60431,24.0,1,604
60432,100.0,1,604
60435,105.0,5,604
60436,20.0,1,604
60438,50.0,1,604
60439,478.0,11,604
60440,25.0,2,604
60441,610.0,12,604
60446,255.0,6,604
60447,190.0,6,604
60448,620.0,10,604
60449,110.0,2,604
60450,100.0,1,604
60451,470.0,7,604
60452,195.0,5,604
60453,155.0,5,604
60455,170.0,3,604
60457,330.0,7,604
60458,125.0,3,604
60459,130.0,3,604
60462,415.0,11,604
60463,255.0,6,604
60464,1360.0,8,604
60465,115.0,3,604
60466,20.0,1,604
60467,679.0,7,604
60468,160.0,3,604
60473,200.0,2,604
60477,135.0,4,604
60479,100.0,1,604
60480,75.0,2,604
60481,20.0,1,604
60487,45.0,2,604
60490,50.0,1,604
60491,565.0,6,604
60501,300.0,1,605
60502,260.0,4,605
60504,258.0,6,605
60505,155.0,3,605
60506,237.0,5,605
60507,50.0,1,605
60510,790.0,10,605
60513,720.0,4,605
60514,230.0,5,605
60515,1185.0,5,605
60516,445.0,8,605
60517,715.0,5,605
60518,59.0,2,605
60521,195.0,5,605
60523,50.0,1,605
60525,764.0,12,605
60526,25.0,1,605
60527,520.0,8,605
60532,65.0,3,605
60534,20.0,1,605
60538,30.0,2,605
60540,705.0,16,605
60541,40.0,1,605
60542,100.0,3,605
60543,330.0,9,605
60544,377.0,9,605
60545,1125.0,3,605
60546,845.0,6,605
60551,10.0,1,605
60552,18.0,1,605
60554,45.0,2,605
60555,230.0,7,605
60558,120.0,4,605
60559,75.0,3,605
60560,260.0,5,605
60561,325.0,3,605
60563,205.0,7,605
60564,555.0,7,605
60565,712.0,10,605
60567,50.0,1,605
60585,250.0,4,605
60586,410.0,8,605
60601,150.0,3,606
60602,25.0,1,606
60603,50.0,1,606
60605,650.0,13,606
60606,30.0,2,606
60607,774.0,8,606
60608,260.0,4,606
60609,100.0,1,606
60610,150.0,2,606
60611,595.0,8,606
60612,10.0,1,606
60613,405.0,7,606
60614,2400.0,18,606
60615,75.0,2,606
60616,125.0,2,606
60617,20.0,1,606
60618,730.0,10,606
60622,640.0,8,606
60625,20.0,1,606
60626,85.0,3,606
60630,255.0,6,606
60631,315.0,7,606
60632,50.0,1,606
60633,30.0,1,606
60634,741.0,16,606
60636,10.0,1,606
60638,485.0,8,606
60639,50.0,1,606
60640,300.0,7,606
60641,270.0,5,606
60642,515.0,7,606
60643,120.0,3,606
60645,30.0,2,606
60646,540.0,9,606
60647,488.0,9,606
60651,10.0,1,606
60654,175.0,3,606
60655,650.0,12,606
60656,540.0,7,606
60657,249.0,11,606
60659,110.0,5,606
60660,444.0,5,606
60661,25.0,1,606
60680,15.0,1,606
60706,75.0,2,607
60707,440.0,6,607
60714,75.0,3,607
60803,390.0,2,608
60804,245.0,6,608
60805,75.0,3,608
60901,20.0,2,609
60914,150.0,3,609
60915,110.0,2,609
60927,100.0,1,609
60942,20.0,1,609
60948,25.0,1,609
60950,75.0,2,609
60954,25.0,1,609
61008,95.0,3,610
61010,200.0,4,610
61011,100.0,1,610
61012,100.0,1,610
61014,10.0,1,610
61019,50.0,1,610
61021,465.0,5,610
61025,25.0,1,610
61028,100.0,1,610
61032,119.0,2,610
61046,27.0,1,610
61063,20.0,2,610
61064,20.0,1,610
61065,30.0,1,610
61068,90.0,2,610
61072,85.0,3,610
61073,240.0,4,610
61078,25.0,1,610
61080,58.0,3,610
61081,120.0,2,610
61088,220.0,3,610
61102,165.0,3,611
61103,175.0,3,611
61104,20.0,1,611
61107,435.0,6,611
61108,240.0,4,611
61109,200.0,2,611
61111,215.0,4,611
61114,10.0,1,611
61115,215.0,4,611
61201,75.0,3,612
61244,50.0,1,612
61250,100.0,1,612
61252,10.0,1,612
61254,170.0,5,612
61264,10.0,1,612
61265,250.0,3,612
61270,220.0,2,612
61273,25.0,1,612
61275,45.0,2,612
61301,65.0,2,613
61318,50.0,1,613
61327,100.0,1,613
61340,20.0,1,613
61341,220.0,3,613
61348,80.0,3,613
61349,20.0,1,613
61350,218.0,2,613
61354,45.0,2,613
61356,77.0,2,613
61362,50.0,1,613
61364,20.0,1,613
61368,100.0,1,613
61370,50.0,1,613
61401,120.0,3,614
61413,55.0,2,614
61434,25.0,1,614
61435,45.0,1,614
61443,100.0,1,614
61448,100.0,1,614
61453,100.0,1,614
61455,200.0,1,614
61462,20.0,1,614
61469,10.0,1,614
61517,30.0,2,615
61520,100.0,1,615
61523,10.0,1,615
61525,200.0,3,615
61528,100.0,1,615
61530,100.0,1,615
61531,25.0,1,615
61536,50.0,1,615
61546,20.0,1,615
61548,135.0,4,615
61550,25.0,1,615
61554,200.0,1,615
61555,10.0,1,615
61561,30.0,1,615
61568,25.0,1,615
61571,165.0,5,615
61602,100.0,1,616
61606,150.0,2,616
61610,148.0,2,616
61611,119.0,4,616
61612,100.0,1,616
61614,200.0,2,616
61615,100.0,1,616
61616,5.0,1,616
61701,255.0,4,617
61704,490.0,6,617
61705,50.0,1,617
61723,50.0,1,617
61726,20.0,1,617
61727,100.0,1,617
61732,50.0,1,617
61734,50.0,2,617
61736,50.0,2,617
61739,50.0,1,617
61748,25.0,1,617
61754,25.0,1,617
61755,50.0,1,617
61760,20.0,1,617
61761,445.0,8,617
61771,20.0,1,617
61776,25.0,1,617
61801,42.0,2,618
61802,25.0,1,618
61810,20.0,1,618
61820,60.0,2,618
61821,25.0,1,618
61822,170.0,3,618
61832,100.0,1,618
61833,300.0,1,618
61834,125.0,2,618
61839,50.0,1,618
61842,30.0,2,618
61843,50.0,1,618
61853,175.0,2,618
61854,50.0,1,618
61862,100.0,1,618
61866,256.0,3,618
61873,50.0,1,618
61874,265.0,4,618
61883,20.0,1,618
61910,25.0,1,619
61911,500.0,3,619
61913,20.0,1,619
61914,50.0,1,619
61920,10.0,1,619
61924,100.0,1,619
61932,75.0,1,619
61938,35.0,2,619
61951,195.0,2,619
61953,20.0,1,619
62002,50.0,2,620
62012,40.0,1,620
62025,775.0,9,620
62034,90.0,3,620
62035,75.0,2,620
62040,200.0,3,620
62046,40.0,1,620
62048,20.0,1,620
62052,125.0,2,620
62053,25.0,1,620
62056,135.0,3,620
62062,200.0,2,620
62067,100.0,1,620
62075,25.0,1,620
62095,50.0,1,620
62097,50.0,1,620
62203,10.0,1,622
62208,310.0,3,622
62220,15.0,1,622
62221,80.0,2,622
62223,60.0,2,622
62226,175.0,3,622
62230,25.0,1,622
62231,100.0,1,622
62232,100.0,1,622
62234,135.0,4,622
62236,65.0,2,622
62239,49.0,1,622
62242,50.0,1,622
62243,100.0,1,622
62245,150.0,2,622
62246,300.0,2,622
62249,145.0,4,622
62254,100.0,1,622
62256,20.0,1,622
62260,50.0,1,622
62269,882.0,18,622
62271,50.0,1,622
62277,10.0,1,622
62278,50.0,1,622
62292,95.0,1,622
62294,1070.0,3,622
62298,300.0,2,622
62301,70.0,2,623
62305,60.0,2,623
62326,20.0,1,623
62341,25.0,1,623
623769,100.0,1,623
62379,40.0,1,623
62380,100.0,1,623
62401,50.0,1,624
62420,50.0,1,624
62423,100.0,1,624
62427,25.0,1,624
62428,25.0,1,624
62440,50.0,1,624
62441,25.0,1,624
62447,500.0,1,624
62448,300.0,2,624
62471,50.0,1,624
62520,25.0,1,625
62521,30.0,1,625
62522,130.0,3,625
62526,105.0,4,625
62535,100.0,1,625
62536,150.0,2,625
62549,100.0,1,625
62551,28.0,1,625
62554,35.0,2,625
62555,100.0,1,625
62557,25.0,1,625
62561,25.0,1,625
62565,50.0,1,625
62568,115.0,2,625
62625,250.0,1,626
62629,60.0,2,626
62650,185.0,3,626
62656,25.0,1,626
62664,25.0,1,626
62667,100.0,1,626
62681,10.0,1,626
62684,100.0,1,626
62702,125.0,5,627
62703,50.0,1,627
62704,400.0,8,627
62707,20.0,1,627
62711,330.0,6,627
62712,1530.0,6,627
62801,130.0,3,628
62839,100.0,1,628
62854,25.0,1,628
62864,60.0,3,628
62877,20.0,1,628
62881,125.0,2,628
62889,50.0,1,628
62895,20.0,1,628
62899,50.0,1,628
62902,75.0,2,629
62918,620.0,3,629
62930,50.0,1,629
62939,25.0,1,629
62946,60.0,2,629
62948,240.0,4,629
62958,120.0,2,629
62959,120.0,4,629
62966,70.0,2,629
62995,100.0,1,629
63005,400.0,2,630
63010,620.0,9,630
63011,550.0,8,630
63012,170.0,3,630
63016,55.0,2,630
63017,1600.0,13,630
63021,645.0,11,630
63023,50.0,1,630
63025,320.0,7,630
63026,610.0,10,630
63028,175.0,3,630
63031,340.0,8,630
63034,100.0,1,630
63038,205.0,5,630
63040,260.0,3,630
63043,310.0,3,630
63048,143.0,3,630
63049,150.0,4,630
63050,85.0,4,630
63051,120.0,2,630
63052,1065.0,3,630
63053,50.0,1,630
63060,10.0,1,630
63069,65.0,3,630
63070,30.0,2,630
63072,30.0,1,630
63077,20.0,1,630
63080,100.0,1,630
63084,50.0,1,630
63088,15.0,2,630
63089,50.0,1,630
63090,145.0,5,630
63091,100.0,1,630
63104,75.0,3,631
63105,200.0,3,631
63109,90.0,3,631
63110,160.0,3,631
63111,25.0,1,631
63114,100.0,4,631
63116,12.0,1,631
63117,1150.0,3,631
63118,100.0,2,631
63119,676.0,14,631
63122,765.0,10,631
63123,435.0,6,631
63124,150.0,3,631
63125,255.0,3,631
63126,215.0,7,631
63127,140.0,4,631
63128,900.0,5,631
63129,818.0,12,631
63130,200.0,3,631
63131,319.0,9,631
63132,25.0,1,631
63135,120.0,2,631
63137,5.0,1,631
63139,85.0,3,631
63141,1280.0,10,631
63144,120.0,2,631
63146,250.0,5,631
63301,545.0,8,633
63303,1210.0,11,633
63304,645.0,10,633
63332,50.0,2,633
63334,50.0,1,633
63336,100.0,1,633
63341,105.0,2,633
63348,160.0,3,633
63351,20.0,1,633
63353,25.0,1,633
63361,165.0,3,633
63366,430.0,9,633
63367,255.0,5,633
63368,452.0,12,633
63376,1065.0,19,633
63379,269.0,7,633
63380,20.0,1,633
63383,375.0,5,633
63385,455.0,8,633
63389,40.0,1,633
63390,25.0,1,633
63401,50.0,1,634
63462,25.0,1,634
63468,100.0,1,634
63501,50.0,1,635
63541,100.0,1,635
63555,25.0,1,635
63601,50.0,1,636
63627,25.0,1,636
63640,45.0,3,636
63664,200.0,1,636
63701,226.0,5,637
63730,500.0,1,637
63739,150.0,1,637
63755,310.0,4,637
63775,20.0,1,637
63780,100.0,1,637
63845,5.0,1,638
63860,25.0,1,638
63901,224.0,3,639
63937,45.0,2,639
63953,100.0,1,639
63966,82.0,3,639
64011,105.0,2,640
64012,218.0,5,640
64014,40.0,2,640
64015,265.0,5,640
64016,20.0,1,640
64020,20.0,1,640
64024,40.0,2,640
64028,10.0,1,640
64029,125.0,2,640
64030,130.0,3,640
64034,120.0,2,640
64036,9.0,1,640
64037,10.0,1,640
64037x,25.0,1,640
64048,100.0,1,640
64050,175.0,3,640
64052,35.0,2,640
64055,275.0,4,640
64056,50.0,1,640
64057,100.0,1,640
64060,315.0,7,640
64063,110.0,3,640
64064,550.0,7,640
64067,50.0,1,640
64068,435.0,12,640
64069,50.0,1,640
64070,25.0,1,640
64075,70.0,2,640
64076,40.0,3,640
64078,90.0,5,640
64079,30.0,2,640
64080,20.0,2,640
64081,125.0,3,640
64082,795.0,8,640
64083,162.0,5,640
64084,50.0,1,640
64086,245.0,8,640
64088,20.0,2,640
64089,100.0,1,640
64093,380.0,5,640
64097,25.0,1,640
64108,200.0,2,641
64109,100.0,1,641
64110,100.0,1,641
64111,60.0,2,641
64113,475.0,8,641
64114,225.0,2,641
64116,100.0,2,641
64117,25.0,1,641
64118,282.0,7,641
64119,117.0,3,641
64120,100.0,1,641
64123,100.0,1,641
64129,25.0,1,641
64131,30.0,2,641
64133,55.0,3,641
64134,85.0,3,641
64137,100.0,1,641
64151,180.0,4,641
64152,625.0,7,641
64153,10.0,1,641
64154,240.0,4,641
64155,50.0,1,641
64157,110.0,2,641
64158,10.0,1,641
64401,100.0,1,644
64424,50.0,1,644
64429,1100.0,2,644
64468,50.0,1,644
64473,100.0,1,644
64474,100.0,1,644
64477,125.0,2,644
64481,50.0,1,644
64493,25.0,1,644
64505,25.0,1,645
64506,60.0,2,645
64507,75.0,1,645
64601,25.0,1,646
64628,25.0,1,646
64640,35.0,2,646
64643,100.0,1,646
64671,50.0,1,646
64683,10.0,1,646
64701,40.0,1,647
64734,25.0,1,647
64742,50.0,1,647
64746,75.0,2,647
64762,9.0,1,647
64772,25.0,1,647
64780,20.0,2,647
64790,250.0,1,647
64801,135.0,3,648
64804,672.0,6,648
64831,45.0,2,648
64836,82.0,4,648
64850,225.0,2,648
64854,45.0,2,648
64856,50.0,1,648
64859,50.0,1,648
64864,50.0,2,648
64867,100.0,1,648
64870,10.0,1,648
65010,225.0,2,650
65011,20.0,1,650
65017,40.0,1,650
65018,150.0,2,650
65020,112.0,2,650
65025,25.0,1,650
65026,65.0,2,650
65047,25.0,1,650
65049,20.0,1,650
65051,20.0,1,650
65052,19.0,1,650
65063,5.0,1,650
65065,70.0,3,650
65081,25.0,1,650
65084,25.0,1,650
65101,225.0,4,651
65102,100.0,1,651
65109,351.0,5,651
65201,70.0,3,652
65202,180.0,6,652
65203,55.0,4,652
65205,40.0,1,652
65230,100.0,1,652
65233,30.0,1,652
65236,100.0,1,652
65248,50.0,1,652
65251,120.0,2,652
65252,50.0,1,652
65255,90.0,1,652
65262,75.0,2,652
65263,43.0,2,652
65265,50.0,1,652
65270,100.0,1,652
65279,100.0,1,652
65301,255.0,7,653
65336,10.0,1,653
65337,100.0,1,653
65355,85.0,2,653
65401,171.0,6,654
65441,50.0,1,654
65535,50.0,1,655
65536,200.0,3,655
65555,25.0,1,655
65559,165.0,3,655
65560,90.0,3,655
65575,0.5,1,655
65583,200.0,3,655
65584,50.0,1,655
65589,25.0,1,655
65590,25.0,1,655
65608,85.0,4,656
65613,40.0,3,656
65619,70.0,2,656
65622,120.0,2,656
65625,40.0,1,656
65626,10.0,1,656
65630,50.0,1,656
65646,50.0,1,656
65647,100.0,1,656
65648,10.0,1,656
65652,20.0,1,656
65653,170.0,3,656
65672,199.0,3,656
65681,75.0,2,656
65702,70.0,2,657
65706,37.0,2,657
65708,75.0,2,657
65711,10.0,1,657
65712,20.0,1,657
65713,50.0,1,657
65714,239.0,6,657
65717,45.0,2,657
65721,375.0,9,657
65722,75.0,1,657
65737,125.0,2,657
65738,235.0,5,657
65740,100.0,1,657
65742,160.0,3,657
65744,20.0,1,657
65746,100.0,1,657
65747,100.0,1,657
65757,110.0,2,657
65761,310.0,2,657
65768,50.0,1,657
65769,20.0,1,657
65772,20.0,1,657
65773,20.0,1,657
65775,100.0,1,657
65779,125.0,2,657
65781,45.0,2,657
65785,50.0,1,657
65791,100.0,1,657
65793,25.0,1,657
65802,145.0,4,658
65803,570.0,8,658
65804,325.0,5,658
65806,100.0,1,658
65807,200.0,5,658
65809,20.0,1,658
65810,130.0,4,658
65o65,50.0,1,65o
66002,80.0,3,660
66006,200.0,1,660
66007,120.0,2,660
66012,50.0,1,660
66018,40.0,2,660
66021,20.0,1,660
66027,40.0,1,660
66030,225.0,8,660
66032,30.0,1,660
66040,100.0,1,660
66043,100.0,1,660
66044,60.0,1,660
66046,460.0,2,660
66047,474.0,6,660
66048,70.0,4,660
66049,220.0,4,660
66052,50.0,1,660
66053,150.0,2,660
66054,340.0,3,660
66061,1120.0,20,660
66062,975.0,13,660
66064,50.0,1,660
66067,15.0,2,660
66070,100.0,1,660
66071,200.0,2,660
66073,50.0,1,660
66075,100.0,1,660
66080,76.0,1,660
66083,50.0,1,660
66085,80.0,3,660
66086,25.0,1,660
66087,75.0,2,660
66088,25.0,1,660
66092,145.0,3,660
66103,210.0,3,661
66104,100.0,1,661
66109,220.0,5,661
66202,225.0,3,662
66203,125.0,2,662
66204,20.0,1,662
66205,50.0,1,662
66206,345.0,6,662
66207,100.0,1,662
66208,165.0,5,662
66209,265.0,6,662
66210,20.0,1,662
66211,25.0,1,662
66212,208.0,7,662
66213,705.0,10,662
66214,143.0,3,662
66215,35.0,2,662
66216,275.0,4,662
66218,20.0,1,662
66219,350.0,4,662
66220,30.0,2,662
66221,322.0,6,662
66223,275.0,7,662
66224,150.0,3,662
66226,60.0,2,662
66227,70.0,2,662
66412,50.0,1,664
66413,20.0,1,664
66425,25.0,1,664
66427,25.0,1,664
66436,55.0,3,664
66441,75.0,2,664
66442,20.0,1,664
66502,504.0,10,665
66503,219.0,8,665
66507,50.0,1,665
66515,100.0,1,665
66526,25.0,1,665
66533,20.0,1,665
66534,126.0,2,665
66536,320.0,6,665
66539,155.0,3,665
66542,100.0,1,665
66549,11.0,1,665
66603,100.0,1,666
66604,105.0,3,666
66605,20.0,1,666
66606,100.0,1,666
66610,260.0,2,666
66611,50.0,1,666
66614,360.0,7,666
66617,20.0,1,666
66618,120.0,2,666
66701,70.0,2,667
66710,200.0,2,667
66724,25.0,1,667
66743,20.0,1,667
66749,275.0,3,667
66755,100.0,1,667
66762,21.0,1,667
66801,225.0,4,668
66840,100.0,1,668
66871,100.0,1,668
67002,505.0,6,670
67005,100.0,2,670
67009,50.0,1,670
67010,50.0,1,670
67013,20.0,1,670
67030,125.0,2,670
67031,100.0,2,670
67037,285.0,5,670
67042,125.0,2,670
67050,10.0,1,670
67052,35.0,2,670
67056,40.0,1,670
67057,20.0,1,670
67060,125.0,3,670
67062,10.0,2,670
67067,100.0,1,670
67073,25.0,1,670
67101,70.0,2,671
67103,20.0,1,671
67104,100.0,1,671
67107,50.0,1,671
67110,130.0,4,671
67114,125.0,2,671
67124,225.0,2,671
67133,35.0,2,671
67135,20.0,1,671
67144,32.0,1,671
67147,420.0,3,671
67154,25.0,1,671
67156,45.0,2,671
67201,50.0,1,672
67202,50.0,1,672
67203,25.0,1,672
67204,365.0,5,672
67205,180.0,6,672
67206,150.0,2,672
67207,110.0,2,672
67208,122.0,4,672
67209,556.0,2,672
67211,25.0,1,672
67212,954.0,10,672
67215,20.0,1,672
67216,135.0,3,672
67217,350.0,2,672
67219,70.0,2,672
67226,60.0,2,672
67230,95.0,4,672
67235,125.0,3,672
67301,175.0,2,673
67333,50.0,1,673
67360,30.0,1,673
67401,264.0,7,674
67439,25.0,1,674
67449,50.0,1,674
67456,35.0,2,674
67460,100.0,1,674
67467,150.0,1,674
67473,50.0,1,674
67501,140.0,3,675
67502,120.0,2,675
67513,50.0,1,675
67524,10.0,1,675
67530,25.0,1,675
67548,100.0,1,675
67567,100.0,1,675
67575,25.0,1,675
67578,20.0,1,675
67601,320.0,3,676
67637,300.0,2,676
67669,120.0,2,676
67671,100.0,1,676
67748,50.0,1,677
67757,20.0,1,677
67761,100.0,1,677
67762,50.0,1,677
67764,50.0,1,677
67801,25.0,1,678
67835,23.0,1,678
67851,112.0,2,678
67860,50.0,2,678
67864,100.0,1,678
67868,20.0,1,678
67869,200.0,1,678
67871,50.0,1,678
67880,200.0,2,678
67901,150.0,2,679
68001,38.0,1,680
68005,75.0,2,680
68007,210.0,4,680
68008,75.0,3,680
68017,50.0,1,680
68022,650.0,6,680
68025,50.0,1,680
68028,260.0,6,680
68037,50.0,1,680
68046,664.0,9,680
68048,50.0,2,680
68059,50.0,1,680
68066,30.0,1,680
68069,100.0,1,680
68102,10.0,1,681
68104,100.0,1,681
68105,5.0,1,681
68107,25.0,1,681
68110,30.0,1,681
68112,10.0,1,681
68114,100.0,1,681
68116,440.0,10,681
68118,365.0,5,681
68123,860.0,13,681
68124,60.0,2,681
68127,60.0,3,681
68128,50.0,1,681
68130,85.0,3,681
68132,310.0,3,681
68133,165.0,4,681
68134,70.0,2,681
68135,345.0,5,681
68136,95.0,2,681
68137,290.0,9,681
68138,50.0,1,681
68142,50.0,1,681
68144,332.0,5,681
68152,50.0,1,681
68154,350.0,7,681
68310,50.0,1,683
68317,50.0,1,683
68339,50.0,1,683
68347,25.0,1,683
68364,30.0,1,683
68366,100.0,1,683
68372,50.0,1,683
68378,50.0,1,683
68401,100.0,1,684
68402,20.0,1,684
68407,200.0,1,684
68413,100.0,1,684
68419,100.0,1,684
68420,100.0,1,684
68428,25.0,1,684
68430,20.0,1,684
68434,50.0,2,684
68462,60.0,2,684
68465,5.0,1,684
68502,70.0,3,685
68503,28.0,1,685
68504,40.0,2,685
68505,155.0,4,685
68506,60.0,3,685
68507,25.0,1,685
68508,100.0,1,685
68509,15.0,1,685
