zip,donation_amount_sum,donation_amount_count,city,state,x,y
90503,350.0,8,Torrance,CA,-118.35,33.84
90504,675.0,4,Torrance,CA,-118.33,33.86
90505,585.0,9,Torrance,CA,-118.35,33.8
90508,50.0,1,Torrance,CA,-118.31,33.83
90601,320.0,9,Whittier,CA,-118.03,34.0
90602,70.0,4,Whittier,CA,-118.01,33.97
90603,25.0,2,Whittier,CA,-117.99,33.94
90604,270.0,3,Whittier,CA,-118.0,33.93
90605,300.0,5,Whittier,CA,-118.03,33.94
90620,945.0,8,Buena Park,CA,-118.0,33.84
90623,75.0,2,La Palma,CA,-118.04,33.85
90630,905.0,10,Cypress,CA,-118.03,33.81
90631,248.0,4,La Habra,CA,-117.95,33.94
90638,305.0,8,La Mirada,CA,-118.0,33.9
90640,35.0,2,Montebello,CA,-118.1,34.0
90650,290.0,6,Norwalk,CA,-118.07,33.9
90660,225.0,5,Pico Rivera,CA,-118.08,33.98
90680,175.0,2,Stanton,CA,-117.99,33.79
90701,100.0,1,Artesia,CA,-118.08,33.86
90703,280.0,5,Cerritos,CA,-118.05,33.86
90706,150.0,3,Bellflower,CA,-118.13,33.88
90710,15.0,1,Harbor City,CA,-118.29,33.79
90712,315.0,6,Lakewood,CA,-118.14,33.84
90713,200.0,3,Lakewood,CA,-118.11,33.85
90716,10.0,1,Hawaiian Gardens,CA,-118.07,33.83
90717,35.0,2,Lomita,CA,-118.31,33.79
90720,215.0,5,Los Alamitos,CA,-118.06,33.79
90723,20.0,1,Paramount,CA,-118.16,33.89
90731,265.0,5,San Pedro,CA,-118.29,33.73
90732,145.0,2,San Pedro,CA,-118.31,33.73
90740,565.0,10,Seal Beach,CA,-118.07,33.75
90744,15.0,1,Wilmington,CA,-118.26,33.77
90745,65.0,3,Carson,CA,-118.26,33.82
90746,10.0,1,Carson,CA,-118.25,33.86
90755,100.0,1,Signal Hill,CA,-118.16,33.8
90802,45.0,2,Long Beach,CA,-118.2,33.75
90803,638.0,10,Long Beach,CA,-118.13,33.75
90804,560.0,6,Long Beach,CA,-118.14,33.78
90805,100.0,1,Long Beach,CA,-118.18,33.86
90806,190.0,3,Long Beach,CA,-118.18,33.81
90807,395.0,4,Long Beach,CA,-118.18,33.83
90808,442.0,9,Long Beach,CA,-118.11,33.82
90813,90.0,3,Long Beach,CA,-118.18,33.78
90814,400.0,4,Long Beach,CA,-118.14,33.77
90815,1490.0,14,Long Beach,CA,-118.12,33.79
91001,170.0,3,Altadena,CA,-118.13,34.2
91006,993.0,8,Arcadia,CA,-118.02,34.13
91007,325.0,6,Arcadia,CA,-118.05,34.12
91008,20.0,1,Duarte,CA,-117.96,34.14
91010,20.0,1,Duarte,CA,-117.94,34.13
91011,760.0,15,La Canada Flintridge,CA,-118.14,34.23
91012,25.0,1,La Canada Flintridge,CA,-118.19,34.2
91016,410.0,7,Monrovia,CA,-117.99,34.15
91020,100.0,1,Montrose,CA,-118.23,34.21
91024,345.0,5,Sierra Madre,CA,-118.05,34.2
91030,578.0,7,South Pasadena,CA,-118.15,34.11
91040,210.0,3,Sunland,CA,-118.32,34.26
91042,198.0,5,Tujunga,CA,-118.25,34.29
91043,50.0,1,Tujunga,CA,-118.29,34.25
91046,10.0,1,Verdugo City,CA,-118.24,34.21
91101,30.0,1,Pasadena,CA,-118.13,34.14
91104,412.0,9,Pasadena,CA,-118.12,34.16
91105,2050.0,2,Pasadena,CA,-118.16,34.14
91106,150.0,2,Pasadena,CA,-118.13,34.13
91107,305.0,5,Pasadena,CA,-118.08,34.16
91108,120.0,2,San Marino,CA,-118.11,34.12
91201,100.0,1,Glendale,CA,-118.29,34.17
91202,275.0,4,Glendale,CA,-118.26,34.16
91203,25.0,1,Glendale,CA,-118.26,34.15
91204,200.0,1,Glendale,CA,-118.26,34.13
91205,220.0,2,Glendale,CA,-118.24,34.13
91206,160.0,3,Glendale,CA,-118.2,34.16
91208,545.0,6,Glendale,CA,-118.24,34.19
91209,30.0,1,Glendale,CA,-118.25,34.14
91210,75.0,2,Glendale,CA,-118.25,34.14
91214,324.0,5,La Crescenta,CA,-118.24,34.23
91301,1630.0,14,Agoura Hills,CA,-118.76,34.12
91302,225.0,3,Calabasas,CA,-118.67,34.11
91303,60.0,2,Canoga Park,CA,-118.6,34.19
91304,535.0,10,Canoga Park,CA,-118.59,34.22
91306,320.0,7,Winnetka,CA,-118.57,34.2
91307,5250.0,6,West Hills,CA,-118.69,34.2
91311,265.0,6,Chatsworth,CA,-118.61,34.28
91316,670.0,7,Encino,CA,-118.52,34.15
91320,2180.0,17,Newbury Park,CA,-118.95,34.17
91321,440.0,8,Newhall,CA,-118.47,34.36
91324,120.0,2,Northridge,CA,-118.55,34.24
91325,65.0,3,Northridge,CA,-118.51,34.23
91326,540.0,7,Porter Ranch,CA,-118.55,34.28
91331,85.0,3,Pacoima,CA,-118.41,34.25
91335,150.0,3,Reseda,CA,-118.54,34.2
91340,250.0,2,San Fernando,CA,-118.44,34.28
91342,515.0,7,Sylmar,CA,-118.38,34.32
91343,191.0,7,North Hills,CA,-118.47,34.23
91344,1000.0,14,Granada Hills,CA,-118.5,34.29
91345,150.0,2,Mission Hills,CA,-118.45,34.27
91350,533.0,7,Santa Clarita,CA,-118.51,34.43
91352,40.0,2,Sun Valley,CA,-118.34,34.23
91354,512.0,11,Valencia,CA,-118.57,34.46
91355,384.0,9,Valencia,CA,-118.56,34.41
91356,235.0,4,Tarzana,CA,-118.54,34.15
91358,250.0,1,Thousand Oaks,CA,-118.87,34.18
91359,150.0,1,Westlake Village,CA,-118.82,34.19
91360,1442.0,22,Thousand Oaks,CA,-118.88,34.21
91361,771.0,13,Westlake Village,CA,-118.89,34.14
91362,9855.0,16,Thousand Oaks,CA,-118.81,34.19
91364,123.0,5,Woodland Hills,CA,-118.6,34.15
91367,438.0,8,Woodland Hills,CA,-118.61,34.17
91377,817.0,9,Oak Park,CA,-118.76,34.19
91380,25.0,1,Santa Clarita,CA,-118.39,34.49
91381,180.0,5,Stevenson Ranch,CA,-118.61,34.37
91384,40.0,2,Castaic,CA,-118.68,34.51
91385,75.0,2,Valencia,CA,-118.56,34.38
91387,946.0,8,Canyon Country,CA,-118.4,34.4
91390,420.0,7,Santa Clarita,CA,-118.4,34.53
91401,245.0,5,Van Nuys,CA,-118.43,34.17
91402,250.0,3,Panorama City,CA,-118.44,34.22
91403,1022.0,9,Sherman Oaks,CA,-118.46,34.14
91405,465.0,5,Van Nuys,CA,-118.44,34.2
91406,440.0,7,Van Nuys,CA,-118.49,34.19
91411,100.0,1,Van Nuys,CA,-118.46,34.17
91413,36.0,1,Sherman Oaks,CA,-118.45,34.16
91423,769.0,14,Sherman Oaks,CA,-118.42,34.14
91436,200.0,2,Encino,CA,-118.49,34.15
91501,55.0,2,Burbank,CA,-118.29,34.19
91502,100.0,1,Burbank,CA,-118.31,34.17
91504,11.0,1,Burbank,CA,-118.3,34.2
91505,500.0,8,Burbank,CA,-118.34,34.17
91506,350.0,3,Burbank,CA,-118.32,34.17
91601,190.0,4,North Hollywood,CA,-118.37,34.16
91602,570.0,5,North Hollywood,CA,-118.36,34.15
91603,100.0,1,North Hollywood,CA,-118.37,34.16
91604,180.0,4,Studio City,CA,-118.39,34.13
91605,25.0,1,North Hollywood,CA,-118.39,34.2
91606,50.0,1,North Hollywood,CA,-118.39,34.18
91607,460.0,8,Valley Village,CA,-118.4,34.16
91614,50.0,1,Studio City,CA,-118.39,34.14
91701,420.0,7,Rancho Cucamonga,CA,-117.61,34.14
91702,150.0,2,Azusa,CA,-117.87,34.17
91706,50.0,1,Baldwin Park,CA,-117.96,34.09
91709,525.0,10,Chino Hills,CA,-117.72,33.94
91710,525.0,10,Chino,CA,-117.65,33.98
91711,684.0,9,Claremont,CA,-117.71,34.12
91722,50.0,1,Covina,CA,-117.9,34.09
91724,77.0,3,Covina,CA,-117.84,34.07
91730,150.0,3,Rancho Cucamonga,CA,-117.58,34.09
91731,10.0,1,El Monte,CA,-118.03,34.08
91732,160.0,3,El Monte,CA,-118.01,34.07
91737,425.0,4,Rancho Cucamonga,CA,-117.61,34.19
91739,245.0,4,Rancho Cucamonga,CA,-117.51,34.14
91741,819.0,8,Glendora,CA,-117.85,34.14
91744,225.0,2,La Puente,CA,-117.93,34.02
91745,160.0,3,Hacienda Heights,CA,-117.97,34.0
91746,15.0,1,La Puente,CA,-117.98,34.04
91748,20.0,1,Rowland Heights,CA,-117.9,33.97
91750,194.0,4,La Verne,CA,-117.76,34.15
91752,10300.0,8,Mira Loma,CA,-117.53,33.99
91754,65.0,2,Monterey Park,CA,-118.14,34.05
91755,60.0,3,Monterey Park,CA,-118.11,34.05
91761,90.0,3,Ontario,CA,-117.58,34.02
91762,40.0,2,Ontario,CA,-117.67,34.04
91763,110.0,2,Montclair,CA,-117.7,34.07
91764,160.0,4,Ontario,CA,-117.62,34.07
91765,760.0,6,Diamond Bar,CA,-117.81,33.99
91766,30.0,1,Pomona,CA,-117.75,34.03
91767,50.0,1,Pomona,CA,-117.73,34.08
91768,40.0,1,Pomona,CA,-117.79,34.06
91770,150.0,2,Rosemead,CA,-118.08,34.06
91773,624.0,11,San Dimas,CA,-117.81,34.1
91775,845.0,6,San Gabriel,CA,-118.08,34.11
91776,70.0,2,San Gabriel,CA,-118.09,34.08
91780,140.0,5,Temple City,CA,-118.05,34.1
91784,95.0,3,Upland,CA,-117.65,34.14
91786,585.0,11,Upland,CA,-117.66,34.1
91789,235.0,5,Walnut,CA,-117.85,34.01
91790,25.0,1,West Covina,CA,-117.94,34.06
91791,250.0,3,West Covina,CA,-117.89,34.06
91792,60.0,3,West Covina,CA,-117.89,34.02
91801,110.0,4,Alhambra,CA,-118.13,34.09
91802,20.0,1,Alhambra,CA,-118.12,34.09
91901,220.0,3,Alpine,CA,-116.71,32.8
91902,405.0,7,Bonita,CA,-117.01,32.67
91903,25.0,1,Alpine,CA,-116.76,32.83
91908,50.0,1,Bonita,CA,-117.02,32.65
91910,210.0,4,Chula Vista,CA,-117.05,32.63
91911,195.0,5,Chula Vista,CA,-117.03,32.61
91913,175.0,5,Chula Vista,CA,-116.98,32.64
91914,200.0,2,Chula Vista,CA,-116.94,32.66
91915,95.0,2,Chula Vista,CA,-116.93,32.6
91931,20.0,1,Guatay,CA,-116.58,32.83
91932,167.0,3,Imperial Beach,CA,-117.11,32.57
91941,656.0,10,La Mesa,CA,-116.99,32.75
91942,590.0,12,La Mesa,CA,-117.01,32.78
91950,155.0,4,National City,CA,-117.09,32.67
91977,1140.0,10,Spring Valley,CA,-116.99,32.71
92003,200.0,3,Bonsall,CA,-117.19,33.28
92007,195.0,5,Cardiff By The Sea,CA,-117.27,33.01
92008,400.0,6,Carlsbad,CA,-117.3,33.13
92009,1051.0,21,Carlsbad,CA,-117.27,33.09
92010,655.0,8,Carlsbad,CA,-117.28,33.15
92011,830.0,12,Carlsbad,CA,-117.29,33.1
92014,555.0,6,Del Mar,CA,-117.25,32.96
92018,200.0,2,Carlsbad,CA,-117.34,33.16
92019,500.0,8,El Cajon,CA,-116.86,32.77
92020,735.0,11,El Cajon,CA,-116.96,32.79
92021,350.0,6,El Cajon,CA,-116.88,32.84
92022,25.0,1,El Cajon,CA,-116.91,32.73
92023,75.0,2,Encinitas,CA,-117.29,33.03
92024,1005.0,16,Encinitas,CA,-117.25,33.05
92025,510.0,8,Escondido,CA,-116.94,33.09
92026,440.0,10,Escondido,CA,-117.1,33.22
92027,285.0,9,Escondido,CA,-116.98,33.13
92028,1000.0,13,Fallbrook,CA,-117.29,33.39
92029,475.0,8,Escondido,CA,-117.13,33.08
92037,740.0,11,La Jolla,CA,-117.24,32.86
92040,335.0,6,Lakeside,CA,-116.89,32.9
92052,25.0,1,Oceanside,CA,-117.36,33.19
92054,440.0,4,Oceanside,CA,-117.43,33.35
92056,460.0,10,Oceanside,CA,-117.29,33.2
92057,325.0,10,Oceanside,CA,-117.28,33.27
92058,257.0,4,Oceanside,CA,-117.29,33.18
92060,250.0,1,Palomar Mountain,CA,-116.84,33.31
92064,710.0,17,Poway,CA,-117.02,32.97
92065,2300.0,14,Ramona,CA,-116.83,33.07
92067,4052.0,15,Rancho Santa Fe,CA,-117.19,33.02
92069,320.0,8,San Marcos,CA,-117.17,33.15
92070,10.0,1,Santa Ysabel,CA,-116.73,33.18
92071,774.0,12,Santee,CA,-116.99,32.85
92075,450.0,5,Solana Beach,CA,-117.25,32.99
92078,325.0,5,San Marcos,CA,-117.16,33.11
92081,465.0,10,Vista,CA,-117.24,33.18
92082,426.0,9,Valley Center,CA,-116.98,33.25
92083,220.0,6,Vista,CA,-117.24,33.18
92084,255.0,6,Vista,CA,-117.2,33.21
92085,18.0,1,Vista,CA,-117.23,33.19
92086,60.0,2,Warner Springs,CA,-116.6,33.28
92101,820.0,13,San Diego,CA,-117.16,32.71
92102,270.0,7,San Diego,CA,-117.09,32.72
92103,143.0,4,San Diego,CA,-117.17,32.74
92104,70.0,4,San Diego,CA,-117.12,32.73
92105,105.0,4,San Diego,CA,-117.08,32.73
92106,520.0,10,San Diego,CA,-117.23,32.72
92107,245.0,6,San Diego,CA,-117.24,32.73
92108,50.0,1,San Diego,CA,-117.1,32.77
92109,1032.0,12,San Diego,CA,-117.23,32.79
92110,630.0,8,San Diego,CA,-117.18,32.77
92111,345.0,6,San Diego,CA,-117.16,32.8
92114,330.0,4,San Diego,CA,-117.05,32.71
92115,295.0,6,San Diego,CA,-117.07,32.75
92116,120.0,3,San Diego,CA,-117.12,32.76
92117,1345.0,19,San Diego,CA,-117.19,32.81
92118,245.0,4,Coronado,CA,-117.14,32.65
92119,20.0,1,San Diego,CA,-117.03,32.81
92120,475.0,6,San Diego,CA,-117.06,32.79
92121,200.0,1,San Diego,CA,-117.2,32.9
92122,483.0,9,San Diego,CA,-117.2,32.85
92123,120.0,3,San Diego,CA,-117.13,32.8
92124,500.0,9,San Diego,CA,-117.08,32.82
92126,940.0,12,San Diego,CA,-117.13,32.88
92127,1240.0,13,San Diego,CA,-117.12,33.02
92128,976.0,16,San Diego,CA,-117.07,32.99
92129,1038.0,11,San Diego,CA,-117.12,32.96
92130,1380.0,18,San Diego,CA,-117.19,32.95
92131,930.0,10,San Diego,CA,-117.07,32.89
92139,10.0,1,San Diego,CA,-117.04,32.68
92140,25.0,1,San Diego,CA,-117.19,32.73
92142,100.0,1,San Diego,CA,-117.09,32.83
92154,1253.0,5,San Diego,CA,-117.01,32.56
92163,150.0,1,San Diego,CA,-117.16,32.74
92173,100.0,1,San Ysidro,CA,-117.04,32.55
92201,420.0,7,Indio,CA,-116.23,33.71
92203,115.0,2,Indio,CA,-116.23,33.75
92210,450.0,5,Indian Wells,CA,-116.33,33.7
92211,410.0,3,Palm Desert,CA,-116.34,33.77
92220,190.0,3,Banning,CA,-116.83,33.92
92223,179.0,4,Beaumont,CA,-116.97,33.94
92225,20.0,1,Blythe,CA,-114.51,33.75
92227,100.0,2,Brawley,CA,-115.45,33.02
92230,50.0,1,Cabazon,CA,-116.77,33.93
92234,80.0,5,Cathedral City,CA,-116.45,33.82
92239,100.0,1,Desert Center,CA,-115.29,33.85
92240,90.0,2,Desert Hot Springs,CA,-116.48,33.92
92247,100.0,1,La Quinta,CA,-116.31,33.66
92250,10.0,1,Holtville,CA,-115.19,32.83
92252,35.0,2,Joshua Tree,CA,-116.27,34.15
92253,598.0,13,La Quinta,CA,-116.27,33.65
92256,150.0,2,Morongo Valley,CA,-116.58,34.1
92260,370.0,5,Palm Desert,CA,-116.4,33.7
92262,304.0,5,Palm Springs,CA,-116.56,33.85
92264,30.0,2,Palm Springs,CA,-116.51,33.72
92270,600.0,9,Rancho Mirage,CA,-116.41,33.78
92277,110.0,5,Twentynine Palms,CA,-115.86,34.24
92284,425.0,5,Yucca Valley,CA,-116.41,34.15
92285,20.0,1,Landers,CA,-116.51,34.33
92301,50.0,1,Adelanto,CA,-117.51,34.66
92305,100.0,1,Angelus Oaks,CA,-116.86,34.18
92307,89.0,3,Apple Valley,CA,-117.15,34.57
92308,245.0,8,Apple Valley,CA,-117.14,34.42
92311,70.0,2,Barstow,CA,-116.99,34.97
92313,100.0,1,Grand Terrace,CA,-117.31,34.03
92314,120.0,2,Big Bear City,CA,-116.84,34.26
92315,125.0,2,Big Bear Lake,CA,-116.86,34.23
92317,100.0,2,Blue Jay,CA,-117.21,34.25
92320,25.0,1,Calimesa,CA,-117.05,33.97
92321,100.0,1,Cedar Glen,CA,-117.16,34.25
92324,185.0,4,Colton,CA,-117.27,34.01
92325,195.0,4,Crestline,CA,-117.3,34.25
92329,270.0,3,Phelan,CA,-117.6,34.35
92335,105.0,4,Fontana,CA,-117.46,34.08
92336,100.0,5,Fontana,CA,-117.45,34.14
92337,165.0,3,Fontana,CA,-117.46,34.05
92339,10.0,1,Forest Falls,CA,-116.9,34.08
92342,125.0,3,Helendale,CA,-117.35,34.74
92344,220.0,3,Hesperia,CA,-117.39,34.39
92345,575.0,9,Hesperia,CA,-117.32,34.36
92346,525.0,7,Highland,CA,-117.15,34.13
92354,243.0,5,Loma Linda,CA,-117.24,34.05
92356,100.0,1,Lucerne Valley,CA,-116.88,34.52
92363,50.0,1,Needles,CA,-114.59,34.78
92365,25.0,1,Newberry Springs,CA,-116.51,34.85
92368,100.0,1,Oro Grande,CA,-117.29,34.65
92371,160.0,3,Phelan,CA,-117.48,34.42
92372,25.0,1,Pinon Hills,CA,-117.62,34.47
92373,2390.0,9,Redlands,CA,-117.12,34.0
92374,720.0,7,Redlands,CA,-117.17,34.06
92375,140.0,2,Redlands,CA,-117.19,34.05
92377,100.0,1,Rialto,CA,-117.39,34.16
92382,205.0,2,Running Springs,CA,-117.08,34.18
92389,45.0,2,Tecopa,CA,-116.22,35.85
92391,10.0,1,Twin Peaks,CA,-117.23,34.23
92392,23.0,1,Victorville,CA,-117.36,34.49
92394,25.0,1,Victorville,CA,-117.33,34.57
92395,34.0,2,Victorville,CA,-117.36,34.48
92397,180.0,3,Wrightwood,CA,-117.61,34.36
92399,430.0,10,Yucaipa,CA,-117.01,34.04
92407,405.0,8,San Bernardino,CA,-117.37,34.22
92408,100.0,1,San Bernardino,CA,-117.25,34.07
92501,65.0,3,Riverside,CA,-117.38,33.99
92503,325.0,6,Riverside,CA,-117.44,33.89
92504,210.0,3,Riverside,CA,-117.4,33.9
92505,20.0,1,Riverside,CA,-117.49,33.93
92506,477.0,11,Riverside,CA,-117.36,33.92
92507,90.0,3,Riverside,CA,-117.31,33.96
92508,717.0,9,Riverside,CA,-117.32,33.89
92509,165.0,4,Riverside,CA,-117.44,33.99
92514,40.0,2,Riverside,CA,-117.41,33.94
92518,100.0,1,March Air Reserve Base,CA,-117.27,33.89
92530,295.0,8,Lake Elsinore,CA,-117.37,33.68
92532,50.0,1,Lake Elsinore,CA,-117.34,33.71
92539,20.0,1,Anza,CA,-116.68,33.53
92543,100.0,2,Hemet,CA,-116.98,33.66
92544,175.0,2,Hemet,CA,-116.83,33.64
92545,625.0,8,Hemet,CA,-117.05,33.73
92549,50.0,1,Idyllwild,CA,-116.73,33.76
92551,5.0,1,Moreno Valley,CA,-117.22,33.87
92553,60.0,2,Moreno Valley,CA,-117.24,33.92
92555,20.0,1,Moreno Valley,CA,-117.1,33.9
92557,205.0,5,Moreno Valley,CA,-117.25,33.97
92561,25.0,1,Mountain Center,CA,-116.59,33.63
92562,850.0,17,Murrieta,CA,-117.33,33.54
92563,510.0,11,Murrieta,CA,-117.14,33.57
92567,125.0,2,Nuevo,CA,-117.1,33.82
92582,23.0,1,San Jacinto,CA,-117.02,33.81
92583,110.0,2,San Jacinto,CA,-116.93,33.79
92584,630.0,13,Menifee,CA,-117.18,33.65
92585,170.0,3,Sun City,CA,-117.18,33.74
92586,85.0,4,Sun City,CA,-117.19,33.7
92587,20.0,1,Sun City,CA,-117.24,33.69
92591,617.0,12,Temecula,CA,-117.1,33.53
92592,6630.0,23,Temecula,CA,-117.04,33.53
92595,580.0,9,Wildomar,CA,-117.25,33.62
92596,200.0,2,Winchester,CA,-117.07,33.63
92602,304.0,4,Irvine,CA,-117.76,33.74
92603,285.0,7,Irvine,CA,-117.79,33.62
92604,120.0,2,Irvine,CA,-117.78,33.69
92606,125.0,3,Irvine,CA,-117.79,33.7
92610,275.0,7,Foothill Ranch,CA,-117.67,33.7
92612,200.0,2,Irvine,CA,-117.81,33.63
92614,569.0,7,Irvine,CA,-117.85,33.68
92616,10.0,1,Irvine,CA,-117.83,33.64
92617,120.0,2,Irvine,CA,-117.83,33.63
92618,820.0,8,Irvine,CA,-117.73,33.67
92619,20.0,1,Irvine,CA,-117.76,33.66
92620,1435.0,16,Irvine,CA,-117.76,33.7
92624,120.0,2,Capistrano Beach,CA,-117.66,33.45
92625,775.0,5,Corona Del Mar,CA,-117.86,33.6
92626,945.0,16,Costa Mesa,CA,-117.9,33.67
92627,673.0,17,Costa Mesa,CA,-117.91,33.64
92629,660.0,12,Dana Point,CA,-117.7,33.47
92630,1465.0,16,Lake Forest,CA,-117.67,33.64
92637,120.0,3,Laguna Woods,CA,-117.72,33.61
92646,837.0,20,Huntington Beach,CA,-117.97,33.66
92647,637.0,18,Huntington Beach,CA,-118.0,33.72
92648,1698.0,19,Huntington Beach,CA,-118.0,33.67
92649,902.0,6,Huntington Beach,CA,-118.04,33.71
92651,1972.0,11,Laguna Beach,CA,-117.78,33.55
92653,1735.0,6,Laguna Hills,CA,-117.71,33.6
92654,50.0,2,Laguna Hills,CA,-117.71,33.6
92655,100.0,1,Midway City,CA,-117.98,33.74
92656,720.0,12,Aliso Viejo,CA,-117.72,33.57
92657,2170.0,4,Newport Coast,CA,-117.82,33.6
92658,25.0,1,Newport Beach,CA,-117.86,33.63
92659,1015.0,3,Newport Beach,CA,-117.92,33.62
92660,1365.0,14,Newport Beach,CA,-117.87,33.62
92663,575.0,7,Newport Beach,CA,-117.93,33.62
92672,980.0,12,San Clemente,CA,-117.62,33.42
92673,664.0,9,San Clemente,CA,-117.61,33.48
92674,50.0,1,San Clemente,CA,-117.62,33.43
92675,2750.0,14,San Juan Capistrano,CA,-117.61,33.52
92677,1885.0,21,Laguna Niguel,CA,-117.7,33.53
92679,655.0,10,Trabuco Canyon,CA,-117.54,33.61
92683,155.0,3,Westminster,CA,-117.99,33.74
92685,500.0,1,Westminster,CA,-117.99,33.75
92688,725.0,16,Rancho Santa Margarita,CA,-117.61,33.61
92691,2080.0,17,Mission Viejo,CA,-117.66,33.6
92692,810.0,13,Mission Viejo,CA,-117.64,33.6
92694,938.0,17,Ladera Ranch,CA,-117.63,33.56
92701,100.0,1,Santa Ana,CA,-117.85,33.75
92703,295.0,5,Santa Ana,CA,-117.89,33.74
92705,839.0,12,Santa Ana,CA,-117.79,33.76
92706,600.0,4,Santa Ana,CA,-117.88,33.76
92707,330.0,5,Santa Ana,CA,-117.87,33.71
92708,1300.0,16,Fountain Valley,CA,-117.94,33.71
92780,525.0,10,Tustin,CA,-117.82,33.74
92782,320.0,6,Tustin,CA,-117.77,33.75
92801,145.0,2,Anaheim,CA,-117.95,33.84
92802,180.0,4,Anaheim,CA,-117.91,33.81
92804,435.0,9,Anaheim,CA,-117.97,33.81
92805,410.0,5,Anaheim,CA,-117.91,33.82
92806,165.0,5,Anaheim,CA,-117.86,33.83
92807,779.0,13,Anaheim,CA,-117.79,33.85
92808,336.0,5,Anaheim,CA,-117.73,33.84
92821,440.0,10,Brea,CA,-117.86,33.92
92823,50.0,1,Brea,CA,-117.8,33.92
92831,75.0,2,Fullerton,CA,-117.89,33.87
92832,1207.0,6,Fullerton,CA,-117.92,33.86
92833,375.0,5,Fullerton,CA,-117.96,33.88
92835,220.0,3,Fullerton,CA,-117.91,33.9
92840,210.0,2,Garden Grove,CA,-117.93,33.78
92841,25.0,1,Garden Grove,CA,-117.97,33.78
92842,5.0,1,Garden Grove,CA,-117.94,33.77
92844,50.0,1,Garden Grove,CA,-117.97,33.76
92845,150.0,2,Garden Grove,CA,-118.02,33.78
92846,25.0,1,Garden Grove,CA,-118.03,33.78
92860,146.0,4,Norco,CA,-117.56,33.93
92861,20.0,1,Villa Park,CA,-117.81,33.81
92865,145.0,5,Orange,CA,-117.85,33.83
92866,100.0,2,Orange,CA,-117.84,33.78
92867,1305.0,11,Orange,CA,-117.79,33.81
92869,505.0,9,Orange,CA,-117.78,33.79
92870,390.0,7,Placentia,CA,-117.85,33.88
92878,150.0,2,Corona,CA,-117.56,33.87
92879,175.0,3,Corona,CA,-117.53,33.87
92880,173.0,9,Corona,CA,-117.61,33.9
92881,155.0,4,Corona,CA,-117.5,33.83
92882,485.0,6,Corona,CA,-117.6,33.83
92883,125.0,2,Corona,CA,-117.48,33.75
92886,995.0,15,Yorba Linda,CA,-117.78,33.89
92887,550.0,6,Yorba Linda,CA,-117.72,33.88
93001,904.0,17,Ventura,CA,-119.31,34.33
93003,765.0,12,Ventura,CA,-119.22,34.28
93004,365.0,6,Ventura,CA,-119.16,34.27
93005,40.0,1,Ventura,CA,-119.2,34.25
93010,490.0,11,Camarillo,CA,-119.07,34.23
93012,1532.0,16,Camarillo,CA,-118.98,34.2
93013,225.0,2,Carpinteria,CA,-119.52,34.43
93021,915.0,14,Moorpark,CA,-118.87,34.31
93022,168.0,4,Oak View,CA,-119.3,34.4
93023,773.0,14,Ojai,CA,-119.29,34.51
93030,402.0,5,Oxnard,CA,-119.17,34.19
93033,130.0,3,Oxnard,CA,-119.1,34.14
93035,530.0,6,Oxnard,CA,-119.23,34.19
93036,140.0,5,Oxnard,CA,-119.16,34.25
93041,75.0,2,Port Hueneme,CA,-119.11,34.11
93060,325.0,3,Santa Paula,CA,-119.07,34.4
93063,542.0,12,Simi Valley,CA,-118.72,34.3
93065,1065.0,11,Simi Valley,CA,-118.78,34.25
93066,700.0,5,Somis,CA,-119.03,34.29
93067,40.0,1,Summerland,CA,-119.59,34.41
93094,20.0,1,Simi Valley,CA,-118.79,34.27
93101,436.0,8,Santa Barbara,CA,-119.7,34.41
93103,115.0,2,Santa Barbara,CA,-119.68,34.43
93105,1680.0,9,Santa Barbara,CA,-119.72,34.01
93108,220.0,3,Santa Barbara,CA,-119.61,34.44
93109,50.0,1,Santa Barbara,CA,-119.72,34.4
93110,120.0,2,Santa Barbara,CA,-119.77,34.43
93111,270.0,4,Santa Barbara,CA,-119.8,34.45
93116,30.0,2,Goleta,CA,-120.04,34.49
93117,965.0,10,Goleta,CA,-120.12,34.5
93130,100.0,1,Santa Barbara,CA,-119.73,34.44
93210,10.0,1,Coalinga,CA,-120.39,36.19
93212,10.0,1,Corcoran,CA,-119.53,36.07
93221,100.0,1,Exeter,CA,-119.03,36.28
93230,50.0,1,Hanford,CA,-119.63,36.27
93245,140.0,3,Lemoore,CA,-119.82,36.29
93255,50.0,1,Onyx,CA,-118.07,35.68
93257,160.0,4,Porterville,CA,-118.92,35.96
93263,5.0,1,Shafter,CA,-119.3,35.49
93265,55.0,1,Springville,CA,-118.7,36.17
93266,50.0,1,Stratford,CA,-119.81,36.17
93268,100.0,2,Taft,CA,-119.36,35.17
93270,100.0,1,Terra Bella,CA,-119.03,35.93
93271,10.0,1,Three Rivers,CA,-118.86,36.44
93274,200.0,2,Tulare,CA,-119.36,36.18
93277,195.0,7,Visalia,CA,-119.38,36.29
93280,100.0,1,Wasco,CA,-119.44,35.64
93283,5.0,1,Weldon,CA,-118.25,35.44
93285,93.0,2,Wofford Heights,CA,-118.5,35.7
93290,125.0,2,Visalia,CA,-119.29,36.33
93291,145.0,3,Visalia,CA,-119.38,36.4
93292,65.0,3,Visalia,CA,-119.18,36.37
93301,10.0,1,Bakersfield,CA,-119.02,35.38
93303,120.0,2,Bakersfield,CA,-118.92,35.55
