,flight_id,aircraft_id,reg,equip,callsign,flight,schd_from,schd_to,real_to,reserved,date,month,day,weekday,year
233,652835380,11131768,N734SA,B737,SWA3972,WN3972,PHX,LAX,LAX,,2021-02-25,2,25,Thursday,2021
234,652835295,11292369,N892XB,,,,LAX,,,,2021-02-25,2,25,Thursday,2021
235,652835341,11176455,N77865,B753,UAL706,UA706,OGG,LAX,LAX,,2021-02-25,2,25,Thursday,2021
236,652835395,11026162,N630NK,A320,NKS869,NK869,DFW,LAX,LAX,,2021-02-25,2,25,Thursday,2021
237,652835531,11060077,N664DN,B752,DAL8839,DL8839,LAX,DEN,DEN,,2021-02-25,2,25,Thursday,2021
238,652835694,11125073,N728AN,B77W,AAL2289,AA2289,MIA,LAX,LAX,,2021-02-25,2,25,Thursday,2021
239,652835640,10795373,N403SY,E75L,SKW3309,AS3309,BOI,LAX,LAX,,2021-02-25,2,25,Thursday,2021
240,652835672,11002648,N607UX,E75L,SKW5421,UA5421,LAS,LAX,LAX,,2021-02-25,2,25,Thursday,2021
241,652836057,10796324,N404SY,E75L,SKW3371,AS3371,PDX,LAX,LAX,,2021-02-25,2,25,Thursday,2021
242,652836257,10922719,N529FE,MD11,FDX714,FX714,DEN,LAX,LAX,,2021-02-25,2,25,Thursday,2021
243,652836350,10809392,N417XB,,,,LAX,,,,2021-02-25,2,25,Thursday,2021
244,652836414,11175982,N778QS,CL35,N778QS,,SJD,LAX,LAX,,2021-02-25,2,25,Thursday,2021
245,652836396,11237358,N838VA,A320,ASA419,AS419,LAX,SEA,SEA,,2021-02-25,2,25,Thursday,2021
246,652836434,11017219,N621XB,,,,LAX,,,,2021-02-25,2,25,Thursday,2021
247,652836677,11356275,N955NN,B738,,,LAX,,,,2021-02-25,2,25,Thursday,2021
248,652837256,10596318,N208BK,C208,FDY806,9X806,LAX,IPL,IPL,,2021-02-25,2,25,Thursday,2021
249,652837218,10558791,N171DZ,B763,DAL326,DL326,LAX,,,,2021-02-25,2,25,Thursday,2021
250,652837496,10681999,N292SY,E75L,SKW3666,DL3666,BOI,LAX,LAX,,2021-02-25,2,25,Thursday,2021
251,652837486,8159332,VHZNA,B789,VHZNA,,LAX,,,,2021-02-25,2,25,Thursday,2021
252,652837576,10792110,N400AN,A21N,AAL776,AA776,PHX,LAX,LAX,,2021-02-25,2,25,Thursday,2021
253,652837534,11292369,N892XB,,,,LAX,,,,2021-02-25,2,25,Thursday,2021
254,652837701,3958530,DAIXB,A359,DLH453,LH453,LAX,MUC,MUC,,2021-02-25,2,25,Thursday,2021
255,652837650,10984283,N59DB,GLEX,TWY26,TWY26,TLC,LAX,SDM,,2021-02-25,2,25,Thursday,2021
256,652837726,10667483,N278SY,E75L,SKW3843,DL3843,PHX,LAX,LAX,,2021-02-25,2,25,Thursday,2021
257,652838092,11019855,N624NK,A320,NKS955,NK955,MSY,LAX,LAX,,2021-02-25,2,25,Thursday,2021
258,652838371,11384611,N983JT,A321,,,LAX,,,,2021-02-25,2,25,Thursday,2021
259,652838360,10653568,N264SY,E75L,SKW4022,DL4022,PDX,LAX,LAX,,2021-02-25,2,25,Thursday,2021
260,652838609,11017219,N621XB,,,,LAX,,,,2021-02-25,2,25,Thursday,2021
261,652838642,10730918,N340DN,A321,DAL1166,DL1166,LAX,SLC,SLC,,2021-02-25,2,25,Thursday,2021
262,652838789,10809392,N417XB,,,,LAX,,,,2021-02-25,2,25,Thursday,2021
263,652839037,10558164,N170SY,E75L,SKW3362,AS3362,LAX,SJC,SJC,,2021-02-25,2,25,Thursday,2021
264,652839139,10817087,N425AN,A21N,,,LAX,,,,2021-02-25,2,25,Thursday,2021
265,652839628,10670937,N281SY,E75L,SKW3700,DL3700,LAX,SFO,SFO,,2021-02-25,2,25,Thursday,2021
266,652839817,10658735,N26960,B789,UAL842,UA842,SYD,LAX,LAX,,2021-02-25,2,25,Thursday,2021
267,652839826,10769798,N379DA,B738,DAL1192,DL1192,DEN,LAX,LAX,,2021-02-25,2,25,Thursday,2021
268,652839894,10687705,N298SY,E75L,SKW3643,DL3643,SFO,LAX,LAX,,2021-02-25,2,25,Thursday,2021
269,652840125,10652617,N263SY,E75L,SKW3871,DL3871,LAS,LAX,LAX,,2021-02-25,2,25,Thursday,2021
270,652840098,10914456,N520TA,A319,TAI520,AV520,SAL,LAX,LAX,,2021-02-25,2,25,Thursday,2021
271,652840285,11377353,N976JT,A321,JBU101,B6101,FLL,LAX,LAX,,2021-02-25,2,25,Thursday,2021
272,652840527,10632395,N243SY,E75L,SKW3531,DL3531,RNO,LAX,LAX,,2021-02-25,2,25,Thursday,2021
273,652840607,10784414,N393HA,A332,HAL2,HA2,HNL,LAX,LAX,,2021-02-25,2,25,Thursday,2021
274,652840702,11160219,N762SW,B737,SWA3907,WN3907,LAX,SJC,SJC,,2021-02-25,2,25,Thursday,2021
275,652840806,10712830,N322NV,A319,AAY307,G4307,MEM,LAX,LAX,,2021-02-25,2,25,Thursday,2021
276,652841109,11247081,N848DN,B739,DAL696,DL696,SLC,LAX,LAX,,2021-02-25,2,25,Thursday,2021
277,652841141,11255085,N8556Z,B738,SWA919,WN919,LAX,LAS,LAS,,2021-02-25,2,25,Thursday,2021
278,652841206,11044847,N649P,PC12,BTQ906,4B906,PDX,LAX,LAX,,2021-02-25,2,25,Thursday,2021
279,652841195,11047172,N651FX,GLF6,LXJ651,LXJ651,LAX,HNL,HNL,,2021-02-25,2,25,Thursday,2021
280,652841253,11185855,N788FD,B752,FDX1359,FX1359,FAT,LAX,MEM,,2021-02-25,2,25,Thursday,2021
281,652841587,10929363,N535US,B752,DAL483,DL483,LAX,HNL,HNL,,2021-02-25,2,25,Thursday,2021
282,652841759,11239398,N840AN,B789,AAL9738,AA9738,LAX,,,,2021-02-25,2,25,Thursday,2021
283,652842079,11179788,N7813P,B737,SWA3655,WN3655,MDW,LAX,LAX,,2021-02-25,2,25,Thursday,2021
284,652842158,10959246,N565AS,B738,ASA1092,AS1092,SEA,LAX,LAX,,2021-02-25,2,25,Thursday,2021
285,652842368,10679684,N290AK,B739,ASA1055,AS1055,LAX,SEA,SEA,,2021-02-25,2,25,Thursday,2021
286,652842460,11174123,N776SK,CRJ7,SKW202W,AA2999,SLC,LAX,LAX,,2021-02-25,2,25,Thursday,2021
287,652842446,10817087,N425AN,A21N,AAL2484,AA2484,LAX,DFW,DFW,,2021-02-25,2,25,Thursday,2021
288,652842480,11037286,N641QX,E75L,QXE2466,AS2466,SJC,LAX,LAX,,2021-02-25,2,25,Thursday,2021
289,652842722,10559159,N171US,A321,AAL2785,AA2785,LAX,LAS,LAS,,2021-02-25,2,25,Thursday,2021
290,652842749,10798052,N406KZ,B744,GTI4413,5Y4413,LAX,ICN,ICN,,2021-02-25,2,25,Thursday,2021
291,652842791,10935670,N541US,B752,DAL335,DL335,LAX,,,,2021-02-25,2,25,Thursday,2021
292,652842930,10564528,N177FE,B763,FDX1835,FX3729,LAX,,,,2021-02-25,2,25,Thursday,2021
293,652843033,10539892,N152UW,A321,AAL1721,AA1721,CLT,LAX,LAX,,2021-02-25,2,25,Thursday,2021
294,652843016,11252999,N8531Q,B738,SWA479,WN479,LAX,SFO,SFO,,2021-02-25,2,25,Thursday,2021
295,652843306,10502875,N116DU,BCS1,DAL1161,DL1161,LAX,AUS,AUS,,2021-02-25,2,25,Thursday,2021
296,652843286,10723669,N333DX,A321,DAL952,DL952,LAX,,,,2021-02-25,2,25,Thursday,2021
297,652843572,11232057,N8328A,B738,SWA1148,WN1148,OAK,LAX,LAX,,2021-02-25,2,25,Thursday,2021
298,652843769,10790006,N399CM,B763,ATN7002,KH7002,HNL,LAX,LAX,,2021-02-25,2,25,Thursday,2021
299,652843919,10775951,N38473,B739,UAL1894,UA1894,IAH,LAX,LAX,,2021-02-25,2,25,Thursday,2021
300,652844021,11313710,N913DU,B739,DAL394,DL394,LAX,SEA,SEA,,2021-02-25,2,25,Thursday,2021
301,652844127,10744096,N353NB,A319,DAL1116,DL1116,LAX,,,,2021-02-25,2,25,Thursday,2021
302,652844085,11261371,N8616C,B738,SWA2084,WN2084,LAS,LAX,LAX,,2021-02-25,2,25,Thursday,2021
303,652844176,11300980,N900PC,B752,DAL351,DL351,ATL,LAX,LAX,,2021-02-25,2,25,Thursday,2021
304,652844172,10513844,N127AA,A321,AAL1947,AA1947,DFW,LAX,LAX,,2021-02-25,2,25,Thursday,2021
305,652844312,10976273,N58101,B752,UAL1044,UA1044,ORD,LAX,LAX,,2021-02-25,2,25,Thursday,2021
306,652844435,11332246,N931NK,A20N,NKS501,NK501,AUS,LAX,LAX,,2021-02-25,2,25,Thursday,2021
307,652844598,10694613,N304SY,E75L,SKW3751,DL3751,LAX,TUS,TUS,,2021-02-25,2,25,Thursday,2021
308,652845396,11018966,N623QX,E75L,QXE2177,AS2177,LAS,LAX,LAX,,2021-02-25,2,25,Thursday,2021
309,652845818,11213895,N815DN,B739,DAL322,DL322,SEA,LAX,LAX,,2021-02-25,2,25,Thursday,2021
310,652845989,11391670,N990AU,A321,AAL1061,AA1061,MIA,LAX,LAX,,2021-02-25,2,25,Thursday,2021
311,652846189,10584092,N196SY,E75L,SKW3325,AS3325,LAX,SFO,SFO,,2021-02-25,2,25,Thursday,2021
312,652846428,11019552,N624AG,B752,DAL630,DL630,LAX,,,,2021-02-25,2,25,Thursday,2021
313,652846913,11253183,N8536Z,B738,SWA2877,WN2877,LAX,MDW,MDW,,2021-02-25,2,25,Thursday,2021
314,652846945,10894324,N500WR,B738,SWA4722,WN4722,SFO,LAX,LAX,,2021-02-25,2,25,Thursday,2021
315,652847106,10793297,N401KZ,B744,CKS827,K4827,ANC,LAX,LAX,,2021-02-25,2,25,Thursday,2021
316,652847121,5046529,LXVCB,B748,CLX38B,CV7734,LAX,SEA,SEA,,2021-02-25,2,25,Thursday,2021
317,652847176,11039188,N643QX,E75L,QXE2192,AS2192,LAX,LAS,LAS,,2021-02-25,2,25,Thursday,2021
318,652847279,10796150,N404KZ,B744,GTI7108,KZ7108,NRT,LAX,LAX,,2021-02-25,2,25,Thursday,2021
319,652847309,11407719,020202,B737,BOXER43,,LAX,SAN,SAN,,2021-02-25,2,25,Thursday,2021
320,652847513,10658323,N269SY,E75L,SKW3611,DL3611,SMF,LAX,LAX,,2021-02-25,2,25,Thursday,2021
321,652847902,11402937,990003,B752,SAM797,,LAX,,,,2021-02-25,2,25,Thursday,2021
322,652847916,10829614,N437XB,,,,LAX,,,,2021-02-25,2,25,Thursday,2021
323,652848165,11254901,N8551Q,B738,SWA3035,WN3035,SMF,LAX,LAX,,2021-02-25,2,25,Thursday,2021
324,652848169,11326105,N925VA,A21N,ASA431,AS431,LAX,SEA,SEA,,2021-02-25,2,25,Thursday,2021
325,652848206,11024263,N62889,B739,UAL1680,UA1680,LAX,IAH,IAH,,2021-02-25,2,25,Thursday,2021
326,652848252,10585043,N197SY,E75L,SKW3486,AS3486,SFO,LAX,LAX,,2021-02-25,2,25,Thursday,2021
327,652848216,10807490,N415XB,,,,LAX,,,,2021-02-25,2,25,Thursday,2021
328,652848315,11252293,N8528Q,B738,SWA757,WN757,LAX,DEN,DEN,,2021-02-25,2,25,Thursday,2021
329,652848343,4960644,TCLLD,B789,THY10,TK10,LAX,IST,IST,,2021-02-25,2,25,Thursday,2021
330,652848320,10666532,N277SY,E75L,SKW3864,DL3864,SJC,LAX,LAX,,2021-02-25,2,25,Thursday,2021
331,652848466,11206637,N808DN,B739,DAL1821,DL1821,LAX,,,,2021-02-25,2,25,Thursday,2021
332,652848569,11001635,N606SK,CRJ7,SKW3042,AA3042,LAX,DEN,DEN,,2021-02-25,2,25,Thursday,2021
333,652848683,11152324,N75435,B739,UAL1771,UA1771,LAX,DEN,DEN,,2021-02-25,2,25,Thursday,2021
334,652848729,11002648,N607UX,E75L,SKW5770,UA5770,LAX,RDM,RDM,,2021-02-25,2,25,Thursday,2021
335,652848924,10674741,N285SY,E75L,SKW3655,DL3655,LAX,PDX,PDX,,2021-02-25,2,25,Thursday,2021
336,652849006,11370190,N969NN,B738,AAL820,AA820,PHX,LAX,LAX,,2021-02-25,2,25,Thursday,2021
337,652849340,10717353,N327DN,A321,DAL984,DL984,LAX,DFW,DFW,,2021-02-25,2,25,Thursday,2021
338,652849644,11374703,N973SW,CRJ2,SKW5603,UA5603,LAX,RNO,RNO,,2021-02-25,2,25,Thursday,2021
339,652849695,11261338,N8615E,B738,SWA456,WN456,LAX,OAK,OAK,,2021-02-25,2,25,Thursday,2021
340,652849803,10690809,N300SY,E75L,SKW4002,DL4002,PDX,LAX,LAX,,2021-02-25,2,25,Thursday,2021
341,652849872,10516988,N13MS,GLF6,N13MS,,LAX,VNY,VNY,,2021-02-25,2,25,Thursday,2021
342,652849806,11178528,N780SK,CRJ7,SKW5413,UA5413,LAX,PSP,PSP,,2021-02-25,2,25,Thursday,2021
343,652850137,10688656,N299SY,E75L,SKW3705,DL3705,LAX,GEG,GEG,,2021-02-25,2,25,Thursday,2021
344,652850111,10799205,N407UA,A320,UAL1200,UA1200,SFO,LAX,LAX,,2021-02-25,2,25,Thursday,2021
345,652850267,11368193,N967JT,A321,JBU487,B6487,LAX,,,,2021-02-25,2,25,Thursday,2021
346,652850363,11001355,N606FE,MD11,FDX1234,FX1234,LAX,MEM,MEM,,2021-02-25,2,25,Thursday,2021
347,652850334,11251874,N852VA,A320,ASA250,AS250,LAX,,,,2021-02-25,2,25,Thursday,2021
348,652850407,11243277,N844DN,B739,DAL523,DL523,LAX,,,,2021-02-25,2,25,Thursday,2021
349,652850561,11058397,N662NK,A321,NKS326,NK326,LAX,IAH,IAH,,2021-02-25,2,25,Thursday,2021
350,652850915,11309331,N909EV,CRJ2,SKW5591,UA5591,LAX,FAT,FAT,,2021-02-25,2,25,Thursday,2021
351,652851286,10507609,N120SY,E75L,SKW5578,UA5578,LAX,SLC,SLC,,2021-02-25,2,25,Thursday,2021
352,652851353,10768445,N37700,B738,DAL1234,DL1234,LAX,DEN,DEN,,2021-02-25,2,25,Thursday,2021
353,652851446,10767795,N3769L,B738,DAL1714,DL1714,LAX,LAS,LAS,,2021-02-25,2,25,Thursday,2021
354,652851651,10489696,N1026V,C208,FDY807,9X807,IPL,LAX,LAX,,2021-02-25,2,25,Thursday,2021
355,652851762,10972998,N57855,B753,UAL1467,UA1467,DEN,LAX,LAX,,2021-02-25,2,25,Thursday,2021
356,652851845,10969470,N575FE,MD11,FDX3086,FX3086,LAX,AFW,AFW,,2021-02-25,2,25,Thursday,2021
357,652851913,11331406,N930SW,CRJ2,SKW5977,UA5977,LAX,BOI,BOI,,2021-02-25,2,25,Thursday,2021
358,652852075,11251343,N8518R,B738,SWA400,WN400,LAS,LAX,LAX,,2021-02-25,2,25,Thursday,2021
359,652852187,10809392,N417XB,,,,LAX,,,,2021-02-25,2,25,Thursday,2021
360,652852323,11264257,N8647A,B738,SWA2098,WN2098,DEN,LAX,LAX,,2021-02-25,2,25,Thursday,2021
361,652852303,11113107,N716CK,B744,CKS335,K4335,LAX,BRU,BRU,,2021-02-25,2,25,Thursday,2021
362,652852448,11089412,N693BR,CRJ2,SKW5084,UA5084,LAX,PRC,PRC,,2021-02-25,2,25,Thursday,2021
363,652852581,11014661,N619UX,E75L,SKW5432,UA5432,LAX,ACV,ACV,,2021-02-25,2,25,Thursday,2021
364,652852644,11016822,N621FE,MD11,FDX1100,FX1100,LAX,AFW,AFW,,2021-02-25,2,25,Thursday,2021
365,652852676,10885015,N492AS,B739,ASA193,AS193,LAX,ANC,ANC,,2021-02-25,2,25,Thursday,2021
366,652852748,854049,XALRC,B762,TNO300,6R300,GDL,LAX,LAX,,2021-02-25,2,25,Thursday,2021
367,652852782,10632395,N243SY,E75L,SKW4173,DL4173,LAX,BOI,BOI,,2021-02-25,2,25,Thursday,2021
368,652852891,11242714,N843VA,A320,ASA1196,AS1196,SEA,LAX,LAX,,2021-02-25,2,25,Thursday,2021
369,652852802,10712974,N322UP,B763,UPS903,5X903,LAX,SDF,SDF,,2021-02-25,2,25,Thursday,2021
370,652852910,10668434,N279SY,E75L,SKW3903,DL3903,LAX,FAT,FAT,,2021-02-25,2,25,Thursday,2021
371,652852944,10816574,N424UA,A320,UAL1666,UA1666,LAX,SFO,SFO,,2021-02-25,2,25,Thursday,2021
372,652852980,11239861,N840VA,A320,ASA1495,AS1495,LAX,GEG,GEG,,2021-02-25,2,25,Thursday,2021
373,652853050,11358177,N957NN,B738,AAL2546,AA2546,LAX,,,,2021-02-25,2,25,Thursday,2021
374,652853064,11014319,N619FE,MD11,FDX1650,FX1650,LAX,IND,IND,,2021-02-25,2,25,Thursday,2021
375,652853137,10670937,N281SY,E75L,SKW103C,DL3572,SFO,LAX,LAX,,2021-02-25,2,25,Thursday,2021
376,652853157,11247081,N848DN,B739,DAL696,DL696,LAX,,,,2021-02-25,2,25,Thursday,2021
377,652853488,10970762,N576UW,A321,AAL289,AA289,PHX,LAX,LAX,,2021-02-25,2,25,Thursday,2021
378,652853749,10906871,N513DZ,A359,DAL1234,DL1234,LAX,,,,2021-02-25,2,25,Thursday,2021
379,652853889,11261371,N8616C,B738,SWA1149,WN1149,LAX,SMF,SMF,,2021-02-25,2,25,Thursday,2021
380,652853916,11232057,N8328A,B738,SWA4933,WN4933,LAX,PHX,PHX,,2021-02-25,2,25,Thursday,2021
381,652854224,11042041,N646QX,E75L,QXE2424,AS2424,LAX,EUG,EUG,,2021-02-25,2,25,Thursday,2021
382,652854188,11038237,N642QX,E75L,QXE2229,AS2229,LAX,MFR,MFR,,2021-02-25,2,25,Thursday,2021
383,652854222,10795373,N403SY,E75L,SKW929K,AS3309,LAX,BOI,BOI,,2021-02-25,2,25,Thursday,2021
384,652854341,11232410,N833MH,B764,,,LAX,,,,2021-02-25,2,25,Thursday,2021
385,652854303,10755223,N364QS,C680,EJA364,1I364,PSP,LAX,LAX,,2021-02-25,2,25,Thursday,2021
386,652854418,10580288,N192SY,E75L,SKW3465,AS3465,LAX,SLC,SLC,,2021-02-25,2,25,Thursday,2021
387,652854384,11331461,N930VA,A21N,ASA1398,AS1398,SEA,LAX,LAX,,2021-02-25,2,25,Thursday,2021
388,652854495,11231003,N8315C,B738,SWA5078,WN5078,OAK,LAX,LAX,,2021-02-25,2,25,Thursday,2021
389,652854624,4221768,GVAHH,B789,VIR24M,VS24,LAX,LHR,LHR,,2021-02-25,2,25,Thursday,2021
390,652854723,10929367,N535UW,A321,,,LAX,,,,2021-02-25,2,25,Thursday,2021
391,652854979,10826251,N434AS,B739,ASA705,AS705,LAX,SEA,SEA,,2021-02-25,2,25,Thursday,2021
392,652854927,13116239,ZKNZJ,B789,ANZ1003,NZ1003,LAX,AKL,AKL,,2021-02-25,2,25,Thursday,2021
393,652855016,10653568,N264SY,E75L,SKW3885,DL3885,LAX,PSP,PSP,,2021-02-25,2,25,Thursday,2021
394,652854922,7455586,HL8362,A359,AAR2057,OZ2057,LAX,ICN,ICN,,2021-02-25,2,25,Thursday,2021
395,652854995,10687705,N298SY,E75L,SKW3826,DL3826,LAX,ABQ,ABQ,,2021-02-25,2,25,Thursday,2021
396,652855027,10738740,N348NB,A319,DAL1072,DL1072,LAX,,,,2021-02-25,2,25,Thursday,2021
397,652855401,10652617,N263SY,E75L,SKW3860,DL3860,LAX,RNO,RNO,,2021-02-25,2,25,Thursday,2021
398,652855435,11383644,N982JB,A321,JBU1424,B61424,LAX,JFK,JFK,,2021-02-25,2,25,Thursday,2021
399,652855471,3949965,DAALM,B77L,BOX487,3S487,LAX,FRA,FRA,,2021-02-25,2,25,Thursday,2021
400,652855655,11253776,N854VA,A320,ASA267,AS267,LAX,,,,2021-02-25,2,25,Thursday,2021
401,652855876,11024672,N629QX,E75L,QXE2256,AS2256,LAX,RDM,RDM,,2021-02-25,2,25,Thursday,2021
402,652856066,854044,XAVLD,A320,VOI914,Y4914,GDL,LAX,LAX,,2021-02-25,2,25,Thursday,2021
403,652855996,11136205,N739DH,B763,CKS403,K4403,LAX,CVG,CVG,,2021-02-25,2,25,Thursday,2021
404,652856172,11018966,N623QX,E75L,QXE2143,AS2143,LAX,RNO,RNO,,2021-02-25,2,25,Thursday,2021
405,652856233,11231264,N832DN,B739,DAL995,DL995,LAX,,,,2021-02-25,2,25,Thursday,2021
406,652856470,3754506,FGSQK,B77W,AFR5393,AF5393,LAX,CDG,CDG,,2021-02-25,2,25,Thursday,2021
407,652856458,11189075,N7907A,B738,SCX3053,SY3053,JFK,LAX,LAX,,2021-02-25,2,25,Thursday,2021
408,652856597,7866920,BLJF,B748,CPA086,CX86,ANC,LAX,MEX,,2021-02-25,2,25,Thursday,2021
409,652856566,10681999,N292SY,E75L,SKW3617,DL3617,LAX,PHX,PHX,,2021-02-25,2,25,Thursday,2021
410,652856694,10836872,N444XB,,,,LAX,,,,2021-02-25,2,25,Thursday,2021
411,652856768,10904121,N510JB,A320,,,LAX,,,,2021-02-25,2,25,Thursday,2021
412,652856816,7866982,BKQR,B77W,CPA884,CX884,HKG,LAX,LAX,,2021-02-25,2,25,Thursday,2021
413,652856921,10730918,N340DN,A321,DAL1115,DL1115,SLC,LAX,LAX,,2021-02-25,2,25,Thursday,2021
414,652857345,11100143,N703CK,B744,CKS369,K4369,KOA,LAX,LAX,,2021-02-25,2,25,Thursday,2021
415,652857492,9004109,A6EPX,B77W,UAE215,EK215,DXB,LAX,LAX,,2021-02-25,2,25,Thursday,2021
416,652857530,10830565,N438XB,,,,LAX,,,,2021-02-25,2,25,Thursday,2021
417,652857634,11174123,N776SK,CRJ7,SKW3159,AA3159,LAX,SFO,SFO,,2021-02-25,2,25,Thursday,2021
418,652858013,11037286,N641QX,E75L,QXE2054,AS2054,LAX,PDX,PDX,,2021-02-25,2,25,Thursday,2021
419,652858206,10769798,N379DA,B738,DAL1192,DL1192,LAX,,,,2021-02-25,2,25,Thursday,2021
420,652858156,10902569,N509JB,A320,,,LAX,,,,2021-02-25,2,25,Thursday,2021
421,652858138,10817087,N425AN,A21N,AAL2484,AA2484,LAX,DFW,DFW,,2021-02-25,2,25,Thursday,2021
422,652858450,10666532,N277SY,E75L,SKW3557,DL3557,LAX,SFO,SFO,,2021-02-25,2,25,Thursday,2021
423,652858370,7869118,B1356,B789,B1356,,LAX,,,,2021-02-25,2,25,Thursday,2021
424,652858535,10564528,N177FE,B763,FDX1835,FX1835,LAX,OAK,OAK,,2021-02-25,2,25,Thursday,2021
425,652858519,10585043,N197SY,E75L,SKW3479,AS3479,LAX,SFO,SFO,,2021-02-25,2,25,Thursday,2021
426,652858667,10536097,N149FE,B763,FDX1801,FX1801,LAX,OAK,OAK,,2021-02-25,2,25,Thursday,2021
427,652858703,7867767,B2762,B788,CXA8677,MF8677,FOC,LAX,LAX,,2021-02-25,2,25,Thursday,2021
428,652858762,10584092,N196SY,E75L,SKW3340,OO3340,SFO,LAX,LAX,,2021-02-25,2,25,Thursday,2021
429,652858867,10886917,N494AS,B739,ASA1363,AS1363,LAX,SEA,SEA,,2021-02-25,2,25,Thursday,2021
430,652858813,434467,A7ANG,A35K,QTR39B,QR739,DOH,LAX,LAX,,2021-02-25,2,25,Thursday,2021
431,652858985,11161760,N764CK,B763,CKS1817,K41817,SEA,LAX,LAX,,2021-02-25,2,25,Thursday,2021
432,652858973,11183837,N786AN,B772,AAL4,AA4,LAX,JFK,JFK,,2021-02-25,2,25,Thursday,2021
433,652859085,10977870,N583NW,B753,,,LAX,,,,2021-02-25,2,25,Thursday,2021
434,652859087,10796324,N404SY,E75L,SKW916R,AS3474,LAX,FAT,FAT,,2021-02-25,2,25,Thursday,2021
435,652859296,9015585,B16781,B77L,EVA619,BR619,LAX,TPE,TPE,,2021-02-25,2,25,Thursday,2021
436,652859225,11044847,N649P,PC12,BTQ331,4B331,LAX,MCE,MCE,,2021-02-25,2,25,Thursday,2021
437,652859508,10596318,N208BK,C208,FDY808,9X808,LAX,IPL,IPL,,2021-02-25,2,25,Thursday,2021
438,652859712,13117249,ZKNZQ,B789,ANZ1005,NZ1005,LAX,AKL,AKL,,2021-02-25,2,25,Thursday,2021
439,652859626,11318838,N918US,A321,,,LAX,,,,2021-02-25,2,25,Thursday,2021
440,652859934,10663266,N274AK,B739,ASA290,,LAX,,,,2021-02-25,2,25,Thursday,2021
441,652860447,11134463,N737KT,B738,SWQ1814,WQ1814,PHX,LAX,LAX,,2021-02-25,2,25,Thursday,2021
442,652860423,4222328,GZBKB,B789,BAW268,BA268,LAX,LHR,LHR,,2021-02-25,2,25,Thursday,2021
443,652860384,11360737,N96AV,BE99,AMF1150,A81150,RNO,LAX,LAX,,2021-02-25,2,25,Thursday,2021
444,652860589,11027330,N631XB,,,,LAX,,,,2021-02-25,2,25,Thursday,2021
445,652860769,10991594,N597FE,MD11,FDX1750,FX1750,IND,LAX,LAX,,2021-02-25,2,25,Thursday,2021
446,652860835,11247469,N848VA,A320,ASA370,AS370,SEA,LAX,LAX,,2021-02-25,2,25,Thursday,2021
447,652861331,11171871,N774CK,B77L,CKS258,K4258,NGO,LAX,LAX,,2021-02-25,2,25,Thursday,2021
448,652861433,10658323,N269SY,E75L,SKW3596,DL3596,LAX,SMF,SMF,,2021-02-25,2,25,Thursday,2021
449,652861441,10829614,N437XB,,,,LAX,,,,2021-02-25,2,25,Thursday,2021
450,652861498,10638554,N24976,B789,UAL2855,UA2855,LAX,SYD,SYD,,2021-02-25,2,25,Thursday,2021
451,652861721,854050,XAEFR,B762,TNO302,6R302,MEX,LAX,LAX,,2021-02-25,2,25,Thursday,2021
452,652862066,11225833,N827AN,B789,AAL9736,AA9736,LAX,,,,2021-02-25,2,25,Thursday,2021
453,652862313,7865904,B2079,B77L,CKK221,CK221,PVG,LAX,LAX,,2021-02-25,2,25,Thursday,2021
454,652862224,11157956,N760CK,B763,CKS1820,K41820,SFO,LAX,LAX,,2021-02-25,2,25,Thursday,2021
455,652862261,7866992,BLJM,B748,CPA3280,CX3280,ANC,LAX,LAX,,2021-02-25,2,25,Thursday,2021
456,652862422,10871850,N479SS,PC12,BTQ907,4B907,LAX,PDX,PDX,,2021-02-25,2,25,Thursday,2021
457,652862797,10790120,N399HA,A332,HAL34,HA34,LAX,,,,2021-02-25,2,25,Thursday,2021
458,652862923,11393755,N992JB,A321,JBU2886,B62886,LAX,,,,2021-02-25,2,25,Thursday,2021
459,652863316,10985009,N590JB,A320,,,LAX,,,,2021-02-25,2,25,Thursday,2021
460,652863432,10929367,N535UW,A321,AAL52,AA52,LAX,,,,2021-02-25,2,25,Thursday,2021
461,652863593,11237834,N839AA,B789,N839AA,,LAX,,,,2021-02-25,2,25,Thursday,2021
462,652863737,7701797,RPC3501,A359,PAL103,PR103,LAX,MNL,MNL,,2021-02-25,2,25,Thursday,2021
463,652863791,7867188,B5931,A332,CES7810,MU7810,LAX,SZX,SZX,,2021-02-25,2,25,Thursday,2021
464,652863928,11368193,N967JT,A321,JBU100,B6100,LAX,FLL,FLL,,2021-02-25,2,25,Thursday,2021
465,652863900,11327051,N926UW,A321,AAL851,AA851,LAX,PHL,PHL,,2021-02-25,2,25,Thursday,2021
466,652863984,10933167,N539US,B752,DAL495,DL495,LAX,,,,2021-02-25,2,25,Thursday,2021
467,652864067,10670937,N281SY,E75L,SKW3648,DL3648,LAX,SJC,SJC,,2021-02-25,2,25,Thursday,2021
468,652864141,10847934,N455XB,,,,LAX,,,,2021-02-25,2,25,Thursday,2021
469,652864205,11170882,N773AX,B762,MAA1841,M71841,LAX,GDL,GDL,,2021-02-25,2,25,Thursday,2021
470,652864230,10830565,N438XB,,,,LAX,,,,2021-02-25,2,25,Thursday,2021
471,652864502,10922719,N529FE,MD11,FDX1825,FX1825,LAX,OAK,OAK,,2021-02-25,2,25,Thursday,2021
