,geoid,tract,state,county,place_name,state_name,universe,white_alone,white_pct,black_alone,black_pct,asian_alone,asian_pct,latino_alone,latino_pct
9483,06037229420,229420,06,037,Los Angeles County,California,4963,17,0.343,446,8.987,10,0.201,4482,90.308
9484,06037702700,702700,06,037,Los Angeles County,California,3771,2033,53.911,31,0.822,637,16.892,765,20.286
9487,06037120104,120104,06,037,Los Angeles County,California,2340,183,7.821,136,5.812,422,18.034,1550,66.239
9488,06037482303,482303,06,037,Los Angeles County,California,5947,148,2.489,0,0.0,3592,60.4,2199,36.977
9490,06037482502,482502,06,037,Los Angeles County,California,3285,36,1.096,10,0.304,2509,76.377,693,21.096
9496,06037242000,242000,06,037,Los Angeles County,California,4301,155,3.604,1262,29.342,16,0.372,2862,66.543
9500,06037203100,203100,06,037,Los Angeles County,California,4683,83,1.772,1,0.021,20,0.427,4564,97.459
9505,06037571101,571101,06,037,Los Angeles County,California,4483,2595,57.885,145,3.234,304,6.781,1236,27.571
9508,06037195710,195710,06,037,Los Angeles County,California,4573,728,15.92,156,3.411,457,9.993,3165,69.211
9509,06037431300,431300,06,037,Los Angeles County,California,2723,1067,39.185,14,0.514,663,24.348,859,31.546
9512,06037570502,570502,06,037,Los Angeles County,California,6356,837,13.169,561,8.826,1127,17.731,3603,56.687
9514,06037554001,554001,06,037,Los Angeles County,California,3728,877,23.525,192,5.15,531,14.244,2103,56.411
9516,06037294302,294302,06,037,Los Angeles County,California,4440,301,6.779,58,1.306,84,1.892,3952,89.009
9517,06037573300,573300,06,037,Los Angeles County,California,4185,78,1.864,515,12.306,1680,40.143,1810,43.25
9519,06037503302,503302,06,037,Los Angeles County,California,6708,873,13.014,4,0.06,329,4.905,5215,77.743
9525,06037910812,910812,06,037,Los Angeles County,California,308,278,90.26,0,0.0,4,1.299,26,8.442
9526,06037128500,128500,06,037,Los Angeles County,California,4541,2588,56.992,311,6.849,418,9.205,1138,25.061
9527,06037405102,405102,06,037,Los Angeles County,California,4392,208,4.736,147,3.347,1037,23.611,2976,67.76
9535,06037127920,127920,06,037,Los Angeles County,California,4527,1515,33.466,108,2.386,99,2.187,2679,59.178
9536,06037555102,555102,06,037,Los Angeles County,California,6417,798,12.436,617,9.615,1756,27.365,3016,47.0
9544,06037530500,530500,06,037,Los Angeles County,California,4104,127,3.095,2,0.049,164,3.996,3796,92.495
9551,06037234901,234901,06,037,Los Angeles County,California,2781,16,0.575,1417,50.953,0,0.0,1348,48.472
9555,06037189102,189102,06,037,Los Angeles County,California,3252,2079,63.93,46,1.415,305,9.379,657,20.203
9557,06037265520,265520,06,037,Los Angeles County,California,4802,3252,67.722,245,5.102,891,18.555,161,3.353
9559,06037900507,900507,06,037,Los Angeles County,California,7212,1901,26.359,1184,16.417,473,6.559,3524,48.863
9568,06037106510,106510,06,037,Los Angeles County,California,5328,916,17.192,298,5.593,296,5.556,3708,69.595
9570,06037275500,275500,06,037,Los Angeles County,California,5666,923,16.29,188,3.318,517,9.125,3899,68.814
9571,06037238200,238200,06,037,Los Angeles County,California,4878,74,1.517,3694,75.728,147,3.014,857,17.569
9572,06037463102,463102,06,037,Los Angeles County,California,3970,903,22.746,48,1.209,1242,31.285,1641,41.335
9575,06037270100,270100,06,037,Los Angeles County,California,4310,1845,42.807,439,10.186,1058,24.548,526,12.204
9579,06037401800,401800,06,037,Los Angeles County,California,8197,4394,53.605,223,2.721,789,9.625,2199,26.827
9580,06037403317,403317,06,037,Los Angeles County,California,4548,942,20.712,224,4.925,1458,32.058,1668,36.675
9587,06037199120,199120,06,037,Los Angeles County,California,4225,155,3.669,0,0.0,956,22.627,3100,73.373
9591,06037271802,271802,06,037,Los Angeles County,California,5555,2268,40.828,417,7.507,1162,20.918,1492,26.859
9596,06037221120,221120,06,037,Los Angeles County,California,3256,24,0.737,2,0.061,92,2.826,3138,96.376
9597,06037910502,910502,06,037,Los Angeles County,California,3927,404,10.288,502,12.783,188,4.787,2777,70.716
9599,06037408133,408133,06,037,Los Angeles County,California,5614,209,3.723,367,6.537,1743,31.047,3262,58.105
9600,06037234902,234902,06,037,Los Angeles County,California,3908,58,1.484,1555,39.79,48,1.228,2071,52.994
9611,06037206020,206020,06,037,Los Angeles County,California,8116,1540,18.975,2637,32.491,196,2.415,3444,42.435
9613,06037401201,401201,06,037,Los Angeles County,California,3332,1503,45.108,31,0.93,510,15.306,1139,34.184
9615,06037137401,137401,06,037,Los Angeles County,California,4346,2902,66.774,231,5.315,512,11.781,541,12.448
9616,06037554801,554801,06,037,Los Angeles County,California,3206,202,6.301,36,1.123,323,10.075,2522,78.665
9617,06037141302,141302,06,037,Los Angeles County,California,5982,4014,67.101,442,7.389,414,6.921,958,16.015
9618,06037402002,402002,06,037,Los Angeles County,California,4199,1918,45.678,130,3.096,404,9.621,1623,38.652
9620,06037292000,292000,06,037,Los Angeles County,California,6486,634,9.775,744,11.471,1101,16.975,3506,54.055
9623,06037265303,265303,06,037,Los Angeles County,California,4832,1714,35.472,76,1.573,1747,36.155,1023,21.171
9624,06037122121,122121,06,037,Los Angeles County,California,2777,305,10.983,66,2.377,233,8.39,2146,77.278
9627,06037430902,430902,06,037,Los Angeles County,California,4619,1226,26.543,242,5.239,1259,27.257,1749,37.865
9630,06037552602,552602,06,037,Los Angeles County,California,4823,415,8.605,216,4.479,1528,31.682,2629,54.51
9635,06037103102,103102,06,037,Los Angeles County,California,4491,2479,55.199,0,0.0,835,18.593,1047,23.313
9637,06037554600,554600,06,037,Los Angeles County,California,4441,464,10.448,185,4.166,1423,32.042,2301,51.813
9640,06037402804,402804,06,037,Los Angeles County,California,4152,162,3.902,91,2.192,467,11.248,3385,81.527
9645,06037573002,573002,06,037,Los Angeles County,California,3977,331,8.323,487,12.245,225,5.658,2898,72.869
9648,06037302004,302004,06,037,Los Angeles County,California,4393,2588,58.912,93,2.117,892,20.305,697,15.866
9649,06037403702,403702,06,037,Los Angeles County,California,3514,1385,39.414,94,2.675,450,12.806,1497,42.601
9653,06037404302,404302,06,037,Los Angeles County,California,2240,212,9.464,25,1.116,175,7.812,1804,80.536
9660,06037234502,234502,06,037,Los Angeles County,California,2861,39,1.363,1683,58.826,8,0.28,1005,35.128
9665,06037143901,143901,06,037,Los Angeles County,California,4146,3603,86.903,29,0.699,142,3.425,222,5.355
9669,06037272100,272100,06,037,Los Angeles County,California,4620,2746,59.437,20,0.433,332,7.186,1208,26.147
9671,06037189202,189202,06,037,Los Angeles County,California,2394,1936,80.869,7,0.292,234,9.774,160,6.683
9677,06037111100,111100,06,037,Los Angeles County,California,3028,1161,38.342,67,2.213,469,15.489,1297,42.834
9679,06037541500,541500,06,037,Los Angeles County,California,6406,30,0.468,814,12.707,0,0.0,5362,83.703
9683,06037670326,670326,06,037,Los Angeles County,California,3488,1968,56.422,49,1.405,1040,29.817,217,6.221
9684,06037910210,910210,06,037,Los Angeles County,California,7324,3614,49.345,1347,18.392,160,2.185,1938,26.461
9685,06037575500,575500,06,037,Los Angeles County,California,44,13,29.545,0,0.0,0,0.0,31,70.455
9687,06037670002,670002,06,037,Los Angeles County,California,4013,1670,41.615,193,4.809,771,19.213,1140,28.408
9696,06037109800,109800,06,037,Los Angeles County,California,5494,1373,24.991,170,3.094,859,15.635,2922,53.185
9699,06037135102,135102,06,037,Los Angeles County,California,3987,2321,58.214,192,4.816,705,17.682,688,17.256
9701,06037462400,462400,06,037,Los Angeles County,California,3978,2013,50.603,216,5.43,317,7.969,1212,30.468
9705,06037102104,102104,06,037,Los Angeles County,California,3681,2805,76.202,40,1.087,427,11.6,383,10.405
9706,06037122122,122122,06,037,Los Angeles County,California,2610,185,7.088,0,0.0,0,0.0,2425,92.912
9707,06037571102,571102,06,037,Los Angeles County,California,4052,1904,46.989,107,2.641,556,13.722,1005,24.803
9713,06037207302,207302,06,037,Los Angeles County,California,4497,1782,39.626,840,18.679,614,13.654,725,16.122
9714,06037191204,191204,06,037,Los Angeles County,California,2198,682,31.028,25,1.137,292,13.285,1088,49.5
9716,06037207400,207400,06,037,Los Angeles County,California,1065,170,15.962,158,14.836,55,5.164,651,61.127
9726,06037124902,124902,06,037,Los Angeles County,California,2836,1477,52.08,333,11.742,325,11.46,626,22.073
9735,06037531702,531702,06,037,Los Angeles County,California,4676,107,2.288,0,0.0,27,0.577,4535,96.985
9736,06037920104,920104,06,037,Los Angeles County,California,3073,2055,66.873,27,0.879,133,4.328,644,20.957
9737,06037405301,405301,06,037,Los Angeles County,California,3645,323,8.861,72,1.975,569,15.61,2623,71.962
9738,06037536000,536000,06,037,Los Angeles County,California,3822,49,1.282,13,0.34,12,0.314,3724,97.436
9741,06037402101,402101,06,037,Los Angeles County,California,5198,157,3.02,590,11.351,429,8.253,3953,76.048
9743,06037211802,211802,06,037,Los Angeles County,California,4214,605,14.357,291,6.906,1763,41.837,1309,31.063
9748,06037462202,462202,06,037,Los Angeles County,California,2693,1408,52.284,142,5.273,843,31.303,238,8.838
9749,06037216100,216100,06,037,Los Angeles County,California,2428,1311,53.995,419,17.257,418,17.216,203,8.361
9753,06037430003,430003,06,037,Los Angeles County,California,4620,1698,36.753,198,4.286,966,20.909,1463,31.667
9754,06037239702,239702,06,037,Los Angeles County,California,4099,16,0.39,1120,27.324,0,0.0,2963,72.286
9759,06037273402,273402,06,037,Los Angeles County,California,2822,2225,78.845,121,4.288,80,2.835,349,12.367
9762,06037702201,702201,06,037,Los Angeles County,California,4510,3026,67.095,96,2.129,426,9.446,603,13.37
9769,06037800327,800327,06,037,Los Angeles County,California,5927,3833,64.67,318,5.365,405,6.833,1225,20.668
9772,06037570404,570404,06,037,Los Angeles County,California,3487,74,2.122,676,19.386,148,4.244,2394,68.655
9777,06037910810,910810,06,037,Los Angeles County,California,2846,1659,58.292,92,3.233,233,8.187,657,23.085
9780,06037601401,601401,06,037,Los Angeles County,California,5486,280,5.104,1939,35.345,66,1.203,2949,53.755
9782,06037125501,125501,06,037,Los Angeles County,California,3282,1879,57.252,244,7.434,186,5.667,898,27.361
9783,06037575201,575201,06,037,Los Angeles County,California,4793,181,3.776,873,18.214,1061,22.136,2591,54.058
9786,06037542401,542401,06,037,Los Angeles County,California,5232,1,0.019,1659,31.709,54,1.032,3427,65.501
9789,06037127806,127806,06,037,Los Angeles County,California,3047,890,29.209,155,5.087,86,2.822,1879,61.667
9791,06037291120,291120,06,037,Los Angeles County,California,2384,6,0.252,656,27.517,10,0.419,1708,71.644
9792,06037139702,139702,06,037,Los Angeles County,California,5985,5166,86.316,195,3.258,340,5.681,178,2.974
9796,06037213201,213201,06,037,Los Angeles County,California,4420,90,2.036,35,0.792,2171,49.118,2008,45.43
9801,06037221601,221601,06,037,Los Angeles County,California,3159,208,6.584,439,13.897,127,4.02,2356,74.581
9803,06037481901,481901,06,037,Los Angeles County,California,5992,952,15.888,23,0.384,2234,37.283,2752,45.928
9805,06037124903,124903,06,037,Los Angeles County,California,3545,2221,62.652,161,4.542,150,4.231,944,26.629
9810,06037620400,620400,06,037,Los Angeles County,California,5220,3747,71.782,18,0.345,802,15.364,346,6.628
9811,06037575902,575902,06,037,Los Angeles County,California,5338,1807,33.852,836,15.661,415,7.774,2015,37.748
9815,06037108104,108104,06,037,Los Angeles County,California,1965,1156,58.83,64,3.257,557,28.346,157,7.99
9817,06037552400,552400,06,037,Los Angeles County,California,2577,91,3.531,135,5.239,175,6.791,2126,82.499
9822,06037901213,901213,06,037,Los Angeles County,California,3868,3056,79.007,281,7.265,40,1.034,412,10.651
9823,06037124600,124600,06,037,Los Angeles County,California,3148,2136,67.853,144,4.574,239,7.592,347,11.023
9830,06037104821,104821,06,037,Los Angeles County,California,3425,137,4.0,90,2.628,188,5.489,2986,87.182
9838,06037600601,600601,06,037,Los Angeles County,California,2620,65,2.481,2238,85.42,7,0.267,188,7.176
9839,06037262704,262704,06,037,Los Angeles County,California,3608,2831,78.465,33,0.915,263,7.289,356,9.867
9845,06037534403,534403,06,037,Los Angeles County,California,2964,98,3.306,0,0.0,25,0.843,2841,95.85
9846,06037601302,601302,06,037,Los Angeles County,California,7534,482,6.398,4786,63.525,90,1.195,1980,26.281
9850,06037124300,124300,06,037,Los Angeles County,California,3483,896,25.725,98,2.814,95,2.728,2340,67.183
9856,06037403721,403721,06,037,Los Angeles County,California,4929,1390,28.2,91,1.846,643,13.045,2725,55.285
9858,06037670602,670602,06,037,Los Angeles County,California,7059,4386,62.133,132,1.87,1386,19.635,555,7.862
9861,06037620303,620303,06,037,Los Angeles County,California,4442,3431,77.24,3,0.068,497,11.189,270,6.078
9862,06037910603,910603,06,037,Los Angeles County,California,6750,1030,15.259,675,10.0,100,1.481,4813,71.304
9865,06037532500,532500,06,037,Los Angeles County,California,4058,37,0.912,135,3.327,117,2.883,3641,89.724
9866,06037532400,532400,06,037,Los Angeles County,California,58,7,12.069,1,1.724,3,5.172,47,81.034
9867,06037123301,123301,06,037,Los Angeles County,California,4221,1293,30.633,249,5.899,990,23.454,1620,38.38
9878,06037291110,291110,06,037,Los Angeles County,California,3951,19,0.481,2055,52.012,0,0.0,1741,44.065
9880,06037650004,650004,06,037,Los Angeles County,California,4136,1116,26.983,242,5.851,1544,37.331,843,20.382
9882,06037188300,188300,06,037,Los Angeles County,California,3576,1185,33.138,0,0.0,974,27.237,1071,29.95
9885,06037504002,504002,06,037,Los Angeles County,California,5251,2124,40.449,247,4.704,570,10.855,2139,40.735
9886,06037190402,190402,06,037,Los Angeles County,California,2460,1439,58.496,142,5.772,396,16.098,430,17.48
9890,06037265201,265201,06,037,Los Angeles County,California,2691,1815,67.447,39,1.449,614,22.817,195,7.246
9894,06037228320,228320,06,037,Los Angeles County,California,3210,0,0.0,104,3.24,0,0.0,3106,96.76
9897,06037920015,920015,06,037,Los Angeles County,California,5877,3761,63.995,169,2.876,442,7.521,1213,20.64
9899,06037127104,127104,06,037,Los Angeles County,California,3584,1199,33.454,163,4.548,302,8.426,1871,52.204
9900,06037113321,113321,06,037,Los Angeles County,California,6309,1655,26.232,576,9.13,1012,16.041,2842,45.047
9904,06037574601,574601,06,037,Los Angeles County,California,2225,935,42.022,138,6.202,431,19.371,552,24.809
9905,06037271801,271801,06,037,Los Angeles County,California,3415,1228,35.959,130,3.807,966,28.287,1021,29.898
9908,06037209820,209820,06,037,Los Angeles County,California,3338,36,1.078,42,1.258,262,7.849,2967,88.886
9914,06037402405,402405,06,037,Los Angeles County,California,2982,18,0.604,395,13.246,87,2.918,2447,82.059
9916,06037574400,574400,06,037,Los Angeles County,California,5088,3233,63.542,372,7.311,401,7.881,870,17.099
9919,06037296220,296220,06,037,Los Angeles County,California,4500,357,7.933,834,18.533,319,7.089,2877,63.933
9923,06037602003,602003,06,037,Los Angeles County,California,4483,49,1.093,493,10.997,85,1.896,3770,84.095
9925,06037920041,920041,06,037,Los Angeles County,California,2966,848,28.591,346,11.666,341,11.497,1241,41.841
9927,06037191302,191302,06,037,Los Angeles County,California,2171,521,23.998,79,3.639,618,28.466,896,41.271
9929,06037214501,214501,06,037,Los Angeles County,California,2860,1341,46.888,91,3.182,982,34.336,201,7.028
9930,06037234600,234600,06,037,Los Angeles County,California,4739,124,2.617,2298,48.491,55,1.161,2038,43.005
9931,06037111400,111400,06,037,Los Angeles County,California,7964,2557,32.107,506,6.354,1212,15.218,3232,40.583
9939,06037553802,553802,06,037,Los Angeles County,California,6415,430,6.703,724,11.286,186,2.899,4820,75.136
9941,06037402501,402501,06,037,Los Angeles County,California,6137,226,3.683,136,2.216,206,3.357,5513,89.832
9942,06037228500,228500,06,037,Los Angeles County,California,4865,0,0.0,897,18.438,32,0.658,3917,80.514
9943,06037570403,570403,06,037,Los Angeles County,California,5186,91,1.755,528,10.181,193,3.722,4320,83.301
9947,06037143400,143400,06,037,Los Angeles County,California,6443,4840,75.12,179,2.778,318,4.936,842,13.068
9949,06037430721,430721,06,037,Los Angeles County,California,3567,887,24.867,46,1.29,2061,57.78,396,11.102
9951,06037400403,400403,06,037,Los Angeles County,California,4160,2177,52.332,59,1.418,442,10.625,1363,32.764
9954,06037621102,621102,06,037,Los Angeles County,California,3033,2457,81.009,9,0.297,160,5.275,253,8.342
9956,06037553400,553400,06,037,Los Angeles County,California,3587,346,9.646,106,2.955,334,9.311,2370,66.072
9957,06037120106,120106,06,037,Los Angeles County,California,4553,105,2.306,80,1.757,456,10.015,3901,85.68
9959,06037603102,603102,06,037,Los Angeles County,California,3675,283,7.701,414,11.265,1276,34.721,1579,42.966
9961,06037271702,271702,06,037,Los Angeles County,California,4176,1310,31.37,172,4.119,1823,43.654,636,15.23
9965,06037212204,212204,06,037,Los Angeles County,California,3548,118,3.326,250,7.046,586,16.516,2568,72.379
9967,06037502801,502801,06,037,Los Angeles County,California,6601,676,10.241,201,3.045,56,0.848,5618,85.108
9972,06037210010,210010,06,037,Los Angeles County,California,3711,67,1.805,64,1.725,474,12.773,3106,83.697
9973,06037700901,700901,06,037,Los Angeles County,California,3690,2835,76.829,30,0.813,473,12.818,251,6.802
9974,06037702501,702501,06,037,Los Angeles County,California,4624,2790,60.337,190,4.109,518,11.202,881,19.053
9978,06037500100,500100,06,037,Los Angeles County,California,3965,2103,53.039,5,0.126,557,14.048,1230,31.021
9979,06037920331,920331,06,037,Los Angeles County,California,3988,2479,62.161,147,3.686,332,8.325,892,22.367
9983,06037191902,191902,06,037,Los Angeles County,California,2560,1899,74.18,59,2.305,106,4.141,413,16.133
9986,06037431502,431502,06,037,Los Angeles County,California,4220,1159,27.464,16,0.379,1890,44.787,1036,24.55
9990,06037120108,120108,06,037,Los Angeles County,California,4800,451,9.396,222,4.625,381,7.938,3676,76.583
9992,06037463500,463500,06,037,Los Angeles County,California,6134,3049,49.707,336,5.478,1655,26.981,818,13.336
9993,06037310601,310601,06,037,Los Angeles County,California,6799,2652,39.006,174,2.559,1534,22.562,2174,31.975
9995,06037431800,431800,06,037,Los Angeles County,California,5951,1131,19.005,67,1.126,4032,67.753,582,9.78
9999,06037124500,124500,06,037,Los Angeles County,California,2942,1438,48.878,92,3.127,184,6.254,930,31.611
10009,06037123104,123104,06,037,Los Angeles County,California,4748,832,17.523,131,2.759,309,6.508,3395,71.504
10017,06037900701,900701,06,037,Los Angeles County,California,4509,1490,33.045,1041,23.087,104,2.306,1687,37.414
10018,06037543905,543905,06,037,Los Angeles County,California,4750,173,3.642,853,17.958,499,10.505,3180,66.947
10020,06037551501,551501,06,037,Los Angeles County,California,4830,796,16.48,571,11.822,155,3.209,3210,66.46
10025,06037573201,573201,06,037,Los Angeles County,California,4877,158,3.24,774,15.87,954,19.561,2902,59.504
10031,06037405202,405202,06,037,Los Angeles County,California,5245,147,2.803,75,1.43,612,11.668,3789,72.24
10035,06037403402,403402,06,037,Los Angeles County,California,3706,608,16.406,123,3.319,1989,53.67,862,23.26
10037,06037900606,900606,06,037,Los Angeles County,California,3359,1028,30.604,1140,33.939,92,2.739,1051,31.289
10039,06037650800,650800,06,037,Los Angeles County,California,6684,1573,23.534,33,0.494,4419,66.113,318,4.758
10040,06037432201,432201,06,037,Los Angeles County,California,4632,222,4.793,24,0.518,3676,79.361,657,14.184
10043,06037601802,601802,06,037,Los Angeles County,California,4018,76,1.891,8,0.199,0,0.0,3928,97.76
10046,06037463900,463900,06,037,Los Angeles County,California,3360,1900,56.548,250,7.44,417,12.411,700,20.833
10048,06037275200,275200,06,037,Los Angeles County,California,4019,1105,27.494,140,3.483,660,16.422,1787,44.464
10050,06037113102,113102,06,037,Los Angeles County,California,3033,2016,66.469,83,2.737,387,12.76,422,13.914
10054,06037530101,530101,06,037,Los Angeles County,California,5317,529,9.949,230,4.326,245,4.608,4268,80.271
10061,06037278102,278102,06,037,Los Angeles County,California,3118,2491,79.891,53,1.7,153,4.907,269,8.627
10062,06037101122,101122,06,037,Los Angeles County,California,3064,2498,81.527,0,0.0,253,8.257,274,8.943
10067,06037128702,128702,06,037,Los Angeles County,California,5733,3650,63.666,448,7.814,592,10.326,801,13.972
10068,06037534804,534804,06,037,Los Angeles County,California,3932,18,0.458,0,0.0,13,0.331,3901,99.212
10074,06037201504,201504,06,037,Los Angeles County,California,2309,176,7.622,12,0.52,129,5.587,1917,83.023
10077,06037543602,543602,06,037,Los Angeles County,California,8158,1145,14.035,570,6.987,2955,36.222,3208,39.323
10080,06037800332,800332,06,037,Los Angeles County,California,6417,5140,80.1,36,0.561,575,8.961,477,7.433
10082,06037181300,181300,06,037,Los Angeles County,California,4066,1348,33.153,42,1.033,1214,29.857,1320,32.464
10084,06037533401,533401,06,037,Los Angeles County,California,5590,0,0.0,8,0.143,7,0.125,5569,99.624
10091,06037602106,602106,06,037,Los Angeles County,California,5321,338,6.352,772,14.509,671,12.61,3294,61.906
10095,06037124203,124203,06,037,Los Angeles County,California,2705,796,29.427,42,1.553,78,2.884,1714,63.364
10096,06037113421,113421,06,037,Los Angeles County,California,6880,1570,22.82,355,5.16,1016,14.767,3770,54.797
10103,06037194402,194402,06,037,Los Angeles County,California,3776,2929,77.569,32,0.847,482,12.765,217,5.747
10104,06037127711,127711,06,037,Los Angeles County,California,3563,991,27.814,188,5.276,323,9.065,2050,57.536
10108,06037480101,480101,06,037,Los Angeles County,California,3956,678,17.139,3,0.076,2621,66.254,476,12.032
10109,06037571504,571504,06,037,Los Angeles County,California,4804,1243,25.874,834,17.361,662,13.78,1777,36.99
10115,06037550901,550901,06,037,Los Angeles County,California,3877,494,12.742,182,4.694,357,9.208,2813,72.556
10116,06037121010,121010,06,037,Los Angeles County,California,4461,1228,27.527,38,0.852,574,12.867,2621,58.754
10119,06037920029,920029,06,037,Los Angeles County,California,3573,1845,51.637,111,3.107,276,7.725,1266,35.432
10120,06037102103,102103,06,037,Los Angeles County,California,1838,1347,73.286,0,0.0,80,4.353,359,19.532
10123,06037432000,432000,06,037,Los Angeles County,California,8056,1426,17.701,30,0.372,4916,61.023,1518,18.843
10128,06037102105,102105,06,037,Los Angeles County,California,1956,421,21.524,45,2.301,119,6.084,1331,68.047
10129,06037460100,460100,06,037,Los Angeles County,California,6194,3192,51.534,816,13.174,554,8.944,848,13.691
10133,06037404903,404903,06,037,Los Angeles County,California,2728,96,3.519,18,0.66,590,21.628,2024,74.194
10145,06037403312,403312,06,037,Los Angeles County,California,4977,1250,25.116,217,4.36,1958,39.341,1504,30.219
10149,06037310602,310602,06,037,Los Angeles County,California,2814,1524,54.158,30,1.066,471,16.738,677,24.058
10151,06037533804,533804,06,037,Los Angeles County,California,4696,59,1.256,9,0.192,153,3.258,4475,95.294
10152,06037201302,201302,06,037,Los Angeles County,California,4190,791,18.878,424,10.119,1608,38.377,1143,27.279
10155,06037920339,920339,06,037,Los Angeles County,California,7474,4518,60.45,102,1.365,1685,22.545,965,12.911
10158,06037201301,201301,06,037,Los Angeles County,California,3918,182,4.645,11,0.281,420,10.72,3305,84.354
10159,06037302302,302302,06,037,Los Angeles County,California,5512,2019,36.629,48,0.871,904,16.401,2496,45.283
10164,06037602801,602801,06,037,Los Angeles County,California,3572,46,1.288,1191,33.343,0,0.0,2259,63.242
10167,06037552601,552601,06,037,Los Angeles County,California,5485,153,2.789,3,0.055,217,3.956,5000,91.158
10168,06037600602,600602,06,037,Los Angeles County,California,2683,64,2.385,857,31.942,58,2.162,1584,59.038
10171,06037221110,221110,06,037,Los Angeles County,California,3850,100,2.597,73,1.896,174,4.519,3503,90.987
10175,06037181500,181500,06,037,Los Angeles County,California,3915,1337,34.151,0,0.0,815,20.817,1641,41.916
10182,06037117405,117405,06,037,Los Angeles County,California,3620,124,3.425,26,0.718,133,3.674,3337,92.182
10183,06037620305,620305,06,037,Los Angeles County,California,5768,4739,82.16,65,1.127,220,3.814,399,6.917
10185,06037532303,532303,06,037,Los Angeles County,California,4494,124,2.759,32,0.712,91,2.025,4206,93.591
10189,06037300901,300901,06,037,Los Angeles County,California,6533,4144,63.432,0,0.0,1568,24.001,425,6.505
10193,06037265100,265100,06,037,Los Angeles County,California,2579,2281,88.445,47,1.822,67,2.598,94,3.645
10196,06037264102,264102,06,037,Los Angeles County,California,2732,2188,80.088,34,1.245,212,7.76,174,6.369
10199,06037219010,219010,06,037,Los Angeles County,California,3298,133,4.033,682,20.679,99,3.002,2337,70.861
10205,06037980013,980013,06,037,Los Angeles County,California,0,0,,0,,0,,0,
10208,06037480102,480102,06,037,Los Angeles County,California,4656,509,10.932,61,1.31,2889,62.049,1071,23.003
10216,06037106649,106649,06,037,Los Angeles County,California,2588,229,8.849,65,2.512,549,21.213,1666,64.374
10217,06037900103,900103,06,037,Los Angeles County,California,5708,1944,34.057,551,9.653,68,1.191,3015,52.821
10218,06037228600,228600,06,037,Los Angeles County,California,4973,17,0.342,306,6.153,8,0.161,4435,89.182
10220,06037217100,217100,06,037,Los Angeles County,California,6091,1596,26.203,1713,28.123,243,3.989,2274,37.334
10224,06037190902,190902,06,037,Los Angeles County,California,4002,1143,28.561,209,5.222,185,4.623,2295,57.346
10227,06037503201,503201,06,037,Los Angeles County,California,4311,992,23.011,115,2.668,206,4.778,2958,68.615
10228,06037301000,301000,06,037,Los Angeles County,California,4970,2838,57.103,96,1.932,823,16.559,870,17.505
10237,06037910501,910501,06,037,Los Angeles County,California,5314,594,11.178,1418,26.684,210,3.952,3013,56.699
10240,06037124700,124700,06,037,Los Angeles County,California,5453,3909,71.685,95,1.742,297,5.447,978,17.935
10242,06037212305,212305,06,037,Los Angeles County,California,3228,100,3.098,101,3.129,629,19.486,2332,72.243
10244,06037602507,602507,06,037,Los Angeles County,California,4607,183,3.972,2054,44.584,190,4.124,1715,37.226
10245,06037541604,541604,06,037,Los Angeles County,California,6074,157,2.585,1036,17.056,9,0.148,4845,79.766
10249,06037541400,541400,06,037,Los Angeles County,California,7416,57,0.769,1221,16.464,6,0.081,5984,80.69
10250,06037235100,235100,06,037,Los Angeles County,California,4930,263,5.335,3596,72.941,158,3.205,814,16.511
10252,06037570303,570303,06,037,Los Angeles County,California,4372,182,4.163,616,14.09,642,14.684,2839,64.936
10253,06037117201,117201,06,037,Los Angeles County,California,4580,735,16.048,73,1.594,666,14.541,2997,65.437
10259,06037209102,209102,06,037,Los Angeles County,California,5641,208,3.687,251,4.45,624,11.062,4500,79.773
10265,06037301400,301400,06,037,Los Angeles County,California,3899,3404,87.304,8,0.205,333,8.541,60,1.539
10269,06037532001,532001,06,037,Los Angeles County,California,3099,184,5.937,170,5.486,18,0.581,2727,87.996
10272,06037621001,621001,06,037,Los Angeles County,California,4533,3394,74.873,25,0.552,274,6.045,573,12.641
10283,06037191110,191110,06,037,Los Angeles County,California,3754,2008,53.49,170,4.529,482,12.84,1000,26.638
10285,06037106520,106520,06,037,Los Angeles County,California,5778,619,10.713,23,0.398,82,1.419,4982,86.224
10289,06037900803,900803,06,037,Los Angeles County,California,9211,3013,32.711,1714,18.608,332,3.604,3865,41.961
10292,06037432901,432901,06,037,Los Angeles County,California,4332,89,2.054,8,0.185,2827,65.259,1332,30.748
10295,06037431200,431200,06,037,Los Angeles County,California,6097,642,10.53,530,8.693,655,10.743,4190,68.722
10296,06037920114,920114,06,037,Los Angeles County,California,6648,3704,55.716,437,6.573,1046,15.734,1267,19.058
10297,06037900508,900508,06,037,Los Angeles County,California,3726,1131,30.354,644,17.284,39,1.047,1787,47.96
10299,06037221820,221820,06,037,Los Angeles County,California,2425,562,23.175,140,5.773,1291,53.237,353,14.557
10301,06037534501,534501,06,037,Los Angeles County,California,5262,128,2.433,4,0.076,2,0.038,5090,96.731
10304,06037208502,208502,06,037,Los Angeles County,California,3822,223,5.835,97,2.538,585,15.306,2844,74.411
10314,06037463800,463800,06,037,Los Angeles County,California,3967,2398,60.449,124,3.126,713,17.973,522,13.159
10317,06037407400,407400,06,037,Los Angeles County,California,2008,206,10.259,71,3.536,726,36.155,965,48.058
