geoid,name,universe,universe_annotation,universe_moe,universe_moe_annotation,urban area
64891,"Oelwein, IA Urban Cluster (2010)",6563.0,,188.0,,64891
03223,"Artesia, NM Urban Cluster (2010)",13554.0,,620.0,,03223
87787,"Titusville, FL Urbanized Area (2010)",55310.0,,1093.0,,87787
42870,"Jefferson, NC Urban Cluster (2010)",4359.0,,564.0,,42870
56197,"Mendota, IL Urban Cluster (2010)",6762.0,,335.0,,56197
03439,"Ashland City, TN Urban Cluster (2010)",3578.0,,295.0,,03439
17625,"Cleveland, GA Urban Cluster (2010)",4822.0,,403.0,,17625
85627,"Summersville, WV Urban Cluster (2010)",3216.0,,145.0,,85627
91783,"Warner Robins, GA Urbanized Area (2010)",143943.0,,1234.0,,91783
51513,"Los Molinos, CA Urban Cluster (2010)",3657.0,,533.0,,51513
26011,"Eatonton, GA Urban Cluster (2010)",3375.0,,558.0,,26011
94429,"West Point, NE Urban Cluster (2010)",3218.0,,128.0,,94429
47935,"Las Cruces, NM Urbanized Area (2010)",131280.0,,2684.0,,47935
49717,"Ligonier, IN Urban Cluster (2010)",4651.0,,315.0,,49717
58357,"Monroe, MI Urbanized Area (2010)",50214.0,,730.0,,58357
05707,"Battle Creek, MI Urbanized Area (2010)",76938.0,,761.0,,05707
46980,"Lake of the Woods--Pinetop-Lakeside, AZ Urban Cluster (2010)",8188.0,,550.0,,46980
06868,"Bend, OR Urbanized Area (2010)",98131.0,,681.0,,06868
69319,"Pierre Part, LA Urban Cluster (2010)",3160.0,,484.0,,69319
47287,"Lamar, CO Urban Cluster (2010)",7342.0,,90.0,,47287
33463,"Glasgow, MT Urban Cluster (2010)",3384.0,,60.0,,33463
04249,"Aumsville, OR Urban Cluster (2010)",4254.0,,171.0,,04249
46504,"Lake Butler, FL Urban Cluster (2010)",5202.0,,781.0,,46504
04276,"Aurora, MO Urban Cluster (2010)",8058.0,,205.0,,04276
34408,"Grangerland, TX Urban Cluster (2010)",5747.0,,965.0,,34408
75270,"Riverdale, CA Urban Cluster (2010)",3338.0,,704.0,,75270
77824,"St. Martinville, LA Urban Cluster (2010)",7300.0,,293.0,,77824
82522,"Smithfield, NC Urban Cluster (2010)",28518.0,,977.0,,82522
43711,"Kalama, WA Urban Cluster (2010)",3330.0,,389.0,,43711
63865,"North Vernon, IN Urban Cluster (2010)",10458.0,,512.0,,63865
81631,"Sherman, TX Urbanized Area (2010)",65298.0,,659.0,,81631
81307,"Shelbyville, KY Urban Cluster (2010)",22970.0,,716.0,,81307
39295,"Hoisington, KS Urban Cluster (2010)",2574.0,,27.0,,39295
91162,"Wahoo, NE Urban Cluster (2010)",4467.0,,29.0,,91162
82063,"Silver Creek, NY Urban Cluster (2010)",3473.0,,251.0,,82063
94807,"Whitehall, MI Urban Cluster (2010)",10983.0,,431.0,,94807
72667,"Pulaski, TN Urban Cluster (2010)",7523.0,,110.0,,72667
03790,"Athol, MA Urban Cluster (2010)",12330.0,,644.0,,03790
27442,"Emmetsburg, IA Urban Cluster (2010)",3547.0,,95.0,,27442
29062,"Falls City, NE Urban Cluster (2010)",4035.0,,74.0,,29062
04060,"Auburn, IN Urban Cluster (2010)",22517.0,,567.0,,04060
49109,"Leonardtown, MD Urban Cluster (2010)",5669.0,,447.0,,49109
39565,"Holly Springs, MS Urban Cluster (2010)",5489.0,,347.0,,39565
17992,"Clinton, NC Urban Cluster (2010)",9307.0,,261.0,,17992
77161,"Sahuarita--Green Valley, AZ Urban Cluster (2010)",43933.0,,802.0,,77161
01927,"Amarillo, TX Urbanized Area (2010)",203977.0,,727.0,,01927
66740,"Pacific, MO Urban Cluster (2010)",10373.0,,605.0,,66740
10189,"Bridgeton, NJ Urban Cluster (2010)",34141.0,,740.0,,10189
31150,"Four Corners, FL Urban Cluster (2010)",50860.0,,2714.0,,31150
44925,"Kilauea, HI Urban Cluster (2010)",2273.0,,372.0,,44925
36946,"Harriman--Kingston--Rockwood, TN Urban Cluster (2010)",22012.0,,720.0,,36946
56872,"Middletown, IN Urban Cluster (2010)",2722.0,,222.0,,56872
76059,"Rogersville, MO Urban Cluster (2010)",3303.0,,88.0,,76059
89542,"Union City, PA Urban Cluster (2010)",3274.0,,58.0,,89542
28414,"Everett, PA Urban Cluster (2010)",3136.0,,497.0,,28414
32383,"Galliano--Larose--Cut Off, LA Urban Cluster (2010)",21277.0,,770.0,,32383
40348,"Houlton, ME Urban Cluster (2010)",4192.0,,243.0,,40348
26345,"Eielson AFB, AK Urban Cluster (2010)",3493.0,,430.0,,26345
76663,"Ruleville, MS Urban Cluster (2010)",3036.0,,217.0,,76663
46099,"Lafayette, TN Urban Cluster (2010)",4879.0,,330.0,,46099
34470,"Granite Falls, WA Urban Cluster (2010)",6124.0,,609.0,,34470
02791,"Arab, AL Urban Cluster (2010)",8021.0,,276.0,,02791
61678,"Newark, NY Urban Cluster (2010)",13307.0,,431.0,,61678
65836,"Orland, CA Urban Cluster (2010)",9157.0,,606.0,,65836
23797,"De Soto, MO Urban Cluster (2010)",6974.0,,228.0,,23797
92215,"Waseca, MN Urban Cluster (2010)",9219.0,,87.0,,92215
82441,"Sleepy Eye, MN Urban Cluster (2010)",3277.0,,75.0,,82441
12241,"Cairo, GA Urban Cluster (2010)",9002.0,,439.0,,12241
57079,"Milaca, MN Urban Cluster (2010)",2814.0,,65.0,,57079
30007,"Florence, CO Urban Cluster (2010)",6866.0,,570.0,,30007
34030,"Gouverneur, NY Urban Cluster (2010)",4178.0,,308.0,,34030
61165,"Nashua, NH--MA Urbanized Area (2010)",231165.0,,1612.0,,61165
30601,"Fort Branch, IN Urban Cluster (2010)",4583.0,,382.0,,30601
00577,"Adrian, MI Urban Cluster (2010)",43974.0,,808.0,,00577
43383,"Jones Creek, TX Urban Cluster (2010)",3245.0,,356.0,,43383
82414,"Slaton, TX Urban Cluster (2010)",5942.0,,50.0,,82414
24418,"Donalsonville, GA Urban Cluster (2010)",3057.0,,250.0,,24418
39916,"Hood River, OR--WA Urban Cluster (2010)",15162.0,,715.0,,39916
88526,"Trinity, TX Urban Cluster (2010)",3673.0,,332.0,,88526
56170,"Mendota, CA Urban Cluster (2010)",11382.0,,26.0,,56170
06598,"Bellevue, IA Urban Cluster (2010)",2490.0,,269.0,,06598
12808,"Cambridge, MD Urban Cluster (2010)",14158.0,,283.0,,12808
52579,"McGehee, AR Urban Cluster (2010)",3712.0,,113.0,,52579
34489,"Grants, NM Urban Cluster (2010)",12120.0,,448.0,,34489
85573,"Sultan, WA Urban Cluster (2010)",7948.0,,413.0,,85573
13024,"Camdenton, MO Urban Cluster (2010)",3861.0,,245.0,,13024
21760,"Curwensville, PA Urban Cluster (2010)",2768.0,,250.0,,21760
50014,"Lindale--Hideaway, TX Urban Cluster (2010)",10356.0,,583.0,,50014
88624,"Truckee, CA Urban Cluster (2010)",12693.0,,544.0,,88624
55360,"Maryville, MO Urban Cluster (2010)",13031.0,,301.0,,55360
90244,"Vassar, MI Urban Cluster (2010)",3573.0,,322.0,,90244
83818,"Spout Springs, NC Urban Cluster (2010)",18446.0,,1100.0,,83818
89910,"Vail, AZ Urban Cluster (2010)",10671.0,,822.0,,89910
65161,"Olean, NY Urban Cluster (2010)",21543.0,,423.0,,65161
17668,"Cleveland, OH Urbanized Area (2010)",1763980.0,,1757.0,,17668
90325,"Vermillion, SD Urban Cluster (2010)",10335.0,,193.0,,90325
41293,"Indianola, WA Urban Cluster (2010)",8627.0,,690.0,,41293
75097,"Rio Vista, CA Urban Cluster (2010)",8250.0,,127.0,,75097
52633,"McKenzie, TN Urban Cluster (2010)",5180.0,,208.0,,52633
15886,"Checotah, OK Urban Cluster (2010)",2511.0,,198.0,,15886
19045,"Columbia Falls, MT Urban Cluster (2010)",6806.0,,467.0,,19045
95364,"Williams, AZ Urban Cluster (2010)",2585.0,,165.0,,95364
23689,"Dermott, AR Urban Cluster (2010)",2177.0,,178.0,,23689
02764,"Appleton, WI Urbanized Area (2010)",224240.0,,853.0,,02764
21664,"Cullowhee, NC Urban Cluster (2010)",10236.0,,688.0,,21664
53578,"Malvern, OH Urban Cluster (2010)",2709.0,,389.0,,53578
54050,"Manor, TX Urban Cluster (2010)",7412.0,,956.0,,54050
75610,"Rochester, IN Urban Cluster (2010)",7105.0,,325.0,,75610
80119,"Scottsburg, IN Urban Cluster (2010)",10895.0,,358.0,,80119
57736,"Missoula, MT Urbanized Area (2010)",87358.0,,1402.0,,57736
54199,"Manteo, NC Urban Cluster (2010)",6532.0,,601.0,,54199
70534,"Pojoaque, NM Urban Cluster (2010)",4640.0,,231.0,,70534
80659,"Senatobia, MS Urban Cluster (2010)",6709.0,,550.0,,80659
73531,"Rawlins, WY Urban Cluster (2010)",8822.0,,164.0,,73531
06779,"Belton, SC Urban Cluster (2010)",5662.0,,469.0,,06779
19666,"Connell, WA Urban Cluster (2010)",5418.0,,93.0,,19666
95553,"Williamstown, KY Urban Cluster (2010)",4896.0,,545.0,,95553
06166,"Bedford, IN Urban Cluster (2010)",14414.0,,465.0,,06166
11215,"Bucyrus, OH Urban Cluster (2010)",12096.0,,378.0,,11215
84169,"Stafford Springs, CT Urban Cluster (2010)",5134.0,,413.0,,84169
92890,"Watsonville, CA Urbanized Area (2010)",76876.0,,1561.0,,92890
37810,"Hayti, MO Urban Cluster (2010)",3194.0,,193.0,,37810
82333,"Skaneateles, NY Urban Cluster (2010)",3507.0,,305.0,,82333
50730,"Lochbuie, CO Urban Cluster (2010)",4537.0,,502.0,,50730
89407,"Ulysses, KS Urban Cluster (2010)",5872.0,,357.0,,89407
29980,"Florence, AZ Urban Cluster (2010)",13346.0,,809.0,,29980
46963,"Lake of the Pines, CA Urban Cluster (2010)",8474.0,,688.0,,46963
05491,"Batavia, NY Urban Cluster (2010)",16493.0,,403.0,,05491
90514,"Victoria, TX Urbanized Area (2010)",67085.0,,705.0,,90514
05734,"Battlement Mesa, CO Urban Cluster (2010)",5343.0,,519.0,,05734
24433,"Dorr, MI Urban Cluster (2010)",5516.0,,471.0,,24433
28819,"Fair Haven, VT Urban Cluster (2010)",3882.0,,309.0,,28819
05904,"Bayfield, CO Urban Cluster (2010)",2859.0,,267.0,,05904
75988,"Rocky Mount, NC Urbanized Area (2010)",65451.0,,1083.0,,75988
24364,"Dodgeville, WI Urban Cluster (2010)",4520.0,,139.0,,24364
43021,"Jennings, LA Urban Cluster (2010)",9398.0,,312.0,,43021
53551,"Malvern, AR Urban Cluster (2010)",11631.0,,291.0,,53551
37000,"Harrisburg, IL Urban Cluster (2010)",9414.0,,290.0,,37000
38647,"Hickory, NC Urbanized Area (2010)",209022.0,,2109.0,,38647
73612,"Raymondville, TX Urban Cluster (2010)",14524.0,,449.0,,73612
35434,"Greenville, PA Urban Cluster (2010)",9584.0,,547.0,,35434
08353,"Bloomfield, NM Urban Cluster (2010)",10112.0,,598.0,,08353
55063,"Marshall, WI Urban Cluster (2010)",3898.0,,55.0,,55063
91864,"Warrensburg, MO Urban Cluster (2010)",20638.0,,381.0,,91864
38755,"Highland, IL Urban Cluster (2010)",11548.0,,283.0,,38755
79255,"San Saba, TX Urban Cluster (2010)",3101.0,,69.0,,79255
49447,"Lexington, MO Urban Cluster (2010)",4346.0,,213.0,,49447
97723,"York, NE Urban Cluster (2010)",7740.0,,130.0,,97723
08992,"Bonneauville, PA Urban Cluster (2010)",4321.0,,439.0,,08992
91027,"Waco, TX Urbanized Area (2010)",183718.0,,1150.0,,91027
16318,"Chico, CA Urbanized Area (2010)",103976.0,,999.0,,16318
30547,"Fort Atkinson, WI Urban Cluster (2010)",21487.0,,424.0,,30547
39160,"Hinton, WV Urban Cluster (2010)",2768.0,,387.0,,39160
76069,"Rogersville, TN Urban Cluster (2010)",6390.0,,456.0,,76069
78175,"Salem, NJ Urban Cluster (2010)",5232.0,,126.0,,78175
34678,"Great Barrington, MA Urban Cluster (2010)",4429.0,,418.0,,34678
18383,"Coco--Salinas, PR Urban Cluster (2010)",21235.0,,1460.0,,18383
34813,"Green Bay, WI Urbanized Area (2010)",212898.0,,920.0,,34813
90055,"Valley City, ND Urban Cluster (2010)",6551.0,,61.0,,90055
71290,"Portland, MI Urban Cluster (2010)",5049.0,,389.0,,71290
56305,"Meridian, MS Urban Cluster (2010)",37975.0,,721.0,,56305
04587,"Aztec, NM Urban Cluster (2010)",8762.0,,591.0,,04587
91810,"Warren, AR Urban Cluster (2010)",5512.0,,106.0,,91810
56602,"Miami, FL Urbanized Area (2010)",5995373.0,,2667.0,,56602
25012,"Dunkirk--Fredonia, NY Urban Cluster (2010)",24166.0,,281.0,,25012
54442,"Marianna, FL Urban Cluster (2010)",7240.0,,230.0,,54442
62137,"New Castle, IN Urban Cluster (2010)",22455.0,,431.0,,62137
97372,"Wrightwood, CA Urban Cluster (2010)",4098.0,,655.0,,97372
62407,"New Haven, CT Urbanized Area (2010)",559728.0,,1451.0,,62407
86086,"Sweeny, TX Urban Cluster (2010)",3717.0,,42.0,,86086
78418,"Sallisaw, OK Urban Cluster (2010)",7879.0,,142.0,,78418
81253,"Shelbyville, IL Urban Cluster (2010)",4850.0,,310.0,,81253
72127,"Presidio, TX Urban Cluster (2010)",4210.0,,223.0,,72127
60787,"Murray, KY Urban Cluster (2010)",20677.0,,676.0,,60787
24310,"Dixon, IL Urban Cluster (2010)",16420.0,,407.0,,24310
97331,"World Golf Village, FL Urban Cluster (2010)",8833.0,,1788.0,,97331
46450,"La Junta, CO Urban Cluster (2010)",7949.0,,207.0,,46450
51310,"Lonoke, AR Urban Cluster (2010)",4125.0,,89.0,,51310
25714,"Eastman, GA Urban Cluster (2010)",5873.0,,388.0,,25714
18451,"Coeur d'Alene, ID Urbanized Area (2010)",108286.0,,1215.0,,18451
35596,"Greenwood, SC Urban Cluster (2010)",42342.0,,1013.0,,35596
40105,"Horicon, WI Urban Cluster (2010)",3376.0,,133.0,,40105
82603,"Smithville, TN Urban Cluster (2010)",4471.0,,161.0,,82603
87247,"Thayer, MO--AR Urban Cluster (2010)",3056.0,,478.0,,87247
87490,"Thousand Oaks, CA Urbanized Area (2010)",219487.0,,1022.0,,87490
85390,"Sugarmill Woods, FL Urban Cluster (2010)",9732.0,,994.0,,85390
86194,"Sylacauga, AL Urban Cluster (2010)",16941.0,,760.0,,86194
82562,"Smithton, IL Urban Cluster (2010)",3774.0,,345.0,,82562
30331,"Forest City, NC Urban Cluster (2010)",24908.0,,1031.0,,30331
39430,"Holland, MI Urbanized Area (2010)",103707.0,,839.0,,39430
57925,"Mobile, AL Urbanized Area (2010)",327933.0,,2375.0,,57925
80308,"Searcy, AR Urban Cluster (2010)",27335.0,,469.0,,80308
94442,"West Point, NY Urban Cluster (2010)",12065.0,,110.0,,94442
39511,"Hollister, CA Urban Cluster (2010)",46007.0,,533.0,,39511
25903,"East Troy, WI Urban Cluster (2010)",4135.0,,205.0,,25903
27070,"Ellsworth, ME Urban Cluster (2010)",2482.0,,295.0,,27070
44830,"Keystone Heights, FL Urban Cluster (2010)",7236.0,,785.0,,44830
15346,"Chariton, IA Urban Cluster (2010)",3785.0,,108.0,,15346
64000,"Norton, KS Urban Cluster (2010)",2792.0,,14.0,,64000
93214,"Wayland, MI Urban Cluster (2010)",4465.0,,88.0,,93214
30979,"Fortuna, CA Urban Cluster (2010)",13738.0,,603.0,,30979
54793,"Marksville, LA Urban Cluster (2010)",7434.0,,375.0,,54793
25802,"East Prospect, PA Urban Cluster (2010)",2782.0,,321.0,,25802
34192,"Grand Bay, AL Urban Cluster (2010)",5051.0,,1337.0,,34192
98263,"Zuni Pueblo, NM Urban Cluster (2010)",8528.0,,660.0,,98263
93727,"Wellington, OH Urban Cluster (2010)",5249.0,,337.0,,93727
49987,"Lincolnton, NC Urban Cluster (2010)",22796.0,,1030.0,,49987
13996,"Carroll, IA Urban Cluster (2010)",9734.0,,118.0,,13996
37081,"Harrisburg, PA Urbanized Area (2010)",461734.0,,1880.0,,37081
06949,"Benson, AZ Urban Cluster (2010)",3685.0,,411.0,,06949
90282,"Venus, TX Urban Cluster (2010)",4318.0,,463.0,,90282
02062,"Ames, IA Urbanized Area (2010)",67339.0,,395.0,,02062
20595,"Cottonwood--Verde Village, AZ Urban Cluster (2010)",29274.0,,911.0,,20595
79606,"Sarasota--Bradenton, FL Urbanized Area (2010)",706835.0,,2558.0,,79606
60247,"Mount Sterling, IL Urban Cluster (2010)",4023.0,,194.0,,60247
62353,"New Freedom--Shrewsbury, PA--MD Urban Cluster (2010)",14952.0,,522.0,,62353
30358,"Forest Lake, MN Urban Cluster (2010)",22700.0,,667.0,,30358
83116,"South Bend, IN--MI Urbanized Area (2010)",281188.0,,1056.0,,83116
54280,"Maquoketa, IA Urban Cluster (2010)",5848.0,,121.0,,54280
04843,"Baltimore, MD Urbanized Area (2010)",2277577.0,,2763.0,,04843
18289,"Coalinga, CA Urban Cluster (2010)",13395.0,,252.0,,18289
72694,"Pulaski, VA Urban Cluster (2010)",15607.0,,535.0,,72694
02773,"Apple Valley, OH Urban Cluster (2010)",4897.0,,514.0,,02773
47044,"Lake Pocotopaug--East Hampton, CT Urban Cluster (2010)",9308.0,,667.0,,47044
45451,"Kissimmee, FL Urbanized Area (2010)",372500.0,,5016.0,,45451
60706,"Murfreesboro, NC Urban Cluster (2010)",3197.0,,197.0,,60706
81091,"Shawnee, OK Urban Cluster (2010)",35797.0,,413.0,,81091
34786,"Greeley, CO Urbanized Area (2010)",132283.0,,763.0,,34786
39187,"Hobart, OK Urban Cluster (2010)",3427.0,,104.0,,39187
30858,"Fort Plain, NY Urban Cluster (2010)",4574.0,,411.0,,30858
45748,"Kotzebue, AK Urban Cluster (2010)",3288.0,,25.0,,45748
19504,"Concord, CA Urbanized Area (2010)",663488.0,,1706.0,,19504
87625,"Tifton, GA Urban Cluster (2010)",23132.0,,754.0,,87625
96994,"Woodland, CA Urbanized Area (2010)",59090.0,,80.0,,96994
33625,"Glenwood, IA Urban Cluster (2010)",5959.0,,177.0,,33625
20449,"Corydon, IN Urban Cluster (2010)",5723.0,,416.0,,20449
19423,"Comfort, TX Urban Cluster (2010)",3386.0,,844.0,,19423
46558,"Lake City, FL Urban Cluster (2010)",26446.0,,1107.0,,46558
73396,"Rapid City, SD Urbanized Area (2010)",87707.0,,1116.0,,73396
01630,"Alma--St. Louis, MI Urban Cluster (2010)",16444.0,,211.0,,01630
20179,"Corning, AR Urban Cluster (2010)",3039.0,,101.0,,20179
97669,"Yerington, NV Urban Cluster (2010)",2889.0,,257.0,,97669
80671,"Seneca, SC Urban Cluster (2010)",27046.0,,1037.0,,80671
33733,"Gloversville, NY Urban Cluster (2010)",28005.0,,455.0,,33733
34516,"Grants Pass, OR Urbanized Area (2010)",51071.0,,1225.0,,34516
89056,"Tupper Lake, NY Urban Cluster (2010)",4386.0,,265.0,,89056
22042,"Dallas--Fort Worth--Arlington, TX Urbanized Area (2010)",5715476.0,,4667.0,,22042
58249,"Monmouth--Independence, OR Urban Cluster (2010)",19759.0,,75.0,,58249
66160,"Oshkosh, WI Urbanized Area (2010)",74618.0,,485.0,,66160
67483,"Paris, IL Urban Cluster (2010)",8309.0,,409.0,,67483
25363,"Eagar, AZ Urban Cluster (2010)",6196.0,,454.0,,25363
93241,"Wayne, NE Urban Cluster (2010)",5281.0,,204.0,,93241
88570,"Troy, MO Urban Cluster (2010)",14093.0,,584.0,,88570
00631,"Aguadilla--Isabela--San Sebasti�n, PR Urbanized Area (2010)",278523.0,,2110.0,,00631
48016,"Laughlin, NV Urban Cluster (2010)",5892.0,,460.0,,48016
05518,"Batesburg-Leesville, SC Urban Cluster (2010)",5140.0,,335.0,,05518
18613,"Cold Spring, NY Urban Cluster (2010)",3134.0,,232.0,,18613
95374,"Williams, CA Urban Cluster (2010)",5255.0,,147.0,,95374
56710,"Middlebury, IN Urban Cluster (2010)",4207.0,,185.0,,56710
79039,"San Jose, CA Urbanized Area (2010)",1793065.0,,1072.0,,79039
92012,"Warsaw, MO Urban Cluster (2010)",2881.0,,434.0,,92012
30655,"Fort Defiance, AZ--NM Urban Cluster (2010)",4283.0,,559.0,,30655
57206,"Milford, NJ--PA Urban Cluster (2010)",2762.0,,238.0,,57206
15535,"Charlestown, IN Urban Cluster (2010)",7805.0,,333.0,,15535
28900,"Fairmount, IN Urban Cluster (2010)",2871.0,,256.0,,28900
66754,"Paden City, WV Urban Cluster (2010)",3196.0,,382.0,,66754
91999,"Warsaw, IN Urban Cluster (2010)",31798.0,,613.0,,91999
20368,"Cortez, CO Urban Cluster (2010)",8315.0,,236.0,,20368
60760,"Murphysboro, IL Urban Cluster (2010)",9571.0,,333.0,,60760
24256,"Discovery Bay, CA Urban Cluster (2010)",16544.0,,803.0,,24256
25480,"Eagle Mountain South, UT Urban Cluster (2010)",7175.0,,507.0,,25480
91405,"Walla Walla, WA--OR Urbanized Area (2010)",56329.0,,759.0,,91405
28549,"Fairbanks, AK Urbanized Area (2010)",66220.0,,1604.0,,28549
32572,"Gardnerville Ranchos, NV Urban Cluster (2010)",21206.0,,534.0,,32572
80578,"Selmer, TN Urban Cluster (2010)",4082.0,,256.0,,80578
14833,"Cedarville, OH Urban Cluster (2010)",4189.0,,274.0,,14833
20395,"Cortland, NY Urban Cluster (2010)",26926.0,,551.0,,20395
63163,"New Ulm, MN Urban Cluster (2010)",13085.0,,100.0,,63163
27290,"Elroy, TX Urban Cluster (2010)",3978.0,,1075.0,,27290
97318,"Worland, WY Urban Cluster (2010)",5203.0,,162.0,,97318
19597,"Conesus Lake, NY Urban Cluster (2010)",4848.0,,513.0,,19597
21340,"Crossett, AR Urban Cluster (2010)",7522.0,,391.0,,21340
66106,"Osceola, AR Urban Cluster (2010)",7523.0,,332.0,,66106
03375,"Ashland, NE Urban Cluster (2010)",2646.0,,245.0,,03375
23311,"Deltona, FL Urbanized Area (2010)",195890.0,,1948.0,,23311
94726,"Wheeling, WV--OH Urbanized Area (2010)",77866.0,,1007.0,,94726
77986,"St. Pauls, NC Urban Cluster (2010)",2849.0,,428.0,,77986
43818,"Kamas, UT Urban Cluster (2010)",3159.0,,361.0,,43818
45154,"Kingman, KS Urban Cluster (2010)",2761.0,,154.0,,45154
34759,"Great Falls, MT Urbanized Area (2010)",65362.0,,507.0,,34759
05788,"Baxley, GA Urban Cluster (2010)",5121.0,,346.0,,05788
38809,"High Point, NC Urbanized Area (2010)",173648.0,,1376.0,,38809
68212,"Pearsall, TX Urban Cluster (2010)",11648.0,,832.0,,68212
45937,"Lady Lake--The Villages, FL Urbanized Area (2010)",117839.0,,2146.0,,45937
68482,"Pensacola, FL--AL Urbanized Area (2010)",362139.0,,2763.0,,68482
02386,"Anderson, IN Urbanized Area (2010)",86398.0,,788.0,,02386
28225,"Eureka, IL Urban Cluster (2010)",6306.0,,381.0,,28225
32637,"Garrettsville, OH Urban Cluster (2010)",5984.0,,442.0,,32637
62245,"New Concord, OH Urban Cluster (2010)",2905.0,,301.0,,62245
75826,"Rockmart, GA Urban Cluster (2010)",7246.0,,607.0,,75826
80227,"Scranton, PA Urbanized Area (2010)",377724.0,,1015.0,,80227
04870,"Baltimore, OH Urban Cluster (2010)",3547.0,,185.0,,04870
20692,"Covington, OH Urban Cluster (2010)",2776.0,,99.0,,20692
67510,"Paris, KY Urban Cluster (2010)",11116.0,,384.0,,67510
86830,"Tea, SD Urban Cluster (2010)",4785.0,,220.0,,86830
30748,"Fort Leonard Wood, MO Urban Cluster (2010)",30544.0,,845.0,,30748
40078,"Hopkinsville, KY Urban Cluster (2010)",31591.0,,581.0,,40078
82675,"Snoqualmie, WA Urban Cluster (2010)",24032.0,,665.0,,82675
16939,"Cisco, TX Urban Cluster (2010)",3508.0,,178.0,,16939
79417,"Santa Maria, CA Urbanized Area (2010)",139297.0,,1059.0,,79417
23824,"Detroit, MI Urbanized Area (2010)",3743182.0,,2268.0,,23824
12781,"Cambria, CA Urban Cluster (2010)",5537.0,,359.0,,12781
26254,"Edna, TX Urban Cluster (2010)",5756.0,,34.0,,26254
82495,"Slippery Rock, PA Urban Cluster (2010)",7012.0,,293.0,,82495
90136,"Vandalia, IL Urban Cluster (2010)",7152.0,,296.0,,90136
76204,"Rome, GA Urbanized Area (2010)",61202.0,,1425.0,,76204
16831,"Church Point, LA Urban Cluster (2010)",4711.0,,469.0,,16831
82076,"Silver Lakes, CA Urban Cluster (2010)",5684.0,,789.0,,82076
16372,"Childress, TX Urban Cluster (2010)",4861.0,,325.0,,16372
47142,"Lake View, AL Urban Cluster (2010)",4276.0,,573.0,,47142
70480,"Poinciana, FL Urban Cluster (2010)",48768.0,,3159.0,,70480
56521,"Mexia, TX Urban Cluster (2010)",7205.0,,130.0,,56521
11134,"Buckeye, AZ Urban Cluster (2010)",21246.0,,873.0,,11134
86302,"Syracuse, NY Urbanized Area (2010)",409002.0,,1384.0,,86302
48961,"Leland, MS Urban Cluster (2010)",4232.0,,143.0,,48961
42832,"Jean Lafitte, LA Urban Cluster (2010)",2828.0,,429.0,,42832
07824,"Biscoe, NC Urban Cluster (2010)",3496.0,,631.0,,07824
