geoid,name,universe,universe_annotation,universe_moe,universe_moe_annotation,state,state legislative district (upper chamber)
53043,"State Senate District 43 (2018), Washington",164586.0,,2611.0,,53,043
53044,"State Senate District 44 (2018), Washington",153325.0,,1774.0,,53,044
53045,"State Senate District 45 (2018), Washington",152175.0,,1707.0,,53,045
53046,"State Senate District 46 (2018), Washington",153444.0,,1827.0,,53,046
53047,"State Senate District 47 (2018), Washington",149381.0,,1855.0,,53,047
53048,"State Senate District 48 (2018), Washington",156938.0,,1715.0,,53,048
53049,"State Senate District 49 (2018), Washington",148108.0,,1658.0,,53,049
54001,"State Senate District 1 (2018), West Virginia",98726.0,,524.0,,54,001
54002,"State Senate District 2 (2018), West Virginia",109351.0,,1584.0,,54,002
54003,"State Senate District 3 (2018), West Virginia",104085.0,,438.0,,54,003
54004,"State Senate District 4 (2018), West Virginia",104887.0,,933.0,,54,004
54005,"State Senate District 5 (2018), West Virginia",111927.0,,741.0,,54,005
54006,"State Senate District 6 (2018), West Virginia",106323.0,,1018.0,,54,006
54007,"State Senate District 7 (2018), West Virginia",97919.0,,1105.0,,54,007
54008,"State Senate District 8 (2018), West Virginia",100595.0,,1603.0,,54,008
54009,"State Senate District 9 (2018), West Virginia",99940.0,,370.0,,54,009
54010,"State Senate District 10 (2018), West Virginia",105958.0,,-555555555.0,*****,54,010
54011,"State Senate District 11 (2018), West Virginia",111900.0,,342.0,,54,011
54012,"State Senate District 12 (2018), West Virginia",111945.0,,307.0,,54,012
54013,"State Senate District 13 (2018), West Virginia",119713.0,,1266.0,,54,013
54014,"State Senate District 14 (2018), West Virginia",114911.0,,924.0,,54,014
54015,"State Senate District 15 (2018), West Virginia",119259.0,,1390.0,,54,015
54016,"State Senate District 16 (2018), West Virginia",109798.0,,1352.0,,54,016
54017,"State Senate District 17 (2018), West Virginia",101817.0,,1477.0,,54,017
55001,"State Senate District 1 (2018), Wisconsin",176998.0,,843.0,,55,001
55002,"State Senate District 2 (2018), Wisconsin",176926.0,,1238.0,,55,002
55003,"State Senate District 3 (2018), Wisconsin",171517.0,,2353.0,,55,003
55004,"State Senate District 4 (2018), Wisconsin",172396.0,,2411.0,,55,004
55005,"State Senate District 5 (2018), Wisconsin",175362.0,,1069.0,,55,005
55006,"State Senate District 6 (2018), Wisconsin",169486.0,,2189.0,,55,006
55007,"State Senate District 7 (2018), Wisconsin",177703.0,,1346.0,,55,007
55008,"State Senate District 8 (2018), Wisconsin",175724.0,,756.0,,55,008
55009,"State Senate District 9 (2018), Wisconsin",170840.0,,370.0,,55,009
55010,"State Senate District 10 (2018), Wisconsin",174988.0,,413.0,,55,010
55011,"State Senate District 11 (2018), Wisconsin",174807.0,,1045.0,,55,011
55012,"State Senate District 12 (2018), Wisconsin",169486.0,,521.0,,55,012
55013,"State Senate District 13 (2018), Wisconsin",175042.0,,711.0,,55,013
55014,"State Senate District 14 (2018), Wisconsin",169298.0,,801.0,,55,014
55015,"State Senate District 15 (2018), Wisconsin",173616.0,,881.0,,55,015
55019,"State Senate District 19 (2018), Wisconsin",179035.0,,349.0,,55,019
55016,"State Senate District 16 (2018), Wisconsin",185508.0,,1546.0,,55,016
55017,"State Senate District 17 (2018), Wisconsin",173136.0,,591.0,,55,017
55018,"State Senate District 18 (2018), Wisconsin",173877.0,,473.0,,55,018
55020,"State Senate District 20 (2018), Wisconsin",173976.0,,571.0,,55,020
55021,"State Senate District 21 (2018), Wisconsin",174836.0,,1011.0,,55,021
55022,"State Senate District 22 (2018), Wisconsin",171630.0,,1064.0,,55,022
55023,"State Senate District 23 (2018), Wisconsin",175134.0,,698.0,,55,023
55024,"State Senate District 24 (2018), Wisconsin",172113.0,,571.0,,55,024
55025,"State Senate District 25 (2018), Wisconsin",169280.0,,308.0,,55,025
55026,"State Senate District 26 (2018), Wisconsin",189072.0,,1346.0,,55,026
55027,"State Senate District 27 (2018), Wisconsin",184178.0,,1078.0,,55,027
55028,"State Senate District 28 (2018), Wisconsin",175769.0,,1443.0,,55,028
55029,"State Senate District 29 (2018), Wisconsin",172543.0,,502.0,,55,029
55030,"State Senate District 30 (2018), Wisconsin",177528.0,,1200.0,,55,030
55031,"State Senate District 31 (2018), Wisconsin",175157.0,,548.0,,55,031
55032,"State Senate District 32 (2018), Wisconsin",175820.0,,341.0,,55,032
55033,"State Senate District 33 (2018), Wisconsin",175613.0,,566.0,,55,033
56001,"State Senate District 1 (2018), Wyoming",19787.0,,1070.0,,56,001
56002,"State Senate District 2 (2018), Wyoming",19220.0,,657.0,,56,002
56003,"State Senate District 3 (2018), Wyoming",20096.0,,327.0,,56,003
56004,"State Senate District 4 (2018), Wyoming",20230.0,,1095.0,,56,004
56005,"State Senate District 5 (2018), Wyoming",17741.0,,861.0,,56,005
56006,"State Senate District 6 (2018), Wyoming",21349.0,,999.0,,56,006
56007,"State Senate District 7 (2018), Wyoming",18051.0,,1101.0,,56,007
56008,"State Senate District 8 (2018), Wyoming",20901.0,,921.0,,56,008
56009,"State Senate District 9 (2018), Wyoming",17950.0,,686.0,,56,009
56010,"State Senate District 10 (2018), Wyoming",19954.0,,690.0,,56,010
56011,"State Senate District 11 (2018), Wyoming",16885.0,,373.0,,56,011
56012,"State Senate District 12 (2018), Wyoming",18190.0,,746.0,,56,012
56013,"State Senate District 13 (2018), Wyoming",20817.0,,967.0,,56,013
56014,"State Senate District 14 (2018), Wyoming",18330.0,,1081.0,,56,014
56015,"State Senate District 15 (2018), Wyoming",19135.0,,382.0,,56,015
56016,"State Senate District 16 (2018), Wyoming",19754.0,,877.0,,56,016
56017,"State Senate District 17 (2018), Wyoming",19311.0,,676.0,,56,017
56018,"State Senate District 18 (2018), Wyoming",18430.0,,629.0,,56,018
56019,"State Senate District 19 (2018), Wyoming",18037.0,,696.0,,56,019
56020,"State Senate District 20 (2018), Wyoming",18017.0,,482.0,,56,020
56021,"State Senate District 21 (2018), Wyoming",19391.0,,750.0,,56,021
56022,"State Senate District 22 (2018), Wyoming",19136.0,,750.0,,56,022
56023,"State Senate District 23 (2018), Wyoming",21554.0,,1423.0,,56,023
56024,"State Senate District 24 (2018), Wyoming",19537.0,,924.0,,56,024
56025,"State Senate District 25 (2018), Wyoming",19792.0,,470.0,,56,025
56026,"State Senate District 26 (2018), Wyoming",19631.0,,461.0,,56,026
56027,"State Senate District 27 (2018), Wyoming",22398.0,,1064.0,,56,027
56028,"State Senate District 28 (2018), Wyoming",17971.0,,1073.0,,56,028
56029,"State Senate District 29 (2018), Wyoming",20874.0,,758.0,,56,029
56030,"State Senate District 30 (2018), Wyoming",19367.0,,789.0,,56,030
