,report_id,arrest_date,time,area_id,area_name,reporting_district,age,sex_code,descent_code,charge_group_code,charge_group_description,arrest_type_code,charge,charge_description,address,location,year,quarter,day,month,monthname,weekday,hour,minute,night,latitude,longitude,descent_description,arrest_type_description,geometry
454992,190607684,2019-03-04,1140,6,Hollywood,678,60,F,B,nan,,I,41.18(D)LAM,,WARING,"34.0864, -118.3059",2019,1,4,3,March,Monday,11,40,False,34.0864,-118.3059,Black,Infraction,POINT (-118.3059 34.0864)
455081,191406395,2019-02-06,1925,14,Pacific,1431,27,M,W,nan,,I,41.18(A)LAM,,INNES                        PL,"33.9887, -118.4721",2019,1,6,2,February,Wednesday,19,25,False,33.9887,-118.4721,White,Infraction,POINT (-118.4721 33.9887)
455107,191405385,2019-01-21,1426,14,Pacific,1413,48,F,W,nan,,I,41.18(D)LAM,,1300    ABBOT KINNEY                 BL,"33.9956, -118.4722",2019,1,21,1,January,Monday,14,26,False,33.9956,-118.4722,White,Infraction,POINT (-118.4722 33.9956)
455113,191407196,2019-02-06,1750,14,Pacific,1431,21,M,B,nan,,I,41.18(D)LAM,,WINDWARD,"33.9879, -118.4719",2019,1,6,2,February,Wednesday,17,50,False,33.9879,-118.4719,Black,Infraction,POINT (-118.4719 33.9879)
455120,191408226,2019-03-11,2127,14,Pacific,1431,54,M,B,nan,,I,41.18(D)LAM,,WAVECREST,"33.988, -118.4703",2019,1,11,3,March,Monday,21,27,False,33.988,-118.4703,Black,Infraction,POINT (-118.4703 33.988)
455147,191306967,2019-02-20,1005,13,Newton,1307,35,F,B,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,7TH,"34.0401, -118.2459",2019,1,20,2,February,Wednesday,10,05,False,34.0401,-118.2459,Black,Misdemeanor,POINT (-118.2459 34.0401)
455169,191410399,2019-04-10,1505,14,Pacific,1431,27,M,W,nan,,I,41.18(A)LAM,,MARKET,"33.9885, -118.4724",2019,2,10,4,April,Wednesday,15,05,False,33.9885,-118.4724,White,Infraction,POINT (-118.4724 33.9885)
455242,191410130,2019-04-05,1520,14,Pacific,1413,35,F,H,nan,,I,41.18(D)LAM,,HAMPTON                      DR,"33.9965, -118.477",2019,2,5,4,April,Friday,15,20,False,33.9965,-118.477,Hispanic,Infraction,POINT (-118.477 33.9965)
455243,191405536,2019-01-23,0720,14,Pacific,1413,52,M,W,nan,,I,41.18(A)LAM,,3RD,"33.997, -118.4761",2019,1,23,1,January,Wednesday,07,20,False,33.997,-118.4761,White,Infraction,POINT (-118.4761 33.997)
455253,191906239,2019-01-30,1330,19,Mission,1988,30,M,H,nan,,I,41.18(A)LAM,,REEDLEY,"34.2221, -118.4282",2019,1,30,1,January,Wednesday,13,30,False,34.2221,-118.4282,Hispanic,Infraction,POINT (-118.4282 34.2221)
455257,191404649,2019-01-09,0945,14,Pacific,1413,43,M,W,nan,,I,41.18(A)LAM,,3RD,"33.997, -118.4761",2019,1,9,1,January,Wednesday,09,45,False,33.997,-118.4761,White,Infraction,POINT (-118.4761 33.997)
455260,191404903,2019-01-13,0810,14,Pacific,1413,30,M,B,nan,,I,41.18(A)LAM,,3RD                          AV,"33.997, -118.4761",2019,1,13,1,January,Sunday,08,10,False,33.997,-118.4761,Black,Infraction,POINT (-118.4761 33.997)
455300,191406336,2019-02-05,1405,14,Pacific,1412,27,M,B,nan,,I,41.18(D)LAM,,3RD,"33.9933, -118.4765",2019,1,5,2,February,Tuesday,14,05,False,33.9933,-118.4765,Black,Infraction,POINT (-118.4765 33.9933)
455324,191410803,2019-04-22,1450,14,Pacific,1414,44,F,W,nan,,I,41.18(D)LAM,,7TH,"34.0, -118.4694",2019,2,22,4,April,Monday,14,50,False,34.0,-118.4694,White,Infraction,POINT (-118.4694 34)
455333,191406691,2019-02-12,1620,14,Pacific,1413,41,M,B,nan,,I,41.18(D)LAM,,ROSE                         AV,"33.9976, -118.4751",2019,1,12,2,February,Tuesday,16,20,False,33.9976,-118.4751,Black,Infraction,POINT (-118.4751 33.9976)
455401,191406113,2019-02-03,0230,14,Pacific,1411,49,M,W,nan,,I,41.18(D)LAM,,800    OCEAN FRONT                  WK,"33.9913, -118.4775",2019,1,3,2,February,Sunday,02,30,True,33.9913,-118.4775,White,Infraction,POINT (-118.4775 33.9913)
455405,191408916,2019-03-21,0951,14,Pacific,1431,70,M,B,nan,,I,41.18(A)LAM,,PARK                         AV,"33.988, -118.4703",2019,1,21,3,March,Thursday,09,51,False,33.988,-118.4703,Black,Infraction,POINT (-118.4703 33.988)
455414,191405763,2019-01-22,1020,14,Pacific,1413,31,M,H,nan,,I,41.18(A)LAM,,3RD                          AV,"33.997, -118.4761",2019,1,22,1,January,Tuesday,10,20,False,33.997,-118.4761,Hispanic,Infraction,POINT (-118.4761 33.997)
455419,191404904,2019-01-10,0740,14,Pacific,1413,50,F,W,nan,,I,41.18(D)LAM,,ROSE                         AV,"33.9976, -118.4751",2019,1,10,1,January,Thursday,07,40,False,33.9976,-118.4751,White,Infraction,POINT (-118.4751 33.9976)
455466,191405311,2019-01-19,1400,14,Pacific,1412,39,F,B,nan,,I,41.18(A)LAM,,PACIFIC,"33.9947, -118.4778",2019,1,19,1,January,Saturday,14,00,False,33.9947,-118.4778,Black,Infraction,POINT (-118.4778 33.9947)
455476,191408309,2019-03-10,0915,14,Pacific,1412,33,M,W,nan,,I,41.18(A)LAM,,PARK,"33.9913, -118.4775",2019,1,10,3,March,Sunday,09,15,False,33.9913,-118.4775,White,Infraction,POINT (-118.4775 33.9913)
455540,191406344,2019-02-05,1415,14,Pacific,1413,41,F,W,nan,,I,41.18(D)LAM,,3RD,"33.997, -118.4761",2019,1,5,2,February,Tuesday,14,15,False,33.997,-118.4761,White,Infraction,POINT (-118.4761 33.997)
455549,191406696,2019-02-11,0940,14,Pacific,1413,30,F,I,nan,,I,41.18(A)LAM,,3RD,"33.997, -118.4761",2019,1,11,2,February,Monday,09,40,False,33.997,-118.4761,American Indian/Alaskan Native,Infraction,POINT (-118.4761 33.997)
455594,191504267,2019-01-02,1730,15,N Hollywood,1546,53,F,W,nan,,I,41.18(D)LAM,,RIVERSIDE                    DR,"34.1577, -118.3801",2019,1,2,1,January,Wednesday,17,30,False,34.1577,-118.3801,White,Infraction,POINT (-118.3801 34.1577)
455602,191404650,2019-01-09,0945,14,Pacific,1413,29,F,W,nan,,I,41.18(A)LAM,,3RD,"33.997, -118.4761",2019,1,9,1,January,Wednesday,09,45,False,33.997,-118.4761,White,Infraction,POINT (-118.4761 33.997)
455606,191404974,2019-01-15,0800,14,Pacific,1412,49,F,W,nan,,O,41.18(4)LAM,,PARK,"33.9913, -118.4775",2019,1,15,1,January,Tuesday,08,00,False,33.9913,-118.4775,White,Other,POINT (-118.4775 33.9913)
455613,191407249,2019-02-20,1315,14,Pacific,1413,26,F,B,nan,,I,41.18(A)LAM,,3RD                          AV,"33.997, -118.4761",2019,1,20,2,February,Wednesday,13,15,False,33.997,-118.4761,Black,Infraction,POINT (-118.4761 33.997)
455622,191404469,2019-01-05,0915,14,Pacific,1413,55,M,B,nan,,I,41.18(A)LAM,,3RD,"33.997, -118.4761",2019,1,5,1,January,Saturday,09,15,False,33.997,-118.4761,Black,Infraction,POINT (-118.4761 33.997)
455662,191906238,2019-01-30,1335,19,Mission,1988,20,F,O,nan,,I,41.18(A)LAM,,REEDLEY                      ST,"34.2221, -118.4282",2019,1,30,1,January,Wednesday,13,35,False,34.2221,-118.4282,Other,Infraction,POINT (-118.4282 34.2221)
455670,191404912,2019-01-10,2150,14,Pacific,1431,37,M,B,nan,,I,41.18(A)LAM,,OZONE,"33.988, -118.4703",2019,1,10,1,January,Thursday,21,50,False,33.988,-118.4703,Black,Infraction,POINT (-118.4703 33.988)
455681,191407197,2019-02-06,1750,14,Pacific,1431,21,M,W,nan,,I,41.18(D)LAM,,WINDWARD,"33.9879, -118.4719",2019,1,6,2,February,Wednesday,17,50,False,33.9879,-118.4719,White,Infraction,POINT (-118.4719 33.9879)
455709,191404907,2019-01-10,0740,14,Pacific,1413,46,M,W,nan,,I,41.18(A)LAM,,ROSE                         AV,"33.9976, -118.4751",2019,1,10,1,January,Thursday,07,40,False,33.9976,-118.4751,White,Infraction,POINT (-118.4751 33.9976)
455721,191408844,2019-03-21,0800,14,Pacific,1431,26,F,B,nan,,I,41.18(A)LAM,,17TH,"33.9864, -118.4732",2019,1,21,3,March,Thursday,08,00,False,33.9864,-118.4732,Black,Infraction,POINT (-118.4732 33.9864)
455814,191408237,2019-03-11,1054,14,Pacific,1414,53,M,W,nan,,I,41.18(A)LAM,,7TH                          AV,"34.0, -118.4694",2019,1,11,3,March,Monday,10,54,False,34.0,-118.4694,White,Infraction,POINT (-118.4694 34)
455908,191406333,2019-02-05,1420,14,Pacific,1412,42,M,H,nan,,I,41.18(D)LAM,,3RD,"33.9933, -118.4765",2019,1,5,2,February,Tuesday,14,20,False,33.9933,-118.4765,Hispanic,Infraction,POINT (-118.4765 33.9933)
455982,191404470,2019-01-05,0915,14,Pacific,1413,18,M,W,nan,,I,41.18(A)LAM,,3RD,"33.997, -118.4761",2019,1,5,1,January,Saturday,09,15,False,33.997,-118.4761,White,Infraction,POINT (-118.4761 33.997)
455992,191407657,2019-02-27,0700,14,Pacific,1411,48,M,B,nan,,I,41.18(A)LAM,,3RD                          AV,"33.9918, -118.4791",2019,1,27,2,February,Wednesday,07,00,False,33.9918,-118.4791,Black,Infraction,POINT (-118.4791 33.9918)
455994,191406345,2019-02-06,1520,14,Pacific,1431,55,M,W,nan,,I,41.18(D)LAM,,MILDRED                      AV,"33.9867, -118.4714",2019,1,6,2,February,Wednesday,15,20,False,33.9867,-118.4714,White,Infraction,POINT (-118.4714 33.9867)
456025,191408306,2019-03-10,0923,14,Pacific,1411,26,M,W,nan,,I,41.18(A)LAM,,OCEAN FRONT                  WK,"33.9913, -118.4775",2019,1,10,3,March,Sunday,09,23,False,33.9913,-118.4775,White,Infraction,POINT (-118.4775 33.9913)
456086,191406695,2019-02-13,1710,14,Pacific,1431,39,F,W,nan,,I,41.18(D)LAM,,PACIFIC,"33.9881, -118.4725",2019,1,13,2,February,Wednesday,17,10,False,33.9881,-118.4725,White,Infraction,POINT (-118.4725 33.9881)
456103,191407119,2019-02-17,1400,14,Pacific,1413,46,M,W,nan,,I,41.18(A)LAM,,3RD,"33.997, -118.4761",2019,1,17,2,February,Sunday,14,00,False,33.997,-118.4761,White,Infraction,POINT (-118.4761 33.997)
456114,191408499,2019-03-15,1050,14,Pacific,1452,29,F,W,nan,,I,41.18(A)LAM,,EASTWIND,"33.9764, -118.4646",2019,1,15,3,March,Friday,10,50,False,33.9764,-118.4646,White,Infraction,POINT (-118.4646 33.9764)
456125,191405944,2019-01-29,1640,14,Pacific,1431,23,M,W,nan,,I,41.18(D)LAM,,ABBOT KINNEY,"33.9909, -118.467",2019,1,29,1,January,Tuesday,16,40,False,33.9909,-118.467,White,Infraction,POINT (-118.467 33.9909)
456142,191404976,2019-01-15,0800,14,Pacific,1412,34,M,W,nan,,I,41.18(A)LAM,,PARK,"33.9913, -118.4775",2019,1,15,1,January,Tuesday,08,00,False,33.9913,-118.4775,White,Infraction,POINT (-118.4775 33.9913)
456146,191308466,2019-03-21,1500,13,Newton,1307,35,F,B,20,Disorderly Conduct,M,41.18ALAMC,LOITER/OBSTRUCT STREET/SIDEWALK/ETC,8TH,"34.0349, -118.2448",2019,1,21,3,March,Thursday,15,00,False,34.0349,-118.2448,Black,Misdemeanor,POINT (-118.2448 34.0349)
456151,191309179,2019-03-30,1520,13,Newton,1307,42,M,H,20,Disorderly Conduct,M,41.18ALAMC,LOITER/OBSTRUCT STREET/SIDEWALK/ETC,8TH,"34.0372, -118.2476",2019,1,30,3,March,Saturday,15,20,False,34.0372,-118.2476,Hispanic,Misdemeanor,POINT (-118.2476 34.0372)
456163,191404175,2019-01-02,1100,14,Pacific,1413,31,F,B,nan,,I,41.18(A)LAM,,3RD,"33.997, -118.4761",2019,1,2,1,January,Wednesday,11,00,False,33.997,-118.4761,Black,Infraction,POINT (-118.4761 33.997)
456201,191306712,2019-02-06,1035,13,Newton,1307,35,F,B,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,7TH                          ST,"34.0401, -118.2459",2019,1,6,2,February,Wednesday,10,35,False,34.0401,-118.2459,Black,Misdemeanor,POINT (-118.2459 34.0401)
456209,191407250,2019-02-20,1345,14,Pacific,1413,29,F,W,nan,,I,41.18(A)LAM,,3RD,"33.997, -118.4761",2019,1,20,2,February,Wednesday,13,45,False,33.997,-118.4761,White,Infraction,POINT (-118.4761 33.997)
456239,191404906,2019-01-10,0745,14,Pacific,1413,22,M,W,nan,,I,41.18(D)LAM,,3RD,"33.997, -118.4761",2019,1,10,1,January,Thursday,07,45,False,33.997,-118.4761,White,Infraction,POINT (-118.4761 33.997)
456250,191408761,2019-03-16,1436,14,Pacific,1431,23,M,W,nan,,I,41.18(A)LAM,,PARK ROW                     DR,"33.9885, -118.4724",2019,1,16,3,March,Saturday,14,36,False,33.9885,-118.4724,White,Infraction,POINT (-118.4724 33.9885)
456257,191305509,2019-01-29,1445,13,Newton,1307,32,M,B,20,Disorderly Conduct,M,41.18ALAMC,LOITER/OBSTRUCT STREET/SIDEWALK/ETC,AGATHA,"34.0384, -118.2464",2019,1,29,1,January,Tuesday,14,45,False,34.0384,-118.2464,Black,Misdemeanor,POINT (-118.2464 34.0384)
456310,191408359,2019-03-11,1050,14,Pacific,1431,28,M,W,nan,,I,41.18(A)LAM,,MARKET                       AV,"33.9883, -118.4727",2019,1,11,3,March,Monday,10,50,False,33.9883,-118.4727,White,Infraction,POINT (-118.4727 33.9883)
456326,191405307,2019-01-20,0825,14,Pacific,1413,30,M,W,nan,,I,41.18(A) LA,,3RD                          AV,"33.997, -118.4761",2019,1,20,1,January,Sunday,08,25,False,33.997,-118.4761,White,Infraction,POINT (-118.4761 33.997)
456347,191406337,2019-02-05,1400,14,Pacific,1413,30,F,O,nan,,I,41.18(D)LAM,,3RD,"33.997, -118.4761",2019,1,5,2,February,Tuesday,14,00,False,33.997,-118.4761,Other,Infraction,POINT (-118.4761 33.997)
456373,191408215,2019-03-07,0735,14,Pacific,1413,55,M,W,nan,,I,41.18(A)LAM,,3RD                          AV,"33.997, -118.4761",2019,1,7,3,March,Thursday,07,35,False,33.997,-118.4761,White,Infraction,POINT (-118.4761 33.997)
456388,191409580,2019-03-29,1900,14,Pacific,1431,59,M,B,nan,,I,41.18(A)LAM,,PACIFIC,"33.9881, -118.4725",2019,1,29,3,March,Friday,19,00,False,33.9881,-118.4725,Black,Infraction,POINT (-118.4725 33.9881)
456417,191504263,2019-01-02,1715,15,N Hollywood,1546,48,M,W,nan,,I,41.18(D)LAM,,RIVERSIDE,"34.1577, -118.3801",2019,1,2,1,January,Wednesday,17,15,False,34.1577,-118.3801,White,Infraction,POINT (-118.3801 34.1577)
456440,191407194,2019-02-06,1745,14,Pacific,1431,27,M,W,nan,,I,41.18DLAMC,,WINDWARD,"33.9879, -118.4719",2019,1,6,2,February,Wednesday,17,45,False,33.9879,-118.4719,White,Infraction,POINT (-118.4719 33.9879)
456469,191404910,2019-01-10,0725,14,Pacific,1431,44,M,W,nan,,I,41.18(A)LAM,,PARK                         AV,"33.988, -118.4703",2019,1,10,1,January,Thursday,07,25,False,33.988,-118.4703,White,Infraction,POINT (-118.4703 33.988)
456481,191405386,2019-01-21,0815,14,Pacific,1413,43,M,B,nan,,I,41.18(A)LAM,,3RD                          AV,"33.997, -118.4761",2019,1,21,1,January,Monday,08,15,False,33.997,-118.4761,Black,Infraction,POINT (-118.4761 33.997)
456509,191405761,2019-01-27,0938,14,Pacific,1413,36,F,W,nan,,I,41.18(A)LAM,,3RD                          AV,"33.997, -118.4761",2019,1,27,1,January,Sunday,09,38,False,33.997,-118.4761,White,Infraction,POINT (-118.4761 33.997)
456521,191405941,2019-01-30,1050,14,Pacific,1453,45,M,W,nan,,I,41.18(D)LAM,,DEL REY                      AV,"33.9908, -118.4472",2019,1,30,1,January,Wednesday,10,50,False,33.9908,-118.4472,White,Infraction,POINT (-118.4472 33.9908)
456544,191406694,2019-02-12,1700,14,Pacific,1431,48,M,W,nan,,I,41.18(D)LAM,,PACIFIC,"33.9877, -118.4723",2019,1,12,2,February,Tuesday,17,00,False,33.9877,-118.4723,White,Infraction,POINT (-118.4723 33.9877)
456567,191308347,2019-03-19,1520,13,Newton,1307,27,F,W,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,700    STANFORD                     AV,"34.039, -118.2444",2019,1,19,3,March,Tuesday,15,20,False,34.039,-118.2444,White,Misdemeanor,POINT (-118.2444 34.039)
456570,191407252,2019-02-20,1416,14,Pacific,1413,42,M,B,nan,,I,41.18(A)LAM,,HAMPTON,"33.9965, -118.477",2019,1,20,2,February,Wednesday,14,16,False,33.9965,-118.477,Black,Infraction,POINT (-118.477 33.9965)
456593,191404666,2019-01-06,1350,14,Pacific,1413,48,M,B,nan,,I,41.18(A)LAM,,3RD,"33.997, -118.4761",2019,1,6,1,January,Sunday,13,50,False,33.997,-118.4761,Black,Infraction,POINT (-118.4761 33.997)
456595,191407118,2019-02-17,0825,14,Pacific,1413,27,M,W,nan,,I,41.18(A)LAM,,3RD,"33.997, -118.4761",2019,1,17,2,February,Sunday,08,25,False,33.997,-118.4761,White,Infraction,POINT (-118.4761 33.997)
456613,191405943,2019-01-29,1630,14,Pacific,1431,18,F,W,nan,,I,41.18(D)LAM,,ABBOT KINNEY,"33.9909, -118.467",2019,1,29,1,January,Tuesday,16,30,False,33.9909,-118.467,White,Infraction,POINT (-118.467 33.9909)
456623,191306713,2019-02-06,1030,13,Newton,1307,52,M,B,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,700    CROCKER                      ST,"34.0401, -118.2459",2019,1,6,2,February,Wednesday,10,30,False,34.0401,-118.2459,Black,Misdemeanor,POINT (-118.2459 34.0401)
456695,191404654,2019-01-09,0910,14,Pacific,1413,23,F,W,nan,,I,41.18(G)LAM,,3RD,"33.997, -118.4761",2019,1,9,1,January,Wednesday,09,10,False,33.997,-118.4761,White,Infraction,POINT (-118.4761 33.997)
456704,191404978,2019-01-15,0805,14,Pacific,1412,25,M,H,nan,,I,41.18(A)LAM,,PARK,"33.9913, -118.4775",2019,1,15,1,January,Tuesday,08,05,False,33.9913,-118.4775,Hispanic,Infraction,POINT (-118.4775 33.9913)
456722,191405537,2019-01-23,0720,14,Pacific,1413,36,M,H,nan,,I,41.18(A)LAM,,3RD,"33.997, -118.4761",2019,1,23,1,January,Wednesday,07,20,False,33.997,-118.4761,Hispanic,Infraction,POINT (-118.4761 33.997)
456744,191406342,2019-02-05,1250,14,Pacific,1413,27,M,W,nan,,I,41.18(A)LAM,,3RD                          AV,"33.997, -118.4761",2019,1,5,2,February,Tuesday,12,50,False,33.997,-118.4761,White,Infraction,POINT (-118.4761 33.997)
456792,191407659,2019-02-27,0715,14,Pacific,1413,36,F,W,nan,,I,41.18(A)LAM,,3RD,"33.997, -118.4761",2019,1,27,2,February,Wednesday,07,15,False,33.997,-118.4761,White,Infraction,POINT (-118.4761 33.997)
456794,191408912,2019-03-21,0950,14,Pacific,1412,50,F,W,nan,,I,41.18(A)LAM,,OCEAN FRONT                  WK,"33.9913, -118.4775",2019,1,21,3,March,Thursday,09,50,False,33.9913,-118.4775,White,Infraction,POINT (-118.4775 33.9913)
456803,191405752,2019-01-27,0935,14,Pacific,1413,30,M,W,nan,,I,41.18(A)LAM,,3RD                          AV,"33.997, -118.4761",2019,1,27,1,January,Sunday,09,35,False,33.997,-118.4761,White,Infraction,POINT (-118.4761 33.997)
456805,191405387,2019-01-21,1400,14,Pacific,1431,25,M,W,nan,,I,41.18(D)LAM,,1300    ALHAMBRA                     CT,"33.9909, -118.4682",2019,1,21,1,January,Monday,14,00,False,33.9909,-118.4682,White,Infraction,POINT (-118.4682 33.9909)
456834,191405545,2019-01-23,0955,14,Pacific,1443,41,M,W,nan,,I,41.18(D)LAM,,HARRISON                     AV,"33.9928, -118.4513",2019,1,23,1,January,Wednesday,09,55,False,33.9928,-118.4513,White,Infraction,POINT (-118.4513 33.9928)
456855,191307099,2019-02-26,1015,13,Newton,1307,46,F,W,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,8TH,"34.0365, -118.2468",2019,1,26,2,February,Tuesday,10,15,False,34.0365,-118.2468,White,Misdemeanor,POINT (-118.2468 34.0365)
456866,191406338,2019-02-05,1450,14,Pacific,1413,25,M,B,nan,,I,41.18(A)LAM,,3RD,"33.997, -118.4761",2019,1,5,2,February,Tuesday,14,50,False,33.997,-118.4761,Black,Infraction,POINT (-118.4761 33.997)
456932,191405744,2019-01-25,0815,14,Pacific,1414,25,M,W,nan,,I,41.18(D)MC,,7TH,"34.0, -118.4694",2019,1,25,1,January,Friday,08,15,False,34.0,-118.4694,White,Infraction,POINT (-118.4694 34)
456940,191504265,2019-01-02,1710,15,N Hollywood,1546,40,F,H,nan,,I,41.18(D)LAM,,RIVERSIDE,"34.1577, -118.3801",2019,1,2,1,January,Wednesday,17,10,False,34.1577,-118.3801,Hispanic,Infraction,POINT (-118.3801 34.1577)
456998,191410926,2019-04-23,1630,14,Pacific,1431,28,M,W,nan,,I,41.18(D)LAM,,MARKET,"33.9883, -118.4727",2019,2,23,4,April,Tuesday,16,30,False,33.9883,-118.4727,White,Infraction,POINT (-118.4727 33.9883)
457002,191410804,2019-04-22,1437,14,Pacific,1436,28,M,W,nan,,I,41.18(D)LAM,,VENICE                       BL,"34.0119, -118.4189",2019,2,22,4,April,Monday,14,37,False,34.0119,-118.4189,White,Infraction,POINT (-118.4189 34.0119)
457013,191406692,2019-02-12,1700,14,Pacific,1431,41,M,W,nan,,I,41.18(D)LAM,,PACIFIC                      AV,"33.988, -118.4703",2019,1,12,2,February,Tuesday,17,00,False,33.988,-118.4703,White,Infraction,POINT (-118.4703 33.988)
457024,191408915,2019-03-21,1000,14,Pacific,1431,33,M,W,nan,,I,41.18(A)LAM,,PARK                         AV,"33.988, -118.4703",2019,1,21,3,March,Thursday,10,00,False,33.988,-118.4703,White,Infraction,POINT (-118.4703 33.988)
457025,191408219,2019-03-07,0800,14,Pacific,1413,29,F,W,nan,,I,41.18(A)LAM,,3RD,"33.997, -118.4761",2019,1,7,3,March,Thursday,08,00,False,33.997,-118.4761,White,Infraction,POINT (-118.4761 33.997)
457026,191406112,2019-02-01,1221,14,Pacific,1431,43,F,B,nan,,I,41.18(A)LAM,,MAIN,"33.9883, -118.4708",2019,1,1,2,February,Friday,12,21,False,33.9883,-118.4708,Black,Infraction,POINT (-118.4708 33.9883)
457038,191408493,2019-03-13,1730,14,Pacific,1431,59,M,W,nan,,I,41.18(A)LAM,,PARK ROW,"33.9885, -118.4724",2019,1,13,3,March,Wednesday,17,30,False,33.9885,-118.4724,White,Infraction,POINT (-118.4724 33.9885)
457042,191306714,2019-02-12,1035,13,Newton,1307,33,F,B,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,7TH                          ST,"34.0401, -118.2459",2019,1,12,2,February,Tuesday,10,35,False,34.0401,-118.2459,Black,Misdemeanor,POINT (-118.2459 34.0401)
