,name,geometry,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,unsheltered,unshelteredoutside,2010_rate,2011_rate,2012_rate,2013_rate,2014_rate,2015_rate,2016_rate,2017_rate,2018_rate,2019_rate
10,Highland Park,"MULTIPOLYGON (((-118.190805 34.13110799912307, -118.190705 34.13070799912289, -118.188905 34.13100799912296, -118.187605 34.12810799912295, -118.185705 34.12850799912299, -118.185605 34.12890799912299, -118.1828242123836 34.129715995033, -118.18258 34.1291859991231, -118.18134 34.12949799912301, -118.1814950000001 34.12802999912309, -118.1808960000001 34.12833099912313, -118.180193 34.12642499912305, -118.178583 34.12671999912302, -118.177833 34.12665799912308, -118.1777960000001 34.12687699912303, -118.1765410000001 34.12662399912317, -118.176955 34.12314099912306, -118.172804 34.12477099912305, -118.172936 34.12581299912308, -118.172539 34.12578699912305, -118.172299 34.12608199912307, -118.171303 34.12635899912297, -118.1704340000001 34.12693099912309, -118.169768 34.12685699912311, -118.1691 34.12649199912309, -118.167221 34.12588499912304, -118.165867 34.12623799912307, -118.165587 34.12546699912311, -118.167213 34.1246559991232, -118.167792 34.12476699912298, -118.168262 34.1243019991232, -118.168454 34.12391399912313, -118.168053 34.12392299912315, -118.168039 34.12311199912304, -118.16757 34.12145599912311, -118.168289 34.12018299912315, -118.16889 34.11992399912314, -118.1689990000001 34.11934099912315, -118.168833 34.11866799912312, -118.168866 34.11784299912324, -118.1727580000001 34.11362699912319, -118.175422 34.11325099912327, -118.175631 34.11262699912322, -118.17595 34.11252599912324, -118.1758233898305 34.11243386352999, -118.175915 34.11227199912317, -118.177005 34.11290799912313, -118.180505 34.1111079991232, -118.183205 34.11160799912319, -118.184305 34.1109079991232, -118.1861050000002 34.10760899912323, -118.192505 34.1031089991234, -118.1975050000001 34.10260899912341, -118.199606 34.1018089991233, -118.2006060000001 34.10120899912325, -118.2049060000001 34.09610899912336, -118.2062060000002 34.09420899912352, -118.2064060000001 34.09320899912336, -118.2062060000002 34.0925089991234, -118.2069060000001 34.09070899912351, -118.210106 34.0873099991235, -118.212906 34.0864099991235, -118.2120060000001 34.0881099991235, -118.2114060000002 34.08890999912355, -118.211106 34.08980999912349, -118.2113060000001 34.09110899912358, -118.211606 34.09080899912352, -118.211606 34.0931089991233, -118.2114060000002 34.09370899912339, -118.209906 34.09530899912338, -118.209206 34.09640899912336, -118.2061060000001 34.09920899912333, -118.205206 34.10110899912338, -118.2058060000002 34.1060089991232, -118.203806 34.1070089991232, -118.204806 34.1085089991233, -118.2077060000002 34.1122089991231, -118.2083060000001 34.11250899912319, -118.2081060000001 34.11280799912305, -118.2103060000001 34.11480799912307, -118.211706 34.1158079991232, -118.213706 34.11620799912313, -118.212906 34.11770799912302, -118.213506 34.11940799912322, -118.2144060000001 34.1202079991231, -118.2155060000001 34.12060799912311, -118.216806 34.12080799912305, -118.216206 34.12320799912308, -118.213706 34.12260799912307, -118.2089060000001 34.12180799912306, -118.2083060000001 34.12440799912297, -118.2039060000002 34.12370799912302, -118.203506 34.12540799912299, -118.2022060000001 34.12520799912296, -118.200306 34.12810799912295, -118.200006 34.12790799912306, -118.2000060000002 34.12730799912308, -118.198606 34.12620799912295, -118.1982350000001 34.12661399912298, -118.1981060000002 34.12640799912301, -118.1973060000001 34.12650799912305, -118.194506 34.12640799912301, -118.193906 34.129507999123, -118.192505 34.12980799912295, -118.191305 34.130507999123, -118.191205 34.13110799912302, -118.190805 34.13110799912307)))",9,7,1,2,0,1,4,0,0,11,167.0190986696109,66.4022570494459,5.388605298249971,4.191137454194422,0.5987339220277745,1.197467844055549,0.0,0.5987339220277745,2.394935688111098,0.0,0.0,6.586073142305519
11,Pico-Union,"MULTIPOLYGON (((-118.2969080000001 34.05291099912399, -118.292708 34.05291099912394, -118.2916080000001 34.05251099912384, -118.2865080000001 34.05251099912384, -118.2823740000001 34.05279599912393, -118.281008 34.05241099912399, -118.2786080000001 34.05141099912389, -118.268507 34.04681199912396, -118.2712070000001 34.04511199912397, -118.272807 34.04291199912408, -118.2736010000001 34.04113399912407, -118.274007 34.03841199912404, -118.2741070000001 34.03541199912403, -118.2793070000001 34.03781199912416, -118.2840080000002 34.03691199912411, -118.291508 34.03681199912407, -118.3004080000001 34.03731199912409, -118.300408 34.04001099912401, -118.3009080000001 34.0401109991242, -118.300808 34.04381099912403, -118.3003080000001 34.04391099912411, -118.3004080000001 34.04561099912404, -118.300008 34.04741099912393, -118.3000120000002 34.052907999124, -118.2969080000001 34.05291099912399)))",6,23,6,22,3,0,3,5,16,10,470.7625325656369,280.8710030553244,1.2745279381730403,4.885690429663322,1.2745279381730403,4.673269106634482,0.6372639690865202,0.0,0.6372639690865202,1.0621066151442002,3.398741168461441,2.1242132302884005
12,Exposition Park,"MULTIPOLYGON (((-118.305408 34.02571199912425, -118.2914080000001 34.02551199912423, -118.291502 34.01841599912441, -118.279743 34.01846799912429, -118.2808070000002 34.01691299912441, -118.281107 34.01591299912426, -118.2812070000001 34.01401299912447, -118.281107 34.01101299912447, -118.2827070000001 34.01111299912446, -118.290007 34.01081299912435, -118.318008 34.01091199912451, -118.3180080000001 34.01831199912425, -118.317708 34.01891199912424, -118.3176080000001 34.0204119991243, -118.317708 34.02561199912427, -118.305408 34.02571199912425)))",1,10,5,2,0,0,0,0,2,10,170.21657445509166,77.39503845187387,0.5874868550264655,5.8748685502646545,2.9374342751323272,1.174973710052931,0.0,0.0,0.0,0.0,1.174973710052931,5.8748685502646545
13,Palms,"MULTIPOLYGON (((-118.3883100000001 34.02951099912418, -118.3877619095316 34.02906290865564, -118.392622 34.02627799912433, -118.392931 34.02552099912424, -118.3933420000001 34.02551199912431, -118.393446 34.02537099912431, -118.393937 34.02570599912427, -118.394197 34.02555899912429, -118.394084 34.02530999912424, -118.39835 34.02291699912433, -118.397455 34.02166199912433, -118.398931 34.02078399912436, -118.3991010000001 34.02078699912441, -118.399492 34.0212939991243, -118.400249 34.02085999912442, -118.400608 34.02147199912433, -118.401285 34.02108699912436, -118.400476 34.01989699912444, -118.40546 34.01685399912427, -118.4068640000001 34.01857399912437, -118.4184550691996 34.01198505432663, -118.4302980000001 34.02681999912421, -118.423911 34.02930999912424, -118.418411 34.03200999912423, -118.415111 34.03200999912428, -118.4112110000001 34.03080999912419, -118.408371 34.03026399912414, -118.4059110000001 34.02980999912429, -118.401211 34.02940999912423, -118.399911 34.03130999912419, -118.398211 34.03540999912409, -118.398211 34.03630999912408, -118.3985110000002 34.03720999912412, -118.394111 34.0361099991241, -118.38941 34.03470999912416, -118.39001 34.03280999912408, -118.39091 34.03120999912416, -118.3883100000001 34.02951099912418)))",1,0,1,3,1,4,0,5,15,9,199.5933735646394,103.72840923545,0.501018637112291,0.0,0.501018637112291,1.5030559113368729,0.501018637112291,2.004074548449164,0.0,2.505093185561455,7.515279556684365,4.509167734010619
14,University Park,"MULTIPOLYGON (((-118.282819 34.01841599912447, -118.291502 34.01841599912441, -118.291508 34.03681199912407, -118.2840080000002 34.03691199912411, -118.2793070000001 34.03781199912416, -118.2741070000001 34.03541199912403, -118.274307 34.02811199912418, -118.274607 34.02651199912422, -118.279743 34.01846799912429, -118.282819 34.01841599912447)))",0,1,1,3,0,5,0,0,1,8,225.29211016766305,163.88316212291238,0.0,0.44386818484490953,0.44386818484490953,1.3316045545347288,0.0,2.219340924224548,0.0,0.0,0.44386818484490953,3.5509454787592762
15,Rancho Park,"MULTIPOLYGON (((-118.414799 34.03228199912421, -118.4112110000001 34.03080999912419, -118.415111 34.03200999912428, -118.418411 34.03200999912423, -118.423911 34.02930999912424, -118.4302980000001 34.02681999912421, -118.430775 34.02743399912434, -118.430611 34.02790999912428, -118.4314530000001 34.02992799912413, -118.431313 34.03052499912426, -118.4308350000001 34.03100699912419, -118.434397 34.03532799912421, -118.434618 34.03564399912414, -118.434648 34.03642799912406, -118.435039 34.03693199912408, -118.4248120000001 34.04180999912398, -118.423711 34.04030999912415, -118.4233110000001 34.03950999912405, -118.421511 34.03740999912408, -118.4214110000001 34.03710999912423, -118.418411 34.03620999912418, -118.4161110000001 34.03320999912413, -118.414799 34.03228199912421)))",0,0,0,0,0,1,2,29,4,6,47.49217822107292,25.517281508145448,0.0,0.0,0.0,0.0,0.0,2.1056098866324193,4.211219773264839,61.06268671234017,8.422439546529677,12.633659319794516
16,Echo Park,"MULTIPOLYGON (((-118.248307 34.08590999912347, -118.2488070000001 34.08540999912357, -118.2489070000001 34.08380999912359, -118.249807 34.08250999912349, -118.248107 34.08080999912359, -118.2490070000001 34.07800999912352, -118.2488070000001 34.07700999912362, -118.247407 34.07251099912374, -118.244407 34.06981099912366, -118.245807 34.06881099912385, -118.247707 34.06581099912388, -118.248507 34.06541099912376, -118.249107 34.06551099912368, -118.2516070000001 34.06311099912377, -118.252307 34.06231099912379, -118.254207 34.05931099912385, -118.2552340000001 34.05805899912392, -118.256595 34.05895499912376, -118.2595070000001 34.06191099912397, -118.2599070000001 34.0646109991238, -118.261318 34.06974699912364, -118.264607 34.07091099912361, -118.2730080000001 34.07480999912358, -118.274408 34.07530999912364, -118.2719080000001 34.07920999912348, -118.269808 34.08140999912357, -118.266708 34.08650999912349, -118.2661080000001 34.08640999912353, -118.2645080000001 34.08560999912344, -118.263408 34.08730999912355, -118.2599070000001 34.08580999912346, -118.2592070000001 34.08990999912353, -118.258507 34.09160999912347, -118.254507 34.09460999912348, -118.253607 34.0957089991234, -118.2518070000001 34.09860899912342, -118.250607 34.10100899912344, -118.249807 34.09930899912341, -118.244607 34.09580899912334, -118.2440070000002 34.09560899912331, -118.243907 34.09500999912341, -118.2442070000001 34.09450999912347, -118.245207 34.09380999912345, -118.2451070000001 34.09240999912341, -118.2453070000001 34.09170999912344, -118.2456070000001 34.09130999912338, -118.2437070000001 34.09050999912354, -118.243607 34.0892099991235, -118.246307 34.08760999912351, -118.248307 34.08590999912347)))",2,5,4,7,10,0,25,7,13,6,390.20003903293326,288.7686249602288,0.512557611464308,1.28139402866077,1.025115222928616,1.793951640125078,2.56278805732154,0.0,6.406970143303849,1.793951640125078,3.3316244745180015,1.5376728343929238
17,Chatsworth,"MULTIPOLYGON (((-118.5850909999198 34.30347799919912, -118.5717619999275 34.29861899923004, -118.571578999896 34.29794999932509, -118.5710169999807 34.29693099903459, -118.5701590001585 34.29580399904373, -118.572476 34.29467699912104, -118.5703320000002 34.28698899912099, -118.569577 34.27999999912114, -118.569535 34.27545499912122, -118.55982 34.2745019991212, -118.559484 34.27403499912135, -118.557959 34.27344999912115, -118.556651 34.27121399912134, -118.556702 34.26697499912122, -118.5569570000002 34.26644199912128, -118.55672 34.26620199912139, -118.55672 34.26550199912127, -118.55852 34.26320199912134, -118.55782 34.25900199912152, -118.5587200000001 34.25720199912154, -118.5584200000001 34.25720199912154, -118.55982 34.25550199912147, -118.5596470000001 34.25340899912148, -118.56222 34.24900299912151, -118.56282 34.24840299912152, -118.5634200000001 34.24710299912152, -118.56452 34.2425029991216, -118.56432 34.23530299912171, -118.5634200000001 34.2348029991218, -118.56322 34.23410299912167, -118.5710210000001 34.23558199912164, -118.5710200000001 34.23150299912167, -118.5803620000001 34.23149999912173, -118.580705 34.2316319991218, -118.580938 34.23199399912171, -118.581068 34.23435199912166, -118.581418 34.2348879991217, -118.5823190000001 34.23527099912172, -118.604821 34.23530299912166, -118.604949 34.23554599912175, -118.6076535476611 34.23769560681683, -118.6091472796305 34.23862163057402, -118.6106054104878 34.23886788676992, -118.6129256046691 34.23815387117941, -118.6162636626506 34.238507572068, -118.61811764784 34.23828352960979, -118.6201160297386 34.23852691095383, -118.6209185488369 34.23904951246072, -118.6213467127717 34.23976911116555, -118.6213781876561 34.24084188968266, -118.6218890556774 34.24250299924526, -118.625421 34.24040299912175, -118.6302350000001 34.23924099912181, -118.629945 34.23872299912175, -118.6304780060361 34.23855698586492, -118.630725 34.23777199912185, -118.6314629525908 34.23701804755922, -118.6469811516814 34.23808197601645, -118.6497120000193 34.22711500225083, -118.6528610030841 34.22711074544825, -118.652862 34.22735199912176, -118.653292 34.22734899912189, -118.653291 34.22710999912184, -118.6540470824747 34.22710902341229, -118.6540720000001 34.22468799912179, -118.658735 34.22457799912178, -118.6593080000001 34.22221199912178, -118.6597520000002 34.22114899912195, -118.6598170000001 34.21808599912188, -118.659205 34.21691799912181, -118.6589590000002 34.21594599912199, -118.655916 34.21594599912196, -118.6546200000002 34.21641799912189, -118.6523750000002 34.21641899912193, -118.6532410720101 34.21294599757137, -118.6627707719821 34.21292340088551, -118.6627640000002 34.20934299912204, -118.667796 34.20932899912203, -118.6677380000002 34.21211199912197, -118.668058 34.22398799912191, -118.6675460000001 34.24040299912168, -118.6480740000002 34.24043499912167, -118.6375010000001 34.24027199912156, -118.635787 34.24050599912162, -118.6324950000002 34.24042599912177, -118.6325100049787 34.2582690037844, -118.6322989778043 34.26356698772205, -118.6332486404081 34.26968305703512, -118.6287460000942 34.27330399931528, -118.6268629999965 34.27437899919885, -118.6252119998857 34.27503299931598, -118.6225709997458 34.27564199930243, -118.6073360002348 34.27774399889798, -118.6059840001408 34.27778299911409, -118.6043390001363 34.27752299891747, -118.5962079999324 34.27452099923639, -118.5937230000746 34.27718399913047, -118.5925719998043 34.27803699924728, -118.5919970001682 34.27918499928423, -118.5916990002526 34.28022999890715, -118.5919089999291 34.28062699923555, -118.5921700001293 34.28235699916544, -118.5910139997965 34.28243699909401, -118.5910860000022 34.28364099900939, -118.5912720002525 34.28383399899622, -118.5917639999296 34.2855729992251, -118.5919670002206 34.28685399931013, -118.5916359998495 34.28770399922698, -118.5911800001227 34.29179699926832, -118.5909380001942 34.29766999910409, -118.5885330000012 34.30321899914454, -118.5868779999033 34.3031499989456, -118.5850909999198 34.30347799919912)))",1,0,2,0,0,0,1,3,3,6,94.79434500924333,22.51863584336349,1.0549152482698105,0.0,2.109830496539621,0.0,0.0,0.0,1.0549152482698105,3.1647457448094314,3.1647457448094314,6.329491489618863
18,Canoga Park,"MULTIPOLYGON (((-118.6030170000001 34.23530599912172, -118.5883200000001 34.23530299912163, -118.588319 34.18820399912227, -118.597311 34.18821299912225, -118.60674 34.18643499912233, -118.61462 34.18640399912231, -118.61452 34.19830399912214, -118.61472 34.19970399912216, -118.61452 34.20470399912215, -118.61472 34.21190399912192, -118.61452 34.21540399912199, -118.614621 34.21940399912192, -118.61012 34.21940399912184, -118.605814 34.21960199912184, -118.605818 34.22569699912187, -118.605704 34.2264239991219, -118.605122 34.22731999912185, -118.6030520000001 34.22890699912174, -118.6026340000001 34.2298629991218, -118.602821 34.23130299912174, -118.604821 34.23530299912166, -118.6030170000001 34.23530599912172)))",11,6,8,6,13,23,1,9,0,4,212.1716428037036,52.47764632331971,5.184481702946963,2.8278991106983438,3.770532147597791,2.8278991106983438,6.1271147398464105,10.84027992434365,0.4713165184497239,4.241848666047515,0.0,1.8852660737988955
19,Tarzana,"MULTIPOLYGON (((-118.558518 34.18650399912234, -118.527317 34.18649299912231, -118.527317 34.15850499912255, -118.528717 34.15450499912269, -118.5258970000001 34.15445599912262, -118.525504 34.15416999912268, -118.525207 34.1535269991227, -118.5257150000001 34.15230599912272, -118.5257440000001 34.15113999912266, -118.526484 34.1505059991227, -118.5265450000001 34.14828499912279, -118.526717 34.14789299912265, -118.527117 34.14770499912274, -118.5273810000001 34.14831299912267, -118.527745 34.14859299912272, -118.527559 34.14934999912273, -118.527968 34.1498259991227, -118.52974 34.14992799912278, -118.530286 34.14980499912269, -118.5304560000001 34.14960699912272, -118.530477 34.14891299912274, -118.5302290000001 34.14858599912274, -118.5304540000001 34.14825199912279, -118.5303060000001 34.14540999912273, -118.530017 34.14480599912281, -118.5281530000001 34.14415199912272, -118.528302 34.14347699912278, -118.5296140000002 34.14345399912275, -118.528283 34.14201399912289, -118.527879 34.14217999912288, -118.527131 34.14320899912283, -118.5271510000001 34.14415599912281, -118.526317 34.14420599912277, -118.526325 34.14478199912276, -118.526148 34.14515799912282, -118.5258180000001 34.14549199912278, -118.5241360000001 34.14640099912278, -118.523808 34.14730799912282, -118.523512 34.14756899912277, -118.522825 34.14767299912274, -118.5214590000001 34.14699899912286, -118.52126 34.14544199912285, -118.5213570000002 34.14316999912286, -118.525955 34.13381899912295, -118.526381 34.13256099912293, -118.5271160000001 34.12910599912314, -118.5297800000001 34.12947799912296, -118.531636 34.12896599912297, -118.5324360000001 34.12894999912295, -118.534196 34.12824599912297, -118.53482 34.12834199912302, -118.536277 34.12912599912299, -118.5368690000001 34.12918999912289, -118.538469 34.127973999123, -118.5398770000001 34.128293999123, -118.5430170000001 34.12710599912315, -118.5493170000001 34.1264059991231, -118.554717 34.12700599912304, -118.5535170000001 34.12860599912305, -118.5555170000001 34.128205999123, -118.5564170000001 34.12660599912295, -118.5573170000001 34.12680599912294, -118.559917 34.12990599912287, -118.561017 34.130505999123, -118.563517 34.13090599912291, -118.5652170000001 34.13440599912281, -118.5663170000001 34.13770599912282, -118.567918 34.13790599912288, -118.5675180000001 34.14390499912275, -118.5679180000001 34.14500499912283, -118.567299 34.14820799912272, -118.567299 34.14953899912274, -118.5668230000001 34.15071099912267, -118.566836 34.15232999912268, -118.566024 34.15358699912274, -118.565033 34.15569599912266, -118.563165 34.15714399912263, -118.56314 34.15791099912272, -118.5636950000002 34.1587729991226, -118.563197 34.15970299912254, -118.5630690000001 34.16086799912264, -118.562459 34.1613009991226, -118.562281 34.16181899912252, -118.5622800000001 34.16291099912257, -118.5637550000002 34.16357799912253, -118.5659180000002 34.16360499912251, -118.5659220000001 34.17045999912247, -118.5631310000001 34.17053699912245, -118.562318 34.17040499912242, -118.5623180000001 34.18650399912217, -118.558518 34.18650399912234)))",0,1,1,1,3,0,2,2,10,3,58.46384354620238,22.1629982126835,0.0,1.7104588739700757,1.7104588739700757,1.7104588739700757,5.131376621910227,0.0,3.4209177479401514,3.4209177479401514,17.104588739700755,5.131376621910227
