author_id,conversation_id,tweet_id,tweet_text,source,created_date_uct,retweets,likes,quotes,twitter,twitter_id,type,party,gender,created_date_eastern,created_time_eastern,month,weekday,year,hour,mentions_roe,tweet_text_clean
13218102,1522530454934638592,1522530454934638592,"Supreme Court Justices Neil Gorsuch, Brett Kavanaugh and Amy Coney Barrett never promised Congress that they wouldn’t overturn Roe v. Wade. https://t.co/zwAFp19Y7b via @WSJOpinion",Twitter Web App,2022-05-06 10:55:22+00:00,35,105,4,JohnCornyn,13218102,sen,Republican,M,2022-05-06,06:55:22,May,Friday,2022,6,True,"Supreme Court , Brett and Amy never Congress that they ’ t overturn Roe v . Wade . via"
13218102,1521513936243277827,1521513936243277827,RT @abbydphillip: Full statement from the Supreme Court Chief Justice Roberts on the leak of a draft opinion on Roe v. Wade https://t.co/MO…,Twitter for iPhone,2022-05-03 15:36:05+00:00,56,0,0,JohnCornyn,13218102,sen,Republican,M,2022-05-03,11:36:05,May,Friday,2022,11,True,: Full statement from the Supreme Court Chief Justice on the leak of a draft opinion on Roe v . Wade
249787913,1521615784916754432,1521615784916754432,"50 years of precedent says women have the right to make decisions about their own health care — five decades of women who've grown up in this country knowing a right that could now be revoked.
 
Roe v. Wade must remain the law of the land. https://t.co/PgwSLuc1Ic",Twitter for iPhone,2022-05-03 22:20:48+00:00,10,66,1,SenatorCarper,249787913,sen,Democrat,M,2022-05-03,18:20:48,May,Friday,2022,18,True,50 of precedent have the right to make about their own health care — five of who ' grown up in this country knowing a right that could now be . Roe v . Wade must remain the law of the land .
249787913,1521307941848166400,1521307941848166400,"This is a dark night. If true, this draft opinion reported tonight shows the Court preparing to overturn 50 years of precedent with Roe v. Wade, in what amounts to a full fledged attack on women’s health. https://t.co/t2fxpRWB61",Twitter for iPhone,2022-05-03 01:57:32+00:00,54,203,4,SenatorCarper,249787913,sen,Democrat,M,2022-05-02,21:57:32,May,Friday,2022,21,True,"This is a dark night . If true , this draft opinion tonight the Court to overturn 50 of precedent with Roe v . Wade , in what to a full attack on ’ s health ."
109071031,1521899583676239873,1521899583676239873,"36 million women of reproductive age would be at risk if Alito's #RoeVWade opinion becomes the ruling of #SCOTUS, but low-income women will be the most affected.

We must act now to pass the Women's Health Protection Act to protect reproductive rights in America. https://t.co/bk4J2jBJKr",Twitter Web App,2022-05-04 17:08:30+00:00,20,51,3,SenatorCardin,109071031,sen,Democrat,M,2022-05-04,13:08:30,May,Friday,2022,13,True,"36 million of reproductive age would be at risk if ' s opinion becomes the ruling of , but low - income will be the most affected . We must act now to pass the ' s Health Protection Act to protect reproductive in ."
109071031,1521529262171435009,1521529262171435009,"RT @mffisher: Majority of Americans say Supreme Court should uphold Roe, Post-ABC poll finds https://t.co/OXun2bmQz7",TweetDeck,2022-05-03 16:36:59+00:00,4,0,0,SenatorCardin,109071031,sen,Democrat,M,2022-05-03,12:36:59,May,Friday,2022,12,True,": Majority of say Supreme Court should uphold Roe , Post - poll"
117501995,1521597641859153922,1521597641859153922,"RT @SenateDems: Conservative Justices on the Supreme Court wrote a draft decision to overturn #RoeVWade and 50 years of settled law.

“Thes…",Twitter Web App,2022-05-03 21:08:42+00:00,58,0,0,SenatorCantwell,117501995,sen,Democrat,F,2022-05-03,17:08:42,May,Friday,2022,17,True,: Conservative on the Supreme Court wrote a draft decision to overturn and 50 of settled law . “ …
117501995,1521320864679137280,1521320864679137280,"Overturning a woman's right to privacy and reproductive health after 50 years of case law makes clear the far right’s agenda: get Supreme Court justices who will testify at confirmation hearings that Roe v. Wade is settled law, but now vote to overturn it. (1/4)",Twitter Web App,2022-05-03 02:48:53+00:00,180,959,12,SenatorCantwell,117501995,sen,Democrat,F,2022-05-02,22:48:53,May,Friday,2022,22,True,"a woman ' s right to privacy and reproductive health after 50 of case law clear the far right ’ s agenda : get Supreme Court who will testify at confirmation that Roe v . Wade is settled law , but now vote to overturn it . ( 1 / 4 )"
278124059,1521307719176704000,1521307719176704000,"Thanks to CT’s legislature for anticipating this potential horror—SCOTUS overturning Roe &amp; unleashing state laws like S.8 in TX. Our state will protect reproductive rights, &amp; people who exercise them. Gov. Lamont should sign this bill—now. https://t.co/lYSdImOZzR",Twitter Web App,2022-05-03 01:56:39+00:00,134,573,12,SenBlumenthal,278124059,sen,Democrat,M,2022-05-02,21:56:39,May,Friday,2022,21,True,"Thanks to ’ s legislature for this potential horror — Roe & ; state like S . 8 in . Our state will protect reproductive , & ; people who exercise them . . should sign this bill — now ."
239949176,1522267419019907077,1522267419019907077,The goal of overturning the court precedent of Roe v. Wade is to take rights away from women. Period.,Twitter Web App,2022-05-05 17:30:09+00:00,62,213,3,RepKarenBass,239949176,rep,Democrat,F,2022-05-05,13:30:09,May,Friday,2022,13,True,The goal of the court precedent of Roe v . Wade is to take away from . Period .
224285242,1522235604318175234,1522235604318175234,"This radical court is attempting to overturn Roe v. Wade after it has been enshrined in our law for nearly 50 years. 

It's a tragedy.

We have to make this fundamental constitutional right the permanent law of the land.",Twitter Web App,2022-05-05 15:23:44+00:00,142,914,20,SenatorBennet,224285242,sen,Democrat,M,2022-05-05,11:23:44,May,Friday,2022,11,True,This radical court is to overturn Roe v . Wade after it been in our law for nearly 50 . It ' s a tragedy . We have to make this fundamental constitutional right the permanent law of the land .
224285242,1521567674081419267,1521567674081419267,"Roe v. Wade has been enshrined in law for half a century. 

Overturning it would drag us into a past when women faced horrific risks to their lives because they lacked the freedom to make their own health care choices.

We must protect the right to choose by codifying it in law.",Twitter Web App,2022-05-03 19:09:37+00:00,178,1247,20,SenatorBennet,224285242,sen,Democrat,M,2022-05-03,15:09:37,May,Friday,2022,15,True,Roe v . Wade been in law for half a century . it would drag us into a past when faced horrific to their because they the freedom to make their own health care . We must protect the right to choose by it in law .
224285242,1521316914479484928,1521316914479484928,My statement following reports of a draft #SCOTUS opinion to overturn Roe vs. Wade: https://t.co/w5MD9kKRqC,Twitter Web App,2022-05-03 02:33:11+00:00,160,978,22,SenatorBennet,224285242,sen,Democrat,M,2022-05-02,22:33:11,May,Friday,2022,22,True,My statement following of a draft opinion to overturn Roe . Wade :
20467163,1521505052447420416,1521505052447420416,"A leaked draft of a Supreme Court ruling overturning Roe v Wade returns the abortion issue to the states — where it belongs. As someone who is committed to protecting the unborn, I will strongly oppose Pelosi’s effort to reinstate Roe through congressional action.",Twitter for iPhone,2022-05-03 15:00:47+00:00,3,16,2,VernBuchanan,20467163,rep,Republican,M,2022-05-03,11:00:47,May,Friday,2022,11,True,"A draft of a Supreme Court ruling Roe v Wade the abortion issue to the — where it . As someone who is to protecting the unborn , I will strongly oppose ’ s effort to reinstate Roe through congressional action ."
5558312,1521660033335013376,1521660033335013376,"RT @KARK4News: Gov. Hutchinson, Arkansas lawmakers react to Supreme Court leak of possible Roe v. Wade overturn https://t.co/pRvKo6fY87",Twitter for iPhone,2022-05-04 01:16:37+00:00,1,0,0,JohnBoozman,5558312,sen,Republican,M,2022-05-03,21:16:37,May,Friday,2022,21,True,": . , react to Supreme Court leak of possible Roe v . Wade overturn"
43910797,1521666657881665537,1521666657881665537,"Today, I joined my Democratic colleagues on the Capitol steps to speak out in defense of a woman's right to make her own healthcare decisions.

I will always vote to support women and protect Roe. https://t.co/2vb2JjybWK",Twitter for iPhone,2022-05-04 01:42:57+00:00,255,3121,11,SenSherrodBrown,43910797,sen,Democrat,M,2022-05-03,21:42:57,May,Friday,2022,21,True,"Today , I my Democratic on the to speak out in defense of a woman ' s right to make her own . I will always vote to support and protect Roe ."
43910797,1521542612863401984,1521542612863401984,"The #SCOTUS opinion is not just about Roe.
 
Your right to birth control is next.
 
Your right to marry whomever you love is next.
 
All of your rights to make your own decisions about how and when to raise your family are at stake.",Twitter for iPhone,2022-05-03 17:30:02+00:00,8474,31362,334,SenSherrodBrown,43910797,sen,Democrat,M,2022-05-03,13:30:02,May,Friday,2022,13,True,The opinion is not just about Roe . Your right to birth control is next . Your right to marry whomever you love is next . All of your to make your own about how and when to raise your family are at stake .
43910797,1521494887450955780,1521494887450955780,"Overturning Roe would take away rights and freedoms our daughters have grown up counting on.

The time to make our voices heard is NOW.",Twitter for iPhone,2022-05-03 14:20:23+00:00,474,2970,24,SenSherrodBrown,43910797,sen,Democrat,M,2022-05-03,10:20:23,May,Friday,2022,10,True,Roe would take away and our have grown up counting on . The time to make our is NOW .
76452765,1521555823000014848,1521555823000014848,We know so much more now about the development of unborn babies than we did in 1973.  Roe V Wade has become outdated and needs to be struck down. 60 million innocent human heartbeats have been stopped.  No more! https://t.co/TKDa3xwzfA,Twitter Web App,2022-05-03 18:22:32+00:00,10,25,1,Robert_Aderholt,76452765,rep,Republican,M,2022-05-03,14:22:32,May,Friday,2022,14,True,We know so much more now about the development of unborn than we did in 1973 . Roe V Wade become outdated and needs to be struck down . 60 million innocent human have been stopped . No more !
995193054,1521591685389733888,1521591686979280896,"I'll keep fighting to pass the protections under Roe into law &amp; ensure every person, no matter their zip code, income, or identity, has the freedom to make these deeply personal health care decisions w/o gov’t interference.",Twitter for iPhone,2022-05-03 20:45:02+00:00,0,12,1,RepDelBene,995193054,rep,Democrat,F,2022-05-03,16:45:02,May,Friday,2022,16,True,"I ' keep fighting to pass the under Roe into law & ; ensure every person , no matter their zip code , income , or identity , the freedom to make these deeply personal health care w / o ’ t interference ."
995193054,1521591685389733888,1521591685389733888,"The leaked draft #SCOTUS opinion is NOT final, but it is outrageous &amp; would fall on the shoulders of primarily lower-income families &amp; women of color if Roe were overturned.",Twitter for iPhone,2022-05-03 20:45:02+00:00,3,21,0,RepDelBene,995193054,rep,Democrat,F,2022-05-03,16:45:02,May,Friday,2022,16,True,"The draft opinion is NOT final , but it is outrageous & ; would fall on the of primarily lower - income & ; of color if Roe were ."
995193054,1521528576662777856,1521528576662777856,RT @NewDemCoalition: New Democrat Coalition Chair @RepDelBene released a statement following the report of a draft opinion to overturn Roe…,Twitter Web App,2022-05-03 16:34:15+00:00,8,0,0,RepDelBene,995193054,rep,Democrat,F,2022-05-03,12:34:15,May,Friday,2022,12,True,: New Democrat Coalition Chair a statement following the report of a draft opinion to overturn Roe …
995193054,1521337296473141248,1521337536773124097,"To be clear, Roe still stands &amp; this ruling is not final.",Twitter for iPhone,2022-05-03 03:55:08+00:00,4,31,0,RepDelBene,995193054,rep,Democrat,F,2022-05-02,23:55:08,May,Friday,2022,23,True,"To be clear , Roe still & ; this ruling is not final ."
