place,decade,month,day,mean
Mexico_City,1990s,01,04,57.8
Mexico_City,1990s,01,05,56.8
Mexico_City,1990s,01,06,58.1
Mexico_City,1990s,01,07,56.5
Mexico_City,1990s,01,08,56.8
Mexico_City,1990s,01,09,56.3
Mexico_City,1990s,01,10,57.4
Mexico_City,1990s,01,11,56.9
Mexico_City,1990s,01,12,56.3
Mexico_City,1990s,01,13,57.1
Mexico_City,1990s,01,14,55.6
Mexico_City,1990s,01,15,56.4
Mexico_City,1990s,01,16,55.7
Mexico_City,1990s,01,17,57.5
Mexico_City,1990s,01,18,58.2
Mexico_City,1990s,01,19,57.1
Mexico_City,1990s,01,20,57.3
Mexico_City,1990s,01,21,58.1
Mexico_City,1990s,01,22,58.2
Mexico_City,1990s,01,23,57.2
Mexico_City,1990s,01,24,57.1
Mexico_City,1990s,01,25,55.7
Mexico_City,1990s,01,26,56.3
Mexico_City,1990s,01,27,57.4
Mexico_City,1990s,01,28,58.3
Mexico_City,1990s,01,29,58.6
Mexico_City,1990s,01,30,59.4
Mexico_City,1990s,01,31,57.3
Mexico_City,1990s,02,01,57.6
Mexico_City,1990s,02,02,58.1
Mexico_City,1990s,02,03,58.0
Mexico_City,1990s,02,04,57.2
Mexico_City,1990s,02,05,56.6
Mexico_City,1990s,02,06,57.6
Mexico_City,1990s,02,07,58.2
Mexico_City,1990s,02,08,57.8
Mexico_City,1990s,02,09,58.7
Mexico_City,1990s,02,10,60.6
Mexico_City,1990s,02,11,60.3
Mexico_City,1990s,02,12,59.7
Mexico_City,1990s,02,13,58.8
Mexico_City,1990s,02,14,60.4
Mexico_City,1990s,02,15,61.2
Mexico_City,1990s,02,16,60.4
Mexico_City,1990s,02,17,60.4
Mexico_City,1990s,02,18,61.0
Mexico_City,1990s,02,19,60.5
Mexico_City,1990s,02,20,60.3
Mexico_City,1990s,02,21,61.1
Mexico_City,1990s,02,22,59.9
Mexico_City,1990s,02,23,59.9
Mexico_City,1990s,02,24,60.9
Mexico_City,1990s,02,25,61.8
Mexico_City,1990s,02,26,62.8
Mexico_City,1990s,02,27,61.0
Mexico_City,1990s,02,28,63.2
Mexico_City,1990s,02,29,61.2
Mexico_City,1990s,03,01,62.8
Mexico_City,1990s,03,02,62.1
Mexico_City,1990s,03,03,62.8
Mexico_City,1990s,03,04,61.9
Mexico_City,1990s,03,05,62.6
Mexico_City,1990s,03,06,62.9
Mexico_City,1990s,03,07,63.4
Mexico_City,1990s,03,08,62.2
Mexico_City,1990s,03,09,61.1
Mexico_City,1990s,03,10,60.7
Mexico_City,1990s,03,11,60.4
Mexico_City,1990s,03,12,62.3
Mexico_City,1990s,03,13,63.2
Mexico_City,1990s,03,14,63.3
Mexico_City,1990s,03,15,64.0
Mexico_City,1990s,03,16,63.7
Mexico_City,1990s,03,17,63.7
Mexico_City,1990s,03,18,63.4
Mexico_City,1990s,03,19,64.9
Mexico_City,1990s,03,20,62.4
Mexico_City,1990s,03,21,63.8
Mexico_City,1990s,03,22,63.3
Mexico_City,1990s,03,23,63.0
Mexico_City,1990s,03,24,64.0
Mexico_City,1990s,03,25,64.1
Mexico_City,1990s,03,26,65.4
Mexico_City,1990s,03,27,65.0
Mexico_City,1990s,03,28,65.7
Mexico_City,1990s,03,29,64.6
Mexico_City,1990s,03,30,66.1
Mexico_City,1990s,03,31,64.6
Mexico_City,1990s,04,01,65.1
Mexico_City,1990s,04,02,65.3
Mexico_City,1990s,04,03,67.0
Mexico_City,1990s,04,04,66.3
Mexico_City,1990s,04,05,67.0
Mexico_City,1990s,04,06,66.8
Mexico_City,1990s,04,07,66.9
Mexico_City,1990s,04,08,65.9
Mexico_City,1990s,04,09,65.8
Mexico_City,1990s,04,10,65.0
Mexico_City,1990s,04,11,66.0
Mexico_City,1990s,04,12,66.6
Mexico_City,1990s,04,13,67.5
Mexico_City,1990s,04,14,67.1
Mexico_City,1990s,04,15,66.5
Mexico_City,1990s,04,16,66.0
Mexico_City,1990s,04,17,65.3
Mexico_City,1990s,04,18,65.4
Mexico_City,1990s,04,19,65.9
Mexico_City,1990s,04,20,65.4
Mexico_City,1990s,04,21,66.5
Mexico_City,1990s,04,22,66.2
Mexico_City,1990s,04,23,65.9
Mexico_City,1990s,04,24,66.6
Mexico_City,1990s,04,25,67.0
Mexico_City,1990s,04,26,66.9
Mexico_City,1990s,04,27,66.6
Mexico_City,1990s,04,28,65.9
Mexico_City,1990s,04,29,68.2
Mexico_City,1990s,04,30,68.4
Mexico_City,1990s,05,01,68.8
Mexico_City,1990s,05,02,68.5
Mexico_City,1990s,05,03,68.5
Mexico_City,1990s,05,04,67.7
Mexico_City,1990s,05,05,68.1
Mexico_City,1990s,05,06,65.8
Mexico_City,1990s,05,07,66.1
Mexico_City,1990s,05,08,66.8
Mexico_City,1990s,05,09,67.5
Mexico_City,1990s,05,10,67.6
Mexico_City,1990s,05,11,67.1
Mexico_City,1990s,05,12,68.0
Mexico_City,1990s,05,13,67.6
Mexico_City,1990s,05,14,67.5
Mexico_City,1990s,05,15,67.4
Mexico_City,1990s,05,16,67.5
Mexico_City,1990s,05,17,68.0
Mexico_City,1990s,05,18,68.3
Mexico_City,1990s,05,19,67.2
Mexico_City,1990s,05,20,68.0
Mexico_City,1990s,05,21,67.8
Mexico_City,1990s,05,22,66.9
Mexico_City,1990s,05,23,67.4
Mexico_City,1990s,05,24,67.6
Mexico_City,1990s,05,25,68.2
Mexico_City,1990s,05,26,67.9
Mexico_City,1990s,05,27,67.7
Mexico_City,1990s,05,28,68.0
Mexico_City,1990s,05,29,66.6
Mexico_City,1990s,05,30,68.4
Mexico_City,1990s,05,31,68.4
Mexico_City,1990s,06,01,67.4
Mexico_City,1990s,06,02,68.2
Mexico_City,1990s,06,03,68.2
Mexico_City,1990s,06,04,68.1
Mexico_City,1990s,06,05,69.0
Mexico_City,1990s,06,06,67.9
Mexico_City,1990s,06,07,69.7
Mexico_City,1990s,06,08,69.7
Mexico_City,1990s,06,09,68.1
Mexico_City,1990s,06,10,68.0
Mexico_City,1990s,06,11,66.7
Mexico_City,1990s,06,12,66.8
Mexico_City,1990s,06,13,67.7
Mexico_City,1990s,06,14,68.6
Mexico_City,1990s,06,15,67.6
Mexico_City,1990s,06,16,68.9
Mexico_City,1990s,06,17,68.9
Mexico_City,1990s,06,18,68.1
Mexico_City,1990s,06,19,67.0
Mexico_City,1990s,06,20,66.6
Mexico_City,1990s,06,21,67.5
Mexico_City,1990s,06,22,66.3
Mexico_City,1990s,06,23,65.9
Mexico_City,1990s,06,24,65.8
Mexico_City,1990s,06,25,66.1
Mexico_City,1990s,06,26,66.3
Mexico_City,1990s,06,27,66.9
Mexico_City,1990s,06,28,66.3
Mexico_City,1990s,06,29,66.5
Mexico_City,1990s,06,30,64.8
Mexico_City,1990s,07,01,65.1
Mexico_City,1990s,07,02,65.6
Mexico_City,1990s,07,03,64.5
Mexico_City,1990s,07,04,65.8
Mexico_City,1990s,07,05,65.5
Mexico_City,1990s,07,06,65.9
Mexico_City,1990s,07,07,64.8
Mexico_City,1990s,07,08,65.0
Mexico_City,1990s,07,09,65.3
Mexico_City,1990s,07,10,65.1
Mexico_City,1990s,07,11,66.2
Mexico_City,1990s,07,12,65.3
Mexico_City,1990s,07,13,66.6
Mexico_City,1990s,07,14,65.8
Mexico_City,1990s,07,15,65.4
Mexico_City,1990s,07,16,65.4
Mexico_City,1990s,07,17,65.8
Mexico_City,1990s,07,18,65.6
Mexico_City,1990s,07,19,65.7
Mexico_City,1990s,07,20,66.0
Mexico_City,1990s,07,21,66.3
Mexico_City,1990s,07,22,65.6
Mexico_City,1990s,07,23,65.9
Mexico_City,1990s,07,24,66.2
Mexico_City,1990s,07,25,65.6
Mexico_City,1990s,07,26,66.3
Mexico_City,1990s,07,27,65.5
Mexico_City,1990s,07,28,65.8
Mexico_City,1990s,07,29,65.8
Mexico_City,1990s,07,30,65.6
Mexico_City,1990s,07,31,65.9
Mexico_City,1990s,08,01,65.4
Mexico_City,1990s,08,02,65.7
Mexico_City,1990s,08,03,65.5
Mexico_City,1990s,08,04,65.1
Mexico_City,1990s,08,05,65.3
Mexico_City,1990s,08,06,64.7
Mexico_City,1990s,08,07,65.1
Mexico_City,1990s,08,08,64.7
Mexico_City,1990s,08,09,64.4
Mexico_City,1990s,08,10,64.5
Mexico_City,1990s,08,11,64.8
Mexico_City,1990s,08,12,66.0
Mexico_City,1990s,08,13,65.2
Mexico_City,1990s,08,14,64.9
Mexico_City,1990s,08,15,65.8
Mexico_City,1990s,08,16,65.0
Mexico_City,1990s,08,17,65.3
Mexico_City,1990s,08,18,65.8
Mexico_City,1990s,08,19,64.9
Mexico_City,1990s,08,20,64.4
Mexico_City,1990s,08,21,65.7
Mexico_City,1990s,08,22,65.7
Mexico_City,1990s,08,23,64.9
Mexico_City,1990s,08,24,65.8
Mexico_City,1990s,08,25,65.8
Mexico_City,1990s,08,26,65.7
Mexico_City,1990s,08,27,65.1
Mexico_City,1990s,08,28,65.4
Mexico_City,1990s,08,29,65.7
Mexico_City,1990s,08,30,64.1
Mexico_City,1990s,08,31,64.0
Mexico_City,1990s,09,01,64.9
Mexico_City,1990s,09,02,64.6
Mexico_City,1990s,09,03,65.1
Mexico_City,1990s,09,04,64.3
Mexico_City,1990s,09,05,64.8
Mexico_City,1990s,09,06,64.8
Mexico_City,1990s,09,07,64.5
Mexico_City,1990s,09,08,64.5
Mexico_City,1990s,09,09,64.5
Mexico_City,1990s,09,10,64.7
Mexico_City,1990s,09,11,64.4
Mexico_City,1990s,09,12,65.1
Mexico_City,1990s,09,13,65.3
Mexico_City,1990s,09,14,64.5
Mexico_City,1990s,09,15,64.1
Mexico_City,1990s,09,16,64.5
Mexico_City,1990s,09,17,64.6
Mexico_City,1990s,09,18,64.7
Mexico_City,1990s,09,19,65.3
Mexico_City,1990s,09,20,63.7
Mexico_City,1990s,09,21,64.0
Mexico_City,1990s,09,22,64.2
Mexico_City,1990s,09,23,64.4
Mexico_City,1990s,09,24,64.3
Mexico_City,1990s,09,25,64.2
Mexico_City,1990s,09,26,65.0
Mexico_City,1990s,09,27,63.5
Mexico_City,1990s,09,28,62.4
Mexico_City,1990s,09,29,62.6
Mexico_City,1990s,09,30,62.0
Mexico_City,1990s,10,01,62.7
Mexico_City,1990s,10,02,63.5
Mexico_City,1990s,10,03,64.9
Mexico_City,1990s,10,04,64.1
Mexico_City,1990s,10,05,64.0
Mexico_City,1990s,10,06,62.7
Mexico_City,1990s,10,07,63.1
Mexico_City,1990s,10,08,62.5
Mexico_City,1990s,10,09,62.7
Mexico_City,1990s,10,10,62.9
Mexico_City,1990s,10,11,62.5
Mexico_City,1990s,10,12,60.8
Mexico_City,1990s,10,13,62.2
Mexico_City,1990s,10,14,61.9
Mexico_City,1990s,10,15,60.6
Mexico_City,1990s,10,16,62.6
Mexico_City,1990s,10,17,61.9
Mexico_City,1990s,10,18,61.8
Mexico_City,1990s,10,19,62.6
Mexico_City,1990s,10,20,61.3
Mexico_City,1990s,10,21,61.7
Mexico_City,1990s,10,22,61.2
Mexico_City,1990s,10,23,61.2
Mexico_City,1990s,10,24,60.8
Mexico_City,1990s,10,25,61.8
Mexico_City,1990s,10,26,61.7
Mexico_City,1990s,10,27,61.6
Mexico_City,1990s,10,28,62.1
Mexico_City,1990s,10,29,62.0
Mexico_City,1990s,10,30,63.4
Mexico_City,1990s,10,31,62.9
Mexico_City,1990s,11,01,61.5
Mexico_City,1990s,11,02,61.1
Mexico_City,1990s,11,03,61.3
Mexico_City,1990s,11,04,61.8
Mexico_City,1990s,11,05,61.2
Mexico_City,1990s,11,06,61.9
Mexico_City,1990s,11,07,61.4
Mexico_City,1990s,11,08,60.3
Mexico_City,1990s,11,09,60.6
Mexico_City,1990s,11,10,60.4
Mexico_City,1990s,11,11,60.1
Mexico_City,1990s,11,12,59.9
Mexico_City,1990s,11,13,60.1
Mexico_City,1990s,11,14,59.0
Mexico_City,1990s,11,15,60.4
Mexico_City,1990s,11,16,60.3
Mexico_City,1990s,11,17,60.0
Mexico_City,1990s,11,18,59.9
Mexico_City,1990s,11,19,59.9
Mexico_City,1990s,11,20,59.2
Mexico_City,1990s,11,21,59.0
Mexico_City,1990s,11,22,59.3
Mexico_City,1990s,11,23,60.1
Mexico_City,1990s,11,24,59.4
Mexico_City,1990s,11,25,60.7
Mexico_City,1990s,11,26,59.6
Mexico_City,1990s,11,27,59.5
Mexico_City,1990s,11,28,59.0
Mexico_City,1990s,11,29,57.8
Mexico_City,1990s,11,30,58.0
Mexico_City,1990s,12,01,58.9
Mexico_City,1990s,12,02,59.2
Mexico_City,1990s,12,03,59.4
Mexico_City,1990s,12,04,58.2
Mexico_City,1990s,12,05,59.1
Mexico_City,1990s,12,06,58.6
Mexico_City,1990s,12,07,59.1
Mexico_City,1990s,12,08,58.4
Mexico_City,1990s,12,09,58.7
Mexico_City,1990s,12,10,57.8
Mexico_City,1990s,12,11,57.2
Mexico_City,1990s,12,12,58.2
Mexico_City,1990s,12,13,57.5
Mexico_City,1990s,12,14,56.0
Mexico_City,1990s,12,15,57.0
Mexico_City,1990s,12,16,56.7
Mexico_City,1990s,12,17,56.8
Mexico_City,1990s,12,18,57.5
Mexico_City,1990s,12,19,57.9
Mexico_City,1990s,12,20,59.4
Mexico_City,1990s,12,21,59.6
Mexico_City,1990s,12,22,59.3
Mexico_City,1990s,12,23,58.6
Mexico_City,1990s,12,24,58.6
Mexico_City,1990s,12,25,58.2
Mexico_City,1990s,12,26,55.8
Mexico_City,1990s,12,27,57.9
Mexico_City,1990s,12,28,57.7
Mexico_City,1990s,12,29,55.3
Mexico_City,1990s,12,30,54.8
Mexico_City,1990s,12,31,56.8
Mexico_City,2000s,01,01,56.2
Mexico_City,2000s,01,02,54.7
Mexico_City,2000s,01,03,56.0
Mexico_City,2000s,01,04,56.3
Mexico_City,2000s,01,05,56.7
Mexico_City,2000s,01,06,57.2
Mexico_City,2000s,01,07,56.0
Mexico_City,2000s,01,08,55.9
Mexico_City,2000s,01,09,56.2
Mexico_City,2000s,01,10,55.0
Mexico_City,2000s,01,11,56.0
Mexico_City,2000s,01,12,56.2
Mexico_City,2000s,01,13,55.2
Mexico_City,2000s,01,14,56.1
Mexico_City,2000s,01,15,55.7
Mexico_City,2000s,01,16,55.4
Mexico_City,2000s,01,17,56.7
Mexico_City,2000s,01,18,55.4
Mexico_City,2000s,01,19,55.3
Mexico_City,2000s,01,20,55.6
Mexico_City,2000s,01,21,57.1
Mexico_City,2000s,01,22,56.1
Mexico_City,2000s,01,23,57.2
Mexico_City,2000s,01,24,58.1
Mexico_City,2000s,01,25,57.1
Mexico_City,2000s,01,26,57.5
Mexico_City,2000s,01,27,57.4
Mexico_City,2000s,01,28,58.1
Mexico_City,2000s,01,29,59.4
Mexico_City,2000s,01,30,59.3
Mexico_City,2000s,01,31,59.4
Mexico_City,2000s,02,01,60.5
Mexico_City,2000s,02,02,59.4
Mexico_City,2000s,02,03,57.3
Mexico_City,2000s,02,04,58.7
Mexico_City,2000s,02,05,55.9
Mexico_City,2000s,02,06,58.0
Mexico_City,2000s,02,07,58.1
Mexico_City,2000s,02,08,57.6
Mexico_City,2000s,02,09,59.1
Mexico_City,2000s,02,10,59.3
Mexico_City,2000s,02,11,58.8
Mexico_City,2000s,02,12,59.4
Mexico_City,2000s,02,13,60.4
Mexico_City,2000s,02,14,61.3
Mexico_City,2000s,02,15,61.7
Mexico_City,2000s,02,16,61.2
Mexico_City,2000s,02,17,60.2
Mexico_City,2000s,02,18,58.8
Mexico_City,2000s,02,19,60.5
Mexico_City,2000s,02,20,62.2
Mexico_City,2000s,02,21,61.2
Mexico_City,2000s,02,22,60.4
Mexico_City,2000s,02,23,60.2
Mexico_City,2000s,02,24,60.4
Mexico_City,2000s,02,25,61.0
Mexico_City,2000s,02,26,61.0
Mexico_City,2000s,02,27,60.8
Mexico_City,2000s,02,28,61.6
Mexico_City,2000s,02,29,61.1
Mexico_City,2000s,03,01,62.5
Mexico_City,2000s,03,02,61.7
Mexico_City,2000s,03,03,63.3
Mexico_City,2000s,03,04,61.2
Mexico_City,2000s,03,05,61.0
Mexico_City,2000s,03,06,61.8
Mexico_City,2000s,03,07,62.9
Mexico_City,2000s,03,08,62.4
Mexico_City,2000s,03,09,64.7
Mexico_City,2000s,03,10,62.2
Mexico_City,2000s,03,11,63.2
Mexico_City,2000s,03,12,62.6
Mexico_City,2000s,03,13,63.7
Mexico_City,2000s,03,14,64.3
Mexico_City,2000s,03,15,64.8
Mexico_City,2000s,03,16,64.6
Mexico_City,2000s,03,17,64.6
Mexico_City,2000s,03,18,64.2
Mexico_City,2000s,03,19,64.6
Mexico_City,2000s,03,20,63.5
Mexico_City,2000s,03,21,61.9
Mexico_City,2000s,03,22,61.7
Mexico_City,2000s,03,23,61.2
Mexico_City,2000s,03,24,63.0
Mexico_City,2000s,03,25,63.1
Mexico_City,2000s,03,26,63.1
Mexico_City,2000s,03,27,64.0
Mexico_City,2000s,03,28,64.4
Mexico_City,2000s,03,29,64.7
Mexico_City,2000s,03,30,63.5
Mexico_City,2000s,03,31,63.9
Mexico_City,2000s,04,01,65.2
Mexico_City,2000s,04,02,64.8
Mexico_City,2000s,04,03,65.5
Mexico_City,2000s,04,04,65.4
Mexico_City,2000s,04,05,65.7
Mexico_City,2000s,04,06,65.8
Mexico_City,2000s,04,07,65.6
Mexico_City,2000s,04,08,66.3
Mexico_City,2000s,04,09,66.1
Mexico_City,2000s,04,10,66.6
Mexico_City,2000s,04,11,67.1
Mexico_City,2000s,04,12,67.4
Mexico_City,2000s,04,13,64.8
Mexico_City,2000s,04,14,64.5
Mexico_City,2000s,04,15,65.7
Mexico_City,2000s,04,16,67.3
Mexico_City,2000s,04,17,67.7
Mexico_City,2000s,04,18,67.2
Mexico_City,2000s,04,19,67.6
Mexico_City,2000s,04,20,67.7
Mexico_City,2000s,04,21,68.4
Mexico_City,2000s,04,22,67.9
Mexico_City,2000s,04,23,67.7
Mexico_City,2000s,04,24,69.1
Mexico_City,2000s,04,25,67.8
Mexico_City,2000s,04,26,68.0
Mexico_City,2000s,04,27,68.0
Mexico_City,2000s,04,28,67.0
Mexico_City,2000s,04,29,66.6
Mexico_City,2000s,04,30,66.6
Mexico_City,2000s,05,01,67.6
Mexico_City,2000s,05,02,68.7
Mexico_City,2000s,05,03,69.1
Mexico_City,2000s,05,04,68.1
Mexico_City,2000s,05,05,68.3
Mexico_City,2000s,05,06,67.4
Mexico_City,2000s,05,07,68.4
Mexico_City,2000s,05,08,67.8
Mexico_City,2000s,05,09,67.4
Mexico_City,2000s,05,10,67.7
Mexico_City,2000s,05,11,68.1
Mexico_City,2000s,05,12,67.6
Mexico_City,2000s,05,13,66.8
Mexico_City,2000s,05,14,66.6
Mexico_City,2000s,05,15,65.2
Mexico_City,2000s,05,16,66.0
Mexico_City,2000s,05,17,65.7
Mexico_City,2000s,05,18,65.4
Mexico_City,2000s,05,19,65.5
Mexico_City,2000s,05,20,65.2
Mexico_City,2000s,05,21,66.3
Mexico_City,2000s,05,22,65.8
Mexico_City,2000s,05,23,66.6
Mexico_City,2000s,05,24,67.2
Mexico_City,2000s,05,25,67.5
Mexico_City,2000s,05,26,68.2
Mexico_City,2000s,05,27,66.7
Mexico_City,2000s,05,28,67.1
Mexico_City,2000s,05,29,68.1
Mexico_City,2000s,05,30,67.0
Mexico_City,2000s,05,31,67.1
Mexico_City,2000s,06,01,66.1
Mexico_City,2000s,06,02,67.3
Mexico_City,2000s,06,03,66.8
Mexico_City,2000s,06,04,67.1
Mexico_City,2000s,06,05,68.0
Mexico_City,2000s,06,06,68.1
Mexico_City,2000s,06,07,67.9
Mexico_City,2000s,06,08,67.1
Mexico_City,2000s,06,09,66.1
Mexico_City,2000s,06,10,66.3
Mexico_City,2000s,06,11,68.1
Mexico_City,2000s,06,12,67.8
Mexico_City,2000s,06,13,67.5
Mexico_City,2000s,06,14,66.5
Mexico_City,2000s,06,15,65.7
Mexico_City,2000s,06,16,66.7
Mexico_City,2000s,06,17,66.0
Mexico_City,2000s,06,18,65.8
Mexico_City,2000s,06,19,66.1
Mexico_City,2000s,06,20,66.1
Mexico_City,2000s,06,21,65.3
Mexico_City,2000s,06,22,64.8
Mexico_City,2000s,06,23,65.7
Mexico_City,2000s,06,24,65.8
Mexico_City,2000s,06,25,65.3
Mexico_City,2000s,06,26,65.8
Mexico_City,2000s,06,27,65.6
Mexico_City,2000s,06,28,65.7
Mexico_City,2000s,06,29,64.8
Mexico_City,2000s,06,30,65.5
Mexico_City,2000s,07,01,65.4
Mexico_City,2000s,07,02,65.5
Mexico_City,2000s,07,03,65.6
Mexico_City,2000s,07,04,64.0
Mexico_City,2000s,07,05,65.0
Mexico_City,2000s,07,06,65.4
Mexico_City,2000s,07,07,65.2
Mexico_City,2000s,07,08,64.9
Mexico_City,2000s,07,09,65.2
Mexico_City,2000s,07,10,64.0
Mexico_City,2000s,07,11,64.7
Mexico_City,2000s,07,12,64.9
Mexico_City,2000s,07,13,64.0
Mexico_City,2000s,07,14,64.0
Mexico_City,2000s,07,15,66.5
Mexico_City,2000s,07,16,65.9
Mexico_City,2000s,07,17,65.4
Mexico_City,2000s,07,18,64.8
Mexico_City,2000s,07,19,64.8
Mexico_City,2000s,07,20,65.1
Mexico_City,2000s,07,21,64.6
Mexico_City,2000s,07,22,64.4
Mexico_City,2000s,07,23,65.1
Mexico_City,2000s,07,24,64.5
Mexico_City,2000s,07,25,65.6
Mexico_City,2000s,07,26,64.0
Mexico_City,2000s,07,27,64.2
Mexico_City,2000s,07,28,65.1
Mexico_City,2000s,07,29,65.2
Mexico_City,2000s,07,30,65.0
Mexico_City,2000s,07,31,65.8
Mexico_City,2000s,08,01,65.5
Mexico_City,2000s,08,02,64.8
Mexico_City,2000s,08,03,64.3
Mexico_City,2000s,08,04,64.8
Mexico_City,2000s,08,05,64.4
Mexico_City,2000s,08,06,65.0
Mexico_City,2000s,08,07,65.6
Mexico_City,2000s,08,08,64.9
Mexico_City,2000s,08,09,64.6
Mexico_City,2000s,08,10,65.6
Mexico_City,2000s,08,11,64.8
Mexico_City,2000s,08,12,65.3
Mexico_City,2000s,08,13,64.9
Mexico_City,2000s,08,14,65.1
Mexico_City,2000s,08,15,65.1
Mexico_City,2000s,08,16,65.0
Mexico_City,2000s,08,17,64.9
Mexico_City,2000s,08,18,64.8
Mexico_City,2000s,08,19,65.7
Mexico_City,2000s,08,20,65.5
Mexico_City,2000s,08,21,64.4
Mexico_City,2000s,08,22,64.9
Mexico_City,2000s,08,23,64.3
Mexico_City,2000s,08,24,64.8
Mexico_City,2000s,08,25,65.3
Mexico_City,2000s,08,26,64.9
Mexico_City,2000s,08,27,65.5
Mexico_City,2000s,08,28,64.9
Mexico_City,2000s,08,29,64.3
Mexico_City,2000s,08,30,64.9
Mexico_City,2000s,08,31,65.3
Mexico_City,2000s,09,01,64.9
Mexico_City,2000s,09,02,65.0
Mexico_City,2000s,09,03,65.1
Mexico_City,2000s,09,04,65.7
Mexico_City,2000s,09,05,65.1
Mexico_City,2000s,09,06,64.4
Mexico_City,2000s,09,07,63.0
Mexico_City,2000s,09,08,64.1
Mexico_City,2000s,09,09,65.0
Mexico_City,2000s,09,10,64.8
Mexico_City,2000s,09,11,65.8
Mexico_City,2000s,09,12,65.4
Mexico_City,2000s,09,13,65.2
Mexico_City,2000s,09,14,64.7
Mexico_City,2000s,09,15,64.2
Mexico_City,2000s,09,16,64.4
Mexico_City,2000s,09,17,64.6
Mexico_City,2000s,09,18,64.5
Mexico_City,2000s,09,19,64.8
Mexico_City,2000s,09,20,64.5
Mexico_City,2000s,09,21,64.6
Mexico_City,2000s,09,22,64.5
Mexico_City,2000s,09,23,63.0
Mexico_City,2000s,09,24,63.9
Mexico_City,2000s,09,25,63.2
Mexico_City,2000s,09,26,63.1
Mexico_City,2000s,09,27,63.8
Mexico_City,2000s,09,28,63.5
Mexico_City,2000s,09,29,63.6
Mexico_City,2000s,09,30,63.1
Mexico_City,2000s,10,01,63.3
Mexico_City,2000s,10,02,63.6
Mexico_City,2000s,10,03,62.9
Mexico_City,2000s,10,04,63.4
Mexico_City,2000s,10,05,64.0
Mexico_City,2000s,10,06,63.5
Mexico_City,2000s,10,07,64.6
Mexico_City,2000s,10,08,64.3
Mexico_City,2000s,10,09,64.0
Mexico_City,2000s,10,10,64.0
Mexico_City,2000s,10,11,65.0
Mexico_City,2000s,10,12,64.2
Mexico_City,2000s,10,13,63.9
Mexico_City,2000s,10,14,64.3
Mexico_City,2000s,10,15,64.4
Mexico_City,2000s,10,16,63.0
Mexico_City,2000s,10,17,63.6
Mexico_City,2000s,10,18,63.9
Mexico_City,2000s,10,19,63.0
Mexico_City,2000s,10,20,62.2
Mexico_City,2000s,10,21,62.5
Mexico_City,2000s,10,22,62.4
Mexico_City,2000s,10,23,61.2
Mexico_City,2000s,10,24,61.3
Mexico_City,2000s,10,25,60.6
Mexico_City,2000s,10,26,61.6
Mexico_City,2000s,10,27,60.4
Mexico_City,2000s,10,28,58.7
Mexico_City,2000s,10,29,58.7
Mexico_City,2000s,10,30,60.3
Mexico_City,2000s,10,31,60.5
Mexico_City,2000s,11,01,60.7
Mexico_City,2000s,11,02,59.6
Mexico_City,2000s,11,03,60.2
Mexico_City,2000s,11,04,60.1
Mexico_City,2000s,11,05,59.2
Mexico_City,2000s,11,06,58.2
Mexico_City,2000s,11,07,59.2
Mexico_City,2000s,11,08,59.5
Mexico_City,2000s,11,09,59.6
Mexico_City,2000s,11,10,60.0
Mexico_City,2000s,11,11,60.0
Mexico_City,2000s,11,12,60.4
Mexico_City,2000s,11,13,59.0
Mexico_City,2000s,11,14,59.6
Mexico_City,2000s,11,15,59.4
Mexico_City,2000s,11,16,59.4
Mexico_City,2000s,11,17,58.9
Mexico_City,2000s,11,18,57.1
Mexico_City,2000s,11,19,57.2
Mexico_City,2000s,11,20,57.2
Mexico_City,2000s,11,21,56.1
Mexico_City,2000s,11,22,56.4
Mexico_City,2000s,11,23,57.1
Mexico_City,2000s,11,24,57.7
Mexico_City,2000s,11,25,58.4
Mexico_City,2000s,11,26,58.8
Mexico_City,2000s,11,27,59.0
Mexico_City,2000s,11,28,58.7
Mexico_City,2000s,11,29,59.3
Mexico_City,2000s,11,30,60.4
Mexico_City,2000s,12,01,59.3
Mexico_City,2000s,12,02,58.0
Mexico_City,2000s,12,03,57.1
Mexico_City,2000s,12,04,57.1
Mexico_City,2000s,12,05,56.8
Mexico_City,2000s,12,06,58.0
Mexico_City,2000s,12,07,56.4
Mexico_City,2000s,12,08,56.5
Mexico_City,2000s,12,09,56.8
Mexico_City,2000s,12,10,57.5
Mexico_City,2000s,12,11,57.2
Mexico_City,2000s,12,12,58.0
Mexico_City,2000s,12,13,57.6
Mexico_City,2000s,12,14,56.9
Mexico_City,2000s,12,15,56.9
Mexico_City,2000s,12,16,57.2
Mexico_City,2000s,12,17,57.0
Mexico_City,2000s,12,18,56.6
Mexico_City,2000s,12,19,55.7
Mexico_City,2000s,12,20,54.0
Mexico_City,2000s,12,21,55.0
Mexico_City,2000s,12,22,55.4
Mexico_City,2000s,12,23,56.2
Mexico_City,2000s,12,24,56.8
Mexico_City,2000s,12,25,56.4
Mexico_City,2000s,12,26,54.9
Mexico_City,2000s,12,27,56.2
Mexico_City,2000s,12,28,55.6
Mexico_City,2000s,12,29,56.6
Mexico_City,2000s,12,30,57.8
Mexico_City,2000s,12,31,57.3
Mexico_City,2010s,01,01,58.1
Mexico_City,2010s,01,02,57.5
Mexico_City,2010s,01,03,57.9
Mexico_City,2010s,01,04,56.8
Mexico_City,2010s,01,05,57.5
Mexico_City,2010s,01,06,57.6
Mexico_City,2010s,01,07,57.4
