stat,value,team_name,team_id
Goalkeeper goal preventions,23.0,Spain,43969
Attempt at goal blocked,12.0,Spain,43969
Linebreaks attempted completed,677.0,Spain,43969
Distance high speed sprinting,9718.0,Spain,43969
Penalties scored,1.0,Spain,43969
Receptions under direct pressure,82.0,Spain,43969
Goalkeeper defensive actions inside penalty area,44.0,Spain,43969
Received offers to receive,1552.0,Spain,43969
Distance high speed running,62168.0,Spain,43969
Completed ball progressions,92.0,Spain,43969
Penalties,1.0,Spain,43969
Total distance,491774.0,Spain,43969
Attempt at goal inside the penalty area,31.0,Spain,43969
Completed switches of play,34.0,Spain,43969
Throw ins,102.0,Spain,43969
Goals inside the penalty area,9.0,Spain,43969
Offers to receive inside,1918.0,Spain,43969
Assists,6.0,Spain,43969
Goals conceded from attempt at goal against,0.0,Spain,43969
Offers to receive in front,1873.0,Spain,43969
Attempted switches of play,37.0,Spain,43969
Linebreaks attempted,871.0,Spain,43969
Fouls against,41.0,Spain,43969
Forced turnovers,240.0,Spain,43969
Goals conceded,3.0,Spain,43969
Final third entries reception inside right channel,37.0,Spain,43969
Attempt at goal,51.0,Spain,43969
Attempt at goal outside the penalty area on target,2.0,Switzerland,43971
Final third entries reception central channel,24.0,Switzerland,43971
Matches played,4.0,Switzerland,43971
Offsides,6.0,Switzerland,43971
Fouls for,49.0,Switzerland,43971
Goals inside the penalty area,5.0,Switzerland,43971
Receptions under no pressure,1159.0,Switzerland,43971
Receptions under direct pressure,78.0,Switzerland,43971
Goals conceded from attempt at goal against,0.0,Switzerland,43971
Linebreaks attempted all lines,37.0,Switzerland,43971
Attempt at goal against,41.0,Switzerland,43971
Distance low speed sprinting,26368.0,Switzerland,43971
Goals outside the penalty area,0.0,Switzerland,43971
Fouls against,52.0,Switzerland,43971
Received offers to receive,801.0,Switzerland,43971
Indirect free kicks,10.0,Switzerland,43971
Forced turnovers,280.0,Switzerland,43971
Goals conceded,9.0,Switzerland,43971
Linebreaks attempted defensive line completed,32.0,Switzerland,43971
Red cards,0.0,Switzerland,43971
Penalties scored,0.0,Switzerland,43971
Receptions under pressure,757.0,Switzerland,43971
Time played,380.0,Switzerland,43971
Offers to receive in front,845.0,Switzerland,43971
Crosses,67.0,Switzerland,43971
Distributions under pressure,1219.0,Switzerland,43971
Yellow cards,9.0,Switzerland,43971
Passes,1900.0,Switzerland,43971
Linebreaks completed midfield and defensive line,14.0,Switzerland,43971
Attempt at goal outside the penalty area,13.0,Switzerland,43971
Linebreaks attempted completed,425.0,Switzerland,43971
Final third entries reception right channel,46.0,Switzerland,43971
Distance jogging,189519.0,Switzerland,43971
Offers to receive inside,1156.0,Switzerland,43971
Linebreaks attempted,675.0,Switzerland,43971
Linebreaks attempted midfield and defensive line,51.0,Switzerland,43971
Linebreaks attempted midfield line,342.0,Switzerland,43971
Attempt at goal blocked,7.0,Switzerland,43971
Distance walking,161824.0,Switzerland,43971
Defensive pressures applied,1150.0,Switzerland,43971
Attempted ball progressions,72.0,Switzerland,43971
Linebreaks completed attacking and midfield line,103.0,Switzerland,43971
Completed switches of play,18.0,Switzerland,43971
Offers to receive outside,1094.0,Switzerland,43971
Offers to receive in between,901.0,Switzerland,43971
Crosses completed,14.0,Switzerland,43971
Free kicks,57.0,Switzerland,43971
Receptions under indirect pressure,679.0,Switzerland,43971
Offers to receive in behind,504.0,Switzerland,43971
Goalkeeper defensive actions outside penalty area,0.0,Switzerland,43971
Passes completed,1613.0,Switzerland,43971
Goals from direct free kicks,0.0,Switzerland,43971
Attempt at goal from free kicks,1.0,Switzerland,43971
Attempted switches of play,21.0,Switzerland,43971
Corners,20.0,Switzerland,43971
Throw ins,83.0,Switzerland,43971
Attempt at goal,36.0,Switzerland,43971
Goals,5.0,Switzerland,43971
Distance high speed sprinting,8564.0,Switzerland,43971
Distributions completed under pressure,890.0,Switzerland,43971
Direct free kicks,47.0,Switzerland,43971
Attempt at goal inside the penalty area on target,9.0,Switzerland,43971
Linebreaks attempted midfield line completed,212.0,Switzerland,43971
Linebreaks completed under pressure,266.0,Switzerland,43971
Linebreaks attempted attacking line,258.0,Switzerland,43971
Receptions in behind,35.0,Switzerland,43971
Linebreaks completed all lines,10.0,Switzerland,43971
Offers to receive total,2250.0,Switzerland,43971
Direct defensive pressures applied,192.0,Switzerland,43971
Total distance,446291.0,Switzerland,43971
Headed attempt at goal,5.0,Switzerland,43971
Linebreaks attempted attacking and midfield line,103.0,Switzerland,43971
Linebreaks attempted under pressure,450.0,Switzerland,43971
Distance high speed running,60027.0,Switzerland,43971
Receptions between midfield and defensive line,403.0,Switzerland,43971
Goalkeeper defensive actions inside penalty area,73.0,Switzerland,43971
Goal kicks,29.0,Switzerland,43971
Linebreaks attempted attacking line completed,181.0,Switzerland,43971
Attempt at goal on target,11.0,Switzerland,43971
Linebreaks attempted defensive line,75.0,Switzerland,43971
Substitutions in,19.0,Switzerland,43971
Completed ball progressions,63.0,Switzerland,43971
Attempt at goal inside the penalty area,23.0,Switzerland,43971
Final third entries reception inside right channel,15.0,Switzerland,43971
Own goals,0.0,Switzerland,43971
Assists,4.0,Switzerland,43971
Final third entries reception inside left channel,14.0,Switzerland,43971
Attempt at goal off target,15.0,Switzerland,43971
Clean sheets,1.0,Switzerland,43971
Take ons completed,5.0,Switzerland,43971
Penalties,0.0,Switzerland,43971
Final third entries reception left channel,58.0,Switzerland,43971
Goalkeeper goal preventions,41.0,Switzerland,43971
Substitutions out,19.0,Switzerland,43971
Goals from direct free kicks,0.0,Tunisia,43888
Attempt at goal outside the penalty area,12.0,Tunisia,43888
Offers to receive outside,843.0,Tunisia,43888
Attempt at goal from free kicks,0.0,Tunisia,43888
Goalkeeper defensive actions outside penalty area,1.0,Tunisia,43888
Direct defensive pressures applied,160.0,Tunisia,43888
Final third entries reception central channel,13.0,Tunisia,43888
Linebreaks completed under pressure,144.0,Tunisia,43888
Assists,1.0,Tunisia,43888
Attempt at goal inside the penalty area,17.0,Tunisia,43888
Fouls against,40.0,Tunisia,43888
Linebreaks attempted midfield line,259.0,Tunisia,43888
Passes completed,964.0,Tunisia,43888
Substitutions in,12.0,Tunisia,43888
Final third entries reception right channel,27.0,Tunisia,43888
Corners,21.0,Tunisia,43888
Distance high speed sprinting,7146.0,Tunisia,43888
Attempt at goal off target,14.0,Tunisia,43888
Matches played,3.0,Tunisia,43888
Goals conceded,1.0,Tunisia,43888
Final third entries reception inside left channel,13.0,Tunisia,43888
Attempt at goal on target,8.0,Tunisia,43888
Total distance,344034.0,Tunisia,43888
Crosses,63.0,Tunisia,43888
Receptions under direct pressure,63.0,Tunisia,43888
Linebreaks attempted attacking line,207.0,Tunisia,43888
Substitutions out,12.0,Tunisia,43888
Attempt at goal inside the penalty area on target,4.0,Tunisia,43888
Take ons completed,13.0,Tunisia,43888
Linebreaks attempted midfield line completed,142.0,Tunisia,43888
Receptions under indirect pressure,425.0,Tunisia,43888
Direct free kicks,30.0,Tunisia,43888
Attempted ball progressions,53.0,Tunisia,43888
Indirect free kicks,3.0,Tunisia,43888
Linebreaks attempted defensive line completed,24.0,Tunisia,43888
Distance jogging,143241.0,Tunisia,43888
Distance walking,128219.0,Tunisia,43888
Attempt at goal,29.0,Tunisia,43888
Offers to receive inside,725.0,Tunisia,43888
Attempt at goal outside the penalty area on target,4.0,Tunisia,43888
Linebreaks completed attacking and midfield line,92.0,Tunisia,43888
Offers to receive total,1568.0,Tunisia,43888
Completed ball progressions,41.0,Tunisia,43888
Goals inside the penalty area,0.0,Tunisia,43888
Goals conceded from attempt at goal against,0.0,Tunisia,43888
Attempt at goal blocked,7.0,Tunisia,43888
Crosses completed,12.0,Tunisia,43888
Penalties,0.0,Tunisia,43888
Time played,292.0,Tunisia,43888
Throw ins,94.0,Tunisia,43888
Receptions under no pressure,782.0,Tunisia,43888
Attempted switches of play,13.0,Tunisia,43888
Goal kicks,20.0,Tunisia,43888
Linebreaks attempted under pressure,268.0,Tunisia,43888
Linebreaks attempted attacking line completed,124.0,Tunisia,43888
Linebreaks completed midfield and defensive line,15.0,Tunisia,43888
Fouls for,28.0,Tunisia,43888
Defensive pressures applied,904.0,Tunisia,43888
Linebreaks attempted completed,290.0,Tunisia,43888
Final third entries reception inside right channel,9.0,Tunisia,43888
Receptions between midfield and defensive line,248.0,Tunisia,43888
Linebreaks attempted defensive line,61.0,Tunisia,43888
Forced turnovers,222.0,Tunisia,43888
Attempt at goal against,28.0,Tunisia,43888
Receptions in behind,29.0,Tunisia,43888
Distributions completed under pressure,416.0,Tunisia,43888
Clean sheets,2.0,Tunisia,43888
Linebreaks completed all lines,9.0,Tunisia,43888
Offers to receive in front,544.0,Tunisia,43888
Offers to receive in behind,354.0,Tunisia,43888
Goals outside the penalty area,1.0,Tunisia,43888
Goals,1.0,Tunisia,43888
Received offers to receive,483.0,Tunisia,43888
Distance low speed sprinting,20391.0,Tunisia,43888
Yellow cards,5.0,Tunisia,43888
Goalkeeper defensive actions inside penalty area,55.0,Tunisia,43888
Linebreaks attempted attacking and midfield line,92.0,Tunisia,43888
Passes,1216.0,Tunisia,43888
Final third entries reception left channel,32.0,Tunisia,43888
Linebreaks attempted all lines,36.0,Tunisia,43888
Offsides,7.0,Tunisia,43888
Penalties scored,0.0,Tunisia,43888
Free kicks,33.0,Tunisia,43888
Distributions under pressure,663.0,Tunisia,43888
Headed attempt at goal,3.0,Tunisia,43888
Red cards,0.0,Tunisia,43888
Linebreaks attempted midfield and defensive line,45.0,Tunisia,43888
Own goals,0.0,Tunisia,43888
Receptions under pressure,488.0,Tunisia,43888
Offers to receive in between,670.0,Tunisia,43888
Completed switches of play,11.0,Tunisia,43888
Goalkeeper goal preventions,31.0,Tunisia,43888
Linebreaks attempted,527.0,Tunisia,43888
Distance high speed running,45047.0,Tunisia,43888
Assists,3.0,USA,43921
Receptions in behind,52.0,USA,43921
Receptions under pressure,711.0,USA,43921
Linebreaks attempted midfield line,342.0,USA,43921
Attempt at goal blocked,8.0,USA,43921
Final third entries reception inside right channel,24.0,USA,43921
Crosses completed,10.0,USA,43921
Attempt at goal inside the penalty area on target,10.0,USA,43921
Goal kicks,21.0,USA,43921
Completed ball progressions,85.0,USA,43921
Distributions under pressure,1142.0,USA,43921
Final third entries reception left channel,50.0,USA,43921
Linebreaks completed all lines,16.0,USA,43921
Passes,2033.0,USA,43921
Take ons completed,7.0,USA,43921
Received offers to receive,948.0,USA,43921
Distance high speed sprinting,12377.0,USA,43921
Direct free kicks,42.0,USA,43921
Linebreaks attempted completed,493.0,USA,43921
Goalkeeper defensive actions outside penalty area,0.0,USA,43921
Crosses,96.0,USA,43921
Linebreaks completed attacking and midfield line,105.0,USA,43921
Linebreaks attempted all lines,36.0,USA,43921
Offers to receive in between,1196.0,USA,43921
Total distance,488086.0,USA,43921
Free kicks,46.0,USA,43921
Fouls against,45.0,USA,43921
Throw ins,81.0,USA,43921
Offers to receive in behind,590.0,USA,43921
Receptions between midfield and defensive line,427.0,USA,43921
Headed attempt at goal,10.0,USA,43921
Linebreaks attempted attacking and midfield line,105.0,USA,43921
Goals outside the penalty area,0.0,USA,43921
Clean sheets,2.0,USA,43921
Goals,3.0,USA,43921
Own goals,0.0,USA,43921
Distributions completed under pressure,797.0,USA,43921
Attempt at goal on target,15.0,USA,43921
Final third entries reception central channel,16.0,USA,43921
Attempt at goal from free kicks,1.0,USA,43921
Receptions under no pressure,1450.0,USA,43921
Linebreaks attempted attacking line completed,200.0,USA,43921
Penalties,0.0,USA,43921
Linebreaks completed midfield and defensive line,28.0,USA,43921
Yellow cards,5.0,USA,43921
Penalties scored,0.0,USA,43921
Final third entries reception right channel,51.0,USA,43921
Linebreaks attempted defensive line completed,53.0,USA,43921
Distance high speed running,73684.0,USA,43921
Receptions under indirect pressure,615.0,USA,43921
Substitutions out,19.0,USA,43921
Receptions under direct pressure,96.0,USA,43921
Substitutions in,19.0,USA,43921
Linebreaks attempted midfield and defensive line,50.0,USA,43921
Attempt at goal inside the penalty area,29.0,USA,43921
Forced turnovers,293.0,USA,43921
Goals from direct free kicks,0.0,USA,43921
Indirect free kicks,4.0,USA,43921
Attempted ball progressions,108.0,USA,43921
Offers to receive in front,995.0,USA,43921
Linebreaks attempted midfield line completed,240.0,USA,43921
Attempt at goal,46.0,USA,43921
Distance jogging,207719.0,USA,43921
Time played,382.0,USA,43921
Passes completed,1777.0,USA,43921
Distance walking,161995.0,USA,43921
Offers to receive total,2781.0,USA,43921
Linebreaks attempted defensive line,93.0,USA,43921
Linebreaks attempted attacking line,279.0,USA,43921
Linebreaks attempted,714.0,USA,43921
Goals conceded,4.0,USA,43921
Red cards,0.0,USA,43921
Completed switches of play,20.0,USA,43921
Offsides,5.0,USA,43921
Corners,22.0,USA,43921
Attempt at goal against,32.0,USA,43921
Offers to receive inside,1293.0,USA,43921
Attempt at goal outside the penalty area on target,5.0,USA,43921
Attempted switches of play,24.0,USA,43921
Distance low speed sprinting,32275.0,USA,43921
Goals conceded from attempt at goal against,0.0,USA,43921
Goalkeeper defensive actions inside penalty area,73.0,USA,43921
Defensive pressures applied,1150.0,USA,43921
Attempt at goal outside the penalty area,17.0,USA,43921
Fouls for,39.0,USA,43921
Final third entries reception inside left channel,20.0,USA,43921
Linebreaks completed under pressure,240.0,USA,43921
Offers to receive outside,1488.0,USA,43921
Matches played,4.0,USA,43921
Attempt at goal off target,19.0,USA,43921
Goals inside the penalty area,3.0,USA,43921
Goalkeeper goal preventions,34.0,USA,43921
Linebreaks attempted under pressure,361.0,USA,43921
Direct defensive pressures applied,209.0,USA,43921
Attempt at goal outside the penalty area on target,4.0,Uruguay,43930
Defensive pressures applied,895.0,Uruguay,43930
Linebreaks attempted,482.0,Uruguay,43930
Forced turnovers,230.0,Uruguay,43930
Penalties scored,0.0,Uruguay,43930
Distance jogging,138033.0,Uruguay,43930
Linebreaks attempted midfield line completed,153.0,Uruguay,43930
Offers to receive outside,729.0,Uruguay,43930
Passes,1364.0,Uruguay,43930
Final third entries reception right channel,40.0,Uruguay,43930
Goalkeeper goal preventions,29.0,Uruguay,43930
Final third entries reception inside right channel,14.0,Uruguay,43930
Passes completed,1126.0,Uruguay,43930
Goals,2.0,Uruguay,43930
Offers to receive total,1403.0,Uruguay,43930
Crosses completed,13.0,Uruguay,43930
Linebreaks attempted under pressure,262.0,Uruguay,43930
Free kicks,43.0,Uruguay,43930
Final third entries reception left channel,33.0,Uruguay,43930
Attempt at goal inside the penalty area on target,6.0,Uruguay,43930
Attempt at goal against,29.0,Uruguay,43930
Goals conceded,2.0,Uruguay,43930
Substitutions in,14.0,Uruguay,43930
Assists,1.0,Uruguay,43930
Attempt at goal outside the penalty area,12.0,Uruguay,43930
Offers to receive in between,467.0,Uruguay,43930
Crosses,49.0,Uruguay,43930
Attempt at goal inside the penalty area,20.0,Uruguay,43930
Take ons completed,6.0,Uruguay,43930
Receptions under pressure,518.0,Uruguay,43930
Indirect free kicks,6.0,Uruguay,43930
Linebreaks attempted attacking line,174.0,Uruguay,43930
Attempt at goal from free kicks,1.0,Uruguay,43930
Total distance,339462.0,Uruguay,43930
Attempted ball progressions,53.0,Uruguay,43930
Substitutions out,14.0,Uruguay,43930
Direct free kicks,37.0,Uruguay,43930
Headed attempt at goal,7.0,Uruguay,43930
Linebreaks completed all lines,10.0,Uruguay,43930
Linebreaks attempted attacking line completed,113.0,Uruguay,43930
Completed switches of play,18.0,Uruguay,43930
Goals outside the penalty area,0.0,Uruguay,43930
Final third entries reception inside left channel,14.0,Uruguay,43930
Goals inside the penalty area,2.0,Uruguay,43930
Linebreaks attempted defensive line completed,32.0,Uruguay,43930
Goalkeeper defensive actions outside penalty area,0.0,Uruguay,43930
Receptions under direct pressure,60.0,Uruguay,43930
Offers to receive in front,547.0,Uruguay,43930
Offers to receive inside,674.0,Uruguay,43930
Distance walking,125995.0,Uruguay,43930
Own goals,0.0,Uruguay,43930
Corners,8.0,Uruguay,43930
Linebreaks completed attacking and midfield line,72.0,Uruguay,43930
Receptions under no pressure,888.0,Uruguay,43930
Receptions under indirect pressure,458.0,Uruguay,43930
Fouls for,36.0,Uruguay,43930
Clean sheets,2.0,Uruguay,43930
Distributions completed under pressure,485.0,Uruguay,43930
Attempt at goal on target,10.0,Uruguay,43930
Goals from direct free kicks,0.0,Uruguay,43930
Matches played,3.0,Uruguay,43930
Linebreaks completed midfield and defensive line,14.0,Uruguay,43930
Yellow cards,8.0,Uruguay,43930
Received offers to receive,475.0,Uruguay,43930
Linebreaks attempted all lines,24.0,Uruguay,43930
Completed ball progressions,43.0,Uruguay,43930
Throw ins,64.0,Uruguay,43930
Attempted switches of play,21.0,Uruguay,43930
Linebreaks attempted midfield and defensive line,31.0,Uruguay,43930
Linebreaks attempted completed,298.0,Uruguay,43930
Offers to receive in behind,389.0,Uruguay,43930
Receptions in behind,24.0,Uruguay,43930
Fouls against,34.0,Uruguay,43930
Distance high speed sprinting,8050.0,Uruguay,43930
Linebreaks attempted defensive line,57.0,Uruguay,43930
Goalkeeper defensive actions inside penalty area,55.0,Uruguay,43930
Offsides,3.0,Uruguay,43930
Penalties,0.0,Uruguay,43930
Attempt at goal,32.0,Uruguay,43930
Linebreaks attempted midfield line,251.0,Uruguay,43930
Red cards,0.0,Uruguay,43930
Time played,294.0,Uruguay,43930
Attempt at goal blocked,3.0,Uruguay,43930
Final third entries reception central channel,21.0,Uruguay,43930
Receptions between midfield and defensive line,274.0,Uruguay,43930
Direct defensive pressures applied,165.0,Uruguay,43930
Linebreaks completed under pressure,168.0,Uruguay,43930
Distance low speed sprinting,20934.0,Uruguay,43930
Goal kicks,24.0,Uruguay,43930
Goals conceded from attempt at goal against,0.0,Uruguay,43930
Distance high speed running,46461.0,Uruguay,43930
Linebreaks attempted attacking and midfield line,72.0,Uruguay,43930
Attempt at goal off target,17.0,Uruguay,43930
Distributions under pressure,728.0,Uruguay,43930
Goalkeeper defensive actions outside penalty area,0.0,Wales,43974
Penalties scored,1.0,Wales,43974
Attempt at goal blocked,4.0,Wales,43974
Goals,1.0,Wales,43974
Distance high speed sprinting,6534.0,Wales,43974
Passes completed,995.0,Wales,43974
Throw ins,73.0,Wales,43974
Fouls for,33.0,Wales,43974
Crosses completed,12.0,Wales,43974
Direct defensive pressures applied,135.0,Wales,43974
Distance walking,120867.0,Wales,43974
Penalties,1.0,Wales,43974
Attempted ball progressions,55.0,Wales,43974
Linebreaks completed attacking and midfield line,88.0,Wales,43974
Linebreaks completed under pressure,157.0,Wales,43974
Defensive pressures applied,781.0,Wales,43974
Attempt at goal from free kicks,1.0,Wales,43974
Substitutions in,13.0,Wales,43974
Receptions under direct pressure,72.0,Wales,43974
Linebreaks completed midfield and defensive line,8.0,Wales,43974
Distributions completed under pressure,511.0,Wales,43974
Linebreaks attempted completed,287.0,Wales,43974
Offers to receive in behind,306.0,Wales,43974
Offers to receive in front,644.0,Wales,43974
Linebreaks attempted under pressure,266.0,Wales,43974
Corners,6.0,Wales,43974
Distance high speed running,46778.0,Wales,43974
Linebreaks completed all lines,7.0,Wales,43974
Receptions between midfield and defensive line,220.0,Wales,43974
Forced turnovers,210.0,Wales,43974
Time played,296.0,Wales,43974
Receptions under no pressure,776.0,Wales,43974
Final third entries reception left channel,32.0,Wales,43974
Linebreaks attempted attacking line,212.0,Wales,43974
Linebreaks attempted attacking and midfield line,88.0,Wales,43974
Direct free kicks,34.0,Wales,43974
Attempt at goal inside the penalty area on target,4.0,Wales,43974
Distance low speed sprinting,19560.0,Wales,43974
Linebreaks attempted attacking line completed,138.0,Wales,43974
Goalkeeper defensive actions inside penalty area,76.0,Wales,43974
Distributions under pressure,743.0,Wales,43974
Offsides,4.0,Wales,43974
Final third entries reception inside left channel,6.0,Wales,43974
Goals conceded from attempt at goal against,0.0,Wales,43974
Goals outside the penalty area,0.0,Wales,43974
Attempt at goal off target,10.0,Wales,43974
Fouls against,35.0,Wales,43974
Passes,1242.0,Wales,43974
Goals inside the penalty area,1.0,Wales,43974
Final third entries reception inside right channel,13.0,Wales,43974
Linebreaks attempted defensive line completed,17.0,Wales,43974
Distance jogging,143458.0,Wales,43974
Take ons completed,9.0,Wales,43974
Goal kicks,25.0,Wales,43974
Yellow cards,5.0,Wales,43974
Headed attempt at goal,4.0,Wales,43974
Final third entries reception right channel,24.0,Wales,43974
Attempt at goal against,44.0,Wales,43974
Final third entries reception central channel,15.0,Wales,43974
Crosses,39.0,Wales,43974
Assists,0.0,Wales,43974
Attempted switches of play,24.0,Wales,43974
Attempt at goal outside the penalty area on target,3.0,Wales,43974
Offers to receive total,1546.0,Wales,43974
Receptions under indirect pressure,407.0,Wales,43974
Received offers to receive,497.0,Wales,43974
Substitutions out,13.0,Wales,43974
Red cards,1.0,Wales,43974
Goals from direct free kicks,0.0,Wales,43974
Clean sheets,0.0,Wales,43974
Own goals,0.0,Wales,43974
Linebreaks attempted midfield line completed,132.0,Wales,43974
Completed ball progressions,37.0,Wales,43974
Goals conceded,6.0,Wales,43974
Receptions in behind,23.0,Wales,43974
Attempt at goal on target,7.0,Wales,43974
Attempt at goal outside the penalty area,13.0,Wales,43974
Offers to receive in between,596.0,Wales,43974
Total distance,337187.0,Wales,43974
Linebreaks attempted,486.0,Wales,43974
Offers to receive outside,748.0,Wales,43974
Attempt at goal,24.0,Wales,43974
Receptions under pressure,479.0,Wales,43974
Goalkeeper goal preventions,45.0,Wales,43974
Linebreaks attempted midfield and defensive line,26.0,Wales,43974
Matches played,3.0,Wales,43974
Linebreaks attempted defensive line,38.0,Wales,43974
Linebreaks attempted midfield line,236.0,Wales,43974
Attempt at goal inside the penalty area,11.0,Wales,43974
Offers to receive inside,798.0,Wales,43974
Linebreaks attempted all lines,23.0,Wales,43974
Completed switches of play,22.0,Wales,43974
Free kicks,37.0,Wales,43974
Indirect free kicks,3.0,Wales,43974
