name,population,code
ZCTA5 76518,1810,76518
ZCTA5 76519,350,76519
ZCTA5 76570,2780,76570
ZCTA5 76571,9007,76571
ZCTA5 76640,3110,76640
ZCTA5 76642,6628,76642
ZCTA5 76671,1748,76671
ZCTA5 76801,24636,76801
ZCTA5 76689,3821,76689
ZCTA5 76691,6479,76691
ZCTA5 11955,3149,11955
ZCTA5 11958,683,11958
ZCTA5 11970,391,11970
ZCTA5 11972,983,11972
ZCTA5 11976,1847,11976
ZCTA5 11010,25318,11010
ZCTA5 11020,6325,11020
ZCTA5 11203,77589,11203
ZCTA5 11208,102626,11208
ZCTA5 11210,62423,11210
ZCTA5 11212,74037,11212
ZCTA5 11221,85582,11221
ZCTA5 11239,12832,11239
ZCTA5 11361,28531,11361
ZCTA5 25209,1122,25209
ZCTA5 25248,3191,25248
ZCTA5 25276,7446,25276
ZCTA5 25442,2302,25442
ZCTA5 25502,850,25502
ZCTA5 25524,2311,25524
ZCTA5 25529,944,25529
ZCTA5 25559,1734,25559
ZCTA5 25611,724,25611
ZCTA5 25624,120,25624
ZCTA5 25625,1264,25625
ZCTA5 25634,580,25634
ZCTA5 25674,2079,25674
ZCTA5 25676,1380,25676
ZCTA5 25702,7286,25702
ZCTA5 25832,4065,25832
ZCTA5 25845,538,25845
ZCTA5 25846,240,25846
ZCTA5 25704,16540,25704
ZCTA5 25826,161,25826
ZCTA5 25849,648,25849
ZCTA5 25864,196,25864
ZCTA5 25904,306,25904
ZCTA5 25958,788,25958
ZCTA5 25882,2066,25882
ZCTA5 25907,186,25907
ZCTA5 25920,295,25920
ZCTA5 25951,6166,25951
ZCTA5 25962,3034,25962
ZCTA5 25045,4652,25045
ZCTA5 25063,1899,25063
ZCTA5 25081,1274,25081
ZCTA5 25083,1055,25083
ZCTA5 25984,1986,25984
ZCTA5 25985,521,25985
ZCTA5 25021,349,25021
ZCTA5 25043,1796,25043
ZCTA5 25048,87,25048
ZCTA5 25053,3999,25053
ZCTA5 25075,836,25075
ZCTA5 25076,261,25076
ZCTA5 25085,786,25085
ZCTA5 25090,174,25090
ZCTA5 25102,274,25102
ZCTA5 25103,167,25103
ZCTA5 25126,66,25126
ZCTA5 25130,3241,25130
ZCTA5 25141,174,25141
ZCTA5 25164,957,25164
ZCTA5 25165,852,25165
ZCTA5 25169,598,25169
ZCTA5 78008,351,78008
ZCTA5 78375,2982,78375
ZCTA5 78340,437,78340
ZCTA5 78371,170,78371
ZCTA5 78372,4967,78372
ZCTA5 55601,114,55601
ZCTA5 71972,484,71972
ZCTA5 71417,5406,71417
ZCTA5 71430,3018,71430
ZCTA5 71450,843,71450
ZCTA5 71465,3676,71465
ZCTA5 71474,447,71474
ZCTA5 71603,30791,71603
ZCTA5 71659,182,71659
ZCTA5 71667,6568,71667
ZCTA5 71676,569,71676
ZCTA5 71740,1701,71740
ZCTA5 71745,347,71745
ZCTA5 71753,16958,71753
ZCTA5 71758,121,71758
ZCTA5 71770,2967,71770
ZCTA5 71822,8320,71822
ZCTA5 71832,11063,71832
ZCTA5 71839,250,71839
ZCTA5 71846,2743,71846
ZCTA5 71855,310,71855
ZCTA5 71859,617,71859
ZCTA5 71922,174,71922
ZCTA5 71202,27985,71202
ZCTA5 71225,6992,71225
ZCTA5 00714,17413,00714
ZCTA5 00716,26433,00716
ZCTA5 47431,1463,47431
ZCTA5 47446,9982,47446
ZCTA5 47455,61,47455
ZCTA5 47513,1915,47513
ZCTA5 47529,1208,47529
ZCTA5 47531,837,47531
ZCTA5 47720,17565,47720
ZCTA5 47803,21498,47803
ZCTA5 47807,12550,47807
ZCTA5 47424,8788,47424
ZCTA5 47449,346,47449
ZCTA5 47468,1501,47468
ZCTA5 47514,1488,47514
ZCTA5 47515,835,47515
ZCTA5 47521,690,47521
ZCTA5 47523,3726,47523
ZCTA5 47551,776,47551
ZCTA5 47557,1770,47557
ZCTA5 47567,6240,47567
ZCTA5 47575,827,47575
ZCTA5 47620,12589,47620
ZCTA5 47660,5113,47660
ZCTA5 47017,469,47017
ZCTA5 47024,3612,47024
ZCTA5 47035,202,47035
ZCTA5 47117,4804,47117
ZCTA5 47125,1485,47125
ZCTA5 47165,6443,47165
ZCTA5 47201,47081,47201
ZCTA5 47001,10080,47001
ZCTA5 47010,57,47010
ZCTA5 77623,634,77623
ZCTA5 77625,9997,77625
ZCTA5 77650,1930,77650
ZCTA5 77656,16744,77656
ZCTA5 77659,5649,77659
ZCTA5 77855,218,77855
ZCTA5 77865,2154,77865
ZCTA5 77873,1272,77873
ZCTA5 77901,42620,77901
ZCTA5 77904,28838,77904
ZCTA5 77951,1534,77951
ZCTA5 77954,11047,77954
ZCTA5 77973,25,77973
ZCTA5 77983,2414,77983
ZCTA5 77083,78240,77083
ZCTA5 77367,42,77367
ZCTA5 77354,39843,77354
ZCTA5 77358,5345,77358
ZCTA5 77363,2961,77363
ZCTA5 77369,612,77369
ZCTA5 77380,28014,77380
ZCTA5 77401,19428,77401
ZCTA5 77412,0,77412
ZCTA5 77430,1867,77430
ZCTA5 77433,94345,77433
ZCTA5 77442,1286,77442
ZCTA5 77457,560,77457
ZCTA5 77458,269,77458
ZCTA5 77461,12133,77461
ZCTA5 77467,16,77467
ZCTA5 77471,38430,77471
ZCTA5 77483,360,77483
ZCTA5 77504,25044,77504
ZCTA5 77545,23051,77545
ZCTA5 77566,29362,77566
ZCTA5 77575,16209,77575
ZCTA5 77578,22822,77578
ZCTA5 77611,8608,77611
ZCTA5 77617,47,77617
ZCTA5 77622,1396,77622
ZCTA5 77655,264,77655
ZCTA5 77338,45092,77338
ZCTA5 77339,42193,77339
ZCTA5 77362,4992,77362
ZCTA5 77364,2130,77364
ZCTA5 77365,34286,77365
ZCTA5 77371,7326,77371
ZCTA5 77429,90506,77429
ZCTA5 77444,582,77444
ZCTA5 77454,0,77454
ZCTA5 77468,24,77468
ZCTA5 77473,38,77473
ZCTA5 77475,868,77475
ZCTA5 77489,39444,77489
ZCTA5 77507,326,77507
ZCTA5 77511,50140,77511
ZCTA5 22542,1846,22542
ZCTA5 99602,257,99602
ZCTA5 99611,14929,99611
ZCTA5 99612,1147,99612
ZCTA5 99613,392,99613
ZCTA5 99625,40,99625
ZCTA5 99651,8,99651
ZCTA5 99689,597,99689
ZCTA5 99101,1419,99101
ZCTA5 99115,1298,99115
ZCTA5 99129,671,99129
ZCTA5 99326,6666,99326
ZCTA5 99353,16376,99353
ZCTA5 99371,327,99371
ZCTA5 99501,15961,99501
ZCTA5 99502,25215,99502
ZCTA5 99513,0,99513
ZCTA5 99006,13397,99006
ZCTA5 99027,5985,99027
ZCTA5 99040,784,99040
ZCTA5 99517,15802,99517
ZCTA5 99551,461,99551
ZCTA5 99563,817,99563
ZCTA5 99571,221,99571
ZCTA5 99575,57,99575
ZCTA5 99578,575,99578
ZCTA5 99580,68,99580
ZCTA5 99606,275,99606
ZCTA5 99607,239,99607
ZCTA5 99621,459,99621
ZCTA5 75473,3443,75473
ZCTA5 75479,1987,75479
ZCTA5 75486,2311,75486
ZCTA5 75496,3450,75496
ZCTA5 75550,775,75550
ZCTA5 75560,1170,75560
ZCTA5 75574,1369,75574
ZCTA5 75631,3029,75631
ZCTA5 75077,38764,75077
ZCTA5 75569,3554,75569
ZCTA5 75573,45,75573
ZCTA5 75966,4534,75966
ZCTA5 75643,2151,75643
ZCTA5 75681,2425,75681
ZCTA5 75683,4053,75683
ZCTA5 75691,3963,75691
ZCTA5 75785,10931,75785
ZCTA5 75791,13952,75791
ZCTA5 75833,2448,75833
ZCTA5 75835,11425,75835
ZCTA5 75861,9081,75861
ZCTA5 75925,3913,75925
ZCTA5 75936,951,75936
ZCTA5 75943,1338,75943
ZCTA5 75788,25,75788
ZCTA5 75838,679,75838
ZCTA5 75847,1745,75847
ZCTA5 75852,3634,75852
ZCTA5 61272,1227,61272
ZCTA5 61281,2455,61281
ZCTA5 31007,941,31007
ZCTA5 31022,1630,31022
ZCTA5 31023,14079,31023
ZCTA5 28209,24373,28209
ZCTA5 28689,2955,28689
ZCTA5 28736,718,28736
ZCTA5 28107,8322,28107
ZCTA5 28163,5347,28163
ZCTA5 28342,219,28342
ZCTA5 28629,0,28629
ZCTA5 28673,6573,28673
ZCTA5 28721,10394,28721
ZCTA5 28039,89,28039
ZCTA5 28108,128,28108
ZCTA5 28244,0,28244
ZCTA5 28280,0,28280
ZCTA5 28282,0,28282
ZCTA5 28308,588,28308
ZCTA5 28310,7312,28310
ZCTA5 28312,19892,28312
ZCTA5 28375,187,28375
ZCTA5 28424,48,28424
ZCTA5 28533,3463,28533
ZCTA5 28583,285,28583
ZCTA5 28587,256,28587
ZCTA5 28628,686,28628
ZCTA5 28647,16,28647
ZCTA5 28652,0,28652
ZCTA5 28667,363,28667
ZCTA5 28672,155,28672
ZCTA5 28720,174,28720
ZCTA5 28759,7671,28759
ZCTA5 28775,354,28775
ZCTA5 28785,7713,28785
ZCTA5 28553,427,28553
ZCTA5 28663,662,28663
ZCTA5 28379,25663,28379
ZCTA5 28456,3797,28456
ZCTA5 36305,17018,36305
ZCTA5 36268,5980,36268
ZCTA5 36269,1836,36269
ZCTA5 36303,31096,36303
ZCTA5 36311,2369,36311
ZCTA5 36350,6677,36350
ZCTA5 36420,9552,36420
ZCTA5 36451,4665,36451
ZCTA5 36470,35,36470
ZCTA5 36473,96,36473
ZCTA5 36518,2547,36518
ZCTA5 36526,34788,36526
ZCTA5 36527,15586,36527
ZCTA5 36551,10892,36551
ZCTA5 76445,486,76445
ZCTA5 76449,2351,76449
ZCTA5 76450,13036,76450
ZCTA5 68344,457,68344
ZCTA5 68350,250,68350
ZCTA5 68351,833,68351
ZCTA5 68357,303,68357
ZCTA5 68365,270,68365
ZCTA5 68372,3993,68372
ZCTA5 68403,189,68403
ZCTA5 68434,8705,68434
ZCTA5 68628,929,68628
ZCTA5 68632,3623,68632
ZCTA5 68305,4186,68305
ZCTA5 68340,905,68340
ZCTA5 68355,4853,68355
ZCTA5 68362,31,68362
ZCTA5 68370,1894,68370
ZCTA5 68378,644,68378
ZCTA5 68416,216,68416
ZCTA5 68420,1356,68420
ZCTA5 68422,505,68422
ZCTA5 68428,1377,68428
ZCTA5 68431,226,68431
ZCTA5 68512,13900,68512
ZCTA5 68521,36166,68521
ZCTA5 68528,5716,68528
ZCTA5 68620,2633,68620
ZCTA5 68112,11604,68112
ZCTA5 65614,492,65614
ZCTA5 65616,27423,65616
ZCTA5 65617,1571,65617
ZCTA5 65619,7826,65619
ZCTA5 65623,12,65623
ZCTA5 65626,2057,65626
ZCTA5 65640,1148,65640
ZCTA5 65646,1757,65646
ZCTA5 67149,1256,67149
ZCTA5 96703,2356,96703
ZCTA5 96706,76081,96706
ZCTA5 96714,1222,96714
ZCTA5 96717,4860,96717
ZCTA5 96722,1874,96722
ZCTA5 96727,4636,96727
ZCTA5 96730,1401,96730
ZCTA5 96731,2956,96731
ZCTA5 96740,43045,96740
ZCTA5 96086,239,96086
ZCTA5 96097,9468,96097
ZCTA5 96101,5152,96101
ZCTA5 96120,927,96120
ZCTA5 96122,3594,96122
ZCTA5 96123,45,96123
ZCTA5 96128,823,96128
ZCTA5 96701,40279,96701
ZCTA5 96705,2662,96705
ZCTA5 96742,436,96742
ZCTA5 96746,18863,96746
ZCTA5 96751,153,96751
ZCTA5 96752,3470,96752
ZCTA5 04353,2165,04353
ZCTA5 04843,4811,04843
ZCTA5 04860,1476,04860
ZCTA5 04864,4775,04864
ZCTA5 04901,26951,04901
ZCTA5 04928,1992,04928
ZCTA5 04938,9972,04938
ZCTA5 71256,972,71256
ZCTA5 71275,2638,71275
ZCTA5 71280,5185,71280
ZCTA5 71302,13734,71302
ZCTA5 71323,1601,71323
ZCTA5 71052,9231,71052
ZCTA5 71063,699,71063
ZCTA5 71111,43247,71111
ZCTA5 71118,23585,71118
ZCTA5 71234,4600,71234
ZCTA5 71268,2547,71268
ZCTA5 71277,1314,71277
ZCTA5 71301,21634,71301
ZCTA5 71328,7902,71328
ZCTA5 71341,3283,71341
ZCTA5 71356,608,71356
ZCTA5 33073,35407,33073
ZCTA5 33134,39420,33134
ZCTA5 33136,17065,33136
ZCTA5 33145,30450,33145
ZCTA5 33156,33223,33156
ZCTA5 33158,6233,33158
ZCTA5 33811,23623,33811
ZCTA5 33841,9650,33841
ZCTA5 33160,39704,33160
ZCTA5 33183,36673,33183
ZCTA5 33306,3286,33306
ZCTA5 33311,75705,33311
ZCTA5 33326,32586,33326
ZCTA5 33330,15355,33330
ZCTA5 33351,34774,33351
ZCTA5 33406,26653,33406
ZCTA5 33428,43566,33428
ZCTA5 33432,21017,33432
ZCTA5 33438,388,33438
ZCTA5 33460,32848,33460
ZCTA5 33849,728,33849
ZCTA5 33868,13051,33868
ZCTA5 33870,22664,33870
ZCTA5 33903,22616,33903
ZCTA5 33917,30270,33917
ZCTA5 33948,18322,33948
ZCTA5 33991,23620,33991
ZCTA5 33761,19239,33761
ZCTA5 33765,15076,33765
ZCTA5 33767,7493,33767
ZCTA5 33776,13043,33776
ZCTA5 33781,26265,33781
ZCTA5 33853,11674,33853
ZCTA5 33913,26232,33913
ZCTA5 60437,133,60437
ZCTA5 60438,28291,60438
ZCTA5 60440,52440,60440
ZCTA5 60443,21698,60443
ZCTA5 60444,1927,60444
ZCTA5 60445,25411,60445
ZCTA5 60457,13831,60457
ZCTA5 60941,2146,60941
ZCTA5 60610,40954,60610
ZCTA5 60622,52957,60622
ZCTA5 60660,45131,60660
ZCTA5 60706,22804,60706
ZCTA5 60712,12338,60712
ZCTA5 60915,10313,60915
ZCTA5 60918,693,60918
ZCTA5 60931,547,60931
ZCTA5 60933,312,60933
ZCTA5 60934,189,60934
ZCTA5 60951,851,60951
ZCTA5 60530,779,60530
ZCTA5 60460,1206,60460
ZCTA5 60515,27978,60515
ZCTA5 60553,749,60553
ZCTA5 60565,39261,60565
ZCTA5 60602,1596,60602
ZCTA5 60076,31393,60076
ZCTA5 60090,38741,60090
ZCTA5 60098,32599,60098
ZCTA5 60101,38596,60101
ZCTA5 60103,41845,60103
ZCTA5 60126,48928,60126
ZCTA5 60155,7677,60155
ZCTA5 60064,15208,60064
ZCTA5 60067,38660,60067
ZCTA5 60083,9511,60083
ZCTA5 60087,25301,60087
ZCTA5 60048,29306,60048
ZCTA5 60025,41552,60025
ZCTA5 60046,34849,60046
ZCTA5 48426,1309,48426
ZCTA5 48429,8934,48429
ZCTA5 48101,27089,48101
ZCTA5 48122,10300,48122
ZCTA5 48124,28086,48124
ZCTA5 48130,15974,48130
ZCTA5 48137,4696,48137
ZCTA5 48159,2489,48159
ZCTA5 48877,2022,48877
ZCTA5 48878,1685,48878
ZCTA5 48021,32149,48021
ZCTA5 48023,5089,48023
ZCTA5 48035,35279,48035
ZCTA5 48867,27004,48867
ZCTA5 48893,5242,48893
ZCTA5 48910,34989,48910
ZCTA5 48430,36369,48430
ZCTA5 48435,1987,48435
ZCTA5 21610,412,21610
ZCTA5 21645,1345,21645
ZCTA5 21014,35668,21014
ZCTA5 21035,8315,21035
ZCTA5 21052,179,21052
ZCTA5 21075,34939,21075
ZCTA5 21077,235,21077
ZCTA5 21082,608,21082
ZCTA5 78704,51422,78704
ZCTA5 78725,8303,78725
ZCTA5 78739,20631,78739
ZCTA5 78742,888,78742
ZCTA5 78834,8245,78834
ZCTA5 78006,37568,78006
ZCTA5 61426,92,61426
ZCTA5 61063,4236,61063
ZCTA5 61025,4590,61025
ZCTA5 61049,700,61049
ZCTA5 61053,2560,61053
ZCTA5 61065,10684,61065
ZCTA5 61080,10053,61080
ZCTA5 61107,30412,61107
ZCTA5 61257,1067,61257
ZCTA5 61262,1007,61262
ZCTA5 61279,1020,61279
ZCTA5 61284,1669,61284
ZCTA5 61285,1828,61285
ZCTA5 61313,236,61313
ZCTA5 61314,871,61314
ZCTA5 61328,70,61328
ZCTA5 61336,450,61336
ZCTA5 61428,953,61428
ZCTA5 61438,776,61438
ZCTA5 61451,236,61451
ZCTA5 61471,123,61471
ZCTA5 61473,1297,61473
ZCTA5 61501,1741,61501
ZCTA5 61529,2839,61529
ZCTA5 61537,2725,61537
ZCTA5 61546,3589,61546
ZCTA5 61548,11966,61548
ZCTA5 61552,249,61552
ZCTA5 61561,2307,61561
ZCTA5 61571,24840,61571
ZCTA5 61572,1217,61572
ZCTA5 61723,2688,61723
ZCTA5 61724,518,61724
ZCTA5 61725,2018,61725
ZCTA5 27356,2974,27356
ZCTA5 27408,17063,27408
ZCTA5 27504,14734,27504
ZCTA5 27513,46660,27513
ZCTA5 27520,43170,27520
ZCTA5 27525,14088,27525
ZCTA5 27530,38229,27530
ZCTA5 27534,31139,27534
ZCTA5 27536,16171,27536
ZCTA5 27540,41097,27540
ZCTA5 11364,35866,11364
ZCTA5 11413,41810,11413
ZCTA5 11429,27808,11429
ZCTA5 11434,62590,11434
ZCTA5 11436,18955,11436
ZCTA5 11953,14301,11953
ZCTA5 11961,13701,11961
ZCTA5 11978,2981,11978
ZCTA5 11572,28673,11572
ZCTA5 11520,43451,11520
ZCTA5 11550,57073,11550
ZCTA5 11561,37759,11561
ZCTA5 11692,22394,11692
ZCTA5 94043,31999,94043
ZCTA5 94087,57015,94087
ZCTA5 94089,23049,94089
ZCTA5 94108,13535,94108
ZCTA5 94116,46594,94116
ZCTA5 94118,41241,94118
ZCTA5 94122,61248,94122
ZCTA5 94306,27650,94306
ZCTA5 94401,35013,94401
ZCTA5 94508,4083,94508
ZCTA5 94515,7525,94515
ZCTA5 94518,28846,94518
ZCTA5 94530,25925,94530
ZCTA5 94536,74544,94536
ZCTA5 94541,66182,94541
ZCTA5 94546,45085,94546
ZCTA5 94547,26090,94547
ZCTA5 94552,15220,94552
ZCTA5 00983,32735,00983
ZCTA5 00624,21031,00624
ZCTA5 00656,17984,00656
ZCTA5 00660,15731,00660
ZCTA5 00662,39017,00662
ZCTA5 00674,38218,00674
ZCTA5 00683,28710,00683
ZCTA5 00718,25543,00718
ZCTA5 00921,30663,00921
ZCTA5 00772,18919,00772
ZCTA5 00913,7225,00913
ZCTA5 00923,23811,00923
ZCTA5 00949,71371,00949
ZCTA5 00969,40402,00969
ZCTA5 00985,31388,00985
ZCTA5 00602,37083,00602
ZCTA5 00676,35621,00676
ZCTA5 00682,30212,00682
ZCTA5 00704,7641,00704
ZCTA5 00707,10514,00707
ZCTA5 00765,8402,00765
ZCTA5 00730,29075,00730
ZCTA5 00738,28329,00738
ZCTA5 00754,36309,00754
ZCTA5 00782,17310,00782
ZCTA5 00791,47675,00791
ZCTA5 00794,28088,00794
ZCTA5 55602,255,55602
ZCTA5 55613,213,55613
ZCTA5 55708,629,55708
ZCTA5 55712,702,55712
ZCTA5 55726,1059,55726
ZCTA5 55741,3453,55741
ZCTA5 55744,20142,55744
ZCTA5 55751,1604,55751
ZCTA5 55767,4297,55767
ZCTA5 55769,2373,55769
ZCTA5 55779,3913,55779
ZCTA5 55797,1588,55797
ZCTA5 55902,25063,55902
ZCTA5 55909,1508,55909
ZCTA5 98925,477,98925
ZCTA5 98930,15263,98930
ZCTA5 95458,2825,95458
ZCTA5 95553,783,95553
ZCTA5 95610,46924,95610
ZCTA5 95361,34624,95361
ZCTA5 95457,3061,95457
ZCTA5 95545,110,95545
ZCTA5 95616,53805,95616
ZCTA5 95211,2343,95211
ZCTA5 95234,0,95234
ZCTA5 95248,108,95248
ZCTA5 95304,15533,95304
ZCTA5 95314,95,95314
ZCTA5 95319,1548,95319
ZCTA5 95341,34047,95341
ZCTA5 95375,5,95375
ZCTA5 95377,32599,95377
ZCTA5 95391,21488,95391
ZCTA5 95435,313,95435
ZCTA5 95467,5909,95467
ZCTA5 95486,44,95486
ZCTA5 95604,62,95604
ZCTA5 95652,635,95652
ZCTA5 95679,63,95679
ZCTA5 95680,0,95680
ZCTA5 95697,188,95697
ZCTA5 95698,193,95698
ZCTA5 95699,13,95699
ZCTA5 95724,23,95724
ZCTA5 95757,51676,95757
ZCTA5 40740,3678,40740
ZCTA5 40741,24922,40741
ZCTA5 40808,63,40808
ZCTA5 40810,950,40810
ZCTA5 40819,632,40819
ZCTA5 40827,980,40827
ZCTA5 77530,32070,77530
ZCTA5 77550,21710,77550
ZCTA5 02888,17901,02888
ZCTA5 02894,512,02894
ZCTA5 02903,11443,02903
ZCTA5 02908,37792,02908
ZCTA5 47011,838,47011
ZCTA5 47012,9554,47012
ZCTA5 47016,707,47016
ZCTA5 47023,1881,47023
ZCTA5 47115,3506,47115
ZCTA5 47130,47053,47130
ZCTA5 47140,2356,47140
ZCTA5 47162,757,47162
ZCTA5 47226,195,47226
ZCTA5 47220,5637,47220
ZCTA5 47231,867,47231
ZCTA5 47235,1495,47235
ZCTA5 47265,20949,47265
ZCTA5 47273,2265,47273
ZCTA5 47344,165,47344
ZCTA5 47361,205,47361
ZCTA5 47390,5246,47390
ZCTA5 47955,920,47955
ZCTA5 47980,1041,47980
ZCTA5 47338,2782,47338
ZCTA5 47341,2494,47341
ZCTA5 47348,8827,47348
ZCTA5 47360,1259,47360
ZCTA5 47832,1261,47832
ZCTA5 47982,138,47982
ZCTA5 47987,4182,47987
ZCTA5 55105,27014,55105
ZCTA5 55114,3136,55114
ZCTA5 55119,43876,55119
ZCTA5 55120,5036,55120
ZCTA5 55122,30976,55122
ZCTA5 55128,28752,55128
ZCTA5 55306,15824,55306
ZCTA5 55308,9946,55308
ZCTA5 55319,5567,55319
ZCTA5 55328,9626,55328
ZCTA5 55337,45659,55337
ZCTA5 55338,1047,55338
ZCTA5 55003,3758,55003
ZCTA5 55060,29100,55060
ZCTA5 55087,447,55087
ZCTA5 55329,2077,55329
ZCTA5 55386,8211,55386
ZCTA5 55437,17845,55437
ZCTA5 55919,1070,55919
ZCTA5 55987,34599,55987
ZCTA5 70436,602,70436
ZCTA5 70444,11521,70444
ZCTA5 70458,37164,70458
ZCTA5 70592,26442,70592
ZCTA5 70049,1788,70049
ZCTA5 70057,4766,70057
ZCTA5 70080,1568,70080
ZCTA5 70341,4635,70341
ZCTA5 70372,2176,70372
ZCTA5 70393,729,70393
ZCTA5 70426,5990,70426
ZCTA5 22620,2865,22620
ZCTA5 27866,908,27866
ZCTA5 27892,14068,27892
ZCTA5 27924,3465,27924
ZCTA5 27928,1844,27928
ZCTA5 27935,1853,27935
ZCTA5 27937,4205,27937
ZCTA5 27962,6813,27962
ZCTA5 27850,7847,27850
ZCTA5 27871,4452,27871
ZCTA5 27874,3984,27874
ZCTA5 27020,6091,27020
ZCTA5 27027,4194,27027
ZCTA5 27030,35421,27030
ZCTA5 27048,8367,27048
ZCTA5 27053,3419,27053
ZCTA5 27104,29318,27104
ZCTA5 27106,47332,27106
ZCTA5 27814,1564,27814
ZCTA5 27818,1426,27818
ZCTA5 27822,8797,27822
ZCTA5 27011,4885,27011
ZCTA5 27012,28051,27012
ZCTA5 27014,932,27014
ZCTA5 27017,9438,27017
ZCTA5 27870,24571,27870
ZCTA5 27885,1164,27885
ZCTA5 27926,1899,27926
ZCTA5 27947,1350,27947
ZCTA5 27959,2971,27959
ZCTA5 27965,318,27965
ZCTA5 27974,1399,27974
ZCTA5 27985,374,27985
ZCTA5 27922,530,27922
ZCTA5 27936,795,27936
ZCTA5 27939,2798,27939
ZCTA5 27950,1946,27950
ZCTA5 27954,7397,27954
ZCTA5 27970,3070,27970
ZCTA5 27878,1458,27878
ZCTA5 27883,3184,27883
ZCTA5 27909,39804,27909
ZCTA5 27932,11728,27932
ZCTA5 27941,215,27941
ZCTA5 27960,973,27960
ZCTA5 27967,98,27967
ZCTA5 27972,94,27972
ZCTA5 27976,4714,27976
ZCTA5 27045,10011,27045
ZCTA5 27009,3341,27009
ZCTA5 27028,25865,27028
ZCTA5 27054,2118,27054
ZCTA5 27127,41398,27127
ZCTA5 27208,1470,27208
ZCTA5 27215,43187,27215
ZCTA5 27217,38587,27217
ZCTA5 27235,4609,27235
ZCTA5 75862,10115,75862
ZCTA5 75926,1207,75926
ZCTA5 75939,5682,75939
ZCTA5 75946,3851,75946
ZCTA5 75968,2167,75968
ZCTA5 75062,49296,75062
ZCTA5 75069,37582,75069
ZCTA5 75098,58717,75098
ZCTA5 75105,248,75105
ZCTA5 75141,5814,75141
ZCTA5 75147,6951,75147
ZCTA5 75154,42192,75154
ZCTA5 75158,4337,75158
ZCTA5 75223,15002,75223
ZCTA5 75225,22108,75225
ZCTA5 75229,32739,75229
ZCTA5 75235,19198,75235
ZCTA5 75241,30863,75241
ZCTA5 75244,13552,75244
ZCTA5 75415,353,75415
ZCTA5 75421,719,75421
ZCTA5 75453,2661,75453
ZCTA5 75474,15912,75474
ZCTA5 75477,1172,75477
ZCTA5 75492,369,75492
ZCTA5 75561,5135,75561
ZCTA5 75565,419,75565
ZCTA5 75572,3594,75572
ZCTA5 75605,32438,75605
ZCTA5 75639,2756,75639
ZCTA5 75670,18263,75670
ZCTA5 20724,17681,20724
ZCTA5 20740,31723,20740
ZCTA5 20748,38720,20748
ZCTA5 20817,38131,20817
ZCTA5 20854,49196,20854
ZCTA5 20868,539,20868
ZCTA5 20901,36802,20901
ZCTA5 20910,43729,20910
ZCTA5 20019,65769,20019
ZCTA5 20017,21372,20017
ZCTA5 20109,42128,20109
ZCTA5 20137,1736,20137
ZCTA5 20139,211,20139
ZCTA5 20141,7407,20141
ZCTA5 20147,63903,20147
ZCTA5 20158,5482,20158
ZCTA5 20187,18684,20187
ZCTA5 20007,26412,20007
ZCTA5 20018,20864,20018
ZCTA5 20037,14879,20037
ZCTA5 20118,9,20118
ZCTA5 20119,4288,20119
ZCTA5 20130,220,20130
ZCTA5 20132,18810,20132
ZCTA5 20152,36465,20152
ZCTA5 20155,37151,20155
ZCTA5 76462,4412,76462
ZCTA5 76464,516,76464
ZCTA5 76476,3151,76476
ZCTA5 76511,2426,76511
ZCTA5 94952,35198,94952
ZCTA5 94960,16199,94960
ZCTA5 94970,653,94970
ZCTA5 94542,15149,94542
ZCTA5 94550,52617,94550
ZCTA5 94553,49801,94553
ZCTA5 94602,29593,94602
ZCTA5 94608,31572,94608
ZCTA5 94609,23729,94609
ZCTA5 94922,726,94922
ZCTA5 94931,9097,94931
ZCTA5 94946,723,94946
ZCTA5 94950,118,94950
ZCTA5 94973,1515,94973
ZCTA5 94555,38017,94555
ZCTA5 94571,10330,94571
ZCTA5 94576,123,94576
ZCTA5 94591,56333,94591
ZCTA5 94595,17730,94595
ZCTA5 94596,22247,94596
ZCTA5 94598,26666,94598
ZCTA5 94606,37640,94606
ZCTA5 94610,31553,94610
ZCTA5 94618,17110,94618
ZCTA5 94703,21942,94703
ZCTA5 94705,13612,94705
ZCTA5 94937,920,94937
ZCTA5 94940,244,94940
ZCTA5 94965,11438,94965
ZCTA5 94558,66854,94558
ZCTA5 94564,19201,94564
ZCTA5 94015,65199,94015
ZCTA5 94027,7193,94027
ZCTA5 94038,3350,94038
ZCTA5 94041,13996,94041
ZCTA5 95988,8460,95988
ZCTA5 95631,6604,95631
ZCTA5 95638,2142,95638
ZCTA5 95640,11872,95640
ZCTA5 95658,6491,95658
ZCTA5 95666,4692,95666
ZCTA5 95681,1023,95681
ZCTA5 95686,1133,95686
ZCTA5 95690,2060,95690
ZCTA5 95693,6404,95693
ZCTA5 95695,40340,95695
ZCTA5 95709,5634,95709
ZCTA5 95726,8207,95726
ZCTA5 95728,328,95728
ZCTA5 95816,16913,95816
ZCTA5 95829,29014,95829
ZCTA5 95833,40380,95833
ZCTA5 95835,39444,95835
ZCTA5 96753,29146,96753
ZCTA5 96795,9909,96795
ZCTA5 96814,20348,96814
ZCTA5 99216,26166,99216
ZCTA5 99224,22172,99224
ZCTA5 99322,448,99322
ZCTA5 99323,4192,99323
ZCTA5 99829,850,99829
