short_title,quality,price,description,url,type
SAVAGE ARMS AXIS 30-06,Good,$429.99,"RIFLE: SAVAGE ARMS MODEL AXIS 30-06, BLUE / CCH, YES - INCLUDES PROTECTIVE CASE, BOLT, 30-06 SPRINGFIELD, 22""",/Item/Details/SAVAGE-ARMS-AXIS-30-06/1f6ba013e7764929b3844d1a1d7f3cdd,rifle
SAVAGE ARMS AXIS 308,Very Good,$429.99,"RIFLE: SAVAGE ARMS MODEL AXIS 308, MATTE BLACK, YES - INCLUDES ORIGINAL BOX, NA, 308 WINCHESTER, BOLT",/Item/Details/SAVAGE-ARMS-AXIS-308/13af1ef06910404f94b665a7317a8bc6,rifle
SAVAGE ARMS AXIS BOLT ACTION STAINLESS 22-250 CALIBER RIFLE,Good,$449.99,"RIFLE: SAVAGE ARMS MODEL AXIS, STAINLESS, YES - INCLUDES PROTECTIVE CASE, BOLT, 22-250, 21""",/Item/Details/SAVAGE-ARMS-AXIS-BOLT-ACTION-STAINLESS-22-250-CALIBER-RIFLE/995ff9e6a06e4bc7b438d66b64a9aaf2,rifle
SAVAGE ARMS SAVAGE AXIS 30-06,Like New,$324.99,"RIFLE: SAVAGE ARMS MODEL SAVAGE AXIS 30-06, BLUE, YES - INCLUDES PROTECTIVE CASE, BOLT, 30-06 SPRINGFIELD, NA",/Item/Details/SAVAGE-ARMS-SAVAGE-AXIS-30-06/72bdebf20b5a491c85af515c91cebcfd,rifle
SAVAGE ARMS SAVAGE AXIS 30-06,Like New,$409.99,"RIFLE: SAVAGE ARMS MODEL SAVAGE AXIS 30-06, MATTE BLACK, YES - INCLUDES PROTECTIVE CASE, BOLT, 30-06 SPRINGFIELD, 22"", COMES WITH BUSHNELL 4-12X40 OPTIC AND SOFT CASE.",/Item/Details/SAVAGE-ARMS-SAVAGE-AXIS-30-06/fb92067ddb27441db5ab3ab1202c7dc4,rifle
SAVAGE AXIS 223 REM RIFLE,Good,$329.99,"RIFLE: SAVAGE ARMS MODEL AXIS 223, CAMOUFLAGE, NOT INCLUDED, BOLT, 223 REMINGTON, 22""",/Item/Details/SAVAGE-AXIS-223-REM-RIFLE/3885077e0c974e48a0f039045e055020,rifle
"Savage Axis 30-06 22"" Bolt Action Rifle w/ Bushnell Banner Scope",Very Good,$299.99,"RIFLE: SAVAGE ARMS MODEL AXIS, MATTE BLACK, NOT INCLUDED, 22, 30-06 SPRINGFIELD, BOLT",/Item/Details/Savage-Axis-30-06-22-Bolt-Action-Rifle-w-Bushnell-Banner-Scope/4d2983425d844ddab4ea34642952cd77,rifle
SAVAGE AXIS II 6.5 CREEDMOOR-LIKE NEW,Like New,$349.99,"RIFLE: SAVAGE ARMS MODEL AXIS IMPORTED BY N/A, MATTE BLACK, YES - INCLUDES ORIGINAL BOX AND PAPERS, BOLT, 6.5MM CREEDMOOR, 22""",/Item/Details/SAVAGE-AXIS-II-6-5-CREEDMOOR-LIKE-NEW/3f64f356113a48b3978e29c1192c46da,rifle
SMITH & WESSON M&P 15 RIFLE,Very Good,$719.99,"RIFLE: SMITH & WESSON MODEL M&P 15 RIFLE, MATTE BLACK, NOT INCLUDED, 18, 5.56MM, SEMI - AUTOMATIC",/Item/Details/SMITH-WESSON-M-P-15-RIFLE/8352b8fa87414aec92303bb763902815,rifle
PALMETTO STATE ARMORY PA-15 RIFLE,Very Good,$549.99,"RIFLE: PALMETTO STATE ARMORY MODEL PA-15 RIFLE, MATTE BLACK, NOT INCLUDED, 20, 5.56MM, SEMI - AUTOMATIC",/Item/Details/PALMETTO-STATE-ARMORY-PA-15-RIFLE/16afad517cd948d1b8f622ca398631ac,rifle
PALMETTO STATE ARMORY PA-15 RIFLE,Brand New,$799.99,"RIFLE: PALMETTO STATE ARMORY MODEL PA-15 RIFLE, MATTE BLACK, YES - INCLUDES ORIGINAL BOX AND PAPERS, 16"", 5.56MM, SEMI - AUTOMATIC",/Item/Details/PALMETTO-STATE-ARMORY-PA-15-RIFLE/b8a41957860c4ac9a7c2b7d4b7622b1a,rifle
PALMETTO STATE ARMORY PA-15 RIFLE,Brand New,$799.99,"RIFLE: PALMETTO STATE ARMORY MODEL PA-15 RIFLE, MATTE BLACK, YES - INCLUDES ORIGINAL BOX AND PAPERS, 16"", 5.56MM, SEMI - AUTOMATIC",/Item/Details/PALMETTO-STATE-ARMORY-PA-15-RIFLE/a65f234ca89e46a6bc8fef9abf4fa9e2,rifle
PALMETTO STATE ARMORY PA-15 RIFLE,Acceptable,$850.00,"RIFLE: PALMETTO STATE ARMORY MODEL PA-15 RIFLE, MATTE BLACK, SEMI - AUTOMATIC, 5.56MM, 16",/Item/Details/PALMETTO-STATE-ARMORY-PA-15-RIFLE/e3020333eb4e45df8901012fbfd2d9ca,rifle
PALMETTO STATE ARMORY PA-15 RIFLE,Very Good,$899.99,"RIFLE: PALMETTO STATE ARMORY MODEL PA-15 RIFLE, MATTE BLACK, NOT INCLUDED, SEMI - AUTOMATIC, 350 LEGEND, 18.5. SHIP TO FFL DEALER",/Item/Details/PALMETTO-STATE-ARMORY-PA-15-RIFLE/059deccdac264b0c89ba714c49fe57a9,rifle
RUGER PC CARBINE,Like New,$499.99,"RIFLE: RUGER MODEL PC CARBINE, MATTE BLACK, YES - INCLUDES ORIGINAL BOX AND PAPERS, 16, 9MM LUGER (9X19), SEMI - AUTOMATIC",/Item/Details/RUGER-PC-CARBINE/87a584f1145d47f49d115c7769736b02,rifle
TAURUS FIREARMS G2C,Good,$209.00,"PISTOL: TAURUS FIREARMS MODEL G2C IMPORTED BY TAURUS, MATTE BLACK, NOT INCLUDED, 3.2"", SEMI - AUTOMATIC, 9X19MM",/Item/Details/TAURUS-FIREARMS-G2C/46a40a8a697a4bc68394ecd1f1b8a628,pistol
TAURUS FIREARMS G2C,Brand New,$249.99,"PISTOL: TAURUS FIREARMS MODEL G2C, MATTE BLACK, YES - INCLUDES ORIGINAL BOX AND PAPERS, 3.2, SEMI - AUTOMATIC, 9MM PARABELLUM",/Item/Details/TAURUS-FIREARMS-G2C/d407c504b2fb47919d068a22ea65b62b,pistol
TAURUS FIREARMS G2C,Very Good,$269.99,"PISTOL: TAURUS FIREARMS MODEL G2C, BLUE, NOT INCLUDED, 3, 9X19MM, SEMI - AUTOMATIC",/Item/Details/TAURUS-FIREARMS-G2C/09a9ddb58401475085b7d189a0598bc8,pistol
TAURUS FIREARMS G2C,Brand New,$279.99,"PISTOL: TAURUS FIREARMS MODEL G2C, MATTE BLACK, YES - INCLUDES ORIGINAL BOX AND PAPERS, 3.2, 9X19MM, SEMI - AUTOMATIC",/Item/Details/TAURUS-FIREARMS-G2C/7a21c5e201df4d8d9462bc2665691b77,pistol
TAURUS FIREARMS G2C,Like New,$279.99,"PISTOL: TAURUS FIREARMS MODEL G2C, SEMI - AUTOMATIC, 9MM PARABELLUM, 2- TONE, NOT INCLUDED, 3",/Item/Details/TAURUS-FIREARMS-G2C/cff06b85b8c7480985f9b3ec5d93f6f3,pistol
TAURUS FIREARMS G2C,Brand New,$349.99,"PISTOL: TAURUS FIREARMS MODEL G2C IMPORTED BY TAURUS, BLUE, YES - INCLUDES ORIGINAL BOX AND PAPERS, 3.25, SEMI - AUTOMATIC, 9MM",/Item/Details/TAURUS-FIREARMS-G2C/a3dfa6ec5a88416e97fff6cb2bef6945,pistol
TAURUS FIREARMS G2C,Brand New,$349.99,"PISTOL: TAURUS FIREARMS MODEL G2C IMPORTED BY TAURUS, BLUE, YES - INCLUDES ORIGINAL BOX AND PAPERS, 3.25, SEMI - AUTOMATIC, 9MM",/Item/Details/TAURUS-FIREARMS-G2C/7540d7e627364e52b83774e308f50a4f,pistol
"TAURUS FIREARMS G2C, BLAKE, TWO 12 ROUND MAGS.",Brand New,$229.99,"PISTOL: TAURUS FIREARMS MODEL G2C, BLUE, YES - INCLUDES ORIGINAL BOX AND PAPERS, 3.2"", 9X19MM, SEMI - AUTOMATIC",/Item/Details/TAURUS-FIREARMS-G2C-BLAKE-TWO-12-ROUND-MAGS/3970562ccee34d46a9f97eae8e570017,pistol
"TAURUS FIREARMS G2C, BLAKE, TWO 12 ROUND MAGS.",Brand New,$229.99,"PISTOL: TAURUS FIREARMS MODEL G2C, BLUE, YES - INCLUDES ORIGINAL BOX AND PAPERS, 3.2"", 9X19MM, SEMI - AUTOMATIC",/Item/Details/TAURUS-FIREARMS-G2C-BLAKE-TWO-12-ROUND-MAGS/5da428d2859042e39894d3f8fc1a5a1f,pistol
"Taurus G2C 9mm 3.25"" Semi-Auto Pistol - Black - 2 Mags",Brand New,$279.99,"PISTOL: TAURUS FIREARMS MODEL G2C, MATTE BLACK, YES - INCLUDES ORIGINAL BOX AND PAPERS, 3.20"", 9MM PARABELLUM, SEMI - AUTOMATIC",/Item/Details/Taurus-G2C-9mm-3-25-Semi-Auto-Pistol-Black-2-Mags/777301c6872743edad4e6534da264874,pistol
"Taurus G2C 9mm 3.25"" Semi-Auto Pistol - Black - 2 Mags",Brand New,$279.99,"PISTOL: TAURUS FIREARMS MODEL G2C, MATTE BLACK, YES - INCLUDES ORIGINAL BOX AND PAPERS, 3.20"", 9MM PARABELLUM, SEMI - AUTOMATIC",/Item/Details/Taurus-G2C-9mm-3-25-Semi-Auto-Pistol-Black-2-Mags/03ce775ec3154371bb4a790ca3e9030e,pistol
"Taurus G2C 9mm 3.25"" Semi-Auto Pistol - Black - 2 Mags",Brand New,$279.99,"PISTOL: TAURUS FIREARMS MODEL G2C, MATTE BLACK, YES - INCLUDES ORIGINAL BOX AND PAPERS, 3.20"", 9MM PARABELLUM, SEMI - AUTOMATIC",/Item/Details/Taurus-G2C-9mm-3-25-Semi-Auto-Pistol-Black-2-Mags/224ae7cb17a44e6f969fd3e53ee015a2,pistol
GLOCK 19 GEN 5,Very Good,$469.99,"PISTOL: GLOCK MODEL 19 GEN 5, SEMI - AUTOMATIC, 9MM PARABELLUM, BLUE, YES - INCLUDES ORIGINAL BOX, 4",/Item/Details/GLOCK-19-GEN-5/b93dfc98a92946848aa346b58fb621bc,pistol
GLOCK 19 GEN 5,Like New,$489.99,"PISTOL: GLOCK MODEL 19 GEN 5 IMPORTED BY GLOCK INC, MATTE BLACK, YES - INCLUDES ORIGINAL BOX AND PAPERS, 4.02, 9MM, SEMI - AUTOMATIC",/Item/Details/GLOCK-19-GEN-5/139231f9c8fe4e768e10eb047d216e4f,pistol
GLOCK 19 GEN 5,Very Good,$499.00,"PISTOL: GLOCK MODEL 19 GEN 5 IMPORTED BY GLOCK,INC., MATTE BLACK, YES - INCLUDES ORIGINAL BOX AND PAPERS, 4.02, SEMI - AUTOMATIC, 9X19MM",/Item/Details/GLOCK-19-GEN-5/411a407a4dd04e90abfb3a6a5d39d60b,pistol
GLOCK 19 GEN 5,Like New,$499.99,"PISTOL: GLOCK MODEL 19 GEN 5 IMPORTED BY GLOCK, INC., SEMI - AUTOMATIC, 9X19MM, BLUE, NOT INCLUDED, 4",/Item/Details/GLOCK-19-GEN-5/bb4da2c3e8e14ebfa9892a2d736dc7e1,pistol
GLOCK 19 GEN 5,Very Good,$499.99,"PISTOL: GLOCK MODEL 19 GEN 5 IMPORTED BY GLOCK INC, SEMI - AUTOMATIC, 9X19MM, BLUE, YES - INCLUDES ORIGINAL BOX, 4",/Item/Details/GLOCK-19-GEN-5/df952e30e81740e4927ab5ecc10ff084,pistol
GLOCK 19 GEN 5,Like New,$509.99,"PISTOL: GLOCK MODEL 19 GEN 5 IMPORTED BY GLOCK, INC., SEMI - AUTOMATIC, 9MM PARABELLUM, BLUE, YES - INCLUDES ORIGINAL BOX, 4",/Item/Details/GLOCK-19-GEN-5/ab9d1d71eed14ed388d5162817f079f6,pistol
GLOCK 19 GEN 5,Very Good,$539.00,"PISTOL: GLOCK MODEL 19 GEN 5, SEMI - AUTOMATIC, 9X19MM, MATTE BLACK, YES - INCLUDES ORIGINAL BOX AND PAPERS, 3.5",/Item/Details/GLOCK-19-GEN-5/091c2eef0e4a462f83bd88d4d39a7dce,pistol
GLOCK 19 GEN 5,Brand New,$599.99,"PISTOL: GLOCK MODEL 19 GEN 5, MATTE BLACK, YES - INCLUDES HARD PROTECTIVE CASE, NA, SEMI - AUTOMATIC, 9MM",/Item/Details/GLOCK-19-GEN-5/d0745a9032444b68ac4b1d09dfa6937b,pistol
GLOCK 19 GEN 5,Brand New,$649.99,"PISTOL: GLOCK MODEL 19 GEN 5, 2- TONE, YES - INCLUDES ORGINAL BOX & PROTECTIVE CASE, 4"", 9X19MM, SEMI - AUTOMATIC",/Item/Details/GLOCK-19-GEN-5/9f07904b24014af8b447e463f5766156,pistol
GLOCK 19 GEN 5,Brand New,$649.99,"PISTOL: GLOCK MODEL 19 GEN 5, 2- TONE, YES - INCLUDES ORGINAL BOX & PROTECTIVE CASE, 4"", 9X19MM, SEMI - AUTOMATIC",/Item/Details/GLOCK-19-GEN-5/d20d5ef8d1874c35b36820d1f76c974d,pistol
GLOCK 19 GEN 5,Brand New,$649.99,"PISTOL: GLOCK MODEL 19 GEN 5, 2- TONE, YES - INCLUDES ORIGINAL BOX AND PAPERS, NA, 9MM PARABELLUM, SEMI - AUTOMATIC, PINK AND BLACK",/Item/Details/GLOCK-19-GEN-5/8cb9654c00b14b4ba227db87a500edac,pistol
GLOCK 19 GEN 5,Brand New,$649.99,"PISTOL: GLOCK MODEL 19 GEN 5, 2- TONE, YES - INCLUDES ORIGINAL BOX AND PAPERS, NA, 9MM PARABELLUM, SEMI - AUTOMATIC, PINK AND BLACK",/Item/Details/GLOCK-19-GEN-5/bd223087fe8c4bd1828979df26248913,pistol
GLOCK 19 GEN 5,Brand New,$659.99,"PISTOL: GLOCK MODEL 19 GEN 5, GOLD, YES - INCLUDES HARD PROTECTIVE CASE, 4, 9MM PARABELLUM, SEMI - AUTOMATIC",/Item/Details/GLOCK-19-GEN-5/eb6914224abe4a1f80adf7db401b7ad0,pistol
GLOCK 19 GEN 5,Brand New,$675.00,"PISTOL: GLOCK MODEL 19 GEN 5, MATTE BLACK, 4, SEMI - AUTOMATIC, 9MM PARABELLUM",/Item/Details/GLOCK-19-GEN-5/d76481f411e34f608fd7abbe69fb8d67,pistol
GLOCK 19 GEN 5,Like New,$799.99,"PISTOL: GLOCK MODEL 19 GEN 5, BLUE, YES - INCLUDES ORIGINAL BOX, 4.0, SEMI - AUTOMATIC, 9MM, IN HARD CASE W/MOS PLATES",/Item/Details/GLOCK-19-GEN-5/a7776184c6d94e7bb768c1b3cd0d2d0d,pistol
"GLOCK 19 GEN 5 9MM WITH CASE 3 MAGS, AS NEW",Like New,$519.00,"PISTOL: GLOCK MODEL 19 GEN 5, SEMI - AUTOMATIC, 9MM, BLUE, YES - INCLUDES HARD PROTECTIVE CASE, 4"", WITH CASE, 3 MAGS AS NEW",/Item/Details/GLOCK-19-GEN-5-9MM-WITH-CASE-3-MAGS-AS-NEW/92500b1e265a4236ab0744f50fa671a4,pistol
SCCY CPX-2 9MM PISTOL GUN ONLY,Good,$189.99,"PISTOL: SCCY INDUSTRIES MODEL CPX-2, OTHER, NOT INCLUDED, 3"", 9MM PARABELLUM, SEMI - AUTOMATIC",/Item/Details/SCCY-CPX-2-9MM-PISTOL-GUN-ONLY/913f6104552f468983dddcd5e8f9ee5e,pistol
SCCY INDUSTRIES CPX-2,Good,$199.00,"PISTOL: SCCY INDUSTRIES MODEL CPX-2, GOOD: IN SAFE WORKING CONDITION, MINOR WEAR ON WORKING SURFACES, NO BROKEN PARTS, NO CORROSION OR PITTING THAT WILL INTERFERE WITH PROPER FUNCTIONING., 2- TONE, NOT INCLUDED, 3.1, SEMI - AUTOMATIC",/Item/Details/SCCY-INDUSTRIES-CPX-2/e19b101c9be9454ab22fb2c2ca892e87,pistol
SCCY INDUSTRIES CPX-2,Like New,$209.00,"PISTOL: SCCY INDUSTRIES MODEL CPX-2, 2- TONE, NOT INCLUDED, 3, 9MM, SEMI - AUTOMATIC",/Item/Details/SCCY-INDUSTRIES-CPX-2/61241f3c37a746eba4ede687df996cec,pistol
SCCY INDUSTRIES CPX-2,Brand New,$219.99,"PISTOL: SCCY INDUSTRIES MODEL CPX-2, 2- TONE, YES - INCLUDES ORIGINAL BOX AND PAPERS, 3.1, 9MM PARABELLUM, SEMI - AUTOMATIC",/Item/Details/SCCY-INDUSTRIES-CPX-2/cbc1df583f8b47278617c602d559e8bd,pistol
SCCY INDUSTRIES CPX-2,For parts or not working,$219.99,"PISTOL: SCCY INDUSTRIES MODEL CPX-2, SEMI - AUTOMATIC, 9X19MM, MATTE BLACK, NOT INCLUDED, 3",/Item/Details/SCCY-INDUSTRIES-CPX-2/63438b776c86453eabcabede2052f02c,pistol
SCCY INDUSTRIES CPX-2,Very Good,$224.95,"PISTOL: SCCY INDUSTRIES MODEL CPX-2, SEMI - AUTOMATIC, 9MM PARABELLUM, OTHER, YES - INCLUDES ORIGINAL BOX AND PAPERS, N/A",/Item/Details/SCCY-INDUSTRIES-CPX-2/9122bbc225074bd2bf08a0823e3c44d8,pistol
SCCY INDUSTRIES CPX-2,Good,$228.88,"PISTOL: SCCY INDUSTRIES MODEL CPX-2, SEMI - AUTOMATIC, 9MM, OTHER, NOT INCLUDED, 3.10""",/Item/Details/SCCY-INDUSTRIES-CPX-2/6da9e7b80e764bf6b255415e932595e7,pistol
SCCY INDUSTRIES CPX-2,Very Good,$249.99,"PISTOL: SCCY INDUSTRIES MODEL CPX-2, MATTE BLACK, NOT INCLUDED, 3.5, SEMI - AUTOMATIC, 9MM PARABELLUM",/Item/Details/SCCY-INDUSTRIES-CPX-2/201783725ddf4032bd5b3dc848ec578f,pistol
SCCY INDUSTRIES CPX-2,Good,$259.99,"PISTOL: SCCY INDUSTRIES MODEL CPX-2, SEMI - AUTOMATIC, 9X19MM, OTHER, NOT INCLUDED, 3",/Item/Details/SCCY-INDUSTRIES-CPX-2/0a94f4ed827045a8a1cbec27c6632072,pistol
SCCY INDUSTRIES CPX-2,Brand New,$274.99,"PISTOL: SCCY INDUSTRIES MODEL CPX-2, 2- TONE, YES - INCLUDES ORIGINAL BOX AND PAPERS, NA, 9MM, SEMI - AUTOMATIC",/Item/Details/SCCY-INDUSTRIES-CPX-2/a9fb23d77ef9424294bb7c88f0d23809,pistol
SCCY INDUSTRIES CPX-2,Very Good,$279.99,"PISTOL: SCCY INDUSTRIES MODEL CPX-2 IMPORTED BY N/A, SEMI - AUTOMATIC, 9MM PARABELLUM, 2- TONE, YES - INCLUDES ORIGINAL BOX AND PAPERS, 3",/Item/Details/SCCY-INDUSTRIES-CPX-2/acf6499d14474e96a62b43386852fb84,pistol
SCCY INDUSTRIES CPX-2,Brand New,$324.99,"PISTOL: SCCY INDUSTRIES MODEL CPX-2, 2- TONE, 3, SEMI - AUTOMATIC, 9MM PARABELLUM",/Item/Details/SCCY-INDUSTRIES-CPX-2/6088594708734088929e2ac62d19a6fc,pistol
SCCY INDUSTRIES CPX-2,Acceptable,$325.00,"PISTOL: SCCY INDUSTRIES MODEL CPX-2, MATTE BLACK, 3, SEMI - AUTOMATIC, 9MM",/Item/Details/SCCY-INDUSTRIES-CPX-2/808fd112727d4f51b5ac07547a8c64a5,pistol
SCCY INDUSTRIES CPX-2,Brand New,$379.99,"PISTOL: SCCY INDUSTRIES MODEL CPX-2, 2- TONE, YES - INCLUDES ORIGINAL BOX AND PAPERS, 3"", SEMI - AUTOMATIC, 9MM PARABELLUM",/Item/Details/SCCY-INDUSTRIES-CPX-2/44e7711f4d124d33af005c2fc6b52968,pistol
"SCCY INDUSTRIES CPX-2, 2-10RD MAGAZINES-LIKE NEW",Like New,$199.99,"PISTOL: SCCY INDUSTRIES MODEL CPX-2 IMPORTED BY N/A, SEMI - AUTOMATIC, 9MM PARABELLUM, MATTE STAINLESS, YES - INCLUDES ORIGINAL BOX AND PAPERS, 3.1"", ORIGINAL BOX AND ACC.",/Item/Details/SCCY-INDUSTRIES-CPX-2-2-10RD-MAGAZINES-LIKE-NEW/bb961f4194d34a59a51bb2c8adffad83,pistol
"SCCY INDUSTRIES CPX2 9MM PISTOL/CRIMSON TRACE RED DOT, 2-10RD MAGAZINES-PREOWNED",Very Good,$289.99,"PISTOL: SCCY INDUSTRIES MODEL CPX-2 IMPORTED BY N/A, SEMI - AUTOMATIC, 9MM PARABELLUM, STAINLESS, YES - INCLUDES ORIGINAL BOX AND PAPERS, 3.1""",/Item/Details/SCCY-INDUSTRIES-CPX2-9MM-PISTOL-CRIMSON-TRACE-RED-DOT-2-10RD-MAGAZINES-PREOWNED/5301d99ab21d4f65aadf67c9c092d200,pistol
RUGER LCP,Good,$279.99,"PISTOL: RUGER MODEL LCP, MATTE BLACK, NOT INCLUDED, 2.5, SEMI - AUTOMATIC, 380 ACP",/Item/Details/RUGER-LCP/e367be6797234db3ae86870ebc834297,pistol
RUGER LCP,Brand New,$299.99,"PISTOL: RUGER MODEL LCP, BLUE, 3.5, SEMI - AUTOMATIC, 380 ACP",/Item/Details/RUGER-LCP/064f6bba9dc247359fe4abcf8aea319a,pistol
"RUGER LCP, .380 ACP",Like New,$249.99,"RUGER LCP, .380 ACP, USED",/Item/Details/RUGER-LCP-380-ACP/094929b97ec247a69ae5891bcc261215,
SMITH & WESSON SD9VE,Like New,$249.99,"PISTOL: SMITH & WESSON MODEL SD9VE, 2- TONE, YES - INCLUDES ORIGINAL BOX, 4"", 9MM PARABELLUM, SEMI - AUTOMATIC",/Item/Details/SMITH-WESSON-SD9VE/df086e1bce4d4014afc93bbdf6f4f734,pistol
SMITH & WESSON SD9VE,Very Good,$324.99,"PISTOL: SMITH & WESSON MODEL SD9VE, MATTE BLACK, NOT INCLUDED, NA, SEMI - AUTOMATIC, 9MM",/Item/Details/SMITH-WESSON-SD9VE/ef866fd2337649a1a6dea3a1c58261b1,pistol
SMITH & WESSON SD9VE,Like New,$324.99,"PISTOL: SMITH & WESSON MODEL SD9VE, SEMI - AUTOMATIC, 9MM PARABELLUM, 2- TONE, NOT INCLUDED, 4""",/Item/Details/SMITH-WESSON-SD9VE/a949a5fcee9c426d97ba7b0b26959e28,pistol
SMITH & WESSON SD9VE,Very Good,$324.99,"PISTOL: SMITH & WESSON MODEL SD9VE, MATTE BLACK, NOT INCLUDED, NA, SEMI - AUTOMATIC, 9X19MM",/Item/Details/SMITH-WESSON-SD9VE/b1874acf5cb044668157dafa644760f9,pistol
SMITH & WESSON SD9VE,Good,$349.99,"PISTOL: SMITH & WESSON MODEL SD9VE, SEMI - AUTOMATIC, 9MM PARABELLUM, 2- TONE, YES - INCLUDES ORIGINAL BOX, 4""",/Item/Details/SMITH-WESSON-SD9VE/c4f3748613bd4b75b7fb61f331ccb5a5,pistol
SMITH & WESSON SD9VE,Very Good,$349.99,"PISTOL: SMITH & WESSON MODEL SD9VE, SEMI - AUTOMATIC, 9MM PARABELLUM, 2- TONE, NOT INCLUDED, 4"", CASHIER'S CHECK OR MONEY ORDER ONLY FOR ONLINE FIREARM ORDERS",/Item/Details/SMITH-WESSON-SD9VE/044a7e360464479684c6251e224105f3,pistol
SMITH & WESSON SD9VE,Brand New,$379.00,"PISTOL: SMITH & WESSON MODEL SD9VE, BLUE, YES - INCLUDES ORIGINAL BOX AND PAPERS, 4 IN, SEMI - AUTOMATIC, 9 MM",/Item/Details/SMITH-WESSON-SD9VE/cff8d1f614fc4633b581bb23a47f258e,pistol
SMITH & WESSON SD9VE,Brand New,$389.95,"PISTOL: SMITH & WESSON MODEL SD9VE, MATTE STAINLESS, YES - INCLUDES ORIGINAL BOX AND PAPERS, 4"", SEMI - AUTOMATIC, 9MM",/Item/Details/SMITH-WESSON-SD9VE/e5018b07d6fc4951abeff817444ea41d,pistol
SMITH & WESSON SD9VE,Brand New,$399.99,"PISTOL: SMITH & WESSON MODEL SD9VE, 2- TONE, YES - INCLUDES ORIGINAL BOX AND PAPERS, NA, 9X19MM, SEMI - AUTOMATIC",/Item/Details/SMITH-WESSON-SD9VE/4efa65142552435aaf7273dcf7eb3c2e,pistol
SMITH & WESSON SD9VE,Brand New,$399.99,"PISTOL: SMITH & WESSON MODEL SD9VE, 2- TONE, YES - INCLUDES ORIGINAL BOX AND PAPERS, 4"", 9MM PARABELLUM, SEMI - AUTOMATIC",/Item/Details/SMITH-WESSON-SD9VE/15b12246f7b94704a44e843f33ae81b8,pistol
SMITH & WESSON SD9VE,Brand New,$399.99,"PISTOL: SMITH & WESSON MODEL SD9VE, 2- TONE, YES - INCLUDES ORIGINAL BOX AND PAPERS, 4"", 9MM PARABELLUM, SEMI - AUTOMATIC",/Item/Details/SMITH-WESSON-SD9VE/d42a58417a58451db57b25de9b0d35db,pistol
SMITH & WESSON SD9VE,Brand New,$449.99,"PISTOL: SMITH & WESSON MODEL SD9VE, 2- TONE, YES - INCLUDES ORIGINAL BOX AND PAPERS, 4, SEMI - AUTOMATIC, 9MM",/Item/Details/SMITH-WESSON-SD9VE/66275a01404742deb3b028318aab20ed,pistol
SMITH & WESSON SD9VE,Brand New,$449.99,"PISTOL: SMITH & WESSON MODEL SD9VE, 2- TONE, YES - INCLUDES ORIGINAL BOX AND PAPERS, 4, SEMI - AUTOMATIC, 9MM",/Item/Details/SMITH-WESSON-SD9VE/212fe17826c447959c984fcda2da3f46,pistol
"Smith & Wesson SD9VE 9mm 3.89"" Semi-Auto Pistol",Like New,$349.99,"PISTOL: SMITH & WESSON MODEL SD9VE, STAINLESS, YES - INCLUDES ORIGINAL BOX, 3.89"", 9MM PARABELLUM, SEMI - AUTOMATIC",/Item/Details/Smith-Wesson-SD9VE-9mm-3-89-Semi-Auto-Pistol/c42c5ca4b76448849ac97ff4ab4a160f,pistol
TAURUS FIREARMS G3C,Brand New,$259.99,"PISTOL: TAURUS FIREARMS MODEL G3C, BLUE, YES - INCLUDES ORIGINAL BOX AND PAPERS, 3.2"", 9X19MM, SEMI - AUTOMATIC",/Item/Details/TAURUS-FIREARMS-G3C/a028fc291e8b486fba3a3376f37dcc7d,pistol
TAURUS FIREARMS G3C,Very Good,$269.99,"PISTOL: TAURUS FIREARMS MODEL G3C, MATTE BLACK, NOT INCLUDED, ., SEMI - AUTOMATIC, 9MM KURZ (9X17), SELL TO CUSTOMER IN 30 DAYS FOR $340.83 OUT THE DOOR PRICE; OKD BY CHASE, SITUATION CHARGE BACK, G3C TAURUS W/ ATTACHMENT",/Item/Details/TAURUS-FIREARMS-G3C/a13d97af3c594bea94be207863634612,pistol
TAURUS FIREARMS G3C,Good,$279.99,"PISTOL: TAURUS FIREARMS MODEL G3C IMPORTED BY BRAZIL, SEMI - AUTOMATIC, 9X19MM, BLUE, YES - INCLUDES ORIGINAL BOX AND PAPERS, 3",/Item/Details/TAURUS-FIREARMS-G3C/b45dccedf1a94ee2aa24e9706af569c7,pistol
TAURUS FIREARMS G3C,Very Good,$299.00,"PISTOL: TAURUS FIREARMS MODEL G3C, SEMI - AUTOMATIC, 9X19MM, MATTE BLACK, NOT INCLUDED, 3",/Item/Details/TAURUS-FIREARMS-G3C/1cfebf1696324e0e92a257d9fdc6abba,pistol
TAURUS FIREARMS G3C,Good,$299.99,"PISTOL: TAURUS FIREARMS MODEL G3C, FLAT DARK EARTH, YES - INCLUDES ORIGINAL BOX, 3, 9MM PARABELLUM, SEMI - AUTOMATIC, WITH BUSHNELL OPTIC",/Item/Details/TAURUS-FIREARMS-G3C/d82d4fe386744d5a9321ede7cf52b96e,pistol
TAURUS FIREARMS G3C,Brand New,$319.99,"PISTOL: TAURUS FIREARMS MODEL G3C, MATTE BLACK, YES - INCLUDES ORIGINAL BOX AND PAPERS, N/A, SEMI - AUTOMATIC, 9X19MM",/Item/Details/TAURUS-FIREARMS-G3C/112c07432a8f4112bf94bb43c9993bc2,pistol
