"STATION","NAME","DATE","TMAX","TMIN"
"MXN00009002","AJUSCO, MX","1962-05-24","69","57"
"MXN00009002","AJUSCO, MX","1962-05-25","68","50"
"MXN00009002","AJUSCO, MX","1962-05-26","71","53"
"MXN00009002","AJUSCO, MX","1962-05-27","68","58"
"MXN00009002","AJUSCO, MX","1962-05-28","66","54"
"MXN00009002","AJUSCO, MX","1962-05-29","64","55"
"MXN00009002","AJUSCO, MX","1962-05-30","60","53"
"MXN00009002","AJUSCO, MX","1962-05-31","64","50"
"MXN00009002","AJUSCO, MX","1962-06-01","68","50"
"MXN00009002","AJUSCO, MX","1962-06-02","64","53"
"MXN00009002","AJUSCO, MX","1962-06-03","66","50"
"MXN00009002","AJUSCO, MX","1962-06-04","68","54"
"MXN00009002","AJUSCO, MX","1962-06-05","71","57"
"MXN00009002","AJUSCO, MX","1962-06-06","66","54"
"MXN00009002","AJUSCO, MX","1962-06-07","72","54"
"MXN00009002","AJUSCO, MX","1962-06-08","70","56"
"MXN00009002","AJUSCO, MX","1962-06-09","66","57"
"MXN00009002","AJUSCO, MX","1962-06-10","71","57"
"MXN00009002","AJUSCO, MX","1962-06-11","69","59"
"MXN00009002","AJUSCO, MX","1962-06-12","68","55"
"MXN00009002","AJUSCO, MX","1962-06-13","68","58"
"MXN00009002","AJUSCO, MX","1962-06-14","72","56"
"MXN00009002","AJUSCO, MX","1962-06-15","68","57"
"MXN00009002","AJUSCO, MX","1962-06-16","66","50"
"MXN00009002","AJUSCO, MX","1962-06-17","63","52"
"MXN00009002","AJUSCO, MX","1962-06-18","65","53"
"MXN00009002","AJUSCO, MX","1962-06-19","68","55"
"MXN00009002","AJUSCO, MX","1962-06-20","72","54"
"MXN00009002","AJUSCO, MX","1962-06-21","68","57"
"MXN00009002","AJUSCO, MX","1962-06-22","68","55"
"MXN00009002","AJUSCO, MX","1962-06-23","60","57"
"MXN00009002","AJUSCO, MX","1962-06-24","57","50"
"MXN00009002","AJUSCO, MX","1962-06-25","59","49"
"MXN00009002","AJUSCO, MX","1962-06-26","66","50"
"MXN00009002","AJUSCO, MX","1962-06-27","63","50"
"MXN00009002","AJUSCO, MX","1962-06-28","66","53"
"MXN00009002","AJUSCO, MX","1962-06-29","60","57"
"MXN00009002","AJUSCO, MX","1962-06-30","61","49"
"MXN00009002","AJUSCO, MX","1962-07-01",,
"MXN00009002","AJUSCO, MX","1962-07-02",,
"MXN00009002","AJUSCO, MX","1962-07-03",,
"MXN00009002","AJUSCO, MX","1962-07-04",,
"MXN00009002","AJUSCO, MX","1962-07-05",,
"MXN00009002","AJUSCO, MX","1962-07-06",,
"MXN00009002","AJUSCO, MX","1962-07-07",,
"MXN00009002","AJUSCO, MX","1962-07-08",,
"MXN00009002","AJUSCO, MX","1962-07-09",,
"MXN00009002","AJUSCO, MX","1962-07-10",,
"MXN00009002","AJUSCO, MX","1962-07-11",,
"MXN00009002","AJUSCO, MX","1962-07-12",,
"MXN00009002","AJUSCO, MX","1962-07-13",,
"MXN00009002","AJUSCO, MX","1962-07-14",,
"MXN00009002","AJUSCO, MX","1962-07-15",,
"MXN00009002","AJUSCO, MX","1962-07-16",,
"MXN00009002","AJUSCO, MX","1962-07-17",,
"MXN00009002","AJUSCO, MX","1962-07-18",,
"MXN00009002","AJUSCO, MX","1962-07-19",,
"MXN00009002","AJUSCO, MX","1962-07-20",,
"MXN00009002","AJUSCO, MX","1962-07-21",,
"MXN00009002","AJUSCO, MX","1962-07-22",,
"MXN00009002","AJUSCO, MX","1962-07-23",,
"MXN00009002","AJUSCO, MX","1962-07-24",,
"MXN00009002","AJUSCO, MX","1962-07-25",,
"MXN00009002","AJUSCO, MX","1962-07-26",,
"MXN00009002","AJUSCO, MX","1962-07-27",,
"MXN00009002","AJUSCO, MX","1962-07-28",,
"MXN00009002","AJUSCO, MX","1962-07-29",,
"MXN00009002","AJUSCO, MX","1962-07-30",,
"MXN00009002","AJUSCO, MX","1962-07-31",,
"MXN00009002","AJUSCO, MX","1962-08-01","67","53"
"MXN00009002","AJUSCO, MX","1962-08-02","63","56"
"MXN00009002","AJUSCO, MX","1962-08-03","71","53"
"MXN00009002","AJUSCO, MX","1962-08-04","68","57"
"MXN00009002","AJUSCO, MX","1962-08-05","64","57"
"MXN00009002","AJUSCO, MX","1962-08-06","70","53"
"MXN00009002","AJUSCO, MX","1962-08-07","68","55"
"MXN00009002","AJUSCO, MX","1962-08-08","73","54"
"MXN00009002","AJUSCO, MX","1962-08-09","71","58"
"MXN00009002","AJUSCO, MX","1962-08-10","65","59"
"MXN00009002","AJUSCO, MX","1962-08-11","70","53"
"MXN00009002","AJUSCO, MX","1962-08-12","64","53"
"MXN00009002","AJUSCO, MX","1962-08-13","68","55"
"MXN00009002","AJUSCO, MX","1962-08-14","67","53"
"MXN00009002","AJUSCO, MX","1962-08-15","70","52"
"MXN00009002","AJUSCO, MX","1962-08-16","67","54"
"MXN00009002","AJUSCO, MX","1962-08-17","68","51"
"MXN00009002","AJUSCO, MX","1962-08-18","66","53"
"MXN00009002","AJUSCO, MX","1962-08-19","71","55"
"MXN00009002","AJUSCO, MX","1962-08-20","64","53"
"MXN00009002","AJUSCO, MX","1962-08-21","66","55"
"MXN00009002","AJUSCO, MX","1962-08-22","70","55"
"MXN00009002","AJUSCO, MX","1962-08-23","66","57"
"MXN00009002","AJUSCO, MX","1962-08-24","72","53"
"MXN00009002","AJUSCO, MX","1962-08-25","64","56"
"MXN00009002","AJUSCO, MX","1962-08-26","65","48"
"MXN00009002","AJUSCO, MX","1962-08-27","67","50"
"MXN00009002","AJUSCO, MX","1962-08-28","64","50"
"MXN00009002","AJUSCO, MX","1962-08-29","60","52"
"MXN00009002","AJUSCO, MX","1962-08-30","59","50"
"MXN00009002","AJUSCO, MX","1962-08-31","69","51"
"MXN00009002","AJUSCO, MX","1962-09-01","62","48"
"MXN00009002","AJUSCO, MX","1962-09-02","68","50"
"MXN00009002","AJUSCO, MX","1962-09-03","60","53"
"MXN00009002","AJUSCO, MX","1962-09-04","63","55"
"MXN00009002","AJUSCO, MX","1962-09-05","64","52"
"MXN00009002","AJUSCO, MX","1962-09-06","62","55"
"MXN00009002","AJUSCO, MX","1962-09-07","66","53"
"MXN00009002","AJUSCO, MX","1962-09-08","63","55"
"MXN00009002","AJUSCO, MX","1962-09-09","61","53"
"MXN00009002","AJUSCO, MX","1962-09-10","66","49"
"MXN00009002","AJUSCO, MX","1962-09-11","65","51"
"MXN00009002","AJUSCO, MX","1962-09-12","69","52"
"MXN00009002","AJUSCO, MX","1962-09-13","66","55"
"MXN00009002","AJUSCO, MX","1962-09-14","60","54"
"MXN00009002","AJUSCO, MX","1962-09-15","61","50"
"MXN00009002","AJUSCO, MX","1962-09-16","62","49"
"MXN00009002","AJUSCO, MX","1962-09-17","66","50"
"MXN00009002","AJUSCO, MX","1962-09-18","65","48"
"MXN00009002","AJUSCO, MX","1962-09-19","66","51"
"MXN00009002","AJUSCO, MX","1962-09-20","59","48"
"MXN00009002","AJUSCO, MX","1962-09-21","60","46"
"MXN00009002","AJUSCO, MX","1962-09-22","58","47"
"MXN00009002","AJUSCO, MX","1962-09-23","60","50"
"MXN00009002","AJUSCO, MX","1962-09-24","66","49"
"MXN00009002","AJUSCO, MX","1962-09-25","62","54"
"MXN00009002","AJUSCO, MX","1962-09-26","67","48"
"MXN00009002","AJUSCO, MX","1962-09-27","64","52"
"MXN00009002","AJUSCO, MX","1962-09-28","63","50"
"MXN00009002","AJUSCO, MX","1962-09-29","60","49"
"MXN00009002","AJUSCO, MX","1962-09-30","61","48"
"MXN00009002","AJUSCO, MX","1962-10-01","54","50"
"MXN00009002","AJUSCO, MX","1962-10-02","58","47"
"MXN00009002","AJUSCO, MX","1962-10-03","55","50"
"MXN00009002","AJUSCO, MX","1962-10-04","59","48"
"MXN00009002","AJUSCO, MX","1962-10-05","60","50"
"MXN00009002","AJUSCO, MX","1962-10-06","62","48"
"MXN00009002","AJUSCO, MX","1962-10-07","68","50"
"MXN00009002","AJUSCO, MX","1962-10-08","66","54"
"MXN00009002","AJUSCO, MX","1962-10-09","69","52"
"MXN00009002","AJUSCO, MX","1962-10-10","68","50"
"MXN00009002","AJUSCO, MX","1962-10-11","65","57"
"MXN00009002","AJUSCO, MX","1962-10-12","63","55"
"MXN00009002","AJUSCO, MX","1962-10-13","71","53"
"MXN00009002","AJUSCO, MX","1962-10-14","68","49"
"MXN00009002","AJUSCO, MX","1962-10-15","66","50"
"MXN00009002","AJUSCO, MX","1962-10-16","56","52"
"MXN00009002","AJUSCO, MX","1962-10-17","57","49"
"MXN00009002","AJUSCO, MX","1962-10-18","61","48"
"MXN00009002","AJUSCO, MX","1962-10-19","55","50"
"MXN00009002","AJUSCO, MX","1962-10-20","61","48"
"MXN00009002","AJUSCO, MX","1962-10-21","66","50"
"MXN00009002","AJUSCO, MX","1962-10-22","64","51"
"MXN00009002","AJUSCO, MX","1962-10-23","68","51"
"MXN00009002","AJUSCO, MX","1962-10-24","63","55"
"MXN00009002","AJUSCO, MX","1962-10-25","59","57"
"MXN00009002","AJUSCO, MX","1962-10-26","56","50"
"MXN00009002","AJUSCO, MX","1962-10-27","67","48"
"MXN00009002","AJUSCO, MX","1962-10-28","69","50"
"MXN00009002","AJUSCO, MX","1962-10-29","61","53"
"MXN00009002","AJUSCO, MX","1962-10-30","58","50"
"MXN00009002","AJUSCO, MX","1962-10-31","61","52"
"MXN00009002","AJUSCO, MX","1962-11-01","67","50"
"MXN00009002","AJUSCO, MX","1962-11-02","64","50"
"MXN00009002","AJUSCO, MX","1962-11-03","63","52"
"MXN00009002","AJUSCO, MX","1962-11-04","68","53"
"MXN00009002","AJUSCO, MX","1962-11-05","63","56"
"MXN00009002","AJUSCO, MX","1962-11-06","58","53"
"MXN00009002","AJUSCO, MX","1962-11-07","59","49"
"MXN00009002","AJUSCO, MX","1962-11-08","54","50"
"MXN00009002","AJUSCO, MX","1962-11-09","67","48"
"MXN00009002","AJUSCO, MX","1962-11-10","69","50"
"MXN00009002","AJUSCO, MX","1962-11-11","60","55"
"MXN00009002","AJUSCO, MX","1962-11-12","58","50"
"MXN00009002","AJUSCO, MX","1962-11-13","53","49"
"MXN00009002","AJUSCO, MX","1962-11-14","60","47"
"MXN00009002","AJUSCO, MX","1962-11-15","62","50"
"MXN00009002","AJUSCO, MX","1962-11-16","59","53"
"MXN00009002","AJUSCO, MX","1962-11-17","66","47"
"MXN00009002","AJUSCO, MX","1962-11-18","55","50"
"MXN00009002","AJUSCO, MX","1962-11-19","58","48"
"MXN00009002","AJUSCO, MX","1962-11-20","56","50"
"MXN00009002","AJUSCO, MX","1962-11-21","64","52"
"MXN00009002","AJUSCO, MX","1962-11-22","60","51"
"MXN00009002","AJUSCO, MX","1962-11-23","59","50"
"MXN00009002","AJUSCO, MX","1962-11-24","57","53"
"MXN00009002","AJUSCO, MX","1962-11-25","56","50"
"MXN00009002","AJUSCO, MX","1962-11-26","56","46"
"MXN00009002","AJUSCO, MX","1962-11-27","59","48"
"MXN00009002","AJUSCO, MX","1962-11-28","54","50"
"MXN00009002","AJUSCO, MX","1962-11-29","53","42"
"MXN00009002","AJUSCO, MX","1962-11-30","54","45"
"MXN00009002","AJUSCO, MX","1962-12-01",,
"MXN00009002","AJUSCO, MX","1962-12-02",,
"MXN00009002","AJUSCO, MX","1962-12-03",,
"MXN00009002","AJUSCO, MX","1962-12-04",,
"MXN00009002","AJUSCO, MX","1962-12-05",,
"MXN00009002","AJUSCO, MX","1962-12-06",,
"MXN00009002","AJUSCO, MX","1962-12-07",,
"MXN00009002","AJUSCO, MX","1962-12-08",,
"MXN00009002","AJUSCO, MX","1962-12-09",,
"MXN00009002","AJUSCO, MX","1962-12-10",,
"MXN00009002","AJUSCO, MX","1962-12-11",,
"MXN00009002","AJUSCO, MX","1962-12-12",,
"MXN00009002","AJUSCO, MX","1962-12-13",,
"MXN00009002","AJUSCO, MX","1962-12-14",,
"MXN00009002","AJUSCO, MX","1962-12-15",,
"MXN00009002","AJUSCO, MX","1962-12-16",,
"MXN00009002","AJUSCO, MX","1962-12-17",,
"MXN00009002","AJUSCO, MX","1962-12-18",,
"MXN00009002","AJUSCO, MX","1962-12-19",,
"MXN00009002","AJUSCO, MX","1962-12-20",,
"MXN00009002","AJUSCO, MX","1962-12-21",,
"MXN00009002","AJUSCO, MX","1962-12-22",,
"MXN00009002","AJUSCO, MX","1962-12-23",,
"MXN00009002","AJUSCO, MX","1962-12-24",,
"MXN00009002","AJUSCO, MX","1962-12-25",,
"MXN00009002","AJUSCO, MX","1962-12-26",,
"MXN00009002","AJUSCO, MX","1962-12-27",,
"MXN00009002","AJUSCO, MX","1962-12-28",,
"MXN00009002","AJUSCO, MX","1962-12-29",,
"MXN00009002","AJUSCO, MX","1962-12-30",,
"MXN00009002","AJUSCO, MX","1962-12-31",,
"MXN00009002","AJUSCO, MX","1963-01-01",,
"MXN00009002","AJUSCO, MX","1963-01-02",,
"MXN00009002","AJUSCO, MX","1963-01-03",,
"MXN00009002","AJUSCO, MX","1963-01-04",,
"MXN00009002","AJUSCO, MX","1963-01-05",,
"MXN00009002","AJUSCO, MX","1963-01-06",,
"MXN00009002","AJUSCO, MX","1963-01-07",,
"MXN00009002","AJUSCO, MX","1963-01-08",,
"MXN00009002","AJUSCO, MX","1963-01-09",,
"MXN00009002","AJUSCO, MX","1963-01-10",,
"MXN00009002","AJUSCO, MX","1963-01-11",,
"MXN00009002","AJUSCO, MX","1963-01-12",,
"MXN00009002","AJUSCO, MX","1963-01-13",,
"MXN00009002","AJUSCO, MX","1963-01-14",,
"MXN00009002","AJUSCO, MX","1963-01-15",,
"MXN00009002","AJUSCO, MX","1963-01-16",,
"MXN00009002","AJUSCO, MX","1963-01-17",,
"MXN00009002","AJUSCO, MX","1963-01-18",,
"MXN00009002","AJUSCO, MX","1963-01-19",,
"MXN00009002","AJUSCO, MX","1963-01-20",,
"MXN00009002","AJUSCO, MX","1963-01-21",,
"MXN00009002","AJUSCO, MX","1963-01-22",,
"MXN00009002","AJUSCO, MX","1963-01-23",,
"MXN00009002","AJUSCO, MX","1963-01-24",,
"MXN00009002","AJUSCO, MX","1963-01-25",,
"MXN00009002","AJUSCO, MX","1963-01-26",,
"MXN00009002","AJUSCO, MX","1963-01-27",,
"MXN00009002","AJUSCO, MX","1963-01-28",,
"MXN00009002","AJUSCO, MX","1963-01-29",,
"MXN00009002","AJUSCO, MX","1963-01-30",,
"MXN00009002","AJUSCO, MX","1963-01-31",,
"MXN00009002","AJUSCO, MX","1963-02-01",,
"MXN00009002","AJUSCO, MX","1963-02-02",,
"MXN00009002","AJUSCO, MX","1963-02-03",,
"MXN00009002","AJUSCO, MX","1963-02-04",,
"MXN00009002","AJUSCO, MX","1963-02-05",,
"MXN00009002","AJUSCO, MX","1963-02-06",,
"MXN00009002","AJUSCO, MX","1963-02-07",,
"MXN00009002","AJUSCO, MX","1963-02-08",,
"MXN00009002","AJUSCO, MX","1963-02-09",,
"MXN00009002","AJUSCO, MX","1963-02-10",,
"MXN00009002","AJUSCO, MX","1963-02-11",,
"MXN00009002","AJUSCO, MX","1963-02-12",,
"MXN00009002","AJUSCO, MX","1963-02-13",,
"MXN00009002","AJUSCO, MX","1963-02-14",,
"MXN00009002","AJUSCO, MX","1963-02-15",,
"MXN00009002","AJUSCO, MX","1963-02-16",,
"MXN00009002","AJUSCO, MX","1963-02-17",,
"MXN00009002","AJUSCO, MX","1963-02-18",,
"MXN00009002","AJUSCO, MX","1963-02-19",,
"MXN00009002","AJUSCO, MX","1963-02-20",,
"MXN00009002","AJUSCO, MX","1963-02-21",,
"MXN00009002","AJUSCO, MX","1963-02-22",,
"MXN00009002","AJUSCO, MX","1963-02-23",,
"MXN00009002","AJUSCO, MX","1963-02-24",,
"MXN00009002","AJUSCO, MX","1963-02-25",,
"MXN00009002","AJUSCO, MX","1963-02-26",,
"MXN00009002","AJUSCO, MX","1963-02-27",,
"MXN00009002","AJUSCO, MX","1963-02-28",,
"MXN00009002","AJUSCO, MX","1963-03-01",,
"MXN00009002","AJUSCO, MX","1963-03-02",,
"MXN00009002","AJUSCO, MX","1963-03-03",,
"MXN00009002","AJUSCO, MX","1963-03-04",,
"MXN00009002","AJUSCO, MX","1963-03-05",,
"MXN00009002","AJUSCO, MX","1963-03-06",,
"MXN00009002","AJUSCO, MX","1963-03-07",,
"MXN00009002","AJUSCO, MX","1963-03-08",,
"MXN00009002","AJUSCO, MX","1963-03-09",,
"MXN00009002","AJUSCO, MX","1963-03-10",,
"MXN00009002","AJUSCO, MX","1963-03-11",,
"MXN00009002","AJUSCO, MX","1963-03-12",,
"MXN00009002","AJUSCO, MX","1963-03-13",,
"MXN00009002","AJUSCO, MX","1963-03-14",,
"MXN00009002","AJUSCO, MX","1963-03-15",,
"MXN00009002","AJUSCO, MX","1963-03-16",,
"MXN00009002","AJUSCO, MX","1963-03-17",,
"MXN00009002","AJUSCO, MX","1963-03-18",,
"MXN00009002","AJUSCO, MX","1963-03-19",,
"MXN00009002","AJUSCO, MX","1963-03-20",,
"MXN00009002","AJUSCO, MX","1963-03-21",,
"MXN00009002","AJUSCO, MX","1963-03-22",,
"MXN00009002","AJUSCO, MX","1963-03-23",,
"MXN00009002","AJUSCO, MX","1963-03-24",,
"MXN00009002","AJUSCO, MX","1963-03-25",,
"MXN00009002","AJUSCO, MX","1963-03-26",,
"MXN00009002","AJUSCO, MX","1963-03-27",,
"MXN00009002","AJUSCO, MX","1963-03-28",,
"MXN00009002","AJUSCO, MX","1963-03-29",,
"MXN00009002","AJUSCO, MX","1963-03-30",,
"MXN00009002","AJUSCO, MX","1963-03-31",,
"MXN00009002","AJUSCO, MX","1963-04-01","63","53"
"MXN00009002","AJUSCO, MX","1963-04-02","66","51"
"MXN00009002","AJUSCO, MX","1963-04-03","70","53"
"MXN00009002","AJUSCO, MX","1963-04-04","64","50"
"MXN00009002","AJUSCO, MX","1963-04-05","62","51"
"MXN00009002","AJUSCO, MX","1963-04-06","65","50"
"MXN00009002","AJUSCO, MX","1963-04-07","72","50"
"MXN00009002","AJUSCO, MX","1963-04-08","68","54"
"MXN00009002","AJUSCO, MX","1963-04-09","67","51"
"MXN00009002","AJUSCO, MX","1963-04-10","60","54"
"MXN00009002","AJUSCO, MX","1963-04-11","64","53"
"MXN00009002","AJUSCO, MX","1963-04-12","72","51"
"MXN00009002","AJUSCO, MX","1963-04-13","62","50"
"MXN00009002","AJUSCO, MX","1963-04-14","67","48"
"MXN00009002","AJUSCO, MX","1963-04-15","70","53"
"MXN00009002","AJUSCO, MX","1963-04-16","67","51"
"MXN00009002","AJUSCO, MX","1963-04-17","65","55"
"MXN00009002","AJUSCO, MX","1963-04-18","66","58"
"MXN00009002","AJUSCO, MX","1963-04-19","65","59"
"MXN00009002","AJUSCO, MX","1963-04-20","69","56"
"MXN00009002","AJUSCO, MX","1963-04-21","67","54"
"MXN00009002","AJUSCO, MX","1963-04-22","68","56"
"MXN00009002","AJUSCO, MX","1963-04-23","67","56"
"MXN00009002","AJUSCO, MX","1963-04-24","65","53"
"MXN00009002","AJUSCO, MX","1963-04-25","70","52"
"MXN00009002","AJUSCO, MX","1963-04-26","74","54"
"MXN00009002","AJUSCO, MX","1963-04-27","66","59"
"MXN00009002","AJUSCO, MX","1963-04-28","65","54"
"MXN00009002","AJUSCO, MX","1963-04-29","68","52"
"MXN00009002","AJUSCO, MX","1963-04-30","67","55"
"MXN00009002","AJUSCO, MX","1963-05-01","66","51"
"MXN00009002","AJUSCO, MX","1963-05-02","70","53"
"MXN00009002","AJUSCO, MX","1963-05-03","60","58"
"MXN00009002","AJUSCO, MX","1963-05-04","59","50"
"MXN00009002","AJUSCO, MX","1963-05-05","68","48"
"MXN00009002","AJUSCO, MX","1963-05-06","61","50"
"MXN00009002","AJUSCO, MX","1963-05-07","57","50"
"MXN00009002","AJUSCO, MX","1963-05-08","53","48"
"MXN00009002","AJUSCO, MX","1963-05-09","55","47"
"MXN00009002","AJUSCO, MX","1963-05-10","66","48"
"MXN00009002","AJUSCO, MX","1963-05-11","70","52"
"MXN00009002","AJUSCO, MX","1963-05-12","59","55"
"MXN00009002","AJUSCO, MX","1963-05-13","64","49"
"MXN00009002","AJUSCO, MX","1963-05-14","61","54"
"MXN00009002","AJUSCO, MX","1963-05-15","59","50"
"MXN00009002","AJUSCO, MX","1963-05-16","62","52"
"MXN00009002","AJUSCO, MX","1963-05-17","65","50"
"MXN00009002","AJUSCO, MX","1963-05-18","68","53"
"MXN00009002","AJUSCO, MX","1963-05-19","61","56"
"MXN00009002","AJUSCO, MX","1963-05-20","60","54"
"MXN00009002","AJUSCO, MX","1963-05-21","55","48"
"MXN00009002","AJUSCO, MX","1963-05-22","59","49"
"MXN00009002","AJUSCO, MX","1963-05-23","56","50"
"MXN00009002","AJUSCO, MX","1963-05-24","60","47"
"MXN00009002","AJUSCO, MX","1963-05-25","64","50"
"MXN00009002","AJUSCO, MX","1963-05-26","60","52"
"MXN00009002","AJUSCO, MX","1963-05-27","65","49"
"MXN00009002","AJUSCO, MX","1963-05-28","73","50"
"MXN00009002","AJUSCO, MX","1963-05-29","65","53"
"MXN00009002","AJUSCO, MX","1963-05-30","72","55"
"MXN00009002","AJUSCO, MX","1963-05-31","63","57"
"MXN00009002","AJUSCO, MX","1963-06-01","65","54"
"MXN00009002","AJUSCO, MX","1963-06-02","66","52"
"MXN00009002","AJUSCO, MX","1963-06-03","69","50"
"MXN00009002","AJUSCO, MX","1963-06-04","62","53"
"MXN00009002","AJUSCO, MX","1963-06-05","64","50"
"MXN00009002","AJUSCO, MX","1963-06-06","69","49"
"MXN00009002","AJUSCO, MX","1963-06-07","62","48"
"MXN00009002","AJUSCO, MX","1963-06-08","68","50"
"MXN00009002","AJUSCO, MX","1963-06-09","60","52"
"MXN00009002","AJUSCO, MX","1963-06-10","70","50"
"MXN00009002","AJUSCO, MX","1963-06-11","64","56"
"MXN00009002","AJUSCO, MX","1963-06-12","67","51"
"MXN00009002","AJUSCO, MX","1963-06-13","69","53"
"MXN00009002","AJUSCO, MX","1963-06-14","63","56"
"MXN00009002","AJUSCO, MX","1963-06-15","64","50"
"MXN00009002","AJUSCO, MX","1963-06-16","71","56"
"MXN00009002","AJUSCO, MX","1963-06-17","67","53"
"MXN00009002","AJUSCO, MX","1963-06-18","64","51"
"MXN00009002","AJUSCO, MX","1963-06-19","62","50"
"MXN00009002","AJUSCO, MX","1963-06-20","74","55"
"MXN00009002","AJUSCO, MX","1963-06-21","69","56"
"MXN00009002","AJUSCO, MX","1963-06-22","65","53"
"MXN00009002","AJUSCO, MX","1963-06-23","71","50"
"MXN00009002","AJUSCO, MX","1963-06-24","67","49"
"MXN00009002","AJUSCO, MX","1963-06-25","69","50"
"MXN00009002","AJUSCO, MX","1963-06-26","65","53"
"MXN00009002","AJUSCO, MX","1963-06-27","65","55"
"MXN00009002","AJUSCO, MX","1963-06-28","60","49"
"MXN00009002","AJUSCO, MX","1963-06-29","58","48"
"MXN00009002","AJUSCO, MX","1963-06-30","59","47"
"MXN00009002","AJUSCO, MX","1963-07-01","65","57"
"MXN00009002","AJUSCO, MX","1963-07-02","60","50"
"MXN00009002","AJUSCO, MX","1963-07-03","69","52"
"MXN00009002","AJUSCO, MX","1963-07-04","61","57"
"MXN00009002","AJUSCO, MX","1963-07-05","68","49"
"MXN00009002","AJUSCO, MX","1963-07-06","65","51"
"MXN00009002","AJUSCO, MX","1963-07-07","71","53"
"MXN00009002","AJUSCO, MX","1963-07-08","67","50"
"MXN00009002","AJUSCO, MX","1963-07-09","62","52"
"MXN00009002","AJUSCO, MX","1963-07-10","61","48"
"MXN00009002","AJUSCO, MX","1963-07-11","66","52"
"MXN00009002","AJUSCO, MX","1963-07-12","60","55"
"MXN00009002","AJUSCO, MX","1963-07-13","65","50"
"MXN00009002","AJUSCO, MX","1963-07-14","68","52"
"MXN00009002","AJUSCO, MX","1963-07-15","74","53"
"MXN00009002","AJUSCO, MX","1963-07-16","66","57"
"MXN00009002","AJUSCO, MX","1963-07-17","60","51"
"MXN00009002","AJUSCO, MX","1963-07-18","64","53"
"MXN00009002","AJUSCO, MX","1963-07-19","70","50"
"MXN00009002","AJUSCO, MX","1963-07-20","66","52"
"MXN00009002","AJUSCO, MX","1963-07-21","57","53"
"MXN00009002","AJUSCO, MX","1963-07-22","57","47"
"MXN00009002","AJUSCO, MX","1963-07-23","59","48"
"MXN00009002","AJUSCO, MX","1963-07-24","69","50"
"MXN00009002","AJUSCO, MX","1963-07-25","62","53"
"MXN00009002","AJUSCO, MX","1963-07-26","67","50"
"MXN00009002","AJUSCO, MX","1963-07-27","59","52"
"MXN00009002","AJUSCO, MX","1963-07-28","70","48"
"MXN00009002","AJUSCO, MX","1963-07-29","68","50"
"MXN00009002","AJUSCO, MX","1963-07-30","63","50"
"MXN00009002","AJUSCO, MX","1963-07-31","65","52"
"MXN00009002","AJUSCO, MX","1963-08-01","60","50"
"MXN00009002","AJUSCO, MX","1963-08-02","59","51"
"MXN00009002","AJUSCO, MX","1963-08-03","65","51"
"MXN00009002","AJUSCO, MX","1963-08-04","62","53"
"MXN00009002","AJUSCO, MX","1963-08-05","60","56"
"MXN00009002","AJUSCO, MX","1963-08-06","58","49"
"MXN00009002","AJUSCO, MX","1963-08-07","64","50"
"MXN00009002","AJUSCO, MX","1963-08-08","68","54"
"MXN00009002","AJUSCO, MX","1963-08-09","63","56"
"MXN00009002","AJUSCO, MX","1963-08-10","59","50"
"MXN00009002","AJUSCO, MX","1963-08-11","60","52"
"MXN00009002","AJUSCO, MX","1963-08-12","72","53"
"MXN00009002","AJUSCO, MX","1963-08-13","63","59"
"MXN00009002","AJUSCO, MX","1963-08-14","70","52"
"MXN00009002","AJUSCO, MX","1963-08-15","64","48"
"MXN00009002","AJUSCO, MX","1963-08-16","68","50"
"MXN00009002","AJUSCO, MX","1963-08-17","67","53"
"MXN00009002","AJUSCO, MX","1963-08-18","60","52"
"MXN00009002","AJUSCO, MX","1963-08-19","65","50"
"MXN00009002","AJUSCO, MX","1963-08-20","68","52"
"MXN00009002","AJUSCO, MX","1963-08-21","63","56"
"MXN00009002","AJUSCO, MX","1963-08-22","66","50"
"MXN00009002","AJUSCO, MX","1963-08-23","61","51"
"MXN00009002","AJUSCO, MX","1963-08-24","65","54"
"MXN00009002","AJUSCO, MX","1963-08-25","67","56"
"MXN00009002","AJUSCO, MX","1963-08-26","71","57"
"MXN00009002","AJUSCO, MX","1963-08-27","60","52"
"MXN00009002","AJUSCO, MX","1963-08-28","64","50"
"MXN00009002","AJUSCO, MX","1963-08-29","73","53"
"MXN00009002","AJUSCO, MX","1963-08-30","70","53"
"MXN00009002","AJUSCO, MX","1963-08-31","68","55"
"MXN00009002","AJUSCO, MX","1963-09-01","64","52"
"MXN00009002","AJUSCO, MX","1963-09-02","71","50"
"MXN00009002","AJUSCO, MX","1963-09-03","59","52"
"MXN00009002","AJUSCO, MX","1963-09-04","66","48"
"MXN00009002","AJUSCO, MX","1963-09-05","60","53"
"MXN00009002","AJUSCO, MX","1963-09-06","69","50"
"MXN00009002","AJUSCO, MX","1963-09-07","65","53"
"MXN00009002","AJUSCO, MX","1963-09-08","62","54"
"MXN00009002","AJUSCO, MX","1963-09-09","55","50"
"MXN00009002","AJUSCO, MX","1963-09-10","59","48"
"MXN00009002","AJUSCO, MX","1963-09-11","63","52"
"MXN00009002","AJUSCO, MX","1963-09-12","66","48"
"MXN00009002","AJUSCO, MX","1963-09-13","71","50"
"MXN00009002","AJUSCO, MX","1963-09-14","59","55"
"MXN00009002","AJUSCO, MX","1963-09-15","61","51"
"MXN00009002","AJUSCO, MX","1963-09-16","68","50"
