year,month,commodity_code,commodity_chapter,commodity_chapter_desc,commodity_chapter_four,commodity_chapter_four_desc,first_unit_of_measure,second_quantity,second_unit_of_measure,us_dollar
2017,02,94059200,94,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",9405,"Lamps, light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included",千克,0,?,117633
2017,02,94059900,94,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",9405,"Lamps, light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included",千克,0,?,283213
2017,02,95030029,95,"Toys, games and sports requisites; parts and accessories thereof",9503,"Tricycles, scooters, pedal cars and similar wheeled toys; dolls' carriages; dolls; other toys; reduced-size (scale) models and similar recreational models, working or not; puzzles of all kinds",个,3750,千克,398398
2017,02,95030060,95,"Toys, games and sports requisites; parts and accessories thereof",9503,"Tricycles, scooters, pedal cars and similar wheeled toys; dolls' carriages; dolls; other toys; reduced-size (scale) models and similar recreational models, working or not; puzzles of all kinds",套,4065,千克,161787
2017,02,95030089,95,"Toys, games and sports requisites; parts and accessories thereof",9503,"Tricycles, scooters, pedal cars and similar wheeled toys; dolls' carriages; dolls; other toys; reduced-size (scale) models and similar recreational models, working or not; puzzles of all kinds",个,13362,千克,450314
2017,02,95030090,95,"Toys, games and sports requisites; parts and accessories thereof",9503,"Tricycles, scooters, pedal cars and similar wheeled toys; dolls' carriages; dolls; other toys; reduced-size (scale) models and similar recreational models, working or not; puzzles of all kinds",千克,0,?,5467
2017,02,95059000,95,"Toys, games and sports requisites; parts and accessories thereof",9505,"Festive, carnival or other entertainment articles, including conjuring tricks and novelty jokes",千克,0,?,212251
2017,02,95062900,95,"Toys, games and sports requisites; parts and accessories thereof",9506,"Gymnastics, athletics, other sports (including table tennis) or outdoor games equipment, n.e.c. in this chapter, swimming pools and paddling pools",个,1748,千克,197559
2017,02,95069119,95,"Toys, games and sports requisites; parts and accessories thereof",9506,"Gymnastics, athletics, other sports (including table tennis) or outdoor games equipment, n.e.c. in this chapter, swimming pools and paddling pools",千克,0,?,190952
2017,02,95069190,95,"Toys, games and sports requisites; parts and accessories thereof",9506,"Gymnastics, athletics, other sports (including table tennis) or outdoor games equipment, n.e.c. in this chapter, swimming pools and paddling pools",千克,0,?,27268
2017,02,95069900,95,"Toys, games and sports requisites; parts and accessories thereof",9506,"Gymnastics, athletics, other sports (including table tennis) or outdoor games equipment, n.e.c. in this chapter, swimming pools and paddling pools",个,2720,千克,86357
2017,02,95079000,95,"Toys, games and sports requisites; parts and accessories thereof",9507,"Fishing rods, fish-hooks and other line fishing tackle; fish landing nets and the like; decoy birds (not those of heading no. 9208 or 9705) and similar hunting or shooting requisites",千克,0,?,143100
2017,02,96032900,96,Miscellaneous manufactured articles,9603,"Brooms, brushes (including parts of machines), hand operated floor sweepers, mops and feather dusters; knots and tufts for broom or brush making; paint pads and rollers; squeegees",支,0,?,11464
2017,02,96039090,96,Miscellaneous manufactured articles,9603,"Brooms, brushes (including parts of machines), hand operated floor sweepers, mops and feather dusters; knots and tufts for broom or brush making; paint pads and rollers; squeegees",个,0,?,13448
2017,02,96081000,96,Miscellaneous manufactured articles,9608,"Pens; ball-point, felt tipped, other porous tipped pens; fountain pens, stylograph pens duplicating stylos, propelling or sliding pencils; parts of the foregoing, excluding those of heading no. 9609",支,0,?,17424
2017,02,96089910,96,Miscellaneous manufactured articles,9608,"Pens; ball-point, felt tipped, other porous tipped pens; fountain pens, stylograph pens duplicating stylos, propelling or sliding pencils; parts of the foregoing, excluding those of heading no. 9609",支,20,千克,670
2017,02,96099000,96,Miscellaneous manufactured articles,9609,"Pencils (not of heading no. 9608), crayons, pencil leads, pastels, drawing charcoals, writing or drawing chalks and tailors' chalks",千克,0,?,50
2017,02,54075200,54,Man-made filaments; strip and the like of man-made textile materials,5407,"Woven fabrics of synthetic filament yarn, including woven fabrics obtained from materials of heading no. 5404",米,19989,千克,327246
2017,02,54075300,54,Man-made filaments; strip and the like of man-made textile materials,5407,"Woven fabrics of synthetic filament yarn, including woven fabrics obtained from materials of heading no. 5404",米,2270,千克,16065
2017,02,30051090,30,Pharmaceutical products,3005,"Wadding, gauze, bandages (dressings, adhesive plasters, poultices), impregnated or coated with pharmaceutical substances or in forms or packings for retail sale, for medical, surgical or veterinary use",千克,0,?,5760
2021,01,08083020,08,"Fruit and nuts, edible; peel of citrus fruit or melons",0808,"Apples, pears and quinces; fresh",千克,0,?,246543
2021,01,09042200,09,"Coffee, tea, mate and spices",0904,Pepper of the genus piper; dried or crushed or ground fruits of the genus capsicum or of the genus pimenta,千克,0,?,429228
2021,01,12077010,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",1207,"Oil seeds and oleaginous fruits, n.e.c. in chapter 12; whether or not broken",千克,0,?,139492
2021,01,20079910,20,"Preparations of vegetables, fruit, nuts or other parts of plants",2007,"Jams, fruit jellies, marmalades, fruit or nut puree and fruit or nut pastes, being cooked preparations; whether or not containing added sugar or other sweetening matter",千克,0,?,411467
2021,01,21069090,21,Miscellaneous edible preparations,2106,Food preparations not elsewhere specified or included,千克,0,?,1646886
2021,01,25301020,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",2530,Mineral substances not elsewhere specified or included,千克,0,?,43377
2021,01,28151100,28,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",2815,Sodium hydroxide (caustic soda); potassium hydroxide (caustic potash) peroxides of sodium or potassium,千克,0,?,6700
2021,01,29224919,29,Organic chemicals,2922,Oxygen-function amino-compounds,千克,0,?,667135
2021,01,29241990,29,Organic chemicals,2924,Carboxyamide-function compounds; amide-function compounds of carbonic acid,千克,0,?,325800
2021,01,29339900,29,Organic chemicals,2933,Heterocyclic compounds with nitrogen hetero-atom(s) only,千克,0,?,2064810
2021,01,29372311,29,Organic chemicals,2937,"Hormones, prostaglandins, thromboxanes and leukotrienes, natural or reproduced by synthesis; derivatives and structural analogues thereof, including chain modified polypeptides, used primarily as hormones.",千克,0,?,149350
2021,01,29389090,29,Organic chemicals,2938,"Glycosides, natural or reproduced by synthesis, and their salts, ethers, esters and other derivatives",千克,0,?,142956
2021,01,32030019,32,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",3203,"Colouring matter of vegetable or animal origin (including dyeing extracts, not animal black); whether or not chemically defined; preparations based on colouring matter of vegetable or animal origin",千克,0,?,516842
2021,01,34060000,34,"Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, dental waxes and dental preparations with a basis of plaster",3406,"Candles, tapers and the like",千克,0,?,57298
2021,01,39079910,39,Plastics and articles thereof,3907,"Polyacetals, other polyethers and epoxide resins, in primary forms; polycarbonates, alkyd resins, polyallyl esters and other polyesters, in primary forms",千克,0,?,129420
2021,01,39139000,39,Plastics and articles thereof,3913,"Natural polymers (e.g. alginic acid) and modified natural polymers (e.g. hardened proteins, chemical derivatives of natural rubber), n.e.c. or included, in primary forms",千克,0,?,1228608
2021,01,39189090,39,Plastics and articles thereof,3918,"Floor coverings of plastics, self-adhesive or not, in rolls or tiles; wall or ceiling coverings of plastics, in rolls of a width not less than 45cm",千克,0,?,84418
2021,01,39201090,39,Plastics and articles thereof,3920,"Plastics; plates, sheets, film, foil and strip (not self-adhesive); non-cellular and not reinforced, laminated, supported or similarly combined with other materials, n.e.c. in chapter 39",千克,0,?,76895
2021,01,39207900,39,Plastics and articles thereof,3920,"Plastics; plates, sheets, film, foil and strip (not self-adhesive); non-cellular and not reinforced, laminated, supported or similarly combined with other materials, n.e.c. in chapter 39",千克,0,?,1573
2021,01,39209990,39,Plastics and articles thereof,3920,"Plastics; plates, sheets, film, foil and strip (not self-adhesive); non-cellular and not reinforced, laminated, supported or similarly combined with other materials, n.e.c. in chapter 39",千克,0,?,198566
2021,01,39229000,39,Plastics and articles thereof,3922,"Sanitary ware; baths, shower-baths, sinks, wash-basins, bidets, lavatory pans, seats and covers, flushing cisterns and sanitary ware, of plastics",千克,0,?,60124
2021,01,39232100,39,Plastics and articles thereof,3923,"Plastic articles for the conveyance or packing of goods; stoppers, lids, caps and other closures of plastics",千克,0,?,141424
2021,01,39232900,39,Plastics and articles thereof,3923,"Plastic articles for the conveyance or packing of goods; stoppers, lids, caps and other closures of plastics",千克,0,?,37346
2021,01,39241000,39,Plastics and articles thereof,3924,"Tableware, kitchenware, other household articles and hygienic or toilet articles, of plastics",千克,0,?,87800
2021,01,39249000,39,Plastics and articles thereof,3924,"Tableware, kitchenware, other household articles and hygienic or toilet articles, of plastics",千克,0,?,57055
2021,01,39262090,39,Plastics and articles thereof,3926,"Articles of plastics and articles of other materials of heading no. 3901 to 3914, n.e.c. in chapter 39",千克,0,?,173
2021,01,39264000,39,Plastics and articles thereof,3926,"Articles of plastics and articles of other materials of heading no. 3901 to 3914, n.e.c. in chapter 39",千克,0,?,75238
2021,01,39269090,39,Plastics and articles thereof,3926,"Articles of plastics and articles of other materials of heading no. 3901 to 3914, n.e.c. in chapter 39",千克,0,?,946531
2021,01,40169100,40,Rubber and articles thereof,4016,"Articles of vulcanised rubber other than hard rubber, n.e.c. in chapter 40",千克,0,?,48230
2021,01,40169990,40,Rubber and articles thereof,4016,"Articles of vulcanised rubber other than hard rubber, n.e.c. in chapter 40",千克,0,?,124029
2021,01,40151900,40,Rubber and articles thereof,4015,"Articles of apparel and clothing accessories (including gloves, mittens and mitts), for all purposes, of vulcanised rubber other than hard rubber",千克,1450000,双,197200
2021,01,42010000,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",4201,"Saddlery and harness for any animal (including traces, leads, knee pads, muzzles, saddle cloths, saddle bags, dog coats and the like) of any material",千克,0,?,398077
2021,01,42021290,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",4202,"Trunks; suit, camera, jewellery, cutlery cases; travel, tool, similar bags; wholly or mainly covered by leather, composition leather, plastic sheeting, textile materials, vulcanised fibre, paperboard",千克,1376,个,112764
2021,01,42023200,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",4202,"Trunks; suit, camera, jewellery, cutlery cases; travel, tool, similar bags; wholly or mainly covered by leather, composition leather, plastic sheeting, textile materials, vulcanised fibre, paperboard",千克,2000,个,280
2021,01,42029200,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",4202,"Trunks; suit, camera, jewellery, cutlery cases; travel, tool, similar bags; wholly or mainly covered by leather, composition leather, plastic sheeting, textile materials, vulcanised fibre, paperboard",千克,13840,个,256859
2021,01,48191000,48,"Paper and paperboard; articles of paper pulp, of paper or paperboard",4819,"Cartons, boxes, cases, bags and the like, of paper, paperboard, cellulose wadding or fibres; box files, letter trays and the like, of paper or paperboard, of a kind used in offices, shops or the like",千克,0,?,97558
2021,01,48192000,48,"Paper and paperboard; articles of paper pulp, of paper or paperboard",4819,"Cartons, boxes, cases, bags and the like, of paper, paperboard, cellulose wadding or fibres; box files, letter trays and the like, of paper or paperboard, of a kind used in offices, shops or the like",千克,0,?,120528
2021,01,48194000,48,"Paper and paperboard; articles of paper pulp, of paper or paperboard",4819,"Cartons, boxes, cases, bags and the like, of paper, paperboard, cellulose wadding or fibres; box files, letter trays and the like, of paper or paperboard, of a kind used in offices, shops or the like",千克,0,?,17700
2021,01,48205000,48,"Paper and paperboard; articles of paper pulp, of paper or paperboard",4820,"Registers, account books, diaries and similar; albums for samples or collections, of paper or paperboard",千克,0,?,40713
2021,01,48171000,48,"Paper and paperboard; articles of paper pulp, of paper or paperboard",4817,"Envelopes, letter cards, plain postcards and correspondence cards, of paper, paperboard; boxes, pouches, wallets and writing compendiums, of paper or paperboard containing assortment of paper stationery",千克,0,?,18966
2021,01,56075000,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",5607,"Twine, cordage, ropes and cables, whether or not plaited or braided; whether or not impregnated, coated, covered or sheathed with rubber or plastics",千克,0,?,8
2021,01,61046300,61,Apparel and clothing accessories; knitted or crocheted,6104,"Suits, ensembles, jackets, dresses, skirts, divided skirts, trousers, bib and brace overalls, breeches and shorts (not swimwear), women's or girls', knitted or crocheted",条,2495,千克,827
2021,01,61083200,61,Apparel and clothing accessories; knitted or crocheted,6108,"Slips, petticoats, briefs, panties, nightdresses, pyjamas, negligees, bathrobes, dressing gowns and similar articles; women's or girls', knitted or crocheted",件,945,千克,189
2021,01,61089100,61,Apparel and clothing accessories; knitted or crocheted,6108,"Slips, petticoats, briefs, panties, nightdresses, pyjamas, negligees, bathrobes, dressing gowns and similar articles; women's or girls', knitted or crocheted",件,373,千克,22
2021,01,61159500,61,Apparel and clothing accessories; knitted or crocheted,6115,"Hosiery; panty hose, tights, stockings, socks and other hosiery, including graduated compression hosiery (for example, stockings for varicose veins) and footwear without applied soles, knitted or crocheted",双,300,千克,6
2021,01,62031200,62,Apparel and clothing accessories; not knitted or crocheted,6203,"Suits, ensembles, jackets, blazers, trousers, bib and brace overalls, breeches and shorts (other than swimwear); men's or boys' (not knitted or crocheted)",套,1796,千克,42173
2021,01,62033300,62,Apparel and clothing accessories; not knitted or crocheted,6203,"Suits, ensembles, jackets, blazers, trousers, bib and brace overalls, breeches and shorts (other than swimwear); men's or boys' (not knitted or crocheted)",件,1412,千克,25355
2021,01,62044200,62,Apparel and clothing accessories; not knitted or crocheted,6204,"Suits, ensembles, jackets, dresses, skirts, divided skirts, trousers, bib and brace overalls, breeches and shorts (other than swimwear); women's or girls' (not knitted or crocheted)",件,785,千克,238
2021,01,63079000,63,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",6307,"Textiles; made up articles n.e.c. in chapter 63, including dress patterns",千克,441832,件,438707
2021,01,64029929,64,Footwear; gaiters and the like; parts of such articles,6402,Footwear; with outer soles and uppers of rubber or plastics (excluding waterproof footwear),千克,3600,双,158760
2021,01,65050099,65,Headgear and parts thereof,6505,"Hats and other headgear; knitted or crocheted, or made up from lace, felt or other textile fabric, in the piece (but not in strips), whether or not lined or trimmed; hair-nets of any material, whether or not lined or trimmed",个,1350,千克,80
2021,01,67021000,67,"Feathers and down, prepared; and articles made of feather or of down; artificial flowers; articles of human hair",6702,"Flowers, foliage and fruit, artificial, and parts thereof; articles made of artificial flowers, foliage or fruit",千克,0,?,1816589
2021,01,67029030,67,"Feathers and down, prepared; and articles made of feather or of down; artificial flowers; articles of human hair",6702,"Flowers, foliage and fruit, artificial, and parts thereof; articles made of artificial flowers, foliage or fruit",千克,0,?,199200
2021,01,67041900,67,"Feathers and down, prepared; and articles made of feather or of down; artificial flowers; articles of human hair",6704,"Wigs, false beards, eyebrows and eyelashes, switches and the like, of human or animal hair or of textile materials; articles of human hair, n.e.c. or included",千克,0,?,7700
2021,01,68029190,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",6802,"Monumental or building stone, worked (except slate) and articles thereof (not of heading no. 6801) mosaic cubes etc., of natural stone including slate; artificially coloured granules of natural stone",千克,0,?,9465
2021,01,68042290,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",6804,"Millstones, grindstones, grinding wheels, etc without frameworks, for grinding, sharpening, polishing, etc and parts thereof, natural stone, agglomerated natural or artificial abrasives or of ceramics",千克,0,?,4
2021,01,68109990,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",6810,"Cement, concrete or artificial stone; whether or not reinforced, articles thereof",千克,0,?,181123
2021,01,68069000,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",6806,"Slag, rock wool and similar mineral wools; exfoliated vermiculite, expanded clays, foamed slag, mixtures and articles of heat, sound insulating or sound-absorbing mineral materials",千克,0,?,152
2021,01,69111019,69,Ceramic products,6911,"Tableware, kitchenware, other household articles and toilet articles; of porcelain or china",千克,0,?,515589
2021,01,69119000,69,Ceramic products,6911,"Tableware, kitchenware, other household articles and toilet articles; of porcelain or china",千克,0,?,198400
2021,01,69120090,69,Ceramic products,6912,"Ceramic tableware, kitchenware, other household articles and toilet articles; other than of porcelain or china",千克,0,?,140919
2021,01,69131000,69,Ceramic products,6913,Statuettes and other ornamental ceramic articles,千克,0,?,399038
2021,01,69141000,69,Ceramic products,6914,Ceramic articles; n.e.c. in chapter 69,千克,0,?,292570
2021,01,70134900,70,Glass and glassware,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than of heading no. 7010 or 7018)",千克,0,?,120855
2021,01,70189000,70,Glass and glassware,7018,"Glass beads, imitation pearls, precious or semi-precious stones and similar glass smallwares, statuettes and other ornaments of worked glass; glass microspheres not exceeding 1mm in diameter",千克,0,?,82368
2021,01,73102190,73,Iron or steel articles,7310,"Tanks, casks, drums, cans, boxes and similar containers, for any material (excluding compressed or liquefied gas), of iron or steel, capacity not exceeding 300l, whether or not lined or heat-insulated",千克,0,?,22
2021,01,73239900,73,Iron or steel articles,7323,"Table, kitchen, other household articles and parts, of iron or steel; iron or steel wool; pot scourers and scouring or polishing pads, gloves and the like, of iron or steel",千克,0,?,166817
2021,01,73269090,73,Iron or steel articles,7326,"Iron or steel; articles, n.e.c. in chapter 73",千克,0,?,198769
2021,01,76169990,76,Aluminium and articles thereof,7616,Aluminium; articles n.e.c. in chapter 76,千克,0,?,6
2021,01,82142000,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",8214,"Cutlery; other articles, (e.g. hair clippers, butchers' or kitchen cleavers, choppers and mincing knives, paper knives), manicure or pedicure sets and instruments (including nail files)",千克,0,?,2738
2021,01,82029910,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",8202,"Tools, hand; saws and blades for saws of all kinds (including slitting, slotting or toothless blades)",千克,0,?,169750
2021,01,83017000,83,Metal; miscellaneous products of base metal,8301,"Padlocks and locks (key, combination, electrically operated) of base metal; clasps and frames with clasps incorporating locks, of base metal, keys for any or the foregoing articles, of base metal",千克,0,?,14
2021,01,84137099,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",8413,"Pumps; for liquids, whether or not fitted with measuring device, liquid elevators",台,1050,千克,93450
2021,01,84145199,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",8414,"Air or vacuum pumps, air or other gas compressors and fans; ventilating or recycling hoods incorporating a fan whether or not fitted with filters",台,1081,千克,198912
2021,01,84145990,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",8414,"Air or vacuum pumps, air or other gas compressors and fans; ventilating or recycling hoods incorporating a fan whether or not fitted with filters",台,1150,千克,103500
2021,01,84212300,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",8421,"Centrifuges, including centrifugal dryers; filtering or purifying machinery and apparatus for liquids or gases",个,2328,千克,155976
2021,01,84213910,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",8421,"Centrifuges, including centrifugal dryers; filtering or purifying machinery and apparatus for liquids or gases",个,3394,千克,287332
2021,01,84219990,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",8421,"Centrifuges, including centrifugal dryers; filtering or purifying machinery and apparatus for liquids or gases",千克,0,?,8220
2021,01,84381000,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",8438,"Machinery n.e.c. in this chapter, for the industrial preparation or manufacture of food or drink; other than machinery for extraction or preparation of animal or fixed vegetable fats or oils",台,270,千克,26973
2021,01,84521091,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",8452,"Sewing machines; other than book-sewing machines of heading no. 8440; furniture, bases and covers specially designed for sewing machines; sewing machine needles",台,526,千克,48384
2021,01,84672910,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",8467,"Tools; for working in the hand, pneumatic, hydraulic or with self-contained electric or non-electric motor",台,1260,千克,56700
2021,01,84716050,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",8471,"Automatic data processing machines and units thereof, magnetic or optical readers, machines for transcribing data onto data media in coded form and machines for processing such data, not elsewhere specified or included",台,990,千克,28710
2021,01,84716071,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",8471,"Automatic data processing machines and units thereof, magnetic or optical readers, machines for transcribing data onto data media in coded form and machines for processing such data, not elsewhere specified or included",个,7042,千克,492272
2021,01,84717030,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",8471,"Automatic data processing machines and units thereof, magnetic or optical readers, machines for transcribing data onto data media in coded form and machines for processing such data, not elsewhere specified or included",台,320,千克,33880
2021,01,84775910,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",8477,"Machinery; for working rubber or plastics or for the manufacture of products from these materials, n.e.c. in this chapter",台,545,千克,31174
2021,01,84798920,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",8479,"Machinery and mechanical appliances; having individual functions, n.e.c. in this chapter",台,3840,千克,323760
2021,01,84818090,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",8481,"Taps, cocks, valves and similar appliances for pipes, boiler shells, tanks, vats or the like, including pressure-reducing valves and thermostatically controlled valves",套,930,千克,36270
2021,01,85030030,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",8503,Electric motors and generators; parts suitable for use solely or principally with the machines of heading no. 8501 or 8502,千克,0,?,62898
2021,01,85044099,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",8504,"Electric transformers, static converters (e.g. rectifiers) and inductors",个,7078,千克,883421
2021,01,85076000,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",8507,"Electric accumulators, including separators therefor; whether or not rectangular (including square)",个,793,千克,82
2021,01,85081100,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",8508,Vacuum cleaners,台,1276,千克,148932
2021,01,85094090,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",8509,"Electro-mechanical domestic appliances; with self-contained electric motor, other than vacuum cleaners of heading 85.08.",台,5497,千克,635772
2021,01,85098090,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",8509,"Electro-mechanical domestic appliances; with self-contained electric motor, other than vacuum cleaners of heading 85.08.",台,13322,千克,1092780
2021,01,85102000,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",8510,"Shavers, hair clippers and hair removing appliances, with self-contained electric motor",个,462,千克,62069
2021,01,85122010,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",8512,"Lighting or visual signalling equipment (excluding articles of heading no. 8539), windscreen wipers, defrosters and demisters; electrical, of a kind used for cycles or motor vehicles",个,468,千克,30960
2021,01,85153900,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",8515,"Electric (electrically heated gas) soldering, brazing, welding machines and apparatus, capable or not of cutting, electric machines and apparatus for hot spraying of metals or sintered carbides",台,235,千克,23054
2021,01,85163100,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",8516,"Electric water, space, soil heaters; electro-thermic hair-dressing apparatus; hand dryers, irons; electro-thermic appliances for domestic purposes; electro heating resistors, not of heading no. 8545",个,10070,千克,725720
2021,01,85163200,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",8516,"Electric water, space, soil heaters; electro-thermic hair-dressing apparatus; hand dryers, irons; electro-thermic appliances for domestic purposes; electro heating resistors, not of heading no. 8545",个,1006,千克,149872
2021,01,85166090,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",8516,"Electric water, space, soil heaters; electro-thermic hair-dressing apparatus; hand dryers, irons; electro-thermic appliances for domestic purposes; electro heating resistors, not of heading no. 8545",个,1628,千克,198616
2021,01,85176294,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",8517,"Telephone sets, including telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data (including wired/wireless networks), excluding items of 8443, 8525, 8527, or 8528",个,4031,千克,347278
2021,01,85176299,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",8517,"Telephone sets, including telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data (including wired/wireless networks), excluding items of 8443, 8525, 8527, or 8528",台,740,千克,85000
2021,01,85181000,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",8518,"Microphones and their stands; loudspeakers, mounted or not in their enclosures; headphones and earphones, combined or not with a microphone, and sets of a microphone and one or more loudspeakers; audio frequency and electric sound amplifiers and sets",个,2962,千克,358050
2021,01,85182100,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",8518,"Microphones and their stands; loudspeakers, mounted or not in their enclosures; headphones and earphones, combined or not with a microphone, and sets of a microphone and one or more loudspeakers; audio frequency and electric sound amplifiers and sets",个,2268,千克,198576
2021,01,85182200,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",8518,"Microphones and their stands; loudspeakers, mounted or not in their enclosures; headphones and earphones, combined or not with a microphone, and sets of a microphone and one or more loudspeakers; audio frequency and electric sound amplifiers and sets",个,6145,千克,540977
2021,01,85182900,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",8518,"Microphones and their stands; loudspeakers, mounted or not in their enclosures; headphones and earphones, combined or not with a microphone, and sets of a microphone and one or more loudspeakers; audio frequency and electric sound amplifiers and sets",个,229,千克,6
2021,01,85183000,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",8518,"Microphones and their stands; loudspeakers, mounted or not in their enclosures; headphones and earphones, combined or not with a microphone, and sets of a microphone and one or more loudspeakers; audio frequency and electric sound amplifiers and sets",个,6752,千克,491834
2021,01,85229091,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",8522,Sound or video recording apparatus; parts and accessories suitable for use solely or principally with the apparatus of heading 8519 or 8521,台,5480,千克,272304
2021,01,85255000,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",8525,"Transmission apparatus for radio-broadcasting or television, whether or not incorporating reception apparatus or sound recording or reproducing apparatus; television cameras, digital cameras and video camera recorders",台,1090,千克,51230
2021,01,85279100,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",8527,"Reception apparatus for radio-broadcasting, whether or not combined, in the same housing, with sound recording or reproducing apparatus or a clock.",台,2299,千克,197714
