id,title,format,address,date_time,tags,language,type,zip_code,day,time
7986,Shivering Denizens,In Person,"N. Alvarado St  Los Angeles, CA 90026",Tuesday @ 7:00AM - 8:00AM,Big Book; Discussion; Open,English,No Types Set,90026,Tuesday,7:00AM - 8:00AM
7987,Shivering Denizens,In Person,"N. Alvarado St  Los Angeles, CA 90026",Wednesday @ 7:00AM - 8:00AM,12 Steps & 12 Traditions,English,No Types Set,90026,Wednesday,7:00AM - 8:00AM
7988,Shivering Denizens,In Person,"N. Alvarado St  Los Angeles, CA 90026",Thursday @ 7:00AM - 8:00AM,Discussion; Open; Speaker,English,No Types Set,90026,Thursday,7:00AM - 8:00AM
7989,Shivering Denizens,In Person,"N. Alvarado St  Los Angeles, CA 90026",Friday @ 7:00AM - 8:00AM,Speaker,English,No Types Set,90026,Friday,7:00AM - 8:00AM
7995,Prime Time Is Now,In Person,"Melrose Ave  Los Angeles, CA 90046",Thursday @ 7:00PM - 8:00PM,Discussion; Speaker,English,No Types Set,90046,Thursday,7:00PM - 8:00PM
7999,Spiritual Workshop,In Person,"Glendale Blvd  Los Angeles, CA 90039",Monday @ 6:30PM,Closed,English,No Types Set,90039,Monday,6:30PM
8005,Grounded At Grand Central,In Person,"W 3rd St  Los Angeles, CA 90013",Wednesday @ 7:15AM - 8:00AM,Discussion; Open,English,No Types Set,90013,Wednesday,7:15AM - 8:00AM
8009,Daily Reflections,In Person,"Burbank Blvd  North Hollywood, CA 91601",Tuesday @ 9:00AM - 10:00AM,Daily Reflections; Open,English,No Types Set,91601,Tuesday,9:00AM - 10:00AM
8014,All Are Welcome,In Person,"Burbank Blvd  North Hollywood, CA 91601",Wednesday @ 9:00AM - 10:00AM,Big Book; Discussion; Open,English,No Types Set,91601,Wednesday,9:00AM - 10:00AM
8016,All Are Welcome,In Person,"Burbank Blvd  North Hollywood, CA 91601",Friday @ 9:00AM,Open,English,No Types Set,91601,Friday,9:00AM
8017,Speaker And Participation,In Person,"Burbank Blvd  North Hollywood, CA 91601",Saturday @ 9:00AM - 10:00AM,Open; Speaker; Tag Participation,English,No Types Set,91601,Saturday,9:00AM - 10:00AM
8065,Torrance Fellowship,In Person,"Skypark Suite 200 Torrance, CA 90505",Thursday @ 7:00PM - 8:00PM,Discussion; Open,English,Newcomer,90505,Thursday,7:00PM - 8:00PM
8087,Fitzrovia,In Person,"Venice Blvd  Venice, CA 900291",Thursday @ 7:30PM - 8:30PM,Discussion; Open; Speaker,English,No Types Set,00291,Thursday,7:30PM - 8:30PM
8090,The Family Afterward,In Person,"S Figueroa St  Los Angeles, CA 90003",Friday @ 7:00AM - 8:00AM,Open,English,No Types Set,90003,Friday,7:00AM - 8:00AM
8094,Sicker Than Most Men'S,In Person,"W Foothill Blvd  Arcadia, CA 91006",Wednesday @ 7:00PM,Discussion,English,Men,91006,Wednesday,7:00PM
8103,What'S Going Group Of Aa,In Person,"W 3rd St  Los Angeles, CA 90036",Wednesday @ 12:00PM - 1:00PM,Discussion; Open; Speaker,English,No Types Set,90036,Wednesday,12:00PM - 1:00PM
8111,Spiritual Solution,In Person,"2nd St  Santa Monica, CA 90401",Sunday @ 10:30AM - 11:30AM,Open,English,No Types Set,90401,Sunday,10:30AM - 11:30AM
8126,Friday Night Newcomers,In Person,"Moorpark St  Studio City, CA 91604",Friday @ 7:00PM,Discussion; Open; Speaker,English,Young People,91604,Friday,7:00PM
8138,Byob Bring Your Own Book,In Person,"N Camden Dr  Beverly Hills, CA 90210",Monday @ 7:00PM - 8:00PM,Big Book; Discussion; Open; Speaker,English,No Types Set,90210,Monday,7:00PM - 8:00PM
8155,New Attitude Neet Participation,In Person,"W Windsor Rd  Glendale, CA 91204",Wednesday @ 6:30PM - 8:00PM,Discussion; Open,English,No Types Set,91204,Wednesday,6:30PM - 8:00PM
8179,As Bills Sees It,In Person,"Yosemite Dr  Los Angeles, CA 90041",Sunday @ 7:30PM - 8:30PM,Discussion; Open,English,No Types Set,90041,Sunday,7:30PM - 8:30PM
8201,Hope Group,In Person,"S Baldwin Ave Baldwin / Gate 7 Arcadia, CA 91007",Sunday @ 10:30AM - 12:00PM,Discussion; Open,English,No Types Set,91007,Sunday,10:30AM - 12:00PM
8269,Focus On The Steps & Traditions,In Person,"S 2nd Ave  Covina, CA 91723",Sunday @ 9:00AM - 10:00AM,12 Steps & 12 Traditions,English,No Types Set,91723,Sunday,9:00AM - 10:00AM
8276,Happy Hour,In Person,"S 2nd Ave  Covina, CA 91723",Monday @ 5:00PM,Open,English,No Types Set,91723,Monday,5:00PM
8284,Happy Hour,In Person,"S 2nd Ave  Covina, CA 91723",Tuesday @ 5:00PM,Open,English,No Types Set,91723,Tuesday,5:00PM
8293,Happy Hour,In Person,"S 2nd Ave  Covina, CA 91723",Wednesday @ 5:00PM,Open,English,No Types Set,91723,Wednesday,5:00PM
8299,Happy Hour,In Person,"S 2nd Ave  Covina, CA 91723",Thursday @ 5:00PM,Open,English,No Types Set,91723,Thursday,5:00PM
8310,Happy Hour,In Person,"S 2nd Ave  Covina, CA 91723",Friday @ 5:00PM,Open,English,No Types Set,91723,Friday,5:00PM
8320,General Discussion,In Person,"S 2nd Ave  Covina, CA 91723",Saturday @ 12:30PM - 1:30PM,Discussion; Open,English,No Types Set,91723,Saturday,12:30PM - 1:30PM
8321,Happy Hour,In Person,"S 2nd Ave  Covina, CA 91723",Saturday @ 5:00PM - 6:00PM,Open,English,No Types Set,91723,Saturday,5:00PM - 6:00PM
8324,New Beginnings Participation,In Person,"S 2nd Ave  Covina, CA 91723",Saturday @ 7:00PM - 8:30PM,Closed,English,No Types Set,91723,Saturday,7:00PM - 8:30PM
8364,Daily Reprieve Step Study,In Person,"N Lake Ave  Pasadena, CA 91104",Thursday @ 7:00PM,12 Steps & 12 Traditions,English,No Types Set,91104,Thursday,7:00PM
8366,Lily'S In The Park,In Person,"Paloma St  Pasadena, CA 91107",Saturday @ 9:00AM,Discussion; Open,English,No Types Set,91107,Saturday,9:00AM
8370,Pasadena Friday Noon,In Person,"N Hill Ave  Pasadena, CA 91106",Friday @ 12:00PM - 1:00PM,Closed,English,No Types Set,91106,Friday,12:00PM - 1:00PM
8509,Burbank Group Emotional Sobriety,In Person,"S Victory Blvd  Burbank, CA 91502",Friday @ 6:00PM - 7:00PM,Discussion; Open; Speaker,English,No Types Set,91502,Friday,6:00PM - 7:00PM
8510,Burbank Group Topic Discussion,In Person,"S Victory Blvd  Burbank, CA 91502",Saturday @ 6:00PM - 7:00PM,Discussion; Open,English,No Types Set,91502,Saturday,6:00PM - 7:00PM
8516,Women & Children,In Person,"11th Pl  Hermosa Beach, CA 90254",Sunday @ 1:30PM - 2:30PM,Discussion; Open,English,Women,90254,Sunday,1:30PM - 2:30PM
8520,12 X 12 Step Study,In Person,"Maine Ave  Baldwin Park, CA 91706",Friday @ 6:00PM - 7:15PM,12 Steps & 12 Traditions; Open,English,No Types Set,91706,Friday,6:00PM - 7:15PM
8521,Big Book Study,In Person,"Maine Ave  Baldwin Park, CA 91706",Tuesday @ 6:00PM - 7:15PM,Big Book,English,No Types Set,91706,Tuesday,6:00PM - 7:15PM
8522,Resistance To Change,In Person,"Maine Ave  Baldwin Park, CA 91706",Sunday @ 10:30AM - 12:00PM,Birthday; Open; Speaker; Tag Participation,English,No Types Set,91706,Sunday,10:30AM - 12:00PM
8523,Brunswick Original Group,In Person,"Hyperion Ave  Los Angeles, CA 90027",Saturday @ 6:00PM - 7:00PM,Closed; Discussion,English,No Types Set,90027,Saturday,6:00PM - 7:00PM
8531,Magnolia Park Step & Traditions,In Person,"W Magnolia Blvd  Burbank, CA 91505",Friday @ 7:00PM - 8:00PM,12 Steps & 12 Traditions; Closed; Discussion; Speaker; Step Meeting,English,No Types Set,91505,Friday,7:00PM - 8:00PM
8565,Relationship With God Of Your Understanding,In Person,"S Figueroa St  Los Angeles, CA 90003",Sunday @ 12:00PM,Open,English,No Types Set,90003,Sunday,12:00PM
8579,Trojan Recovery,In Person,"W 34th St Room 102 Los Angeles, CA 90089",Monday @ 6:00PM,Big Book; Discussion; Open,English,No Types Set,90089,Monday,6:00PM
8580,Trojan Recovery,In Person,"W 34th St Room 102 Los Angeles, CA 90089",Tuesday @ 6:00PM,Big Book; Discussion; Open,English,No Types Set,90089,Tuesday,6:00PM
8581,Trojan Recovery,In Person,"W 34th St Room 102 Los Angeles, CA 90089",Wednesday @ 6:00PM,Big Book; Discussion; Open,English,No Types Set,90089,Wednesday,6:00PM
8582,Trojan Recovery,In Person,"W 34th St Room 102 Los Angeles, CA 90089",Thursday @ 6:00PM,Big Book; Discussion; Open,English,No Types Set,90089,Thursday,6:00PM
8588,Mindful Steps ,In Person,"Euclid Street  Santa Monica, CA 90404",Wednesday @ 6:30PM - 7:30PM,Closed,English,Women,90404,Wednesday,6:30PM - 7:30PM
8671,Sobriety First,In Person,"Moorpark St  Studio City, CA 91604",Saturday @ 6:00PM - 7:00PM,Discussion; Open; Speaker,English,No Types Set,91604,Saturday,6:00PM - 7:00PM
8674,Circle Of Love,In Person,"Olympic Blvd  Santa Monica, CA 90404",Sunday @ 8:00PM - 9:00PM,Big Book; Closed; Discussion; Speaker,English,Women,90404,Sunday,8:00PM - 9:00PM
8680,Get Real,In Person,"Lincoln Blvd  Venice, CA 90291",Tuesday @ 7:30PM - 8:30PM,Discussion; Open; Speaker,English,No Types Set,90291,Tuesday,7:30PM - 8:30PM
8681,Fight Club Men'S Stag,In Person,"Prospect Ave  Los Angeles, CA 90027",Wednesday @ 8:45PM - 10:00PM,Closed; Cross Talk Permitted; Discussion,English,Men,90027,Wednesday,8:45PM - 10:00PM
8682,Bagels & Lox,In Person,"Pico Blvd  Los Angeles, CA 90064",Saturday @ 10:00AM - 11:00AM,Closed; Discussion; Living Sober; Speaker,English,Men,90064,Saturday,10:00AM - 11:00AM
8815,Sunday Morning,In Person,"Prospect Ave  Los Angeles, CA 90027",Sunday @ 8:30AM - 9:30AM,Discussion; Open; Speaker,English,No Types Set,90027,Sunday,8:30AM - 9:30AM
8837,Inglewood Women'S,In Person,"N Market St  Inglewood, CA 90302",Monday @ 6:00PM - 7:30PM,Closed; Discussion,English,Women,90302,Monday,6:00PM - 7:30PM
8848,Women'S Here & Now,In Person,"S California Ave  Monrovia, CA 91016",Wednesday @ 7:00PM - 8:00PM,Open,English,Women,91016,Wednesday,7:00PM - 8:00PM
8849,Language Of The Heart,In Person,"W Beverly Blvd  Montebello, CA 90640",Friday @ 10:30PM - 12:00AM,Discussion; Open,English,No Types Set,90640,Friday,10:30PM - 12:00AM
8852,Helping Others Big Book Study,In Person,"S Victoria Ave  Los Angeles, CA 90008",Sunday @ 6:00PM,Big Book; Open,English,No Types Set,90008,Sunday,6:00PM
8867,Easier Way Group Book Study,In Person,"Prospect Ave  Los Angeles, CA 90027",Monday @ 8:00PM - 9:00PM,Big Book; Discussion; Open; Speaker,English,No Types Set,90027,Monday,8:00PM - 9:00PM
8870,Design 4 Living Step Study,In Person,"W 3rd St  Los Angeles, CA 90036",Friday @ 12:00PM - 1:00PM,12 Steps & 12 Traditions; Discussion; Open,English,No Types Set,90036,Friday,12:00PM - 1:00PM
8888,Children Of Chaos Step Study,In Person,"Echo Park Ave  Los Angeles, CA 90026",Tuesday @ 8:00PM - 9:00PM,Open,English,Men,90026,Tuesday,8:00PM - 9:00PM
8895,As Bill Sees It,In Person,"W Beverly Blvd  Montebello, CA 90640",Monday @ 4:00PM - 5:30PM,Big Book; Discussion; Open,English,No Types Set,90640,Monday,4:00PM - 5:30PM
8896,Whatever,In Person,"W Beverly Blvd  Montebello, CA 90640",Tuesday @ 12:30PM - 2:00PM,Closed; Discussion; Speaker,English,No Types Set,90640,Tuesday,12:30PM - 2:00PM
8897,Big Book Study #4,In Person,"W Beverly Blvd  Montebello, CA 90640",Saturday @ 8:00AM - 9:30AM,Big Book; Discussion; Open,English,No Types Set,90640,Saturday,8:00AM - 9:30AM
8898,Happy All The Time,In Person,"W Beverly Blvd  Montebello, CA 90640",Saturday @ 6:30PM - 8:00PM,Open; Speaker,English,No Types Set,90640,Saturday,6:30PM - 8:00PM
8899,Big Book Study # 5,In Person,"W Beverly Blvd  Montebello, CA 90640",Saturday @ 10:00AM - 11:30PM,Big Book; Discussion; Open,English,No Types Set,90640,Saturday,10:00AM - 11:30PM
8900,Joe & Charlie Big Book Study,In Person,"W Beverly Blvd  Montebello, CA 90640",Monday @ 10:00AM - 11:30AM,Big Book; Discussion; Open,English,No Types Set,90640,Monday,10:00AM - 11:30AM
8901,Joe & Charlie Big Book Study,In Person,"W Beverly Blvd  Montebello, CA 90640",Tuesday @ 10:00AM - 11:30AM,Big Book; Discussion; Open,English,No Types Set,90640,Tuesday,10:00AM - 11:30AM
8902,Joe & Charlie Big Book Study,In Person,"W Beverly Blvd  Montebello, CA 90640",Wednesday @ 10:00AM - 11:30AM,Big Book; Discussion; Open,English,No Types Set,90640,Wednesday,10:00AM - 11:30AM
8903,Joe & Charlie Big Book Study,In Person,"W Beverly Blvd  Montebello, CA 90640",Thursday @ 10:00AM - 11:30AM,Big Book; Discussion; Open,English,No Types Set,90640,Thursday,10:00AM - 11:30AM
8904,Joe & Charlie Big Book Study,In Person,"W Beverly Blvd  Montebello, CA 90640",Friday @ 10:00AM - 11:30AM,Big Book; Discussion; Open,English,No Types Set,90640,Friday,10:00AM - 11:30AM
8905,Friday Women'S,In Person,"18th St  Santa Monica, CA 90404",Friday @ 1:00PM - 2:00PM,Closed; Discussion,English,Women,90404,Friday,1:00PM - 2:00PM
8915,A Desire To Stop,In Person,"Westwood Plaza  Los Angeles, CA 90095",Wednesday @ 2:30PM - 3:30PM,Big Book; Meditation,English,No Types Set,90095,Wednesday,2:30PM - 3:30PM
8943,Big Book Study,In Person,"Glendale Blvd  Los Angeles, CA 90039",Thursday @ 7:00PM - 8:00PM,Big Book; Open,English,No Types Set,90039,Thursday,7:00PM - 8:00PM
8953,Eagle Rock & A Hard Place,In Person,"Yosemite Dr  Los Angeles, CA 90041",Tuesday @ 7:30PM - 8:30PM,Meditation,English,No Types Set,90041,Tuesday,7:30PM - 8:30PM
8970,Attitude Adjustment,In Person,"W Laurel Ave  Sierra Madre, CA 91024",Sunday @ 7:30AM - 8:30AM,Discussion; Open,English,No Types Set,91024,Sunday,7:30AM - 8:30AM
8972,Reliance Not Defiance,In Person,"Foothill Blvd  La Canada Flintridge, CA 91011",Wednesday @ 7:00PM,Closed,English,No Types Set,91011,Wednesday,7:00PM
8974,Fun With Problems Spk/Part,In Person,"W Sunset Blvd  Pacific Palisades, CA 90272",Friday @ 7:30PM - 8:30PM,Open; Speaker,English,No Types Set,90272,Friday,7:30PM - 8:30PM
8978,Glassell Park As Bill Sees It,In Person,"N Eagle Rock Blvd  Los Angeles, CA 90065",Saturday @ 8:00PM - 9:00PM,As Bill Sees It; Closed; Discussion; Speaker,English,No Types Set,90065,Saturday,8:00PM - 9:00PM
8981,A Good Way To Start,In Person,"Yosemite Dr  Los Angeles, CA 90041",Friday @ 12:00PM - 1:00PM,Discussion; Open; Speaker,English,No Types Set,90041,Friday,12:00PM - 1:00PM
8993,Westwood Feedback,In Person,"Wilshire Blvd  Los Angeles, CA 90024",Thursday @ 7:30PM - 8:30PM,Discussion; Open; Speaker,English,No Types Set,90024,Thursday,7:30PM - 8:30PM
8995,Beginners And Winners,In Person,"N. Alvarado St  Los Angeles, CA 90026",Saturday @ 7:00AM - 8:00AM,Discussion; Open,English,Newcomer,90026,Saturday,7:00AM - 8:00AM
9006,One Step At A Time,In Person,"Pico Blvd  Santa Monica, CA 90405",Wednesday @ 7:00PM - 8:00PM,Discussion; Open; Speaker,English,No Types Set,90405,Wednesday,7:00PM - 8:00PM
9010,Womens Step Study,In Person,"Valley Dr  Hermosa Beach, CA 90254",Thursday @ 5:00PM - 6:00PM,Big Book; Discussion; Open,English,NewcomerWomenYoung People,90254,Thursday,5:00PM - 6:00PM
9051,Alcoholics In Action,In Person,"E Orange Grove Blvd  Pasadena, CA 91104",Sunday @ 7:00PM - 8:00PM,Birthday; Discussion; Open; Speaker,English,Young People,91104,Sunday,7:00PM - 8:00PM
9053,The Broad Highway,In Person,"Yosemite Dr  Los Angeles, CA 90041",Tuesday @ 12:00PM,Discussion; Open,English,No Types Set,90041,Tuesday,12:00PM
9058,Sober Sunday,In Person,"W Windsor Rd  Glendale, CA 91204",Sunday @ 9:00AM,Open,English,No Types Set,91204,Sunday,9:00AM
9060,White House Women'S (West Gate),In Person,"S Oxford Ave  Los Angeles, CA 90020",Monday @ 6:30PM - 7:30PM,Closed; Discussion; Speaker,English,Women,90020,Monday,6:30PM - 7:30PM
9069,As The Road Narrows,In Person,"N. Alvarado St  Los Angeles, CA 90026",Sunday @ 7:00AM - 8:00AM,Discussion; Open; Speaker,English,No Types Set,90026,Sunday,7:00AM - 8:00AM
9074,There Is A Solution,In Person,"E Colorado Blvd  Pasadena, CA 91101",Thursday @ 6:00PM - 7:30PM,No Formats Set,English,No Types Set,91101,Thursday,6:00PM - 7:30PM
9076,Midday Matinee Group,In Person,"W 3rd St  Los Angeles, CA 90036",Tuesday @ 12:00PM - 1:00PM,As Bill Sees It; Discussion; Literature; Open,English,No Types Set,90036,Tuesday,12:00PM - 1:00PM
9093,Happy Joyous & Free,In Person,"W Beverly Blvd  Montebello, CA 90640",Sunday @ 6:15AM - 7:15AM,Open,English,No Types Set,90640,Sunday,6:15AM - 7:15AM
9114,Our Common Welfare,In Person,"S Fairfax Ave  Los Angeles, CA 90036",Wednesday @ 7:30AM - 8:30AM,Discussion; Open; Speaker,English,No Types Set,90036,Wednesday,7:30AM - 8:30AM
9127,Progress Not Perfection,In Person,"Yosemite Dr  Los Angeles, CA 90041",Wednesday @ 8:30AM - 9:30AM,Open,English,No Types Set,90041,Wednesday,8:30AM - 9:30AM
9140,Pacoima Participation,In Person,"Van Nuys Blvd #109  Pacoima, CA 91331",Tuesday @ 12:00PM,Discussion; Open,English,No Types Set,91331,Tuesday,12:00PM
9141,Pacoima Participation,In Person,"Van Nuys Blvd #109  Pacoima, CA 91331",Wednesday @ 12:00PM,Discussion; Open,English,No Types Set,91331,Wednesday,12:00PM
9142,Pacoima Participation,In Person,"Van Nuys Blvd #109  Pacoima, CA 91331",Thursday @ 12:00PM,Discussion; Open,English,No Types Set,91331,Thursday,12:00PM
9143,Pacoima Participation Book Study,In Person,"Van Nuys Blvd #109  Pacoima, CA 91331",Friday @ 12:00PM,Discussion; Open,English,No Types Set,91331,Friday,12:00PM
9144,Pacoima 12 & 12 Book Study,In Person,"Van Nuys Blvd #109  Pacoima, CA 91331",Saturday @ 11:00AM,Big Book; Open,English,No Types Set,91331,Saturday,11:00AM
9150,Elm Street,In Person,"Lincoln Blvd  Venice, CA 90291",Friday @ 7:30PM - 8:30PM,Open; Speaker,English,No Types Set,90291,Friday,7:30PM - 8:30PM
9160,Mending Fences,In Person,"E Walnut St  Pasadena, CA 91106",Thursday @ 7:00PM - 8:00PM,Discussion; Open; Speaker,English,No Types Set,91106,Thursday,7:00PM - 8:00PM
9170,Sunday Night Speak Easy,In Person,"N Lincoln Ave  Altadena, CA 91001",Sunday @ 8:00PM - 9:00PM,Discussion; Speaker,English,No Types Set,91001,Sunday,8:00PM - 9:00PM
9171,Live And Let Live Lgbtq,In Person,"Moorpark St  Studio City, CA 91604",Sunday @ 6:30PM - 7:30PM,No Formats Set,English,LGBTQ,91604,Sunday,6:30PM - 7:30PM
9211,I Share,In Person,"N Camden Dr  Beverly Hills, CA 90210",Friday @ 7:00PM,Discussion; Open; Speaker,English,No Types Set,90210,Friday,7:00PM
9215,High Noon In Pacific Palisades,In Person,"Temescal Canyon Blvd  Pacific Palisades, CA 90272",Wednesday @ 12:00PM - 1:00PM,Open; Speaker; Tag Participation,English,No Types Set,90272,Wednesday,12:00PM - 1:00PM
9217,Focus On The Steps,In Person,"Colorado Blvd  Arcadia, CA 91007",Thursday @ 6:30PM - 7:30PM,12 Steps & 12 Traditions; Open,English,No Types Set,91007,Thursday,6:30PM - 7:30PM
9229,Basic Tools Men'S Stag,In Person,"Prospect Ave  Los Angeles, CA 90027",Sunday @ 8:00PM,Closed; Cross Talk Permitted; Discussion,English,Men,90027,Sunday,8:00PM
9231,Miracle Mondays,In Person,"Melrose Ave  Los Angeles, CA 90038",Monday @ 7:15PM - 8:15PM,Open; Speaker,English,No Types Set,90038,Monday,7:15PM - 8:15PM
9521,Rebellion Dogs Step Study Men'S Stag,In Person,"Moorpark St  Studio City, CA 91604",Wednesday @ 7:30PM - 8:30PM,12 Steps & 12 Traditions; Open,English,Men,91604,Wednesday,7:30PM - 8:30PM
10577,"Weekly Reprieve Women, Trans, Nonbinary Queer Meeting",In Person,"Griffith Park Blvd  Los Angeles, CA 90026",Monday @ 8:00PM - 9:00PM,Closed; Speaker,English,LGBTQTransgenderWomen,90026,Monday,8:00PM - 9:00PM
12315,Keep It Simple,In Person,"Downey Ave  Downey, CA 90241",Wednesday @ 12:00PM - 1:00PM,No Formats Set,English,No Types Set,90241,Wednesday,12:00PM - 1:00PM
12318,Farmers Market Bring Your Own Big Book Study ,In Person,"W 3rd St  Los Angeles, CA 90036",Thursday @ 12:00PM - 1:00PM,Big Book; Open; Speaker; Tag Participation,English,No Types Set,90036,Thursday,12:00PM - 1:00PM
12346,Six Corners Arcadia Discussion ,In Person,"Campus Dr  Arcadia, CA 91007",Wednesday @ 7:00PM - 8:00PM,Discussion; Open,No Languages Set,No Types Set,91007,Wednesday,7:00PM - 8:00PM
12351,Farmers Market Beginners,In Person,"W 3rd St  Los Angeles, CA 90036",Monday @ 12:00PM - 1:00PM,Open,English,No Types Set,90036,Monday,12:00PM - 1:00PM
12362,Outright Mental Defectives Men'S Stag,In Person,"Valjean Ave  Van Nuys, CA 91406",Monday @ 8:00PM - 9:30PM,12 Steps & 12 Traditions; Big Book; Closed; Step Meeting; Tradition Study,English,Men,91406,Monday,8:00PM - 9:30PM
12364,Curtain Call,In Person,"Magnolia Blvd  North Hollywood, CA 91601",Tuesday @ 10:30PM - 11:30PM,Daily Reflections; Speaker,English,No Types Set,91601,Tuesday,10:30PM - 11:30PM
12365,Shoup Candelight Lgbt,In Person,"Shoup Ave  Woodland Hills, CA 91367",Tuesday @ 7:30PM - 8:30PM,Candlelight; Discussion; Open,English,GayLesbianLGBTQTransgender,91367,Tuesday,7:30PM - 8:30PM
12405,Young People'S Speaker,In Person,"E Orange Grove Blvd  Pasadena, CA 91104",Monday @ 7:30PM - 8:30PM,Birthday; Digital Basket; Literature; Open; Speaker; Tag Participation,English,Young People,91104,Monday,7:30PM - 8:30PM
12433,Spiritual Juggernauts Men'S Stag,In Person,"Griffith Park Blvd  Los Angeles, CA 90026",Sunday @ 7:00PM - 8:00PM,12 Steps & 12 Traditions; Big Book; Open,English,Men,90026,Sunday,7:00PM - 8:00PM
12481,Marina Center Late Night,In Person,"Pacific Ave  Playa del Rey, CA 90293",Saturday @ 11:00PM - 12:00AM,Discussion; Speaker,No Languages Set,No Types Set,90293,Saturday,11:00PM - 12:00AM
12498,Friday Night Marina Center,In Person,"Washington Blvd  Los Angeles, CA 90066",Friday @ 7:30PM - 8:30PM,Open; Speaker,English,No Types Set,90066,Friday,7:30PM - 8:30PM
