Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
West Bank and Gaza,PSE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.118512026,1.215151515,14.66722553,14.33420366,8.280429322,-8.556183567,-9.310639083,-12.4891918,14.01586702,21.92523884,11.29065118,-0.996556103,3.788281521,7.429182255,8.593490879,5.777362056,9.600808489,6.096456563,4.698569866,-0.157866651,3.721299671,8.86461882,1.419367563,1.227077378,1.362687466,-11.31846611,7.050450938
Pacific island small states,PSS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,4.445446317,-3.429315041,-1.079905818,6.011488894,-2.588658022,5.565928665,-2.568864569,0.847294234,5.012286361,3.980105741,0.084189665,5.614886089,2.949808226,4.876122089,4.433001016,3.102134481,-1.211966349,1.615990391,4.920480535,-1.731422598,1.057746374,2.107942493,2.098390228,3.989080873,2.373858283,2.413780698,0.415145121,1.938611637,-0.516283229,3.333344149,3.844696681,0.773806597,3.290898419,3.626628995,3.66158972,3.633156336,4.322038601,2.938999857,0.790553882,-9.485713378,-3.43559027
Post-demographic dividend,PST,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,4.344906713,5.674600571,5.285486675,6.35581831,5.486818546,5.871082755,4.335604316,5.974819755,5.331557689,2.644042986,3.693032259,5.348264047,6.110945022,0.746279809,0.046602268,4.861588502,3.826657668,4.396659023,3.845888714,0.964671438,1.890887895,0.312358649,3.182809398,4.760853876,3.706581801,3.229766718,3.51143163,4.696090318,3.865703066,2.814553347,1.233808983,1.98829537,1.134204408,3.097716839,2.691753614,2.95522643,3.399399791,2.788037908,3.485939686,3.983134681,1.484090026,1.559764235,2.07264359,3.232430328,2.814242569,2.980403385,2.678501955,0.357760142,-3.371796113,2.906483692,1.683560235,1.251807066,1.40452245,1.902648299,2.153163873,1.75459196,2.351782094,2.252715846,1.706387737,-4.671960192,4.978884418
French Polynesia,PYF,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,9.576578235,-4.739166617,14.93080214,-2.685941015,1.626711339,12.00240865,-4.695078732,7.802561119,18.00104891,-4.902702396,8.203616326,2.078992703,9.8925593,3.925924177,0.48490126,8.504729381,9.971638464,5.406319947,5.405686085,5.406543042,8.400003124,7.100004352,2.399998745,3.000001971,2.200000128,4.899996207,0.899997568,0.100003234,0.800002286,0.49999391,0.300000309,1.900004136,6.199995779,4.000004639,4.000000359,,,,,,,,,,,,,,,,2.302198237,4.292633631,1.737094719,2.999960908,-7.600011731,
Qatar,QAT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.898186662,7.18215168,3.719958677,19.21891534,7.492758483,26.17024567,17.98565682,17.66355636,11.95656113,19.59233153,13.37517642,4.730011832,5.556040641,5.334323299,4.753345721,3.064191883,-1.49760469,1.234872192,0.774808391,-3.640449805,1.523397356
Romania,ROU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.91821073,-8.767228452,1.528834497,3.93194273,6.233511484,3.907702088,-4.849062738,-2.029812906,-0.376660706,2.461263459,5.218136257,5.70299165,2.341147329,10.42811302,4.668148051,8.028811076,7.233807744,9.307467171,-5.517394408,-3.90123628,1.906067707,2.040665131,3.770962304,3.608723653,2.953674037,4.702997747,7.319448529,4.474523775,4.188260341,-3.747907695,5.879667885
Russian Federation,RUS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.999995642,-5.046939451,-14.53107377,-8.668540341,-12.56975598,-4.143528406,-3.755069439,1.399915805,-5.299961625,6.39991469,10.00006682,5.100051225,4.699991909,7.299952345,7.19994787,6.399965448,8.200068255,8.499977768,5.199969265,-7.799993913,4.5,4.300029186,4.024086157,1.755422149,0.736267221,-1.972719226,0.193690072,1.825790064,2.80724541,2.198075741,-2.683296216,4.81979166
Rwanda,RWA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,-4.297526047,11.33379837,-9.820444413,-12.46499268,7.009529255,7.008910823,6.91601751,7.013780928,11.00737015,6.001425247,1.206640701,0.263068267,3.438088141,1.409823574,-2.113825424,19.50457717,1.994109481,9.150840816,11.86990804,8.95161233,5.436199479,1.810846447,5.980349934,-4.240773278,4.402748333,5.472137488,-0.024036109,4.498824993,-0.036534273,-2.399291098,-2.514379653,5.872725238,-8.108691877,-50.2480671,35.22407831,12.74569576,13.84975249,8.858669491,4.351888326,8.37091824,8.484519453,13.1920781,2.20240272,7.447679676,9.377899425,9.227047579,7.633311061,11.16124324,6.248259929,7.334656108,7.958385719,8.641520625,4.719836864,6.167167721,8.856861325,5.970744298,3.976289694,8.579437537,9.460597561,-3.35885332,10.88451916
South Asia,SAS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,4.195217375,3.396235375,5.260422401,7.766617408,-0.663146473,1.183102972,6.117534798,4.567670557,5.777869421,5.841522853,0.616695013,-1.798140653,3.836254412,2.458788027,6.933298301,2.568954913,6.255273099,6.111599997,-2.64092719,6.459627858,6.417785441,3.819962137,6.662102862,4.215907089,5.431299027,4.817950946,4.229150752,8.390491941,5.389394726,5.394326579,2.05543982,5.774700289,4.325018459,5.953474113,6.847204658,6.743621405,3.73366099,5.492021582,7.57697946,4.107459783,4.445272315,3.601869704,7.253383362,7.512037981,7.518348986,7.626488141,7.231862386,3.260219847,6.928884681,7.465781838,5.099070037,5.476622795,6.015779389,6.896913085,7.368698348,7.671463596,6.444783025,6.373259043,3.913844396,-5.23983299,8.322484131
Saudi Arabia,SAU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,6.037886549,58.64733065,20.51221675,22.93064025,24.17052854,16.22806527,-8.92861431,17.8209742,7.093359898,-5.21972607,11.91943156,5.652457607,1.943004454,-20.72988831,-16.05138621,-4.661451926,-9.794502265,17.01274626,-6.632496015,13.10931294,-0.503015882,15.19342589,15.00788025,3.987540169,-1.363741429,0.558720185,0.212091348,2.637424217,1.103782049,2.893362519,-3.763285216,5.625416143,-1.210743863,-2.819174404,11.24206139,7.958441664,5.573850121,2.788402228,1.847130252,6.249772755,-2.05924919,5.039484026,9.996865166,5.41142278,2.699281071,3.652485666,4.106393864,1.670664257,-0.741528418,2.5141658,0.333780755,-4.137670376,3.240929768
Sudan,SDN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,0.022391334,6.915842154,-2.846971681,-1.120449118,6.777074073,-3.575147485,1.424081283,1.963220823,1.389350491,5.925074716,2.2473141,-5.070986479,0.63219525,11.44528914,15.71346645,16.66521974,6.223853782,-5.930986721,-5.01859933,1.524310148,7.437563656,5.958666433,2.062501695,-5.008906769,-6.281043581,5.413811012,14.2208846,-0.331091818,8.931393688,-5.470053776,7.510910271,6.577861381,4.56874927,1.00622878,5.997092322,5.919124197,18.31265719,4.308504255,3.104095615,6.34586744,6.500360534,6.006471536,6.288808161,5.140888518,5.643515513,6.531411747,5.735274237,3.846744731,-2.767704366,3.858241952,-3.213532093,-17.0046884,1.955144633,4.661379542,1.910176891,3.467642184,0.709256285,-2.68093055,-2.178251045,-3.629805626,0.114588214
Senegal,SEN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,2.993448256,-0.136235361,1.864478569,3.883927102,1.332189491,2.876760975,-1.219792865,6.290773531,-6.554142923,8.562045515,-0.14044944,6.383208916,-5.583240108,4.200775526,7.535662599,8.920503704,-2.682905305,-3.95393126,7.001685613,3.987761972,5.18022967,8.010384371,-5.647460281,3.935842443,3.463084465,3.126985549,6.255863407,-0.816575488,3.973783315,-0.746282224,2.659962657,1.320233037,1.360213007,-0.047520949,5.468584858,2.019977209,3.045601035,5.898479318,6.28330825,3.887210958,4.310851466,0.068696575,5.593950945,4.643293937,4.310238526,2.330770983,2.827119201,3.703169064,2.752104485,3.390889253,1.33409108,4.002995551,2.412385276,6.224074438,6.367043651,6.369684417,7.393737497,6.209241034,4.613628097,1.325505141,6.064495968
Singapore,SGP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,8.137529508,7.553444181,10.04017331,-3.103168156,7.834260465,10.18009531,12.50861275,13.52699422,13.83382512,13.942003,12.41343716,13.31556261,10.60300302,6.117404371,3.988738626,7.437166818,6.852442394,7.777181954,9.55444874,10.11337211,10.8159233,7.102144849,8.554482106,8.792286239,-0.62270165,1.342810414,10.79793247,11.26359213,10.15882864,9.820899557,6.68839754,6.639805569,11.45965088,11.09568931,7.175401121,7.47139086,8.316209111,-2.191015006,5.718371757,9.038316326,-1.070862751,3.923360767,4.548255426,9.939982684,7.366322393,9.006766079,9.021519513,1.863483455,0.127953383,14.51974971,6.214934169,4.435497594,4.817630991,3.935540277,2.976799316,3.56169799,4.661435049,3.661304994,1.095672567,-4.143105621,7.613962615
Solomon Islands,SLB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,-1.797019369,-1.669565561,3.890591632,0.170200303,-3.132322903,-0.201430161,8.421310181,1.250196323,4.264256724,2.2,6.000000659,12.69999894,4.000000521,8.10000052,10.08861486,1.609907898,-0.914076363,1.291512317,-0.485731411,-14.27699902,-7.956605969,-2.799984302,6.523467484,6.667077542,5.526282338,4.874238873,4.442257011,5.805617289,2.569480516,8.615939062,7.26669341,1.864635329,5.331720602,1.049990229,1.417020759,5.873144496,5.346589325,3.943123751,1.204469119,-4.319699119,-0.177260016
Sierra Leone,SLE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,1.80904355,4.540967064,1.699715173,6.685238791,7.180155792,1.699999998,0.036281553,2.019923833,8.525446802,8.62049324,3.465916492,0.90023465,2.25661825,3.49982832,1.669216524,-0.449176342,0.04667581,2.406332166,4.511265607,4.843503756,2.881428565,4.781755535,-2.102801617,4.093034267,-5.311340498,1.236046911,7.231268731,-7.08,0.729999999,3.349997984,2.351960645,-19.01290963,1.374549379,-1.947384335,-7.999753286,1.753821399,-5.877082015,1.785014281,-1.979285588,6.652727885,-6.345455153,26.4173166,9.313120969,6.59794486,4.505095672,4.223914279,8.058145152,5.39828521,3.188051216,5.346466052,6.315045036,15.18176908,20.71576829,4.556772366,-20.59877072,6.055474029,4.192610074,3.46460214,5.254241203,-1.96894782,3.050202695
El Salvador,SLV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,7.16113774,5.436848851,3.236692384,3.485418816,2.977295093,3.858257513,6.117533687,4.861673504,5.336001107,2.923531889,5.049260174,6.780061728,5.322765835,-4.180265433,-15.83686429,-5.720990452,-6.308471376,1.539025284,1.33525803,0.614316239,0.194673038,2.508169213,1.878176962,0.964059197,4.832900578,1.494087568,7.021963316,5.818315557,4.692061727,4.734081402,0.811461899,3.137970067,2.6522773,2.162033737,1.127906977,0.87961366,1.572918448,1.565393031,0.889404486,2.710398073,4.34481288,1.859704695,2.126699102,-2.087323805,2.106741573,3.817056396,2.815501822,2.232142857,1.710709945,2.398973133,2.545926086,2.246670039,2.432287587,2.382581398,-8.581312158,10.80086859
San Marino,SMR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.465618861,9.049360146,2.179379715,5.578342904,0.310800311,3.872966692,4.548844146,2.42510699,3.830083565,7.109322602,-0.500939261,-10.32095658,-5.473684211,-8.314773571,-7.044534413,-0.783972125,-0.7023705,2.291503095,2.344412118,0.2582599,1.493903998,2.065690829,-6.64791226,
Somalia,SOM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,-3.261981202,7.076655434,2.80880257,-6.11062333,-5.943681493,9.098654708,5.940943617,2.029977325,-1.699569717,4.581407921,2.62902234,10.10084605,-1.951298478,-18.26637874,30.07369858,-1.016716701,23.30749051,3.727489087,-2.708465849,-3.901390044,5.662699661,4.072294578,-8.753669275,3.554946149,8.152436714,3.352755039,5.096904487,-0.553269928,-0.175911818,-1.484075684,,,,,,,,,,,,,,,,,,,,,,,,7.507100039,14.89530142,8.399345781,2.592560223,7.678879802,8.081440022,2.440210973,3.334430807
Serbia,SRB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.264082643,7.207379839,3.340877358,-9.424161606,6.13181309,6.878774765,6.380405304,4.387757023,9.028196928,5.530347121,5.107790141,6.439525554,5.655576622,-2.731751989,0.731044553,2.036276689,-0.681542369,2.892636734,-1.58951032,1.806059265,3.338586765,2.101163847,4.495121293,4.331734906,-0.944596516,7.38927089
Sub-Saharan Africa (excluding high income),SSA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,0.965136787,6.062744272,6.100857067,4.946964815,4.753395036,1.344920154,-1.195145758,2.98932429,9.343054314,10.24400586,7.806478686,2.60719867,4.330209203,7.913441147,-0.115066204,5.495821358,2.897336715,-0.541454405,3.942801692,3.779943076,-0.705765799,-1.078348183,-2.510141702,2.070294191,1.801023761,1.9482269,3.142795046,4.322442848,2.653751196,2.447862471,0.501921592,-0.140522296,-0.710650545,1.089501322,3.354474018,5.119879793,4.342323702,2.488885628,2.157813306,3.503245231,4.277969407,6.284761864,4.091920152,6.560157226,6.000995704,6.05442511,6.150961036,5.156130954,3.048119382,5.923070658,4.181461122,2.756055029,5.045087944,4.853947819,2.857033488,1.270370439,2.448446115,2.69295346,2.551301992,-1.986754241,4.128754789
South Sudan,SSD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.04164188,5.493416395,-4.640316736,-46.08212237,13.12973114,3.373648477,-10.79336463,,,,,,
Sub-Saharan Africa,SSF,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,0.961576748,6.064083423,6.103211265,4.947553683,4.74984117,1.352166905,-1.194043837,2.992312126,9.336666871,10.2431479,7.811435492,2.609649028,4.333449497,7.908701612,-0.112850138,5.503317331,2.890405695,-0.526369399,3.952839045,3.772369029,-0.711948003,-1.078377511,-2.50955013,2.072111885,1.808133813,1.946458282,3.14381755,4.323324391,2.660693705,2.451864561,0.503997287,-0.133660682,-0.703697959,1.087468668,3.350058067,5.119674659,4.350032732,2.495306349,2.157485153,3.500968023,4.270634946,6.279439092,4.081946825,6.551652851,6.003471505,6.05726499,6.154693641,5.14949119,3.044661138,5.923096142,4.184423347,2.754817349,5.045881629,4.853661159,2.859308487,1.273801385,2.450249306,2.693404647,2.551782508,-1.991922305,4.126819356
Small states,SST,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.530944909,4.230421221,4.694197648,7.683953257,5.168582447,9.707228992,8.249650653,6.011497271,0.729583132,7.09497462,6.260130046,3.127859528,3.190297793,3.259363348,2.770934917,2.233458722,1.246570778,2.111337784,1.986568598,-5.855938477,3.650478448
Sao Tome and Principe,STP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.37687824,6.573476922,3.832223902,7.093773747,9.115642105,3.253605149,8.186174056,2.426282361,6.671983657,4.398202015,3.14197646,4.814792654,6.549934955,3.911337989,4.164768974,3.848980918,2.945268909,2.210855833,3.089725555,1.8
Suriname,SUR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,4.799999998,3.900000001,5.6,6.499999999,12,19.2,12.1,7.6,4.499999999,2.7,3.9,-0.6,-1.8,0.4,2.800000001,8.8,10.2,6.599999997,-0.599999997,-8.8,7.099999999,-4.2,-3.9,-1.9,2,0.800000001,-6.2,7.799999999,4.2,-4.500000001,2.699999134,0.400000009,-6.69999815,3.399998897,0,1.000001223,5.699997683,2.300001651,-1.40000047,2.099998868,4.200000421,2.800000689,6.299999433,8.500000185,4.500000211,5.793543585,5.111487778,4.143406812,3.013698983,5.168825152,5.849367672,2.690349747,2.933441652,0.255503032,-3.411096013,-4.915786469,1.567191065,4.948270766,1.098467778,-15.90795119,-3.478664193
Slovak Republic,SVK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.901328422,6.205529076,5.843495252,6.619896467,5.925838151,4.076098172,-0.105917314,1.166529073,3.253784507,4.509442607,5.499084019,5.278879546,6.623462407,8.49317632,10.83202895,5.574887267,-5.455533722,6.293285967,2.637398428,1.358226806,0.654765294,2.724373817,5.215649803,1.931680804,2.980187073,3.794410553,2.605369328,-4.358753808,3.020471751
Slovenia,SVN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.203005809,5.049793457,3.279365444,5.332666572,3.67237155,3.216560335,3.505598057,2.960260286,4.359192778,3.797972642,5.746396901,6.980160755,3.509841517,-7.548437791,1.343748472,0.861327733,-2.639438757,-1.029282772,2.768158831,2.210081607,3.191852518,4.815380632,4.422521568,3.250531336,-4.229261389,8.114558099
Sweden,SWE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,5.68129281,4.259047228,5.327933788,6.8211645,3.821507586,2.090844289,3.365388583,3.638505664,5.009075215,7.28920626,0.944646246,2.288738794,3.967981154,3.198195646,2.552862643,1.058104877,-1.596258566,1.75154805,3.840003477,1.699971439,0.454830417,1.248664679,1.90063873,4.229535245,2.160373746,2.691323173,3.353842984,2.559038665,2.654806927,0.754674769,-1.145974869,-1.15859276,-2.06561637,3.929972837,3.935192926,1.579456406,3.070526593,4.311836353,4.247184144,4.766348871,1.449498618,2.196921062,2.30981059,4.336856154,2.85880324,4.662773552,3.439221776,-0.450559257,-4.339790575,5.952107008,3.195333235,-0.588304569,1.187775716,2.657798275,4.489281588,2.070593151,2.567924525,1.950022846,1.986195874,-2.94418192,4.800611582
Eswatini,SWZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,13.74363373,5.424294283,9.018673739,5.743486905,13.90844411,-2.119437766,1.009592908,1.327128728,3.106945051,12.44905217,14.64144107,1.17256788,1.202354898,6.161755087,3.792415692,12.26447804,14.60659024,6.569821571,12.91110407,21.01800054,1.760376349,3.226206881,3.106114157,2.400691039,4.82565155,3.842053638,3.10280535,2.604039401,2.950875211,1.76017376,1.054764906,4.380099088,3.880213586,3.623914226,5.99877655,5.992166838,4.435375577,0.821663914,1.565048852,3.793754968,2.247229761,5.396630697,3.861213798,0.923230547,2.227480675,1.062610193,2.026578156,2.382964423,2.601655874,-1.85052471,7.426132285
Sint Maarten (Dutch part),SXM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.199994022,4.600002996,1.39054667,1.306727883,1.580384638,0.4,0.500001937,-5.800003254,-6.599997737,,,
Seychelles,SYC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,-4.882276361,8.408581272,10.13560296,5.919246456,-1.060571097,13.89650757,0.504739463,7.553235639,0,8.871869865,15.85177574,6.308307966,9.054186312,1.302849676,3.177405072,16.27764772,-6.190226813,21.15169252,15.79434062,-4.248522589,-8.21517887,-1.117673623,-1.709245539,4.511132341,11.12573758,-0.176801263,4.404107291,5.396746053,11.19882307,6.99554469,2.760426099,7.161466737,6.196649768,-0.798696999,-0.825642363,4.917525348,11.96155598,8.403398525,1.872006587,1.514338815,-2.271162762,1.212831267,-5.887127528,-2.850453659,9.005761428,9.40612788,10.42143611,-2.146892655,-1.105245793,5.954962469,7.887279597,1.260828834,6.018076825,4.504785244,5.637314488,5.353071513,4.511094855,3.198883963,3.087480983,-7.723517801,1.846900376
Syrian Arab Republic,SYR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,10.8330639,24.52129717,-8.652746672,9.271363802,2.299373875,-7.65906551,8.257682647,3.729080221,18.76791521,-1.796852875,8.955814563,25.6607152,-10.46985494,25.79577285,16.35157606,12.2544466,-1.799517878,9.942590124,0.887988823,14.50811695,7.755343865,2.789086648,2.320339937,-7.610630212,9.350807332,-7.952928955,1.682282346,18.0111401,-13.64728218,3.739555902,7.666468187,12.97279007,6.150895573,7.213029205,7.026589543,9.825569405,5.023804508,6.785304524,-3.553449871,0.675642589,1.047287102,3.954831927,7.204435053,6.902959435,6.215077835,5.046195556,5.674591777,4.476672736,5.912042793,5.191905841,2.850002844,-26.33901708,-26.30008766,-10.31033991,-3.187281297,-5.63043805,-0.727486724,1.475766476,,,
Turks and Caicos Islands,TCA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.972299355,1.070877013,8.711296582,11.31483413,7.25118055,-2.490218992,5.610956374,5.324551483,-26.78287693,2.1
Chad,TCD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,1.397743671,5.360116109,-1.599454015,-2.510939603,0.606227786,-1.807092392,0.767201382,-0.457218867,6.881310224,1.859656479,-2.247626372,1.149616095,-8.380883008,4.961852583,9.010267306,2.98076527,2.234624849,-0.469634188,-21.44108769,-6.047670747,1.042918103,5.346608999,15.67871778,2.048898911,21.79277353,-4.081667517,-2.388808497,15.48235907,4.884735103,-4.178472373,8.535137166,8.001443346,-15.70983705,10.13688763,1.236549317,2.214473035,5.653392328,6.951579914,-0.682850217,-0.879681025,11.65813465,8.491209819,14.72166701,33.62937185,17.33253374,0.648262014,3.271499579,3.052691532,4.217695552,13.55010086,0.082869798,8.882576072,5.700001363,6.899985045,2.767675685,-6.255527085,-2.988695986,2.3740378,3.247181917,-1.600006737,-1.199990525
East Asia & Pacific (IDA & IBRD countries),TEA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,-13.47107837,-0.656915823,6.386505068,10.89683985,10.66882629,8.079929726,-1.421724744,1.687863902,11.42427733,13.42279359,6.771226091,4.913860671,8.266411984,3.841482879,6.843308286,2.83937661,7.572197353,9.255523541,7.105316507,7.55488928,5.604655371,6.440899797,7.739080608,9.948997198,7.901932543,7.14002479,9.143282961,9.736174772,5.715526663,5.164593573,8.007581078,11.16983356,11.29148803,10.93239971,9.874768942,9.063290136,7.344250677,2.895726282,6.381988288,7.635690472,6.984720936,8.059780393,8.942098133,9.122732411,9.977458758,11.079572,12.48834924,8.619603754,7.984752481,9.922744704,8.651072467,7.575750601,7.296430299,6.984973298,6.689118254,6.586310137,6.705473871,6.52073885,5.780113164,1.293597741,7.267126591
Europe & Central Asia (IDA & IBRD countries),TEC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.456832781,-5.51893532,-9.424514292,-4.611057631,-8.611716331,-0.272224062,1.050792556,2.928130807,-0.647343287,2.466381165,7.39893968,2.590230526,5.008886174,6.180127079,7.867085318,6.643584354,7.850736632,7.624196867,4.453200269,-4.670040145,4.744051906,5.758225655,3.434008996,3.589500134,2.259158852,1.453515903,1.962639991,4.211475526,3.508359575,2.721325849,-1.661776483,6.728383397
Togo,TGO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,12.16931737,3.773652832,4.999694271,14.28601126,15.45971271,9.408719101,5.500371558,5.023691852,10.83086834,2.524302645,0,7.625157547,3.837484002,4.832849119,2.440541184,-2.051522587,6.959085373,11.04543451,-5.167742646,14.57695611,-3.315186078,-3.582402546,-5.414007785,5.555555041,5.555552164,1.586504315,0.510162181,6.64236977,4.060021684,-0.243656134,-0.699967494,-3.980686814,-15.09582749,14.98241435,7.845832319,8.836211632,14.37737757,-2.299876568,2.481751436,-0.783479606,0.823438749,3.82662258,6.720171423,-0.978665335,-4.666299382,2.6501321,-1.175120391,4.062252827,5.537910973,6.099259163,6.398199053,6.543507029,6.112343077,5.920588573,5.742868453,5.559079305,4.347748238,4.9762131,5.459921448,1.752824967,5.260594925
Thailand,THA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,5.362146302,7.554254448,7.999830787,6.830996144,8.181661538,11.12251849,8.615982333,8.122270256,6.550659886,11.40794907,4.89537376,4.278508039,10.23643301,4.466253386,4.970405228,9.326811082,9.843463235,10.29574653,5.371766513,5.173541006,5.906867763,5.352348751,5.584202469,5.752430251,4.647240357,5.533827767,9.518946022,13.28811407,12.19050599,11.16716344,8.558260321,8.083388023,8.251915915,7.997024667,8.120315346,5.651944465,-2.753575153,-7.634035286,4.572307751,4.455247043,3.44424901,6.149036052,7.189243303,6.289342143,4.187638429,4.967810892,5.435151691,1.725698849,-0.690618232,7.513390533,0.840132083,7.242796202,2.687495563,0.984468864,3.134047249,3.435157717,4.177681032,4.222870287,2.151656122,-6.19548916,1.566295338
Tajikistan,TJK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,3.499999873,-1.200000045,13.90000109,-6.500000664,-0.599999631,-7.099999096,-29.00000106,-16.39999984,-21.29999801,-12.41632223,-16.69999844,1.680674136,5.312867659,3.699550717,8.324324495,9.580836178,10.80000376,10.99999908,10.29999894,6.699998517,7.000003211,7.800000119,7.899998272,3.900001148,6.499999086,7.4000006,7.499999463,7.399999747,6.70000069,6.019303318,6.899260206,7.099894057,7.599278842,7.400652432,4.400049702,9.200190431
Turkmenistan,TKM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.02362218,-4.255319507,35.38455811,-4.605263214,-14.9659866,1.500000174,-17.29986047,-7.200040934,6.699992161,-11.40000023,7.100000344,16.4999995,5.469064133,4.343845714,0.257179925,3.26882856,5.000407438,13.03403487,10.97330833,11.05929947,14.7,6.100000115,9.199999988,14.69999993,11.09999996,10.2000001,10.29999997,6.49999991,6.199999966,6.500000047,6.199999941,6.3,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,6.118658218,4.190003552,1.812107486,7.191052651,5.534210459,4.845561351,4.240895989,7.118341996,6.819184713,6.527620871,6.952410045,7.260701785,8.165001387,6.563438472,3.617263372,5.441793828,4.785418224,4.319557476,7.410614001,7.010540613,0.508531928,-0.459575074,-2.095539774,3.688039563,3.270365283,3.903025132,3.296500329,0.38393691,1.719777568,-0.343852675,3.361791408,2.797865798,4.500535472,5.488670419,0.705171291,4.063231052,5.330894577,2.616197742,0.392477956,3.530388298,0.261209024,0.494232858,2.632383999,5.508962382,4.112062636,5.16603173,5.469599462,3.912346352,-2.025349557,6.734419168,4.633292734,2.620185791,2.947714802,1.43068503,0.495751126,-0.154935619,1.995189131,1.739419124,0.723886005,-6.583224555,6.743780323
Timor-Leste,TLS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.34769215,-6.700689516,-2.182272285,0.400002624,2.987650538,-4.119405421,10.26241984,11.39054225,10.1443055,9.32942856,5.956047328,4.853364501,3.068264529,4.512039654,2.76107911,3.385306549,-3.071099761,-0.687542477,19.53581024,10.37185524,4.399998458
