NAME,B01003_001E,B01003_001EA,B01003_001M,B01003_001MA,state,public use microdata area
"Cuyahoga County--Olmsted Township, Bay Village, North Olmsted & Westlake Cities PUMA; Ohio",101994.0,,46.0,,39,00901
"Honolulu County--Tantalus to Waikiki PUMA, Hawaii",121547.0,,1771.0,,15,00304
"Hennepin County--Minneapolis City (Southwest) PUMA, Minnesota",138110.0,,1690.0,,27,01407
"Morris County (North)--Dover Town & Kinnelon Borough PUMA, New Jersey",131011.0,,88.0,,34,01501
"Houston (Southwest) & Bellaire (Southeast) Cities--Between Loop I-610 & Beltway TX-8 PUMA, Texas",109749.0,,2640.0,,48,04615
"Los Angeles County (Central)--Alhambra & South Pasadena Cities PUMA, California",117502.0,,461.0,,06,03736
"Sacramento County--Sacramento City (Southwest/Pocket, Meadowview & North Laguna) PUMA; California",145924.0,,2069.0,,06,06709
"Somerset County (North & West) PUMA, New Jersey",108252.0,,712.0,,34,01001
"Ocean County (South) PUMA, New Jersey",120078.0,,260.0,,34,01201
"Henrico County (South & East)--Highland Springs, East Highland Park & Glen Allen PUMA; Virginia",146946.0,,1529.0,,51,51224
"Subsistence Alaska PUMA, Alaska",112945.0,,314.0,,02,00400
"Houston City (West)--South of I-10 & West of TX-6 PUMA, Texas",117692.0,,2640.0,,48,04635
"Salt Lake County (Southeast)--Sandy (North), Cottonwood Heights & Midvale Cities PUMA; Utah",106611.0,,1026.0,,49,35008
"Hampden County (West of Springfield City)--Westfield & Holyoke Cities PUMA, Massachusetts",149112.0,,71.0,,25,01901
"Las Vegas City (South Central) PUMA, Nevada",141709.0,,2605.0,,32,00406
"Houston-Galveston Area Council--Montgomery County (Southeast) PUMA, Texas",135554.0,,2699.0,,48,04504
"Wayne County (North Central)--Livonia City & Redford Charter Township PUMA, Michigan",141780.0,,44.0,,26,03202
"St. Lucie County (North) PUMA, Florida",108177.0,,1630.0,,12,11101
"Dallas County (South)--DeSoto & Lancaster Cities PUMA, Texas",109149.0,,1691.0,,48,02317
"KIPDA Area Development District (West)--Louisville/Jefferson County (Southeast) PUMA, Kentucky",133679.0,,1762.0,,21,01704
"Wayne County (Northeast)--I-94 Corridor PUMA, Michigan",113475.0,,1081.0,,26,03213
"Dakota County (West)--Burnsville & Apple Valley Cities PUMA, Minnesota",113214.0,,104.0,,27,01503
"NYC-Brooklyn Community District 12--Borough Park, Kensington & Ocean Parkway PUMA; New York",158688.0,,3225.0,,36,04014
"Jackson (South), Macon, Cherokee & Clay Counties PUMA; North Carolina",109013.0,,480.0,,37,02400
"Erie County (West Central)--Buffalo City (West) PUMA, New York",115462.0,,1639.0,,36,01206
"Union County (West)--Indian Trail & Stallings Towns PUMA, North Carolina",130711.0,,1145.0,,37,05400
"Kent County (Southwest) PUMA, Michigan",148306.0,,513.0,,26,01001
"San Diego County (Northwest)--Oceanside City & Camp Pendleton PUMA, California",201040.0,,2360.0,,06,07301
"Santa Barbara County (North)--Lompoc, Guadalupe, Solvang & Buellton Cities PUMA; California",105894.0,,1374.0,,06,08302
"Albany County (Outside Albany City) PUMA, New York",200713.0,,613.0,,36,02002
"Montgomery County (Northeast)--Lansdale Borough PUMA, Pennsylvania",120833.0,,155.0,,42,03102
"Fort Bend County (North)--Mission Bend (Southwest), Cinco Ranch & Four Corners PUMA; Texas",157832.0,,2428.0,,48,04904
"New Haven Town PUMA, Connecticut",130529.0,,108.0,,09,00905
"Lee County (Northwest)--Cape Coral City PUMA, Florida",182264.0,,1298.0,,12,07102
"San Antonio City (West)--Between Loop TX-1604 & Loop I-410 PUMA, Texas",122461.0,,2678.0,,48,05908
"Dallas County (Northwest)--Irving (Central) & Dallas (Northwest) Cities PUMA, Texas",118235.0,,1697.0,,48,02321
"Central Texas COG--Bell County (North, East & South)--Temple & Belton Cities PUMA; Texas",173212.0,,1179.0,,48,03502
"Santa Cruz County (North)--Watsonville & Scotts Valley Cities PUMA, California",146313.0,,1461.0,,06,08701
"Contra Costa County (Northwest)--Concord (West), Martinez & Pleasant Hill Cities PUMA; California",136186.0,,1736.0,,06,01303
"Miami-Dade County (North Central)--Miami Gardens City (North & West) PUMA, Florida",105729.0,,1856.0,,12,08602
"Austin City (Southwest), Lost Creek & Barton Creek PUMA; Texas",124280.0,,2120.0,,48,05308
"NYC-Queens Community District 9--Richmond Hill & Woodhaven PUMA, New York",148806.0,,2405.0,,36,04111
"Ocean County (Northeast)--Point Pleasant Borough PUMA, New Jersey",105707.0,,807.0,,34,01205
"King County (Southwest)--Auburn City & Lakeland PUMA, Washington",117315.0,,1298.0,,53,11614
"Birmingham City (East) PUMA, Alabama",104299.0,,1818.0,,01,01302
"Tucson (West) & Marana Cities PUMA, Arizona",125566.0,,2217.0,,04,00202
"West Central Texas COG (Outside Taylor County) PUMA, Texas",192533.0,,153.0,,48,02600
"St. Louis County (Northwest) PUMA, Missouri",125832.0,,1676.0,,29,01802
"El Paso City (Southeast) PUMA, Texas",126213.0,,2473.0,,48,03303
"Broward County--Weston, Pembroke Pines (Northwest) Cities & Southwest Ranches Town PUMA; Florida",139797.0,,1646.0,,12,01111
"Bristol County (South)--New Bedford City & Fairhaven Town PUMA, Massachusetts",111143.0,,61.0,,25,04500
"Cook County (Northwest)--Schaumburg Township (South & Central) PUMA, Illinois",109520.0,,842.0,,17,03418
"Pierce County (East Central)--Puyallup City & South Hill PUMA, Washington",133450.0,,1845.0,,53,11506
"Greater Fairbanks, Greater Juneau, Ketchikan Gateway Borough & Road-Connected Alaska PUMA; Alaska",167775.0,,314.0,,02,00300
"Eau Claire & Chippewa (South) Counties PUMA, Wisconsin",157726.0,,263.0,,55,55103
"Norfolk County (Central)--Randolph, Norwood, Dedham, Canton & Holbrook Towns PUMA; Massachusetts",122672.0,,73.0,,25,03602
"Houston City (South)--Between Loop I-610 & Beltway TX-8 PUMA, Texas",129455.0,,3253.0,,48,04617
"Los Angeles County--Diamond Bar, La Habra Heights (East) Cities & Rowland Heights PUMA; California",112152.0,,1145.0,,06,03714
"Rutherford County (North)--Smyrna Town & La Vergne City PUMA, Tennessee",140229.0,,1496.0,,47,02401
"Prince George's County (Central)--Seat Pleasant City, Capitol Heights Town & Landover PUMA; Maryland",115153.0,,2142.0,,24,01104
"Southeast Idaho--Pocatello, Chubbuck Cities & Fort Hall Reservation PUMA; Idaho",126086.0,,279.0,,16,01300
"Douglas County--Omaha City (Northwest) PUMA, Nebraska",180273.0,,1342.0,,31,00901
"San Diego County (Northwest)--Vista City PUMA, California",113458.0,,1590.0,,06,07303
"Essex County (Northwest)--Lawrence, Haverhill & Methuen Town Cities PUMA; Massachusetts",193140.0,,153.0,,25,00701
"Gaston County (Southeast)--Gastonia & Belmont Cities PUMA, North Carolina",110682.0,,1047.0,,37,03002
"Maricopa County--Mesa City (North Central) PUMA, Arizona",144683.0,,2084.0,,04,00102
"Miami-Dade County (East)--Coral Gables City, Pinecrest Village & Kendall (South) PUMA; Florida",107677.0,,1395.0,,12,08616
"Palm Beach County (East Central)--Greater Boynton Beach City (North) PUMA, Florida",163042.0,,2314.0,,12,09906
"Douglas County--Omaha City (Northeast) PUMA, Nebraska",109375.0,,1636.0,,31,00903
"Clark County (East)--Mesquite City, Sunrise Manor (North), Moapa Valley & Nellis AFB PUMA; Nevada",151826.0,,2379.0,,32,00404
"Westchester County (South Central)--New Rochelle & Mount Vernon Cities PUMA, New York",192748.0,,79.0,,36,03107
"Central Region--Madison & Yazoo Counties PUMA, Mississippi",110530.0,,514.0,,28,00900
"Albuquerque City (Far Northeast Heights) PUMA, New Mexico",101281.0,,1724.0,,35,00801
"Cumberland County (East)--Hope Mills & Spring Lake Towns PUMA, North Carolina",114871.0,,1666.0,,37,05002
"Los Angeles County (East Central)--Covina & Walnut Cities PUMA, California",111708.0,,1484.0,,06,03713
"Montgomery County (Central)--Norristown Borough PUMA, Pennsylvania",124435.0,,309.0,,42,03104
"New Britain, Berlin & Plainville Towns PUMA; Connecticut",111078.0,,53.0,,09,00305
"Lake County (South) PUMA, Indiana",135202.0,,843.0,,18,00104
"Sacramento County (North Central)--Arden-Arcade, Carmichael & Fair Oaks (West) PUMA; California",113564.0,,1641.0,,06,06703
"Otsego, Schoharie, Oneida (South) & Herkimer (South) Counties PUMA; New York",110561.0,,365.0,,36,00403
"Northeast Oklahoma PUMA, Oklahoma",166779.0,,455.0,,40,00100
"San Mateo County (Southeast)--Menlo Park, East Palo Alto Cities & Atherton Town PUMA; California",119924.0,,1104.0,,06,08106
"Chattanooga City (South & Central) PUMA, Tennessee",118641.0,,1653.0,,47,02001
"Philadelphia City (West) PUMA, Pennsylvania",133606.0,,3163.0,,42,03208
"Prince George's County (South)--Clinton, Fort Washington (South), Rosaryville & Croom PUMA; Maryland",126612.0,,1790.0,,24,01106
"Columbus City (Northeast) PUMA, Ohio",144324.0,,2512.0,,39,04106
"Northampton (South) & Lehigh (East) Counties--Bethlehem (East) & Easton Cities PUMA, Pennsylvania",172588.0,,236.0,,42,02901
"Oklahoma County (Southeast)--Oklahoma City (East Central) PUMA, Oklahoma",124667.0,,2256.0,,40,01005
"San Bernardino County (Southwest)--San Bernardino City (West) PUMA, California",176083.0,,2382.0,,06,07108
"Pima County (Northeast) PUMA, Arizona",105110.0,,1527.0,,04,00204
"Duval County (North Central)--Jacksonville City (Arlington) PUMA, Florida",110331.0,,2415.0,,12,03103
"Coordinating & Development Corporation 2--Shreveport City (South) PUMA, Louisiana",124604.0,,1981.0,,22,00101
"Mecklenburg County (North)--Huntersville, Cornelius & Davidson Towns PUMA; North Carolina",157035.0,,1808.0,,37,03106
"Carver & Scott (West) Counties PUMA, Minnesota",115763.0,,237.0,,27,01700
"Baltimore City--Irvington, Ten Hills & Cherry Hill PUMA; Maryland",116408.0,,2331.0,,24,00805
"Montgomery County (Central)--Rockville, Gaithersburg Cities & North Potomac PUMA; Maryland",190087.0,,1589.0,,24,01003
"Benton County (East Central)--Kennewick & Richland (South) Cities PUMA, Washington",116409.0,,992.0,,53,10702
"Maricopa County--El Mirage City & Sun City PUMA, Arizona",122678.0,,1669.0,,04,00130
"Miami-Dade County (Northeast Central)--Miami City (Downtown) PUMA, Florida",116372.0,,2228.0,,12,08613
"Miami-Dade County (Southeast)--Cutler Bay Town & Palmetto Bay Village PUMA, Florida",121642.0,,1998.0,,12,08623
"Cumberland County (East) PUMA, Pennsylvania",153498.0,,104.0,,42,02302
"Los Angeles County (South Central)--Long Beach City (North) PUMA, California",147388.0,,1848.0,,06,03763
"Los Angeles County--LA City (Central/Univ. of Southern California & Exposition Park) PUMA, California",115722.0,,2265.0,,06,03746
"Los Angeles County--LA (Southwest/Marina del Rey & Westchester) & Culver City Cities PUMA, California",187134.0,,2326.0,,06,03748
"Monroe County (South) PUMA, New York",174970.0,,40.0,,36,00906
"Cuyahoga County (South)--Broadview Heights, North Royalton & Strongsville Cities PUMA; Ohio",115010.0,,55.0,,39,00903
"NYC-Brooklyn Community District 8--Crown Heights North & Prospect Heights PUMA, New York",131224.0,,2408.0,,36,04006
"Baltimore County--Randallstown (East), Owings Mills, Milford Mill & Reisterstown PUMA; Maryland",131889.0,,2085.0,,24,00502
"Cape May & Atlantic (South Central) Counties--Ocean City & Somers Point City PUMA, New Jersey",104165.0,,48.0,,34,02600
"Los Angeles County (Southeast)--Norwalk City PUMA, California",122791.0,,799.0,,06,03755
"Sacramento County--Sacramento City (Southeast/Fruitridge, Avondale & Depot Park) PUMA; California",138745.0,,2346.0,,06,06708
"Denton County (South Central)--Flower Mound Town & Highland Village City PUMA, Texas",139599.0,,1082.0,,48,02003
"Salt Lake County--West Valley City (East), Taylorsville & Murray (West) Cities PUMA; Utah",120790.0,,1821.0,,49,35004
"Thurston County (Outer) PUMA, Washington",108033.0,,1412.0,,53,11402
"Onondaga County (North) PUMA, New York",125972.0,,497.0,,36,00702
"Bridgeport Town PUMA, Connecticut",146417.0,,64.0,,09,00104
"Middlesex County (Northwest)--South Plainfield & Middlesex Boroughs PUMA, New Jersey",108372.0,,1161.0,,34,00903
"Fort Worth City (South Central) & Edgecliff Village Town PUMA, Texas",131878.0,,2475.0,,48,02513
"Orange County (Southeast)--Rancho Santa Margarita City (East) & Ladera Ranch PUMA, California",110961.0,,1691.0,,06,05915
"San Francisco County (Central)--Inner Mission & Castro PUMA, California",116288.0,,1625.0,,06,07504
"Tuscaloosa (Outer) & Pickens Counties--Northport City (North & West) PUMA, Alabama",109441.0,,1342.0,,01,01500
"Hennepin County--Brooklyn Center, Golden Valley, New Hope & Robbinsdale Cities PUMA; Minnesota",110585.0,,38.0,,27,01404
"Franklin County (South)--Columbus (South), Grove Cities & Groveport Village PUMA; Ohio",112311.0,,1401.0,,39,04109
"San Diego County (West)--San Diego (Northwest/San Dieguito) & Encinitas Cities PUMA, California",178121.0,,2244.0,,06,07309
"Honolulu County--Moanalua to Pearl City PUMA, Hawaii",151008.0,,2239.0,,15,00306
"Davis County (North)--Layton, Clearfield, Kaysville, Syracuse & Clinton Cities PUMA; Utah",217899.0,,458.0,,49,11001
"Los Angeles County--LA City (Mount Washington, Highland Park & Glassell Park) PUMA; California",199302.0,,2467.0,,06,03735
"Pittsburgh City (North) PUMA, Pennsylvania",192387.0,,1725.0,,42,01701
"KIPDA Area Development District (West)--Louisville/Jefferson County (Northwest) PUMA, Kentucky",127061.0,,2406.0,,21,01701
"Chester County (North)--Phoenixville Borough PUMA, Pennsylvania",110171.0,,160.0,,42,03401
"Southwest Kansas--Dodge City, Garden City & Liberal City PUMA; Kansas",137124.0,,132.0,,20,01200
"St. Lucie County (South) PUMA, Florida",197534.0,,1624.0,,12,11102
"Houston (East), Galena Park, Jacinto Cities & Cloverleaf PUMA; Texas",116834.0,,2484.0,,48,04606
"KIPDA Area Development District (Northeast) PUMA, Kentucky",118947.0,,613.0,,21,01800
"Thurston County (Central)--Olympia, Lacey & Tumwater Cities PUMA; Washington",166651.0,,1412.0,,53,11401
"Strafford Region--Strafford, Rockingham (Northern) & Carroll (Southeastern) Counties PUMA; New Hampshire",153979.0,,269.0,,33,00300
"Sacramento County (North)--Sacramento City (North), Antelope & Rio Linda PUMA; California",122396.0,,2116.0,,06,06706
"Middle Georgia Regional Commission (North & Outside Bibb County) PUMA, Georgia",179159.0,,230.0,,13,01600
"Berks County (East) PUMA, Pennsylvania",149422.0,,401.0,,42,02703
"Anne Arundel County (Central)--Severna Park, Arnold & Lake Shore PUMA; Maryland",137793.0,,1918.0,,24,01203
"Ingham County (South & East) PUMA, Michigan",173466.0,,604.0,,26,01801
"North Central Montana--Great Falls City PUMA, Montana",147854.0,,57.0,,30,00400
"Orange County (Southeast) PUMA, New York",131628.0,,37.0,,36,02903
"Nassau County (East Central)--Oyster Bay Town (Central) PUMA, New York",103521.0,,1314.0,,36,03203
"Columbus (East), Whitehall & Bexley Cities PUMA; Ohio",108014.0,,2301.0,,39,04107
"Placer County (East/High Country Region)--Auburn & Colfax Cities PUMA, California",114499.0,,1284.0,,06,06103
"New Castle County (West Central)--Newark City & Brookside PUMA, Delaware",147368.0,,1648.0,,10,00103
"Worcester County (Central)--Worcester City PUMA, Massachusetts",185195.0,,62.0,,25,00300
"Chatham & Lee Counties PUMA, North Carolina",129925.0,,13.0,,37,01500
"Los Angeles County (West Central)--LA City (West Central/Westwood & West Los Angeles) PUMA, California",207034.0,,2857.0,,06,03729
"Norfolk County (Northeast)--Quincy City & Milton Town PUMA, Massachusetts",121689.0,,38.0,,25,03603
"Arlington County (South) PUMA, Virginia",115522.0,,1609.0,,51,01302
"R�o Grande, Fajardo, Luquillo, Ceiba, Vieques & Culebra Municipios--Carr 3 (Noreste) PUMA; Puerto Rico",123036.0,,218.0,,72,01101
"Ventura County (North)--Santa Paula, Fillmore & Ojai Cities PUMA; California",123845.0,,1348.0,,06,11105
"Waterbury Town PUMA, Connecticut",108672.0,,53.0,,09,00901
"Fresno County (North Central)--Fresno City (North) PUMA, California",187554.0,,3031.0,,06,01902
"Kalamazoo County (Central)--Kalamazoo & Portage Cities Area PUMA, Michigan",125509.0,,338.0,,26,02102
"Lake County (East)--Mentor, Painesville Cities & Madison Village PUMA; Ohio",108089.0,,287.0,,39,01100
"La Plata, Montezuma, Gunnison, Archuleta, Dolores, Hinsdale & San Juan Counties PUMA; Colorado",113718.0,,215.0,,08,00900
"Passaic County (Central)--Hawthorne Borough & Clifton City (Northwest) PUMA, New Jersey",110389.0,,819.0,,34,00502
"NYC-Manhattan Community District 3--Chinatown & Lower East Side PUMA, New York",154995.0,,2409.0,,36,03809
"Cook County (South Central)--Bremen & Orland (East) Townships PUMA, Illinois",109860.0,,595.0,,17,03412
"Horry County (West & North)--Conway City & Red Hill PUMA, South Carolina",151858.0,,1939.0,,45,01101
"Maricopa County--Gilbert (South) & Queen Creek Towns PUMA, Arizona",148598.0,,1877.0,,04,00100
"Hampden County (Central)--Springfield City PUMA, Massachusetts",154596.0,,76.0,,25,01900
"Albuquerque City (Central) & Bernalillo County (North Valley) PUMA, New Mexico",102272.0,,1984.0,,35,00804
"Columbus (North), Westerville & Worthington Cities PUMA; Ohio",108370.0,,1568.0,,39,04102
"Bluegrass Area Development District (West) PUMA, Kentucky",120108.0,,21.0,,21,02000
"Ramsey County (North)--Shoreview, White Bear Lake & New Brighton Cities PUMA; Minnesota",131711.0,,42.0,,27,01301
"Clark County (Central)--Paradise (South) & Enterprise PUMA, Nevada",160873.0,,2853.0,,32,00413
"Miami-Dade County (Northeast)--Opa-Locka City, West Little River & Westview PUMA; Florida",106236.0,,2849.0,,12,08606
"Solano County (Northeast)--Vacaville & Dixon Cities PUMA, California",138803.0,,639.0,,06,09503
"Central Region--Jackson (West & South) & Clinton (South & East) Cities PUMA, Mississippi",111745.0,,1704.0,,28,01000
"Ottawa, Wood (Northeast) & Lucas (East) Counties--Oregon City PUMA; Ohio",105078.0,,523.0,,39,00600
"Somerset County (Central)--North Plainfield & Somerville Boroughs PUMA, New Jersey",114834.0,,460.0,,34,01003
"Atlanta Regional Commission (Central)--DeKalb County (Northeast)--Tucker PUMA, Georgia",165282.0,,2215.0,,13,02003
"South Texas Development Council--Webb County (North & East)--Laredo City (Outer) PUMA, Texas",138727.0,,1688.0,,48,06302
"Westmoreland County (Northwest)--Murrysville Municipality & New Kensington City PUMA, Pennsylvania",100309.0,,338.0,,42,02001
