project,article,granularity,timestamp,access,agent,views,date
en.wikipedia,O._J._Simpson,daily,2018090100,all-access,all-agents,9237,2018-09-01
en.wikipedia,O._J._Simpson,daily,2018090200,all-access,all-agents,10556,2018-09-02
en.wikipedia,O._J._Simpson,daily,2018090300,all-access,all-agents,9743,2018-09-03
en.wikipedia,O._J._Simpson,daily,2018090400,all-access,all-agents,8918,2018-09-04
en.wikipedia,O._J._Simpson,daily,2018090500,all-access,all-agents,8517,2018-09-05
en.wikipedia,O._J._Simpson,daily,2018090600,all-access,all-agents,8500,2018-09-06
en.wikipedia,O._J._Simpson,daily,2018090700,all-access,all-agents,7861,2018-09-07
en.wikipedia,O._J._Simpson,daily,2018090800,all-access,all-agents,8505,2018-09-08
en.wikipedia,O._J._Simpson,daily,2018090900,all-access,all-agents,10075,2018-09-09
en.wikipedia,O._J._Simpson,daily,2018091000,all-access,all-agents,8603,2018-09-10
en.wikipedia,O._J._Simpson,daily,2018091100,all-access,all-agents,7991,2018-09-11
en.wikipedia,O._J._Simpson,daily,2018091200,all-access,all-agents,7694,2018-09-12
en.wikipedia,O._J._Simpson,daily,2018091300,all-access,all-agents,7493,2018-09-13
en.wikipedia,O._J._Simpson,daily,2018091400,all-access,all-agents,7409,2018-09-14
en.wikipedia,O._J._Simpson,daily,2018091500,all-access,all-agents,8112,2018-09-15
en.wikipedia,O._J._Simpson,daily,2018091600,all-access,all-agents,10439,2018-09-16
en.wikipedia,O._J._Simpson,daily,2018091700,all-access,all-agents,8306,2018-09-17
en.wikipedia,O._J._Simpson,daily,2018091800,all-access,all-agents,8293,2018-09-18
en.wikipedia,O._J._Simpson,daily,2018091900,all-access,all-agents,7906,2018-09-19
en.wikipedia,O._J._Simpson,daily,2018092000,all-access,all-agents,8141,2018-09-20
en.wikipedia,O._J._Simpson,daily,2018092100,all-access,all-agents,8069,2018-09-21
en.wikipedia,O._J._Simpson,daily,2018092200,all-access,all-agents,8265,2018-09-22
en.wikipedia,O._J._Simpson,daily,2018092300,all-access,all-agents,9292,2018-09-23
en.wikipedia,O._J._Simpson,daily,2018092400,all-access,all-agents,9106,2018-09-24
en.wikipedia,O._J._Simpson,daily,2018092500,all-access,all-agents,11070,2018-09-25
en.wikipedia,O._J._Simpson,daily,2018092600,all-access,all-agents,11359,2018-09-26
en.wikipedia,O._J._Simpson,daily,2018092700,all-access,all-agents,11079,2018-09-27
en.wikipedia,O._J._Simpson,daily,2018092800,all-access,all-agents,9599,2018-09-28
en.wikipedia,O._J._Simpson,daily,2018092900,all-access,all-agents,8320,2018-09-29
en.wikipedia,O._J._Simpson,daily,2018093000,all-access,all-agents,9573,2018-09-30
en.wikipedia,O._J._Simpson,daily,2018100100,all-access,all-agents,9128,2018-10-01
en.wikipedia,O._J._Simpson,daily,2018100200,all-access,all-agents,8814,2018-10-02
en.wikipedia,O._J._Simpson,daily,2018100300,all-access,all-agents,9312,2018-10-03
en.wikipedia,O._J._Simpson,daily,2018100400,all-access,all-agents,8256,2018-10-04
en.wikipedia,O._J._Simpson,daily,2018100500,all-access,all-agents,8616,2018-10-05
en.wikipedia,O._J._Simpson,daily,2018100600,all-access,all-agents,8302,2018-10-06
en.wikipedia,O._J._Simpson,daily,2018100700,all-access,all-agents,9767,2018-10-07
en.wikipedia,O._J._Simpson,daily,2018100800,all-access,all-agents,8344,2018-10-08
en.wikipedia,O._J._Simpson,daily,2018100900,all-access,all-agents,9012,2018-10-09
en.wikipedia,O._J._Simpson,daily,2018101000,all-access,all-agents,9033,2018-10-10
en.wikipedia,O._J._Simpson,daily,2018101100,all-access,all-agents,8320,2018-10-11
en.wikipedia,O._J._Simpson,daily,2018101200,all-access,all-agents,8340,2018-10-12
en.wikipedia,O._J._Simpson,daily,2018101300,all-access,all-agents,7943,2018-10-13
en.wikipedia,O._J._Simpson,daily,2018101400,all-access,all-agents,9222,2018-10-14
en.wikipedia,O._J._Simpson,daily,2018101500,all-access,all-agents,8370,2018-10-15
en.wikipedia,O._J._Simpson,daily,2018101600,all-access,all-agents,7939,2018-10-16
en.wikipedia,O._J._Simpson,daily,2018101700,all-access,all-agents,8345,2018-10-17
en.wikipedia,O._J._Simpson,daily,2018101800,all-access,all-agents,8148,2018-10-18
en.wikipedia,O._J._Simpson,daily,2018101900,all-access,all-agents,9578,2018-10-19
en.wikipedia,O._J._Simpson,daily,2018102000,all-access,all-agents,8217,2018-10-20
en.wikipedia,O._J._Simpson,daily,2018102100,all-access,all-agents,10609,2018-10-21
en.wikipedia,O._J._Simpson,daily,2018102200,all-access,all-agents,8818,2018-10-22
en.wikipedia,O._J._Simpson,daily,2018102300,all-access,all-agents,8160,2018-10-23
en.wikipedia,O._J._Simpson,daily,2018102400,all-access,all-agents,7471,2018-10-24
en.wikipedia,O._J._Simpson,daily,2018102500,all-access,all-agents,7272,2018-10-25
en.wikipedia,O._J._Simpson,daily,2018102600,all-access,all-agents,7858,2018-10-26
en.wikipedia,O._J._Simpson,daily,2018102700,all-access,all-agents,7931,2018-10-27
en.wikipedia,O._J._Simpson,daily,2018102800,all-access,all-agents,8910,2018-10-28
en.wikipedia,O._J._Simpson,daily,2018102900,all-access,all-agents,8005,2018-10-29
en.wikipedia,O._J._Simpson,daily,2018103000,all-access,all-agents,10522,2018-10-30
en.wikipedia,O._J._Simpson,daily,2018103100,all-access,all-agents,7439,2018-10-31
en.wikipedia,O._J._Simpson,daily,2018110100,all-access,all-agents,7739,2018-11-01
en.wikipedia,O._J._Simpson,daily,2018110200,all-access,all-agents,8674,2018-11-02
en.wikipedia,O._J._Simpson,daily,2018110300,all-access,all-agents,7499,2018-11-03
en.wikipedia,O._J._Simpson,daily,2018110400,all-access,all-agents,9284,2018-11-04
en.wikipedia,O._J._Simpson,daily,2018110500,all-access,all-agents,8464,2018-11-05
en.wikipedia,O._J._Simpson,daily,2018110600,all-access,all-agents,7658,2018-11-06
en.wikipedia,O._J._Simpson,daily,2018110700,all-access,all-agents,7170,2018-11-07
en.wikipedia,O._J._Simpson,daily,2018110800,all-access,all-agents,7350,2018-11-08
en.wikipedia,O._J._Simpson,daily,2018110900,all-access,all-agents,8820,2018-11-09
en.wikipedia,O._J._Simpson,daily,2018111000,all-access,all-agents,9192,2018-11-10
en.wikipedia,O._J._Simpson,daily,2018111100,all-access,all-agents,10128,2018-11-11
en.wikipedia,O._J._Simpson,daily,2018111200,all-access,all-agents,9432,2018-11-12
en.wikipedia,O._J._Simpson,daily,2018111300,all-access,all-agents,9802,2018-11-13
en.wikipedia,O._J._Simpson,daily,2018111400,all-access,all-agents,8197,2018-11-14
en.wikipedia,O._J._Simpson,daily,2018111500,all-access,all-agents,7620,2018-11-15
en.wikipedia,O._J._Simpson,daily,2018111600,all-access,all-agents,7709,2018-11-16
en.wikipedia,O._J._Simpson,daily,2018111700,all-access,all-agents,7465,2018-11-17
en.wikipedia,O._J._Simpson,daily,2018111800,all-access,all-agents,8324,2018-11-18
en.wikipedia,O._J._Simpson,daily,2018111900,all-access,all-agents,8179,2018-11-19
en.wikipedia,O._J._Simpson,daily,2018112000,all-access,all-agents,8246,2018-11-20
en.wikipedia,O._J._Simpson,daily,2018112100,all-access,all-agents,7761,2018-11-21
en.wikipedia,O._J._Simpson,daily,2018112200,all-access,all-agents,8255,2018-11-22
en.wikipedia,O._J._Simpson,daily,2018112300,all-access,all-agents,8034,2018-11-23
en.wikipedia,O._J._Simpson,daily,2018112400,all-access,all-agents,7970,2018-11-24
en.wikipedia,O._J._Simpson,daily,2018112500,all-access,all-agents,10969,2018-11-25
en.wikipedia,O._J._Simpson,daily,2018112600,all-access,all-agents,9888,2018-11-26
en.wikipedia,O._J._Simpson,daily,2018112700,all-access,all-agents,7963,2018-11-27
en.wikipedia,O._J._Simpson,daily,2018112800,all-access,all-agents,9031,2018-11-28
en.wikipedia,O._J._Simpson,daily,2018112900,all-access,all-agents,8120,2018-11-29
en.wikipedia,O._J._Simpson,daily,2018113000,all-access,all-agents,7938,2018-11-30
en.wikipedia,O._J._Simpson,daily,2018120100,all-access,all-agents,7927,2018-12-01
en.wikipedia,O._J._Simpson,daily,2018120200,all-access,all-agents,8389,2018-12-02
en.wikipedia,O._J._Simpson,daily,2018120300,all-access,all-agents,8557,2018-12-03
en.wikipedia,O._J._Simpson,daily,2018120400,all-access,all-agents,8152,2018-12-04
en.wikipedia,O._J._Simpson,daily,2018120500,all-access,all-agents,9229,2018-12-05
en.wikipedia,O._J._Simpson,daily,2018120600,all-access,all-agents,8050,2018-12-06
en.wikipedia,O._J._Simpson,daily,2018120700,all-access,all-agents,7768,2018-12-07
en.wikipedia,O._J._Simpson,daily,2018120800,all-access,all-agents,7845,2018-12-08
en.wikipedia,O._J._Simpson,daily,2018120900,all-access,all-agents,9825,2018-12-09
en.wikipedia,O._J._Simpson,daily,2018121000,all-access,all-agents,8198,2018-12-10
en.wikipedia,O._J._Simpson,daily,2018121100,all-access,all-agents,7517,2018-12-11
en.wikipedia,O._J._Simpson,daily,2018121200,all-access,all-agents,7692,2018-12-12
en.wikipedia,O._J._Simpson,daily,2018121300,all-access,all-agents,7317,2018-12-13
en.wikipedia,O._J._Simpson,daily,2018121400,all-access,all-agents,7262,2018-12-14
en.wikipedia,O._J._Simpson,daily,2018121500,all-access,all-agents,7666,2018-12-15
en.wikipedia,O._J._Simpson,daily,2018121600,all-access,all-agents,8680,2018-12-16
en.wikipedia,O._J._Simpson,daily,2018121700,all-access,all-agents,8152,2018-12-17
en.wikipedia,O._J._Simpson,daily,2018121800,all-access,all-agents,7631,2018-12-18
en.wikipedia,O._J._Simpson,daily,2018121900,all-access,all-agents,7646,2018-12-19
en.wikipedia,O._J._Simpson,daily,2018122000,all-access,all-agents,7202,2018-12-20
en.wikipedia,O._J._Simpson,daily,2018122100,all-access,all-agents,6939,2018-12-21
en.wikipedia,O._J._Simpson,daily,2018122200,all-access,all-agents,6838,2018-12-22
en.wikipedia,O._J._Simpson,daily,2018122300,all-access,all-agents,7658,2018-12-23
en.wikipedia,O._J._Simpson,daily,2018122400,all-access,all-agents,7722,2018-12-24
en.wikipedia,O._J._Simpson,daily,2018122500,all-access,all-agents,8423,2018-12-25
en.wikipedia,O._J._Simpson,daily,2018122600,all-access,all-agents,9020,2018-12-26
en.wikipedia,O._J._Simpson,daily,2018122700,all-access,all-agents,8750,2018-12-27
en.wikipedia,O._J._Simpson,daily,2018122800,all-access,all-agents,8872,2018-12-28
en.wikipedia,O._J._Simpson,daily,2018122900,all-access,all-agents,9249,2018-12-29
en.wikipedia,O._J._Simpson,daily,2018123000,all-access,all-agents,11172,2018-12-30
en.wikipedia,O._J._Simpson,daily,2018123100,all-access,all-agents,9858,2018-12-31
en.wikipedia,O._J._Simpson,daily,2019010100,all-access,all-agents,10532,2019-01-01
en.wikipedia,O._J._Simpson,daily,2019010200,all-access,all-agents,11078,2019-01-02
en.wikipedia,O._J._Simpson,daily,2019010300,all-access,all-agents,10124,2019-01-03
en.wikipedia,O._J._Simpson,daily,2019010400,all-access,all-agents,10890,2019-01-04
en.wikipedia,O._J._Simpson,daily,2019010500,all-access,all-agents,11137,2019-01-05
en.wikipedia,O._J._Simpson,daily,2019010600,all-access,all-agents,13705,2019-01-06
en.wikipedia,O._J._Simpson,daily,2019010700,all-access,all-agents,11127,2019-01-07
en.wikipedia,O._J._Simpson,daily,2019010800,all-access,all-agents,11057,2019-01-08
en.wikipedia,O._J._Simpson,daily,2019010900,all-access,all-agents,10498,2019-01-09
en.wikipedia,O._J._Simpson,daily,2019011000,all-access,all-agents,10089,2019-01-10
en.wikipedia,O._J._Simpson,daily,2019011100,all-access,all-agents,10088,2019-01-11
en.wikipedia,O._J._Simpson,daily,2019011200,all-access,all-agents,11551,2019-01-12
en.wikipedia,O._J._Simpson,daily,2019011300,all-access,all-agents,13948,2019-01-13
en.wikipedia,O._J._Simpson,daily,2019011400,all-access,all-agents,11258,2019-01-14
en.wikipedia,O._J._Simpson,daily,2019011500,all-access,all-agents,10222,2019-01-15
en.wikipedia,O._J._Simpson,daily,2019011600,all-access,all-agents,9920,2019-01-16
en.wikipedia,O._J._Simpson,daily,2019011700,all-access,all-agents,9829,2019-01-17
en.wikipedia,O._J._Simpson,daily,2019011800,all-access,all-agents,10151,2019-01-18
en.wikipedia,O._J._Simpson,daily,2019011900,all-access,all-agents,11743,2019-01-19
en.wikipedia,O._J._Simpson,daily,2019012000,all-access,all-agents,15841,2019-01-20
en.wikipedia,O._J._Simpson,daily,2019012100,all-access,all-agents,17436,2019-01-21
en.wikipedia,O._J._Simpson,daily,2019012200,all-access,all-agents,18596,2019-01-22
en.wikipedia,O._J._Simpson,daily,2019012300,all-access,all-agents,15307,2019-01-23
en.wikipedia,O._J._Simpson,daily,2019012400,all-access,all-agents,14896,2019-01-24
en.wikipedia,O._J._Simpson,daily,2019012500,all-access,all-agents,13877,2019-01-25
en.wikipedia,O._J._Simpson,daily,2019012600,all-access,all-agents,16219,2019-01-26
en.wikipedia,O._J._Simpson,daily,2019012700,all-access,all-agents,19051,2019-01-27
en.wikipedia,O._J._Simpson,daily,2019012800,all-access,all-agents,17664,2019-01-28
en.wikipedia,O._J._Simpson,daily,2019012900,all-access,all-agents,16745,2019-01-29
en.wikipedia,O._J._Simpson,daily,2019013000,all-access,all-agents,16614,2019-01-30
en.wikipedia,O._J._Simpson,daily,2019013100,all-access,all-agents,16453,2019-01-31
en.wikipedia,O._J._Simpson,daily,2019020100,all-access,all-agents,15634,2019-02-01
en.wikipedia,O._J._Simpson,daily,2019020200,all-access,all-agents,26624,2019-02-02
en.wikipedia,O._J._Simpson,daily,2019020300,all-access,all-agents,21165,2019-02-03
en.wikipedia,O._J._Simpson,daily,2019020400,all-access,all-agents,18259,2019-02-04
en.wikipedia,O._J._Simpson,daily,2019020500,all-access,all-agents,15823,2019-02-05
en.wikipedia,O._J._Simpson,daily,2019020600,all-access,all-agents,14800,2019-02-06
en.wikipedia,O._J._Simpson,daily,2019020700,all-access,all-agents,13640,2019-02-07
en.wikipedia,O._J._Simpson,daily,2019020800,all-access,all-agents,12961,2019-02-08
en.wikipedia,O._J._Simpson,daily,2019020900,all-access,all-agents,14786,2019-02-09
en.wikipedia,O._J._Simpson,daily,2019021000,all-access,all-agents,16479,2019-02-10
en.wikipedia,O._J._Simpson,daily,2019021100,all-access,all-agents,15125,2019-02-11
en.wikipedia,O._J._Simpson,daily,2019021200,all-access,all-agents,12474,2019-02-12
en.wikipedia,O._J._Simpson,daily,2019021300,all-access,all-agents,11305,2019-02-13
en.wikipedia,O._J._Simpson,daily,2019021400,all-access,all-agents,10632,2019-02-14
en.wikipedia,O._J._Simpson,daily,2019021500,all-access,all-agents,10599,2019-02-15
en.wikipedia,O._J._Simpson,daily,2019021600,all-access,all-agents,11677,2019-02-16
en.wikipedia,O._J._Simpson,daily,2019021700,all-access,all-agents,12252,2019-02-17
en.wikipedia,O._J._Simpson,daily,2019021800,all-access,all-agents,11447,2019-02-18
en.wikipedia,O._J._Simpson,daily,2019021900,all-access,all-agents,10432,2019-02-19
en.wikipedia,O._J._Simpson,daily,2019022000,all-access,all-agents,10526,2019-02-20
en.wikipedia,O._J._Simpson,daily,2019022100,all-access,all-agents,10496,2019-02-21
en.wikipedia,O._J._Simpson,daily,2019022200,all-access,all-agents,11327,2019-02-22
en.wikipedia,O._J._Simpson,daily,2019022300,all-access,all-agents,11749,2019-02-23
en.wikipedia,O._J._Simpson,daily,2019022400,all-access,all-agents,13458,2019-02-24
en.wikipedia,O._J._Simpson,daily,2019022500,all-access,all-agents,13648,2019-02-25
en.wikipedia,O._J._Simpson,daily,2019022600,all-access,all-agents,11246,2019-02-26
en.wikipedia,O._J._Simpson,daily,2019022700,all-access,all-agents,9605,2019-02-27
en.wikipedia,O._J._Simpson,daily,2019022800,all-access,all-agents,9203,2019-02-28
en.wikipedia,O._J._Simpson,daily,2019030100,all-access,all-agents,8675,2019-03-01
en.wikipedia,O._J._Simpson,daily,2019030200,all-access,all-agents,9723,2019-03-02
en.wikipedia,O._J._Simpson,daily,2019030300,all-access,all-agents,10722,2019-03-03
en.wikipedia,O._J._Simpson,daily,2019030400,all-access,all-agents,9564,2019-03-04
en.wikipedia,O._J._Simpson,daily,2019030500,all-access,all-agents,9627,2019-03-05
en.wikipedia,O._J._Simpson,daily,2019030600,all-access,all-agents,13662,2019-03-06
en.wikipedia,O._J._Simpson,daily,2019030700,all-access,all-agents,12753,2019-03-07
en.wikipedia,O._J._Simpson,daily,2019030800,all-access,all-agents,11965,2019-03-08
en.wikipedia,O._J._Simpson,daily,2019030900,all-access,all-agents,13265,2019-03-09
en.wikipedia,O._J._Simpson,daily,2019031000,all-access,all-agents,13362,2019-03-10
en.wikipedia,O._J._Simpson,daily,2019031100,all-access,all-agents,12158,2019-03-11
en.wikipedia,O._J._Simpson,daily,2019031200,all-access,all-agents,11381,2019-03-12
en.wikipedia,O._J._Simpson,daily,2019031300,all-access,all-agents,10693,2019-03-13
en.wikipedia,O._J._Simpson,daily,2019031400,all-access,all-agents,11248,2019-03-14
en.wikipedia,O._J._Simpson,daily,2019031500,all-access,all-agents,10079,2019-03-15
en.wikipedia,O._J._Simpson,daily,2019031600,all-access,all-agents,11047,2019-03-16
en.wikipedia,O._J._Simpson,daily,2019031700,all-access,all-agents,12013,2019-03-17
en.wikipedia,O._J._Simpson,daily,2019031800,all-access,all-agents,14142,2019-03-18
en.wikipedia,O._J._Simpson,daily,2019031900,all-access,all-agents,12901,2019-03-19
en.wikipedia,O._J._Simpson,daily,2019032000,all-access,all-agents,10284,2019-03-20
en.wikipedia,O._J._Simpson,daily,2019032100,all-access,all-agents,9593,2019-03-21
en.wikipedia,O._J._Simpson,daily,2019032200,all-access,all-agents,9366,2019-03-22
en.wikipedia,O._J._Simpson,daily,2019032300,all-access,all-agents,9427,2019-03-23
en.wikipedia,O._J._Simpson,daily,2019032400,all-access,all-agents,10344,2019-03-24
en.wikipedia,O._J._Simpson,daily,2019032500,all-access,all-agents,9588,2019-03-25
en.wikipedia,O._J._Simpson,daily,2019032600,all-access,all-agents,9976,2019-03-26
en.wikipedia,O._J._Simpson,daily,2019032700,all-access,all-agents,9619,2019-03-27
en.wikipedia,O._J._Simpson,daily,2019032800,all-access,all-agents,9443,2019-03-28
en.wikipedia,O._J._Simpson,daily,2019032900,all-access,all-agents,8164,2019-03-29
en.wikipedia,O._J._Simpson,daily,2019033000,all-access,all-agents,8644,2019-03-30
en.wikipedia,O._J._Simpson,daily,2019033100,all-access,all-agents,9074,2019-03-31
en.wikipedia,O._J._Simpson,daily,2019040100,all-access,all-agents,8731,2019-04-01
en.wikipedia,O._J._Simpson,daily,2019040200,all-access,all-agents,8381,2019-04-02
en.wikipedia,O._J._Simpson,daily,2019040300,all-access,all-agents,7612,2019-04-03
en.wikipedia,O._J._Simpson,daily,2019040400,all-access,all-agents,8015,2019-04-04
en.wikipedia,O._J._Simpson,daily,2019040500,all-access,all-agents,12526,2019-04-05
en.wikipedia,O._J._Simpson,daily,2019040600,all-access,all-agents,26535,2019-04-06
en.wikipedia,O._J._Simpson,daily,2019040700,all-access,all-agents,10394,2019-04-07
en.wikipedia,O._J._Simpson,daily,2019040800,all-access,all-agents,9036,2019-04-08
en.wikipedia,O._J._Simpson,daily,2019040900,all-access,all-agents,8559,2019-04-09
en.wikipedia,O._J._Simpson,daily,2019041000,all-access,all-agents,8363,2019-04-10
en.wikipedia,O._J._Simpson,daily,2019041100,all-access,all-agents,9759,2019-04-11
en.wikipedia,O._J._Simpson,daily,2019041200,all-access,all-agents,9081,2019-04-12
en.wikipedia,O._J._Simpson,daily,2019041300,all-access,all-agents,10126,2019-04-13
en.wikipedia,O._J._Simpson,daily,2019041400,all-access,all-agents,9847,2019-04-14
en.wikipedia,O._J._Simpson,daily,2019041500,all-access,all-agents,8602,2019-04-15
en.wikipedia,O._J._Simpson,daily,2019041600,all-access,all-agents,8673,2019-04-16
en.wikipedia,O._J._Simpson,daily,2019041700,all-access,all-agents,8565,2019-04-17
