NAME,B01003_001E,B01003_001EA,B01003_001M,B01003_001MA,zip code tabulation area
ZCTA5 11931,44.0,,74.0,,11931
ZCTA5 11973,43.0,,15.0,,11973
ZCTA5 11754,18086.0,,698.0,,11754
ZCTA5 11795,24982.0,,792.0,,11795
ZCTA5 11957,782.0,,154.0,,11957
ZCTA5 11201,62823.0,,1267.0,,11201
ZCTA5 11231,37845.0,,1295.0,,11231
ZCTA5 11417,31927.0,,1201.0,,11417
ZCTA5 11020,5728.0,,485.0,,11020
ZCTA5 11203,75451.0,,1976.0,,11203
ZCTA5 11208,98660.0,,2227.0,,11208
ZCTA5 11210,67040.0,,1786.0,,11210
ZCTA5 11212,76527.0,,2734.0,,11212
ZCTA5 11221,83835.0,,2503.0,,11221
ZCTA5 11239,13244.0,,864.0,,11239
ZCTA5 11361,27246.0,,808.0,,11361
ZCTA5 12912,2119.0,,303.0,,12912
ZCTA5 12941,1345.0,,187.0,,12941
ZCTA5 12137,1762.0,,310.0,,12137
ZCTA5 12164,347.0,,126.0,,12164
ZCTA5 12166,1193.0,,164.0,,12166
ZCTA5 12182,14928.0,,772.0,,12182
ZCTA5 12186,6047.0,,331.0,,12186
ZCTA5 12189,17563.0,,630.0,,12189
ZCTA5 12302,27407.0,,366.0,,12302
ZCTA5 12420,318.0,,150.0,,12420
ZCTA5 12468,1069.0,,205.0,,12468
ZCTA5 12439,290.0,,108.0,,12439
ZCTA5 12450,154.0,,184.0,,12450
ZCTA5 12466,2402.0,,278.0,,12466
ZCTA5 12469,605.0,,145.0,,12469
ZCTA5 12474,1082.0,,240.0,,12474
ZCTA5 12480,733.0,,214.0,,12480
ZCTA5 12487,3483.0,,473.0,,12487
ZCTA5 12496,1463.0,,196.0,,12496
ZCTA5 12501,2719.0,,325.0,,12501
ZCTA5 12502,1223.0,,288.0,,12502
ZCTA5 12543,3395.0,,50.0,,12543
ZCTA5 12548,1213.0,,319.0,,12548
ZCTA5 12550,54988.0,,642.0,,12550
ZCTA5 12561,18731.0,,651.0,,12561
ZCTA5 12566,11003.0,,966.0,,12566
ZCTA5 12580,4434.0,,621.0,,12580
ZCTA5 12603,42589.0,,941.0,,12603
ZCTA5 12067,1635.0,,370.0,,12067
ZCTA5 12134,4186.0,,259.0,,12134
ZCTA5 12455,1749.0,,330.0,,12455
ZCTA5 12416,281.0,,149.0,,12416
ZCTA5 12115,127.0,,74.0,,12115
ZCTA5 12187,598.0,,144.0,,12187
ZCTA5 12309,30397.0,,916.0,,12309
ZCTA5 12515,1499.0,,379.0,,12515
ZCTA5 12726,1266.0,,205.0,,12726
ZCTA5 12033,7924.0,,610.0,,12033
ZCTA5 12019,14429.0,,659.0,,12019
ZCTA5 12022,591.0,,154.0,,12022
ZCTA5 12043,8171.0,,290.0,,12043
ZCTA5 12060,1551.0,,216.0,,12060
ZCTA5 12065,42868.0,,502.0,,12065
ZCTA5 12083,3760.0,,383.0,,12083
ZCTA5 12116,1666.0,,261.0,,12116
ZCTA5 12131,85.0,,32.0,,12131
ZCTA5 12139,156.0,,54.0,,12139
ZCTA5 12059,1657.0,,188.0,,12059
ZCTA5 12183,2591.0,,26.0,,12183
ZCTA5 12932,1194.0,,251.0,,12932
ZCTA5 12027,3815.0,,300.0,,12027
ZCTA5 12037,4444.0,,460.0,,12037
ZCTA5 12090,6139.0,,269.0,,12090
ZCTA5 12093,1632.0,,180.0,,12093
ZCTA5 12106,2427.0,,281.0,,12106
ZCTA5 12136,699.0,,193.0,,12136
ZCTA5 12144,20272.0,,702.0,,12144
ZCTA5 12165,191.0,,59.0,,12165
ZCTA5 12168,2053.0,,222.0,,12168
ZCTA5 12175,570.0,,131.0,,12175
ZCTA5 12190,851.0,,204.0,,12190
ZCTA5 12407,137.0,,58.0,,12407
ZCTA5 12489,1078.0,,182.0,,12489
ZCTA5 12433,549.0,,167.0,,12433
ZCTA5 12435,308.0,,180.0,,12435
ZCTA5 12456,851.0,,222.0,,12456
ZCTA5 12492,210.0,,91.0,,12492
ZCTA5 12494,628.0,,222.0,,12494
ZCTA5 12508,19747.0,,645.0,,12508
ZCTA5 12528,12871.0,,501.0,,12528
ZCTA5 12514,2905.0,,361.0,,12514
ZCTA5 12518,5988.0,,330.0,,12518
ZCTA5 12521,1431.0,,308.0,,12521
ZCTA5 12529,2730.0,,422.0,,12529
ZCTA5 12531,3323.0,,564.0,,12531
ZCTA5 12577,1972.0,,514.0,,12577
ZCTA5 12585,870.0,,211.0,,12585
ZCTA5 12586,12129.0,,652.0,,12586
ZCTA5 12732,689.0,,213.0,,12732
ZCTA5 12733,1642.0,,423.0,,12733
ZCTA5 12062,1730.0,,275.0,,12062
ZCTA5 12094,2550.0,,543.0,,12094
ZCTA5 12130,729.0,,351.0,,12130
ZCTA5 12209,9383.0,,1064.0,,12209
ZCTA5 12007,0.0,,12.0,,12007
ZCTA5 12024,0.0,,12.0,,12024
ZCTA5 12040,163.0,,92.0,,12040
ZCTA5 12069,213.0,,142.0,,12069
ZCTA5 12085,434.0,,169.0,,12085
ZCTA5 12089,115.0,,84.0,,12089
ZCTA5 12124,675.0,,327.0,,12124
ZCTA5 12132,267.0,,150.0,,12132
ZCTA5 12161,199.0,,206.0,,12161
ZCTA5 12172,271.0,,148.0,,12172
ZCTA5 12174,316.0,,140.0,,12174
ZCTA5 12177,305.0,,131.0,,12177
ZCTA5 12195,121.0,,77.0,,12195
ZCTA5 12222,6153.0,,523.0,,12222
ZCTA5 12417,429.0,,259.0,,12417
ZCTA5 12432,431.0,,179.0,,12432
ZCTA5 12436,39.0,,38.0,,12436
ZCTA5 12438,32.0,,46.0,,12438
ZCTA5 12441,68.0,,93.0,,12441
ZCTA5 12452,252.0,,112.0,,12452
ZCTA5 12453,291.0,,199.0,,12453
ZCTA5 12465,199.0,,75.0,,12465
ZCTA5 12475,315.0,,204.0,,12475
ZCTA5 12483,285.0,,159.0,,12483
ZCTA5 12490,28.0,,46.0,,12490
ZCTA5 12504,1498.0,,133.0,,12504
ZCTA5 12512,155.0,,168.0,,12512
ZCTA5 12527,0.0,,12.0,,12527
ZCTA5 12530,117.0,,76.0,,12530
ZCTA5 12574,405.0,,208.0,,12574
ZCTA5 12604,603.0,,148.0,,12604
ZCTA5 12722,92.0,,105.0,,12722
ZCTA5 12745,143.0,,56.0,,12745
ZCTA5 12750,417.0,,247.0,,12750
ZCTA5 12767,136.0,,61.0,,12767
ZCTA5 12769,160.0,,136.0,,12769
ZCTA5 12781,240.0,,151.0,,12781
ZCTA5 12811,28.0,,35.0,,12811
ZCTA5 12862,5.0,,8.0,,12862
ZCTA5 12864,24.0,,20.0,,12864
ZCTA5 12872,47.0,,51.0,,12872
ZCTA5 12884,539.0,,134.0,,12884
ZCTA5 12151,792.0,,137.0,,12151
ZCTA5 12205,27212.0,,937.0,,12205
ZCTA5 12575,2028.0,,471.0,,12575
ZCTA5 12464,653.0,,153.0,,12464
ZCTA5 12486,1558.0,,321.0,,12486
ZCTA5 12522,4833.0,,495.0,,12522
ZCTA5 12924,88.0,,75.0,,12924
ZCTA5 12929,3916.0,,266.0,,12929
ZCTA5 12933,52.0,,28.0,,12933
ZCTA5 12939,211.0,,82.0,,12939
ZCTA5 12973,86.0,,31.0,,12973
ZCTA5 12975,264.0,,79.0,,12975
ZCTA5 12976,213.0,,68.0,,12976
ZCTA5 12977,1849.0,,438.0,,12977
ZCTA5 12978,303.0,,207.0,,12978
ZCTA5 12997,1199.0,,163.0,,12997
ZCTA5 12998,363.0,,185.0,,12998
ZCTA5 12860,597.0,,187.0,,12860
ZCTA5 12863,729.0,,202.0,,12863
ZCTA5 12865,3688.0,,286.0,,12865
ZCTA5 12169,222.0,,113.0,,12169
ZCTA5 12176,517.0,,206.0,,12176
ZCTA5 12185,2262.0,,388.0,,12185
ZCTA5 12202,9624.0,,880.0,,12202
ZCTA5 12008,609.0,,186.0,,12008
ZCTA5 12028,929.0,,279.0,,12028
ZCTA5 12035,856.0,,276.0,,12035
ZCTA5 12061,9325.0,,723.0,,12061
ZCTA5 12092,706.0,,217.0,,12092
ZCTA5 12110,22041.0,,904.0,,12110
ZCTA5 12147,529.0,,145.0,,12147
ZCTA5 12160,872.0,,235.0,,12160
ZCTA5 12180,53437.0,,843.0,,12180
ZCTA5 12184,6871.0,,505.0,,12184
ZCTA5 12196,3371.0,,459.0,,12196
ZCTA5 12198,7772.0,,538.0,,12198
ZCTA5 12208,21896.0,,1227.0,,12208
ZCTA5 12210,9706.0,,875.0,,12210
ZCTA5 12412,562.0,,237.0,,12412
ZCTA5 12423,1089.0,,229.0,,12423
ZCTA5 12427,392.0,,207.0,,12427
ZCTA5 12434,754.0,,206.0,,12434
ZCTA5 12442,785.0,,232.0,,12442
ZCTA5 12448,464.0,,203.0,,12448
ZCTA5 12449,3433.0,,399.0,,12449
ZCTA5 12458,2804.0,,354.0,,12458
ZCTA5 12459,196.0,,122.0,,12459
ZCTA5 12461,1718.0,,349.0,,12461
ZCTA5 12471,252.0,,231.0,,12471
ZCTA5 12306,26599.0,,1087.0,,12306
ZCTA5 12401,35339.0,,719.0,,12401
ZCTA5 12410,471.0,,222.0,,12410
ZCTA5 12424,276.0,,126.0,,12424
ZCTA5 12431,1129.0,,306.0,,12431
ZCTA5 12444,486.0,,140.0,,12444
ZCTA5 12203,31251.0,,1311.0,,12203
ZCTA5 12204,7628.0,,452.0,,12204
ZCTA5 12206,15944.0,,996.0,,12206
ZCTA5 12305,5059.0,,545.0,,12305
ZCTA5 12406,922.0,,246.0,,12406
ZCTA5 12421,274.0,,116.0,,12421
ZCTA5 12473,785.0,,278.0,,12473
ZCTA5 12428,7022.0,,370.0,,12428
ZCTA5 12446,4902.0,,565.0,,12446
ZCTA5 12472,1472.0,,307.0,,12472
ZCTA5 12495,182.0,,85.0,,12495
ZCTA5 12507,236.0,,64.0,,12507
ZCTA5 12538,13996.0,,782.0,,12538
ZCTA5 12547,2899.0,,366.0,,12547
ZCTA5 12553,26465.0,,633.0,,12553
ZCTA5 12567,2951.0,,219.0,,12567
ZCTA5 12570,7322.0,,344.0,,12570
ZCTA5 12721,6394.0,,675.0,,12721
ZCTA5 12723,1561.0,,211.0,,12723
ZCTA5 12724,256.0,,140.0,,12724
ZCTA5 12734,903.0,,291.0,,12734
ZCTA5 12743,413.0,,174.0,,12743
ZCTA5 12749,331.0,,156.0,,12749
ZCTA5 12771,14757.0,,518.0,,12771
ZCTA5 12780,2097.0,,366.0,,12780
ZCTA5 12785,1119.0,,431.0,,12785
ZCTA5 12792,205.0,,141.0,,12792
ZCTA5 12812,104.0,,53.0,,12812
ZCTA5 12823,472.0,,319.0,,12823
ZCTA5 12832,6569.0,,399.0,,12832
ZCTA5 12835,2328.0,,203.0,,12835
ZCTA5 12850,3204.0,,412.0,,12850
ZCTA5 12853,1577.0,,299.0,,12853
ZCTA5 12855,242.0,,51.0,,12855
ZCTA5 12870,1576.0,,411.0,,12870
ZCTA5 12874,153.0,,43.0,,12874
ZCTA5 12914,902.0,,314.0,,12914
ZCTA5 12916,2056.0,,337.0,,12916
ZCTA5 12917,1332.0,,153.0,,12917
ZCTA5 12937,2045.0,,301.0,,12937
ZCTA5 12946,4790.0,,429.0,,12946
ZCTA5 12950,735.0,,110.0,,12950
ZCTA5 12985,1277.0,,433.0,,12985
ZCTA5 12451,1536.0,,468.0,,12451
ZCTA5 12454,363.0,,139.0,,12454
ZCTA5 12457,893.0,,280.0,,12457
ZCTA5 12009,8036.0,,418.0,,12009
ZCTA5 12025,5404.0,,297.0,,12025
ZCTA5 12047,20935.0,,567.0,,12047
ZCTA5 12052,1597.0,,241.0,,12052
ZCTA5 12058,1656.0,,336.0,,12058
ZCTA5 12063,400.0,,267.0,,12063
ZCTA5 12064,380.0,,95.0,,12064
ZCTA5 12076,1514.0,,150.0,,12076
ZCTA5 12120,623.0,,148.0,,12120
ZCTA5 12125,1385.0,,213.0,,12125
ZCTA5 12150,895.0,,318.0,,12150
ZCTA5 12188,10952.0,,321.0,,12188
ZCTA5 12192,1954.0,,419.0,,12192
ZCTA5 12207,1688.0,,383.0,,12207
ZCTA5 12307,6115.0,,1154.0,,12307
ZCTA5 12405,652.0,,239.0,,12405
ZCTA5 12411,389.0,,203.0,,12411
ZCTA5 12923,589.0,,108.0,,12923
ZCTA5 12930,756.0,,135.0,,12930
ZCTA5 12918,2208.0,,470.0,,12918
ZCTA5 12546,2815.0,,194.0,,12546
ZCTA5 12886,258.0,,114.0,,12886
ZCTA5 12887,4919.0,,198.0,,12887
ZCTA5 12920,2339.0,,247.0,,12920
ZCTA5 12010,28221.0,,610.0,,12010
ZCTA5 12018,7324.0,,612.0,,12018
ZCTA5 12032,853.0,,164.0,,12032
ZCTA5 12041,638.0,,246.0,,12041
ZCTA5 12046,1025.0,,304.0,,12046
ZCTA5 12068,3083.0,,209.0,,12068
ZCTA5 12071,398.0,,136.0,,12071
ZCTA5 12072,2884.0,,243.0,,12072
ZCTA5 12074,2895.0,,351.0,,12074
ZCTA5 12095,12228.0,,456.0,,12095
ZCTA5 12138,3300.0,,411.0,,12138
ZCTA5 12149,2388.0,,224.0,,12149
ZCTA5 12159,7845.0,,569.0,,12159
ZCTA5 12170,5061.0,,546.0,,12170
ZCTA5 12193,1828.0,,292.0,,12193
ZCTA5 12197,2023.0,,244.0,,12197
ZCTA5 12583,2465.0,,304.0,,12583
ZCTA5 12549,11235.0,,752.0,,12549
ZCTA5 12578,2206.0,,356.0,,12578
ZCTA5 12582,6272.0,,499.0,,12582
ZCTA5 12589,17017.0,,892.0,,12589
ZCTA5 12594,4357.0,,415.0,,12594
ZCTA5 12701,11626.0,,437.0,,12701
ZCTA5 12719,1284.0,,181.0,,12719
ZCTA5 12725,130.0,,44.0,,12725
ZCTA5 12736,58.0,,34.0,,12736
ZCTA5 12746,1004.0,,220.0,,12746
ZCTA5 12747,1992.0,,443.0,,12747
ZCTA5 12741,175.0,,68.0,,12741
ZCTA5 12759,2000.0,,515.0,,12759
ZCTA5 12762,709.0,,256.0,,12762
ZCTA5 12766,452.0,,190.0,,12766
ZCTA5 12779,1959.0,,503.0,,12779
ZCTA5 12787,377.0,,179.0,,12787
ZCTA5 12803,8525.0,,430.0,,12803
ZCTA5 12804,26272.0,,291.0,,12804
ZCTA5 12809,3493.0,,212.0,,12809
ZCTA5 12831,17228.0,,860.0,,12831
ZCTA5 12833,4182.0,,417.0,,12833
ZCTA5 12837,1059.0,,334.0,,12837
ZCTA5 12878,621.0,,113.0,,12878
ZCTA5 12911,25.0,,42.0,,12911
ZCTA5 12943,373.0,,123.0,,12943
ZCTA5 12944,4100.0,,355.0,,12944
ZCTA5 12986,6071.0,,113.0,,12986
ZCTA5 12989,1024.0,,116.0,,12989
ZCTA5 12934,967.0,,148.0,,12934
ZCTA5 12993,1387.0,,179.0,,12993
ZCTA5 12962,5831.0,,512.0,,12962
ZCTA5 12964,186.0,,132.0,,12964
ZCTA5 12965,596.0,,191.0,,12965
ZCTA5 12996,2079.0,,246.0,,12996
ZCTA5 12720,113.0,,109.0,,12720
ZCTA5 12752,251.0,,84.0,,12752
ZCTA5 12808,328.0,,96.0,,12808
ZCTA5 12763,648.0,,243.0,,12763
ZCTA5 12768,794.0,,277.0,,12768
ZCTA5 12770,293.0,,151.0,,12770
ZCTA5 12810,747.0,,114.0,,12810
ZCTA5 12814,1354.0,,273.0,,12814
ZCTA5 12819,323.0,,65.0,,12819
ZCTA5 12824,970.0,,193.0,,12824
ZCTA5 12836,698.0,,143.0,,12836
ZCTA5 12843,420.0,,113.0,,12843
ZCTA5 12844,269.0,,101.0,,12844
ZCTA5 12849,346.0,,165.0,,12849
ZCTA5 12857,629.0,,159.0,,12857
ZCTA5 12859,2489.0,,463.0,,12859
ZCTA5 12861,612.0,,80.0,,12861
ZCTA5 12873,856.0,,155.0,,12873
ZCTA5 12883,4885.0,,25.0,,12883
ZCTA5 12901,32846.0,,688.0,,12901
ZCTA5 12910,2006.0,,220.0,,12910
ZCTA5 12927,262.0,,69.0,,12927
ZCTA5 12928,1858.0,,234.0,,12928
ZCTA5 12935,1651.0,,292.0,,12935
ZCTA5 12936,409.0,,91.0,,12936
ZCTA5 12959,1108.0,,279.0,,12959
ZCTA5 12974,1602.0,,316.0,,12974
ZCTA5 12979,2223.0,,312.0,,12979
ZCTA5 12981,2301.0,,405.0,,12981
ZCTA5 12992,4517.0,,474.0,,12992
ZCTA5 12958,2362.0,,279.0,,12958
ZCTA5 12017,376.0,,88.0,,12017
ZCTA5 12023,2134.0,,276.0,,12023
ZCTA5 12029,1104.0,,124.0,,12029
ZCTA5 12042,196.0,,90.0,,12042
ZCTA5 12045,475.0,,204.0,,12045
ZCTA5 12066,1784.0,,301.0,,12066
ZCTA5 12077,6823.0,,547.0,,12077
ZCTA5 12078,23381.0,,435.0,,12078
ZCTA5 12084,4959.0,,435.0,,12084
ZCTA5 12086,1505.0,,265.0,,12086
ZCTA5 12108,395.0,,106.0,,12108
ZCTA5 12117,3094.0,,249.0,,12117
ZCTA5 12122,4313.0,,278.0,,12122
ZCTA5 12123,5492.0,,537.0,,12123
ZCTA5 12148,4414.0,,353.0,,12148
ZCTA5 12153,1027.0,,267.0,,12153
ZCTA5 12156,1151.0,,354.0,,12156
ZCTA5 12158,6852.0,,671.0,,12158
ZCTA5 12173,2100.0,,239.0,,12173
ZCTA5 12194,121.0,,39.0,,12194
ZCTA5 12303,28233.0,,1225.0,,12303
ZCTA5 12404,3306.0,,571.0,,12404
ZCTA5 12409,771.0,,223.0,,12409
ZCTA5 12414,10203.0,,493.0,,12414
ZCTA5 12211,10752.0,,762.0,,12211
ZCTA5 12304,22833.0,,1473.0,,12304
ZCTA5 12308,15422.0,,1076.0,,12308
ZCTA5 12440,1999.0,,370.0,,12440
ZCTA5 12460,373.0,,160.0,,12460
ZCTA5 12481,1398.0,,337.0,,12481
ZCTA5 12563,8555.0,,518.0,,12563
ZCTA5 12482,369.0,,190.0,,12482
ZCTA5 12491,1535.0,,262.0,,12491
ZCTA5 12517,455.0,,211.0,,12517
ZCTA5 12564,6995.0,,390.0,,12564
ZCTA5 08350,629.0,,353.0,,08350
ZCTA5 08501,6220.0,,433.0,,08501
ZCTA5 08510,5753.0,,568.0,,08510
ZCTA5 08520,27093.0,,684.0,,08520
ZCTA5 08752,2204.0,,337.0,,08752
ZCTA5 08759,32803.0,,695.0,,08759
ZCTA5 08341,2305.0,,380.0,,08341
ZCTA5 08345,566.0,,122.0,,08345
ZCTA5 08360,42197.0,,1312.0,,08360
ZCTA5 08540,48968.0,,1301.0,,08540
ZCTA5 08554,3947.0,,384.0,,08554
ZCTA5 08619,21013.0,,970.0,,08619
ZCTA5 08620,12052.0,,774.0,,08620
ZCTA5 08628,9315.0,,655.0,,08628
ZCTA5 08701,100763.0,,38.0,,08701
ZCTA5 08723,32944.0,,754.0,,08723
ZCTA5 08734,8624.0,,615.0,,08734
ZCTA5 08343,5288.0,,503.0,,08343
ZCTA5 08332,36119.0,,622.0,,08332
ZCTA5 08812,14422.0,,297.0,,08812
ZCTA5 08836,3766.0,,409.0,,08836
ZCTA5 08840,16392.0,,213.0,,08840
ZCTA5 08848,8355.0,,413.0,,08848
ZCTA5 08857,40335.0,,732.0,,08857
ZCTA5 08863,12570.0,,580.0,,08863
ZCTA5 08865,28846.0,,440.0,,08865
ZCTA5 08867,5097.0,,492.0,,08867
ZCTA5 08876,22059.0,,424.0,,08876
ZCTA5 08880,4550.0,,21.0,,08880
ZCTA5 08887,1004.0,,181.0,,08887
ZCTA5 08889,9562.0,,533.0,,08889
ZCTA5 08105,28534.0,,1214.0,,08105
ZCTA5 08205,27630.0,,757.0,,08205
ZCTA5 08240,2293.0,,245.0,,08240
ZCTA5 08246,87.0,,97.0,,08246
ZCTA5 08320,1091.0,,411.0,,08320
ZCTA5 08808,142.0,,148.0,,08808
ZCTA5 08844,39520.0,,175.0,,08844
ZCTA5 08890,15.0,,24.0,,08890
ZCTA5 08071,9433.0,,269.0,,08071
ZCTA5 08217,25.0,,11.0,,08217
ZCTA5 08340,1251.0,,442.0,,08340
ZCTA5 08020,2742.0,,600.0,,08020
ZCTA5 08066,8563.0,,413.0,,08066
ZCTA5 08031,11415.0,,39.0,,08031
ZCTA5 08043,29223.0,,35.0,,08043
ZCTA5 08202,1495.0,,143.0,,08202
ZCTA5 08817,44823.0,,928.0,,08817
ZCTA5 08833,8412.0,,763.0,,08833
ZCTA5 10457,74554.0,,2207.0,,10457
ZCTA5 10464,4434.0,,610.0,,10464
ZCTA5 10472,68796.0,,1716.0,,10472
ZCTA5 10518,1231.0,,286.0,,10518
ZCTA5 10537,2106.0,,448.0,,10537
ZCTA5 10604,11045.0,,722.0,,10604
ZCTA5 10546,1496.0,,347.0,,10546
ZCTA5 10309,33531.0,,1561.0,,10309
ZCTA5 10467,103732.0,,2572.0,,10467
ZCTA5 10928,4057.0,,109.0,,10928
ZCTA5 10456,94218.0,,2526.0,,10456
ZCTA5 10520,13152.0,,376.0,,10520
ZCTA5 10065,28109.0,,1660.0,,10065
ZCTA5 10075,21556.0,,2170.0,,10075
ZCTA5 10110,0.0,,12.0,,10110
ZCTA5 10168,0.0,,12.0,,10168
ZCTA5 10174,0.0,,12.0,,10174
ZCTA5 10199,148.0,,139.0,,10199
ZCTA5 10311,0.0,,12.0,,10311
ZCTA5 10505,925.0,,239.0,,10505
ZCTA5 10517,420.0,,153.0,,10517
ZCTA5 10545,129.0,,50.0,,10545
ZCTA5 10596,1310.0,,274.0,,10596
ZCTA5 10910,0.0,,12.0,,10910
ZCTA5 10911,0.0,,12.0,,10911
ZCTA5 10914,395.0,,151.0,,10914
ZCTA5 10915,98.0,,120.0,,10915
ZCTA5 10922,1562.0,,310.0,,10922
ZCTA5 10932,104.0,,96.0,,10932
ZCTA5 10933,422.0,,199.0,,10933
ZCTA5 10953,96.0,,114.0,,10953
ZCTA5 10979,171.0,,218.0,,10979
ZCTA5 10988,889.0,,230.0,,10988
ZCTA5 10607,7194.0,,659.0,,10607
ZCTA5 10468,78647.0,,2135.0,,10468
ZCTA5 10550,37817.0,,1137.0,,10550
ZCTA5 10952,41834.0,,1509.0,,10952
ZCTA5 10984,2780.0,,400.0,,10984
ZCTA5 10516,5542.0,,308.0,,10516
ZCTA5 10001,22924.0,,1190.0,,10001
ZCTA5 10035,35743.0,,1629.0,,10035
ZCTA5 10552,19569.0,,893.0,,10552
ZCTA5 10577,6373.0,,463.0,,10577
ZCTA5 10589,8751.0,,345.0,,10589
ZCTA5 10595,8341.0,,519.0,,10595
ZCTA5 10601,11612.0,,704.0,,10601
ZCTA5 10603,17843.0,,838.0,,10603
ZCTA5 10901,23538.0,,880.0,,10901
ZCTA5 10917,1855.0,,379.0,,10917
ZCTA5 10918,12287.0,,774.0,,10918
ZCTA5 10969,1379.0,,295.0,,10969
ZCTA5 10974,3175.0,,58.0,,10974
ZCTA5 10983,6178.0,,383.0,,10983
ZCTA5 10986,1791.0,,295.0,,10986
ZCTA5 10992,8951.0,,715.0,,10992
ZCTA5 10003,54682.0,,1754.0,,10003
ZCTA5 10009,57925.0,,1823.0,,10009
ZCTA5 10011,50472.0,,1901.0,,10011
ZCTA5 10022,31125.0,,1605.0,,10022
ZCTA5 10028,47793.0,,2139.0,,10028
ZCTA5 10119,0.0,,12.0,,10119
ZCTA5 10044,11682.0,,825.0,,10044
ZCTA5 10162,1584.0,,541.0,,10162
ZCTA5 10279,43.0,,70.0,,10279
ZCTA5 10460,59505.0,,1948.0,,10460
ZCTA5 10282,5593.0,,597.0,,10282
ZCTA5 10301,38733.0,,1387.0,,10301
ZCTA5 10307,15232.0,,756.0,,10307
ZCTA5 10465,44205.0,,1512.0,,10465
ZCTA5 10470,15432.0,,791.0,,10470
ZCTA5 10471,21896.0,,1051.0,,10471
ZCTA5 10503,173.0,,85.0,,10503
ZCTA5 10522,11027.0,,70.0,,10522
ZCTA5 10543,20715.0,,442.0,,10543
ZCTA5 10006,3454.0,,410.0,,10006
ZCTA5 10012,23411.0,,989.0,,10012
ZCTA5 10013,28709.0,,1287.0,,10013
ZCTA5 10014,30738.0,,1304.0,,10014
ZCTA5 10023,62435.0,,2238.0,,10023
ZCTA5 10024,59001.0,,2167.0,,10024
ZCTA5 10032,64264.0,,2217.0,,10032
ZCTA5 10112,0.0,,12.0,,10112
ZCTA5 10152,0.0,,12.0,,10152
ZCTA5 10177,0.0,,12.0,,10177
ZCTA5 10306,53142.0,,1630.0,,10306
ZCTA5 10461,50348.0,,1808.0,,10461
ZCTA5 10504,8254.0,,304.0,,10504
ZCTA5 10511,2158.0,,164.0,,10511
ZCTA5 10512,24716.0,,857.0,,10512
ZCTA5 10528,13128.0,,618.0,,10528
ZCTA5 10530,12791.0,,584.0,,10530
ZCTA5 10598,29492.0,,886.0,,10598
ZCTA5 10705,40733.0,,1523.0,,10705
ZCTA5 10709,9663.0,,521.0,,10709
ZCTA5 10931,1017.0,,117.0,,10931
ZCTA5 10963,4276.0,,420.0,,10963
ZCTA5 10970,10055.0,,765.0,,10970
ZCTA5 10985,189.0,,233.0,,10985
ZCTA5 10990,20010.0,,665.0,,10990
ZCTA5 10588,2808.0,,522.0,,10588
ZCTA5 10703,21854.0,,1129.0,,10703
ZCTA5 10708,21935.0,,986.0,,10708
ZCTA5 10923,8244.0,,844.0,,10923
ZCTA5 10926,3467.0,,431.0,,10926
ZCTA5 10956,31619.0,,926.0,,10956
ZCTA5 10965,15517.0,,521.0,,10965
ZCTA5 10993,5433.0,,618.0,,10993
ZCTA5 10977,64882.0,,1357.0,,10977
ZCTA5 10980,13943.0,,337.0,,10980
ZCTA5 10998,3157.0,,279.0,,10998
ZCTA5 10018,9687.0,,739.0,,10018
ZCTA5 10027,64548.0,,1947.0,,10027
ZCTA5 10036,27428.0,,1520.0,,10036
ZCTA5 10170,0.0,,12.0,,10170
ZCTA5 10171,0.0,,12.0,,10171
ZCTA5 10304,41064.0,,2097.0,,10304
ZCTA5 10308,30186.0,,1544.0,,10308
ZCTA5 10459,48351.0,,1780.0,,10459
ZCTA5 10466,72479.0,,1791.0,,10466
ZCTA5 10474,12127.0,,861.0,,10474
ZCTA5 10507,7068.0,,716.0,,10507
ZCTA5 10509,19461.0,,473.0,,10509
ZCTA5 10519,220.0,,135.0,,10519
ZCTA5 10538,16545.0,,450.0,,10538
ZCTA5 10523,9077.0,,502.0,,10523
ZCTA5 10527,774.0,,166.0,,10527
ZCTA5 10533,7551.0,,394.0,,10533
ZCTA5 10547,7737.0,,772.0,,10547
ZCTA5 10548,3817.0,,435.0,,10548
ZCTA5 10567,20563.0,,582.0,,10567
ZCTA5 10570,12893.0,,533.0,,10570
ZCTA5 10606,16600.0,,903.0,,10606
ZCTA5 10801,41759.0,,1136.0,,10801
ZCTA5 10803,12544.0,,28.0,,10803
ZCTA5 10804,14753.0,,718.0,,10804
ZCTA5 10805,19215.0,,1037.0,,10805
ZCTA5 10916,4361.0,,414.0,,10916
ZCTA5 10927,12081.0,,28.0,,10927
ZCTA5 10940,49068.0,,1148.0,,10940
ZCTA5 10004,3028.0,,442.0,,10004
ZCTA5 10025,92805.0,,2628.0,,10025
ZCTA5 10030,29882.0,,1700.0,,10030
ZCTA5 10037,21139.0,,1274.0,,10037
ZCTA5 10172,0.0,,12.0,,10172
ZCTA5 10305,42298.0,,1618.0,,10305
ZCTA5 10314,90761.0,,1933.0,,10314
ZCTA5 10451,47798.0,,1915.0,,10451
ZCTA5 10463,71360.0,,2051.0,,10463
ZCTA5 10475,43208.0,,2382.0,,10475
ZCTA5 10502,5567.0,,196.0,,10502
ZCTA5 10562,31772.0,,413.0,,10562
ZCTA5 10510,10381.0,,475.0,,10510
ZCTA5 10524,4227.0,,305.0,,10524
