id,name,telephone,slug,country_abbr,address1,city,statename,statecode,postalcode,url,country,address
R477,Aix-en-Provence,04 88 80 78 00,aix-en-provence,FR,2 Place du Général de Gaulle,Aix-en-Provence,Bouches-du-Rhône,,13100,https://www.apple.com/retail/aix-en-provence,France,"2 Place du Général de Gaulle, Aix-en-Provence, Bouches-du-Rhône 13100"
R519,Sindelfingen,(07031) 4104600,sindelfingen,DE,Breuningerland Sindelfingen,Sindelfingen,Baden-Württemberg,,71065,https://www.apple.com/retail/sindelfingen,Germany,"Breuningerland Sindelfingen, Sindelfingen, Baden-Württemberg 71065"
R430,Altmarkt-Galerie,(0351) 49774000,altmarkt-galerie,DE,Altmarkt 25,Dresden,Saxony,,01067,https://www.apple.com/retail/altmarkt-galerie,Germany,"Altmarkt 25, Dresden, Saxony 01067"
R431,City-Galerie,(0821) 907649000,city-galerie,DE,City-Galerie Augsburg,Augsburg,Bavaria,,86153,https://www.apple.com/retail/city-galerie,Germany,"City-Galerie Augsburg, Augsburg, Bavaria 86153"
R045,Rosenstrasse,(089) 242145000,rosenstrasse,DE,Rosenstrasse 1,Munich,Bavaria,,80331,https://www.apple.com/retail/rosenstrasse,Germany,"Rosenstrasse 1, Munich, Bavaria 80331"
R521,OEZ,(089) 204002800,oez,DE,Olympia-Einkaufszentrum,Munich,Bavaria,,80993,https://www.apple.com/retail/oez,Germany,"Olympia-Einkaufszentrum, Munich, Bavaria 80993"
R520,Rhein Center,(02234) 2020600,rheincenter,DE,Rhein Center,Cologne,North Rhine-Westphalia,,50858,https://www.apple.com/retail/rheincenter,Germany,"Rhein Center, Cologne, North Rhine-Westphalia 50858"
R559,Schildergasse,(0221) 65013700,schildergasse,DE,Schildergasse 1-9,Cologne,North Rhine-Westphalia,,50667,https://www.apple.com/retail/schildergasse,Germany,"Schildergasse 1-9, Cologne, North Rhine-Westphalia 50667"
R331,Düsseldorf,(0211) 42470600,duesseldorf,DE,Kö-Bogen,Düsseldorf,North Rhine-Westphalia,,40212,https://www.apple.com/retail/duesseldorf,Germany,"Kö-Bogen, Düsseldorf, North Rhine-Westphalia 40212"
R403,CentrO,(0208) 30588000,centro,DE,CentrO Oberhausen,Oberhausen,North Rhine-Westphalia,,46047,https://www.apple.com/retail/centro,Germany,"CentrO Oberhausen, Oberhausen, North Rhine-Westphalia 46047"
R455,Hannover,(0511) 93620700,hannover,DE,Bahnhofstrasse 5,Hannover,Lower Saxony,,30159,https://www.apple.com/retail/hannover,Germany,"Bahnhofstrasse 5, Hannover, Lower Saxony 30159"
R396,Jungfernstieg,(040) 349628000,jungfernstieg,DE,Jungfernstieg 12,Hamburg,Hamburg,,20354,https://www.apple.com/retail/jungfernstieg,Germany,"Jungfernstieg 12, Hamburg, Hamburg 20354"
R366,Alstertal,(040) 6118315000,alstertal,DE,Alstertal-Einkaufszentrum,Hamburg,Hamburg,,22391,https://www.apple.com/retail/alstertal,Germany,"Alstertal-Einkaufszentrum, Hamburg, Hamburg 22391"
R443,Rosenthaler Strasse,(030) 346493600,rosenthalerstrasse,DE,44 Rosenthaler Strasse,Berlin,Berlin,,10178,https://www.apple.com/retail/rosenthalerstrasse,Germany,"44 Rosenthaler Strasse, Berlin, Berlin 10178"
R358,Kurfürstendamm,(030) 590090000,kurfuerstendamm,DE,Kurfürstendamm 26,Berlin,Berlin,,10719,https://www.apple.com/retail/kurfuerstendamm,Germany,"Kurfürstendamm 26, Berlin, Berlin 10719"
R352,Grosse Bockenheimer Strasse,(069) 219308000,grossebockenheimerstrasse,DE,Grosse Bockenheimer Strasse 30,Frankfurt,Hesse,,60313,https://www.apple.com/retail/grossebockenheimerstrasse,Germany,"Grosse Bockenheimer Strasse 30, Frankfurt, Hesse 60313"
R434,MTZ,(069) 389865800,mtz,DE,Main-Taunus-Zentrum,Sulzbach,Hesse,,65843,https://www.apple.com/retail/mtz,Germany,"Main-Taunus-Zentrum, Sulzbach, Hesse 65843"
R499,Canton Road,39798800,cantonroad,HK,100 Canton Road,Tsim Sha Tsui,Hong Kong,,,https://www.apple.com/retail/cantonroad,Hong Kong,"100 Canton Road, Tsim Sha Tsui, Hong Kong "
R428,ifc mall,39721500,ifcmall,HK,International Finance Centre ,Central,Hong Kong,,,https://www.apple.com/retail/ifcmall,Hong Kong,"International Finance Centre , Central, Hong Kong "
R485,Festival Walk,39793600,festivalwalk,HK,Festival Walk,Kowloon Tong,Hong Kong,,,https://www.apple.com/retail/festivalwalk,Hong Kong,"Festival Walk, Kowloon Tong, Hong Kong "
R610,New Town Plaza,38997800,newtownplaza,HK,New Town Plaza Phase 1 L4,Sha Tin,Hong Kong,,,https://www.apple.com/retail/newtownplaza,Hong Kong,"New Town Plaza Phase 1 L4, Sha Tin, Hong Kong "
R673,apm Hong Kong,35728900,apmhongkong,HK,418 Kwun Tong Road,Kwun Tong,Hong Kong,,,https://www.apple.com/retail/apmhongkong,Hong Kong,"418 Kwun Tong Road, Kwun Tong, Hong Kong "
R409,Causeway Bay,39793100,causewaybay,HK,Hysan Place,Causeway Bay,Hong Kong,,,https://www.apple.com/retail/causewaybay,Hong Kong,"Hysan Place, Causeway Bay, Hong Kong "
R744,BKC,000800 040 4504,bkc,IN,"G1-G2, Jio World Drive",Mumbai,Maharashtra,MAH,400051,https://www.apple.com/retail/bkc,,"G1-G2, Jio World Drive, Mumbai, Maharashtra 400051"
R756,Saket,000800 040 4503,saket,IN,"F-11, Select CITYWALK",New Delhi,Delhi,DEL,110017,https://www.apple.com/retail/saket,,"F-11, Select CITYWALK, New Delhi, Delhi 110017"
R418,Oriocenter,035 421 400,oriocenter,IT,Centro commerciale Oriocenter,Orio al Serio,Bergamo,,24050,https://www.apple.com/retail/oriocenter,Italy,"Centro commerciale Oriocenter, Orio al Serio, Bergamo 24050"
R453,Campania,0823 698 710 0,campania,IT,Centro Commerciale Campania,Marcianise,Caserta,,81025,https://www.apple.com/retail/campania,Italy,"Centro Commerciale Campania, Marcianise, Caserta 81025"
R667,Piazza Liberty,02 303 024 00,piazzaliberty,IT,"Piazza del Liberty, 1",Milan,Lombardy,,20121,https://www.apple.com/retail/piazzaliberty,Italy,"Piazza del Liberty, 1, Milan, Lombardy 20121"
R454,Centro Sicilia,095 718 180 1,centrosicilia,IT,Strada provinciale 54 - Località La Tenutella,Misterbianco,Catania,,95045,https://www.apple.com/retail/centrosicilia,Italy,"Strada provinciale 54 - Località La Tenutella, Misterbianco, Catania 95045"
R625,Nave de Vero,041 884 270 0,navedevero,IT,Centro commerciale Nave de Vero,Mestre,Venice,,30175,https://www.apple.com/retail/navedevero,Italy,"Centro commerciale Nave de Vero, Mestre, Venice 30175"
R547,il Leone,030 915 670 1,illeone,IT,Il Leone Shopping Center,Lonato,Brescia,,25017,https://www.apple.com/retail/illeone,Italy,"Il Leone Shopping Center, Lonato, Brescia 25017"
R564,Le Befane,0541 181 320 0,lebefane,IT,Centro Commerciale Le Befane,Rimini,Rimini,,47900,https://www.apple.com/retail/lebefane,Italy,"Centro Commerciale Le Befane, Rimini, Rimini 47900"
R442,Via Roma,011 506 620 1,viaroma,IT,"Via Roma, 82",Turin,Piedmont,,10121,https://www.apple.com/retail/viaroma,Italy,"Via Roma, 82, Turin, Piedmont 10121"
R381,Porta di Roma,06 872 085 01,portadiroma,IT,Galleria Porta di Roma,Roma Bufalotta,Rome,,00139,https://www.apple.com/retail/portadiroma,Italy,"Galleria Porta di Roma, Roma Bufalotta, Rome 00139"
R382,Via del Corso,(06) 69204400,viadelcorso,IT,Via del Corso 181-188,Rome,Rome,,00186,https://www.apple.com/retail/viadelcorso,Italy,"Via del Corso 181-188, Rome, Rome 00186"
R562,Euroma2,06 452 307 00,euroma2,IT,Centro Commerciale Euroma2,Roma,Rome,,00144,https://www.apple.com/retail/euroma2,Italy,"Centro Commerciale Euroma2, Roma, Rome 00144"
R278,Le Gru,011 770 511 00,legru,IT,Centro commerciale Le Gru,Grugliasco,Turin,,10095,https://www.apple.com/retail/legru,Italy,"Centro commerciale Le Gru, Grugliasco, Turin 10095"
R441,Fiordaliso,02 577 976 00,fiordaliso,IT,Centro Commerciale Fiordaliso,Rozzano,Milan,,20089,https://www.apple.com/retail/fiordaliso,Italy,"Centro Commerciale Fiordaliso, Rozzano, Milan 20089"
R365,Carosello,02 925 072 00,carosello,IT,Centro Commerciale Carosello,Carugate,Milan,,20061,https://www.apple.com/retail/carosello,Italy,"Centro Commerciale Carosello, Carugate, Milan 20061"
R427,Via Rizzoli,051 640 010 0,viarizzoli,IT,"Via Rizzoli, 16",Bologna,Bologna,,40125,https://www.apple.com/retail/viarizzoli,Italy,"Via Rizzoli, 16, Bologna, Bologna 40125"
R449,I Gigli,055 880 300 0,igigli,IT,Centro Commerciale I Gigli,Campi Bisenzio,Florence,,50013,https://www.apple.com/retail/igigli,Italy,"Centro Commerciale I Gigli, Campi Bisenzio, Florence 50013"
R602,Firenze,055 464 190 0,firenze,IT,Piazza della Repubblica,Florence,Florence,,50123,https://www.apple.com/retail/firenze,Italy,"Piazza della Repubblica, Florence, Florence 50123"
R005,Nagoya Sakae,(052) 238-2400,nagoyasakae,JP,FX Building,Nagoya-shi,Aichi,,460-0008,https://www.apple.com/retail/nagoyasakae,Japan,"FX Building, Nagoya-shi, Aichi 460-0008"
R091,Shinsaibashi,(06) 4965-2900,shinsaibashi,JP,UrbanBLD Shinsaibashi,Osaka-shi,Osaka,,542-0086,https://www.apple.com/retail/shinsaibashi,Japan,"UrbanBLD Shinsaibashi, Osaka-shi, Osaka 542-0086"
R710,Kawasaki,(044) 577-5100,kawasaki,JP,Lazona Kawasaki Plaza,Kawasaki-shi,Kanagawa,,212-8576,https://www.apple.com/retail/kawasaki,Japan,"Lazona Kawasaki Plaza, Kawasaki-shi, Kanagawa 212-8576"
R711,Kyoto,(075) 757-8700,kyoto,JP,83-1 Tachiurinakanocho,Kyoto-shi,Kyoto,,600-8006,https://www.apple.com/retail/kyoto,Japan,"83-1 Tachiurinakanocho, Kyoto-shi, Kyoto 600-8006"
R048,Fukuoka,(092) 778-0200,fukuoka,JP,"2-5-19 Tenjin, Chuo-ku",Fukuoka-shi,Fukuoka,,810-0001,https://www.apple.com/retail/fukuoka,Japan,"2-5-19 Tenjin, Chuo-ku, Fukuoka-shi, Fukuoka 810-0001"
R119,Shibuya,(03) 6670-1800,shibuya,JP,Koendori Building,Shibuya-ku,Tokyo,,150-0041,https://www.apple.com/retail/shibuya,Japan,"Koendori Building, Shibuya-ku, Tokyo 150-0041"
R224,Omotesando,(03) 6757-4400,omotesando,JP,4-2-13 Jingumae,Shibuya-ku,Tokyo,,150-0001,https://www.apple.com/retail/omotesando,Japan,"4-2-13 Jingumae, Shibuya-ku, Tokyo 150-0001"
R128,Shinjuku,(03) 5656-1800,shinjuku,JP,Shinjuku Marui Honkan,Shinjuku-ku,Tokyo,,160-0022,https://www.apple.com/retail/shinjuku,Japan,"Shinjuku Marui Honkan, Shinjuku-ku, Tokyo 160-0022"
R718,Marunouchi,(03) 4213-0500,marunouchi,JP,Mitsubishi Building,Chiyoda-ku,Tokyo,,100-0005,https://www.apple.com/retail/marunouchi,Japan,"Mitsubishi Building, Chiyoda-ku, Tokyo 100-0005"
R079,Ginza,(03) 4345-3600,ginza,JP,8-9-7 Ginza,Chuo-ku,Tokyo,,104-0061,https://www.apple.com/retail/ginza,Japan,"8-9-7 Ginza, Chuo-ku, Tokyo 104-0061"
R672,Galaxy Macau,87919000,galaxymacau,MO,Galaxy Macau™ The Promenade,Macao,Macao,,,https://www.apple.com/retail/galaxymacau,Macao,"Galaxy Macau™ The Promenade, Macao, Macao "
R697,Cotai Strip,87917000,cotaistrip,MO,Shoppes at Londoner,Macao,Cotai,,,https://www.apple.com/retail/cotaistrip,Macao,"Shoppes at Londoner, Macao, Cotai "
R740,Antara,55 4739 3890,antara,MX,Av. Ejército Nacional #843-B,Mexico City,Ciudad de México,,11520,https://www.apple.com/retail/antara,Mexico,"Av. Ejército Nacional #843-B, Mexico City, Ciudad de México 11520"
R708,Vía Santa Fe,55 1037 6400,viasantafe,MX,Avenida Vasco de Quiroga 3800,Cuajimalpa de Morelos,Ciudad de México,,05109,https://www.apple.com/retail/viasantafe,Mexico,"Avenida Vasco de Quiroga 3800, Cuajimalpa de Morelos, Ciudad de México 05109"
R540,Den Haag,(070) 7010300,denhaag,NL,Passage 39,The Hague,Zuid-Holland,,2511 AB,https://www.apple.com/retail/denhaag,Netherlands,"Passage 39, The Hague, Zuid-Holland 2511 AB"
R408,Amsterdam,(020) 5302200,amsterdam,NL,"Hirsch Building, Leidseplein 25",Amsterdam,Noord-Holland,,1017 PS,https://www.apple.com/retail/amsterdam,Netherlands,"Hirsch Building, Leidseplein 25, Amsterdam, Noord-Holland 1017 PS"
R539,Haarlem,(023) 7993800,haarlem,NL,Grote Houtstraat 99,Haarlem,Noord-Holland,,2011 SH,https://www.apple.com/retail/haarlem,Netherlands,"Grote Houtstraat 99, Haarlem, Noord-Holland 2011 SH"
R770,Hanam,080-500-3006,hanam,KR,"Starfield Hanam, 1F",Gyeonggi,Gyeonggi,,12942,https://www.apple.com/retail/hanam,South Korea,"Starfield Hanam, 1F, Gyeonggi, Gyeonggi 12942"
R691,Gangnam,080-500-0456,gangnam,KR,464 Gangnam-daero,Seoul,Seoul,,06123,https://www.apple.com/retail/gangnam,South Korea,"464 Gangnam-daero, Seoul, Seoul 06123"
R747,Yeouido,080-500-0013,yeouido,KR,"IFC Mall, L1",Seoul,Seoul,,07326,https://www.apple.com/retail/yeouido,South Korea,"IFC Mall, L1, Seoul, Seoul 07326"
R738,Myeongdong,080-500-1007,myeongdong,KR,"9-1 Namdaemunro 2ga, JoongGu",Seoul,Seoul,,04534,https://www.apple.com/retail/myeongdong,South Korea,"9-1 Namdaemunro 2ga, JoongGu, Seoul, Seoul 04534"
R751,Jamsil,080-500-0098,jamsil,KR,"Lotte World Mall, 1F",Seoul,Seoul,,05551,https://www.apple.com/retail/jamsil,South Korea,"Lotte World Mall, 1F, Seoul, Seoul 05551"
R692,Garosugil,080-500-0029,garosugil,KR,"43, Garosu-gil",Seoul,Seoul,,06028,https://www.apple.com/retail/garosugil,South Korea,"43, Garosu-gil, Seoul, Seoul 06028"
R468,La Cañada,952 760 800,lacanada,ES,Parque Comercial La Cañada,Marbella,Málaga,,29600,https://www.apple.com/retail/lacanada,Spain,"Parque Comercial La Cañada, Marbella, Málaga 29600"
R377,Puerto Venecia,976 188 900,puertovenecia,ES,"C. C. Puerto Venecia, Galería de Moda",Zaragoza,Zaragoza,,50021,https://www.apple.com/retail/puertovenecia,Spain,"C. C. Puerto Venecia, Galería de Moda, Zaragoza, Zaragoza 50021"
R507,Nueva Condomina,968 387 800,nuevacondomina,ES,Centro Comercial Nueva Condomina,Churra,Murcia,,30110,https://www.apple.com/retail/nuevacondomina,Spain,"Centro Comercial Nueva Condomina, Churra, Murcia 30110"
R538,Río Shopping,983 368 900,rioshopping,ES,Centro Comercial Río Shopping,Arroyo de la Encomienda,Valladolid,,47195,https://www.apple.com/retail/rioshopping,Spain,"Centro Comercial Río Shopping, Arroyo de la Encomienda, Valladolid 47195"
R419,Valencia,963 506 300,callecolon,ES,Calle Colón 25,Valencia,Valencia,,46004,https://www.apple.com/retail/callecolon,Spain,"Calle Colón 25, Valencia, Valencia 46004"
R406,La Maquinista,934 669 000,lamaquinista,ES,Centro comercial La Maquinista,Barcelona,Barcelona,,08030,https://www.apple.com/retail/lamaquinista,Spain,"Centro comercial La Maquinista, Barcelona, Barcelona 08030"
R368,Passeig de Gràcia,932 950 500,passeigdegracia,ES,"Passeig de Gràcia, 1",Barcelona,Barcelona,,08007,https://www.apple.com/retail/passeigdegracia,Spain,"Passeig de Gràcia, 1, Barcelona, Barcelona 08007"
R450,Puerta del Sol,917 699 100,puertadelsol,ES,"Plaza de la Puerta del Sol, 1",Madrid,Madrid,,28013,https://www.apple.com/retail/puertadelsol,Spain,"Plaza de la Puerta del Sol, 1, Madrid, Madrid 28013"
R397,Xanadú,914 817 600,xanadu,ES,Centro comercial de Ocio Madrid Xanadú,Arroyomolinos,Madrid,,28939,https://www.apple.com/retail/xanadu,Spain,"Centro comercial de Ocio Madrid Xanadú, Arroyomolinos, Madrid 28939"
R435,Gran Plaza 2,916 349 700,granplaza2,ES,Centro Comercial Gran Plaza 2,Majadahonda,Madrid,,28222,https://www.apple.com/retail/granplaza2,Spain,"Centro Comercial Gran Plaza 2, Majadahonda, Madrid 28222"
R436,Parquesur,916 445 100,parquesur,ES,Centro Comercial Parquesur,Leganés,Madrid,,28916,https://www.apple.com/retail/parquesur,Spain,"Centro Comercial Parquesur, Leganés, Madrid 28916"
R593,Väla Centrum,042-17 02 00,valacentrum,SE,Väla Centrum,Helsingborg,Scania,,254 69,https://www.apple.com/retail/valacentrum,Sweden,"Väla Centrum, Helsingborg, Scania 254 69"
R503,Emporia,040-37 10 00,emporia,SE,Emporia,Malmö,Scania,,21532,https://www.apple.com/retail/emporia,Sweden,"Emporia, Malmö, Scania 21532"
R505,Täby Centrum,084-46 93 00,tabycentrum,SE,Täby Centrum,Täby,Uppland,,183 34,https://www.apple.com/retail/tabycentrum,Sweden,"Täby Centrum, Täby, Uppland 183 34"
R275,Rue de Rive,(022) 318 03 00,ruederive,CH,Rue de Rive 4,Geneva,Geneva,,1204,https://www.apple.com/retail/ruederive,Switzerland,"Rue de Rive 4, Geneva, Geneva 1204"
R309,Glattzentrum,(044) 832 81 00,glattzentrum,CH,Einkaufszentrum Glatt,Glattzentrum bei Wallisellen,Zurich,,8301,https://www.apple.com/retail/glattzentrum,Switzerland,"Einkaufszentrum Glatt, Glattzentrum bei Wallisellen, Zurich 8301"
R159,Rennweg,(044) 213 18 00,rennweg,CH,Rennweg 43,Zurich,Zurich,,8001,https://www.apple.com/retail/rennweg,Switzerland,"Rennweg 43, Zurich, Zurich 8001"
R439,Freie Strasse,(061) 206 01 00,freiestrasse,CH,Freie Strasse 47,Basel,Basel-Stadt,,4001,https://www.apple.com/retail/freiestrasse,Switzerland,"Freie Strasse 47, Basel, Basel-Stadt 4001"
R694,Xinyi A13,0800-020-010,xinyia13,TW,No. 13 Songshou Road,Taipei,Taipei,,11051,https://www.apple.com/retail/xinyia13,Taiwan,"No. 13 Songshou Road, Taipei, Taipei 11051"
R713,Taipei 101,0800-020-005,taipei101,TW,Taipei 101 L1,Taipei,Taipei,,110,https://www.apple.com/retail/taipei101,Taiwan,"Taipei 101 L1, Taipei, Taipei 110"
R728,Iconsiam,1800 019 447,iconsiam,TH,299 Charoennakorn Road,Bangkok,Bangkok,,10600,https://www.apple.com/retail/iconsiam,Thailand,"299 Charoennakorn Road, Bangkok, Bangkok 10600"
R733,Central World,1800 019 448,centralworld,TH,"4, 4/1-4/2, 4/4 Ratchadamri Rd",Bangkok,Bangkok,,10330,https://www.apple.com/retail/centralworld,Thailand,"4, 4/1-4/2, 4/4 Ratchadamri Rd, Bangkok, Bangkok 10330"
R588,Akasya,(0216) 250 71 00,akasya,TR,Akasya AVM,Üsküdar İstanbul,İstanbul,,34660,https://www.apple.com/retail/akasya,Turkey,"Akasya AVM, Üsküdar İstanbul, İstanbul 34660"
R724,Bağdat Caddesi,(0216) 468 01 00,bagdatcaddesi,TR,"Bağdat Avenue, No: 342",Kadıköy İstanbul,İstanbul,,34728,https://www.apple.com/retail/bagdatcaddesi,Turkey,"Bağdat Avenue, No: 342, Kadıköy İstanbul, İstanbul 34728"
R583,Zorlu Center,(0212) 708 37 00,zorlucenter,TR,Zorlu Center,Beşiktaş İstanbul,İstanbul,,34340,https://www.apple.com/retail/zorlucenter,Turkey,"Zorlu Center, Beşiktaş İstanbul, İstanbul 34340"
R597,Dubai Mall,800 0444 9012,dubaimall,AE,The Dubai Mall,Dubai,Dubai,,,https://www.apple.com/retail/dubaimall,United Arab Emirates,"The Dubai Mall, Dubai, Dubai "
R596,Mall of the Emirates,800 0444 1819,malloftheemirates,AE,Mall of the Emirates,Dubai,Dubai,,,https://www.apple.com/retail/malloftheemirates,United Arab Emirates,"Mall of the Emirates, Dubai, Dubai "
R706,Al Maryah Island,800 0444 0521,almaryahisland,AE,The Galleria Al Maryah Island,Abu Dhabi,Abu Dhabi,,,https://www.apple.com/retail/almaryahisland,United Arab Emirates,"The Galleria Al Maryah Island, Abu Dhabi, Abu Dhabi "
R595,Yas Mall,800 0444 1824,yasmall,AE,Yas Mall,Abu Dhabi,Abu Dhabi,,,https://www.apple.com/retail/yasmall,United Arab Emirates,"Yas Mall, Abu Dhabi, Abu Dhabi "
R153,Meadowhall,0114 212 1000,meadowhall,GB,Upper High Street,Sheffield,South Yorkshire,,S9 1EN,https://www.apple.com/retail/meadowhall,Great Britain,"Upper High Street, Sheffield, South Yorkshire S9 1EN"
R176,The Oracle,0118 925 4500,theoracle,GB,The Oracle Shopping Centre,Reading,Berkshire,,RG1 2AG,https://www.apple.com/retail/theoracle,Great Britain,"The Oracle Shopping Centre, Reading, Berkshire RG1 2AG"
R391,Norwich,01603 216 600,norwich,GB,Merchants Hall,Norwich,Norfolk,,NR2 1SU,https://www.apple.com/retail/norwich,Great Britain,"Merchants Hall, Norwich, Norfolk NR2 1SU"
R270,Grand Arcade,01223 253 600,grandarcade,GB,Grand Arcade Shopping Centre,Cambridge,Cambridgeshire,,CB2 3AX,https://www.apple.com/retail/grandarcade,Great Britain,"Grand Arcade Shopping Centre, Cambridge, Cambridgeshire CB2 3AX"
R269,Milton Keynes,01908 856 650,miltonkeynes,GB,26 Midsummer Place,Milton Keynes,Buckinghamshire,,MK9 3GB,https://www.apple.com/retail/miltonkeynes,Great Britain,"26 Midsummer Place, Milton Keynes, Buckinghamshire MK9 3GB"
R242,Lakeside,01708 717 500,lakeside,GB,West Thurrock Way,Grays,Essex,,RM20 2ZP,https://www.apple.com/retail/lakeside,Great Britain,"West Thurrock Way, Grays, Essex RM20 2ZP"
R245,Covent Garden,020 7447 1400,coventgarden,GB,No. 1-7 The Piazza,London,Central London,,WC2E 8HB,https://www.apple.com/retail/coventgarden,Great Britain,"No. 1-7 The Piazza, London, Central London WC2E 8HB"
R092,Regent Street,020 7153 9000,regentstreet,GB,235 Regent Street,London,Central London,,W1B 2EL,https://www.apple.com/retail/regentstreet,Great Britain,"235 Regent Street, London, Central London W1B 2EL"
R329,Brompton Road,020 3089 3000,bromptonroad,GB,17-27 Brompton Road,London,Central London,,SW1X 9LF,https://www.apple.com/retail/bromptonroad,Great Britain,"17-27 Brompton Road, London, Central London SW1X 9LF"
R482,Festival Place,01256 696 000,festivalplace,GB,Upper Level,Basingstoke,Hampshire,,RG21 7BE,https://www.apple.com/retail/festivalplace,Great Britain,"Upper Level, Basingstoke, Hampshire RG21 7BE"
R174,Southampton,023 8030 3100,southampton,GB,Upper Shopping,Southampton,Hampshire,,SO15 1QE,https://www.apple.com/retail/southampton,Great Britain,"Upper Shopping, Southampton, Hampshire SO15 1QE"
R363,Union Square,01224 287 900,unionsquare,GB,27/28 Ground Level Mall,Aberdeen,Aberdeen,,AB11 5PN,https://www.apple.com/retail/unionsquare,Great Britain,"27/28 Ground Level Mall, Aberdeen, Aberdeen AB11 5PN"
R136,Trafford Centre,0161 240 1000,traffordcentre,GB,146 Peel Avenue,Manchester,Greater Manchester,,M17 8BL,https://www.apple.com/retail/traffordcentre,Great Britain,"146 Peel Avenue, Manchester, Greater Manchester M17 8BL"
R215,Manchester Arndale,0161 455 1900,manchesterarndale,GB,New Cannon Street Mall,Manchester,Greater Manchester,,M4 3AJ,https://www.apple.com/retail/manchesterarndale,Great Britain,"New Cannon Street Mall, Manchester, Greater Manchester M4 3AJ"
R496,Bromley,020 8225 5500,bromley,GB,The Glades Shopping Centre,Bromley,Kent,,BR1 1DN,https://www.apple.com/retail/bromley,Great Britain,"The Glades Shopping Centre, Bromley, Kent BR1 1DN"
R113,Bluewater,01322 640 100,bluewater,GB,Upper Mall,Greenhithe,Kent,,DA9 9ST,https://www.apple.com/retail/bluewater,Great Britain,"Upper Mall, Greenhithe, Kent DA9 9ST"
R527,Watford,01923 421 700,watford,GB,Atria Watford,Watford,Hertfordshire,,WD17 2TN,https://www.apple.com/retail/watford,Great Britain,"Atria Watford, Watford, Hertfordshire WD17 2TN"
R135,Glasgow,0141 300 4700,glasgow,GB,147 Buchanan Street,Glasgow,Glasgow,,G1 2JX,https://www.apple.com/retail/glasgow,Great Britain,"147 Buchanan Street, Glasgow, Glasgow G1 2JX"
R340,Braehead,0141 885 4200,braehead,GB,Braehead Shopping Centre,Glasgow,Glasgow,,G51 4BP,https://www.apple.com/retail/braehead,Great Britain,"Braehead Shopping Centre, Glasgow, Glasgow G51 4BP"
R423,Metrocentre,0191 402 2500,metrocentre,GB,Metrocentre,Gateshead,Tyne and Wear,,NE11 9YG,https://www.apple.com/retail/metrocentre,Great Britain,"Metrocentre, Gateshead, Tyne and Wear NE11 9YG"
R341,Eldon Square,0191 270 6100,eldonsquare,GB,St Andrew’s Way,Newcastle upon Tyne,Tyne and Wear,,NE1 7JB,https://www.apple.com/retail/eldonsquare,Great Britain,"St Andrew’s Way, Newcastle upon Tyne, Tyne and Wear NE1 7JB"
R328,Edinburgh,0131 242 8200,edinburgh,GB,10 Princes Street,Edinburgh,Edinburgh,,EH2 2AN,https://www.apple.com/retail/edinburgh,Great Britain,"10 Princes Street, Edinburgh, Edinburgh EH2 2AN"
R308,Highcross,0116 201 1900,highcross,GB,"Upper Mall, Highcross",Leicester,Leicestershire,,LE1 4FT,https://www.apple.com/retail/highcross,Great Britain,"Upper Mall, Highcross, Leicester, Leicestershire LE1 4FT"
R410,Stratford City,020 8277 2200,stratfordcity,GB,The Arcade,London,Greater London,,E20 1EQ,https://www.apple.com/retail/stratfordcity,Great Britain,"The Arcade, London, Greater London E20 1EQ"
R227,Bentall Centre,020 8233 3400,bentallcentre,GB,The Bentall Centre,Kingston upon Thames,Greater London,,KT1 1TP,https://www.apple.com/retail/bentallcentre,Great Britain,"The Bentall Centre, Kingston upon Thames, Greater London KT1 1TP"
R226,White City,020 8433 4600,whitecity,GB,Westfield London,London,Greater London,,W12 7GF,https://www.apple.com/retail/whitecity,Great Britain,"Westfield London, London, Greater London W12 7GF"
R762,Battersea,020 3062 6700,battersea,GB,Ground Floor Turbine Hall A,London,Greater London,,SW11 8AL,https://www.apple.com/retail/battersea,Great Britain,"Ground Floor Turbine Hall A, London, Greater London SW11 8AL"
R163,Brent Cross,020 3126 9200,brentcross,GB,Upper West Mall,London,Greater London,,NW4 3FP,https://www.apple.com/retail/brentcross,Great Britain,"Upper West Mall, London, Greater London NW4 3FP"
R244,Churchill Square,01273 740 500,churchillsquare,GB,"Upper Mall, Churchill Square",Brighton,East Sussex,,BN1 2TE,https://www.apple.com/retail/churchillsquare,Great Britain,"Upper Mall, Churchill Square, Brighton, East Sussex BN1 2TE"
R255,Touchwood Centre,0121 224 1300,touchwoodcentre,GB,The Touchwood Centre,Solihull,West Midlands,,B91 3GJ,https://www.apple.com/retail/touchwoodcentre,Great Britain,"The Touchwood Centre, Solihull, West Midlands B91 3GJ"
R118,Birmingham,0121 224 2100,birmingham,GB,128 New Street,Birmingham,West Midlands,,B2 4JH,https://www.apple.com/retail/birmingham,Great Britain,"128 New Street, Birmingham, West Midlands B2 4JH"
R372,Trinity Leeds,0113 251 1000,trinityleeds,GB,Albion Street,Leeds,West Yorkshire,,LS1 5AR,https://www.apple.com/retail/trinityleeds,Great Britain,"Albion Street, Leeds, West Yorkshire LS1 5AR"
R335,SouthGate,01225 487 000,southgate,GB,"SU39, Southgate Place",Bath,Somerset,,BA1 1AP,https://www.apple.com/retail/southgate,Great Britain,"SU39, Southgate Place, Bath, Somerset BA1 1AP"
