,report_id,arrest_date,time,area_id,area_name,reporting_district,age,sex_code,descent_code,charge_group_code,charge_group_description,arrest_type_code,charge,charge_description,address,location,year,quarter,day,month,monthname,weekday,hour,minute,night,latitude,longitude,descent_description,arrest_type_description,geometry
44153,190112601,2019-04-27,1530,1,Central,162,32,M,H,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,7TH,"34.0467, -118.2556",2019,2,27,4,April,Saturday,15,30,False,34.0467,-118.2556,Hispanic,Misdemeanor,POINT (-118.2556 34.0467)
44181,191411391,2019-04-27,1800,14,Pacific,1431,23,M,W,nan,,I,41.18(D)LAM,,PARK ROW,"33.9885, -118.4724",2019,2,27,4,April,Saturday,18,00,False,33.9885,-118.4724,White,Infraction,POINT (-118.4724 33.9885)
44200,190112602,2019-04-27,1605,1,Central,162,39,M,W,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,7TH,"34.048, -118.2577",2019,2,27,4,April,Saturday,16,05,False,34.048,-118.2577,White,Misdemeanor,POINT (-118.2577 34.048)
44202,191411396,2019-04-27,1035,14,Pacific,1413,39,M,W,nan,,I,41.18(A)LAM,,3RD,"33.997, -118.4761",2019,2,27,4,April,Saturday,10,35,False,33.997,-118.4761,White,Infraction,POINT (-118.4761 33.997)
44326,190112607,2019-04-26,1545,1,Central,143,42,F,W,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,4TH,"34.0495, -118.2494",2019,2,26,4,April,Friday,15,45,False,34.0495,-118.2494,White,Misdemeanor,POINT (-118.2494 34.0495)
44523,191109532,2019-04-25,1410,11,Northeast,1138,37,M,H,20,Disorderly Conduct,M,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,100 N  AVENUE 61,"34.1117, -118.1884",2019,2,25,4,April,Thursday,14,10,False,34.1117,-118.1884,Hispanic,Misdemeanor,POINT (-118.1884 34.1117)
44593,190210387,2019-04-25,1820,2,Rampart,275,52,M,B,nan,,I,41.18(D)LAM,,BEACON,"34.0498, -118.2754",2019,2,25,4,April,Thursday,18,20,False,34.0498,-118.2754,Black,Infraction,POINT (-118.2754 34.0498)
44651,190211043,2019-04-25,1810,2,Rampart,275,50,M,B,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,BEACON,"34.0498, -118.2754",2019,2,25,4,April,Thursday,18,10,False,34.0498,-118.2754,Black,Misdemeanor,POINT (-118.2754 34.0498)
44931,191411254,2019-04-24,1615,14,Pacific,1412,42,F,W,nan,,I,41.18(A)LAM,,MARKET,"33.9933, -118.4765",2019,2,24,4,April,Wednesday,16,15,False,33.9933,-118.4765,White,Infraction,POINT (-118.4765 33.9933)
44937,191411253,2019-04-24,1625,14,Pacific,1431,36,M,W,nan,,I,41.18(A)(I),,PACIFIC                      AV,"33.9881, -118.4725",2019,2,24,4,April,Wednesday,16,25,False,33.9881,-118.4725,White,Infraction,POINT (-118.4725 33.9881)
45025,191411404,2019-04-24,1610,14,Pacific,1412,57,F,W,nan,,I,41.18(D)LAM,,MARKET,"33.9933, -118.4765",2019,2,24,4,April,Wednesday,16,10,False,33.9933,-118.4765,White,Infraction,POINT (-118.4765 33.9933)
45053,191411403,2019-04-24,1510,14,Pacific,1412,56,M,B,nan,,I,41.18(D)LAM,,ROSE,"33.9954, -118.4784",2019,2,24,4,April,Wednesday,15,10,False,33.9954,-118.4784,Black,Infraction,POINT (-118.4784 33.9954)
45210,190210386,2019-04-23,1530,2,Rampart,235,60,M,H,nan,,I,41.18(D)LAM,,CORONADO,"34.0691, -118.2759",2019,2,23,4,April,Tuesday,15,30,False,34.0691,-118.2759,Hispanic,Infraction,POINT (-118.2759 34.0691)
45230,191410926,2019-04-23,1630,14,Pacific,1431,28,M,W,nan,,I,41.18(D)LAM,,MARKET,"33.9883, -118.4727",2019,2,23,4,April,Tuesday,16,30,False,33.9883,-118.4727,White,Infraction,POINT (-118.4727 33.9883)
45278,190210385,2019-04-23,1535,2,Rampart,235,24,M,H,nan,,I,41.18(D)LAM,,CORONADO,"34.0691, -118.2759",2019,2,23,4,April,Tuesday,15,35,False,34.0691,-118.2759,Hispanic,Infraction,POINT (-118.2759 34.0691)
45381,191410804,2019-04-22,1437,14,Pacific,1436,28,M,W,nan,,I,41.18(D)LAM,,VENICE                       BL,"34.0119, -118.4189",2019,2,22,4,April,Monday,14,37,False,34.0119,-118.4189,White,Infraction,POINT (-118.4189 34.0119)
45419,191410803,2019-04-22,1450,14,Pacific,1414,44,F,W,nan,,I,41.18(D)LAM,,7TH,"34.0, -118.4694",2019,2,22,4,April,Monday,14,50,False,34.0,-118.4694,White,Infraction,POINT (-118.4694 34)
45507,190210378,2019-04-22,1525,2,Rampart,245,31,M,W,nan,,I,41.18(A)LAM,,WILSHIRE,"34.0597, -118.2795",2019,2,22,4,April,Monday,15,25,False,34.0597,-118.2795,White,Infraction,POINT (-118.2795 34.0597)
45509,190210379,2019-04-22,1525,2,Rampart,245,56,M,H,nan,,I,41.18(A)LAM,,WILSHIRE,"34.0597, -118.2795",2019,2,22,4,April,Monday,15,25,False,34.0597,-118.2795,Hispanic,Infraction,POINT (-118.2795 34.0597)
45521,190210380,2019-04-22,1555,2,Rampart,245,28,M,W,nan,,I,41.18(A)LAM,,WILSHIRE,"34.0597, -118.2795",2019,2,22,4,April,Monday,15,55,False,34.0597,-118.2795,White,Infraction,POINT (-118.2795 34.0597)
46728,190111456,2019-04-17,1315,1,Central,176,40,F,H,20,Disorderly Conduct,M,41.18ALAMC,LOITER/OBSTRUCT STREET/SIDEWALK/ETC,7TH,"34.0419, -118.2485",2019,2,17,4,April,Wednesday,13,15,False,34.0419,-118.2485,Hispanic,Misdemeanor,POINT (-118.2485 34.0419)
46732,190111459,2019-04-17,1156,1,Central,176,42,F,W,20,Disorderly Conduct,M,41.18ALAMC,LOITER/OBSTRUCT STREET/SIDEWALK/ETC,7TH,"34.0419, -118.2485",2019,2,17,4,April,Wednesday,11,56,False,34.0419,-118.2485,White,Misdemeanor,POINT (-118.2485 34.0419)
46872,190111514,2019-04-17,0950,1,Central,195,41,M,W,20,Disorderly Conduct,M,41.18ALAMC,LOITER/OBSTRUCT STREET/SIDEWALK/ETC,18TH                         ST,"34.0322, -118.2637",2019,2,17,4,April,Wednesday,09,50,False,34.0322,-118.2637,White,Misdemeanor,POINT (-118.2637 34.0322)
47390,190610167,2019-04-15,0900,6,Hollywood,663,35,M,H,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,ROMAINE,"34.0889, -118.3416",2019,2,15,4,April,Monday,09,00,False,34.0889,-118.3416,Hispanic,Misdemeanor,POINT (-118.3416 34.0889)
47565,191410518,2019-04-14,1150,14,Pacific,1415,47,F,O,nan,,I,41.18(A)LAM,,3RD,"34.0035, -118.4598",2019,2,14,4,April,Sunday,11,50,False,34.0035,-118.4598,Other,Infraction,POINT (-118.4598 34.0035)
48249,190610162,2019-04-11,1130,6,Hollywood,637,61,M,W,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,GOWER,"34.104, -118.3224",2019,2,11,4,April,Thursday,11,30,False,34.104,-118.3224,White,Misdemeanor,POINT (-118.3224 34.104)
48514,190111165,2019-04-10,1415,1,Central,127,21,M,W,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,1ST,"34.0504, -118.2409",2019,2,10,4,April,Wednesday,14,15,False,34.0504,-118.2409,White,Misdemeanor,POINT (-118.2409 34.0504)
48536,190111168,2019-04-10,1530,1,Central,148,47,M,H,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,4TH,"34.0449, -118.2415",2019,2,10,4,April,Wednesday,15,30,False,34.0449,-118.2415,Hispanic,Misdemeanor,POINT (-118.2415 34.0449)
48624,191410399,2019-04-10,1505,14,Pacific,1431,27,M,W,nan,,I,41.18(A)LAM,,MARKET,"33.9885, -118.4724",2019,2,10,4,April,Wednesday,15,05,False,33.9885,-118.4724,White,Infraction,POINT (-118.4724 33.9885)
48664,190111166,2019-04-10,1415,1,Central,127,56,M,O,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,1ST,"34.0504, -118.2409",2019,2,10,4,April,Wednesday,14,15,False,34.0504,-118.2409,Other,Misdemeanor,POINT (-118.2409 34.0504)
49017,190110839,2019-04-08,0945,1,Central,171,63,M,B,20,Disorderly Conduct,M,41.18ALAMC,LOITER/OBSTRUCT STREET/SIDEWALK/ETC,JAMES M WOOD,"34.0475, -118.2657",2019,2,8,4,April,Monday,09,45,False,34.0475,-118.2657,Black,Misdemeanor,POINT (-118.2657 34.0475)
49073,190110835,2019-04-08,0935,1,Central,171,46,M,B,20,Disorderly Conduct,M,41.18ALAMC,LOITER/OBSTRUCT STREET/SIDEWALK/ETC,JAMES M WOOD,"34.0478, -118.2665",2019,2,8,4,April,Monday,09,35,False,34.0478,-118.2665,Black,Misdemeanor,POINT (-118.2665 34.0478)
49471,190209468,2019-04-06,0920,2,Rampart,261,24,M,B,nan,,I,41.18(D)LAM,,CORONADO,"34.0561, -118.2839",2019,2,6,4,April,Saturday,09,20,False,34.0561,-118.2839,Black,Infraction,POINT (-118.2839 34.0561)
49527,190209450,2019-04-06,0925,2,Rampart,261,36,M,B,nan,,I,41.18(D)LAM,,CORONADO                     AV,"34.0561, -118.2839",2019,2,6,4,April,Saturday,09,25,False,34.0561,-118.2839,Black,Infraction,POINT (-118.2839 34.0561)
49776,190609488,2019-04-05,1440,6,Hollywood,667,36,M,H,nan,,I,41.18DLAMC,,1100 N  GORDON                       ST,"34.0908, -118.3201",2019,2,5,4,April,Friday,14,40,False,34.0908,-118.3201,Hispanic,Infraction,POINT (-118.3201 34.0908)
49812,191410130,2019-04-05,1520,14,Pacific,1413,35,F,H,nan,,I,41.18(D)LAM,,HAMPTON                      DR,"33.9965, -118.477",2019,2,5,4,April,Friday,15,20,False,33.9965,-118.477,Hispanic,Infraction,POINT (-118.477 33.9965)
50032,191108640,2019-04-04,1310,11,Northeast,1128,32,M,H,20,Disorderly Conduct,M,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,AVENUE 63,"34.1148, -118.1826",2019,2,4,4,April,Thursday,13,10,False,34.1148,-118.1826,Hispanic,Misdemeanor,POINT (-118.1826 34.1148)
50263,190609701,2019-04-03,1100,6,Hollywood,644,39,M,W,nan,,I,41.18(D)LAM,,STANLEY,"34.0962, -118.349",2019,2,3,4,April,Wednesday,11,00,False,34.0962,-118.349,White,Infraction,POINT (-118.349 34.0962)
50409,190609699,2019-04-03,1110,6,Hollywood,644,36,F,H,nan,,I,41.18(D)LAM,,STANLEY,"34.0962, -118.349",2019,2,3,4,April,Wednesday,11,10,False,34.0962,-118.349,Hispanic,Infraction,POINT (-118.349 34.0962)
50618,190110650,2019-04-02,1600,1,Central,162,50,M,B,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,8TH,"34.0459, -118.2579",2019,2,2,4,April,Tuesday,16,00,False,34.0459,-118.2579,Black,Misdemeanor,POINT (-118.2579 34.0459)
50632,190110643,2019-04-02,1505,1,Central,153,49,M,B,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,7TH,"34.0459, -118.2545",2019,2,2,4,April,Tuesday,15,05,False,34.0459,-118.2545,Black,Misdemeanor,POINT (-118.2545 34.0459)
50634,190110443,2019-04-02,1416,1,Central,166,33,F,B,20,Disorderly Conduct,M,41.18ALAMC,LOITER/OBSTRUCT STREET/SIDEWALK/ETC,7TH,"34.0412, -118.2474",2019,2,2,4,April,Tuesday,14,16,False,34.0412,-118.2474,Black,Misdemeanor,POINT (-118.2474 34.0412)
50668,190110646,2019-04-02,1700,1,Central,154,40,M,B,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,6TH,"34.0453, -118.2499",2019,2,2,4,April,Tuesday,17,00,False,34.0453,-118.2499,Black,Misdemeanor,POINT (-118.2499 34.0453)
50694,191108740,2019-04-02,1040,11,Northeast,1138,26,M,H,20,Disorderly Conduct,M,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,100 N  AVENUE 61,"34.1117, -118.1884",2019,2,2,4,April,Tuesday,10,40,False,34.1117,-118.1884,Hispanic,Misdemeanor,POINT (-118.1884 34.1117)
50862,190110451,2019-04-01,0915,1,Central,171,63,M,B,20,Disorderly Conduct,M,41.18ALAMC,LOITER/OBSTRUCT STREET/SIDEWALK/ETC,GEORGIA,"34.0475, -118.2657",2019,2,1,4,April,Monday,09,15,False,34.0475,-118.2657,Black,Misdemeanor,POINT (-118.2657 34.0475)
50890,190110452,2019-04-01,0905,1,Central,171,44,F,H,20,Disorderly Conduct,M,41.18ALAMC,LOITER/OBSTRUCT STREET/SIDEWALK/ETC,GEORGIA,"34.0475, -118.2657",2019,2,1,4,April,Monday,09,05,False,34.0475,-118.2657,Hispanic,Misdemeanor,POINT (-118.2657 34.0475)
51282,191309179,2019-03-30,1520,13,Newton,1307,42,M,H,20,Disorderly Conduct,M,41.18ALAMC,LOITER/OBSTRUCT STREET/SIDEWALK/ETC,8TH,"34.0372, -118.2476",2019,1,30,3,March,Saturday,15,20,False,34.0372,-118.2476,Hispanic,Misdemeanor,POINT (-118.2476 34.0372)
51546,190110524,2019-03-29,2200,1,Central,157,60,M,B,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,7TH,"34.0407, -118.2468",2019,1,29,3,March,Friday,22,00,True,34.0407,-118.2468,Black,Misdemeanor,POINT (-118.2468 34.0407)
51610,191409580,2019-03-29,1900,14,Pacific,1431,59,M,B,nan,,I,41.18(A)LAM,,PACIFIC,"33.9881, -118.4725",2019,1,29,3,March,Friday,19,00,False,33.9881,-118.4725,Black,Infraction,POINT (-118.4725 33.9881)
51846,190110085,2019-03-28,0920,1,Central,171,38,M,W,20,Disorderly Conduct,M,41.18ALAMC,LOITER/OBSTRUCT STREET/SIDEWALK/ETC,OLYMPIC,"34.0465, -118.2681",2019,1,28,3,March,Thursday,09,20,False,34.0465,-118.2681,White,Misdemeanor,POINT (-118.2681 34.0465)
51896,190110087,2019-03-28,0920,1,Central,171,36,F,H,20,Disorderly Conduct,M,41.18ALAMC,LOITER/OBSTRUCT STREET/SIDEWALK/ETC,OLYMPIC,"34.0467, -118.2687",2019,1,28,3,March,Thursday,09,20,False,34.0467,-118.2687,Hispanic,Misdemeanor,POINT (-118.2687 34.0467)
52093,190609629,2019-03-27,0745,6,Hollywood,635,29,M,W,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,ODIN,"34.1079, -118.3337",2019,1,27,3,March,Wednesday,07,45,False,34.1079,-118.3337,White,Misdemeanor,POINT (-118.3337 34.1079)
52343,190109957,2019-03-26,1250,1,Central,192,21,F,B,20,Disorderly Conduct,M,41.18ALAMC,LOITER/OBSTRUCT STREET/SIDEWALK/ETC,17TH,"34.0345, -118.266",2019,1,26,3,March,Tuesday,12,50,False,34.0345,-118.266,Black,Misdemeanor,POINT (-118.266 34.0345)
52687,190609617,2019-03-25,1030,6,Hollywood,666,34,M,B,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,COLE                         PL,"34.098, -118.3303",2019,1,25,3,March,Monday,10,30,False,34.098,-118.3303,Black,Misdemeanor,POINT (-118.3303 34.098)
52699,190109959,2019-03-25,1125,1,Central,192,32,M,H,20,Disorderly Conduct,M,41.18ALAMC,LOITER/OBSTRUCT STREET/SIDEWALK/ETC,17TH,"34.034, -118.2651",2019,1,25,3,March,Monday,11,25,False,34.034,-118.2651,Hispanic,Misdemeanor,POINT (-118.2651 34.034)
53540,191408912,2019-03-21,0950,14,Pacific,1412,50,F,W,nan,,I,41.18(A)LAM,,OCEAN FRONT                  WK,"33.9913, -118.4775",2019,1,21,3,March,Thursday,09,50,False,33.9913,-118.4775,White,Infraction,POINT (-118.4775 33.9913)
53634,191408916,2019-03-21,0951,14,Pacific,1431,70,M,B,nan,,I,41.18(A)LAM,,PARK                         AV,"33.988, -118.4703",2019,1,21,3,March,Thursday,09,51,False,33.988,-118.4703,Black,Infraction,POINT (-118.4703 33.988)
53644,191308466,2019-03-21,1500,13,Newton,1307,35,F,B,20,Disorderly Conduct,M,41.18ALAMC,LOITER/OBSTRUCT STREET/SIDEWALK/ETC,8TH,"34.0349, -118.2448",2019,1,21,3,March,Thursday,15,00,False,34.0349,-118.2448,Black,Misdemeanor,POINT (-118.2448 34.0349)
53646,191408915,2019-03-21,1000,14,Pacific,1431,33,M,W,nan,,I,41.18(A)LAM,,PARK                         AV,"33.988, -118.4703",2019,1,21,3,March,Thursday,10,00,False,33.988,-118.4703,White,Infraction,POINT (-118.4703 33.988)
53662,191408844,2019-03-21,0800,14,Pacific,1431,26,F,B,nan,,I,41.18(A)LAM,,17TH,"33.9864, -118.4732",2019,1,21,3,March,Thursday,08,00,False,33.9864,-118.4732,Black,Infraction,POINT (-118.4732 33.9864)
53881,190609531,2019-03-20,0805,6,Hollywood,656,46,M,W,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,GOWER,"34.0889, -118.3223",2019,1,20,3,March,Wednesday,08,05,False,34.0889,-118.3223,White,Misdemeanor,POINT (-118.3223 34.0889)
53981,190109619,2019-03-20,1800,1,Central,165,23,M,W,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,5TH,"34.0433, -118.2488",2019,1,20,3,March,Wednesday,18,00,False,34.0433,-118.2488,White,Misdemeanor,POINT (-118.2488 34.0433)
54152,190609535,2019-03-19,1700,6,Hollywood,645,43,M,W,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,SUNSET,"34.098, -118.3425",2019,1,19,3,March,Tuesday,17,00,False,34.098,-118.3425,White,Misdemeanor,POINT (-118.3425 34.098)
54176,190609395,2019-03-19,1530,6,Hollywood,644,47,F,W,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,SUNSET,"34.098, -118.3483",2019,1,19,3,March,Tuesday,15,30,False,34.098,-118.3483,White,Misdemeanor,POINT (-118.3483 34.098)
54178,190109481,2019-03-19,1350,1,Central,138,36,M,B,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,5TH,"34.0468, -118.2415",2019,1,19,3,March,Tuesday,13,50,False,34.0468,-118.2415,Black,Misdemeanor,POINT (-118.2415 34.0468)
54198,190609536,2019-03-19,1450,6,Hollywood,646,23,F,B,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,LAS PALMAS,"34.0997, -118.3363",2019,1,19,3,March,Tuesday,14,50,False,34.0997,-118.3363,Black,Misdemeanor,POINT (-118.3363 34.0997)
54260,191308347,2019-03-19,1520,13,Newton,1307,27,F,W,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,700    STANFORD                     AV,"34.039, -118.2444",2019,1,19,3,March,Tuesday,15,20,False,34.039,-118.2444,White,Misdemeanor,POINT (-118.2444 34.039)
54483,190807347,2019-03-18,1550,8,West LA,833,48,M,W,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,VETERAN,"34.0561, -118.4463",2019,1,18,3,March,Monday,15,50,False,34.0561,-118.4463,White,Misdemeanor,POINT (-118.4463 34.0561)
54501,190807345,2019-03-18,1550,8,West LA,833,55,M,B,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,VETERAN,"34.0561, -118.4463",2019,1,18,3,March,Monday,15,50,False,34.0561,-118.4463,Black,Misdemeanor,POINT (-118.4463 34.0561)
54949,190609400,2019-03-16,1500,6,Hollywood,645,31,M,W,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,FORMOSA,"34.1006, -118.3417",2019,1,16,3,March,Saturday,15,00,False,34.1006,-118.3417,White,Misdemeanor,POINT (-118.3417 34.1006)
55007,191408761,2019-03-16,1436,14,Pacific,1431,23,M,W,nan,,I,41.18(A)LAM,,PARK ROW                     DR,"33.9885, -118.4724",2019,1,16,3,March,Saturday,14,36,False,33.9885,-118.4724,White,Infraction,POINT (-118.4724 33.9885)
55009,190609396,2019-03-16,1430,6,Hollywood,645,34,M,W,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,LA BREA,"34.098, -118.3441",2019,1,16,3,March,Saturday,14,30,False,34.098,-118.3441,White,Misdemeanor,POINT (-118.3441 34.098)
55180,190609403,2019-03-15,1435,6,Hollywood,645,34,M,W,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,LA BREA,"34.098, -118.3441",2019,1,15,3,March,Friday,14,35,False,34.098,-118.3441,White,Misdemeanor,POINT (-118.3441 34.098)
55326,191408499,2019-03-15,1050,14,Pacific,1452,29,F,W,nan,,I,41.18(A)LAM,,EASTWIND,"33.9764, -118.4646",2019,1,15,3,March,Friday,10,50,False,33.9764,-118.4646,White,Infraction,POINT (-118.4646 33.9764)
55492,191408417,2019-03-14,1600,14,Pacific,1412,37,F,W,nan,,I,41.18(A)LAM,,PARK,"33.9923, -118.4759",2019,1,14,3,March,Thursday,16,00,False,33.9923,-118.4759,White,Infraction,POINT (-118.4759 33.9923)
55701,190608728,2019-03-13,1520,6,Hollywood,644,40,M,W,nan,,I,41.18(D)LAM,,SUNSET,"34.098, -118.3483",2019,1,13,3,March,Wednesday,15,20,False,34.098,-118.3483,White,Infraction,POINT (-118.3483 34.098)
55723,191408493,2019-03-13,1730,14,Pacific,1431,59,M,W,nan,,I,41.18(A)LAM,,PARK ROW,"33.9885, -118.4724",2019,1,13,3,March,Wednesday,17,30,False,33.9885,-118.4724,White,Infraction,POINT (-118.4724 33.9885)
55741,190608731,2019-03-13,1430,6,Hollywood,645,35,M,W,nan,,I,41.18(D)LAM,,SUNSET,"34.098, -118.3441",2019,1,13,3,March,Wednesday,14,30,False,34.098,-118.3441,White,Infraction,POINT (-118.3441 34.098)
55935,190109033,2019-03-12,1725,1,Central,138,44,M,H,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,4TH                          ST,"34.0449, -118.2415",2019,1,12,3,March,Tuesday,17,25,False,34.0449,-118.2415,Hispanic,Misdemeanor,POINT (-118.2415 34.0449)
55983,190608093,2019-03-12,0925,6,Hollywood,669,37,M,H,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,LEXINGTON,"34.0929, -118.3092",2019,1,12,3,March,Tuesday,09,25,False,34.0929,-118.3092,Hispanic,Misdemeanor,POINT (-118.3092 34.0929)
55995,190608106,2019-03-12,1155,6,Hollywood,668,32,F,O,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,FERNWOOD,"34.0958, -118.3092",2019,1,12,3,March,Tuesday,11,55,False,34.0958,-118.3092,Other,Misdemeanor,POINT (-118.3092 34.0958)
56039,190608105,2019-03-12,1155,6,Hollywood,668,31,M,O,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,FERNWOOD,"34.0958, -118.3092",2019,1,12,3,March,Tuesday,11,55,False,34.0958,-118.3092,Other,Misdemeanor,POINT (-118.3092 34.0958)
56061,190608089,2019-03-12,1155,6,Hollywood,668,22,M,H,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,FERNWOOD,"34.0958, -118.3092",2019,1,12,3,March,Tuesday,11,55,False,34.0958,-118.3092,Hispanic,Misdemeanor,POINT (-118.3092 34.0958)
56189,190608030,2019-03-11,1015,6,Hollywood,646,47,F,B,20,Disorderly Conduct,M,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,SUNSET                       BL,"34.098, -118.3363",2019,1,11,3,March,Monday,10,15,False,34.098,-118.3363,Black,Misdemeanor,POINT (-118.3363 34.098)
56209,191408226,2019-03-11,2127,14,Pacific,1431,54,M,B,nan,,I,41.18(D)LAM,,WAVECREST,"33.988, -118.4703",2019,1,11,3,March,Monday,21,27,False,33.988,-118.4703,Black,Infraction,POINT (-118.4703 33.988)
56271,191408359,2019-03-11,1050,14,Pacific,1431,28,M,W,nan,,I,41.18(A)LAM,,MARKET                       AV,"33.9883, -118.4727",2019,1,11,3,March,Monday,10,50,False,33.9883,-118.4727,White,Infraction,POINT (-118.4727 33.9883)
56315,191408237,2019-03-11,1054,14,Pacific,1414,53,M,W,nan,,I,41.18(A)LAM,,7TH                          AV,"34.0, -118.4694",2019,1,11,3,March,Monday,10,54,False,34.0,-118.4694,White,Infraction,POINT (-118.4694 34)
56535,190308620,2019-03-10,1500,3,Southwest,315,29,F,W,nan,,I,41.18(A)LAM,,ARLINGTON                    AV,"34.0364, -118.3177",2019,1,10,3,March,Sunday,15,00,False,34.0364,-118.3177,White,Infraction,POINT (-118.3177 34.0364)
56551,191408306,2019-03-10,0923,14,Pacific,1411,26,M,W,nan,,I,41.18(A)LAM,,OCEAN FRONT                  WK,"33.9913, -118.4775",2019,1,10,3,March,Sunday,09,23,False,33.9913,-118.4775,White,Infraction,POINT (-118.4775 33.9913)
56555,191408309,2019-03-10,0915,14,Pacific,1412,33,M,W,nan,,I,41.18(A)LAM,,PARK,"33.9913, -118.4775",2019,1,10,3,March,Sunday,09,15,False,33.9913,-118.4775,White,Infraction,POINT (-118.4775 33.9913)
56647,190208692,2019-03-09,0935,2,Rampart,219,28,M,B,nan,,I,41.18(D)LAM,,CUSTER                       ST,"34.0645, -118.2484",2019,1,9,3,March,Saturday,09,35,False,34.0645,-118.2484,Black,Infraction,POINT (-118.2484 34.0645)
56707,190208690,2019-03-09,0940,2,Rampart,219,29,M,H,nan,,I,41.18LAMC,,CUSTER,"34.0645, -118.2484",2019,1,9,3,March,Saturday,09,40,False,34.0645,-118.2484,Hispanic,Infraction,POINT (-118.2484 34.0645)
56981,190608102,2019-03-08,0800,6,Hollywood,668,19,M,H,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,LEXINGTON,"34.0928, -118.3092",2019,1,8,3,March,Friday,08,00,False,34.0928,-118.3092,Hispanic,Misdemeanor,POINT (-118.3092 34.0928)
57003,190608101,2019-03-08,0820,6,Hollywood,668,37,M,H,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,LEXINGTON,"34.0928, -118.3092",2019,1,8,3,March,Friday,08,20,False,34.0928,-118.3092,Hispanic,Misdemeanor,POINT (-118.3092 34.0928)
57055,190608104,2019-03-08,0800,6,Hollywood,668,27,F,H,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,LEXINGTON,"34.0928, -118.3092",2019,1,8,3,March,Friday,08,00,False,34.0928,-118.3092,Hispanic,Misdemeanor,POINT (-118.3092 34.0928)
