index,year,type,population,employer,department,position,overtime,wages,benefits,employercounty,adjusted_overtime,adjusted_wages,adjusted_benefits,employer_full,fire
8158982,2017,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,52004.0,167713.0,57033.0,ORANGE,53274.1858191906,171809.35170936683,58426.01799526762,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
8158983,2017,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,88316.0,189576.0,46516.0,ORANGE,90473.09812336814,194206.35048955612,47652.1426729765,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
8158984,2017,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,58548.0,178771.0,57617.0,ORANGE,59978.02152415144,183137.44083306135,59024.282061847254,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
8158985,2017,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,50442.0,160331.0,57259.0,ORANGE,51674.034326044384,164247.0480458551,58657.537993635764,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
8158986,2017,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,48223.0,166296.0,57624.0,ORANGE,49400.83575799608,170357.741808094,59031.453035248036,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
8158987,2017,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,44701.0,148072.0,55940.0,ORANGE,45792.811712630544,151688.62477154046,57306.32171997389,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
8158988,2017,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,56146.0,148423.0,56455.0,ORANGE,57517.353222911224,152048.19786635117,57833.900477317235,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
8158989,2017,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,30030.0,144399.0,56922.0,ORANGE,30763.475889360314,147925.9125856723,58312.30684562663,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
8158990,2017,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,73481.0,199981.0,57857.0,ORANGE,75275.75663756527,204865.49023743471,59270.14400701696,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
8158991,2017,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,73166.0,186780.0,55042.0,ORANGE,74953.06283453002,191342.05882832897,56386.38827513055,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
8158992,2017,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,58397.0,161305.0,54632.0,ORANGE,59823.333383648824,165244.8377733355,55966.37411879895,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
8158993,2017,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,43494.0,164541.0,56317.0,ORANGE,44556.3310133812,168559.87633404048,57692.529858844646,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
8158994,2017,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,23978.0,70046.0,13356.0,ORANGE,24563.657171997387,71756.85754732376,13682.217248694518,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
8158995,2017,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,52236.0,176421.0,59779.0,ORANGE,53511.85236618799,180730.04261994123,61239.08841791775,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
8158996,2017,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,48457.0,165948.0,56446.0,ORANGE,49640.55115453655,170001.2419875979,57824.68065437336,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
8158997,2017,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,30469.0,158820.0,60417.0,ORANGE,31213.19836406658,162699.14221605746,61892.67142216058,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
8158998,2017,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,66508.0,172404.0,56931.0,ORANGE,68132.44270561358,176614.9283126632,58321.5266685705,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
8158999,2017,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,73929.0,195893.0,54997.0,ORANGE,75734.6989352154,200677.64177137727,56340.28916041122,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
8159000,2017,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,60605.0,170370.0,54902.0,ORANGE,62085.26327921018,174531.2483273499,56242.968807114885,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
8159001,2017,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,81627.0,198729.0,56725.0,ORANGE,83620.72082653394,203582.91042346603,58110.495165633154,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
8159002,2017,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,7098.0,34418.0,10906.0,ORANGE,7271.367028394256,35258.65178687989,11172.376558420365,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
8159003,2017,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,10546.0,78873.0,56871.0,ORANGE,10803.583640665795,80799.45500571148,58260.06118227807,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
8159004,2017,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,64177.0,176111.0,55714.0,ORANGE,65744.50856315273,180412.47094076368,57074.80172160574,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
8159005,2017,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,49312.0,152636.0,56324.0,ORANGE,50516.43433420365,156364.0994288512,57699.70083224543,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
8159006,2017,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,56356.0,162197.0,54582.0,ORANGE,57732.48242493472,166158.62466954958,55915.15288022193,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
8159007,2017,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,60758.0,174841.0,57314.0,ORANGE,62242.00026925588,179111.45148090733,58713.881356070495,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
8159008,2017,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,77018.0,203582.0,58419.0,ORANGE,78899.1470545039,208554.44383975194,59845.870728622715,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
8159009,2017,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,7758.0,58653.0,56469.0,ORANGE,7947.487377610965,60085.58612516318,57848.2424241188,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
8159010,2017,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,63026.0,177522.0,56270.0,ORANGE,64565.395651109655,181857.9342934073,57644.38189458225,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
8159011,2017,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,28849.0,136415.0,55480.0,ORANGE,29553.630234171018,139746.9052096932,56835.08632506527,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
8159012,2017,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,41067.0,165874.0,50035.0,ORANGE,42070.05209285248,169925.4345545039,51257.093444027414,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
8159013,2017,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,56207.0,176447.0,56294.0,ORANGE,57579.8431339752,180756.6776640013,57668.96808909922,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
8159014,2017,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,55675.0,173563.0,58462.0,ORANGE,57034.849155515665,177802.23662287858,59889.92099379896,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
8159015,2017,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,32882.0,150752.0,56193.0,ORANGE,33685.135337793734,154434.08315926892,57565.50118717363,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
8159016,2017,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,201.0,17545.0,2718.0,ORANGE,205.90937907963445,17973.53261667755,2784.3865290469976,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
8159017,2017,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,35060.0,140341.0,54725.0,ORANGE,35916.33249020888,143768.7968627611,56061.64562255221,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
8159018,2017,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,86498.0,201596.0,56814.0,ORANGE,88610.69388870757,206519.9362434726,58201.668970300256,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
8159019,2017,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,61100.0,186192.0,58260.0,ORANGE,62592.35354112271,190739.69706266318,59682.98718994778,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
8159020,2017,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,30565.0,124810.0,51719.0,ORANGE,31311.543142134466,127858.45573596605,52982.22475930156,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
8159021,2017,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,35568.0,112323.0,55716.0,ORANGE,36436.74027415144,115066.46361374021,57076.850571148825,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
8159022,2017,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,73039.0,190374.0,57636.0,ORANGE,74822.96088854439,195023.84145724543,59043.74613250652,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
8159023,2017,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,78006.0,219618.0,56167.0,ORANGE,79911.27872878591,224982.11947617494,57538.86614311358,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
8159024,2017,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,98470.0,230615.0,57690.0,ORANGE,100875.10725359007,236247.71868880547,59099.06507016971,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
8159025,2017,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,42978.0,140018.0,55396.0,ORANGE,44027.72783126632,143437.90766155353,56749.03464425587,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
8159026,2017,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,100887.0,212661.0,54584.0,ORANGE,103351.14192640339,217855.19634056787,55917.20172976501,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
8159027,2017,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,118764.0,247949.0,56374.0,ORANGE,121664.78356723237,254005.09767868798,57750.92207082245,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
8159028,2017,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,52418.0,170873.0,56633.0,ORANGE,53698.29767460835,175046.53398743473,58016.24808665144,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
8159029,2017,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,48954.0,163924.0,53757.0,ORANGE,50149.69026599216,167927.80625,55070.00244370104,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
8159030,2017,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,62562.0,176157.0,56633.0,ORANGE,64090.06255711488,180459.59448025457,58016.24808665144,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
8159031,2017,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,115109.0,240594.0,56010.0,ORANGE,117920.51102725195,246470.45348400783,57378.03145398173,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
8159032,2017,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,36357.0,122201.0,56459.0,ORANGE,37245.011418896866,125185.73150701697,57837.998176403395,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
8159033,2017,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,40373.0,150180.0,57339.0,ORANGE,41359.101301403396,153848.11218994777,58739.49197535901,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
8159034,2017,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,63937.0,180127.0,55733.0,ORANGE,65498.646617983024,184526.56082327024,57094.26579226501,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
8159035,2017,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,92189.0,209939.0,54447.0,ORANGE,94440.69526354439,215066.7121124347,55776.855536063966,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
8159036,2017,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,76731.0,189364.0,56312.0,ORANGE,78605.1371450718,193989.17243798956,57687.40773498694,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
8159037,2017,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,106421.0,242096.0,58919.0,ORANGE,109020.30861210835,248009.13949086162,60358.08311439295,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
8159038,2017,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,85453.0,211395.0,59534.0,ORANGE,87540.17000244778,216558.27457979764,60988.10434889034,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
8159040,2017,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,105766.0,225642.0,58473.0,ORANGE,108349.31038674935,231153.25429993472,59901.1896662859,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
8159041,2017,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,73709.0,194352.0,57227.0,ORANGE,75509.32548547651,199099.0031984334,58624.75640094648,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
8159042,2017,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,52475.0,181601.0,57951.0,ORANGE,53756.68988658616,186036.56293652087,59366.43993554177,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
8159043,2017,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,74188.0,199705.0,58360.0,ORANGE,76000.02495104438,204582.74900048957,59785.429667101824,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
8159044,2017,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,42589.0,162621.0,54240.0,ORANGE,43629.22659513707,166592.98077268276,55564.79960835509,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
8159045,2017,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,39439.0,140710.0,57244.0,ORANGE,40402.28856478459,144146.80960345952,58642.171622062655,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
8159046,2017,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,45729.0,163239.0,58615.0,ORANGE,46845.92037777415,167226.07528149476,60046.65798384465,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
8159047,2017,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,57648.0,158704.0,53374.0,ORANGE,59056.03922976501,162580.30894255874,54677.64775620104,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
8159048,2017,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,77.0,30002.0,50291.0,ORANGE,78.88070740861619,30734.79199575718,51519.34618554178,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
8159049,2017,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,46374.0,154681.0,57754.0,ORANGE,47506.67435541775,158459.04808665143,59164.6282555483,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
8159050,2017,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,63404.0,189684.0,58933.0,ORANGE,64952.62821475196,194316.9883648825,60372.42506119452,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
8159051,2017,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,43299.0,147744.0,53684.0,ORANGE,44356.56818293081,151352.6134464752,54995.21943537859,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
8159052,2017,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,135543.0,256067.0,55198.0,ORANGE,138853.60680890994,262321.3779740535,56546.19853949086,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
8159053,2017,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,39159.0,140296.0,45872.0,ORANGE,40115.44962875327,143722.69774804177,46992.41312010444,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
8159054,2017,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,89670.0,199362.0,55808.0,ORANGE,91860.16926403395,204231.37130385116,57171.09765013055,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
8159055,2017,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,54595.0,167934.0,54792.0,ORANGE,55928.47040225195,172035.74958387727,56130.28208224543,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
8159056,2017,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,81742.0,191748.0,56450.0,ORANGE,83738.5296752611,196431.40109334202,57828.77835345953,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
8159057,2017,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,86774.0,217950.0,61258.0,ORANGE,88893.43512565274,223273.3789572454,62754.21265502611,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
8159058,2017,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,2460.0,43998.0,55379.0,ORANGE,2520.084937989556,45072.6410982376,56731.61942313968,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
8159059,2017,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,51928.0,171548.0,58482.0,ORANGE,53196.32953655352,175738.02070822453,59910.40948922976,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
8159060,2017,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,55739.0,176617.0,58260.0,ORANGE,57100.41234089426,180930.82987516318,59682.98718994778,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
8159061,2017,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,78131.0,192936.0,55879.0,ORANGE,80039.33182522847,197648.4177219321,57243.83180890992,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
8159062,2017,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,36553.0,155798.0,58285.0,ORANGE,37445.7986741188,159603.33055646214,59708.597809236286,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
8159063,2017,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,33246.0,145113.0,54909.0,ORANGE,34058.02595463446,148657.35187255222,56250.13978051567,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
8159064,2017,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,69817.0,186906.0,57015.0,ORANGE,71522.26427464098,191471.13634954309,58407.578349379895,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
8159065,2017,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,134512.0,241801.0,55222.0,ORANGE,137797.4248694517,247706.9341832572,56570.78473400784,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
8159066,2017,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,19952.0,123170.0,54911.0,ORANGE,20439.323041775457,126178.39911063969,56252.18863005874,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
