Rk,Team,Date,,Opp,Result,PA,AB,R,H,1B,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,IBB
1180,LAD,2014-09-08,,SDP,W 9-4,42,36,9,13,9,2,0,2,9,1,2,6,9,.361,.452,.583,1.036,21,0,0,0,0,0
1181,LAD,2014-09-07,,ARI,W 7-2,38,31,7,6,2,1,0,3,7,2,0,6,6,.194,.342,.516,.858,16,1,1,0,0,0
1182,LAD,2014-09-06,,ARI,W 5-2,31,30,5,7,4,2,0,1,5,0,1,1,8,.233,.258,.400,.658,12,0,0,0,0,1
1183,LAD,2014-09-05,,ARI,W 2-1,33,30,2,7,6,0,0,1,2,0,0,2,6,.233,.303,.333,.636,10,1,1,0,0,0
1184,LAD,2014-09-03,,WSN,L 5-8 (14),59,53,5,13,10,1,0,2,4,0,1,5,18,.245,.310,.377,.688,20,0,0,1,0,1
1185,LAD,2014-09-02,,WSN,W 4-1,36,33,4,11,9,1,0,1,3,1,0,2,3,.333,.371,.455,.826,15,1,0,1,0,0
1186,LAD,2014-09-01,,WSN,L 4-6,36,33,4,6,5,0,0,1,4,0,0,3,7,.182,.250,.273,.523,9,0,0,0,0,0
1187,LAD,2014-08-31,@,SDP,W 7-1,44,36,7,12,9,3,0,0,6,0,0,8,8,.333,.455,.417,.871,15,1,0,0,0,0
1188,LAD,2014-08-30,@,SDP,L 1-2 (10),41,38,1,8,6,1,0,1,1,1,0,3,10,.211,.268,.316,.584,12,0,0,0,0,0
1189,LAD,2014-08-29,@,SDP,L 2-3 (12),49,46,2,11,8,2,0,1,2,1,0,3,15,.239,.286,.348,.634,16,0,0,0,0,0
1190,LAD,2014-08-27,@,ARI,W 3-1,38,32,3,8,6,1,0,1,3,1,1,6,7,.250,.368,.375,.743,12,1,0,0,0,0
1191,LAD,2014-08-26,@,ARI,W 9-5,42,37,9,14,13,0,0,1,9,1,0,4,8,.378,.429,.459,.888,17,2,0,0,1,0
1192,LAD,2014-08-24,,NYM,L 3-11,36,34,3,9,6,2,1,0,3,0,0,2,9,.265,.306,.382,.688,13,0,0,0,0,0
1193,LAD,2014-08-23,,NYM,W 7-4,34,29,7,8,6,0,1,1,7,1,0,2,8,.276,.303,.448,.751,13,0,0,1,2,0
1194,LAD,2014-08-22,,NYM,W 6-2,38,34,6,11,6,4,1,0,5,1,1,4,6,.324,.395,.500,.895,17,2,0,0,0,0
1195,LAD,2014-08-21,,SDP,W 2-1,28,25,2,4,3,0,0,1,2,0,2,2,8,.160,.222,.280,.502,7,0,0,1,0,0
1196,LAD,2014-08-20,,SDP,L 1-4,35,30,1,6,5,1,0,0,1,1,0,3,6,.200,.286,.233,.519,7,1,1,0,1,0
1197,LAD,2014-08-19,,SDP,W 8-6,36,33,8,9,4,4,0,1,7,1,0,2,9,.273,.306,.485,.790,16,0,0,0,1,0
1198,LAD,2014-08-17,,MIL,L 2-7,38,35,2,8,5,3,0,0,2,1,0,3,8,.229,.289,.314,.604,11,0,0,0,0,0
1199,LAD,2014-08-16,,MIL,L 2-3,34,33,2,7,6,0,0,1,2,2,0,1,5,.212,.235,.303,.538,10,0,0,0,0,0
1200,LAD,2014-08-15,,MIL,L 3-6,35,32,3,8,7,1,0,0,3,4,1,1,7,.250,.286,.281,.567,9,1,1,0,1,0
1201,LAD,2014-08-14,@,ATL,W 6-4,41,35,6,12,10,1,0,1,6,2,0,4,6,.343,.425,.457,.882,16,1,1,1,0,1
1202,LAD,2014-08-13,@,ATL,L 2-3,40,36,2,11,9,2,0,0,2,2,0,4,11,.306,.375,.361,.736,13,2,0,0,0,1
1203,LAD,2014-08-12,@,ATL,W 4-2,38,36,4,10,9,1,0,0,3,0,0,1,10,.278,.316,.306,.621,11,1,1,0,0,0
1204,LAD,2014-08-11,@,ATL,W 6-2,40,36,6,11,10,1,0,0,5,0,0,4,7,.306,.375,.333,.708,12,1,0,0,0,0
1205,LAD,2014-08-10,@,MIL,W 5-1,44,39,5,14,10,3,0,1,5,0,0,2,5,.359,.409,.513,.922,20,1,2,0,1,0
1206,LAD,2014-08-09,@,MIL,L 1-4,31,29,1,4,3,0,0,1,1,0,1,2,5,.138,.194,.241,.435,7,1,0,0,0,0
1207,LAD,2014-08-08,@,MIL,L 3-9,38,34,3,9,6,2,0,1,3,0,0,3,3,.265,.342,.412,.754,14,0,1,0,0,0
1208,LAD,2014-08-07,@,LAA,W 7-0,46,38,7,13,11,2,0,0,7,0,0,6,11,.342,.435,.395,.830,15,1,1,0,1,1
1209,LAD,2014-08-06,@,LAA,W 2-1,37,34,2,9,6,2,0,1,2,1,0,2,6,.265,.306,.412,.717,14,1,0,1,0,0
1210,LAD,2014-08-05,,LAA,W 5-4,36,32,5,7,5,1,0,1,5,1,0,3,4,.219,.278,.344,.622,11,0,0,0,1,0
1211,LAD,2014-08-04,,LAA,L 0-5,34,32,0,5,5,0,0,0,0,0,0,2,9,.156,.206,.156,.362,5,0,0,0,0,0
1212,LAD,2014-08-03,,CHC,L 3-7,34,33,3,9,5,3,0,1,2,2,0,0,7,.273,.294,.455,.749,15,2,1,0,0,0
1213,LAD,2014-08-02,,CHC,W 5-2 (12),48,44,5,11,6,3,0,2,5,1,0,3,14,.250,.313,.455,.767,20,1,1,0,0,1
1214,LAD,2014-08-01,,CHC,L 2-8,32,31,2,4,4,0,0,0,1,2,0,1,6,.129,.156,.129,.285,4,1,0,0,0,1
1215,LAD,2014-07-31,,ATL,W 2-1,31,28,2,5,2,2,0,1,2,0,1,3,9,.179,.258,.357,.615,10,0,0,0,0,1
1216,LAD,2014-07-30,,ATL,W 3-2 (10),41,36,3,11,10,0,0,1,3,2,1,4,11,.306,.375,.389,.764,14,1,0,1,0,0
1217,LAD,2014-07-29,,ATL,W 8-4,40,39,8,15,6,6,1,2,8,2,0,1,7,.385,.400,.744,1.144,29,0,0,0,0,0
1218,LAD,2014-07-27,@,SFG,W 4-3,38,33,4,6,5,0,1,0,3,0,0,3,7,.182,.270,.242,.513,8,2,1,1,0,0
1219,LAD,2014-07-26,@,SFG,W 5-0,40,37,5,11,7,4,0,0,5,0,0,2,9,.297,.333,.405,.739,15,0,0,1,0,1
1220,LAD,2014-07-25,@,SFG,W 8-1,44,42,8,15,9,1,5,0,8,1,0,2,8,.357,.386,.619,1.005,26,0,0,0,0,0
1221,LAD,2014-07-23,@,PIT,L 1-6,34,29,1,5,3,2,0,0,1,0,1,4,5,.172,.294,.241,.535,7,1,1,0,0,0
1222,LAD,2014-07-22,@,PIT,L 7-12,43,35,7,9,7,0,0,2,7,0,0,5,8,.257,.357,.429,.786,15,0,1,1,1,0
1223,LAD,2014-07-21,@,PIT,W 5-2,43,37,5,12,8,4,0,0,5,2,1,4,6,.324,.405,.432,.837,16,0,1,1,0,2
1224,LAD,2014-07-20,@,STL,W 4-3,40,35,4,11,8,2,1,0,4,1,0,3,10,.314,.400,.429,.829,15,2,2,0,0,0
1225,LAD,2014-07-19,@,STL,L 2-4,34,30,2,6,5,1,0,0,2,1,0,2,6,.200,.265,.233,.498,7,3,1,0,1,0
1226,LAD,2014-07-18,@,STL,L 2-3,37,32,2,5,2,3,0,0,1,0,0,5,11,.156,.270,.250,.520,8,0,0,0,0,0
1227,LAD,2014-07-13,,SDP,W 1-0,32,29,1,7,5,2,0,0,1,2,0,1,10,.241,.290,.310,.601,9,0,1,1,0,0
1228,LAD,2014-07-12,,SDP,W 1-0,34,26,1,4,3,1,0,0,1,0,1,6,9,.154,.303,.192,.495,5,1,0,1,1,1
1229,LAD,2014-07-11,,SDP,L 3-6,39,31,3,6,4,2,0,0,3,0,0,7,9,.194,.333,.258,.591,8,0,0,0,1,0
1230,LAD,2014-07-10,,SDP,W 2-1,33,31,2,9,8,1,0,0,2,1,0,0,10,.290,.281,.323,.604,10,1,0,1,1,0
1231,LAD,2014-07-09,@,DET,L 1-4,32,30,1,4,1,1,1,1,1,0,0,2,11,.133,.188,.333,.521,10,1,0,0,0,0
1232,LAD,2014-07-08,@,DET,L 5-14,36,33,5,7,5,1,0,1,5,0,0,3,6,.212,.278,.333,.611,11,1,0,0,0,0
1233,LAD,2014-07-06,@,COL,W 8-2,44,40,8,15,13,2,0,0,8,0,0,3,4,.375,.432,.425,.857,17,2,1,0,0,0
1234,LAD,2014-07-05,@,COL,L 7-8,41,33,7,8,5,3,0,0,5,1,0,7,7,.242,.375,.333,.708,11,1,0,1,0,1
1235,LAD,2014-07-04,@,COL,W 9-0,49,45,9,19,14,2,1,2,9,2,0,3,7,.422,.469,.644,1.114,29,1,1,0,0,0
1236,LAD,2014-07-03,@,COL,W 3-2,36,32,3,6,4,2,0,0,3,0,0,3,7,.188,.250,.250,.500,8,0,0,0,1,0
1237,LAD,2014-07-02,,CLE,L 4-5,40,35,4,9,6,2,0,1,4,0,0,4,6,.257,.333,.400,.733,14,0,0,1,0,0
1238,LAD,2014-07-01,,CLE,L 3-10,40,35,3,10,5,4,0,1,3,0,1,5,14,.286,.375,.486,.861,17,0,0,0,0,1
1239,LAD,2014-06-30,,CLE,W 1-0,31,30,1,6,3,2,1,0,1,0,0,1,5,.200,.226,.333,.559,10,0,0,0,0,1
1240,LAD,2014-06-29,,STL,W 6-0,37,30,6,8,5,2,0,1,6,0,1,6,6,.267,.378,.433,.812,13,0,0,0,1,0
1241,LAD,2014-06-28,,STL,W 9-1,40,38,9,15,10,5,0,0,8,0,0,2,4,.395,.425,.526,.951,20,1,0,0,0,0
1242,LAD,2014-06-27,,STL,L 1-3,34,30,1,8,8,0,0,0,1,0,1,4,7,.267,.353,.267,.620,8,2,0,0,0,0
1243,LAD,2014-06-26,,STL,W 1-0,29,27,1,5,5,0,0,0,1,0,0,1,7,.185,.214,.185,.399,5,1,0,1,0,0
1244,LAD,2014-06-25,@,KCR,W 5-4,39,34,5,10,6,1,2,1,4,1,1,2,2,.294,.359,.529,.888,18,1,2,0,1,0
1245,LAD,2014-06-24,@,KCR,W 2-0,36,31,2,6,5,0,1,0,2,0,1,5,8,.194,.306,.258,.564,8,1,0,0,0,0
1246,LAD,2014-06-23,@,KCR,L 3-5,34,34,3,8,6,1,0,1,3,0,0,0,7,.235,.235,.353,.588,12,1,0,0,0,0
1247,LAD,2014-06-22,@,SDP,W 2-1,35,29,2,6,5,1,0,0,2,1,2,5,7,.207,.324,.241,.565,7,0,0,1,0,0
1248,LAD,2014-06-21,@,SDP,W 4-2,37,32,4,8,7,1,0,0,4,1,1,3,9,.250,.306,.281,.587,9,0,0,1,1,0
1249,LAD,2014-06-20,@,SDP,L 5-6,37,34,5,9,6,2,1,0,4,1,1,2,6,.265,.297,.382,.680,13,0,0,0,1,0
1250,LAD,2014-06-18,,COL,W 8-0,37,30,8,9,4,5,0,0,8,1,0,6,3,.300,.405,.467,.872,14,2,0,0,1,0
1251,LAD,2014-06-17,,COL,W 4-2,34,31,4,8,5,0,0,3,4,0,1,3,9,.258,.324,.548,.872,17,0,0,0,0,0
1252,LAD,2014-06-16,,COL,W 6-1,41,37,6,15,12,2,1,0,5,0,1,3,4,.405,.450,.514,.964,19,0,0,1,0,0
1253,LAD,2014-06-15,,ARI,L 3-6,39,35,3,10,8,2,0,0,3,0,1,3,3,.286,.359,.343,.702,12,1,1,0,0,0
1254,LAD,2014-06-14,,ARI,W 6-4,33,29,6,8,6,1,0,1,6,1,1,3,5,.276,.344,.414,.758,12,0,0,1,0,1
1255,LAD,2014-06-13,,ARI,W 4-3,39,30,4,10,8,1,0,1,4,0,0,6,6,.333,.459,.467,.926,14,1,1,2,0,0
1256,LAD,2014-06-12,@,CIN,L 1-4,36,34,1,8,8,0,0,0,1,0,1,1,8,.235,.278,.235,.513,8,0,1,0,0,0
1257,LAD,2014-06-11,@,CIN,L 0-5,32,30,0,5,4,1,0,0,0,0,0,2,16,.167,.219,.200,.419,6,1,0,0,0,0
1258,LAD,2014-06-10,@,CIN,W 6-1,42,38,6,12,7,5,0,0,6,1,0,3,11,.316,.381,.447,.828,17,0,1,0,0,0
1259,LAD,2014-06-09,@,CIN,W 6-2,42,34,6,10,6,2,0,2,6,0,1,7,10,.294,.405,.529,.934,18,1,0,0,1,0
1260,LAD,2014-06-08,@,COL,W 6-1 (6),26,22,6,6,3,1,1,1,6,1,0,4,9,.273,.385,.545,.930,12,1,0,0,0,0
1261,LAD,2014-06-07,@,COL,L 4-5 (10),44,38,4,10,7,1,1,1,4,2,0,6,5,.263,.364,.421,.785,16,1,0,0,0,0
1262,LAD,2014-06-06,@,COL,W 7-2,43,36,7,12,8,2,2,0,7,4,0,5,3,.333,.405,.500,.905,18,0,0,1,1,0
1263,LAD,2014-06-04,,CHW,L 1-2,34,28,1,2,1,1,0,0,1,1,1,4,6,.071,.235,.107,.342,3,0,2,0,0,0
1264,LAD,2014-06-03,,CHW,L 1-4,40,32,1,6,5,1,0,0,1,0,0,7,8,.188,.325,.219,.544,7,0,0,0,1,0
1265,LAD,2014-06-02,,CHW,W 5-2,35,32,5,6,6,0,0,0,4,0,0,3,6,.188,.257,.188,.445,6,1,0,0,0,0
1266,LAD,2014-06-01,,PIT,L 3-5,37,33,3,6,3,2,0,1,3,0,0,4,10,.182,.270,.333,.604,11,0,0,0,0,0
1267,LAD,2014-05-31,,PIT,W 12-2,42,38,12,14,9,1,2,2,12,2,0,3,8,.368,.405,.658,1.063,25,0,0,0,1,0
1268,LAD,2014-05-30,,PIT,L 1-2,36,34,1,7,5,2,0,0,1,2,0,2,12,.206,.250,.265,.515,9,0,0,0,0,0
1269,LAD,2014-05-29,,PIT,L 3-6,35,32,3,7,3,3,1,0,3,3,0,2,6,.219,.265,.375,.640,12,1,0,1,0,0
1270,LAD,2014-05-28,,CIN,L 2-3,34,31,2,5,2,2,0,1,1,0,0,2,8,.161,.212,.323,.535,10,1,0,1,0,0
1271,LAD,2014-05-27,,CIN,W 6-3,36,29,6,8,5,1,1,1,6,0,1,5,6,.276,.400,.483,.883,14,1,1,1,0,1
1272,LAD,2014-05-26,,CIN,W 4-3,34,30,4,5,2,3,0,0,3,1,0,3,4,.167,.242,.267,.509,8,0,0,1,0,1
1273,LAD,2014-05-25,@,PHI,W 6-0,39,37,6,11,8,2,0,1,4,3,0,1,4,.297,.316,.432,.748,16,1,0,1,0,0
1274,LAD,2014-05-24,@,PHI,L 3-5,35,33,3,7,5,1,1,0,2,0,0,2,5,.212,.257,.303,.560,10,1,0,0,0,0
1275,LAD,2014-05-23,@,PHI,W 2-0,40,34,2,9,7,1,0,1,2,3,0,5,6,.265,.375,.382,.757,13,2,1,0,0,1
1276,LAD,2014-05-22,@,NYM,L 3-5,33,29,3,5,2,2,0,1,3,0,0,3,7,.172,.242,.345,.587,10,1,0,0,1,0
1277,LAD,2014-05-21,@,NYM,W 4-3,34,29,4,5,0,2,0,3,4,0,1,4,5,.172,.273,.552,.824,16,0,0,1,0,1
1278,LAD,2014-05-20,@,NYM,W 9-4,48,41,9,15,10,4,0,1,9,2,0,6,7,.366,.458,.537,.995,22,1,1,0,0,0
1279,LAD,2014-05-18,@,ARI,L 3-5,37,33,3,7,5,0,0,2,3,1,0,3,6,.212,.297,.394,.691,13,1,1,0,0,0
1280,LAD,2014-05-17,@,ARI,L 7-18,42,40,7,13,7,4,0,2,7,0,0,2,7,.325,.357,.575,.932,23,1,0,0,0,0
1281,LAD,2014-05-16,@,ARI,W 7-0,42,37,7,10,4,4,0,2,7,0,0,5,8,.270,.357,.541,.898,20,0,0,0,0,0
1282,LAD,2014-05-14,,MIA,L 3-13,38,37,3,10,6,3,0,1,3,1,0,1,10,.270,.289,.432,.722,16,0,0,0,0,0
1283,LAD,2014-05-13,,MIA,W 7-1,36,33,7,12,7,5,0,0,7,1,0,1,6,.364,.389,.515,.904,17,1,1,0,1,0
1284,LAD,2014-05-12,,MIA,W 6-5,42,32,6,10,8,1,0,1,6,3,2,10,4,.313,.476,.438,.914,14,0,0,0,0,0
1285,LAD,2014-05-11,,SFG,L 4-7 (10),45,42,4,14,8,4,0,2,4,0,0,2,8,.333,.364,.571,.935,24,0,0,1,0,1
1286,LAD,2014-05-10,,SFG,W 6-2,36,29,6,9,5,3,0,1,5,4,1,5,5,.310,.417,.517,.934,15,2,1,0,1,0
1287,LAD,2014-05-09,,SFG,L 1-3,31,29,1,4,2,1,0,1,1,1,0,1,8,.138,.167,.276,.443,8,1,0,1,0,0
1288,LAD,2014-05-08,,SFG,L 1-3 (10),36,32,1,5,5,0,0,0,1,1,0,2,4,.156,.222,.156,.378,5,2,1,0,1,0
1289,LAD,2014-05-07,@,WSN,L 2-3,35,33,2,7,7,0,0,0,2,1,0,2,8,.212,.257,.212,.469,7,1,0,0,0,0
1290,LAD,2014-05-06,@,WSN,W 8-3,41,39,8,14,11,0,1,2,7,0,1,1,6,.359,.390,.564,.954,22,3,1,0,0,0
1291,LAD,2014-05-05,@,WSN,L 0-4,33,33,0,8,6,2,0,0,0,0,1,0,10,.242,.242,.303,.545,10,1,0,0,0,0
1292,LAD,2014-05-04,@,MIA,L 4-5,40,33,4,6,5,1,0,0,3,0,1,7,11,.182,.325,.212,.537,7,0,0,0,0,2
1293,LAD,2014-05-03,@,MIA,W 9-7 (11),48,44,9,16,13,1,0,2,9,3,2,2,13,.364,.391,.523,.914,23,0,0,2,0,0
1294,LAD,2014-05-02,@,MIA,L 3-6,37,33,3,7,5,1,1,0,3,3,1,3,6,.212,.297,.303,.600,10,1,1,0,0,0
1295,LAD,2014-05-01 (2),@,MIN,W 4-3 (12),56,44,4,11,6,1,1,3,4,2,0,12,12,.250,.411,.523,.933,23,2,0,0,0,0
1296,LAD,2014-05-01 (1),@,MIN,W 9-4,45,38,9,15,12,3,0,0,9,2,0,6,6,.395,.467,.474,.940,18,2,0,0,1,0
1297,LAD,2014-04-30,@,MIN,W 6-4,44,40,6,12,9,3,0,0,6,0,0,4,2,.300,.364,.375,.739,15,0,0,0,0,0
1298,LAD,2014-04-27,,COL,L 1-6,38,33,1,8,7,1,0,0,1,1,0,3,6,.242,.324,.273,.597,9,1,1,1,0,0
1299,LAD,2014-04-26,,COL,W 6-3,39,32,6,12,6,3,1,2,6,1,0,4,7,.375,.447,.719,1.166,23,1,1,1,1,0
1300,LAD,2014-04-25,,COL,L 4-5 (11),43,40,4,8,3,3,0,2,4,0,0,3,7,.200,.256,.425,.681,17,1,0,0,0,0
1301,LAD,2014-04-24,,PHI,L 3-7,40,38,3,11,8,1,0,2,3,0,0,2,7,.289,.325,.474,.799,18,0,0,0,0,0
1302,LAD,2014-04-23,,PHI,W 5-2,36,34,5,12,5,5,1,1,5,0,1,1,7,.353,.361,.647,1.008,22,0,0,0,1,0
1303,LAD,2014-04-22,,PHI,L 2-3 (10),39,36,2,8,5,3,0,0,2,4,0,1,7,.222,.237,.306,.542,11,0,0,1,1,0
1304,LAD,2014-04-21,,PHI,L 0-7,31,30,0,4,4,0,0,0,0,0,0,1,11,.133,.161,.133,.295,4,0,0,0,0,0
1305,LAD,2014-04-20,,ARI,W 4-1,30,28,4,5,2,1,1,1,4,0,0,2,8,.179,.233,.393,.626,11,1,0,0,0,1
1306,LAD,2014-04-19,,ARI,W 8-6,35,34,8,9,7,1,0,1,8,1,0,1,11,.265,.286,.382,.668,13,0,0,0,0,0
1307,LAD,2014-04-18,,ARI,L 2-4 (12),47,40,2,5,3,0,0,2,2,0,0,7,12,.125,.255,.275,.530,11,1,0,0,0,1
1308,LAD,2014-04-17,@,SFG,W 2-1,36,32,2,7,4,3,0,0,2,0,0,4,8,.219,.306,.313,.618,10,1,0,0,0,1
1309,LAD,2014-04-16,@,SFG,L 1-2,32,29,1,6,5,0,1,0,1,0,1,2,5,.207,.281,.276,.557,8,2,1,0,0,0
1310,LAD,2014-04-15,@,SFG,L 2-3 (12),51,47,2,12,7,3,1,1,2,2,0,3,9,.255,.300,.426,.726,20,1,0,1,0,1
1311,LAD,2014-04-13,@,ARI,W 8-6,41,35,8,7,3,1,0,3,7,5,0,6,16,.200,.317,.486,.803,17,0,0,0,0,0
1312,LAD,2014-04-12,@,ARI,W 8-5,46,39,8,12,7,4,0,1,7,0,0,6,7,.308,.400,.487,.887,19,1,0,1,0,0
1313,LAD,2014-04-11,@,ARI,W 6-0,36,35,6,10,6,3,0,1,6,1,0,1,6,.286,.306,.457,.763,16,2,0,0,0,0
1314,LAD,2014-04-09,,DET,L 6-7 (10),42,38,6,11,8,2,0,1,5,3,1,3,12,.289,.341,.421,.763,16,1,0,1,0,0
1315,LAD,2014-04-08,,DET,W 3-2 (10),38,35,3,10,4,5,0,1,3,1,1,2,11,.286,.316,.514,.830,18,1,0,0,1,0
1316,LAD,2014-04-06,,SFG,W 6-2,31,30,6,7,0,3,0,4,6,0,0,0,4,.233,.226,.733,.959,22,0,0,0,1,0
1317,LAD,2014-04-05,,SFG,L 2-7,36,33,2,9,6,3,0,0,2,0,1,3,12,.273,.333,.364,.697,12,1,0,0,0,0
1318,LAD,2014-04-04,,SFG,L 4-8,38,36,4,10,6,2,0,2,4,3,1,2,11,.278,.316,.500,.816,18,0,0,0,0,0
1319,LAD,2014-04-02,@,SDP,W 5-1,39,34,5,9,6,3,0,0,5,3,0,4,11,.265,.342,.353,.695,12,2,0,1,0,0
1320,LAD,2014-04-01,@,SDP,W 3-2,37,34,3,7,5,1,0,1,3,1,0,3,6,.206,.270,.324,.594,11,0,0,0,0,0
1321,LAD,2014-03-30,@,SDP,L 1-3,34,31,1,4,4,0,0,0,1,0,0,3,9,.129,.206,.129,.335,4,0,0,0,0,0
1322,LAD,2014-03-23,@,ARI,W 7-5,47,34,7,13,10,3,0,0,6,1,0,8,7,.382,.500,.471,.971,16,1,2,1,2,0
1323,LAD,2014-03-22,@,ARI,W 3-1,37,33,3,5,2,2,0,1,3,0,0,3,11,.152,.243,.303,.546,10,0,1,0,0,0
1324,LAD,2013-09-29,,COL,L 1-2,35,31,1,5,4,1,0,0,1,0,1,4,13,.161,.257,.194,.451,6,0,0,0,0,0
1325,LAD,2013-09-28,,COL,L 0-1,35,31,0,3,1,2,0,0,0,0,0,4,11,.097,.200,.161,.361,5,0,0,0,0,0
1326,LAD,2013-09-27,,COL,W 11-0,43,38,11,15,10,2,0,3,11,1,0,5,5,.395,.465,.684,1.149,26,1,0,0,0,0
1327,LAD,2013-09-26,@,SFG,L 2-3,36,31,2,8,4,3,1,0,2,0,0,2,6,.258,.314,.419,.734,13,1,1,1,1,1
1328,LAD,2013-09-25,@,SFG,L 4-6,36,34,4,8,5,3,0,0,3,0,0,0,3,.235,.229,.324,.552,11,1,0,1,1,0
1329,LAD,2013-09-24,@,SFG,W 2-1,38,34,2,8,5,1,0,2,2,1,0,3,7,.235,.316,.441,.757,15,1,1,0,0,0
1330,LAD,2013-09-22,@,SDP,W 1-0,31,31,1,4,2,2,0,0,0,0,0,0,13,.129,.129,.194,.323,6,0,0,0,0,0
1331,LAD,2013-09-21,@,SDP,W 4-0,38,32,4,6,3,1,0,2,4,1,2,6,8,.188,.316,.406,.722,13,0,0,0,0,0
1332,LAD,2013-09-20,@,SDP,L 0-2,34,33,0,6,4,2,0,0,0,1,0,1,9,.182,.206,.242,.448,8,0,0,0,0,0
1333,LAD,2013-09-19,@,ARI,W 7-6,41,34,7,11,5,3,0,3,7,0,0,5,4,.324,.400,.676,1.076,23,2,0,1,1,0
1334,LAD,2013-09-18,@,ARI,L 4-9,36,35,4,12,7,3,0,2,4,0,0,0,3,.343,.343,.600,.943,21,1,0,1,0,0
1335,LAD,2013-09-17,@,ARI,W 9-3,45,38,9,12,6,3,1,2,9,0,0,7,6,.316,.422,.605,1.027,23,0,0,0,0,0
1336,LAD,2013-09-16,@,ARI,L 1-2,36,31,1,4,3,1,0,0,1,0,0,4,9,.129,.250,.161,.411,5,0,1,0,0,0
1337,LAD,2013-09-15,,SFG,L 3-4,40,35,3,9,6,2,1,0,3,1,0,3,5,.257,.333,.371,.705,13,0,1,1,0,2
1338,LAD,2013-09-14,,SFG,L 3-19,37,34,3,8,6,1,0,1,3,0,0,2,10,.235,.297,.353,.650,12,1,1,0,0,0
1339,LAD,2013-09-13,,SFG,L 2-4,39,34,2,10,8,1,0,1,2,0,0,3,9,.294,.368,.412,.780,14,2,1,1,0,0
1340,LAD,2013-09-12,,SFG,W 3-2 (10),40,36,3,9,8,1,0,0,3,1,0,2,6,.250,.289,.278,.567,10,0,0,2,0,0
1341,LAD,2013-09-11,,ARI,L 1-4,36,34,1,8,5,2,0,1,1,0,0,2,3,.235,.278,.382,.660,13,1,0,0,0,0
1342,LAD,2013-09-10,,ARI,W 5-3 (11),45,39,5,7,5,1,0,1,4,2,0,6,6,.179,.289,.282,.571,11,0,0,0,0,1
1343,LAD,2013-09-09,,ARI,W 8-1,38,34,8,12,4,2,0,6,8,0,0,3,10,.353,.405,.941,1.347,32,0,0,1,0,0
1344,LAD,2013-09-08,@,CIN,L 2-3,33,32,2,6,3,2,0,1,2,0,0,0,12,.188,.212,.344,.556,11,1,1,0,0,0
1345,LAD,2013-09-07,@,CIN,L 3-4 (10),42,39,3,10,9,0,0,1,3,0,0,1,7,.256,.293,.333,.626,13,0,1,1,0,0
1346,LAD,2013-09-06,@,CIN,L 2-3,31,31,2,5,4,0,0,1,2,0,1,0,8,.161,.161,.258,.419,8,0,0,0,0,0
1347,LAD,2013-09-04,@,COL,L 5-7,40,37,5,11,10,1,0,0,4,0,0,3,7,.297,.350,.324,.674,12,3,0,0,0,0
1348,LAD,2013-09-03,@,COL,W 7-4,43,36,7,12,10,2,0,0,4,0,0,4,6,.333,.381,.389,.770,14,2,0,1,2,0
1349,LAD,2013-09-02,@,COL,W 10-8,47,40,10,15,11,3,0,1,10,0,1,4,9,.375,.435,.525,.960,21,0,1,1,1,0
1350,LAD,2013-09-01,,SDP,W 2-1,32,30,2,7,5,1,0,1,2,1,1,2,14,.233,.281,.367,.648,11,0,0,0,0,0
1351,LAD,2013-08-31,,SDP,W 2-1,38,34,2,13,10,3,0,0,2,0,2,3,8,.382,.432,.471,.903,16,0,0,1,0,1
1352,LAD,2013-08-30,,SDP,W 9-2,39,38,9,13,5,5,0,3,9,2,0,1,3,.342,.359,.711,1.070,27,0,0,0,0,0
1353,LAD,2013-08-28,,CHC,W 4-0,32,30,4,6,4,0,0,2,3,1,0,2,8,.200,.250,.400,.650,12,1,0,0,0,0
1354,LAD,2013-08-27,,CHC,L 2-3,38,33,2,7,7,0,0,0,2,1,0,3,7,.212,.316,.212,.528,7,1,2,0,0,1
1355,LAD,2013-08-26,,CHC,W 6-2,39,31,6,9,3,4,0,2,6,1,0,6,6,.290,.395,.613,1.008,19,0,0,1,1,0
1356,LAD,2013-08-25,,BOS,L 1-8,31,29,1,3,2,0,0,1,1,0,0,1,5,.103,.133,.207,.340,6,0,0,1,0,0
1357,LAD,2013-08-24,,BOS,L 2-4,35,29,2,5,4,1,0,0,2,0,0,5,8,.172,.294,.207,.501,6,0,0,1,0,0
1358,LAD,2013-08-23,,BOS,W 2-0,27,27,2,3,2,0,0,1,2,2,0,0,6,.111,.111,.222,.333,6,0,0,0,0,0
1359,LAD,2013-08-22,@,MIA,W 6-0,43,34,6,8,3,5,0,0,6,0,0,5,8,.235,.372,.382,.754,13,0,3,0,1,0
1360,LAD,2013-08-21,@,MIA,W 4-1,38,32,4,7,5,2,0,0,3,1,0,3,7,.219,.278,.281,.559,9,1,0,1,1,0
1361,LAD,2013-08-20,@,MIA,W 6-4,45,40,6,16,12,3,0,1,5,1,0,5,3,.400,.467,.550,1.017,22,3,0,0,0,2
1362,LAD,2013-08-19,@,MIA,L 2-6,38,34,2,6,4,2,0,0,2,0,0,3,11,.176,.263,.235,.498,8,0,1,0,0,1
