date, pm25, pm10, o3, no2, so2, co
2015/11/2, 101, 88, 28, 24, 28, 10
2015/11/3, 136, 115, 38, 30, 28, 11
2015/11/4, 168, 178, 19, 49, 40, 20
2015/11/5, 242, 51, 20, 21, 11, 9
2015/11/6, 96, 38, 23, 19, 16, 7
2015/11/7, 120, 73, 19, 49, 37, 13
2015/11/8, 158, 88, 22, 36, 32, 17
2015/11/9, 167, 65, 36, 21, 26, 10
2015/11/10, 120, 95, 32, 30, 31, 14
2015/11/11, 151, 105, 24, 33, 30, 15
2015/11/12, 144, 124, 8, 30, 36, 17
2015/11/13, 115, 88, 13, 29, 18, 15
2015/11/14, 90, 124, 14, 50, 32, 22
2015/11/15, 125, 113, 29, 24, 28, 17
2015/11/16, 102, 84, 22, 24, 23, 17
2015/11/17, 110, 72, 22, 15, 18, 7
2015/11/18, 101, 82, 7, 28, 20, 14
2015/11/19, 157, 64, 21, 25, 20, 13
2015/11/20, 131, 48, 32, 19, 17, 11
2015/11/21, 93, 54, 30, 21, 19, 11
2015/11/22, 89, 53, 23, 19, 16, 10
2015/11/23, 96, 44, 33, 9, 16, 6
2015/11/24, 99, 63, 31, 23, 33, 10
2015/11/25, 127, 62, 29, 15, 21, 9
2015/11/26, 107, 39, 32, 13, 23, 7
2015/11/27, 90, 95, 26, 32, 49, 17
2015/11/28, 165, 135, 20, 40, 54, 25
2015/11/29, 206, 74, 34, 24, 32, 13
2015/11/30, 126, 91, 28, 31, 48, 19
2015/12/1, 144, 215, 21, 53, 41, 32
2015/12/2, 225, 51, 30, 5, 11, 5
2015/12/3, 69, 33, 28, 7, 11, 5
2015/12/4, 79, 53, 28, 19, 32, 9
2015/12/5, 107, 57, 30, 20, 29, 10
2015/12/6, 101, 83, 25, 27, 43, 15
2015/12/7, 129, 116, 11, 43, 55, 30
2015/12/8, 195, 186, 10, 44, 48, 35
2015/12/9, 146, 142, 9, 40, 38, 24
2015/12/10, 188, 68, 32, 18, 23, 11
2015/12/11, 105, 79, 26, 28, 36, 16
2015/12/12, 118, 95, 31, 31, 38, 21
2015/12/13, 117, 72, 39, 25, 31, 15
2015/12/14, 97, 53, 34, 9, 16, 7
2015/12/15, 76, 44, 32, 4, 12, 5
2015/12/16, 68, 29, 27, 6, 13, 6
2015/12/17, 78, 100, 26, 17, 33, 11
2015/12/18, 111, 61, 31, 16, 27, 10
2015/12/19, 112, 89, 26, 26, 42, 14
2015/12/20, 132, 136, 15, 34, 52, 16
2015/12/21, 176, 121, 22, 32, 44, 14
2015/12/22, 181, 139, 33, 55, 48, 18
2015/12/23, 153, 98, 37, 37, 34, 14
2015/12/24, 127, 76, 35, 31, 30, 11
2015/12/25, 134, 114, 32, 40, 38, 10
2015/12/26, 149, 101, 33, 21, 25, 10
2015/12/27, 127, 52, 33, 15, 26, 9
2015/12/28, 104, 78, 25, 23, 38, 14
2015/12/29, 124, 90, 28, 22, 33, 14
2015/12/30, 138, 38, 34, 9, 14, 7
2015/12/31, 49, 75, 26, 23, 41, 14
2016/1/1, 111, , , , , 
2015/7/2, 82, 37, 47, 10, 10, 7
2015/7/3, 88, 48, 54, 12, 8, 5
2015/7/4, 70, 57, 74, 15, 8, 8
2015/7/5, 114, 68, 108, 13, 13, 7
2015/7/6, 145, 86, 109, 13, 10, 10
2015/7/7, 172, 91, 111, 15, 17, 13
2015/7/8, 175, 97, 90, 16, 16, 10
2015/7/9, 179, 107, 117, 15, 15, 8
2015/7/10, 190, 91, 105, 15, 13, 7
2015/7/11, 165, 77, 72, 16, 16, 7
2015/7/12, 140, 99, 81, 17, 18, 7
2015/7/13, 149, 134, 46, 16, 18, 5
2015/7/14, 115, 76, 81, 15, 19, 7
2015/7/15, 117, 63, 49, 18, 11, 6
2015/7/16, 148, 71, 54, 16, 9, 7
2015/7/17, 150, 68, 67, 13, 15, 7
2015/7/18, 144, 70, 60, 13, 12, 6
2015/7/19, 153, 75, 65, 13, 17, 7
2015/7/20, 156, 84, 83, 15, 31, 8
2015/7/21, 167, 93, 84, 15, 25, 6
2015/7/22, 170, 57, 57, 13, 20, 4
2015/7/23, 88, 50, 50, 12, 24, 4
2015/7/24, 79, 47, 58, 12, 14, 5
2015/7/25, 82, 59, 64, 17, 8, 5
2015/7/26, 90, 58, 58, 14, 11, 5
2015/7/27, 96, 78, 93, 14, 11, 9
2015/7/28, 129, 50, 73, 14, 8, 7
2015/7/29, 131, 53, 62, 16, 10, 5
2015/7/30, 101, 74, 62, 16, 12, 7
2015/7/31, 141, 55, 60, 14, 13, 6
2015/8/1, 121, 56, 63, 13, 8, 6
2015/8/2, 131, 46, 53, 13, 7, 5
2015/8/3, 108, 55, 38, 18, 18, 8
2015/8/4, 103, 55, 62, 13, 10, 5
2015/8/5, 117, 48, 65, 13, 9, 5
2015/8/6, 119, 50, 67, 14, 11, 5
2015/8/7, 120, 68, 70, 14, 10, 6
2015/8/8, 129, 58, 65, 16, 16, 14
2015/8/9, 96, 58, 64, 15, 12, 5
2015/8/10, 90, 51, 57, 14, 13, 4
2015/8/11, 95, 61, 84, 16, 21, 5
2015/8/12, 118, 68, 72, 18, 18, 6
2015/8/13, 101, 80, 95, 16, 16, 8
2015/8/14, 121, 52, 56, 10, 6, 4
2015/8/15, 97, 52, 52, 13, 8, 4
2015/8/16, 80, 60, 75, 14, 11, 5
2015/8/17, 98, 397, 74, 13, 9, 5
2015/8/18, 167, 136, 86, 12, 11, 7
2015/8/19, 157, 63, 69, 13, 8, 7
2015/8/20, 142, 58, 55, 11, 11, 8
2015/8/21, 98, 47, 44, 11, 7, 3
2015/8/22, 69, 44, 44, 12, 10, 4
2015/8/23, 86, 59, 49, 14, 12, 4
2015/8/24, 110, 56, 44, 17, 11, 5
2015/8/25, 125, 56, 39, 14, 14, 6
2015/8/26, 133, 52, 54, 12, 10, 4
2015/8/27, 95, 60, 42, 15, 12, 5
2015/8/28, 109, 47, 45, 14, 9, 3
2015/8/29, 86, 60, 62, 13, 18, 5
2015/8/30, 123, 51, 54, 10, 10, 4
2015/8/31, 133, 35, 37, 10, 7, 4
2015/9/1, 104, 35, 33, 10, 8, 4
2015/9/2, 96, 21, 12, 9, 10, 4
2015/9/3, 61, 24, 11, 6, 10, 4
2015/9/4, 56, 39, 44, 8, 12, 4
2015/9/5, 93, 72, 51, 9, 15, 6
2015/9/6, 72, 42, 52, 13, 9, 6
2015/9/7, 97, 52, 60, 13, 10, 7
2015/9/8, 111, 61, 57, 14, 13, 8
2015/9/9, 113, 43, 30, 17, 7, 4
2015/9/10, 87, 37, 29, 13, 10, 7
2015/9/11, 108, 31, 35, 8, 8, 5
2015/9/12, 84, 34, 35, 10, 8, 3
2015/9/13, 72, 59, 42, 15, 11, 5
2015/9/14, 90, 67, 71, 12, 15, 8
2015/9/15, 125, 88, 82, 13, 13, 7
2015/9/16, 163, 97, 85, 15, 14, 8
2015/9/17, 167, 105, 70, 18, 13, 10
2015/9/18, 177, 57, 46, 12, 4, 6
2015/9/19, 92, 59, 46, 14, 8, 5
2015/9/20, 87, 70, 80, 13, 8, 6
2015/9/21, 115, 110, 95, 16, 14, 12
2015/9/22, 185, 89, 101, 16, 15, 9
2015/9/23, 160, 64, 41, 16, 8, 7
2015/9/24, 103, 62, 42, 15, 9, 6
2015/9/25, 113, 51, 36, 13, 20, 4
2015/9/26, 82, 69, 39, 17, 35, 7
2015/9/27, 97, 64, 44, 15, 9, 5
2015/9/28, 98, 58, 32, 16, 10, 6
2015/9/29, 118, 37, 30, 11, 7, 5
2015/9/30, 132, 42, 27, 13, 30, 6
2015/10/1, 103, 28, 32, 6, 20, 3
2015/4/2, 174, 51, 48, 36, 33, 10
2015/4/3, 124, 41, 60, 42, 30, 7
2015/4/4, 92, 86, 48, 45, 28, 12
2015/4/5, 176, 75, 48, 36, 12, 6
2015/4/6, 110, 36, 45, 24, 4, 6
2015/4/7, 81, 58, 46, 22, 13, 6
2015/4/8, 86, 65, 53, 25, 35, 8
2015/4/9, 116, 82, 47, 24, 37, 9
2015/4/10, 137, 68, 47, 23, 35, 8
2015/4/11, 88, 100, 49, 23, 35, 7
2015/4/12, 110, 139, 44, 20, 22, 6
2015/4/13, 96, 86, 53, 22, 25, 7
2015/4/14, 103, 70, 55, 25, 36, 11
2015/4/15, 120, 347, 42, 26, 41, 11
2015/4/16, 170, 241, 45, 18, 25, 6
2015/4/17, 105, 77, 56, 22, 36, 9
2015/4/18, 109, 81, 41, 24, 39, 9
2015/4/19, 119, 75, 48, 31, 38, 7
2015/4/20, 111, 56, 51, 24, 36, 8
2015/4/21, 86, 220, 47, 21, 36, 8
2015/4/22, 109, 74, 49, 22, 34, 7
2015/4/23, 89, 97, 130, 22, 39, 8
2015/4/24, 106, 56, 225, 20, 28, 10
2015/4/25, 80, 74, 62, 19, 27, 7
2015/4/26, 124, 75, 86, 18, 36, 8
2015/4/27, 108, 117, 56, 19, 36, 13
2015/4/28, 136, 156, , 12, 24, 
2015/4/29, 146, 90, , 16, 39, 
2015/4/30, 133, 146, 119, 19, 45, 6
2015/5/1, 181, 98, 103, 16, 37, 10
2015/5/2, 171, 89, 56, 20, 39, 9
2015/5/3, 155, 150, 47, 10, 20, 6
2015/5/4, 112, 57, 56, 14, 16, 7
2015/5/5, 74, 144, 50, 16, 17, 8
2015/5/6, 136, 70, 47, 16, 14, 8
2015/5/7, 98, 112, 46, 15, 16, 8
2015/5/8, 107, 61, 49, 14, 32, 7
2015/5/9, 93, 42, 38, 15, 29, 8
2015/5/10, 89, 43, 33, 22, 32, 11
2015/5/11, 119, 44, 46, 14, 33, 8
2015/5/12, 85, 107, 58, 16, 21, 7
2015/5/13, 100, 158, 46, 19, 19, 8
2015/5/14, 114, 70, 49, 11, 28, 8
2015/5/15, 88, 60, 52, 13, 29, 7
2015/5/16, 112, 66, 60, 19, 30, 6
2015/5/17, 100, 133, 63, 26, 46, 8
2015/5/18, 157, 166, 60, 12, 30, 7
2015/5/19, 116, 86, 43, 11, 26, 7
2015/5/20, 101, 62, 54, 14, 34, 11
2015/5/21, 95, 90, 65, 19, 40, 6
2015/5/22, 85, 74, 70, 17, 45, 7
2015/5/23, 99, 72, 95, 17, 50, 7
2015/5/24, 104, 93, 109, 18, 54, 8
2015/5/25, 140, 109, 128, 19, 41, 9
2015/5/26, 155, 115, 142, 19, 35, 13
2015/5/27, 172, 123, 130, 18, 28, 11
2015/5/28, 166, 119, 113, 20, 28, 12
2015/5/29, 183, 74, 47, 19, 18, 7
2015/5/30, 109, 74, 80, 29, 30, 6
2015/5/31, 86, 146, 76, 28, 33, 7
2015/6/1, 139, 144, 61, 21, 28, 5
2015/6/2, 123, 71, 44, 21, 30, 6
2015/6/3, 84, 98, 51, 26, 36, 6
2015/6/4, 89, 43, 53, 21, 46, 11
2015/6/5, 108, 57, 51, 22, 44, 6
2015/6/6, 87, 39, 46, 20, 7, 5
2015/6/7, 79, 50, 38, 21, 18, 6
2015/6/8, 80, 46, 49, 22, 27, 6
2015/6/9, 92, 70, 105, 18, 31, 8
2015/6/10, 119, 85, 92, 12, 19, 10
2015/6/11, 154, 33, 45, 8, 11, 4
2015/6/12, 65, 28, 47, 8, 15, 5
2015/6/13, 84, 31, 53, 9, 12, 6
2015/6/14, 82, 45, 80, 10, 16, 6
2015/6/15, 91, 71, 107, 12, 23, 7
2015/6/16, 118, 62, 94, 13, 24, 8
2015/6/17, 126, 64, 65, 18, 19, 9
2015/6/18, 116, 76, 41, 14, 23, 4
2015/6/19, 81, 29, 35, 9, 21, 5
2015/6/20, 75, 50, 84, 11, 23, 6
2015/6/21, 91, 58, 98, 11, 22, 8
2015/6/22, 90, 74, 118, 13, 23, 10
2015/6/23, 140, 96, 128, 14, 26, 12
2015/6/24, 173, 105, 113, 16, 23, 12
2015/6/25, 199, 65, 61, 11, 12, 9
2015/6/26, 149, 45, 86, 10, 13, 6
2015/6/27, 91, 66, 105, 10, 11, 8
2015/6/28, 156, 106, 109, 13, 14, 12
2015/6/29, 192, 79, 67, 13, 14, 10
2015/6/30, 154, 36, 48, 10, 10, 6
2015/7/1, 99, 47, 34, 9, 9, 5
2015/1/2, 152, 108, 26, 21, 42, 23
2015/1/3, 155, 113, 18, 44, 60, 30
2015/1/4, 172, 122, 18, 41, 58, 30
2015/1/5, 182, 133, 28, 22, 33, 23
2015/1/6, 142, 56, 36, 15, 41, 23
2015/1/7, 106, 103, 22, 16, 42, 24
2015/1/8, 138, 76, 26, 15, 37, 24
2015/1/9, 138, 63, 26, 17, 40, 18
2015/1/10, 113, 68, 32, 14, 36, 22
2015/1/11, 111, 66, 30, 19, 40, 24
2015/1/12, 127, 181, 21, 28, 50, 32
2015/1/13, 186, 75, 12, 38, 65, 41
2015/1/14, 184, 65, 15, 33, 54, 37
2015/1/15, 156, 97, 20, 22, 43, 28
2015/1/16, 137, 51, 31, 10, 19, 17
2015/1/17, 84, 65, 23, 20, 44, 15
2015/1/18, 119, 94, 34, 15, 30, 17
2015/1/19, 129, 84, 26, 21, 45, 27
2015/1/20, 129, 84, 120, 18, 38, 27
2015/1/21, 141, 44, 30, 14, 30, 22
2015/1/22, 95, 73, 22, 21, 46, 28
2015/1/23, 138, 84, 27, 18, 42, 27
2015/1/24, 132, 84, 24, 23, 45, 26
2015/1/25, 139, 143, 18, 29, 56, 32
2015/1/26, 187, 49, 30, 13, 24, 26
2015/1/27, 119, 36, 29, 13, 24, 6
2015/1/28, 92, 53, 26, 16, 39, 8
2015/1/29, 118, 48, 31, 14, 27, 5
2015/1/30, 117, 42, 30, 13, 27, 5
2015/1/31, 90, 44, 29, 13, 29, 7
2015/2/1, 93, 72, 23, 22, 51, 13
2015/2/2, 138, 141, 13, 33, 67, 22
2015/2/3, 178, 102, 34, 23, 41, 14
2015/2/4, 130, 44, 33, 12, 25, 3
2015/2/5, 83, 46, 35, 17, 37, 8
2015/2/6, 95, 52, 33, 14, 31, 7
2015/2/7, 101, 45, 38, 12, 19, 5
2015/2/8, 79, 46, 32, 16, 33, 8
2015/2/9, 111, 73, 28, 19, 37, 12
2015/2/10, 126, 71, 36, 15, 31, 13
2015/2/11, 116, 53, 63, 13, 30, 9
2015/2/12, 100, 50, 34, 14, 33, 6
2015/2/13, 103, 79, 30, 20, 40, 12
2015/2/14, 134, 108, 31, 24, 52, 15
2015/2/15, 166, 184, 34, 16, 38, 11
2015/2/16, 160, 53, 36, 12, 26, 7
2015/2/17, 95, 26, 41, 11, 21, 5
2015/2/18, 82, 37, 38, 17, 39, 8
2015/2/19, 87, 98, 41, 18, 47, 12
2015/2/20, 163, 85, 22, 25, 44, 17
2015/2/21, 182, 157, 37, 16, 32, 14
2015/2/22, 153, 107, 34, 10, 20, 26
2015/2/23, 110, 49, 32, 14, 37, 27
2015/2/24, 103, 62, 34, 15, 40, 30
2015/2/25, 112, 34, 38, 9, 18, 26
2015/2/26, 90, 30, 38, 11, 27, 26
2015/2/27, 79, 67, 30, 14, 30, 28
2015/2/28, 95, 178, 36, 16, 35, 32
2015/3/1, 124, 71, 36, 14, 41, 29
2015/3/2, 115, 75, 38, 13, 35, 28
2015/3/3, 125, 109, 36, 9, 36, 27
2015/3/4, 100, 55, 34, 14, 32, 27
2015/3/5, 120, 85, 37, 16, 42, 27
2015/3/6, 155, 120, 38, 24, 50, 28
2015/3/7, 192, 94, 45, 19, 39, 27
2015/3/8, 141, 103, 39, 11, 31, 25
2015/3/9, 138, 39, 40, 9, 28, 25
2015/3/10, 87, 49, 40, 12, 35, 25
2015/3/11, 90, 49, 40, 12, 31, 27
2015/3/12, 97, 53, 41, 12, 31, 25
2015/3/13, 96, 40, 45, 11, 26, 24
2015/3/14, 83, 219, 46, 15, 38, 9
2015/3/15, 133, 164, 41, 12, 30, 7
2015/3/16, 147, 252, 50, 18, 54, 14
2015/3/17, 168, 136, 45, 11, 29, 7
2015/3/18, 110, 236, 60, 24, 42, 15
2015/3/19, 197, 222, 42, 13, 44, 8
2015/3/20, 140, 219, 48, 12, 45, 7
2015/3/21, 127, 104, 43, 9, 38, 5
2015/3/22, 97, 48, 42, 11, 41, 6
2015/3/23, 88, 40, 34, 12, 36, 8
2015/3/24, 101, 37, 44, 14, 32, 7
2015/3/25, 82, 121, 78, 20, 41, 12
2015/3/26, 133, 72, 89, 22, 42, 14
2015/3/27, 125, 95, 72, 32, 46, 13
2015/3/28, 169, 454, 46, 24, 32, 7
2015/3/29, 158, 156, 66, 24, 28, 9
2015/3/30, 144, 259, 95, 31, 49, 13
2015/3/31, 190, 207, 63, 32, 41, 12
2015/4/1, 188, 125, 47, 27, 37, 10
2014/10/2, 88, 39, 33, 36, 43, 17
2014/10/3, 76, 34, 39, 31, 46, 16
2014/10/4, 83, 29, 37, 31, 19, 14
2014/10/5, 73, 16, 44, 29, 13, 12
2014/10/6, 52, 35, 46, 31, 20, 14
2014/10/7, 75, 55, 51, 37, 22, 17
2014/10/8, 86, 90, 63, 40, 21, 20
2014/10/9, 145, 138, 54, 48, 24, 27
2014/10/10, 167, 102, 94, 41, 17, 21
2014/10/11, 172, 85, 53, 39, 14, 15
2014/10/12, 126, 14, 50, 52, 14, 11
2014/10/13, 74, 31, 52, 70, 14, 13
2014/10/14, 54, 46, 23, 19, 16, 17
2014/10/15, 79, 43, 27, 13, 17, 11
2014/10/16, 75, 40, 24, 29, 26, 16
2014/10/17, 74, 55, 25, 30, 37, 20
2014/10/18, 86, 46, 27, 24, 29, 17
2014/10/19, 81, 67, 24, 35, 32, 26
2014/10/20, 115, 54, 32, 19, 21, 19
2014/10/21, 112, 59, 230, 20, 21, 22
2014/10/22, 133, 68, 16, 29, 27, 29
2014/10/23, 142, 70, 13, 39, 25, 32
2014/10/24, 136, 88, 19, 28, 27, 28
2014/10/25, 104, 56, 24, 22, 26, 21
2014/10/26, 80, 33, 32, 7, 20, 13
2014/10/27, 65, 56, 34, 15, 24, 15
2014/10/28, 62, 71, 28, 26, 29, 22
2014/10/29, 114, 71, 30, 28, 33, 25
2014/10/30, 148, 86, 25, 29, 32, 27
2014/10/31, 161, 74, 28, 18, 29, 20
2014/11/1, 145, 20, 38, 9, 25, 12
2014/11/2, 72, 19, 42, 10, 20, 15
2014/11/3, 63, 43, 38, 16, 26, 19
2014/11/4, 71, 64, 40, 18, 32, 22
2014/11/5, 95, 50, 41, 13, 31, 18
2014/11/6, 84, 24, 42, 11, 21, 15
2014/11/7, 64, 51, 40, 17, 22, 17
2014/11/8, 100, 59, 38, 16, 24, 16
2014/11/9, 104, 45, 42, 15, 26, 18
2014/11/10, 87, 62, 39, 20, 33, 21
2014/11/11, 118, 41, 41, 8, 19, 13
2014/11/12, 75, 40, 45, 7, 14, 13
2014/11/13, 66, 46, 46, 15, 25, 16
2014/11/14, 98, 66, 46, 17, 31, 18
2014/11/15, 114, 82, 42, 19, 33, 19
2014/11/16, 134, 42, 50, 11, 20, 15
2014/11/17, 95, 62, 47, 17, 27, 17
2014/11/18, 105, 86, 44, 20, 35, 21
2014/11/19, 135, 151, 115, 33, 60, 32
2014/11/20, 181, 76, 170, 26, 43, 20
2014/11/21, 128, 50, 185, 16, 28, 18
2014/11/22, 87, 63, 186, 22, 47, 23
2014/11/23, 109, 73, 24, 21, 40, 23
2014/11/24, 151, 52, 24, 19, 33, 21
2014/11/25, 103, 137, 15, 30, 55, 32
2014/11/26, 176, 130, 25, 30, 43, 31
2014/11/27, 195, 51, 26, 19, 42, 20
2014/11/28, 105, 66, 15, 32, 44, 25
2014/11/29, 152, 83, 13, 58, 59, 33
2014/11/30, 183, 155, 31, 12, 16, 15
2014/12/1, 97, 97, 25, 11, 16, 16
2014/12/2, 75, 50, 25, 15, 30, 18
2014/12/3, 112, 52, 30, 10, 17, 15
2014/12/4, 76, 39, 30, 10, 18, 15
2014/12/5, 77, 53, 27, 21, 36, 20
2014/12/6, 106, 120, 22, 31, 43, 24
2014/12/7, 140, 49, 26, 13, 24, 17
2014/12/8, 78, 77, 22, 20, 42, 22
2014/12/9, 133, 83, 15, 41, 60, 35
2014/12/10, 173, 116, 28, 23, 36, 22
2014/12/11, 138, 60, 27, 13, 25, 18
2014/12/12, 105, 63, 26, 11, 25, 17
2014/12/13, 85, 74, 23, 25, 44, 22
2014/12/14, 118, 80, 19, 34, 45, 25
2014/12/15, 136, 79, 26, 13, 23, 18
2014/12/16, 104, 48, 26, 8, 16, 16
2014/12/17, 84, 70, 27, 24, 44, 21
2014/12/18, 108, 120, 16, 36, 57, 30
2014/12/19, 180, 75, 28, 11, 29, 17
2014/12/20, 114, 44, 24, 12, 35, 19
2014/12/21, 106, 68, 26, 14, 36, 19
2014/12/22, 102, 85, 20, 27, 49, 26
2014/12/23, 136, 71, 22, 23, 45, 23
2014/12/24, 144, 45, 31, 14, 39, 20
2014/12/25, 102, 61, 26, 17, 44, 23
2014/12/26, 117, 90, 19, 25, 56, 27
2014/12/27, 160, 99, 24, 25, 56, 24
2014/12/28, 167, 99, 25, 35, 53, 25
2014/12/29, 152, , , , , 
2014/7/2, 158, 70, 81, 14, 26, 12
2014/7/3, 143, 73, 59, 16, 30, 15
2014/7/4, 134, 72, 80, 14, 27, 14
2014/7/5, 96, 99, 83, 16, 24, 14
2014/7/6, 143, 104, 110, 14, 17, 15
2014/7/7, 133, 137, 92, 15, 17, 17
2014/7/8, 186, 70, 41, 12, 15, 11
2014/7/9, 96, 55, 33, 14, 16, 9
2014/7/10, 89, 69, 55, 15, 14, 12
2014/7/11, 80, 60, 41, 12, 15, 10
2014/7/12, 75, 42, 45, 11, 13, 10
2014/7/13, 68, 53, 41, 15, 13, 11
2014/7/14, 76, 70, 61, 14, 15, 11
2014/7/15, 84, 64, 63, 18, 14, 12
2014/7/16, 103, 84, 88, 16, 20, 13
2014/7/17, 122, 113, 113, 15, 23, 16
2014/7/18, 146, 156, 118, 17, 29, 20
2014/7/19, 164, 129, 105, 17, 45, 18
2014/7/20, 148, 63, 83, 13, 48, 15
2014/7/21, 97, 33, 47, 11, 34, 11
2014/7/22, 64, 46, 27, 14, 19, 12
2014/7/23, 81, 55, 44, 14, 14, 13
2014/7/24, 83, 73, 68, 15, 16, 14
2014/7/25, 109, 76, 67, 16, 18, 13
2014/7/26, 100, 82, 55, 16, 25, 14
2014/7/27, 86, 85, 65, 16, 37, 16
2014/7/28, 98, 112, 65, 28, 47, 20
2014/7/29, 113, 109, 61, 15, 39, 16
2014/7/30, 133, 41, 55, 15, 22, 15
2014/7/31, 87, 58, 59, 14, 25, 17
2014/8/1, 117, 70, 60, 14, 35, 19
2014/8/2, 147, 73, 52, 14, 40, 18
2014/8/3, 109, 37, 34, 12, 35, 13
2014/8/4, 99, 18, 27, 11, 14, 12
2014/8/5, 73, 24, 32, 12, 26, 10
2014/8/6, 65, 37, 28, 12, 38, 12
2014/8/7, 81, 39, 50, 13, 30, 12
2014/8/8, 91, 43, 58, 15, 35, 16
2014/8/9, 86, 56, 55, 16, 40, 15
2014/8/10, 103, 32, 32, 10, 23, 8
2014/8/11, 78, 28, 29, 12, 26, 11
2014/8/12, 78, 28, 32, 13, 23, 13
2014/8/13, 78, 26, 30, 17, 15, 15
2014/8/14, 94, 25, 28, 15, 17, 13
2014/8/15, 80, 39, 39, 14, 19, 13
2014/8/16, 82, 61, 58, 16, 26, 13
2014/8/17, 99, 75, 30, 12, 28, 5
2014/8/18, 117, 58, 96, 14, 28, 8
2014/8/19, 105, 83, 173, 17, 30, 15
2014/8/20, 150, 90, 157, 20, 34, 15
2014/8/21, 132, 76, 107, 17, 34, 16
2014/8/22, 118, 95, 68, 19, 28, 17
2014/8/23, 145, 45, 41, 14, 22, 15
2014/8/24, 92, 22, 35, 11, 17, 13
2014/8/25, 90, 37, 47, 12, 24, 17
2014/8/26, 66, 54, 40, 16, 30, 13
2014/8/27, 81, 68, 67, 16, 36, 15
2014/8/28, 87, 62, 66, 14, 26, 16
2014/8/29, 164, 57, 59, 16, 25, 15
2014/8/30, 147, 63, 48, 22, 22, 17
2014/8/31, 150, 40, 48, 19, 22, 16
2014/9/1, 100, 47, 40, 23, 28, 18
2014/9/2, 117, 37, 39, 21, 35, 16
2014/9/3, 81, 45, 34, 17, 34, 13
2014/9/4, 73, 61, 40, 27, 37, 16
2014/9/5, 85, 60, 74, 19, 42, 12
2014/9/6, 88, 76, 73, 19, 40, 16
2014/9/7, 153, 80, 57, 19, 39, 18
2014/9/8, 156, 39, 36, 15, 31, 13
2014/9/9, 68, 54, 48, 19, 39, 14
2014/9/10, 72, 71, 70, 25, 46, 15
2014/9/11, 96, 90, 65, 27, 41, 16
2014/9/12, 151, 44, 61, 22, 42, 16
2014/9/13, 100, 51, 76, 21, 46, 15
2014/9/14, 94, 20, 59, 20, 12, 12
2014/9/15, 61, 27, 52, 22, 14, 12
2014/9/16, 60, 41, 52, 24, 41, 15
2014/9/17, 65, 43, 57, 25, 57, 15
2014/9/18, 74, 42, 66, 22, 33, 14
2014/9/19, 72, 51, 70, 22, 16, 14
2014/9/20, 85, 56, 61, 23, 10, 14
2014/9/21, 91, 55, 77, 22, 18, 16
2014/9/22, 91, 69, 69, 24, 11, 19
2014/9/23, 120, 19, 51, 22, 10, 16
2014/9/24, 72, 24, 58, 24, 7, 14
2014/9/25, 66, 36, 51, 25, 35, 15
2014/9/26, 77, 48, 47, 29, 15, 16
2014/9/27, 84, 28, 40, 31, 17, 14
2014/9/28, 63, 46, 40, 32, 25, 17
2014/9/29, 68, 38, 38, 28, 18, 12
2014/9/30, 79, 31, 40, 29, 33, 16
2014/10/1, 60, 47, 39, 35, 42, 19
2014/4/2, 138, 68, 53, 10, 33, 11
2014/4/3, 99, 55, 55, 9, 29, 9
2014/4/4, 73, 84, 56, 10, 31, 11
2014/4/5, 100, 54, 61, 9, 30, 10
2014/4/6, 76, 60, 63, 16, 33, 10
2014/4/7, 105, 80, 77, 23, 38, 13
2014/4/8, 102, 95, 79, 24, 43, 12
2014/4/9, 146, 143, 60, 19, 36, 12
2014/4/10, 136, 228, 56, 16, 44, 5
2014/4/11, 152, 114, 66, 18, 47, 17
2014/4/12, 144, 92, 73, 22, 43, 15
2014/4/13, 170, 90, 72, 19, 37, 15
2014/4/14, 145, 105, 95, 20, 40, 15
2014/4/15, 141, 198, 75, 18, 40, 17
2014/4/16, 183, 123, 63, 14, 47, 14
2014/4/17, 143, 89, 53, 22, 45, 19
2014/4/18, 168, 73, 43, 20, 37, 15
2014/4/19, 129, 82, 46, 17, 37, 15
2014/4/20, 137, 37, 44, 12, 30, 10
2014/4/21, 80, 45, 47, 13, 27, 6
2014/4/22, 79, 56, 53, 15, 33, 4
2014/4/23, 93, 78, 55, 17, 43, 3
2014/4/24, 102, 103, 84, 14, 68, 14
2014/4/25, 155, 278, 46, 9, 46, 9
2014/4/26, 135, 49, 47, 12, 33, 11
2014/4/27, 94, 61, 61, 11, 51, 10
2014/4/28, 79, 76, 76, 18, 39, 12
2014/4/29, 95, 80, 69, 16, 34, 11
2014/4/30, 97, 81, 91, 16, 35, 13
2014/5/1, 99, 180, 76, 14, 38, 15
2014/5/2, 137, 77, 40, 7, 22, 9
2014/5/3, 72, 227, 40, 14, 31, 9
2014/5/4, 84, 185, 39, 6, 24, 4
2014/5/5, 83, 38, 45, 11, 30, 10
2014/5/6, 77, 98, 47, 20, 40, 11
2014/5/7, 98, 56, 45, 16, 28, 10
2014/5/8, 91, 69, 92, 16, 37, 8
2014/5/9, 92, 94, 85, 18, 48, 16
2014/5/10, 153, 61, 53, 20, 46, 16
2014/5/11, 144, 35, 48, 18, 38, 17
2014/5/12, 101, 40, 54, 19, 40, 13
2014/5/13, 75, 169, 47, 18, 41, 19
2014/5/14, 95, 72, 66, 9, 30, 9
2014/5/15, 90, 182, 39, 12, 38, 5
2014/5/16, 131, 56, 66, 10, 34, 6
