Incident ID,Incident Date,State,City Or County,Address,# Killed,# Injured,total
1825525,16-Oct-20,Florida,Orlando,2000 block of N Forsyth Rd,3,1,4
1826675,16-Oct-20,California,San Francisco,200 block of Scherwin St,1,3,4
1824979,15-Oct-20,Louisiana,Lafayette,100 block of Laser Ln,2,2,4
1824073,14-Oct-20,Pennsylvania,Philadelphia,3900 block of  Buist Ave,0,4,4
1821496,11-Oct-20,Georgia,Atlanta,330 W Peachtree St NW,0,4,4
1820156,10-Oct-20,Illinois,Chicago,100 block of S Keeler Ave,1,3,4
1819955,10-Oct-20,Missouri,Saint Louis (Jennings),8800 block of Shannon Fox Cir,2,2,4
1817184,7-Oct-20,New York,Brooklyn,181 Hegeman Ave,1,3,4
1815308,5-Oct-20,District of Columbia,Washington,400 block of Orange St SE,1,3,4
1813583,3-Oct-20,California,Sacramento,Roanoke Ave and Haywood St,1,3,4
1812972,2-Oct-20,California,Los Angeles,51st St and Hoover St,0,4,4
1812838,2-Oct-20,Washington,Seattle,9700 block of 59th Ave S,0,4,4
1810696,30-Sep-20,North Carolina,Greensboro,700 block of Milton St,0,4,4
1810881,30-Sep-20,Florida,Jacksonville,12517 Beach Blvd,0,4,4
1809484,29-Sep-20,Ohio,Painesville,100 block of Morse Ave,2,2,4
1806806,27-Sep-20,Ohio,Sandusky,Hancock St and Neil St,1,3,4
1808628,27-Sep-20,California,San Bernardino,900 block of N Sierra Way,1,3,4
1807096,27-Sep-20,Tennessee,Nashville,619 Millwood Dr,0,4,4
1807046,26-Sep-20,Pennsylvania,Philadelphia,100 block of N Lindenwood St,0,4,4
1806035,26-Sep-20,Alabama,Enterprise,507 Glover Ave,1,3,4
1805722,26-Sep-20,Illinois,Chicago,2400 block of W Lithuanian Plaza Ct,0,4,4
1806500,25-Sep-20,Pennsylvania,Philadelphia,1300 block of Sanger St,0,4,4
1804511,23-Sep-20,Georgia,Hampton,1577 Glynn Ct,1,3,4
1800549,20-Sep-20,New York,Corona (Queens),Merrick Blvd and Foch Blvd,0,4,4
1800514,20-Sep-20,Connecticut,Stamford,Ursula Pl and Dale St,1,3,4
1799748,19-Sep-20,Illinois,Chicago,12200 block of S May St,0,4,4
1799703,19-Sep-20,Illinois,Chicago,6900 block of S Claremont Ave,0,4,4
1800188,19-Sep-20,New Jersey,Plainfield,523 W 3rd St,0,4,4
1799160,18-Sep-20,Arkansas,Little Rock,5311 Mabelvale Pike,0,4,4
1795391,14-Sep-20,Louisiana,Baker,Burgess Dr,0,4,4
1793559,13-Sep-20,Florida,Tampa,5110 N 40th St,0,4,4
1794086,13-Sep-20,Illinois,Chicago,6100 block of S Throop St,1,3,4
1793771,12-Sep-20,Pennsylvania,Philadelphia,N 18th St and Dauphin St,0,4,4
1788168,7-Sep-20,Louisiana,New Orleans,1500 block of Freret St,0,4,4
1786920,6-Sep-20,Illinois,Chicago,S Kingston Ave and E 77th St,0,4,4
1787977,6-Sep-20,Tennessee,Memphis,6555 Lost Oak Dr,0,4,4
1786829,6-Sep-20,Colorado,Commerce City,6700 block of Birch St,0,4,4
1786890,6-Sep-20,Missouri,Saint Louis,5700 block of Minerva Ave,1,3,4
1787387,6-Sep-20,Maryland,Baltimore,4900 block of Reisterstown Rd,0,4,4
1786488,5-Sep-20,Texas,Houston,9940 Fondren Rd,0,4,4
1786449,5-Sep-20,Maryland,Baltimore,2000 block of W Lexington St,1,3,4
1786806,5-Sep-20,Arkansas,Little Rock,400 President Clinton Ave,0,4,4
1805455,3-Sep-20,South Carolina,Anderson,R St and Chase Ave,1,3,4
1785358,3-Sep-20,Florida,Miami,2000 block of NW 71st St,1,3,4
1784570,3-Sep-20,Arkansas,Hensley,Woodson Lateral Rd and I-530,1,3,4
1785593,3-Sep-20,Arkansas,Little Rock,19 Nandina Cir,0,4,4
1783582,2-Sep-20,Pennsylvania,Philadelphia,1800 block of Moore St,2,2,4
1784141,2-Sep-20,Georgia,Albany,1400 block of E Residence Ave,1,3,4
1783928,2-Sep-20,California,Oakland,Kerwin Ave and 105th Ave,0,4,4
1782962,31-Aug-20,Florida,Tallahassee,2660 Old Bainbridge Rd,0,4,4
1780199,30-Aug-20,Illinois,Zion,2300 block of Joppa Ave,1,3,4
1780266,30-Aug-20,Texas,San Antonio,S Olive St and Aransas Ave,2,2,4
1784122,30-Aug-20,Pennsylvania,Philadelphia,5317 Oxford Ave,0,4,4
1780228,29-Aug-20,Nevada,Las Vegas,777 E Twain Ave,2,2,4
1778435,28-Aug-20,Minnesota,Minneapolis,2400 block of Irving Ave N,0,4,4
1778542,28-Aug-20,Pennsylvania,Chester,2900 block of W 2nd St,1,3,4
1777607,27-Aug-20,Oregon,Portland,10500 block of NE Halsey St,1,3,4
1777180,26-Aug-20,Michigan,Pontiac,252 Carriage Circle Dr,3,1,4
1776905,26-Aug-20,South Carolina,Hilton Head Island,Muddy Creek Rd and Spanish Wells Rd,0,4,4
1777400,26-Aug-20,Pennsylvania,Philadelphia,5500 block of Chew Ave,0,4,4
1775249,25-Aug-20,New York,Rochester,70 block of Flower St,0,4,4
1774123,24-Aug-20,Michigan,Detroit,11938 E McNichols Rd,0,4,4
1773194,24-Aug-20,California,Sacramento,1200 block of Helena Ave,1,3,4
1774138,24-Aug-20,Florida,West Palm Beach,1000 block of 18th St,0,4,4
1772513,23-Aug-20,New York,Brooklyn,2946 W 23rd St,1,3,4
1772438,23-Aug-20,Illinois,Champaign,100 block of Kenwood Rd,0,4,4
1773006,23-Aug-20,Illinois,Chicago,6600 S Halsted St,0,4,4
1772764,22-Aug-20,Illinois,Rockford,1300 block of 10th St,1,3,4
1772174,22-Aug-20,Alabama,Bessemer (Hueytown),Allison Bonnet Memorial Dr and Rutledge Dr,1,3,4
1769444,19-Aug-20,Pennsylvania,Philadelphia,700 block of S 55th St,0,4,4
1767851,18-Aug-20,New York,Corona (Queens),35-35 21st St,0,4,4
1767747,18-Aug-20,Illinois,Rockford,3001 Harney Ct,0,4,4
1766574,17-Aug-20,New York,Brooklyn,Atlantic Ave and Hinsdale St,0,4,4
1765658,16-Aug-20,Kentucky,Lexington,1000 block of Newtown Ct,1,3,4
1765624,16-Aug-20,Ohio,Cincinnati,700 block of Chalfonte Pl,1,3,4
1766423,16-Aug-20,Ohio,Cincinnati,700 block of Chalfonte Pl,1,3,4
1765920,16-Aug-20,Oklahoma,Oklahoma City,SW 59th St and Agnew Ave,0,4,4
1765336,15-Aug-20,Michigan,Belleville,24914 Martinsville Rd,4,0,4
1764619,14-Aug-20,New York,New York (Manhattan),111 Lenox Ave,0,4,4
1762997,12-Aug-20,Ohio,Dayton,2049 Catalpa Dr,1,3,4
1760207,9-Aug-20,Mississippi,Jackson,3600 block of Cromwell St,0,4,4
1760261,9-Aug-20,Texas,Houston,9700 Homestead Rd,0,4,4
1758774,8-Aug-20,New York,Albany,First St and Quail St,1,3,4
1757380,6-Aug-20,California,Oakland,4500 block of Fairfax Ave,1,3,4
1756248,5-Aug-20,Illinois,Chicago,700 block of S Karlov Ave,0,4,4
1755566,4-Aug-20,Wisconsin,Madison,333 S Rosa Rd,0,4,4
1755297,4-Aug-20,District of Columbia,Washington,5400 block of Georgia Ave NW,0,4,4
1754640,4-Aug-20,Missouri,Saint Louis,5300 block of Bircher Blvd,1,3,4
1754363,3-Aug-20,New York,Bronx,450 St Ann's Ave,0,4,4
1753320,2-Aug-20,Pennsylvania,Philadelphia,3100 block of Weymouth St,0,4,4
1752790,1-Aug-20,Alabama,Montgomery,1100 block of Eastern Blvd,0,4,4
1752019,31-Jul-20,Pennsylvania,Philadelphia,2500 block of Ingersoll St,1,3,4
1750250,29-Jul-20,Michigan,Detroit,5200 block of Canton St,0,4,4
1749281,28-Jul-20,Delaware,Wilmington,1100 block of Beech St,2,2,4
1749535,28-Jul-20,Wisconsin,Milwaukee,2600 block of W Atkinson Ave,0,4,4
1748134,27-Jul-20,Washington,Federal Way,2410 S 312th St,1,3,4
1746441,26-Jul-20,Michigan,Flint,4462 Corunna Rd,1,3,4
1746658,26-Jul-20,Texas,Mount Enterprise,1039 FM 1798,0,4,4
1746282,26-Jul-20,Kentucky,Louisville,I-64,1,3,4
1746417,26-Jul-20,Colorado,Commerce City,6300 block of Ivanhoe St,1,3,4
1748023,26-Jul-20,Arkansas,Magnolia,1000 block of W Monroe St,0,4,4
1745903,25-Jul-20,North Carolina,Raleigh,503 Bragg St,0,4,4
1746160,25-Jul-20,Florida,Miami,2900 block of Northwest 51st St,1,3,4
1746674,25-Jul-20,Texas,Dallas,525 S Riverfront Blvd,0,4,4
1744407,24-Jul-20,Georgia,Atlanta,Sunset Ave NW and Lester St NW,2,2,4
1743168,23-Jul-20,Virginia,Fairfield,3700 block of Meadowbridge Rd,1,3,4
1743488,23-Jul-20,Virginia,Petersburg,Wesley St,0,4,4
1743108,22-Jul-20,Michigan,Warren,28200 block of Lawson St,0,4,4
1739920,19-Jul-20,Michigan,Detroit,McKinney St and Meuse St,1,3,4
1739917,19-Jul-20,Michigan,Detroit,9122 Dexter Ave,4,0,4
1739097,17-Jul-20,Ohio,Columbus,E 6th Ave and Summit St,0,4,4
1739413,17-Jul-20,Florida,Madison,SW Louisiana Terrace,0,4,4
1736383,15-Jul-20,Louisiana,Shreveport,6725 Buncombe Rd,1,3,4
1734064,13-Jul-20,Kentucky,Louisville,1200 block of W Hill St,1,3,4
1732993,12-Jul-20,New York,Brooklyn,Madison St and Marcus Garvey Blvd,1,3,4
1732365,12-Jul-20,Florida,Fort Lauderdale,3000 block of NW 12th Ct,2,2,4
1733188,12-Jul-20,Illinois,Chicago,700 block of W 66th Pl,1,3,4
1725883,5-Jul-20,Illinois,Chicago,3700 block of W Jackson Blvd,0,4,4
1725802,5-Jul-20,Iowa,Davenport,1000 block of W 3rd St,1,3,4
1726770,5-Jul-20,Arkansas,Helena,1317 Perry St,1,3,4
1725379,5-Jul-20,Wisconsin,Milwaukee,5800 block of W Hope Ave,0,4,4
1726446,5-Jul-20,Texas,Houston,Service Rd and Holcombe Blvd,0,4,4
1725327,5-Jul-20,Maryland,Cambridge,700 block of Weaver Ave,0,4,4
1725635,5-Jul-20,Pennsylvania,Ephrata,6 Blackberry Ln,0,4,4
1727515,5-Jul-20,Mississippi,Greenville,Union St,0,4,4
1725025,4-Jul-20,Maryland,Temple Hills (Marlow Heights),4600 Dallas Pl,1,3,4
1725098,4-Jul-20,Illinois,Chicago,8300 block of S Kingston Ave,1,3,4
1724887,4-Jul-20,Louisiana,Baton Rouge,11300 block of Greenwell Springs Rd,0,4,4
1724219,4-Jul-20,Mississippi,Jackson,6340 Ridgewood Ct Dr,1,3,4
1723897,3-Jul-20,Alabama,Birmingham (Hoover),2000 Riverchase Galleria,1,3,4
1724273,3-Jul-20,Maryland,Baltimore,700 block of S Woodington Rd,0,4,4
1723352,2-Jul-20,Massachusetts,Somerville,5 River Rd,0,4,4
1722142,1-Jul-20,California,Oakland,MacArthur Fwy and 106th Ave,0,4,4
1729506,1-Jul-20,Louisiana,Lake Charles,1600 block of Moss St,0,4,4
1721669,30-Jun-20,Massachusetts,Boston,14 Circuit St,1,3,4
1720761,30-Jun-20,Illinois,Chicago,350 W Chicago Ave,0,4,4
1721572,30-Jun-20,Ohio,Dayton,3500 block of Stanford Pl,0,4,4
1722317,30-Jun-20,Arkansas,Greenbrier,123 Laramie Rd,0,4,4
1720834,29-Jun-20,California,Sylmar,Osborne St and Foothill Blvd,0,4,4
1720655,29-Jun-20,South Dakota,Sioux Falls,902 N Prairie Ave,1,3,4
1719693,28-Jun-20,Pennsylvania,Philadelphia,1900 block of E Somerset St,2,2,4
1718966,27-Jun-20,Illinois,Chicago,3100 block of S Rhodes Ave,2,2,4
1718463,27-Jun-20,Illinois,Peoria,1400 block of SW Jefferson St,0,4,4
1718238,27-Jun-20,New York,Brooklyn,Rockaway Pkwy and Ave B,0,4,4
1719645,27-Jun-20,Arkansas,Blytheville,600 block of Parkway Dr,3,1,4
1718292,26-Jun-20,California,Fresno,Pico Ave,0,4,4
1717173,26-Jun-20,Arizona,Phoenix,5035 W McDowell Rd,0,4,4
1717543,25-Jun-20,Pennsylvania,Philadelphia,Emerald St and E Atlantic St,0,4,4
1716944,25-Jun-20,Connecticut,Bridgeport,527 Huntington Rd,1,3,4
1715616,24-Jun-20,Tennessee,Jackson,Melwood St,0,4,4
1714504,23-Jun-20,Illinois,Chicago,9100 block of South Ellis Ave,0,4,4
1712876,22-Jun-20,Minnesota,Minneapolis,N Morgan Ave and N 16th Ave,0,4,4
1712898,22-Jun-20,Minnesota,Minneapolis,627 W Broadway,0,4,4
1712386,22-Jun-20,Illinois,Chicago,5200 block of S Lowe Ave,0,4,4
1711747,21-Jun-20,New York,Buffalo,W Ferry St and Niagara St,0,4,4
1711690,21-Jun-20,Alabama,Auburn,600 block of Railroad Ave,0,4,4
1713493,21-Jun-20,Texas,Corpus Christi,5802 Everhart Rd,1,3,4
1711487,21-Jun-20,Illinois,Chicago,2600 block of W Potomac Ave,1,3,4
1710537,20-Jun-20,New York,Bronx,Mount Eden Pkwy and Monroe Ave,0,4,4
1711876,20-Jun-20,Michigan,Detroit,Appoline St and Puritan Ave,0,4,4
1711272,20-Jun-20,Michigan,Saginaw,Livingston Dr and Tausend St,1,3,4
1710920,20-Jun-20,North Carolina,Pinetops,715 E Lashley St,2,2,4
1711134,20-Jun-20,New York,Bronx,Mapes Ave,0,4,4
1708432,17-Jun-20,Illinois,Chicago,1323 W 76th St,0,4,4
1706994,16-Jun-20,Iowa,Fort Dodge,900 block of 10th Ave SW,2,2,4
1706710,15-Jun-20,Illinois,Chicago,W Diversey Ave,0,4,4
1705050,14-Jun-20,Louisiana,Lake Charles,3945 US-90,0,4,4
1705346,14-Jun-20,Louisiana,New Orleans,600 block of S Lopez St,2,2,4
1705355,13-Jun-20,Arkansas,Rison,Carver St and Center St,0,4,4
1704217,12-Jun-20,New York,Bronx,E 233rd St and Bronx River Pkwy,1,3,4
1702276,11-Jun-20,Virginia,Richmond,800 block of N 1st St,0,4,4
1701382,10-Jun-20,Ohio,Toledo,1100 block of Baker St,1,3,4
1700371,8-Jun-20,New York,Brooklyn,512 Bristol St,0,4,4
1700250,8-Jun-20,Tennessee,Memphis,1525 E McLemore Ave,0,4,4
1700234,7-Jun-20,Illinois,Robbins,13600 block of Central Park Ave,1,3,4
1698987,7-Jun-20,Illinois,Chicago,50 block of S Seeley Ave,1,3,4
1698276,6-Jun-20,Ohio,Ironton,1305 S 3rd St,0,4,4
1697541,5-Jun-20,Colorado,Denver,4900 block of Wheeling St,0,4,4
1695998,2-Jun-20,Texas,Dallas,7460 S Westmoreland Rd,1,3,4
1695645,2-Jun-20,Illinois,Chicago,8404 S Colfax Ave,0,4,4
1694735,1-Jun-20,Missouri,Saint Louis,1915 Olive St,0,4,4
1693580,31-May-20,Pennsylvania,Philadelphia,700 block of E Clearfield St,0,4,4
1692513,30-May-20,New Jersey,Paterson,E 23rd St and 10th Ave,0,4,4
1692912,30-May-20,District of Columbia,Washington,300 block of 37th St SE,0,4,4
1690922,28-May-20,Tennessee,Memphis,TN 385 and Kirby Pkwy,0,4,4
1691440,28-May-20,Pennsylvania,Philadelphia,300 block of N 55th St,1,3,4
1690524,27-May-20,Ohio,Cleveland,12800 Euclid Ave,1,3,4
1689419,27-May-20,Pennsylvania,Philadelphia,1800 block of Hart Ln,0,4,4
1688610,26-May-20,Mississippi,Vicksburg,4045 Clay St,0,4,4
1689252,26-May-20,Pennsylvania,Philadelphia,2700 block of N Darian St,0,4,4
1688917,26-May-20,Illinois,Chicago,W Washington Blvd and N Hamlin Blvd,2,2,4
1687219,24-May-20,Missouri,Saint Louis,Union Boulevard and Cote Brilliante Ave,0,4,4
