precinct,precinct_id,contest_title,all_votes,donald_j_trump,joseph_r_biden_jr,other_candidates,trump_pct,biden_pct,other_pct,winner_name,winner_votes,winning_pct,top_candidate_one,top_candidate_two,top_candidate_three,top_candidate_one_votes,top_candidate_two_votes,top_candidate_three_votes,top_candidate_one_pct,top_candidate_two_pct,top_candidate_three_pct
52195,101386,President,129.0,43.0,61.0,25.0,33.33,47.29,19.38,Joseph R Biden Jr,61.0,47.29,Joseph R Biden Jr,Donald J Trump,Marianne Williamson,61.0,43.0,8.0,47.29,33.33,6.2
52196,101387,President,58.0,14.0,28.0,16.0,24.14,48.28,27.59,Joseph R Biden Jr,28.0,48.28,Joseph R Biden Jr,Donald J Trump,Dean Phillips,28.0,14.0,4.0,48.28,24.14,6.9
52197,101388,President,509.0,216.0,212.0,81.0,42.44,41.65,15.91,Donald J Trump,216.0,42.44,Donald J Trump,Joseph R Biden Jr,Nikki Haley,216.0,212.0,38.0,42.44,41.65,7.47
52200,101390,President,566.0,220.0,270.0,76.0,38.87,47.7,13.43,Joseph R Biden Jr,270.0,47.7,Joseph R Biden Jr,Donald J Trump,Nikki Haley,270.0,220.0,30.0,47.7,38.87,5.3
52207,101395,President,142.0,39.0,76.0,27.0,27.46,53.52,19.01,Joseph R Biden Jr,76.0,53.52,Joseph R Biden Jr,Donald J Trump,Nikki Haley,76.0,39.0,9.0,53.52,27.46,6.34
52210,101396,President,77.0,21.0,48.0,8.0,27.27,62.34,10.39,Joseph R Biden Jr,48.0,62.34,Joseph R Biden Jr,Donald J Trump,Nikki Haley,48.0,21.0,4.0,62.34,27.27,5.19
52211,101397,President,54.0,12.0,27.0,15.0,22.22,50.0,27.78,Joseph R Biden Jr,27.0,50.0,Joseph R Biden Jr,Donald J Trump,Nikki Haley,27.0,12.0,6.0,50.0,22.22,11.11
52212,101398,President,46.0,13.0,27.0,6.0,28.26,58.7,13.04,Joseph R Biden Jr,27.0,58.7,Joseph R Biden Jr,Donald J Trump,Dean Phillips,27.0,13.0,4.0,58.7,28.26,8.7
52213,101399,President,93.0,47.0,28.0,18.0,50.54,30.11,19.35,Donald J Trump,47.0,50.54,Donald J Trump,Joseph R Biden Jr,Nikki Haley,47.0,28.0,11.0,50.54,30.11,11.83
52224,101401,President,294.0,80.0,182.0,32.0,27.21,61.9,10.88,Joseph R Biden Jr,182.0,61.9,Joseph R Biden Jr,Donald J Trump,Nikki Haley,182.0,80.0,9.0,61.9,27.21,3.06
52234,101406,President,59.0,32.0,15.0,12.0,54.24,25.42,20.34,Donald J Trump,32.0,54.24,Donald J Trump,Joseph R Biden Jr,Nikki Haley,32.0,15.0,5.0,54.24,25.42,8.47
52237,101409,President,56.0,21.0,25.0,10.0,37.5,44.64,17.86,Joseph R Biden Jr,25.0,44.64,Joseph R Biden Jr,Donald J Trump,Nikki Haley,25.0,21.0,5.0,44.64,37.5,8.93
52800,101410,President,10.0,3.0,3.0,4.0,30.0,30.0,40.0,Tie,3.0,30.0,Donald J Trump,Joseph R Biden Jr,Eban Cambridge,3.0,3.0,2.0,30.0,30.0,20.0
52803,101412,President,85.0,27.0,41.0,17.0,31.76,48.24,20.0,Joseph R Biden Jr,41.0,48.24,Joseph R Biden Jr,Donald J Trump,Nikki Haley,41.0,27.0,8.0,48.24,31.76,9.41
52805,101413,President,207.0,86.0,79.0,42.0,41.55,38.16,20.29,Donald J Trump,86.0,41.55,Donald J Trump,Joseph R Biden Jr,Nikki Haley,86.0,79.0,27.0,41.55,38.16,13.04
52806,101414,President,143.0,66.0,53.0,24.0,46.15,37.06,16.78,Donald J Trump,66.0,46.15,Donald J Trump,Joseph R Biden Jr,Nikki Haley,66.0,53.0,14.0,46.15,37.06,9.79
52807,101415,President,24.0,12.0,10.0,2.0,50.0,41.67,8.33,Donald J Trump,12.0,50.0,Donald J Trump,Joseph R Biden Jr,James Bradley,12.0,10.0,1.0,50.0,41.67,4.17
52808,101416,President,131.0,67.0,48.0,16.0,51.15,36.64,12.21,Donald J Trump,67.0,51.15,Donald J Trump,Joseph R Biden Jr,Nikki Haley,67.0,48.0,7.0,51.15,36.64,5.34
52809,101417,President,69.0,22.0,35.0,12.0,31.88,50.72,17.39,Joseph R Biden Jr,35.0,50.72,Joseph R Biden Jr,Donald J Trump,James Bradley,35.0,22.0,2.0,50.72,31.88,2.9
52810,101418,President,25.0,17.0,6.0,2.0,68.0,24.0,8.0,Donald J Trump,17.0,68.0,Donald J Trump,Joseph R Biden Jr,Nikki Haley,17.0,6.0,2.0,68.0,24.0,8.0
52811,101419,President,254.0,101.0,113.0,40.0,39.76,44.49,15.75,Joseph R Biden Jr,113.0,44.49,Joseph R Biden Jr,Donald J Trump,Nikki Haley,113.0,101.0,24.0,44.49,39.76,9.45
52812,101420,President,54.0,19.0,27.0,8.0,35.19,50.0,14.81,Joseph R Biden Jr,27.0,50.0,Joseph R Biden Jr,Donald J Trump,James Bradley,27.0,19.0,2.0,50.0,35.19,3.7
52813,101421,President,102.0,43.0,46.0,13.0,42.16,45.1,12.75,Joseph R Biden Jr,46.0,45.1,Joseph R Biden Jr,Donald J Trump,Nikki Haley,46.0,43.0,9.0,45.1,42.16,8.82
52817,101424,President,72.0,20.0,41.0,11.0,27.78,56.94,15.28,Joseph R Biden Jr,41.0,56.94,Joseph R Biden Jr,Donald J Trump,Nikki Haley,41.0,20.0,10.0,56.94,27.78,13.89
52818,101425,President,127.0,54.0,47.0,26.0,42.52,37.01,20.47,Donald J Trump,54.0,42.52,Donald J Trump,Joseph R Biden Jr,Nikki Haley,54.0,47.0,20.0,42.52,37.01,15.75
52820,101426,President,165.0,56.0,74.0,35.0,33.94,44.85,21.21,Joseph R Biden Jr,74.0,44.85,Joseph R Biden Jr,Donald J Trump,Nikki Haley,74.0,56.0,23.0,44.85,33.94,13.94
52821,101427,President,57.0,18.0,29.0,10.0,31.58,50.88,17.54,Joseph R Biden Jr,29.0,50.88,Joseph R Biden Jr,Donald J Trump,Nikki Haley,29.0,18.0,7.0,50.88,31.58,12.28
52822,101428,President,65.0,25.0,30.0,10.0,38.46,46.15,15.38,Joseph R Biden Jr,30.0,46.15,Joseph R Biden Jr,Donald J Trump,Nikki Haley,30.0,25.0,6.0,46.15,38.46,9.23
52824,101430,President,22.0,7.0,10.0,5.0,31.82,45.45,22.73,Joseph R Biden Jr,10.0,45.45,Joseph R Biden Jr,Donald J Trump,Dean Phillips,10.0,7.0,4.0,45.45,31.82,18.18
52825,101431,President,24.0,16.0,7.0,1.0,66.67,29.17,4.17,Donald J Trump,16.0,66.67,Donald J Trump,Joseph R Biden Jr,Nikki Haley,16.0,7.0,1.0,66.67,29.17,4.17
53052,101435,President,253.0,100.0,105.0,48.0,39.53,41.5,18.97,Joseph R Biden Jr,105.0,41.5,Joseph R Biden Jr,Donald J Trump,Nikki Haley,105.0,100.0,28.0,41.5,39.53,11.07
53055,101436,President,25.0,16.0,0.0,9.0,64.0,0.0,36.0,Donald J Trump,16.0,64.0,Donald J Trump,Nikki Haley,Chris Christie,16.0,6.0,2.0,64.0,24.0,8.0
53057,101438,President,272.0,148.0,72.0,52.0,54.41,26.47,19.12,Donald J Trump,148.0,54.41,Donald J Trump,Joseph R Biden Jr,Nikki Haley,148.0,72.0,33.0,54.41,26.47,12.13
53059,101440,President,1151.0,497.0,385.0,269.0,43.18,33.45,23.37,Donald J Trump,497.0,43.18,Donald J Trump,Joseph R Biden Jr,Nikki Haley,497.0,385.0,225.0,43.18,33.45,19.55
53062,101441,President,528.0,237.0,167.0,124.0,44.89,31.63,23.48,Donald J Trump,237.0,44.89,Donald J Trump,Joseph R Biden Jr,Nikki Haley,237.0,167.0,93.0,44.89,31.63,17.61
53064,101442,President,1444.0,637.0,502.0,305.0,44.11,34.76,21.12,Donald J Trump,637.0,44.11,Donald J Trump,Joseph R Biden Jr,Nikki Haley,637.0,502.0,237.0,44.11,34.76,16.41
53065,101443,President,36.0,14.0,14.0,8.0,38.89,38.89,22.22,Tie,14.0,38.89,Donald J Trump,Joseph R Biden Jr,Nikki Haley,14.0,14.0,4.0,38.89,38.89,11.11
53066,101444,President,245.0,100.0,105.0,40.0,40.82,42.86,16.33,Joseph R Biden Jr,105.0,42.86,Joseph R Biden Jr,Donald J Trump,Nikki Haley,105.0,100.0,29.0,42.86,40.82,11.84
53068,101446,President,234.0,109.0,67.0,58.0,46.58,28.63,24.79,Donald J Trump,109.0,46.58,Donald J Trump,Joseph R Biden Jr,Nikki Haley,109.0,67.0,51.0,46.58,28.63,21.79
53069,101447,President,456.0,272.0,98.0,86.0,59.65,21.49,18.86,Donald J Trump,272.0,59.65,Donald J Trump,Joseph R Biden Jr,Nikki Haley,272.0,98.0,73.0,59.65,21.49,16.01
53071,101448,President,190.0,93.0,56.0,41.0,48.95,29.47,21.58,Donald J Trump,93.0,48.95,Donald J Trump,Joseph R Biden Jr,Nikki Haley,93.0,56.0,30.0,48.95,29.47,15.79
53073,101449,President,673.0,409.0,155.0,109.0,60.77,23.03,16.2,Donald J Trump,409.0,60.77,Donald J Trump,Joseph R Biden Jr,Nikki Haley,409.0,155.0,77.0,60.77,23.03,11.44
53074,101450,President,637.0,280.0,228.0,129.0,43.96,35.79,20.25,Donald J Trump,280.0,43.96,Donald J Trump,Joseph R Biden Jr,Nikki Haley,280.0,228.0,96.0,43.96,35.79,15.07
53075,101451,President,697.0,369.0,159.0,169.0,52.94,22.81,24.25,Donald J Trump,369.0,52.94,Donald J Trump,Joseph R Biden Jr,Nikki Haley,369.0,159.0,152.0,52.94,22.81,21.81
53080,101452,President,148.0,83.0,24.0,41.0,56.08,16.22,27.7,Donald J Trump,83.0,56.08,Donald J Trump,Nikki Haley,Joseph R Biden Jr,83.0,33.0,24.0,56.08,22.3,16.22
53081,101453,President,356.0,161.0,127.0,68.0,45.22,35.67,19.1,Donald J Trump,161.0,45.22,Donald J Trump,Joseph R Biden Jr,Nikki Haley,161.0,127.0,45.0,45.22,35.67,12.64
53082,101454,President,961.0,498.0,252.0,211.0,51.82,26.22,21.96,Donald J Trump,498.0,51.82,Donald J Trump,Joseph R Biden Jr,Nikki Haley,498.0,252.0,167.0,51.82,26.22,17.38
53083,101455,President,1416.0,740.0,356.0,320.0,52.26,25.14,22.6,Donald J Trump,740.0,52.26,Donald J Trump,Joseph R Biden Jr,Nikki Haley,740.0,356.0,255.0,52.26,25.14,18.01
53084,101456,President,418.0,186.0,129.0,103.0,44.5,30.86,24.64,Donald J Trump,186.0,44.5,Donald J Trump,Joseph R Biden Jr,Nikki Haley,186.0,129.0,77.0,44.5,30.86,18.42
53085,101457,President,261.0,137.0,72.0,52.0,52.49,27.59,19.92,Donald J Trump,137.0,52.49,Donald J Trump,Joseph R Biden Jr,Nikki Haley,137.0,72.0,43.0,52.49,27.59,16.48
53089,101459,President,773.0,398.0,206.0,169.0,51.49,26.65,21.86,Donald J Trump,398.0,51.49,Donald J Trump,Joseph R Biden Jr,Nikki Haley,398.0,206.0,127.0,51.49,26.65,16.43
53090,101460,President,116.0,59.0,38.0,19.0,50.86,32.76,16.38,Donald J Trump,59.0,50.86,Donald J Trump,Joseph R Biden Jr,Nikki Haley,59.0,38.0,15.0,50.86,32.76,12.93
53091,101461,President,130.0,66.0,34.0,30.0,50.77,26.15,23.08,Donald J Trump,66.0,50.77,Donald J Trump,Joseph R Biden Jr,Nikki Haley,66.0,34.0,25.0,50.77,26.15,19.23
53097,101462,President,449.0,239.0,134.0,76.0,53.23,29.84,16.93,Donald J Trump,239.0,53.23,Donald J Trump,Joseph R Biden Jr,Nikki Haley,239.0,134.0,52.0,53.23,29.84,11.58
53098,101463,President,420.0,220.0,93.0,107.0,52.38,22.14,25.48,Donald J Trump,220.0,52.38,Donald J Trump,Joseph R Biden Jr,Nikki Haley,220.0,93.0,91.0,52.38,22.14,21.67
53100,101464,President,481.0,241.0,152.0,88.0,50.1,31.6,18.3,Donald J Trump,241.0,50.1,Donald J Trump,Joseph R Biden Jr,Nikki Haley,241.0,152.0,71.0,50.1,31.6,14.76
53101,101465,President,515.0,246.0,197.0,72.0,47.77,38.25,13.98,Donald J Trump,246.0,47.77,Donald J Trump,Joseph R Biden Jr,Nikki Haley,246.0,197.0,47.0,47.77,38.25,9.13
53108,101467,President,338.0,146.0,126.0,66.0,43.2,37.28,19.53,Donald J Trump,146.0,43.2,Donald J Trump,Joseph R Biden Jr,Nikki Haley,146.0,126.0,45.0,43.2,37.28,13.31
53142,101469,President,367.0,173.0,106.0,88.0,47.14,28.88,23.98,Donald J Trump,173.0,47.14,Donald J Trump,Joseph R Biden Jr,Nikki Haley,173.0,106.0,66.0,47.14,28.88,17.98
53145,101472,President,356.0,160.0,132.0,64.0,44.94,37.08,17.98,Donald J Trump,160.0,44.94,Donald J Trump,Joseph R Biden Jr,Nikki Haley,160.0,132.0,47.0,44.94,37.08,13.2
53146,101473,President,655.0,297.0,229.0,129.0,45.34,34.96,19.69,Donald J Trump,297.0,45.34,Donald J Trump,Joseph R Biden Jr,Nikki Haley,297.0,229.0,112.0,45.34,34.96,17.1
53148,101474,President,690.0,324.0,226.0,140.0,46.96,32.75,20.29,Donald J Trump,324.0,46.96,Donald J Trump,Joseph R Biden Jr,Nikki Haley,324.0,226.0,107.0,46.96,32.75,15.51
53154,101479,President,1079.0,599.0,229.0,251.0,55.51,21.22,23.26,Donald J Trump,599.0,55.51,Donald J Trump,Joseph R Biden Jr,Nikki Haley,599.0,229.0,207.0,55.51,21.22,19.18
53155,101480,President,128.0,60.0,44.0,24.0,46.88,34.38,18.75,Donald J Trump,60.0,46.88,Donald J Trump,Joseph R Biden Jr,Nikki Haley,60.0,44.0,19.0,46.88,34.38,14.84
53156,101481,President,17.0,12.0,2.0,3.0,70.59,11.76,17.65,Donald J Trump,12.0,70.59,Donald J Trump,Joseph R Biden Jr,Nikki Haley,12.0,2.0,2.0,70.59,11.76,11.76
53158,101482,President,72.0,34.0,32.0,6.0,47.22,44.44,8.33,Donald J Trump,34.0,47.22,Donald J Trump,Joseph R Biden Jr,Nikki Haley,34.0,32.0,3.0,47.22,44.44,4.17
53160,101484,President,304.0,153.0,93.0,58.0,50.33,30.59,19.08,Donald J Trump,153.0,50.33,Donald J Trump,Joseph R Biden Jr,Nikki Haley,153.0,93.0,49.0,50.33,30.59,16.12
53162,101485,President,76.0,39.0,22.0,15.0,51.32,28.95,19.74,Donald J Trump,39.0,51.32,Donald J Trump,Joseph R Biden Jr,Nikki Haley,39.0,22.0,8.0,51.32,28.95,10.53
53170,101492,President,34.0,21.0,6.0,7.0,61.76,17.65,20.59,Donald J Trump,21.0,61.76,Donald J Trump,Joseph R Biden Jr,Nikki Haley,21.0,6.0,6.0,61.76,17.65,17.65
53171,101493,President,502.0,228.0,135.0,139.0,45.42,26.89,27.69,Donald J Trump,228.0,45.42,Donald J Trump,Joseph R Biden Jr,Nikki Haley,228.0,135.0,117.0,45.42,26.89,23.31
53174,101496,President,245.0,103.0,89.0,53.0,42.04,36.33,21.63,Donald J Trump,103.0,42.04,Donald J Trump,Joseph R Biden Jr,Nikki Haley,103.0,89.0,38.0,42.04,36.33,15.51
53305,101497,President,650.0,329.0,184.0,137.0,50.62,28.31,21.08,Donald J Trump,329.0,50.62,Donald J Trump,Joseph R Biden Jr,Nikki Haley,329.0,184.0,103.0,50.62,28.31,15.85
53343,101499,President,231.0,122.0,81.0,28.0,52.81,35.06,12.12,Donald J Trump,122.0,52.81,Donald J Trump,Joseph R Biden Jr,Nikki Haley,122.0,81.0,22.0,52.81,35.06,9.52
53346,101502,President,40.0,15.0,19.0,6.0,37.5,47.5,15.0,Joseph R Biden Jr,19.0,47.5,Joseph R Biden Jr,Donald J Trump,Nikki Haley,19.0,15.0,3.0,47.5,37.5,7.5
53347,101503,President,61.0,23.0,24.0,14.0,37.7,39.34,22.95,Joseph R Biden Jr,24.0,39.34,Joseph R Biden Jr,Donald J Trump,Nikki Haley,24.0,23.0,10.0,39.34,37.7,16.39
53348,101504,President,127.0,61.0,41.0,25.0,48.03,32.28,19.69,Donald J Trump,61.0,48.03,Donald J Trump,Joseph R Biden Jr,Nikki Haley,61.0,41.0,13.0,48.03,32.28,10.24
53353,101505,President,585.0,287.0,173.0,125.0,49.06,29.57,21.37,Donald J Trump,287.0,49.06,Donald J Trump,Joseph R Biden Jr,Nikki Haley,287.0,173.0,98.0,49.06,29.57,16.75
53363,101507,President,66.0,35.0,16.0,15.0,53.03,24.24,22.73,Donald J Trump,35.0,53.03,Donald J Trump,Joseph R Biden Jr,Nikki Haley,35.0,16.0,10.0,53.03,24.24,15.15
53366,101508,President,393.0,193.0,127.0,73.0,49.11,32.32,18.58,Donald J Trump,193.0,49.11,Donald J Trump,Joseph R Biden Jr,Nikki Haley,193.0,127.0,45.0,49.11,32.32,11.45
53375,101510,President,157.0,62.0,51.0,44.0,39.49,32.48,28.03,Donald J Trump,62.0,39.49,Donald J Trump,Joseph R Biden Jr,Nikki Haley,62.0,51.0,32.0,39.49,32.48,20.38
53376,101511,President,90.0,37.0,45.0,8.0,41.11,50.0,8.89,Joseph R Biden Jr,45.0,50.0,Joseph R Biden Jr,Donald J Trump,Dean Phillips,45.0,37.0,4.0,50.0,41.11,4.44
53380,101512,President,476.0,213.0,156.0,107.0,44.75,32.77,22.48,Donald J Trump,213.0,44.75,Donald J Trump,Joseph R Biden Jr,Nikki Haley,213.0,156.0,79.0,44.75,32.77,16.6
53381,101513,President,136.0,63.0,51.0,22.0,46.32,37.5,16.18,Donald J Trump,63.0,46.32,Donald J Trump,Joseph R Biden Jr,Nikki Haley,63.0,51.0,15.0,46.32,37.5,11.03
53384,101514,President,433.0,182.0,122.0,129.0,42.03,28.18,29.79,Donald J Trump,182.0,42.03,Donald J Trump,Joseph R Biden Jr,Nikki Haley,182.0,122.0,109.0,42.03,28.18,25.17
53393,101516,President,140.0,64.0,62.0,14.0,45.71,44.29,10.0,Donald J Trump,64.0,45.71,Donald J Trump,Joseph R Biden Jr,Nikki Haley,64.0,62.0,4.0,45.71,44.29,2.86
53808,101523,President,284.0,128.0,96.0,60.0,45.07,33.8,21.13,Donald J Trump,128.0,45.07,Donald J Trump,Joseph R Biden Jr,Nikki Haley,128.0,96.0,41.0,45.07,33.8,14.44
53809,101524,President,276.0,161.0,45.0,70.0,58.33,16.3,25.36,Donald J Trump,161.0,58.33,Donald J Trump,Nikki Haley,Joseph R Biden Jr,161.0,50.0,45.0,58.33,18.12,16.3
53810,101525,President,127.0,65.0,26.0,36.0,51.18,20.47,28.35,Donald J Trump,65.0,51.18,Donald J Trump,Nikki Haley,Joseph R Biden Jr,65.0,28.0,26.0,51.18,22.05,20.47
53815,101526,President,11.0,8.0,3.0,0.0,72.73,27.27,0.0,Donald J Trump,8.0,72.73,Donald J Trump,Joseph R Biden Jr,Marianne Williamson,8.0,3.0,0.0,72.73,27.27,0.0
53816,101527,President,165.0,87.0,45.0,33.0,52.73,27.27,20.0,Donald J Trump,87.0,52.73,Donald J Trump,Joseph R Biden Jr,Nikki Haley,87.0,45.0,29.0,52.73,27.27,17.58
53819,101529,President,44.0,12.0,23.0,9.0,27.27,52.27,20.45,Joseph R Biden Jr,23.0,52.27,Joseph R Biden Jr,Donald J Trump,Marianne Williamson,23.0,12.0,2.0,52.27,27.27,4.55
53820,101530,President,33.0,20.0,4.0,9.0,60.61,12.12,27.27,Donald J Trump,20.0,60.61,Donald J Trump,Nikki Haley,Joseph R Biden Jr,20.0,7.0,4.0,60.61,21.21,12.12
53822,101532,President,15.0,9.0,3.0,3.0,60.0,20.0,20.0,Donald J Trump,9.0,60.0,Donald J Trump,Joseph R Biden Jr,Nikki Haley,9.0,3.0,3.0,60.0,20.0,20.0
53827,101537,President,306.0,127.0,124.0,55.0,41.5,40.52,17.97,Donald J Trump,127.0,41.5,Donald J Trump,Joseph R Biden Jr,Nikki Haley,127.0,124.0,35.0,41.5,40.52,11.44
54101,101539,President,752.0,343.0,309.0,100.0,45.61,41.09,13.3,Donald J Trump,343.0,45.61,Donald J Trump,Joseph R Biden Jr,Nikki Haley,343.0,309.0,48.0,45.61,41.09,6.38
54102,101540,President,429.0,187.0,166.0,76.0,43.59,38.69,17.72,Donald J Trump,187.0,43.59,Donald J Trump,Joseph R Biden Jr,Nikki Haley,187.0,166.0,41.0,43.59,38.69,9.56
54103,101541,President,598.0,261.0,250.0,87.0,43.65,41.81,14.55,Donald J Trump,261.0,43.65,Donald J Trump,Joseph R Biden Jr,Nikki Haley,261.0,250.0,52.0,43.65,41.81,8.7
54109,101542,President,156.0,86.0,48.0,22.0,55.13,30.77,14.1,Donald J Trump,86.0,55.13,Donald J Trump,Joseph R Biden Jr,Nikki Haley,86.0,48.0,16.0,55.13,30.77,10.26
54112,101544,President,245.0,124.0,90.0,31.0,50.61,36.73,12.65,Donald J Trump,124.0,50.61,Donald J Trump,Joseph R Biden Jr,Nikki Haley,124.0,90.0,17.0,50.61,36.73,6.94
54121,101546,President,1256.0,523.0,495.0,238.0,41.64,39.41,18.95,Donald J Trump,523.0,41.64,Donald J Trump,Joseph R Biden Jr,Nikki Haley,523.0,495.0,140.0,41.64,39.41,11.15
54123,101547,President,877.0,393.0,347.0,137.0,44.81,39.57,15.62,Donald J Trump,393.0,44.81,Donald J Trump,Joseph R Biden Jr,Nikki Haley,393.0,347.0,87.0,44.81,39.57,9.92
54141,101548,President,1180.0,587.0,374.0,219.0,49.75,31.69,18.56,Donald J Trump,587.0,49.75,Donald J Trump,Joseph R Biden Jr,Nikki Haley,587.0,374.0,161.0,49.75,31.69,13.64
54144,101549,President,1052.0,550.0,303.0,199.0,52.28,28.8,18.92,Donald J Trump,550.0,52.28,Donald J Trump,Joseph R Biden Jr,Nikki Haley,550.0,303.0,144.0,52.28,28.8,13.69
54161,101550,President,312.0,141.0,114.0,57.0,45.19,36.54,18.27,Donald J Trump,141.0,45.19,Donald J Trump,Joseph R Biden Jr,Nikki Haley,141.0,114.0,39.0,45.19,36.54,12.5
54181,101551,President,716.0,310.0,292.0,114.0,43.3,40.78,15.92,Donald J Trump,310.0,43.3,Donald J Trump,Joseph R Biden Jr,Nikki Haley,310.0,292.0,68.0,43.3,40.78,9.5
54184,101552,President,462.0,234.0,135.0,93.0,50.65,29.22,20.13,Donald J Trump,234.0,50.65,Donald J Trump,Joseph R Biden Jr,Nikki Haley,234.0,135.0,65.0,50.65,29.22,14.07
54802,101556,President,975.0,426.0,370.0,179.0,43.69,37.95,18.36,Donald J Trump,426.0,43.69,Donald J Trump,Joseph R Biden Jr,Nikki Haley,426.0,370.0,94.0,43.69,37.95,9.64
54804,101558,President,394.0,202.0,127.0,65.0,51.27,32.23,16.5,Donald J Trump,202.0,51.27,Donald J Trump,Joseph R Biden Jr,Nikki Haley,202.0,127.0,29.0,51.27,32.23,7.36
54807,101561,President,148.0,58.0,64.0,26.0,39.19,43.24,17.57,Joseph R Biden Jr,64.0,43.24,Joseph R Biden Jr,Donald J Trump,Nikki Haley,64.0,58.0,14.0,43.24,39.19,9.46
54808,101562,President,150.0,83.0,32.0,35.0,55.33,21.33,23.33,Donald J Trump,83.0,55.33,Donald J Trump,Joseph R Biden Jr,Nikki Haley,83.0,32.0,20.0,55.33,21.33,13.33
54809,101563,President,547.0,249.0,220.0,78.0,45.52,40.22,14.26,Donald J Trump,249.0,45.52,Donald J Trump,Joseph R Biden Jr,Nikki Haley,249.0,220.0,33.0,45.52,40.22,6.03
54810,101564,President,192.0,93.0,55.0,44.0,48.44,28.65,22.92,Donald J Trump,93.0,48.44,Donald J Trump,Joseph R Biden Jr,Nikki Haley,93.0,55.0,36.0,48.44,28.65,18.75
56065,101567,President,730.0,277.0,326.0,127.0,37.95,44.66,17.4,Joseph R Biden Jr,326.0,44.66,Joseph R Biden Jr,Donald J Trump,Nikki Haley,326.0,277.0,64.0,44.66,37.95,8.77
56066,101568,President,688.0,334.0,230.0,124.0,48.55,33.43,18.02,Donald J Trump,334.0,48.55,Donald J Trump,Joseph R Biden Jr,Nikki Haley,334.0,230.0,74.0,48.55,33.43,10.76
56070,101569,President,817.0,335.0,346.0,136.0,41.0,42.35,16.65,Joseph R Biden Jr,346.0,42.35,Joseph R Biden Jr,Donald J Trump,Nikki Haley,346.0,335.0,70.0,42.35,41.0,8.57
56071,101570,President,665.0,288.0,254.0,123.0,43.31,38.2,18.5,Donald J Trump,288.0,43.31,Donald J Trump,Joseph R Biden Jr,Nikki Haley,288.0,254.0,69.0,43.31,38.2,10.38
56073,101571,President,663.0,254.0,283.0,126.0,38.31,42.68,19.0,Joseph R Biden Jr,283.0,42.68,Joseph R Biden Jr,Donald J Trump,Nikki Haley,283.0,254.0,62.0,42.68,38.31,9.35
56078,101572,President,284.0,101.0,137.0,46.0,35.56,48.24,16.2,Joseph R Biden Jr,137.0,48.24,Joseph R Biden Jr,Donald J Trump,Nikki Haley,137.0,101.0,25.0,48.24,35.56,8.8
56079,101573,President,836.0,350.0,296.0,190.0,41.87,35.41,22.73,Donald J Trump,350.0,41.87,Donald J Trump,Joseph R Biden Jr,Nikki Haley,350.0,296.0,132.0,41.87,35.41,15.79
56081,101574,President,6.0,1.0,2.0,3.0,16.67,33.33,50.0,Joseph R Biden Jr,2.0,33.33,Joseph R Biden Jr,Donald J Trump,James Bradley,2.0,1.0,1.0,33.33,16.67,16.67
56083,101576,President,140.0,54.0,59.0,27.0,38.57,42.14,19.29,Joseph R Biden Jr,59.0,42.14,Joseph R Biden Jr,Donald J Trump,Nikki Haley,59.0,54.0,11.0,42.14,38.57,7.86
56084,101577,President,79.0,27.0,25.0,27.0,34.18,31.65,34.18,Donald J Trump,27.0,34.18,Donald J Trump,Joseph R Biden Jr,Nikki Haley,27.0,25.0,21.0,34.18,31.65,26.58
56090,101578,President,281.0,138.0,92.0,51.0,49.11,32.74,18.15,Donald J Trump,138.0,49.11,Donald J Trump,Joseph R Biden Jr,Nikki Haley,138.0,92.0,36.0,49.11,32.74,12.81
56091,101579,President,402.0,186.0,132.0,84.0,46.27,32.84,20.9,Donald J Trump,186.0,46.27,Donald J Trump,Joseph R Biden Jr,Nikki Haley,186.0,132.0,50.0,46.27,32.84,12.44
56094,101580,President,316.0,136.0,131.0,49.0,43.04,41.46,15.51,Donald J Trump,136.0,43.04,Donald J Trump,Joseph R Biden Jr,Nikki Haley,136.0,131.0,27.0,43.04,41.46,8.54
56095,101581,President,302.0,86.0,154.0,62.0,28.48,50.99,20.53,Joseph R Biden Jr,154.0,50.99,Joseph R Biden Jr,Donald J Trump,Nikki Haley,154.0,86.0,41.0,50.99,28.48,13.58
56096,101582,President,546.0,273.0,204.0,69.0,50.0,37.36,12.64,Donald J Trump,273.0,50.0,Donald J Trump,Joseph R Biden Jr,Nikki Haley,273.0,204.0,32.0,50.0,37.36,5.86
56101,101583,President,500.0,202.0,196.0,102.0,40.4,39.2,20.4,Donald J Trump,202.0,40.4,Donald J Trump,Joseph R Biden Jr,Nikki Haley,202.0,196.0,46.0,40.4,39.2,9.2
56102,101584,President,149.0,61.0,70.0,18.0,40.94,46.98,12.08,Joseph R Biden Jr,70.0,46.98,Joseph R Biden Jr,Donald J Trump,Nikki Haley,70.0,61.0,7.0,46.98,40.94,4.7
56108,101588,President,174.0,65.0,69.0,40.0,37.36,39.66,22.99,Joseph R Biden Jr,69.0,39.66,Joseph R Biden Jr,Donald J Trump,Nikki Haley,69.0,65.0,33.0,39.66,37.36,18.97
56109,101589,President,849.0,357.0,341.0,151.0,42.05,40.16,17.79,Donald J Trump,357.0,42.05,Donald J Trump,Joseph R Biden Jr,Nikki Haley,357.0,341.0,87.0,42.05,40.16,10.25
