Rk,Date,Tm,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,WPA,RE24,aLI,LOB,#,Attendance,GmLen,Temp,WindDir,WindSpd,Prec,Sky
600,1980-08-23,TEX,MIL,W 7-5,36,31,7,10,2,0,0,6,3,0,0,1,0,1,0,0,0,0,0.668,3.142,1.163,5,14,10632,155,102,,,,
601,1980-08-02,BOS,TEX,W 1-0,33,31,1,7,1,0,0,1,1,0,3,0,1,0,0,1,0,0,-0.323,-3.339,.913,5,9,24722,155,102,,,,night
602,1980-08-02,TEX,BOS,L 0-1,34,32,0,8,0,0,0,0,2,1,4,0,0,0,0,2,1,1,-0.823,-4.342,2.021,7,13,24722,155,102,,,,night
603,1980-08-01,TEX,BOS,W 7-5,42,35,7,12,1,0,0,6,7,3,3,0,0,0,2,1,1,1,0.438,3.143,1.265,11,12,18325,167,101,,,,night
604,1980-07-30,BOS,KCR,W 7-1,42,40,7,15,2,1,0,7,1,0,4,1,0,0,0,1,0,1,0.109,2.480,1.381,8,13,31468,171,106,,16,,night
605,1980-07-30,KCR,BOS,L 1-7,36,28,1,7,0,0,0,1,7,1,5,0,0,1,0,3,0,2,-0.390,-3.519,1.286,8,13,31468,171,106,,16,,night
606,1980-07-16,CHW,TEX,L 3-11,40,37,3,11,1,0,0,2,3,0,1,0,0,0,0,0,1,0,-0.111,-1.340,.586,10,9,11256,148,106,,,,sunny
607,1980-07-15,SDP,STL,L 3-5,38,37,3,12,2,0,0,3,1,0,4,0,0,0,0,1,0,1,-0.300,-1.188,1.501,8,15,13519,139,103,,,,
608,1980-07-15,STL,SDP,W 5-3,37,31,5,10,2,0,0,5,3,1,2,0,2,1,0,0,3,0,0.200,1.278,.715,8,12,13519,139,103,,,,
609,1980-07-15,TEX,CHW,L 1-2,32,30,1,7,2,0,0,1,0,0,2,0,1,1,0,2,0,0,-0.677,-3.340,1.660,4,11,13777,157,102,,,,night
610,1980-07-10,DET,KCR,L 2-3,35,34,2,9,1,1,0,2,0,0,5,0,0,1,0,0,0,1,-0.502,-2.520,1.624,6,10,23684,131,105,,,,night
611,1980-07-06,KCR,SEA,L 3-5,40,38,3,8,2,1,0,3,2,0,5,0,0,0,3,0,2,0,-0.269,-1.520,1.222,10,9,28458,155,101,,12,,
612,1980-07-05,KCR,SEA,W 5-4,34,31,5,9,1,0,0,5,2,1,8,0,1,0,0,1,1,0,0.208,0.983,.954,5,9,30617,157,100,,,,night
613,1980-06-29,MIN,TEX,W 5-3,45,39,5,15,1,0,0,5,3,0,4,0,3,0,1,0,1,0,0.188,0.660,.767,13,10,22342,179,105,,,,
614,1980-06-28,MIN,TEX,L 3-11,40,33,3,5,0,0,0,3,7,0,3,0,0,0,1,0,0,0,-0.186,-1.339,.688,10,11,14336,158,107,,,,
615,1980-06-27,MIN,TEX,L 0-5,30,30,0,4,1,0,0,0,0,0,2,0,0,0,0,1,0,0,-0.212,-4.338,.363,3,9,10818,109,109,,10,,
616,1978-08-17,CHW,TEX,W 4-2,38,32,4,10,3,0,0,3,4,0,6,0,1,1,0,1,0,2,0.124,-0.238,.672,7,11,17158,147,103,,,,
617,1978-08-14,CHW,TEX,L 3-4,34,31,3,6,0,1,0,3,3,0,7,0,0,0,0,0,0,2,-0.322,-1.239,1.298,4,11,16270,144,102,,,,
618,1978-08-14,TEX,CHW,W 4-3,35,26,4,5,1,0,0,4,7,0,4,0,1,1,1,0,2,1,0.177,0.233,1.163,7,10,16270,144,102,,,,
619,1978-07-06,NYY,TEX,W 7-2,39,34,7,10,2,1,0,5,3,0,5,0,0,2,2,3,0,0,0.354,2.762,.343,5,10,37930,149,100,,,none,night
620,1978-07-06,TEX,NYY,L 2-7,39,33,2,8,1,1,0,2,4,0,4,1,1,0,0,0,1,1,-0.143,-2.237,.277,10,13,37930,149,100,,,none,night
621,1978-07-05,NYY,TEX,L 2-3,33,32,2,7,1,0,0,2,0,0,3,0,1,0,0,1,1,0,-0.405,-2.239,1.570,4,9,37702,127,102,,,none,night
622,1975-08-02,BOS,DET,W 7-2,40,36,7,13,4,0,0,7,3,2,4,1,0,0,1,2,0,0,0.393,2.821,.819,9,10,27188,158,102,,,,
623,1971-09-13 (1),CAL,MIN,W 3-2,36,29,3,8,1,0,0,3,6,2,6,0,1,0,0,2,1,0,0.063,-0.183,.776,9,12,,157,100,,,,night
624,1966-07-09,HOU,STL,L 1-7,38,36,1,9,0,0,0,1,2,0,3,0,0,0,1,0,0,0,-0.235,-3.096,.489,10,16,47696,129,101,,,,
625,1963-09-12,LAA,BOS,W 2-0,34,28,2,5,2,0,0,1,5,0,6,0,0,1,0,0,0,0,-0.040,-1.411,1.031,8,10,1530,134,100,,,,
626,1963-09-12,BOS,LAA,L 0-2,31,29,0,4,1,0,0,0,1,0,2,1,0,0,0,0,0,0,-0.539,-3.837,.935,4,12,1530,134,100,,,,
627,1961-09-04,SFG,LAD,L 0-4,32,29,0,2,0,0,0,0,3,0,3,0,0,0,1,0,2,1,-0.397,-4.894,.904,5,14,32109,150,101,,,none,
628,1959-06-30,NYY,BAL,W 4-1,38,34,4,9,0,0,0,4,3,1,9,0,1,0,0,0,0,0,0.155,-0.256,.823,7,11,27905,157,100,,,,
629,1957-08-15,DET,KCA,L 2-7,38,37,2,10,3,0,0,2,1,0,4,0,0,0,2,1,0,0,-0.155,-2.249,.713,9,15,4882,145,100,,,,
630,1954-09-05,STL,CHC,W 6-2,40,33,6,12,1,1,0,4,6,1,1,0,0,1,1,0,0,1,0.191,1.920,.642,10,9,10007,138,104,,,,
631,1954-07-11,CHC,STL,L 3-4,42,38,3,12,2,0,0,3,2,0,3,1,1,0,1,0,0,0,-0.405,-1.591,1.557,12,12,13443,149,100,,,,
632,1953-08-31,CHC,NYG,L 4-13,36,35,4,11,1,0,0,2,1,0,4,0,0,,0,2,0,0,0.174,-1.004,.616,5,16,1702,153,100,,,,
633,1953-08-29,MLN,NYG,L 1-4,32,30,1,5,0,0,0,0,2,0,2,0,0,,1,3,0,0,-0.449,-4.004,1.048,4,13,7945,115,100,,,,
634,1953-06-20,PHI,CIN,W 3-1,35,29,3,5,1,0,0,3,5,0,3,0,1,,0,1,0,0,0.075,-1.853,1.693,5,11,4043,135,102,,,,
635,1952-07-27 (2),SLB,BOS,L 3-9,34,30,3,5,3,0,0,3,4,0,5,0,0,,0,2,0,0,-0.233,-1.256,.838,4,16,6555,156,100,,,,
636,1952-07-27 (1),SLB,BOS,W 8-1,42,35,8,13,2,0,0,7,6,0,4,0,1,,0,1,0,0,0.243,4.215,.601,10,15,,154,100,,,,
637,1952-07-27 (1),BOS,SLB,L 1-8,35,33,1,7,1,0,0,1,2,0,2,0,0,,0,1,2,0,-0.258,-3.256,.671,7,14,,154,100,,,,
638,1952-06-29,DET,SLB,L 2-3,32,31,2,5,1,0,0,2,1,0,2,0,0,,1,1,0,0,-0.156,-2.258,1.195,3,12,4858,119,106,,,,
639,1952-06-24,SLB,NYY,L 3-8,38,37,3,9,0,1,0,3,1,0,6,0,0,,2,1,0,0,-0.118,-1.260,.543,8,15,12575,157,100,,,,night
640,1952-06-24,NYY,SLB,W 8-3,45,41,8,12,3,2,0,7,3,1,3,0,1,,2,0,1,0,0.382,3.742,.411,10,9,12575,157,100,,,,night
641,1948-08-28,BOS,CHW,W 6-2,39,35,6,13,5,0,0,5,4,0,7,0,0,,0,1,0,0,0.213,1.526,.590,9,9,10380,130,100,,,,
642,1948-08-28,CHW,BOS,L 2-6,35,33,2,7,1,0,0,2,2,0,3,0,0,,1,1,0,1,-0.286,-3.035,.580,6,13,10380,130,100,,,,
643,1948-08-27,CHW,BOS,L 5-10,43,35,5,11,4,1,0,5,8,0,2,0,0,,0,1,0,0,0.016,-0.034,1.209,11,12,6285,155,100,,,,
644,1944-08-12,CHW,BOS,L 4-5,39,36,4,11,3,0,0,3,2,0,3,0,1,,0,0,0,1,-0.092,-0.038,1.305,8,10,3103,128,101,,,,
645,1944-07-09 (2),CIN,PHI,W 7-5,39,35,7,13,2,0,0,7,2,1,2,0,2,,0,0,1,0,0.720,3.359,.844,8,11,10111,100,101,,,none,sunny
646,1944-07-09 (2),PHI,CIN,L 5-7,37,36,5,7,1,0,0,5,1,1,2,0,0,,2,0,0,0,0.218,0.903,1.109,5,15,10111,100,101,,,none,sunny
647,1941-07-29,CIN,NYG,W 7-4,38,34,7,10,2,0,0,6,3,1,2,0,1,,1,1,0,0,0.537,3.216,1.082,7,13,3481,143,101,,,none,sunny
648,1941-07-27 (2),CIN,PHI,L 1-8,32,31,1,4,1,0,0,1,1,0,5,0,0,,0,0,0,0,-0.272,-3.260,.481,4,14,15463,126,104,,,none,sunny
649,1941-07-27 (2),PHI,CIN,W 8-1,44,38,8,12,1,1,0,8,4,0,2,1,1,,2,0,2,2,0.230,3.742,.428,9,10,15463,126,104,,,none,sunny
650,1941-07-27 (1),CIN,PHI,W 2-0,32,27,2,4,0,0,0,0,3,0,3,1,1,,0,0,2,0,-0.038,-1.785,.790,6,9,,98,102,,,none,sunny
651,1941-07-27 (1),PHI,CIN,L 0-2,33,32,0,5,0,0,0,0,1,1,1,0,0,,0,0,0,0,-0.536,-4.258,1.299,6,14,,98,102,,,none,sunny
652,1941-07-26,CIN,PHI,W 6-2,41,35,6,13,4,0,0,6,5,1,2,0,1,,0,2,1,0,0.354,2.215,.863,11,10,3181,120,100,,,none,sunny
653,1941-07-26,PHI,CIN,L 2-6,35,35,2,10,1,0,0,2,0,0,1,0,0,,1,3,1,0,-0.145,-2.257,.871,6,16,3181,120,100,,,none,sunny
654,1940-07-27,CIN,PHI,L 3-5,34,32,3,7,3,0,0,3,2,0,1,0,0,,0,2,0,0,-0.260,-1.178,1.150,4,14,3500,104,100,,,,
655,1936-08-26,STL,BSN,L 4-10,33,32,4,7,3,0,0,4,1,0,3,0,0,,1,3,0,0,0.065,-0.681,.942,2,13,2500,132,100,,,,
656,1936-07-14,BSN,PIT,L 1-2,35,32,1,4,0,0,0,0,2,0,5,1,0,,1,0,2,0,-0.628,-3.823,1.517,7,11,2000,117,101,,,,
657,1936-07-12 (1),STL,BRO,L 3-6,38,34,3,6,2,0,0,3,4,0,4,0,0,,2,1,1,0,-0.156,-1.683,1.268,8,14,,145,100,,,,
658,1936-07-11,BSN,CIN,W 3-2,33,31,3,5,1,0,0,3,1,0,2,1,0,,1,1,0,0,-0.084,-1.400,.841,3,11,1200,105,100,,,,
659,1936-07-11,CIN,BSN,L 2-3,34,32,2,7,4,0,0,2,2,0,1,0,0,,0,1,0,1,-0.585,-2.398,1.593,5,10,1200,105,100,,,,
660,1936-07-10,BSN,CIN,W 4-1,36,34,4,11,3,1,0,4,0,0,4,0,2,,0,0,0,1,-0.044,-0.399,.767,5,9,4471,113,104,,,,
661,1936-07-10,CIN,BSN,L 1-4,37,34,1,9,1,0,0,1,2,0,1,1,0,,0,1,0,0,-0.546,-3.396,1.564,9,12,4471,113,104,,,,
662,1936-07-10,DET,WSH,L 0-5,31,27,0,1,0,0,0,0,4,0,5,0,0,,0,,0,0,-0.298,-5.420,.565,4,14,5000,100,108,,,,
663,1936-07-10,WSH,DET,W 5-0,37,35,5,11,1,0,0,5,2,0,1,0,0,,0,,0,0,0.204,0.183,.461,8,9,5000,100,108,,,,
664,1935-08-07,CIN,STL,L 2-4,40,37,2,11,2,1,0,1,3,0,2,0,0,,0,1,0,0,-0.397,-2.962,1.235,11,14,2950,146,100,,,none,sunny
665,1935-08-07,STL,CIN,W 4-2,36,28,4,8,0,0,0,4,7,0,5,0,1,,0,2,0,1,0.104,-0.412,.851,8,11,2950,146,100,,,none,sunny
666,1934-07-24,CHW,WSH,W 4-1,36,29,4,7,1,0,0,4,5,0,4,0,2,,0,,0,0,0.108,-0.714,.664,8,9,1000,121,102,,,,
667,1934-07-24,BOS,DET,L 3-6,40,37,3,12,1,1,0,3,3,0,3,0,0,,0,,0,0,-0.283,-2.203,1.068,10,15,6500,117,100,,,none,sunny
668,1930-07-19,CHW,PHA,W 10-9,41,33,10,9,4,1,0,10,8,0,1,0,0,,0,,0,0,0.619,5.297,.783,7,12,8000,127,100,,,,
