category,version_season,challenge_id,challenge_type,outcome_type,tribe,castaway_id,castaway,n_entities,n_winners,n_in_team,won
Individual,US34,18.0,Immunity,Individual,Maku Maku,US0364,Troyzan,10,1,10,0.0
Individual,US34,18.0,Immunity,Individual,Maku Maku,US0401,Brad,10,1,10,0.0
Individual,US34,18.0,Immunity,Individual,Maku Maku,US0414,Sarah,10,1,10,0.0
Individual,US34,18.0,Immunity,Individual,Maku Maku,US0456,Sierra,10,1,10,0.0
Individual,US34,18.0,Immunity,Individual,Maku Maku,US0476,Tai,10,1,10,0.0
Individual,US34,18.0,Immunity,Individual,Maku Maku,US0477,Aubry,10,1,10,0.0
Individual,US34,18.0,Immunity,Individual,Maku Maku,US0485,Michaela,10,1,10,0.0
Individual,US34,18.0,Immunity,Individual,Maku Maku,US0490,Zeke,10,1,10,0.0
Individual,US34,20.0,Immunity,Individual,Maku Maku,US0179,Cirie,9,1,9,0.0
Individual,US34,20.0,Immunity,Individual,Maku Maku,US0333,Andrea,9,1,9,0.0
Individual,US34,20.0,Immunity,Individual,Maku Maku,US0364,Troyzan,9,1,9,0.0
Individual,US34,20.0,Immunity,Individual,Maku Maku,US0401,Brad,9,1,9,1.0
Individual,US34,20.0,Immunity,Individual,Maku Maku,US0414,Sarah,9,1,9,0.0
Individual,US34,20.0,Immunity,Individual,Maku Maku,US0456,Sierra,9,1,9,0.0
Individual,US34,20.0,Immunity,Individual,Maku Maku,US0476,Tai,9,1,9,0.0
Individual,US34,20.0,Immunity,Individual,Maku Maku,US0477,Aubry,9,1,9,0.0
Individual,US34,20.0,Immunity,Individual,Maku Maku,US0485,Michaela,9,1,9,0.0
Individual,US34,21.0,Immunity,Individual,Maku Maku,US0179,Cirie,8,1,8,0.0
Individual,US34,21.0,Immunity,Individual,Maku Maku,US0333,Andrea,8,1,8,0.0
Individual,US34,21.0,Immunity,Individual,Maku Maku,US0364,Troyzan,8,1,8,0.0
Individual,US34,21.0,Immunity,Individual,Maku Maku,US0401,Brad,8,1,8,0.0
Individual,US34,21.0,Immunity,Individual,Maku Maku,US0414,Sarah,8,1,8,0.0
Individual,US34,21.0,Immunity,Individual,Maku Maku,US0476,Tai,8,1,8,0.0
Individual,US34,21.0,Immunity,Individual,Maku Maku,US0477,Aubry,8,1,8,1.0
Individual,US34,21.0,Immunity,Individual,Maku Maku,US0485,Michaela,8,1,8,0.0
Individual,US34,22.0,Immunity,Individual,Maku Maku,US0179,Cirie,7,1,7,0.0
Individual,US34,22.0,Immunity,Individual,Maku Maku,US0364,Troyzan,7,1,7,0.0
Individual,US34,22.0,Immunity,Individual,Maku Maku,US0401,Brad,7,1,7,1.0
Individual,US34,22.0,Immunity,Individual,Maku Maku,US0414,Sarah,7,1,7,0.0
Individual,US34,22.0,Immunity,Individual,Maku Maku,US0476,Tai,7,1,7,0.0
Individual,US34,22.0,Immunity,Individual,Maku Maku,US0477,Aubry,7,1,7,0.0
Individual,US34,22.0,Immunity,Individual,Maku Maku,US0485,Michaela,7,1,7,0.0
Individual,US34,23.0,Immunity and Reward,Individual,Maku Maku,US0179,Cirie,6,1,6,0.0
Individual,US34,23.0,Immunity and Reward,Individual,Maku Maku,US0364,Troyzan,6,1,6,0.0
Individual,US34,23.0,Immunity and Reward,Individual,Maku Maku,US0401,Brad,6,1,6,1.0
Individual,US34,23.0,Immunity and Reward,Individual,Maku Maku,US0414,Sarah,6,1,6,0.0
Individual,US34,23.0,Immunity and Reward,Individual,Maku Maku,US0476,Tai,6,1,6,0.0
Individual,US34,23.0,Immunity and Reward,Individual,Maku Maku,US0477,Aubry,6,1,6,0.0
Individual,US34,24.0,Immunity,Individual,Maku Maku,US0364,Troyzan,5,1,5,0.0
Individual,US34,24.0,Immunity,Individual,Maku Maku,US0401,Brad,5,1,5,1.0
Individual,US34,24.0,Immunity,Individual,Maku Maku,US0414,Sarah,5,1,5,0.0
Individual,US34,24.0,Immunity,Individual,Maku Maku,US0476,Tai,5,1,5,0.0
Individual,US34,24.0,Immunity,Individual,Maku Maku,US0477,Aubry,5,1,5,0.0
Individual,US34,25.0,Immunity,Individual,Maku Maku,US0364,Troyzan,4,1,4,0.0
Individual,US34,25.0,Immunity,Individual,Maku Maku,US0401,Brad,4,1,4,1.0
Individual,US34,25.0,Immunity,Individual,Maku Maku,US0414,Sarah,4,1,4,0.0
Individual,US34,25.0,Immunity,Individual,Maku Maku,US0476,Tai,4,1,4,0.0
Individual,US35,11.0,Immunity,Individual,Solewa,US0505,Jessica,11,1,12,0.0
Individual,US35,11.0,Immunity,Individual,Solewa,US0506,Desi,11,1,12,1.0
Individual,US35,11.0,Immunity,Individual,Solewa,US0507,Cole,11,1,12,0.0
Individual,US35,11.0,Immunity,Individual,Solewa,US0508,JP,11,1,12,0.0
Individual,US35,11.0,Immunity,Individual,Solewa,US0509,Joe,11,1,12,0.0
Individual,US35,11.0,Immunity,Individual,Solewa,US0510,Lauren,11,1,12,0.0
Individual,US35,11.0,Immunity,Individual,Solewa,US0511,Ashley,11,1,12,0.0
Individual,US35,11.0,Immunity,Individual,Solewa,US0512,Mike,11,1,12,0.0
Individual,US35,11.0,Immunity,Individual,Solewa,US0513,Devon,11,1,12,0.0
Individual,US35,11.0,Immunity,Individual,Solewa,US0514,Ryan,11,1,12,0.0
Individual,US35,11.0,Immunity,Individual,Solewa,US0515,Chrissy,11,1,12,0.0
Individual,US35,11.0,Immunity,Individual,Solewa,US0516,Ben,11,1,12,0.0
Individual,US35,13.0,Immunity,Individual,Solewa,US0506,Desi,11,1,11,0.0
Individual,US35,13.0,Immunity,Individual,Solewa,US0507,Cole,11,1,11,1.0
Individual,US35,13.0,Immunity,Individual,Solewa,US0508,JP,11,1,11,0.0
Individual,US35,13.0,Immunity,Individual,Solewa,US0509,Joe,11,1,11,0.0
Individual,US35,13.0,Immunity,Individual,Solewa,US0510,Lauren,11,1,11,0.0
Individual,US35,13.0,Immunity,Individual,Solewa,US0511,Ashley,11,1,11,0.0
Individual,US35,13.0,Immunity,Individual,Solewa,US0512,Mike,11,1,11,0.0
Individual,US35,13.0,Immunity,Individual,Solewa,US0513,Devon,11,1,11,0.0
Individual,US35,13.0,Immunity,Individual,Solewa,US0514,Ryan,11,1,11,0.0
Individual,US35,13.0,Immunity,Individual,Solewa,US0515,Chrissy,11,1,11,0.0
Individual,US35,13.0,Immunity,Individual,Solewa,US0516,Ben,11,1,11,0.0
Individual,US35,15.0,Immunity,Individual,Solewa,US0507,Cole,10,1,10,0.0
Individual,US35,15.0,Immunity,Individual,Solewa,US0508,JP,10,1,10,0.0
Individual,US35,15.0,Immunity,Individual,Solewa,US0509,Joe,10,1,10,0.0
Individual,US35,15.0,Immunity,Individual,Solewa,US0510,Lauren,10,1,10,1.0
Individual,US35,15.0,Immunity,Individual,Solewa,US0511,Ashley,10,1,10,0.0
Individual,US35,15.0,Immunity,Individual,Solewa,US0512,Mike,10,1,10,0.0
Individual,US35,15.0,Immunity,Individual,Solewa,US0513,Devon,10,1,10,0.0
Individual,US35,15.0,Immunity,Individual,Solewa,US0514,Ryan,10,1,10,0.0
Individual,US35,15.0,Immunity,Individual,Solewa,US0515,Chrissy,10,1,10,0.0
Individual,US35,15.0,Immunity,Individual,Solewa,US0516,Ben,10,1,10,0.0
Individual,US35,16.0,Reward,Individual,Solewa,US0508,JP,9,1,9,0.0
Individual,US35,16.0,Reward,Individual,Solewa,US0509,Joe,9,1,9,0.0
Individual,US35,16.0,Reward,Individual,Solewa,US0510,Lauren,9,1,9,1.0
Individual,US35,16.0,Reward,Individual,Solewa,US0511,Ashley,9,1,9,0.0
Individual,US35,16.0,Reward,Individual,Solewa,US0512,Mike,9,1,9,0.0
Individual,US35,16.0,Reward,Individual,Solewa,US0513,Devon,9,1,9,0.0
Individual,US35,16.0,Reward,Individual,Solewa,US0514,Ryan,9,1,9,0.0
Individual,US35,16.0,Reward,Individual,Solewa,US0515,Chrissy,9,1,9,0.0
Individual,US35,16.0,Reward,Individual,Solewa,US0516,Ben,9,1,9,0.0
Individual,US35,17.0,Immunity,Individual,Solewa,US0508,JP,6,1,9,0.0
Individual,US35,17.0,Immunity,Individual,Solewa,US0509,Joe,6,1,9,0.0
Individual,US35,17.0,Immunity,Individual,Solewa,US0510,Lauren,6,1,9,0.0
Individual,US35,17.0,Immunity,Individual,Solewa,US0511,Ashley,6,1,9,1.0
Individual,US35,17.0,Immunity,Individual,Solewa,US0512,Mike,6,1,9,0.0
Individual,US35,17.0,Immunity,Individual,Solewa,US0513,Devon,6,1,9,0.0
Individual,US35,17.0,Immunity,Individual,Solewa,US0514,Ryan,6,1,9,0.0
Individual,US35,17.0,Immunity,Individual,Solewa,US0515,Chrissy,6,1,9,0.0
Individual,US35,17.0,Immunity,Individual,Solewa,US0516,Ben,6,1,9,0.0
Individual,US35,19.0,Immunity,Individual,Solewa,US0509,Joe,8,1,8,0.0
Individual,US35,19.0,Immunity,Individual,Solewa,US0510,Lauren,8,1,8,0.0
Individual,US35,19.0,Immunity,Individual,Solewa,US0511,Ashley,8,1,8,0.0
Individual,US35,19.0,Immunity,Individual,Solewa,US0512,Mike,8,1,8,0.0
Individual,US35,19.0,Immunity,Individual,Solewa,US0513,Devon,8,1,8,0.0
Individual,US35,19.0,Immunity,Individual,Solewa,US0514,Ryan,8,1,8,0.0
Individual,US35,19.0,Immunity,Individual,Solewa,US0515,Chrissy,8,1,8,1.0
Individual,US35,19.0,Immunity,Individual,Solewa,US0516,Ben,8,1,8,0.0
Individual,US35,20.0,Reward,Individual,Solewa,US0510,Lauren,7,1,7,0.0
Individual,US35,20.0,Reward,Individual,Solewa,US0511,Ashley,7,1,7,0.0
Individual,US35,20.0,Reward,Individual,Solewa,US0512,Mike,7,1,7,0.0
Individual,US35,20.0,Reward,Individual,Solewa,US0513,Devon,7,1,7,0.0
Individual,US35,20.0,Reward,Individual,Solewa,US0514,Ryan,7,1,7,0.0
Individual,US35,20.0,Reward,Individual,Solewa,US0515,Chrissy,7,1,7,1.0
Individual,US35,20.0,Reward,Individual,Solewa,US0516,Ben,7,1,7,0.0
Individual,US35,21.0,Immunity,Individual,Solewa,US0510,Lauren,7,1,7,0.0
Individual,US35,21.0,Immunity,Individual,Solewa,US0511,Ashley,7,1,7,1.0
Individual,US35,21.0,Immunity,Individual,Solewa,US0512,Mike,7,1,7,0.0
Individual,US35,21.0,Immunity,Individual,Solewa,US0513,Devon,7,1,7,0.0
Individual,US35,21.0,Immunity,Individual,Solewa,US0514,Ryan,7,1,7,0.0
Individual,US35,21.0,Immunity,Individual,Solewa,US0515,Chrissy,7,1,7,0.0
Individual,US35,21.0,Immunity,Individual,Solewa,US0516,Ben,7,1,7,0.0
Individual,US35,23.0,Immunity,Individual,Solewa,US0511,Ashley,6,1,6,0.0
Individual,US35,23.0,Immunity,Individual,Solewa,US0512,Mike,6,1,6,0.0
Individual,US35,23.0,Immunity,Individual,Solewa,US0513,Devon,6,1,6,0.0
Individual,US35,23.0,Immunity,Individual,Solewa,US0514,Ryan,6,1,6,0.0
Individual,US35,23.0,Immunity,Individual,Solewa,US0515,Chrissy,6,1,6,1.0
Individual,US35,23.0,Immunity,Individual,Solewa,US0516,Ben,6,1,6,0.0
Individual,US35,24.0,Immunity and Reward,Individual,Solewa,US0512,Mike,5,1,5,0.0
Individual,US35,24.0,Immunity and Reward,Individual,Solewa,US0513,Devon,5,1,5,0.0
Individual,US35,24.0,Immunity and Reward,Individual,Solewa,US0514,Ryan,5,1,5,0.0
Individual,US35,24.0,Immunity and Reward,Individual,Solewa,US0515,Chrissy,5,1,5,1.0
Individual,US35,24.0,Immunity and Reward,Individual,Solewa,US0516,Ben,5,1,5,0.0
Individual,US35,25.0,Immunity,Individual,Solewa,US0513,Devon,4,1,4,0.0
Individual,US35,25.0,Immunity,Individual,Solewa,US0514,Ryan,4,1,4,0.0
Individual,US35,25.0,Immunity,Individual,Solewa,US0515,Chrissy,4,1,4,1.0
Individual,US35,25.0,Immunity,Individual,Solewa,US0516,Ben,4,1,4,0.0
Individual,US36,12.0,Immunity,Individual,Lavita,US0524,Chris,13,1,13,0.0
Individual,US36,12.0,Immunity,Individual,Lavita,US0525,Libby,13,1,13,0.0
Individual,US36,12.0,Immunity,Individual,Lavita,US0526,Desiree,13,1,13,0.0
Individual,US36,12.0,Immunity,Individual,Lavita,US0527,Jenna,13,1,13,0.0
Individual,US36,12.0,Immunity,Individual,Lavita,US0528,Michael,13,1,13,0.0
Individual,US36,12.0,Immunity,Individual,Lavita,US0529,Chelsea,13,1,13,0.0
Individual,US36,12.0,Immunity,Individual,Lavita,US0530,Kellyn,13,1,13,1.0
Individual,US36,12.0,Immunity,Individual,Lavita,US0531,Sebastian,13,1,13,0.0
Individual,US36,12.0,Immunity,Individual,Lavita,US0532,Donathan,13,1,13,0.0
Individual,US36,12.0,Immunity,Individual,Lavita,US0533,Angela,13,1,13,0.0
Individual,US36,12.0,Immunity,Individual,Lavita,US0534,Laurel,13,1,13,0.0
Individual,US36,12.0,Immunity,Individual,Lavita,US0535,Domenick,13,1,13,0.0
Individual,US36,12.0,Immunity,Individual,Lavita,US0536,Wendell,13,1,13,0.0
Individual,US36,14.0,Immunity,Individual,Lavita,US0525,Libby,12,1,12,0.0
Individual,US36,14.0,Immunity,Individual,Lavita,US0526,Desiree,12,1,12,0.0
Individual,US36,14.0,Immunity,Individual,Lavita,US0527,Jenna,12,1,12,0.0
Individual,US36,14.0,Immunity,Individual,Lavita,US0528,Michael,12,1,12,0.0
Individual,US36,14.0,Immunity,Individual,Lavita,US0529,Chelsea,12,1,12,0.0
Individual,US36,14.0,Immunity,Individual,Lavita,US0530,Kellyn,12,1,12,0.0
Individual,US36,14.0,Immunity,Individual,Lavita,US0531,Sebastian,12,1,12,0.0
Individual,US36,14.0,Immunity,Individual,Lavita,US0532,Donathan,12,1,12,0.0
Individual,US36,14.0,Immunity,Individual,Lavita,US0533,Angela,12,1,12,1.0
Individual,US36,14.0,Immunity,Individual,Lavita,US0534,Laurel,12,1,12,0.0
Individual,US36,14.0,Immunity,Individual,Lavita,US0535,Domenick,12,1,12,0.0
Individual,US36,14.0,Immunity,Individual,Lavita,US0536,Wendell,12,1,12,0.0
Individual,US36,16.0,Immunity,Individual,Lavita,US0526,Desiree,11,1,11,0.0
Individual,US36,16.0,Immunity,Individual,Lavita,US0527,Jenna,11,1,11,0.0
Individual,US36,16.0,Immunity,Individual,Lavita,US0528,Michael,11,1,11,0.0
Individual,US36,16.0,Immunity,Individual,Lavita,US0529,Chelsea,11,1,11,1.0
Individual,US36,16.0,Immunity,Individual,Lavita,US0530,Kellyn,11,1,11,0.0
Individual,US36,16.0,Immunity,Individual,Lavita,US0531,Sebastian,11,1,11,0.0
Individual,US36,16.0,Immunity,Individual,Lavita,US0532,Donathan,11,1,11,0.0
Individual,US36,16.0,Immunity,Individual,Lavita,US0533,Angela,11,1,11,0.0
Individual,US36,16.0,Immunity,Individual,Lavita,US0534,Laurel,11,1,11,0.0
Individual,US36,16.0,Immunity,Individual,Lavita,US0535,Domenick,11,1,11,0.0
Individual,US36,16.0,Immunity,Individual,Lavita,US0536,Wendell,11,1,11,0.0
Individual,US36,17.0,Immunity,Individual,Lavita,US0527,Jenna,10,2,10,0.0
Individual,US36,17.0,Immunity,Individual,Lavita,US0528,Michael,10,2,10,0.0
Individual,US36,17.0,Immunity,Individual,Lavita,US0529,Chelsea,10,2,10,1.0
Individual,US36,17.0,Immunity,Individual,Lavita,US0530,Kellyn,10,2,10,0.0
Individual,US36,17.0,Immunity,Individual,Lavita,US0531,Sebastian,10,2,10,0.0
Individual,US36,17.0,Immunity,Individual,Lavita,US0532,Donathan,10,2,10,0.0
Individual,US36,17.0,Immunity,Individual,Lavita,US0533,Angela,10,2,10,0.0
Individual,US36,17.0,Immunity,Individual,Lavita,US0534,Laurel,10,2,10,0.0
Individual,US36,17.0,Immunity,Individual,Lavita,US0535,Domenick,10,2,10,1.0
Individual,US36,17.0,Immunity,Individual,Lavita,US0536,Wendell,10,2,10,0.0
Individual,US36,18.0,Reward,Individual,Lavita,US0529,Chelsea,8,1,8,0.0
Individual,US36,18.0,Reward,Individual,Lavita,US0530,Kellyn,8,1,8,0.0
Individual,US36,18.0,Reward,Individual,Lavita,US0531,Sebastian,8,1,8,1.0
Individual,US36,18.0,Reward,Individual,Lavita,US0532,Donathan,8,1,8,0.0
Individual,US36,18.0,Reward,Individual,Lavita,US0533,Angela,8,1,8,0.0
Individual,US36,18.0,Reward,Individual,Lavita,US0534,Laurel,8,1,8,0.0
Individual,US36,18.0,Reward,Individual,Lavita,US0535,Domenick,8,1,8,0.0
Individual,US36,18.0,Reward,Individual,Lavita,US0536,Wendell,8,1,8,0.0
Individual,US36,19.0,Immunity,Individual,Lavita,US0529,Chelsea,8,1,8,0.0
Individual,US36,19.0,Immunity,Individual,Lavita,US0530,Kellyn,8,1,8,0.0
Individual,US36,19.0,Immunity,Individual,Lavita,US0531,Sebastian,8,1,8,0.0
Individual,US36,19.0,Immunity,Individual,Lavita,US0532,Donathan,8,1,8,0.0
Individual,US36,19.0,Immunity,Individual,Lavita,US0533,Angela,8,1,8,0.0
Individual,US36,19.0,Immunity,Individual,Lavita,US0534,Laurel,8,1,8,0.0
Individual,US36,19.0,Immunity,Individual,Lavita,US0535,Domenick,8,1,8,1.0
Individual,US36,19.0,Immunity,Individual,Lavita,US0536,Wendell,8,1,8,0.0
Individual,US36,21.0,Immunity,Individual,Lavita,US0530,Kellyn,7,1,7,0.0
Individual,US36,21.0,Immunity,Individual,Lavita,US0531,Sebastian,7,1,7,0.0
Individual,US36,21.0,Immunity,Individual,Lavita,US0532,Donathan,7,1,7,0.0
Individual,US36,21.0,Immunity,Individual,Lavita,US0533,Angela,7,1,7,0.0
Individual,US36,21.0,Immunity,Individual,Lavita,US0534,Laurel,7,1,7,1.0
Individual,US36,21.0,Immunity,Individual,Lavita,US0535,Domenick,7,1,7,0.0
Individual,US36,21.0,Immunity,Individual,Lavita,US0536,Wendell,7,1,7,0.0
Individual,US36,22.0,Immunity and Reward,Individual,Lavita,US0531,Sebastian,6,1,6,0.0
Individual,US36,22.0,Immunity and Reward,Individual,Lavita,US0532,Donathan,6,1,6,0.0
Individual,US36,22.0,Immunity and Reward,Individual,Lavita,US0533,Angela,6,1,6,0.0
Individual,US36,22.0,Immunity and Reward,Individual,Lavita,US0534,Laurel,6,1,6,0.0
Individual,US36,22.0,Immunity and Reward,Individual,Lavita,US0535,Domenick,6,1,6,0.0
Individual,US36,22.0,Immunity and Reward,Individual,Lavita,US0536,Wendell,6,1,6,1.0
Individual,US36,23.0,Immunity,Individual,Lavita,US0532,Donathan,5,1,5,0.0
Individual,US36,23.0,Immunity,Individual,Lavita,US0533,Angela,5,1,5,0.0
Individual,US36,23.0,Immunity,Individual,Lavita,US0534,Laurel,5,1,5,0.0
Individual,US36,23.0,Immunity,Individual,Lavita,US0535,Domenick,5,1,5,0.0
Individual,US36,23.0,Immunity,Individual,Lavita,US0536,Wendell,5,1,5,1.0
Individual,US36,24.0,Immunity,Individual,Lavita,US0533,Angela,4,1,4,0.0
Individual,US36,24.0,Immunity,Individual,Lavita,US0534,Laurel,4,1,4,0.0
Individual,US36,24.0,Immunity,Individual,Lavita,US0535,Domenick,4,1,4,1.0
Individual,US36,24.0,Immunity,Individual,Lavita,US0536,Wendell,4,1,4,0.0
Individual,US37,10.0,Immunity,Individual,Kalokalo,US0544,Elizabeth,13,1,13,0.0
Individual,US37,10.0,Immunity,Individual,Kalokalo,US0545,John,13,1,13,0.0
Individual,US37,10.0,Immunity,Individual,Kalokalo,US0546,Dan,13,1,13,0.0
Individual,US37,10.0,Immunity,Individual,Kalokalo,US0547,Alec,13,1,13,0.0
Individual,US37,10.0,Immunity,Individual,Kalokalo,US0548,Carl,13,1,13,0.0
Individual,US37,10.0,Immunity,Individual,Kalokalo,US0549,Gabby,13,1,13,0.0
Individual,US37,10.0,Immunity,Individual,Kalokalo,US0550,Christian,13,1,13,0.0
Individual,US37,10.0,Immunity,Individual,Kalokalo,US0551,Davie,13,1,13,0.0
Individual,US37,10.0,Immunity,Individual,Kalokalo,US0552,Alison,13,1,13,1.0
Individual,US37,10.0,Immunity,Individual,Kalokalo,US0553,Kara,13,1,13,0.0
Individual,US37,10.0,Immunity,Individual,Kalokalo,US0554,Angelina,13,1,13,0.0
Individual,US37,10.0,Immunity,Individual,Kalokalo,US0555,Mike,13,1,13,0.0
Individual,US37,10.0,Immunity,Individual,Kalokalo,US0556,Nick,13,1,13,0.0
Individual,US37,12.0,Immunity,Individual,Kalokalo,US0545,John,12,1,12,0.0
Individual,US37,12.0,Immunity,Individual,Kalokalo,US0546,Dan,12,1,12,1.0
Individual,US37,12.0,Immunity,Individual,Kalokalo,US0547,Alec,12,1,12,0.0
Individual,US37,12.0,Immunity,Individual,Kalokalo,US0548,Carl,12,1,12,0.0
Individual,US37,12.0,Immunity,Individual,Kalokalo,US0549,Gabby,12,1,12,0.0
Individual,US37,12.0,Immunity,Individual,Kalokalo,US0550,Christian,12,1,12,0.0
Individual,US37,12.0,Immunity,Individual,Kalokalo,US0551,Davie,12,1,12,0.0
Individual,US37,12.0,Immunity,Individual,Kalokalo,US0552,Alison,12,1,12,0.0
Individual,US37,12.0,Immunity,Individual,Kalokalo,US0553,Kara,12,1,12,0.0
Individual,US37,12.0,Immunity,Individual,Kalokalo,US0554,Angelina,12,1,12,0.0
Individual,US37,12.0,Immunity,Individual,Kalokalo,US0555,Mike,12,1,12,0.0
Individual,US37,12.0,Immunity,Individual,Kalokalo,US0556,Nick,12,1,12,0.0
Individual,US37,14.0,Immunity,Individual,Kalokalo,US0546,Dan,11,1,11,0.0
Individual,US37,14.0,Immunity,Individual,Kalokalo,US0547,Alec,11,1,11,1.0
Individual,US37,14.0,Immunity,Individual,Kalokalo,US0548,Carl,11,1,11,0.0
Individual,US37,14.0,Immunity,Individual,Kalokalo,US0549,Gabby,11,1,11,0.0
Individual,US37,14.0,Immunity,Individual,Kalokalo,US0550,Christian,11,1,11,0.0
Individual,US37,14.0,Immunity,Individual,Kalokalo,US0551,Davie,11,1,11,0.0
Individual,US37,14.0,Immunity,Individual,Kalokalo,US0552,Alison,11,1,11,0.0
Individual,US37,14.0,Immunity,Individual,Kalokalo,US0553,Kara,11,1,11,0.0
Individual,US37,14.0,Immunity,Individual,Kalokalo,US0554,Angelina,11,1,11,0.0
Individual,US37,14.0,Immunity,Individual,Kalokalo,US0555,Mike,11,1,11,0.0
Individual,US37,14.0,Immunity,Individual,Kalokalo,US0556,Nick,11,1,11,0.0
Individual,US37,16.0,Immunity,Individual,Kalokalo,US0547,Alec,7,1,10,0.0
Individual,US37,16.0,Immunity,Individual,Kalokalo,US0548,Carl,7,1,10,0.0
Individual,US37,16.0,Immunity,Individual,Kalokalo,US0549,Gabby,7,1,10,0.0
Individual,US37,16.0,Immunity,Individual,Kalokalo,US0550,Christian,7,1,10,1.0
Individual,US37,16.0,Immunity,Individual,Kalokalo,US0551,Davie,7,1,10,0.0
Individual,US37,16.0,Immunity,Individual,Kalokalo,US0552,Alison,7,1,10,0.0
Individual,US37,16.0,Immunity,Individual,Kalokalo,US0553,Kara,7,1,10,0.0
Individual,US37,16.0,Immunity,Individual,Kalokalo,US0554,Angelina,7,1,10,0.0
Individual,US37,16.0,Immunity,Individual,Kalokalo,US0555,Mike,7,1,10,0.0
Individual,US37,16.0,Immunity,Individual,Kalokalo,US0556,Nick,7,1,10,0.0
Individual,US37,18.0,Immunity,Individual,Kalokalo,US0548,Carl,9,1,9,0.0
Individual,US37,18.0,Immunity,Individual,Kalokalo,US0549,Gabby,9,1,9,0.0
Individual,US37,18.0,Immunity,Individual,Kalokalo,US0550,Christian,9,1,9,0.0
Individual,US37,18.0,Immunity,Individual,Kalokalo,US0551,Davie,9,1,9,1.0
Individual,US37,18.0,Immunity,Individual,Kalokalo,US0552,Alison,9,1,9,0.0
Individual,US37,18.0,Immunity,Individual,Kalokalo,US0553,Kara,9,1,9,0.0
Individual,US37,18.0,Immunity,Individual,Kalokalo,US0554,Angelina,9,1,9,0.0
Individual,US37,18.0,Immunity,Individual,Kalokalo,US0555,Mike,9,1,9,0.0
Individual,US37,18.0,Immunity,Individual,Kalokalo,US0556,Nick,9,1,9,0.0
Individual,US37,20.0,Immunity,Individual,Kalokalo,US0549,Gabby,8,1,8,0.0
Individual,US37,20.0,Immunity,Individual,Kalokalo,US0550,Christian,8,1,8,0.0
Individual,US37,20.0,Immunity,Individual,Kalokalo,US0551,Davie,8,1,8,0.0
Individual,US37,20.0,Immunity,Individual,Kalokalo,US0552,Alison,8,1,8,0.0
Individual,US37,20.0,Immunity,Individual,Kalokalo,US0553,Kara,8,1,8,1.0
Individual,US37,20.0,Immunity,Individual,Kalokalo,US0554,Angelina,8,1,8,0.0
Individual,US37,20.0,Immunity,Individual,Kalokalo,US0555,Mike,8,1,8,0.0
Individual,US37,20.0,Immunity,Individual,Kalokalo,US0556,Nick,8,1,8,0.0
Individual,US37,21.0,Reward,Individual,Kalokalo,US0550,Christian,7,1,7,0.0
Individual,US37,21.0,Reward,Individual,Kalokalo,US0551,Davie,7,1,7,1.0
Individual,US37,21.0,Reward,Individual,Kalokalo,US0552,Alison,7,1,7,0.0
Individual,US37,21.0,Reward,Individual,Kalokalo,US0553,Kara,7,1,7,0.0
Individual,US37,21.0,Reward,Individual,Kalokalo,US0554,Angelina,7,1,7,0.0
Individual,US37,21.0,Reward,Individual,Kalokalo,US0555,Mike,7,1,7,0.0
Individual,US37,21.0,Reward,Individual,Kalokalo,US0556,Nick,7,1,7,0.0
Individual,US37,22.0,Immunity,Individual,Kalokalo,US0550,Christian,7,1,7,0.0
Individual,US37,22.0,Immunity,Individual,Kalokalo,US0551,Davie,7,1,7,0.0
Individual,US37,22.0,Immunity,Individual,Kalokalo,US0552,Alison,7,1,7,0.0
Individual,US37,22.0,Immunity,Individual,Kalokalo,US0553,Kara,7,1,7,0.0
Individual,US37,22.0,Immunity,Individual,Kalokalo,US0554,Angelina,7,1,7,0.0
Individual,US37,22.0,Immunity,Individual,Kalokalo,US0555,Mike,7,1,7,1.0
Individual,US37,22.0,Immunity,Individual,Kalokalo,US0556,Nick,7,1,7,0.0
Individual,US37,23.0,Immunity and Reward,Individual,Kalokalo,US0551,Davie,6,1,6,0.0
Individual,US37,23.0,Immunity and Reward,Individual,Kalokalo,US0552,Alison,6,1,6,0.0
Individual,US37,23.0,Immunity and Reward,Individual,Kalokalo,US0553,Kara,6,1,6,0.0
Individual,US37,23.0,Immunity and Reward,Individual,Kalokalo,US0554,Angelina,6,1,6,0.0
Individual,US37,23.0,Immunity and Reward,Individual,Kalokalo,US0555,Mike,6,1,6,0.0
Individual,US37,23.0,Immunity and Reward,Individual,Kalokalo,US0556,Nick,6,1,6,1.0
Individual,US37,25.0,Immunity,Individual,Kalokalo,US0552,Alison,5,1,5,0.0
