version,version_season,season_name,season,castaway,castaway_id,advantage_id,sequence_id,day,episode,event,played_for,played_for_id,success,votes_nullified
SA,SA06,Survivor South Africa: Philippines,6.0,PK,SA0100,5.0,1.0,26.0,10.0,Found,,,,
SA,SA06,Survivor South Africa: Philippines,6.0,PK,SA0100,5.0,2.0,27.0,10.0,Played,PK,SA0100,Yes,5.0
SA,SA06,Survivor South Africa: Philippines,6.0,Palesa,SA0098,6.0,1.0,28.0,11.0,Found,,,,
SA,SA06,Survivor South Africa: Philippines,6.0,Palesa,SA0098,6.0,2.0,29.0,11.0,Voted out with advantage,,,,
SA,SA06,Survivor South Africa: Philippines,6.0,Toni,SA0099,7.0,1.0,30.0,12.0,Found,,,,
SA,SA06,Survivor South Africa: Philippines,6.0,Annalize,SA0103,7.0,2.0,30.0,12.0,Received,,,,
SA,SA06,Survivor South Africa: Philippines,6.0,Annalize,SA0103,7.0,3.0,35.0,14.0,Played,Jeanne,SA0104,No,
SA,SA06,Survivor South Africa: Philippines,6.0,Katinka,SA0101,8.0,1.0,32.0,13.0,Bought,,,,
SA,SA06,Survivor South Africa: Philippines,6.0,Katinka,SA0101,8.0,2.0,33.0,13.0,Played,,,No,
SA,SA06,Survivor South Africa: Philippines,6.0,Jeanne,SA0104,9.0,1.0,38.0,16.0,Found,,,,
SA,SA06,Survivor South Africa: Philippines,6.0,Jeanne,SA0104,9.0,2.0,38.0,16.0,Played,Werner,SA0102,Yes,
SA,SA07,Survivor South Africa: Island of Secrets,7.0,Jacques,SA0120,1.0,1.0,1.0,1.0,Found,,,,
SA,SA07,Survivor South Africa: Island of Secrets,7.0,Jacques,SA0120,1.0,2.0,22.0,9.0,Played,Geoffrey,SA0115,Yes,
SA,SA07,Survivor South Africa: Island of Secrets,7.0,Nicole,SA0125,2.0,1.0,2.0,1.0,Found,,,,
SA,SA07,Survivor South Africa: Island of Secrets,7.0,Paul,SA0107,2.0,2.0,2.0,1.0,Received,,,,
SA,SA07,Survivor South Africa: Island of Secrets,7.0,Nathan,SA0113,2.0,3.0,3.0,1.0,Received,,,,
SA,SA07,Survivor South Africa: Island of Secrets,7.0,Paul,SA0107,2.0,4.0,4.0,2.0,Received,,,,
SA,SA07,Survivor South Africa: Island of Secrets,7.0,Rob,SA0126,2.0,5.0,5.0,2.0,Received,,,,
SA,SA07,Survivor South Africa: Island of Secrets,7.0,Rob,SA0126,2.0,6.0,36.0,17.0,Played,Nicole,SA0125,Not needed,
SA,SA07,Survivor South Africa: Island of Secrets,7.0,Jacques,SA0120,3.0,1.0,4.0,2.0,Found,,,,
SA,SA07,Survivor South Africa: Island of Secrets,7.0,Jacques,SA0120,3.0,2.0,7.0,3.0,Played,Jacques,SA0120,Not needed,
SA,SA07,Survivor South Africa: Island of Secrets,7.0,Jacques,SA0120,4.0,1.0,8.0,4.0,Found,,,,
SA,SA07,Survivor South Africa: Island of Secrets,7.0,Jacques,SA0120,4.0,2.0,32.0,14.0,Played,Jacques,SA0120,Not needed,
SA,SA07,Survivor South Africa: Island of Secrets,7.0,Meryl,SA0114,5.0,1.0,11.0,5.0,Found,,,,
SA,SA07,Survivor South Africa: Island of Secrets,7.0,Meryl,SA0114,5.0,2.0,19.0,8.0,Played,Meryl,SA0114,Not needed,
SA,SA07,Survivor South Africa: Island of Secrets,7.0,Nathan,SA0113,6.0,1.0,14.0,6.0,Found,,,,
SA,SA07,Survivor South Africa: Island of Secrets,7.0,Nicole,SA0125,6.0,2.0,14.0,6.0,Received,,,,
SA,SA07,Survivor South Africa: Island of Secrets,7.0,Seipei,SA0116,6.0,3.0,21.0,9.0,Received,,,,
SA,SA07,Survivor South Africa: Island of Secrets,7.0,Rob,SA0126,6.0,4.0,26.0,11.0,Received,,,,
SA,SA07,Survivor South Africa: Island of Secrets,7.0,Nicole,SA0125,6.0,5.0,26.0,11.0,Received,,,,
SA,SA07,Survivor South Africa: Island of Secrets,7.0,Nicole,SA0125,6.0,6.0,36.0,17.0,Played,Durao,SA0124,Yes,
SA,SA07,Survivor South Africa: Island of Secrets,7.0,Durao,SA0124,7.0,1.0,18.0,8.0,Found,,,,
SA,SA07,Survivor South Africa: Island of Secrets,7.0,Durao,SA0124,7.0,2.0,19.0,8.0,Expired,,,,
SA,SA07,Survivor South Africa: Island of Secrets,7.0,Jacques,SA0120,8.0,1.0,23.0,10.0,Found,,,,
SA,SA07,Survivor South Africa: Island of Secrets,7.0,Durao,SA0124,9.0,1.0,27.0,12.0,Found,,,,
SA,SA07,Survivor South Africa: Island of Secrets,7.0,Durao,SA0124,9.0,2.0,28.0,12.0,Played,Durao,SA0124,Yes,
SA,SA07,Survivor South Africa: Island of Secrets,7.0,Rob,SA0126,10.0,1.0,29.0,13.0,Found,,,,
SA,SA07,Survivor South Africa: Island of Secrets,7.0,Rob,SA0126,10.0,2.0,30.0,13.0,Played,Rob,SA0126,Yes,
SA,SA07,Survivor South Africa: Island of Secrets,7.0,Mmaba,SA0119,11.0,1.0,32.0,14.0,Found,,,,
SA,SA07,Survivor South Africa: Island of Secrets,7.0,Mmaba,SA0119,11.0,2.0,32.0,14.0,Voted out with advantage,,,,
SA,SA07,Survivor South Africa: Island of Secrets,7.0,Laetitia,SA0123,12.0,1.0,34.0,15.0,Found,,,,
SA,SA07,Survivor South Africa: Island of Secrets,7.0,Laetitia,SA0123,12.0,2.0,36.0,17.0,Played,Laetitia,SA0123,Not needed,
SA,SA07,Survivor South Africa: Island of Secrets,7.0,Laetitia,SA0123,13.0,1.0,36.0,17.0,Found,,,,
SA,SA09,Survivor South Africa: Return of the Outcasts,9.0,Marian,SA0077,1.0,1.0,5.0,3.0,Found,,,,
SA,SA09,Survivor South Africa: Return of the Outcasts,9.0,Marian,SA0077,1.0,2.0,18.0,11.0,Played,,,,
SA,SA09,Survivor South Africa: Return of the Outcasts,9.0,Seamus,SA0088,2.0,1.0,4.0,3.0,Found,,,,
SA,SA09,Survivor South Africa: Return of the Outcasts,9.0,Seamus,SA0088,2.0,2.0,7.0,4.0,Played,Seamus,SA0088,Not needed,0.0
SA,SA09,Survivor South Africa: Return of the Outcasts,9.0,Steffi,SA0122,3.0,1.0,8.0,5.0,Found,,,,
SA,SA09,Survivor South Africa: Return of the Outcasts,9.0,Steffi,SA0122,3.0,2.0,24.0,15.0,Voted out with advantage,,,,
SA,SA09,Survivor South Africa: Return of the Outcasts,9.0,Tevin,SA0094,4.0,1.0,9.0,5.0,Found,,,,
SA,SA09,Survivor South Africa: Return of the Outcasts,9.0,Tevin,SA0094,4.0,2.0,9.0,5.0,Voted out with advantage,,,,
SA,SA09,Survivor South Africa: Return of the Outcasts,9.0,Dante,SA0117,5.0,1.0,12.0,7.0,Found,,,,
SA,SA09,Survivor South Africa: Return of the Outcasts,9.0,Dante,SA0117,5.0,2.0,16.0,10.0,Expired,,,,
SA,SA09,Survivor South Africa: Return of the Outcasts,9.0,Dino,SA0133,6.0,1.0,12.0,8.0,Found,,,,
SA,SA09,Survivor South Africa: Return of the Outcasts,9.0,Dino,SA0133,6.0,2.0,14.0,8.0,Played,Dino,SA0133,Yes,3.0
SA,SA09,Survivor South Africa: Return of the Outcasts,9.0,Meryl,SA0114,7.0,1.0,15.0,9.0,Found,,,,
SA,SA09,Survivor South Africa: Return of the Outcasts,9.0,Meryl,SA0114,7.0,2.0,25.0,16.0,Played,Marian,SA0077,No,
SA,SA09,Survivor South Africa: Return of the Outcasts,9.0,Tejan,SA0061,8.0,1.0,16.0,10.0,Found,,,,
SA,SA09,Survivor South Africa: Return of the Outcasts,9.0,Toni,SA0099,8.0,2.0,16.0,10.0,Received,,,,
SA,SA09,Survivor South Africa: Return of the Outcasts,9.0,Dino,SA0133,8.0,3.0,16.0,10.0,Received,,,,
SA,SA09,Survivor South Africa: Return of the Outcasts,9.0,Dino,SA0133,8.0,3.0,16.0,10.0,Expired,,,,
SA,SA09,Survivor South Africa: Return of the Outcasts,9.0,Marian,SA0077,9.0,1.0,18.0,11.0,Found,,,,
SA,SA09,Survivor South Africa: Return of the Outcasts,9.0,Tejan,SA0061,10.0,1.0,21.0,11.0,Found,,,,
SA,SA09,Survivor South Africa: Return of the Outcasts,9.0,Tejan,SA0061,10.0,2.0,21.0,11.0,Played,Tejan,SA0061,Not needed,3.0
SA,SA09,Survivor South Africa: Return of the Outcasts,9.0,Shane,SA0081,11.0,1.0,18.0,12.0,Found,,,,
SA,SA09,Survivor South Africa: Return of the Outcasts,9.0,Shane,SA0081,11.0,2.0,18.0,12.0,Expired,,,,
SA,SA09,Survivor South Africa: Return of the Outcasts,9.0,Meryl,SA0114,12.0,1.0,20.0,13.0,Found,,,,
SA,SA09,Survivor South Africa: Return of the Outcasts,9.0,Tejan,SA0061,12.0,2.0,24.0,15.0,Received,,,,
SA,SA09,Survivor South Africa: Return of the Outcasts,9.0,Tejan,SA0061,12.0,3.0,28.0,17.0,Played,Tejan,SA0061,Yes,
SA,SA09,Survivor South Africa: Return of the Outcasts,9.0,Dino,SA0133,13.0,1.0,20.0,13.0,Found,,,,
SA,SA09,Survivor South Africa: Return of the Outcasts,9.0,Dino,SA0133,13.0,2.0,32.0,19.0,Played,Dino,SA0133,Yes,
SA,SA09,Survivor South Africa: Return of the Outcasts,9.0,Meryl,SA0114,14.0,1.0,23.0,14.0,Found,,,,
SA,SA09,Survivor South Africa: Return of the Outcasts,9.0,Phil,SA0073,15.0,1.0,30.0,18.0,Found,,,,
SA,SA09,Survivor South Africa: Return of the Outcasts,9.0,Phil,SA0073,15.0,2.0,33.0,20.0,Played,Dino,SA0133,Not needed,0.0
SA,SA09,Survivor South Africa: Return of the Outcasts,9.0,Dino,SA0133,16.0,1.0,32.0,19.0,Found,,,,
SA,SA09,Survivor South Africa: Return of the Outcasts,9.0,Dino,SA0133,16.0,2.0,32.0,20.0,Played,Felix,SA0110,Not needed,
UK,UK03,Survivor UK: 2023,3.0,Doug,UK0031,1.0,1.0,8.0,4.0,Found,,,,
UK,UK03,Survivor UK: 2023,3.0,Doug,UK0031,1.0,2.0,16.0,7.0,Expired,,,,
UK,UK03,Survivor UK: 2023,3.0,Christopher,UK0030,2.0,1.0,20.0,9.0,Found,,,,
UK,UK03,Survivor UK: 2023,3.0,Christopher,UK0030,2.0,2.0,24.0,11.0,Played,Leilani,UK0036,No,
UK,UK03,Survivor UK: 2023,3.0,Christopher,UK0030,3.0,1.0,20.0,9.0,Found,,,,
UK,UK03,Survivor UK: 2023,3.0,Christopher,UK0030,3.0,2.0,21.0,10.0,Played,Christopher,UK0030,Yes,4.0
UK,UK03,Survivor UK: 2023,3.0,Nathan,UK0038,4.0,1.0,28.0,13.0,Found,,,,
UK,UK03,Survivor UK: 2023,3.0,Nathan,UK0038,4.0,2.0,28.0,13.0,Played,Nathan,UK0038,Not needed,0.0
NZ,NZ02,Survivor NZ: Thailand,2.0,Brad,NZ0026,1.0,1.0,6.0,2.0,Found,,,,
NZ,NZ02,Survivor NZ: Thailand,2.0,Eve,NZ0028,2.0,1.0,7.0,3.0,Found,,,,
NZ,NZ02,Survivor NZ: Thailand,2.0,Eve,NZ0028,2.0,2.0,15.0,5.0,Played,Eve,NZ0028,No,0.0
NZ,NZ02,Survivor NZ: Thailand,2.0,Josh,NZ0022,3.0,1.0,12.0,4.0,Activated,,,,
NZ,NZ02,Survivor NZ: Thailand,2.0,Josh,NZ0022,3.0,2.0,13.0,5.0,Expired,,,,
NZ,NZ02,Survivor NZ: Thailand,2.0,Lisa,NZ0034,4.0,1.0,19.0,7.0,Found,,,,
NZ,NZ02,Survivor NZ: Thailand,2.0,Lisa,NZ0034,4.0,2.0,24.0,8.0,Played,Arun,NZ0025,Yes,
NZ,NZ02,Survivor NZ: Thailand,2.0,Dave,NZ0032,5.0,1.0,19.0,7.0,Found,,,,
