version,version_season,season_name,season,full_name,castaway_id,castaway,age,city,state,episode,day,order,result,jury_status,original_tribe,result_number,jury,finalist,winner
SA,SA06,Survivor South Africa: Philippines,6.0,Marthunis Oosthuizen,SA0093,Marthunis,29.0,Durban,Kwa Zulu Natal,6.0,16.0,6.0,Quit,,Mindanao,6.0,False,False,False
SA,SA06,Survivor South Africa: Philippines,6.0,Tevin Naidu,SA0094,Tevin,24.0,Durban,Kwa Zulu Natal,7.0,18.0,7.0,5th voted out,,Mindanao,7.0,False,False,False
SA,SA06,Survivor South Africa: Philippines,6.0,Josie Eveleigh,SA0095,Josie,28.0,Cape Town,Western Cape,8.0,21.0,8.0,6th voted out,,Luzon,8.0,False,False,False
SA,SA06,Survivor South Africa: Philippines,6.0,Vusi Mafulela,SA0096,Vusi,35.0,Johannesburg,Gauteng,9.0,25.0,9.0,7th voted out,1st jury member,Luzon,9.0,True,False,False
SA,SA06,Survivor South Africa: Philippines,6.0,Chane Mynhardt,SA0097,Chane,28.0,Bloemfontein,Free State,10.0,27.0,10.0,8th voted out,2nd jury member,Luzon,10.0,True,False,False
SA,SA06,Survivor South Africa: Philippines,6.0,Palesa Tau,SA0098,Palesa,28.0,Johannesburg,Gauteng,11.0,29.0,11.0,9th voted out,3rd jury member,Luzon,11.0,True,False,False
SA,SA06,Survivor South Africa: Philippines,6.0,Antoinette Tebbutt,SA0099,Toni,38.0,Johannesburg,Gauteng,12.0,30.0,12.0,10th voted out,4th jury member,Mindanao,12.0,True,False,False
SA,SA06,Survivor South Africa: Philippines,6.0,Pheko Phetoe,SA0100,PK,28.0,Pretoria,Gauteng,13.0,33.0,13.0,11th voted out,5th jury member,Mindanao,13.0,True,False,False
SA,SA06,Survivor South Africa: Philippines,6.0,Katinka Oosthuizen,SA0101,Katinka,19.0,Mossel Bay,Western Cape,14.0,35.0,14.0,12th voted out,6th jury member,Mindanao,14.0,True,False,False
SA,SA06,Survivor South Africa: Philippines,6.0,Werner Joubert,SA0102,Werner,34.0,Secunda,Mpumalanga,15.0,37.0,15.0,13th voted out,7th jury member,Mindanao,15.0,True,False,False
SA,SA06,Survivor South Africa: Philippines,6.0,Annalize Sainsbury,SA0103,Annalize,44.0,Cape Town,Western Cape,16.0,38.0,16.0,14th voted out,8th jury member,Luzon,16.0,True,False,False
SA,SA06,Survivor South Africa: Philippines,6.0,Jeanne Michel,SA0104,Jeanne,34.0,Cape Town,Western Cape,16.0,39.0,17.0,Runner-up,,Mindanao,17.0,False,True,False
SA,SA06,Survivor South Africa: Philippines,6.0,Tom Swartz,SA0105,Tom,41.0,Port Elizabeth,Eastern Cape,16.0,39.0,18.0,Sole Survivor,,Luzon,18.0,False,True,True
SA,SA07,Survivor South Africa: Island of Secrets,7.0,Lee-Anne van Renen,SA0106,Lee-Anne,33.0,Durbanville,Western Cape,1.0,3.0,1.0,1st voted out,,Sa'ula,1.0,False,False,False
SA,SA07,Survivor South Africa: Island of Secrets,7.0,Paul Smulders,SA0107,Paul,54.0,Roodepoort,Gauteng,2.0,5.0,2.0,2nd voted out,,Sa'ula,2.0,False,False,False
SA,SA07,Survivor South Africa: Island of Secrets,7.0,Ai-Ting Wong,SA0108,Ting Ting,25.0,Durban,Kwa Zulu Natal,3.0,7.0,3.0,3rd voted out,,Ta'alo,3.0,False,False,False
SA,SA07,Survivor South Africa: Island of Secrets,7.0,Rose-Lee Smith,SA0109,Rose-Lee,33.0,Johannesburg,Gauteng,4.0,9.0,4.0,4th voted out,,Laumei,4.0,False,False,False
SA,SA07,Survivor South Africa: Island of Secrets,7.0,Felix Godlo,SA0110,Felix,29.0,Pretoria,Gauteng,5.0,12.0,5.0,5th voted out,,Ta'alo,5.0,False,False,False
SA,SA07,Survivor South Africa: Island of Secrets,7.0,Tania Copeland,SA0111,Tania,51.0,Somerset West,Western Cape,6.0,14.0,6.0,6th voted out,,Ta'alo,6.0,False,False,False
SA,SA07,Survivor South Africa: Island of Secrets,7.0,Rocco van Rooyen,SA0112,Rocco,26.0,Cape Town,Western Cape,7.0,16.0,7.0,7th voted out,,Laumei,7.0,False,False,False
SA,SA07,Survivor South Africa: Island of Secrets,7.0,Nathan Castle,SA0113,Nathan,25.0,Cape Town,Western Cape,8.0,19.0,8.0,8th voted out,,Sa'ula,8.0,False,False,False
SA,SA07,Survivor South Africa: Island of Secrets,7.0,Meryl Szolkiewicz,SA0114,Meryl,31.0,Irene,Gauteng,9.0,22.0,9.0,9th voted out,1st jury member,Ta'alo,9.0,True,False,False
SA,SA07,Survivor South Africa: Island of Secrets,7.0,Geoffrey Cooke-Tonnesen,SA0115,Geoffrey,33.0,Colenso,Kwa Zulu Natal,10.0,24.0,10.0,10th voted out,2nd jury member,Laumei,10.0,True,False,False
SA,SA07,Survivor South Africa: Island of Secrets,7.0,Seipei Mashugane,SA0116,Seipei,40.0,Soweto,Gauteng,11.0,26.0,11.0,11th voted out,3rd jury member,Sa'ula,11.0,True,False,False
SA,SA07,Survivor South Africa: Island of Secrets,7.0,Dante de Villiers,SA0117,Dante,31.0,Dwarskerbos,Western Cape,12.0,28.0,12.0,12th voted out,4th jury member,Ta'alo,12.0,True,False,False
SA,SA07,Survivor South Africa: Island of Secrets,7.0,Cobus Hugo,SA0118,Cobus,27.0,Cape Town,Western Cape,13.0,30.0,13.0,13th voted out,5th jury member,Ta'alo,13.0,True,False,False
SA,SA07,Survivor South Africa: Island of Secrets,7.0,Mmabatiokoa Molefe,SA0119,Mmaba,28.0,Cape Town,Western Cape,14.0,32.0,14.0,14th voted out,6th jury member,Laumei,14.0,True,False,False
SA,SA07,Survivor South Africa: Island of Secrets,7.0,Jacques Burger,SA0120,Jacques,27.0,Pretoria,Gauteng,15.0,34.0,15.0,15th voted out,7th jury member,Ta'alo,15.0,True,False,False
SA,SA07,Survivor South Africa: Island of Secrets,7.0,Mike Venter,SA0121,Mike,21.0,Boksburg,Gauteng,16.0,35.0,16.0,16th voted out,8th jury member,Laumei,16.0,True,False,False
SA,SA07,Survivor South Africa: Island of Secrets,7.0,Steffi Brink,SA0122,Steffi,27.0,Midrand,Gauteng,17.0,37.0,17.0,Eliminated,9th jury member,Sa'ula,17.0,True,False,False
SA,SA07,Survivor South Africa: Island of Secrets,7.0,Laetitia le Roux,SA0123,Laetitia,58.0,Randburg,Gauteng,18.0,38.0,18.0,17th voted out,10th jury member,Laumei,18.0,True,False,False
SA,SA07,Survivor South Africa: Island of Secrets,7.0,Durao Mariano,SA0124,Durao,28.0,Durban,Kwa Zulu Natal,18.0,39.0,19.0,2nd runner-up,,Laumei,19.0,False,True,False
SA,SA07,Survivor South Africa: Island of Secrets,7.0,Nicole Capper,SA0125,Nicole,33.0,Fourways,Gauteng,18.0,39.0,20.0,Runner-up,,Sa'ula,20.0,False,True,False
SA,SA07,Survivor South Africa: Island of Secrets,7.0,Robert Bentele,SA0126,Rob,28.0,Richards Bay,Kwa Zulu Natal,18.0,39.0,21.0,Sole Survivor,,Sa'ula,21.0,False,True,True
SA,SA08,Survivor South Africa: Immunity Island,8.0,Jason Brookstein,SA0127,Jason,27.0,Johannesburg,Gauteng,1.0,3.0,1.0,1st voted out,,Zamba,1.0,False,False,False
SA,SA08,Survivor South Africa: Immunity Island,8.0,Noleen Nkanjeni,SA0128,Pinty,30.0,Cape Town,Western Cape,2.0,6.0,2.0,2nd voted out,,Vuna,2.0,False,False,False
SA,SA08,Survivor South Africa: Immunity Island,8.0,Mike Laws,SA0129,Mike,32.0,Cape Town,Western Cape,3.0,8.0,3.0,3rd voted out,,Vuna,3.0,False,False,False
SA,SA08,Survivor South Africa: Immunity Island,8.0,Paul Cupido,SA0130,Paul,29.0,Johannesburg,Gauteng,4.0,11.0,4.0,4th voted out,,Vuna,4.0,False,False,False
SA,SA08,Survivor South Africa: Immunity Island,8.0,Thoriso M-Afrika,SA0131,Thoriso,36.0,Kariega,Eastern Cape,5.0,13.0,5.0,5th voted out,,Zamba,5.0,False,False,False
SA,SA08,Survivor South Africa: Immunity Island,8.0,Carla Gubb,SA0132,Carla,29.0,Cape Town,Western Cape,5.0,13.0,6.0,6th voted out,,Vuna,6.0,False,False,False
SA,SA08,Survivor South Africa: Immunity Island,8.0,Dino Paulo,SA0133,Dino,30.0,Johannesburg,Gauteng,6.0,16.0,7.0,7th voted out,,Zamba,7.0,False,False,False
SA,SA08,Survivor South Africa: Immunity Island,8.0,Qiean Wang,SA0134,Qiean,35.0,Cape Town,Western Cape,7.0,18.0,8.0,8th voted out,,Zamba,8.0,False,False,False
SA,SA08,Survivor South Africa: Immunity Island,8.0,Marisha du Plessis,SA0135,Marisha,35.0,Tulbagh,Western Cape,8.0,21.0,9.0,9th voted out,1st jury member,Zamba,9.0,True,False,False
SA,SA08,Survivor South Africa: Immunity Island,8.0,Shaun Wilson,SA0136,Shaun,40.0,Cape Town,Western Cape,9.0,23.0,10.0,10th voted out,2nd jury member,Zamba,10.0,True,False,False
SA,SA08,Survivor South Africa: Immunity Island,8.0,Renier Louwrens,SA0137,Renier,30.0,Secunda,Mpumalanga,10.0,26.0,11.0,11th voted out,3rd jury member,Zamba,11.0,True,False,False
SA,SA08,Survivor South Africa: Immunity Island,8.0,Amy Eliason,SA0138,Amy,33.0,Johannesburg,Gauteng,10.0,26.0,12.0,Tied destiny,4th jury member,Zamba,12.0,True,False,False
SA,SA08,Survivor South Africa: Immunity Island,8.0,Anesu Mbizvo,SA0139,Anesu,29.0,Johannesburg,Gauteng,11.0,28.0,13.0,12th voted out,5th jury member,Vuna,13.0,True,False,False
SA,SA08,Survivor South Africa: Immunity Island,8.0,Wardah Hartley,SA0140,Wardah,39.0,Johannesburg,Gauteng,12.0,30.0,14.0,13th voted out,Removed jury member,Vuna,14.0,False,False,False
SA,SA08,Survivor South Africa: Immunity Island,8.0,Santoni Engelbrecht,SA0141,Santoni,39.0,Strand,Western Cape,13.0,33.0,15.0,Eliminated,7th jury member,Vuna,15.0,True,False,False
SA,SA08,Survivor South Africa: Immunity Island,8.0,Kiran Naidoo,SA0142,Kiran,29.0,Johannesburg,Gauteng,14.0,35.0,16.0,14th voted out,8th jury member,Vuna,16.0,True,False,False
SA,SA08,Survivor South Africa: Immunity Island,8.0,Tyson Zulu,SA0143,Tyson,24.0,Johannesburg,Gauteng,15.0,37.0,17.0,15th voted out,9th jury member,Vuna,17.0,True,False,False
SA,SA08,Survivor South Africa: Immunity Island,8.0,Francois Chapman,SA0144,Chappies,32.0,Centurion,Gauteng,16.0,38.0,18.0,16th voted out,10th jury member,Vuna,18.0,True,False,False
SA,SA08,Survivor South Africa: Immunity Island,8.0,Anela Majozi,SA0145,Anela,25.0,Durban,Kwa Zulu Natal,16.0,39.0,19.0,Runner-up,,Zamba,19.0,False,True,False
SA,SA08,Survivor South Africa: Immunity Island,8.0,Nicole Wilmans,SA0146,Nicole,26.0,Somerset West,Western Cape,16.0,39.0,20.0,Sole Survivor,,Zamba,20.0,False,True,True
SA,SA09,Survivor South Africa: Return of the Outcasts,9.0,Francois Chapman,SA0144,Chappies,33.0,Centurion,GP,2.0,3.0,1.0,1st voted out,,Masu,1.0,False,False,False
SA,SA09,Survivor South Africa: Return of the Outcasts,9.0,Pheko Phetoe,SA0100,PK,31.0,Lephalale,LP,3.0,5.0,2.0,2nd voted out,,Masu,2.0,False,False,False
SA,SA09,Survivor South Africa: Return of the Outcasts,9.0,Tania Copeland,SA0111,Tania,53.0,Patermoster,WC,4.0,7.0,3.0,3rd voted out,,Yontau,3.0,False,False,False
SA,SA09,Survivor South Africa: Return of the Outcasts,9.0,Tevin Naidu,SA0094,Tevin,28.0,Cape Town,WC,5.0,9.0,4.0,4th voted out,,Yontau,4.0,False,False,False
SA,SA09,Survivor South Africa: Return of the Outcasts,9.0,Seamus Holmes,SA0088,Seamus,29.0,Durban,KZN,6.0,11.0,5.0,5th voted out,,Yontau,5.0,False,False,False
SA,SA09,Survivor South Africa: Return of the Outcasts,9.0,Shona Macdonald,SA0072,Shona,30.0,Cape Town,WC,8.0,14.0,6.0,6th voted out,,Yontau,6.0,False,False,False
SA,SA09,Survivor South Africa: Return of the Outcasts,9.0,Noleen Nkanjeni,SA0128,Pinty,31.0,Cape Town,WC,9.0,16.0,7.0,7th voted out,,Yontau,7.0,False,False,False
SA,SA09,Survivor South Africa: Return of the Outcasts,9.0,Thoriso M-Africa,SA0131,Thoriso,37.0,Kariega,EC,10.0,17.0,8.0,8th voted out,,Yontau,8.0,False,False,False
SA,SA09,Survivor South Africa: Return of the Outcasts,9.0,Palesa Tau,SA0098,Palesa,31.0,Johannesburg,GP,12.0,19.0,9.0,9th voted out,,Masu,9.0,False,False,False
SA,SA09,Survivor South Africa: Return of the Outcasts,9.0,Antoinette Tebbutt,SA0099,Toni,41.0,Cape Town,WC,13.0,21.0,10.0,10th voted out,1st jury member,Masu,10.0,True,False,False
SA,SA09,Survivor South Africa: Return of the Outcasts,9.0,Dante De Villiers,SA0117,Dante,33.0,Dwaskersbos,WC,14.0,23.0,11.0,11th voted out,2nd jury member,Masu,11.0,True,False,False
SA,SA09,Survivor South Africa: Return of the Outcasts,9.0,Steffi Brink,SA0122,Steffi,30.0,Mdrand,GP,15.0,25.0,12.0,12th voted out,3rd jury member,Masu,12.0,True,False,False
SA,SA09,Survivor South Africa: Return of the Outcasts,9.0,Meryl Szolkeiwicz,SA0114,Meryl,33.0,Centurion,GP,16.0,27.0,13.0,13th voted out,4th jury member,Masu,13.0,True,False,False
SA,SA09,Survivor South Africa: Return of the Outcasts,9.0,Tejan Pillay,SA0061,Tejan,42.0,Johannesburg,GP,18.0,30.0,14.0,14th voted out,5th jury member,Masu,14.0,True,False,False
SA,SA09,Survivor South Africa: Return of the Outcasts,9.0,Felix Godio,SA0110,Felix,32.0,Pretoria,GP,20.0,33.0,15.0,15th voted out,6th jury member,Yontau,15.0,True,False,False
SA,SA09,Survivor South Africa: Return of the Outcasts,9.0,Killarney Jones,SA0070,Killarney,51.0,Benoni,GP,21.0,35.0,16.0,16th voted out,7th jury member,Yontau,16.0,True,False,False
SA,SA09,Survivor South Africa: Return of the Outcasts,9.0,Phil Dickson,SA0073,Phil,40.0,Johannesburg,GP,22.0,36.0,17.0,17th voted out,8th jury member,Yontau,17.0,True,False,False
SA,SA09,Survivor South Africa: Return of the Outcasts,9.0,Marian de Vos,SA0077,Marian,32.0,Cape Town,WC,23.0,38.0,18.0,18th voted out,9th jury member,Masu,18.0,True,False,False
SA,SA09,Survivor South Africa: Return of the Outcasts,9.0,Shane Hattingh,SA0081,Shane,50.0,Brynston,GP,23.0,38.0,19.0,Runner-up,,Masu,19.0,False,True,False
SA,SA09,Survivor South Africa: Return of the Outcasts,9.0,Dino Paulo,SA0133,Dino,31.0,Johannesburg,GP,23.0,38.0,20.0,Sole Survivor,,Yontau,20.0,False,True,True
UK,UK01,Survivor UK: Pulau Tiga,1.0,Nick Carter,UK0001,Nick,38.0,Midlands,,1.0,4.0,1.0,1st voted out,,Ular,16.0,False,False,False
UK,UK01,Survivor UK: Pulau Tiga,1.0,J.J. Adams,UK0002,JJ,37.0,South Wales,,2.0,7.0,2.0,2nd voted out,,Helang,15.0,False,False,False
UK,UK01,Survivor UK: Pulau Tiga,1.0,Uzma Bashir,UK0003,Uzma,30.0,Yorkshire,,3.0,10.0,3.0,3rd voted out,,Helang,14.0,False,False,False
UK,UK01,Survivor UK: Pulau Tiga,1.0,Sarah Odell,UK0004,Sarah,33.0,London,,4.0,13.0,4.0,4th voted out,,Ular,13.0,False,False,False
UK,UK01,Survivor UK: Pulau Tiga,1.0,Jayne Meyler,UK0005,Jayne,47.0,Sussex,,5.0,16.0,5.0,5th voted out,,Helang,12.0,False,False,False
UK,UK01,Survivor UK: Pulau Tiga,1.0,Adrian Bauckham,UK0006,Adrian,22.0,Kent,,6.0,19.0,6.0,6th voted out,,Helang,11.0,False,False,False
UK,UK01,Survivor UK: Pulau Tiga,1.0,Simon Dunkley,UK0007,Simon,35.0,Birmingham,,7.0,22.0,7.0,7th voted out,,Helang,10.0,False,False,False
UK,UK01,Survivor UK: Pulau Tiga,1.0,Andy Fairfield,UK0008,Andy,41.0,North Hampton,,8.0,25.0,8.0,8th voted out,1st jury member,Helang,9.0,True,False,False
UK,UK01,Survivor UK: Pulau Tiga,1.0,James Stroud,UK0009,James,40.0,London,,9.0,28.0,9.0,9th voted out,2nd jury member,Helang,8.0,True,False,False
UK,UK01,Survivor UK: Pulau Tiga,1.0,Pete Farrar,UK0010,Pete,30.0,Cheshire,,10.0,31.0,10.0,10th voted out,3rd jury member,Ular,7.0,True,False,False
UK,UK01,Survivor UK: Pulau Tiga,1.0,Zoe Lyons,UK0011,Zoe,29.0,London,,11.0,34.0,11.0,11th voted out,4th jury member,Ular,6.0,True,False,False
UK,UK01,Survivor UK: Pulau Tiga,1.0,Eve Holding,UK0012,Eve,30.0,Oxfordshire,,12.0,37.0,12.0,12th voted out,5th jury member,Ular,5.0,True,False,False
UK,UK01,Survivor UK: Pulau Tiga,1.0,Mick Easton,UK0013,Mick,55.0,Dartford,,13.0,38.0,13.0,13th voted out,6th jury member,Ular,4.0,True,False,False
UK,UK01,Survivor UK: Pulau Tiga,1.0,Richard Owen,UK0014,Richard,33.0,Cardiff,,13.0,39.0,14.0,14th voted out,7th jury member,Ular,3.0,True,False,False
UK,UK01,Survivor UK: Pulau Tiga,1.0,Jackie Carey,UK0015,Jackie,31.0,Surrey,,14.0,40.0,15.0,Runner-up,,Ular,2.0,False,True,False
UK,UK01,Survivor UK: Pulau Tiga,1.0,Charlotte Hobrough,UK0016,Charlotte,24.0,Glamorgan,,14.0,40.0,16.0,Sole Survivor,,Helang,1.0,False,True,True
UK,UK02,Survivor UK: Panama,2.0,Sarah McCombie,UK0017,Sarah,22.0,"Highams Park, London",,1.0,4.0,1.0,1st voted out,,South Island,12.0,False,False,False
UK,UK02,Survivor UK: Panama,2.0,Lee Capon,UK0018,Lee,25.0,"Thundersley, Essex",,2.0,7.0,2.0,2nd voted out,,South Island,11.0,False,False,False
UK,UK02,Survivor UK: Panama,2.0,Tayfun Kadioglu,UK0019,Tayfun,27.0,London,,3.0,10.0,3.0,3rd voted out,,North Island,10.0,False,False,False
UK,UK02,Survivor UK: Panama,2.0,Meeta Bose,UK0020,Meeta,34.0,"Stevenage, Hertfordshire",,4.0,13.0,4.0,4th voted out,,North Island,9.0,False,False,False
UK,UK02,Survivor UK: Panama,2.0,Helen Carney,UK0021,Helen,22.0,"Sheffield, South Yorkshire",,5.0,20.0,5.0,5th voted out,1st jury member,North Island,8.0,True,False,False
UK,UK02,Survivor UK: Panama,2.0,Alastair Brogan,UK0022,Alastair,34.0,"Motherwell, North Lanarkshire",,7.0,23.0,6.0,6th voted out,2nd jury member,North Island,7.0,True,False,False
UK,UK02,Survivor UK: Panama,2.0,Drew Agger,UK0023,Drew,27.0,"Hereford, Herefordshire",,8.0,26.0,7.0,7th voted out,3rd jury member,North Island,6.0,True,False,False
UK,UK02,Survivor UK: Panama,2.0,Dave Porter,UK0024,Dave,54.0,"Newcastle upon Tyne, Tyne and Wear",,9.0,29.0,8.0,8th voted out,4th jury member,North Island,5.0,True,False,False
UK,UK02,Survivor UK: Panama,2.0,Bridget Griffiths,UK0025,Bridget,42.0,"Wantage, Oxfordshire",,10.0,32.0,9.0,9th voted out,5th jury member,South Island,4.0,True,False,False
UK,UK02,Survivor UK: Panama,2.0,John Dalzell,UK0026,John,32.0,"Winchester, Hampshire",,11.0,35.0,10.0,10th voted out,6th jury member,South Island,3.0,True,False,False
UK,UK02,Survivor UK: Panama,2.0,Susannah Moffat,UK0027,Susannah,27.0,"Wimbledon, London",,12.0,37.0,11.0,Runner-up,,South Island,2.0,False,True,False
UK,UK02,Survivor UK: Panama,2.0,Jonny Gibb,UK0028,Jonny,30.0,"Edinburgh, Lothian",,12.0,37.0,12.0,Sole Survivor,,South Island,1.0,False,True,True
UK,UK03,Survivor UK: 2023,3.0,Richard Kinnear McKell,UK0043,Richard,36.0,Dalkeith,,1.0,3.0,1.0,1st voted out,,Caleton,18.0,False,False,False
UK,UK03,Survivor UK: 2023,3.0,Sabrina Pace-Humphreys,UK0044,Sabrina,45.0,,,2.0,5.0,2.0,2nd voted out,,La Nena,17.0,False,False,False
UK,UK03,Survivor UK: 2023,3.0,Rach Carstairs,UK0040,Rach,23.0,,,3.0,7.0,3.0,3rd voted out,,La Nena,16.0,False,False,False
UK,UK03,Survivor UK: 2023,3.0,Rachel Golding,UK0041,Rachel,40.0,Whitstable,,5.0,13.0,4.0,4th voted out,,Caleton,15.0,False,False,False
UK,UK03,Survivor UK: 2023,3.0,Ren Elvidge,UK0042,Ren,28.0,,,6.0,15.0,5.0,5th voted out,,La Nena,14.0,False,False,False
UK,UK03,Survivor UK: 2023,3.0,Jess Woburn,UK0033,Jess,38.0,London,,7.0,17.0,6.0,6th voted out,,Caleton,13.0,False,False,False
UK,UK03,Survivor UK: 2023,3.0,Shai Ravindra,UK0045,Shai,33.0,,,8.0,19.0,7.0,7th voted out,,Caleton,12.0,False,False,False
UK,UK03,Survivor UK: 2023,3.0,Lee Reeves,UK0035,Lee,28.0,Belfast,,9.0,20.0,8.0,8th voted out,1st jury member,La Nena,11.0,True,False,False
UK,UK03,Survivor UK: 2023,3.0,Ashleigh Bishop,UK0029,Ashleigh,34.0,London,,10.0,21.0,9.0,9th voted out,2nd jury member,La Nena,10.0,True,False,False
UK,UK03,Survivor UK: 2023,3.0,Doug Swinbanks,UK0031,Doug,32.0,Island of Mull,,11.0,24.0,10.0,10th voted out,3rd jury member,La Nena,9.0,True,False,False
UK,UK03,Survivor UK: 2023,3.0,Tinuke Oyediran,UK0046,Tinuke,30.0,London,,12.0,26.0,11.0,11th voted out,4th jury member,Caleton,8.0,True,False,False
UK,UK03,Survivor UK: 2023,3.0,Laurence Cardwell,UK0034,Laurence,29.0,London,,13.0,28.0,12.0,12th voted out,5th jury member,Caleton,7.0,True,False,False
UK,UK03,Survivor UK: 2023,3.0,Nathan Dyke,UK0038,Nathan,35.0,Manchester,,14.0,30.0,13.0,13th voted out,6th jury member,Caleton,6.0,True,False,False
UK,UK03,Survivor UK: 2023,3.0,Pegleg Bennett,UK0039,Pegleg,54.0,,,15.0,32.0,14.0,14th voted out,7th jury member,La Nena,5.0,True,False,False
UK,UK03,Survivor UK: 2023,3.0,Hannah Baptiste,UK0032,Hannah,30.0,,,16.0,33.0,15.0,15th voted out,8th jury member,La Nena,4.0,True,False,False
UK,UK03,Survivor UK: 2023,3.0,Christopher Haul,UK0030,Christopher,36.0,Bridgend,,16.0,34.0,16.0,Runner up,,La Nena,3.0,False,True,False
UK,UK03,Survivor UK: 2023,3.0,Leilani Sen,UK0036,Leilani,45.0,,,16.0,34.0,17.0,Runner up,,Caleton,2.0,False,True,False
UK,UK03,Survivor UK: 2023,3.0,Matthew Haywood,UK0037,Matthew,21.0,,,16.0,34.0,18.0,Sole Survivor,,Caleton,1.0,False,True,True
NZ,NZ01,Survivor NZ: Nicaragua,1.0,Hannah Gough,NZ0001,Hannah,27.0,Whangarei,,1.0,1.0,1.0,1st voted out,,Mogoton,1.0,False,False,False
NZ,NZ01,Survivor NZ: Nicaragua,1.0,Deanna Cambioso,NZ0002,Dee,29.0,Auckland,,1.0,1.0,2.0,2nd voted out,,Hermosa,2.0,False,False,False
NZ,NZ01,Survivor NZ: Nicaragua,1.0,Anthony Deane,NZ0003,Tony,55.0,Gisborne,,2.0,4.0,3.0,3rd voted out,,Mogoton,3.0,False,False,False
NZ,NZ01,Survivor NZ: Nicaragua,1.0,Isabel Pearson,NZ0004,Izzy,30.0,Auckland,,4.0,8.0,4.0,4th voted out,,Mogoton,4.0,False,False,False
NZ,NZ01,Survivor NZ: Nicaragua,1.0,Louisa McClintock,NZ0005,Lou,19.0,Cheviot,,5.0,10.0,5.0,Medically evacuated,,Mogoton,5.0,False,False,False
NZ,NZ01,Survivor NZ: Nicaragua,1.0,Georgia Bergerson,NZ0006,Georgia,26.0,Palmerston North,,6.0,12.0,6.0,5th voted out,,Hermosa,6.0,False,False,False
NZ,NZ01,Survivor NZ: Nicaragua,1.0,Shayna Swain-Tapusoa,NZ0007,Shay,27.0,Hamilton,,8.0,16.0,7.0,6th voted out,,Mogoton,,False,False,False
NZ,NZ01,Survivor NZ: Nicaragua,1.0,Leandro Den Haan,NZ0008,Lee,29.0,Motueka,,10.0,20.0,8.0,7th voted out,1st jury member,Hermosa,7.0,True,False,False
NZ,NZ01,Survivor NZ: Nicaragua,1.0,Michael Sparrow,NZ0009,Mike,27.0,Tauranga,,11.0,20.0,9.0,8th voted out,,Hermosa,,False,False,False
NZ,NZ01,Survivor NZ: Nicaragua,1.0,Matai'a Salatielu Tiatia,NZ0010,Sala,40.0,Christchurch,,12.0,24.0,10.0,9th voted out,2nd jury member,Mogoton,8.0,True,False,False
NZ,NZ01,Survivor NZ: Nicaragua,1.0,Jakob Thomas,NZ0011,Jak,22.0,Lower Hutt,,13.0,26.0,11.0,10th voted out,5th jury member,Hermosa,9.0,True,False,False
NZ,NZ01,Survivor NZ: Nicaragua,1.0,Shannon Quinn,NZ0012,Shannon,24.0,Christchurch,,14.0,28.0,12.0,11th voted out,3rd jury member,Hermosa,10.0,True,False,False
NZ,NZ01,Survivor NZ: Nicaragua,1.0,Shayna Swain-Tapusoa,NZ0007,Shay,27.0,Hamilton,,16.0,32.0,13.0,12th voted out,4th jury member,Mogoton,11.0,True,False,False
NZ,NZ01,Survivor NZ: Nicaragua,1.0,Nathan Davis,NZ0013,Nate,45.0,Dannevirke,,18.0,35.0,14.0,13th voted out,,Hermosa,,False,False,False
NZ,NZ01,Survivor NZ: Nicaragua,1.0,Michael Sparrow,NZ0009,Mike,27.0,Tauranga,,19.0,37.0,15.0,14th voted out,6th jury member,Hermosa,12.0,True,False,False
NZ,NZ01,Survivor NZ: Nicaragua,1.0,Nathan Davis,NZ0013,Nate,45.0,Dannevirke,,19.0,38.0,16.0,15th voted out,7th jury member,Hermosa,13.0,True,False,False
NZ,NZ01,Survivor NZ: Nicaragua,1.0,Barbara Raos,NZ0014,Barb,53.0,Auckland,,20.0,39.0,17.0,2nd runner-up,,Hermosa,14.0,False,True,False
NZ,NZ01,Survivor NZ: Nicaragua,1.0,Avi Duckor-Jones,NZ0016,Avi,32.0,Wellington,,20.0,39.0,18.0,Sole Survivor,,Mogoton,15.0,False,True,True
NZ,NZ01,Survivor NZ: Nicaragua,1.0,Thomas Paterson,NZ0015,Tom,26.0,Tauranga,,20.0,39.0,19.0,Runner-up,,Mogoton,16.0,False,True,False
