version,version_season,season_name,season,castaway,finalist,vote,castaway_id,finalist_id
SA,SA04,Survivor South Africa: Maldives,4.0,Tejan,Letshego,0.0,SA0061,SA0066
SA,SA04,Survivor South Africa: Maldives,4.0,Vanessa,Letshego,0.0,SA0056,SA0066
SA,SA05,Survivor South Africa: Champions,5.0,Altaaf,Buhle,0.0,SA0082,SA0086
SA,SA05,Survivor South Africa: Champions,5.0,Corne,Buhle,0.0,SACaptain02,SA0086
SA,SA05,Survivor South Africa: Champions,5.0,David,Buhle,0.0,SA0084,SA0086
SA,SA05,Survivor South Africa: Champions,5.0,Marian,Buhle,1.0,SA0077,SA0086
SA,SA05,Survivor South Africa: Champions,5.0,Mark,Buhle,1.0,SACaptain01,SA0086
SA,SA05,Survivor South Africa: Champions,5.0,Moyra,Buhle,0.0,SA0079,SA0086
SA,SA05,Survivor South Africa: Champions,5.0,Shane,Buhle,0.0,SA0081,SA0086
SA,SA05,Survivor South Africa: Champions,5.0,Solly,Buhle,0.0,SA0078,SA0086
SA,SA05,Survivor South Africa: Champions,5.0,Vel,Buhle,1.0,SA0080,SA0086
SA,SA05,Survivor South Africa: Champions,5.0,Zavion,Buhle,0.0,SA0083,SA0086
SA,SA05,Survivor South Africa: Champions,5.0,Altaaf,Graham,1.0,SA0082,SA0087
SA,SA05,Survivor South Africa: Champions,5.0,Corne,Graham,1.0,SACaptain02,SA0087
SA,SA05,Survivor South Africa: Champions,5.0,David,Graham,1.0,SA0084,SA0087
SA,SA05,Survivor South Africa: Champions,5.0,Marian,Graham,1.0,SA0077,SA0087
SA,SA05,Survivor South Africa: Champions,5.0,Mark,Graham,0.0,SACaptain01,SA0087
SA,SA05,Survivor South Africa: Champions,5.0,Moyra,Graham,1.0,SA0079,SA0087
SA,SA05,Survivor South Africa: Champions,5.0,Shane,Graham,0.0,SA0081,SA0087
SA,SA05,Survivor South Africa: Champions,5.0,Solly,Graham,0.0,SA0078,SA0087
SA,SA05,Survivor South Africa: Champions,5.0,Vel,Graham,0.0,SA0080,SA0087
SA,SA05,Survivor South Africa: Champions,5.0,Zavion,Graham,0.0,SA0083,SA0087
SA,SA05,Survivor South Africa: Champions,5.0,Altaaf,Sivu,0.0,SA0082,SA0085
SA,SA05,Survivor South Africa: Champions,5.0,Corne,Sivu,0.0,SACaptain02,SA0085
SA,SA05,Survivor South Africa: Champions,5.0,David,Sivu,0.0,SA0084,SA0085
SA,SA05,Survivor South Africa: Champions,5.0,Marian,Sivu,0.0,SA0077,SA0085
SA,SA05,Survivor South Africa: Champions,5.0,Mark,Sivu,0.0,SACaptain01,SA0085
SA,SA05,Survivor South Africa: Champions,5.0,Moyra,Sivu,0.0,SA0079,SA0085
SA,SA05,Survivor South Africa: Champions,5.0,Shane,Sivu,1.0,SA0081,SA0085
SA,SA05,Survivor South Africa: Champions,5.0,Solly,Sivu,0.0,SA0078,SA0085
SA,SA05,Survivor South Africa: Champions,5.0,Vel,Sivu,0.0,SA0080,SA0085
SA,SA05,Survivor South Africa: Champions,5.0,Zavion,Sivu,1.0,SA0083,SA0085
SA,SA06,Survivor South Africa: Philippines,6.0,Annalize,Jeanne,0.0,SA0103,SA0104
SA,SA06,Survivor South Africa: Philippines,6.0,Chane,Jeanne,0.0,SA0097,SA0104
SA,SA06,Survivor South Africa: Philippines,6.0,Katinka,Jeanne,0.0,SA0101,SA0104
SA,SA06,Survivor South Africa: Philippines,6.0,PK,Jeanne,0.0,SA0100,SA0104
SA,SA06,Survivor South Africa: Philippines,6.0,Palesa,Jeanne,0.0,SA0098,SA0104
SA,SA06,Survivor South Africa: Philippines,6.0,Toni,Jeanne,0.0,SA0099,SA0104
SA,SA06,Survivor South Africa: Philippines,6.0,Vusi,Jeanne,1.0,SA0096,SA0104
SA,SA06,Survivor South Africa: Philippines,6.0,Werner,Jeanne,0.0,SA0102,SA0104
SA,SA06,Survivor South Africa: Philippines,6.0,Annalize,Tom,1.0,SA0103,SA0105
SA,SA06,Survivor South Africa: Philippines,6.0,Chane,Tom,1.0,SA0097,SA0105
SA,SA06,Survivor South Africa: Philippines,6.0,Katinka,Tom,1.0,SA0101,SA0105
SA,SA06,Survivor South Africa: Philippines,6.0,PK,Tom,1.0,SA0100,SA0105
SA,SA06,Survivor South Africa: Philippines,6.0,Palesa,Tom,1.0,SA0098,SA0105
SA,SA06,Survivor South Africa: Philippines,6.0,Toni,Tom,1.0,SA0099,SA0105
SA,SA06,Survivor South Africa: Philippines,6.0,Vusi,Tom,0.0,SA0096,SA0105
SA,SA06,Survivor South Africa: Philippines,6.0,Werner,Tom,1.0,SA0102,SA0105
SA,SA07,Survivor South Africa: Island of Secrets,7.0,Cobus,Durao,0.0,SA0118,SA0124
SA,SA07,Survivor South Africa: Island of Secrets,7.0,Dante,Durao,0.0,SA0117,SA0124
SA,SA07,Survivor South Africa: Island of Secrets,7.0,Geoffrey,Durao,0.0,SA0115,SA0124
SA,SA07,Survivor South Africa: Island of Secrets,7.0,Jacques,Durao,0.0,SA0120,SA0124
SA,SA07,Survivor South Africa: Island of Secrets,7.0,Laetitia,Durao,0.0,SA0123,SA0124
SA,SA07,Survivor South Africa: Island of Secrets,7.0,Meryl,Durao,0.0,SA0114,SA0124
SA,SA07,Survivor South Africa: Island of Secrets,7.0,Mike,Durao,0.0,SA0121,SA0124
SA,SA07,Survivor South Africa: Island of Secrets,7.0,Mmaba,Durao,0.0,SA0119,SA0124
SA,SA07,Survivor South Africa: Island of Secrets,7.0,Seipei,Durao,0.0,SA0116,SA0124
SA,SA07,Survivor South Africa: Island of Secrets,7.0,Steffi,Durao,0.0,SA0122,SA0124
SA,SA07,Survivor South Africa: Island of Secrets,7.0,Cobus,Nicole,1.0,SA0118,SA0125
SA,SA07,Survivor South Africa: Island of Secrets,7.0,Dante,Nicole,0.0,SA0117,SA0125
SA,SA07,Survivor South Africa: Island of Secrets,7.0,Geoffrey,Nicole,0.0,SA0115,SA0125
SA,SA07,Survivor South Africa: Island of Secrets,7.0,Jacques,Nicole,1.0,SA0120,SA0125
SA,SA07,Survivor South Africa: Island of Secrets,7.0,Laetitia,Nicole,0.0,SA0123,SA0125
SA,SA07,Survivor South Africa: Island of Secrets,7.0,Meryl,Nicole,0.0,SA0114,SA0125
SA,SA07,Survivor South Africa: Island of Secrets,7.0,Mike,Nicole,0.0,SA0121,SA0125
SA,SA07,Survivor South Africa: Island of Secrets,7.0,Mmaba,Nicole,0.0,SA0119,SA0125
SA,SA07,Survivor South Africa: Island of Secrets,7.0,Seipei,Nicole,1.0,SA0116,SA0125
SA,SA07,Survivor South Africa: Island of Secrets,7.0,Steffi,Nicole,1.0,SA0122,SA0125
SA,SA07,Survivor South Africa: Island of Secrets,7.0,Cobus,Rob,0.0,SA0118,SA0126
SA,SA07,Survivor South Africa: Island of Secrets,7.0,Dante,Rob,1.0,SA0117,SA0126
SA,SA07,Survivor South Africa: Island of Secrets,7.0,Geoffrey,Rob,1.0,SA0115,SA0126
SA,SA07,Survivor South Africa: Island of Secrets,7.0,Jacques,Rob,0.0,SA0120,SA0126
SA,SA07,Survivor South Africa: Island of Secrets,7.0,Laetitia,Rob,1.0,SA0123,SA0126
SA,SA07,Survivor South Africa: Island of Secrets,7.0,Meryl,Rob,1.0,SA0114,SA0126
SA,SA07,Survivor South Africa: Island of Secrets,7.0,Mike,Rob,1.0,SA0121,SA0126
SA,SA07,Survivor South Africa: Island of Secrets,7.0,Mmaba,Rob,1.0,SA0119,SA0126
SA,SA07,Survivor South Africa: Island of Secrets,7.0,Seipei,Rob,0.0,SA0116,SA0126
SA,SA07,Survivor South Africa: Island of Secrets,7.0,Steffi,Rob,0.0,SA0122,SA0126
SA,SA08,Survivor South Africa: Immunity Island,8.0,Amy,Anela,0.0,SA0138,SA0145
SA,SA08,Survivor South Africa: Immunity Island,8.0,Anesu,Anela,0.0,SA0139,SA0145
SA,SA08,Survivor South Africa: Immunity Island,8.0,Chappies,Anela,0.0,SA0144,SA0145
SA,SA08,Survivor South Africa: Immunity Island,8.0,Kiran,Anela,0.0,SA0142,SA0145
SA,SA08,Survivor South Africa: Immunity Island,8.0,Marisha,Anela,0.0,SA0135,SA0145
SA,SA08,Survivor South Africa: Immunity Island,8.0,Renier,Anela,0.0,SA0137,SA0145
SA,SA08,Survivor South Africa: Immunity Island,8.0,Santoni,Anela,0.0,SA0141,SA0145
SA,SA08,Survivor South Africa: Immunity Island,8.0,Shaun,Anela,1.0,SA0136,SA0145
SA,SA08,Survivor South Africa: Immunity Island,8.0,Tyson,Anela,0.0,SA0143,SA0145
SA,SA08,Survivor South Africa: Immunity Island,8.0,Amy,Nicole,1.0,SA0138,SA0146
SA,SA08,Survivor South Africa: Immunity Island,8.0,Anesu,Nicole,1.0,SA0139,SA0146
SA,SA08,Survivor South Africa: Immunity Island,8.0,Chappies,Nicole,1.0,SA0144,SA0146
SA,SA08,Survivor South Africa: Immunity Island,8.0,Kiran,Nicole,1.0,SA0142,SA0146
SA,SA08,Survivor South Africa: Immunity Island,8.0,Marisha,Nicole,1.0,SA0135,SA0146
SA,SA08,Survivor South Africa: Immunity Island,8.0,Renier,Nicole,1.0,SA0137,SA0146
SA,SA08,Survivor South Africa: Immunity Island,8.0,Santoni,Nicole,1.0,SA0141,SA0146
SA,SA08,Survivor South Africa: Immunity Island,8.0,Shaun,Nicole,0.0,SA0136,SA0146
SA,SA08,Survivor South Africa: Immunity Island,8.0,Tyson,Nicole,1.0,SA0143,SA0146
SA,SA09,Survivor South Africa: Return of the Outcasts,9.0,Dante,Dino,1.0,SA0117,SA0133
SA,SA09,Survivor South Africa: Return of the Outcasts,9.0,Felix,Dino,1.0,SA0110,SA0133
SA,SA09,Survivor South Africa: Return of the Outcasts,9.0,Killarney,Dino,0.0,SA0070,SA0133
SA,SA09,Survivor South Africa: Return of the Outcasts,9.0,Marian,Dino,1.0,SA0077,SA0133
SA,SA09,Survivor South Africa: Return of the Outcasts,9.0,Meryl,Dino,1.0,SA0114,SA0133
SA,SA09,Survivor South Africa: Return of the Outcasts,9.0,Phil,Dino,1.0,SA0073,SA0133
SA,SA09,Survivor South Africa: Return of the Outcasts,9.0,Steffi,Dino,0.0,SA0122,SA0133
SA,SA09,Survivor South Africa: Return of the Outcasts,9.0,Tejan,Dino,1.0,SA0061,SA0133
SA,SA09,Survivor South Africa: Return of the Outcasts,9.0,Toni,Dino,1.0,SA0099,SA0133
SA,SA09,Survivor South Africa: Return of the Outcasts,9.0,Dante,Shane,0.0,SA0117,SA0081
SA,SA09,Survivor South Africa: Return of the Outcasts,9.0,Felix,Shane,0.0,SA0110,SA0081
SA,SA09,Survivor South Africa: Return of the Outcasts,9.0,Killarney,Shane,1.0,SA0070,SA0081
SA,SA09,Survivor South Africa: Return of the Outcasts,9.0,Marian,Shane,0.0,SA0077,SA0081
SA,SA09,Survivor South Africa: Return of the Outcasts,9.0,Meryl,Shane,0.0,SA0114,SA0081
SA,SA09,Survivor South Africa: Return of the Outcasts,9.0,Phil,Shane,0.0,SA0073,SA0081
SA,SA09,Survivor South Africa: Return of the Outcasts,9.0,Steffi,Shane,1.0,SA0122,SA0081
SA,SA09,Survivor South Africa: Return of the Outcasts,9.0,Tejan,Shane,0.0,SA0061,SA0081
SA,SA09,Survivor South Africa: Return of the Outcasts,9.0,Toni,Shane,0.0,SA0099,SA0081
UK,UK01,Survivor: Pulau Tiga,1.0,Andy,Charlotte,1.0,UK0008,UK0016
UK,UK01,Survivor: Pulau Tiga,1.0,Eve,Charlotte,1.0,UK0012,UK0016
UK,UK01,Survivor: Pulau Tiga,1.0,James,Charlotte,1.0,UK0009,UK0016
UK,UK01,Survivor: Pulau Tiga,1.0,Mick,Charlotte,1.0,UK0013,UK0016
UK,UK01,Survivor: Pulau Tiga,1.0,Pete,Charlotte,1.0,UK0010,UK0016
UK,UK01,Survivor: Pulau Tiga,1.0,Richard,Charlotte,1.0,UK0014,UK0016
UK,UK01,Survivor: Pulau Tiga,1.0,Zoe,Charlotte,1.0,UK0011,UK0016
UK,UK01,Survivor: Pulau Tiga,1.0,Andy,Jackie,0.0,UK0008,UK0015
UK,UK01,Survivor: Pulau Tiga,1.0,Eve,Jackie,0.0,UK0012,UK0015
UK,UK01,Survivor: Pulau Tiga,1.0,James,Jackie,0.0,UK0009,UK0015
UK,UK01,Survivor: Pulau Tiga,1.0,Mick,Jackie,0.0,UK0013,UK0015
UK,UK01,Survivor: Pulau Tiga,1.0,Pete,Jackie,0.0,UK0010,UK0015
UK,UK01,Survivor: Pulau Tiga,1.0,Richard,Jackie,0.0,UK0014,UK0015
UK,UK01,Survivor: Pulau Tiga,1.0,Zoe,Jackie,0.0,UK0011,UK0015
UK,UK02,Survivor UK: Panama,2.0,Alastair,Jonny,1.0,UK0022,UK0028
UK,UK02,Survivor UK: Panama,2.0,Bridget,Jonny,1.0,UK0025,UK0028
UK,UK02,Survivor UK: Panama,2.0,Dave,Jonny,1.0,UK0024,UK0028
UK,UK02,Survivor UK: Panama,2.0,Drew,Jonny,1.0,UK0023,UK0028
UK,UK02,Survivor UK: Panama,2.0,Helen,Jonny,1.0,UK0021,UK0028
UK,UK02,Survivor UK: Panama,2.0,John,Jonny,1.0,UK0026,UK0028
UK,UK02,Survivor UK: Panama,2.0,Public,Jonny,1.0,,UK0028
UK,UK02,Survivor UK: Panama,2.0,Alastair,Susannah,0.0,UK0022,UK0027
UK,UK02,Survivor UK: Panama,2.0,Bridget,Susannah,0.0,UK0025,UK0027
UK,UK02,Survivor UK: Panama,2.0,Dave,Susannah,0.0,UK0024,UK0027
UK,UK02,Survivor UK: Panama,2.0,Drew,Susannah,0.0,UK0023,UK0027
UK,UK02,Survivor UK: Panama,2.0,Helen,Susannah,0.0,UK0021,UK0027
UK,UK02,Survivor UK: Panama,2.0,John,Susannah,0.0,UK0026,UK0027
UK,UK02,Survivor UK: Panama,2.0,Public,Susannah,0.0,,UK0027
UK,UK03,Survivor UK: 2023,3.0,Ashleigh,Christopher,1.0,UK0029,UK0030
UK,UK03,Survivor UK: 2023,3.0,Doug,Christopher,0.0,UK0031,UK0030
UK,UK03,Survivor UK: 2023,3.0,Hannah,Christopher,0.0,UK0032,UK0030
UK,UK03,Survivor UK: 2023,3.0,Laurence,Christopher,0.0,UK0034,UK0030
UK,UK03,Survivor UK: 2023,3.0,Lee,Christopher,0.0,UK0035,UK0030
UK,UK03,Survivor UK: 2023,3.0,Nathan,Christopher,0.0,UK0038,UK0030
UK,UK03,Survivor UK: 2023,3.0,Pegleg,Christopher,0.0,UK0039,UK0030
UK,UK03,Survivor UK: 2023,3.0,Tinuke,Christopher,0.0,UK0046,UK0030
UK,UK03,Survivor UK: 2023,3.0,Ashleigh,Leilani,0.0,UK0029,UK0036
UK,UK03,Survivor UK: 2023,3.0,Doug,Leilani,0.0,UK0031,UK0036
UK,UK03,Survivor UK: 2023,3.0,Hannah,Leilani,0.0,UK0032,UK0036
UK,UK03,Survivor UK: 2023,3.0,Laurence,Leilani,0.0,UK0034,UK0036
UK,UK03,Survivor UK: 2023,3.0,Lee,Leilani,0.0,UK0035,UK0036
UK,UK03,Survivor UK: 2023,3.0,Nathan,Leilani,0.0,UK0038,UK0036
UK,UK03,Survivor UK: 2023,3.0,Pegleg,Leilani,0.0,UK0039,UK0036
UK,UK03,Survivor UK: 2023,3.0,Tinuke,Leilani,1.0,UK0046,UK0036
UK,UK03,Survivor UK: 2023,3.0,Ashleigh,Matthew,0.0,UK0029,UK0037
UK,UK03,Survivor UK: 2023,3.0,Doug,Matthew,1.0,UK0031,UK0037
UK,UK03,Survivor UK: 2023,3.0,Hannah,Matthew,1.0,UK0032,UK0037
UK,UK03,Survivor UK: 2023,3.0,Laurence,Matthew,1.0,UK0034,UK0037
UK,UK03,Survivor UK: 2023,3.0,Lee,Matthew,1.0,UK0035,UK0037
UK,UK03,Survivor UK: 2023,3.0,Nathan,Matthew,1.0,UK0038,UK0037
UK,UK03,Survivor UK: 2023,3.0,Pegleg,Matthew,1.0,UK0039,UK0037
UK,UK03,Survivor UK: 2023,3.0,Tinuke,Matthew,0.0,UK0046,UK0037
NZ,NZ01,Survivor NZ: Nicaragua,1.0,Jak,Avi,0.0,NZ0011,NZ0016
NZ,NZ01,Survivor NZ: Nicaragua,1.0,Lee,Avi,1.0,NZ0008,NZ0016
NZ,NZ01,Survivor NZ: Nicaragua,1.0,Mike,Avi,1.0,NZ0009,NZ0016
NZ,NZ01,Survivor NZ: Nicaragua,1.0,Nate,Avi,1.0,NZ0013,NZ0016
NZ,NZ01,Survivor NZ: Nicaragua,1.0,Sala,Avi,1.0,NZ0010,NZ0016
NZ,NZ01,Survivor NZ: Nicaragua,1.0,Shannon,Avi,1.0,NZ0012,NZ0016
NZ,NZ01,Survivor NZ: Nicaragua,1.0,Shay,Avi,1.0,NZ0007,NZ0016
NZ,NZ01,Survivor NZ: Nicaragua,1.0,Jak,Barb,0.0,NZ0011,NZ0014
NZ,NZ01,Survivor NZ: Nicaragua,1.0,Lee,Barb,0.0,NZ0008,NZ0014
NZ,NZ01,Survivor NZ: Nicaragua,1.0,Mike,Barb,0.0,NZ0009,NZ0014
NZ,NZ01,Survivor NZ: Nicaragua,1.0,Nate,Barb,0.0,NZ0013,NZ0014
NZ,NZ01,Survivor NZ: Nicaragua,1.0,Sala,Barb,0.0,NZ0010,NZ0014
NZ,NZ01,Survivor NZ: Nicaragua,1.0,Shannon,Barb,0.0,NZ0012,NZ0014
NZ,NZ01,Survivor NZ: Nicaragua,1.0,Shay,Barb,0.0,NZ0007,NZ0014
NZ,NZ01,Survivor NZ: Nicaragua,1.0,Jak,Tom,1.0,NZ0011,NZ0015
NZ,NZ01,Survivor NZ: Nicaragua,1.0,Lee,Tom,0.0,NZ0008,NZ0015
NZ,NZ01,Survivor NZ: Nicaragua,1.0,Mike,Tom,0.0,NZ0009,NZ0015
NZ,NZ01,Survivor NZ: Nicaragua,1.0,Nate,Tom,0.0,NZ0013,NZ0015
NZ,NZ01,Survivor NZ: Nicaragua,1.0,Sala,Tom,0.0,NZ0010,NZ0015
NZ,NZ01,Survivor NZ: Nicaragua,1.0,Shannon,Tom,0.0,NZ0012,NZ0015
NZ,NZ01,Survivor NZ: Nicaragua,1.0,Shay,Tom,0.0,NZ0007,NZ0015
NZ,NZ02,Survivor NZ: Thailand,2.0,Adam,Dave,0.0,NZ0030,NZ0032
NZ,NZ02,Survivor NZ: Thailand,2.0,Arun,Dave,0.0,NZ0025,NZ0032
NZ,NZ02,Survivor NZ: Thailand,2.0,Brad,Dave,0.0,NZ0026,NZ0032
NZ,NZ02,Survivor NZ: Thailand,2.0,Eve,Dave,0.0,NZ0028,NZ0032
NZ,NZ02,Survivor NZ: Thailand,2.0,Matt,Dave,0.0,NZ0029,NZ0032
NZ,NZ02,Survivor NZ: Thailand,2.0,Renee,Dave,0.0,NZ0027,NZ0032
NZ,NZ02,Survivor NZ: Thailand,2.0,Tara,Dave,0.0,NZ0031,NZ0032
NZ,NZ02,Survivor NZ: Thailand,2.0,Adam,Lisa,0.0,NZ0030,NZ0034
NZ,NZ02,Survivor NZ: Thailand,2.0,Arun,Lisa,1.0,NZ0025,NZ0034
NZ,NZ02,Survivor NZ: Thailand,2.0,Brad,Lisa,0.0,NZ0026,NZ0034
NZ,NZ02,Survivor NZ: Thailand,2.0,Eve,Lisa,1.0,NZ0028,NZ0034
NZ,NZ02,Survivor NZ: Thailand,2.0,Matt,Lisa,1.0,NZ0029,NZ0034
NZ,NZ02,Survivor NZ: Thailand,2.0,Renee,Lisa,0.0,NZ0027,NZ0034
NZ,NZ02,Survivor NZ: Thailand,2.0,Tara,Lisa,1.0,NZ0031,NZ0034
NZ,NZ02,Survivor NZ: Thailand,2.0,Adam,Tess,1.0,NZ0030,NZ0033
NZ,NZ02,Survivor NZ: Thailand,2.0,Arun,Tess,0.0,NZ0025,NZ0033
NZ,NZ02,Survivor NZ: Thailand,2.0,Brad,Tess,1.0,NZ0026,NZ0033
NZ,NZ02,Survivor NZ: Thailand,2.0,Eve,Tess,0.0,NZ0028,NZ0033
NZ,NZ02,Survivor NZ: Thailand,2.0,Matt,Tess,0.0,NZ0029,NZ0033
NZ,NZ02,Survivor NZ: Thailand,2.0,Renee,Tess,1.0,NZ0027,NZ0033
NZ,NZ02,Survivor NZ: Thailand,2.0,Tara,Tess,0.0,NZ0031,NZ0033
