branch,address,city,state,zip,latitude,longitude,url
Lenox Gardens,106 W 117th St,New York,NY,10026,40.8027314600001,-73.949535772999,https://locators.bankofamerica.com/ny/newyork/financial-centers-new-york-15854.html
Concourse Plaza,200 E 161St St,Bronx,NY,10451,40.8255485450001,-73.921159658999,https://locators.bankofamerica.com/ny/bronx/financial-centers-bronx-15298.html
St. Albans,20502 Linden Blvd,Saint Albans,NY,11412,40.6956807890001,-73.747240130999,https://locators.bankofamerica.com/ny/saintalbans/financial-centers-saint-albans-15206.html
266 Broadway - Williamsburg,266 Broadway,Brooklyn,NY,11211,40.7087063560001,-73.959194410999,https://locators.bankofamerica.com/ny/brooklyn/financial-centers-brooklyn-15877.html
Third Avenue & 47th Street,750 3rd Ave,New York,NY,10017,40.7539368120000,-73.972433047999,https://locators.bankofamerica.com/ny/newyork/financial-centers-new-york-15775.html
345 Park Avenue,345 Park Ave,New York,NY,10154,40.7580966800001,-73.972914493000,https://locators.bankofamerica.com/ny/newyork/financial-centers-new-york-15237.html
Nyu Langone Health - Kimmel Pavilion,424 E 34th St,New York,NY,10016,40.7430269008134,-73.973217085003,https://locators.bankofamerica.com/ny/newyork/atm-new-york-102994.html
Third Avenue and 42nd Street,675 3rd Ave,New York,NY,10017,40.7509825579999,-73.974046526999,https://locators.bankofamerica.com/ny/newyork/financial-centers-new-york-15811.html
Gateway Center,642 Gateway Dr,Brooklyn,NY,11239,40.6559459730000,-73.868310952999,https://locators.bankofamerica.com/ny/brooklyn/financial-centers-brooklyn-16760.html
Nyu Langone Health - Skirball Lobby,550 First Ave,New York,NY,10016,40.742975,-73.97408,https://locators.bankofamerica.com/ny/newyork/atm-new-york-103936.html
Harlem West,215 W 125th St,New York,NY,10027,40.8094844700000,-73.948909999999,https://locators.bankofamerica.com/ny/newyork/financial-centers-new-york-14077.html
Great Neck Auto,17 Cutter Mill Rd,Great Neck,NY,11021,40.787007407,-73.728803883999,https://locators.bankofamerica.com/ny/greatneck/atm-great-neck-102791.html
Grand Central Terminal,200 Park Ave,New York,NY,10166,40.7532374170000,-73.976631394999,https://locators.bankofamerica.com/ny/newyork/financial-centers-new-york-15241.html
40th & Lexington,353 Lexington Ave,New York,NY,10016,40.750023255,-73.976921855999,https://locators.bankofamerica.com/ny/newyork/atm-new-york-108105.html
Yankee Stadium - Great Hall Main Entrance,One E 161st St,Bronx,NY,10451,40.8285260874976,-73.926147669553,https://locators.bankofamerica.com/ny/bronx/atm-bronx-107069.html
Great Neck,10 Middle Neck Rd,Great Neck,NY,11021,40.7870480230000,-73.727725635999,https://locators.bankofamerica.com/ny/greatneck/financial-centers-great-neck-15175.html
Grand Central Terminal,89 East 42nd St,New York,NY,10017,40.752753,-73.977318,https://locators.bankofamerica.com/ny/newyork/atm-new-york-110950.html
Kips Bay Plaza,560 2nd Ave,New York,NY,10016,40.7427161890000,-73.976993206000,https://locators.bankofamerica.com/ny/newyork/financial-centers-new-york-16796.html
Rockefeller Center,25 W 51st St,New York,NY,10019,40.7599313600001,-73.978188618999,https://locators.bankofamerica.com/ny/newyork/financial-centers-new-york-15813.html
Midtown North,77 W 55th St,New York,NY,10019,40.7630915519999,-73.977856958999,https://locators.bankofamerica.com/ny/newyork/sales-office-atm-new-york-103820.html
39th & Park,90 Park Ave,New York,NY,10016,40.7505098440001,-73.979248247,https://locators.bankofamerica.com/ny/newyork/atm-new-york-100078.html
550 Fifth Avenue,550 5th Ave,New York,NY,10036,40.7557323210000,-73.979529955999,https://locators.bankofamerica.com/ny/newyork/financial-centers-new-york-16767.html
100th St & Columbus Ave,808 Columbus Ave,New York,NY,10025,40.7954060170000,-73.965973392999,https://locators.bankofamerica.com/ny/newyork/financial-centers-new-york-16645.html
42nd & 5th,501 5th Ave,New York,NY,10017,40.7532831,-73.980820116,https://locators.bankofamerica.com/ny/newyork/atm-new-york-107082.html
Springfield Gardens,21602 Merrick Blvd,Springfield Gardens,NY,11413,40.6798426269999,-73.753024054999,https://locators.bankofamerica.com/ny/springfieldgardens/financial-centers-springfield-gardens-15205.html
28th & 3rd,399 3rd Ave,New York,NY,10016,40.7422075260001,-73.980479507,https://locators.bankofamerica.com/ny/newyork/atm-new-york-107797.html
21st And 1st,359 1st Ave,New York,NY,10010,40.735598721,-73.979714922,https://locators.bankofamerica.com/ny/newyork/atm-new-york-110206.html
145th St & Frederick Douglass,301 W 145th St,New York,NY,10039,40.8230889910000,-73.941987569999,https://locators.bankofamerica.com/ny/newyork/financial-centers-new-york-15981.html
Broadway and 53rd Street,1680 Broadway,New York,NY,10019,40.7631366900001,-73.98271484,https://locators.bankofamerica.com/ny/newyork/financial-centers-new-york-15819.html
Eastern Parkway & Utica Avenue,1125 Eastern Pkwy,Brooklyn,NY,11213,40.6691940330001,-73.930935884999,https://locators.bankofamerica.com/ny/brooklyn/atm-brooklyn-108933.html
57th and Broadway,254 W 57th St,New York,NY,10107,40.7664068810001,-73.982474988999,https://locators.bankofamerica.com/ny/newyork/financial-centers-new-york-16825.html
2680 Broadway,2680 Broadway,New York,NY,10025,40.798505477,-73.968676506999,https://locators.bankofamerica.com/ny/newyork/atm-new-york-107475.html
Broadway and 97th Street,2574 Broadway,New York,NY,10025,40.7951507390001,-73.971103587000,https://locators.bankofamerica.com/ny/newyork/financial-centers-new-york-15888.html
Columbus Ave,192 Columbus Ave,New York,NY,10023,40.7753403230001,-73.980540366,https://locators.bankofamerica.com/ny/newyork/atm-new-york-101168.html
Fifth and 34th,358 5th Ave,New York,NY,10001,40.7486321140000,-73.984641124999,https://locators.bankofamerica.com/ny/newyork/financial-centers-new-york-16797.html
One Bryant Park,115 W 42nd St,New York,NY,10036,40.7552329020000,-73.984646982000,https://locators.bankofamerica.com/ny/newyork/financial-centers-new-york-16579.html
90th & Broadway,2440 Broadway,New York,NY,10025,40.790876301,-73.974213,https://locators.bankofamerica.com/ny/newyork/atm-new-york-110906.html
Broadway and West 87th Street,2380 Broadway,New York,NY,10024,40.7889571999999,-73.975596249000,https://locators.bankofamerica.com/ny/newyork/financial-centers-new-york-16014.html
Broadway and 107th Street,2770 Broadway,New York,NY,10025,40.8019715060000,-73.967559676999,https://locators.bankofamerica.com/ny/newyork/financial-centers-new-york-15777.html
Park Avenue South,345 Park Ave S,New York,NY,10010,40.7415107400001,-73.985147036999,https://locators.bankofamerica.com/ny/newyork/financial-centers-new-york-15732.html
Broadway and 81st,2260 Broadway,New York,NY,10024,40.7851534790000,-73.978649830999,https://locators.bankofamerica.com/ny/newyork/financial-centers-new-york-16704.html
23rd & Park,103 E 23rd St,New York,NY,10010,40.7401684110001,-73.985914849,https://locators.bankofamerica.com/ny/newyork/atm-new-york-107581.html
51st and Eighth Ave,835 8th Ave,New York,NY,10019,40.7629004820000,-73.985965938999,https://locators.bankofamerica.com/ny/newyork/financial-centers-new-york-16708.html
72nd and Broadway,2077 Broadway,New York,NY,10023,40.7785948289999,-73.982276286999,https://locators.bankofamerica.com/ny/newyork/financial-centers-new-york-16667.html
580 West 125th Street,580 W 125th St,New York,NY,10027,40.815315845,-73.958213004,https://locators.bankofamerica.com/ny/newyork/atm-new-york-107822.html
Herald Center,1293 Broadway,New York,NY,10001,40.7493259800000,-73.988313042000,https://locators.bankofamerica.com/ny/newyork/financial-centers-new-york-14079.html
550 Seventh Ave,550 7th Ave,New York,NY,10018,40.7542642870000,-73.988424268999,https://locators.bankofamerica.com/ny/newyork/financial-centers-new-york-16885.html
Figueroa & 31st,3014 Figueroa St,Los Angeles,CA,90007,34.0244605440001,-118.278010881,https://locators.bankofamerica.com/ca/losangeles/atm-los-angeles-102547.html
Figueroa-Adams,2703 S Figueroa St,Los Angeles,CA,90007,34.0271103320000,-118.27708283699,https://locators.bankofamerica.com/ca/losangeles/financial-centers-los-angeles-8198.html
University Of Southern California,3607 Trousdale Pkwy,Los Angeles,CA,90089,34.0200944370001,-118.285824156,https://locators.bankofamerica.com/ca/losangeles/atm-los-angeles-105720.html
Los Angeles Industrial,6400 Avalon Blvd,Los Angeles,CA,90003,33.9815114570001,-118.264794412,https://locators.bankofamerica.com/ca/losangeles/financial-centers-los-angeles-8756.html
University Village,3201 S Hoover St STE 1860,Los Angeles,CA,90089,34.0253141760001,-118.284212149,https://locators.bankofamerica.com/ca/losangeles/financial-centers-los-angeles-16851.html
11th And Hill,1127 S Hill St,Los Angeles,CA,90015,34.039661,-118.260707,https://locators.bankofamerica.com/ca/losangeles/atm-los-angeles-656.html
Slauson-Vermont,5700 S Vermont Ave,Los Angeles,CA,90037,33.9903820079999,-118.29119383,https://locators.bankofamerica.com/ca/losangeles/financial-centers-los-angeles-11551.html
Slauson-Pacific,5931 Pacific Blvd,Huntington Park,CA,90255,33.9883220760000,-118.225662732,https://locators.bankofamerica.com/ca/huntingtonpark/financial-centers-huntington-park-9508.html
La Alameda,2100 E Florence Ave,Walnut Park,CA,90255,33.9744362189999,-118.234179907,https://locators.bankofamerica.com/ca/walnutpark/financial-centers-walnut-park-16507.html
Intl Jewelry Center,550 S Hill St,Los Angeles,CA,90013,34.0475864200001,-118.25264703000,https://locators.bankofamerica.com/ca/losangeles/financial-centers-los-angeles-10565.html
Seventh Marketplace,735 S Figueroa Unit Kc-3,Los Angeles,CA,90017,34.04919461,-118.260506785,https://locators.bankofamerica.com/ca/losangeles/atm-los-angeles-105065.html
Los Angeles Main,888 W 7th St STE 100,Los Angeles,CA,90017,34.0492968390001,-118.25973162699,https://locators.bankofamerica.com/ca/losangeles/financial-centers-los-angeles-13066.html
Martin Luther King,4103 S Western Ave,Los Angeles,CA,90062,34.0097285610000,-118.309147538,https://locators.bankofamerica.com/ca/losangeles/financial-centers-los-angeles-8829.html
Bank Of America Plaza,333 S Hope St STE 100,Los Angeles,CA,90071,34.0535740959999,-118.25322361400,https://locators.bankofamerica.com/ca/losangeles/financial-centers-los-angeles-15673.html
Wilshire & Union,1551 Wilshire Blvd,Los Angeles,CA,90017,34.05546817,-118.269895524,https://locators.bankofamerica.com/ca/losangeles/atm-los-angeles-107011.html
Pico-Vermont,1232 S Vermont Ave,Los Angeles,CA,90006,34.0481200910000,-118.291458033,https://locators.bankofamerica.com/ca/losangeles/financial-centers-los-angeles-9203.html
Olympic & Hoover,2411 W Olympic Blvd,Los Angeles,CA,90006,34.052753226,-118.284081219,https://locators.bankofamerica.com/ca/losangeles/atm-los-angeles-109896.html
Broadway-Manchester,8564 S Broadway,Los Angeles,CA,90003,33.9603857939999,-118.27809123,https://locators.bankofamerica.com/ca/losangeles/financial-centers-los-angeles-1354.html
Whittier-Spence,3475 Whittier Blvd,Los Angeles,CA,90023,34.0269142440001,-118.198621895,https://locators.bankofamerica.com/ca/losangeles/financial-centers-los-angeles-11840.html
6th-Alvarado,2101 W 6th St,Los Angeles,CA,90057,34.0598014810001,-118.27503363,https://locators.bankofamerica.com/ca/losangeles/financial-centers-los-angeles-852.html
Western & Venice,1718 S Western Blvd,Los Angeles,CA,90006,34.042340,-118.308530,https://locators.bankofamerica.com/ca/losangeles/atm-los-angeles-110098.html
White Memorial Med Ctr,1720 E Cesar E Chavez Ave,Los Angeles,CA,90033,34.05104,-118.217285,https://locators.bankofamerica.com/ca/losangeles/atm-los-angeles-106992.html
Boyle Heights,2305 E Cesar E Chavez Ave,Los Angeles,CA,90033,34.0474585060000,-118.208535957,https://locators.bankofamerica.com/ca/losangeles/financial-centers-los-angeles-7693.html
LA Chinatown,850 N Broadway,Los Angeles,CA,90012,34.0636837839999,-118.237394012,https://locators.bankofamerica.com/ca/losangeles/financial-centers-los-angeles-8538.html
Wilshire Westmoreland,3045 Wilshire Blvd,Los Angeles,CA,90010,34.062145,-118.288247,https://locators.bankofamerica.com/ca/losangeles/atm-los-angeles-11867.html
Western-Olympic,3320 W Olympic Blvd,Los Angeles,CA,90019,34.0523599930000,-118.30941032299,https://locators.bankofamerica.com/ca/losangeles/financial-centers-los-angeles-9811.html
57th & Crenshaw,5471 Crenshaw Blvd,Los Angeles,CA,90043,33.9912513800001,-118.331233323,https://locators.bankofamerica.com/ca/losangeles/atm-los-angeles-7443.html
Wilshire Center,3442 Wilshire Blvd,Los Angeles,CA,90010,34.0614967639999,-118.299203175,https://locators.bankofamerica.com/ca/losangeles/financial-centers-los-angeles-9847.html
Crenshaw Center,3945 Crenshaw Blvd,Los Angeles,CA,90008,34.0130798459999,-118.335538183,https://locators.bankofamerica.com/ca/losangeles/financial-centers-los-angeles-8088.html
Cesar Chavez And Hicks,3466 E Cesar E Chavez Unit 107,Los Angeles,CA,90063,34.040202,-118.190150,https://locators.bankofamerica.com/ca/losangeles/atm-los-angeles-110530.html
Watts,10340 S Central Ave,Los Angeles,CA,90002,33.9423728100001,-118.253726043,https://locators.bankofamerica.com/ca/losangeles/financial-centers-los-angeles-11794.html
Bell,6312 Atlantic Ave,Bell,CA,90201,33.979320283,-118.186465365,https://locators.bankofamerica.com/ca/bell/financial-centers-bell-7646.html
Ralphs 3rd & Vermont,3456 W 3rd St,Los Angeles,CA,90010,34.0688689610001,-118.291444033,https://locators.bankofamerica.com/ca/losangeles/atm-los-angeles-100045.html
Dodger Stadium - Loge Level Sec 101-102,1000 Elysian Park Ave,Los Angeles,CA,90012,34.0731540746579,-118.24053280055,https://locators.bankofamerica.com/ca/losangeles/atm-los-angeles-108583.html
29th-Crenshaw,2907 Crenshaw Blvd,Los Angeles,CA,90016,34.0291109130001,-118.335340214,https://locators.bankofamerica.com/ca/losangeles/financial-centers-los-angeles-693.html
Wilshire & Western,3780 Wilshire Blvd,Los Angeles,CA,90010,34.0612669990001,-118.308937558,https://locators.bankofamerica.com/ca/losangeles/atm-los-angeles-110164.html
Sunset-Echo Park,1572 W Sunset Blvd,Los Angeles,CA,90026,34.0764961180001,-118.257312,https://locators.bankofamerica.com/ca/losangeles/financial-centers-los-angeles-9611.html
Lincoln Heights,2400 N Broadway,Los Angeles,CA,90031,34.0734385970000,-118.216775883,https://locators.bankofamerica.com/ca/losangeles/financial-centers-los-angeles-10881.html
Midtown Center,4649 Venice Blvd,Los Angeles,CA,90019,34.0472104500001,-118.338588341,https://locators.bankofamerica.com/ca/losangeles/financial-centers-los-angeles-11013.html
Baldwin Hills Village,3615 S La Brea Ave,Los Angeles,CA,90016,34.0207281910000,-118.356010724,https://locators.bankofamerica.com/ca/losangeles/financial-centers-los-angeles-1007.html
City Of Commerce,5800 S Eastern Ave,Los Angeles,CA,90040,33.9852419100000,-118.16172879,https://locators.bankofamerica.com/ca/losangeles/financial-centers-los-angeles-7883.html
Atlantic-Whittier Blvd,941 S Atlantic Blvd,Los Angeles,CA,90022,34.0192243890000,-118.157901791,https://locators.bankofamerica.com/ca/losangeles/financial-centers-los-angeles-954.html
South Gate,4400 Tweedy Blvd,South Gate,CA,90280,33.9426371120000,-118.194366659,https://locators.bankofamerica.com/ca/southgate/financial-centers-south-gate-11583.html
Larchmont Village,100 N Larchmont Blvd,Los Angeles,CA,90004,34.0731830639999,-118.323422271,https://locators.bankofamerica.com/ca/losangeles/financial-centers-los-angeles-10868.html
East Hollywood,4975 Melrose Ave,Hollywood,CA,90029,34.0837382880000,-118.30887811300,https://locators.bankofamerica.com/ca/hollywood/financial-centers-hollywood-8770.html
Lynwood,3505 E Imperial Hwy,Lynwood,CA,90262,33.9308209070000,-118.208356151,https://locators.bankofamerica.com/ca/lynwood/financial-centers-lynwood-10941.html
Inglewood Main,330 E Manchester Blvd,Inglewood,CA,90301,33.9616479940000,-118.350611805,https://locators.bankofamerica.com/ca/inglewood/financial-centers-inglewood-10540.html
Cal State La,5151 State University Dr,Los Angeles,CA,90032,34.062336,-118.171623,https://locators.bankofamerica.com/ca/losangeles/atm-los-angeles-100927.html
Wilshire-La Brea,5420 Wilshire Blvd,Los Angeles,CA,90036,34.0621327800000,-118.346938169,https://locators.bankofamerica.com/ca/losangeles/financial-centers-los-angeles-16757.html
Silver Lake-Glendale,2420 Glendale Blvd,Los Angeles,CA,90039,34.1006884470000,-118.258822712,https://locators.bankofamerica.com/ca/losangeles/financial-centers-los-angeles-9495.html
Crenshaw-Imperial,11525 Crenshaw Blvd,Inglewood,CA,90303,33.928925088,-118.326984563,https://locators.bankofamerica.com/ca/inglewood/financial-centers-inglewood-7960.html
Centinela-La Tijera,6611 La Cienega Westway St,Los Angeles,CA,90056,33.9796071320000,-118.37119235999,https://locators.bankofamerica.com/ca/losangeles/financial-centers-los-angeles-1895.html
Garfield & Firestone,5814 Firestone Blvd,South Gate,CA,90280,33.9486696800001,-118.164074671,https://locators.bankofamerica.com/ca/southgate/atm-south-gate-110441.html
