date,value,indicator
2017-06-17,249500,"initial unemployment claims, 4-week avg"
2017-06-24,248000,"initial unemployment claims, 4-week avg"
2017-07-01,249250,"initial unemployment claims, 4-week avg"
2017-07-08,252750,"initial unemployment claims, 4-week avg"
2017-07-15,251750,"initial unemployment claims, 4-week avg"
2017-07-22,252250,"initial unemployment claims, 4-week avg"
2017-07-29,249500,"initial unemployment claims, 4-week avg"
2017-08-05,248250,"initial unemployment claims, 4-week avg"
2017-08-12,248250,"initial unemployment claims, 4-week avg"
2017-08-19,247250,"initial unemployment claims, 4-week avg"
2017-08-26,247750,"initial unemployment claims, 4-week avg"
2017-09-02,258500,"initial unemployment claims, 4-week avg"
2017-09-09,267250,"initial unemployment claims, 4-week avg"
2017-09-16,271250,"initial unemployment claims, 4-week avg"
2017-09-23,275500,"initial unemployment claims, 4-week avg"
2017-09-30,266250,"initial unemployment claims, 4-week avg"
2017-10-07,259250,"initial unemployment claims, 4-week avg"
2017-10-14,252750,"initial unemployment claims, 4-week avg"
2017-10-21,247000,"initial unemployment claims, 4-week avg"
2017-10-28,242250,"initial unemployment claims, 4-week avg"
2017-11-04,241250,"initial unemployment claims, 4-week avg"
2017-11-11,246000,"initial unemployment claims, 4-week avg"
2017-11-18,247250,"initial unemployment claims, 4-week avg"
2017-11-25,247750,"initial unemployment claims, 4-week avg"
2017-12-02,246000,"initial unemployment claims, 4-week avg"
2017-12-09,239750,"initial unemployment claims, 4-week avg"
2017-12-16,239250,"initial unemployment claims, 4-week avg"
2017-12-23,241250,"initial unemployment claims, 4-week avg"
2017-12-30,243000,"initial unemployment claims, 4-week avg"
2018-01-06,248750,"initial unemployment claims, 4-week avg"
2018-01-13,243750,"initial unemployment claims, 4-week avg"
2018-01-20,237750,"initial unemployment claims, 4-week avg"
2018-01-27,231500,"initial unemployment claims, 4-week avg"
2018-02-03,221750,"initial unemployment claims, 4-week avg"
2018-02-10,219000,"initial unemployment claims, 4-week avg"
2018-02-17,213750,"initial unemployment claims, 4-week avg"
2018-02-24,208500,"initial unemployment claims, 4-week avg"
2018-03-03,208250,"initial unemployment claims, 4-week avg"
2018-03-10,206000,"initial unemployment claims, 4-week avg"
2018-03-17,204000,"initial unemployment claims, 4-week avg"
2018-03-24,202750,"initial unemployment claims, 4-week avg"
2018-03-31,201000,"initial unemployment claims, 4-week avg"
2018-04-07,202500,"initial unemployment claims, 4-week avg"
2018-04-14,207500,"initial unemployment claims, 4-week avg"
2018-04-21,206000,"initial unemployment claims, 4-week avg"
2018-04-28,204750,"initial unemployment claims, 4-week avg"
2018-05-05,203250,"initial unemployment claims, 4-week avg"
2018-05-12,203750,"initial unemployment claims, 4-week avg"
2018-05-19,213750,"initial unemployment claims, 4-week avg"
2018-05-26,219750,"initial unemployment claims, 4-week avg"
2018-06-02,226000,"initial unemployment claims, 4-week avg"
2018-06-09,228500,"initial unemployment claims, 4-week avg"
2018-06-16,227750,"initial unemployment claims, 4-week avg"
2018-06-23,230000,"initial unemployment claims, 4-week avg"
2018-06-30,233000,"initial unemployment claims, 4-week avg"
2018-07-07,233500,"initial unemployment claims, 4-week avg"
2018-07-14,231250,"initial unemployment claims, 4-week avg"
2018-07-21,229000,"initial unemployment claims, 4-week avg"
2018-07-28,224250,"initial unemployment claims, 4-week avg"
2018-08-04,223250,"initial unemployment claims, 4-week avg"
2018-08-11,224500,"initial unemployment claims, 4-week avg"
2018-08-18,223750,"initial unemployment claims, 4-week avg"
2018-08-25,224500,"initial unemployment claims, 4-week avg"
2018-09-01,220250,"initial unemployment claims, 4-week avg"
2018-09-08,218500,"initial unemployment claims, 4-week avg"
2018-09-15,216750,"initial unemployment claims, 4-week avg"
2018-09-22,214000,"initial unemployment claims, 4-week avg"
2018-09-29,216500,"initial unemployment claims, 4-week avg"
2018-10-06,217500,"initial unemployment claims, 4-week avg"
2018-10-13,218500,"initial unemployment claims, 4-week avg"
2018-10-20,221500,"initial unemployment claims, 4-week avg"
2018-10-27,222500,"initial unemployment claims, 4-week avg"
2018-11-03,224000,"initial unemployment claims, 4-week avg"
2018-11-10,226500,"initial unemployment claims, 4-week avg"
2018-11-17,228500,"initial unemployment claims, 4-week avg"
2018-11-24,233250,"initial unemployment claims, 4-week avg"
2018-12-01,236500,"initial unemployment claims, 4-week avg"
2018-12-08,231750,"initial unemployment claims, 4-week avg"
2018-12-15,228000,"initial unemployment claims, 4-week avg"
2018-12-22,224500,"initial unemployment claims, 4-week avg"
2018-12-29,223750,"initial unemployment claims, 4-week avg"
2019-01-05,227000,"initial unemployment claims, 4-week avg"
2019-01-12,225000,"initial unemployment claims, 4-week avg"
2019-01-19,218750,"initial unemployment claims, 4-week avg"
2019-01-26,216250,"initial unemployment claims, 4-week avg"
2019-02-02,215750,"initial unemployment claims, 4-week avg"
2019-02-09,216250,"initial unemployment claims, 4-week avg"
2019-02-16,214750,"initial unemployment claims, 4-week avg"
2019-02-23,209000,"initial unemployment claims, 4-week avg"
2019-03-02,204000,"initial unemployment claims, 4-week avg"
2019-03-09,201000,"initial unemployment claims, 4-week avg"
2019-03-16,196750,"initial unemployment claims, 4-week avg"
2019-03-23,191750,"initial unemployment claims, 4-week avg"
2019-03-30,185000,"initial unemployment claims, 4-week avg"
2019-04-06,178000,"initial unemployment claims, 4-week avg"
2019-04-13,178250,"initial unemployment claims, 4-week avg"
2019-04-20,182250,"initial unemployment claims, 4-week avg"
2019-04-27,191500,"initial unemployment claims, 4-week avg"
2019-05-04,201750,"initial unemployment claims, 4-week avg"
2019-05-11,208500,"initial unemployment claims, 4-week avg"
2019-05-18,211750,"initial unemployment claims, 4-week avg"
2019-05-25,214750,"initial unemployment claims, 4-week avg"
2019-06-01,218500,"initial unemployment claims, 4-week avg"
2019-06-08,225250,"initial unemployment claims, 4-week avg"
2019-06-15,229750,"initial unemployment claims, 4-week avg"
2019-06-22,234750,"initial unemployment claims, 4-week avg"
2019-06-29,237500,"initial unemployment claims, 4-week avg"
2019-07-06,235750,"initial unemployment claims, 4-week avg"
2019-07-13,235750,"initial unemployment claims, 4-week avg"
2019-07-20,229250,"initial unemployment claims, 4-week avg"
2019-07-27,224250,"initial unemployment claims, 4-week avg"
2019-08-03,223500,"initial unemployment claims, 4-week avg"
2019-08-10,224750,"initial unemployment claims, 4-week avg"
2019-08-17,226250,"initial unemployment claims, 4-week avg"
2019-08-24,229000,"initial unemployment claims, 4-week avg"
2019-08-31,228250,"initial unemployment claims, 4-week avg"
2019-09-07,223500,"initial unemployment claims, 4-week avg"
2019-09-14,221750,"initial unemployment claims, 4-week avg"
2019-09-21,218500,"initial unemployment claims, 4-week avg"
2019-09-28,218500,"initial unemployment claims, 4-week avg"
2019-10-05,220250,"initial unemployment claims, 4-week avg"
2019-10-12,223000,"initial unemployment claims, 4-week avg"
2019-10-19,224000,"initial unemployment claims, 4-week avg"
2019-10-26,225500,"initial unemployment claims, 4-week avg"
2019-11-02,225500,"initial unemployment claims, 4-week avg"
2019-11-09,228750,"initial unemployment claims, 4-week avg"
2019-11-16,233250,"initial unemployment claims, 4-week avg"
2019-11-23,231750,"initial unemployment claims, 4-week avg"
2019-11-30,231000,"initial unemployment claims, 4-week avg"
2019-12-07,234000,"initial unemployment claims, 4-week avg"
2019-12-14,232250,"initial unemployment claims, 4-week avg"
2019-12-21,234500,"initial unemployment claims, 4-week avg"
2019-12-28,238000,"initial unemployment claims, 4-week avg"
2020-01-04,229500,"initial unemployment claims, 4-week avg"
2020-01-11,222000,"initial unemployment claims, 4-week avg"
2020-01-18,216500,"initial unemployment claims, 4-week avg"
2020-01-25,207750,"initial unemployment claims, 4-week avg"
2020-02-01,201250,"initial unemployment claims, 4-week avg"
2020-02-08,197000,"initial unemployment claims, 4-week avg"
2020-02-15,191750,"initial unemployment claims, 4-week avg"
2020-02-22,190750,"initial unemployment claims, 4-week avg"
2020-02-29,190500,"initial unemployment claims, 4-week avg"
2020-03-07,190500,"initial unemployment claims, 4-week avg"
2020-03-14,198250,"initial unemployment claims, 4-week avg"
2020-03-21,877750,"initial unemployment claims, 4-week avg"
2020-03-28,2316750,"initial unemployment claims, 4-week avg"
2020-04-04,3804500,"initial unemployment claims, 4-week avg"
2020-04-11,4966500,"initial unemployment claims, 4-week avg"
2020-04-18,5288250,"initial unemployment claims, 4-week avg"
2020-04-25,4663250,"initial unemployment claims, 4-week avg"
2020-05-02,3828000,"initial unemployment claims, 4-week avg"
2020-05-09,3194500,"initial unemployment claims, 4-week avg"
2020-05-16,2688250,"initial unemployment claims, 4-week avg"
2020-05-23,2307000,"initial unemployment claims, 4-week avg"
2020-05-30,2017750,"initial unemployment claims, 4-week avg"
2020-06-06,1827750,"initial unemployment claims, 4-week avg"
2020-06-13,1652000,"initial unemployment claims, 4-week avg"
2020-06-20,1538500,"initial unemployment claims, 4-week avg"
2020-06-27,1490250,"initial unemployment claims, 4-week avg"
2020-07-04,1449750,"initial unemployment claims, 4-week avg"
2020-07-11,1448500,"initial unemployment claims, 4-week avg"
2020-07-18,1430000,"initial unemployment claims, 4-week avg"
2020-07-25,1383500,"initial unemployment claims, 4-week avg"
2020-08-01,1291250,"initial unemployment claims, 4-week avg"
2020-08-08,1145250,"initial unemployment claims, 4-week avg"
2020-08-15,1028750,"initial unemployment claims, 4-week avg"
2020-08-22,932750,"initial unemployment claims, 4-week avg"
2020-08-29,892000,"initial unemployment claims, 4-week avg"
2020-09-05,894000,"initial unemployment claims, 4-week avg"
2020-09-12,877500,"initial unemployment claims, 4-week avg"
2020-09-19,873250,"initial unemployment claims, 4-week avg"
2020-09-26,851750,"initial unemployment claims, 4-week avg"
2020-10-03,825000,"initial unemployment claims, 4-week avg"
2020-10-10,819500,"initial unemployment claims, 4-week avg"
2020-10-17,805750,"initial unemployment claims, 4-week avg"
2020-10-24,801000,"initial unemployment claims, 4-week avg"
2020-10-31,798000,"initial unemployment claims, 4-week avg"
2020-11-07,772500,"initial unemployment claims, 4-week avg"
2020-11-14,756000,"initial unemployment claims, 4-week avg"
2020-11-21,760250,"initial unemployment claims, 4-week avg"
2020-11-28,751250,"initial unemployment claims, 4-week avg"
2020-12-05,785250,"initial unemployment claims, 4-week avg"
2020-12-12,822250,"initial unemployment claims, 4-week avg"
2020-12-19,827750,"initial unemployment claims, 4-week avg"
2020-12-26,836750,"initial unemployment claims, 4-week avg"
2021-01-02,819250,"initial unemployment claims, 4-week avg"
2021-01-09,820250,"initial unemployment claims, 4-week avg"
2021-01-16,827500,"initial unemployment claims, 4-week avg"
2021-01-23,834000,"initial unemployment claims, 4-week avg"
2021-01-30,834000,"initial unemployment claims, 4-week avg"
2021-02-06,814500,"initial unemployment claims, 4-week avg"
2021-02-13,804000,"initial unemployment claims, 4-week avg"
2021-02-20,779750,"initial unemployment claims, 4-week avg"
2021-02-27,755000,"initial unemployment claims, 4-week avg"
2021-03-06,725250,"initial unemployment claims, 4-week avg"
2021-03-13,699500,"initial unemployment claims, 4-week avg"
2021-03-20,680750,"initial unemployment claims, 4-week avg"
2021-03-27,669250,"initial unemployment claims, 4-week avg"
2021-04-03,657250,"initial unemployment claims, 4-week avg"
2021-04-10,625250,"initial unemployment claims, 4-week avg"
2021-04-17,610000,"initial unemployment claims, 4-week avg"
2021-04-24,589000,"initial unemployment claims, 4-week avg"
2021-05-01,557000,"initial unemployment claims, 4-week avg"
2021-05-08,537750,"initial unemployment claims, 4-week avg"
2021-05-15,513000,"initial unemployment claims, 4-week avg"
2021-05-22,479750,"initial unemployment claims, 4-week avg"
2021-05-29,457250,"initial unemployment claims, 4-week avg"
2021-06-05,438750,"initial unemployment claims, 4-week avg"
2021-06-12,429250,"initial unemployment claims, 4-week avg"
2021-06-19,425000,"initial unemployment claims, 4-week avg"
2021-06-26,419500,"initial unemployment claims, 4-week avg"
2021-07-03,415250,"initial unemployment claims, 4-week avg"
2021-07-10,405750,"initial unemployment claims, 4-week avg"
2021-07-17,405750,"initial unemployment claims, 4-week avg"
2021-07-24,407250,"initial unemployment claims, 4-week avg"
2021-07-31,410000,"initial unemployment claims, 4-week avg"
2021-08-07,416250,"initial unemployment claims, 4-week avg"
2021-08-14,411500,"initial unemployment claims, 4-week avg"
2021-08-21,407500,"initial unemployment claims, 4-week avg"
2021-08-28,399250,"initial unemployment claims, 4-week avg"
2021-09-04,385500,"initial unemployment claims, 4-week avg"
2021-09-11,375000,"initial unemployment claims, 4-week avg"
2021-09-18,371250,"initial unemployment claims, 4-week avg"
2021-09-25,370000,"initial unemployment claims, 4-week avg"
2021-10-02,364750,"initial unemployment claims, 4-week avg"
2021-10-09,353250,"initial unemployment claims, 4-week avg"
2021-10-16,335750,"initial unemployment claims, 4-week avg"
2021-10-23,315250,"initial unemployment claims, 4-week avg"
2021-10-30,300250,"initial unemployment claims, 4-week avg"
2021-11-06,290750,"initial unemployment claims, 4-week avg"
2021-11-13,279500,"initial unemployment claims, 4-week avg"
2021-11-20,267000,"initial unemployment claims, 4-week avg"
2021-11-27,257000,"initial unemployment claims, 4-week avg"
2021-12-04,244250,"initial unemployment claims, 4-week avg"
2021-12-11,235000,"initial unemployment claims, 4-week avg"
2021-12-18,229000,"initial unemployment claims, 4-week avg"
2021-12-25,221750,"initial unemployment claims, 4-week avg"
2022-01-01,220750,"initial unemployment claims, 4-week avg"
2022-01-08,223250,"initial unemployment claims, 4-week avg"
2022-01-15,228250,"initial unemployment claims, 4-week avg"
2022-01-22,231000,"initial unemployment claims, 4-week avg"
2022-01-29,228500,"initial unemployment claims, 4-week avg"
2022-02-05,216750,"initial unemployment claims, 4-week avg"
2022-02-12,209000,"initial unemployment claims, 4-week avg"
2022-02-19,203000,"initial unemployment claims, 4-week avg"
2022-02-26,195000,"initial unemployment claims, 4-week avg"
2022-03-05,196750,"initial unemployment claims, 4-week avg"
2022-03-12,188750,"initial unemployment claims, 4-week avg"
2022-03-19,180750,"initial unemployment claims, 4-week avg"
2022-03-26,178000,"initial unemployment claims, 4-week avg"
2022-04-02,170500,"initial unemployment claims, 4-week avg"
2022-04-09,172750,"initial unemployment claims, 4-week avg"
2022-04-16,177500,"initial unemployment claims, 4-week avg"
2022-04-23,180000,"initial unemployment claims, 4-week avg"
2022-04-30,188500,"initial unemployment claims, 4-week avg"
2022-05-07,191250,"initial unemployment claims, 4-week avg"
2022-05-14,199500,"initial unemployment claims, 4-week avg"
2022-05-21,207000,"initial unemployment claims, 4-week avg"
2022-05-28,207000,"initial unemployment claims, 4-week avg"
2022-06-04,215750,"initial unemployment claims, 4-week avg"
2022-06-11,219000,"initial unemployment claims, 4-week avg"
2022-06-18,224500,"initial unemployment claims, 4-week avg"
2022-06-25,231750,"initial unemployment claims, 4-week avg"
2022-07-02,232500,"initial unemployment claims, 4-week avg"
2022-07-09,235750,"initial unemployment claims, 4-week avg"
