date, pm25, pm10, o3, no2, so2, co
2015/12/8, 261, 149, 8, 30, 8, 23
2015/12/9, 256, 135, 8, 29, 11, 25
2015/12/10, 268, 50, 22, 19, 10, 18
2015/12/11, 186, 73, 12, 22, 7, 17
2015/12/12, 153, 109, 8, 25, 10, 22
2015/12/13, 188, 114, 9, 26, 9, 26
2015/12/14, 215, 14, 30, 15, 4, 16
2015/12/15, 128, 8, 29, 1, 1, 2
2015/12/16, 30, 11, 21, 3, 1, 2
2015/12/17, 32, 49, 17, 16, 9, 8
2015/12/18, 92, 63, 17, 26, 10, 17
2015/12/19, 152, 84, 5, 36, 9, 23
2015/12/20, 185, 119, 7, 38, 12, 30
2015/12/21, 227, 147, 9, 38, 13, 35
2015/12/22, 284, 177, 10, 38, 10, 35
2015/12/23, 311, 111, 18, 35, 12, 31
2015/12/24, 276, , 33, 23, 8, 18
2015/12/25, 156, 72, 32, 18, 5, 10
2015/12/26, 130, 83, 22, 23, 4, 10
2015/12/27, 126, 62, 21, 18, 5, 8
2015/12/28, 126, 89, 10, 25, 12, 20
2015/12/29, 177, 108, 9, 28, 6, 27
2015/12/30, 205, 9, 30, 4, 1, 3
2015/12/31, 37, 71, 10, 25, 9, 16
2016/1/1, 153, , , , , 
2016/1/4, 135, 18, 31, 9, 2, 3
2015/7/2, 61, 22, 35, 9, 4, 1
2015/7/3, 42, 38, 92, 12, 2, 4
2015/7/4, 77, 49, 40, 12, 1, 6
2015/7/5, 110, 66, 115, 12, 2, 6
2015/7/6, 152, 68, 111, 19, 2, 9
2015/7/7, 165, 63, 126, 12, 1, 8
2015/7/8, 158, 76, 134, 14, 2, 8
2015/7/9, 171, 70, 129, 12, 3, 7
2015/7/10, 162, 59, 117, 12, 2, 5
2015/7/11, 118, 75, 131, 9, 3, 7
2015/7/12, 143, 86, 122, 16, 2, 7
2015/7/13, 174, 62, 108, 14, 1, 6
2015/7/14, 121, 47, 113, 7, 2, 4
2015/7/15, 87, 41, 53, 12, 2, 4
2015/7/16, 105, 29, 47, 8, , 4
2015/7/17, 86, 36, 46, 6, , 4
2015/7/18, 78, 36, 59, 8, , 5
2015/7/19, 96, 44, 71, 8, , 6
2015/7/20, 111, 52, 76, 10, , 5
2015/7/21, 142, 84, 84, 15, , 7
2015/7/22, 183, 31, 59, 8, 7, 5
2015/7/23, 97, 38, 69, 10, 4, 5
2015/7/24, 73, 38, 60, 15, 5, 5
2015/7/25, 87, 51, 111, 10, 1, 6
2015/7/26, 117, 54, 81, 13, 8, 5
2015/7/27, 112, 81, 109, 13, , 8
2015/7/28, 162, 40, 64, 7, 2, 5
2015/7/29, 90, 47, 66, 8, 2, 4
2015/7/30, 64, 37, 48, 7, , 5
2015/7/31, 102, 19, 71, 6, , 4
2015/8/1, 30, 47, 44, 12, , 8
2015/8/2, 108, 40, 75, 9, 9, 8
2015/8/3, 87, 26, 41, 9, 8, 4
2015/8/4, 76, 30, 84, 9, 7, 4
2015/8/5, 36, 44, 98, 10, 2, 3
2015/8/6, 70, 35, 83, 8, 1, 4
2015/8/7, 71, 62, 76, 9, , 7
2015/8/8, 139, 33, 44, 15, 3, 4
2015/8/9, 57, 50, 81, 13, 6, 6
2015/8/10, 73, 41, 62, 11, 1, 4
2015/8/11, 57, 49, 102, 11, , 5
2015/8/12, 72, 68, 105, 18, 7, 8
2015/8/13, 125, 84, 141, 10, 1, 8
2015/8/14, 154, 52, 84, 8, 2, 6
2015/8/15, 86, 39, 56, 14, 3, 4
2015/8/16, 53, 47, 112, 17, 2, 4
2015/8/17, 53, 257, 68, 12, 2, 5
2015/8/18, 136, 94, 73, 8, 1, 6
2015/8/19, 127, 47, 71, 10, , 4
2015/8/20, 99, 36, 45, 8, 3, 4
2015/8/21, 84, 28, 42, 7, 3, 3
2015/8/22, 31, 28, 39, 9, 4, 4
2015/8/23, 36, 18, 38, 4, 1, 3
2015/8/24, 33, 24, 35, 8, , 4
2015/8/25, 41, 21, 34, 9, 1, 3
2015/8/26, 40, 21, 38, 9, , 3
2015/8/27, 32, 17, 38, 5, , 3
2015/8/28, 26, 33, 36, 11, 7, 4
2015/8/29, 41, 37, 55, 6, 1, 4
2015/8/30, 43, 39, 43, 5, , 6
2015/8/31, 81, 18, 40, 5, , 4
2015/9/1, 46, 8, 28, 2, , 3
2015/9/2, 13, 15, 39, 3, 1, 3
2015/9/3, 27, 22, 49, 5, 1, 3
2015/9/4, 27, 32, 36, 6, 1, 7
2015/9/5, 69, 9, 42, 5, , 4
2015/9/6, 16, 22, 46, 6, , 4
2015/9/7, 32, 36, 51, 12, 2, 4
2015/9/8, 44, 44, 75, 10, 2, 5
2015/9/9, 71, 20, 31, 7, 2, 5
2015/9/10, 38, 9, 21, 9, , 2
2015/9/11, 13, 11, 27, 5, 1, 2
2015/9/12, 24, 13, 31, 5, , 2
2015/9/13, 20, 38, 40, 14, 4, 4
2015/9/14, 38, 58, 72, 17, 3, 5
2015/9/15, 89, 71, 98, 13, 5, 7
2015/9/16, 156, 79, 85, 14, 2, 7
2015/9/17, 166, 86, 88, 13, 1, 9
2015/9/18, 174, 44, 46, 12, 2, 5
2015/9/19, 84, 31, 40, 14, , 3
2015/9/20, 31, 63, 79, 13, 2, 7
2015/9/21, 113, 81, 90, 15, 6, 9
2015/9/22, 166, 105, 34, 17, 2, 10
2015/9/23, 164, 36, 37, 11, 1, 4
2015/9/24, 87, 49, 41, 11, 1, 5
2015/9/25, 120, 29, 31, 12, 4, 4
2015/9/26, 99, 49, 40, 16, 5, 4
2015/9/27, 74, 53, 36, 15, 3, 5
2015/9/28, 319, 32, 29, 12, , 4
2015/9/30, 28, 11, 24, 10, 1, 3
2015/10/1, 47, 14, 31, 4, , 2
2015/4/2, 148, 20, 62, 9, 2, 6
2015/4/3, 107, 23, 46, 7, 1, 4
2015/4/4, 78, 40, 40, 12, 1, 6
2015/4/5, 141, 51, 36, 9, 1, 7
2015/4/6, 92, 20, 37, 1, 2, 1
2015/4/7, 60, 19, 39, 4, 3, 2
2015/4/8, 55, 59, 41, 15, 3, 5
2015/4/9, 140, 73, 43, 13, 3, 6
2015/4/10, 185, 67, 46, 18, 2, 6
2015/4/11, 165, 38, 49, 6, 2, 4
2015/4/12, 108, 23, 36, 1, , 1
2015/4/13, 48, 23, 51, 3, 5, 3
2015/4/14, 70, 48, 47, 12, 4, 6
2015/4/15, 111, 197, 42, 14, 3, 4
2015/4/16, 146, 76, 40, 4, , 1
2015/4/17, 55, 62, 47, 13, 4, 2
2015/4/18, 84, 93, 53, 15, 5, 4
2015/4/19, 146, 42, 41, 6, 1, 1
2015/4/20, 73, 36, 46, 9, 4, 2
2015/4/21, 68, 66, 40, 11, 2, 3
2015/4/22, 92, 46, 56, 11, 4, 2
2015/4/23, 77, 58, 38, 12, 3, 3
2015/4/24, 94, 46, 47, 10, 3, 2
2015/4/25, 66, 61, 49, 21, 3, 3
2015/4/26, 92, 72, 94, 22, 5, 4
2015/4/27, 127, 79, 65, 16, 4, 7
2015/4/28, 150, 44, 58, 12, 1, 10
2015/4/29, 121, 72, 107, 13, 2, 8
2015/4/30, 169, 86, 108, 12, 3, 9
2015/5/1, 191, 75, 56, 9, 5, 8
2015/5/2, 152, 55, 62, 12, 2, 6
2015/5/3, 91, 47, 41, 7, 1, 2
2015/5/4, 44, 34, 44, 4, 2, 2
2015/5/5, 73, 55, 43, 9, 2, 3
2015/5/6, 57, 42, 41, 5, 1, 1
2015/5/7, 33, 70, 41, 9, 2, 2
2015/5/8, 79, 46, 43, 10, 2, 2
2015/5/9, 43, 20, 27, 8, 2, 5
2015/5/10, 34, 25, 16, 16, 2, 11
2015/5/11, 34, 11, 40, 4, 1, 3
2015/5/12, 19, 32, 47, 7, 1, 2
2015/5/13, 44, 67, 50, 13, 4, 2
2015/5/14, 92, 46, 46, 4, 5, 2
2015/5/15, 70, 26, 46, 6, 5, 2
2015/5/16, 57, 42, 79, 14, 4, 3
2015/5/17, 86, 93, 87, 19, 4, 9
2015/5/18, 185, 49, 44, 6, 1, 2
2015/5/19, 91, 29, 39, 2, , 1
2015/5/20, 33, 28, 51, 4, 4, 2
2015/5/21, 55, 48, 72, 16, 2, 3
2015/5/22, 79, 61, 100, 14, 4, 4
2015/5/23, 109, 69, 139, 14, 4, 6
2015/5/24, 148, 88, 142, 15, 5, 9
2015/5/25, 172, 88, 151, 17, 6, 8
2015/5/26, 167, 106, 152, 10, 6, 9
2015/5/27, 168, 83, 118, 9, 2, 6
2015/5/28, 158, 101, 102, 11, 5, 9
2015/5/29, 187, 31, 37, 6, 1, 3
2015/5/30, 81, 43, 99, 13, 2, 2
2015/5/31, 63, 69, 106, 9, 3, 6
2015/6/1, 137, 93, 109, 11, 3, 4
2015/6/2, 117, 33, 39, 5, 1, 2
2015/6/3, 48, 47, 44, 14, 3, 2
2015/6/4, 59, 36, 54, 4, 1, 2
2015/6/5, 64, 43, 56, 7, 2, 2
2015/6/6, 63, 29, 43, 7, 3, 2
2015/6/7, 50, 20, 33, 8, 1, 1
2015/6/8, 40, 28, 47, 8, 4, 2
2015/6/9, 59, 48, 102, 11, 6, 6
2015/6/10, 90, 53, 52, 8, 1, 7
2015/6/11, 131, 17, 37, 7, 1, 3
2015/6/12, 41, 14, 37, 4, 1, 2
2015/6/13, 28, 18, 44, 5, 1, 3
2015/6/14, 37, 28, 66, 10, 5, 3
2015/6/15, 58, 66, 123, 13, 3, 7
2015/6/16, 132, 82, 102, 20, 1, 8
2015/6/17, 156, 51, 72, 7, 7, 5
2015/6/18, 110, 16, 40, 3, 1, 1
2015/6/19, 28, 19, 30, 3, 1, 2
2015/6/20, 27, 25, 65, 8, 1, 2
2015/6/21, 48, 40, 98, 9, 1, 3
2015/6/22, 78, 68, 114, 12, 3, 6
2015/6/23, 147, 101, 120, 12, 3, 10
2015/6/24, 200, 110, 62, 11, 2, 8
2015/6/25, 194, , 59, 13, , 8
2015/6/26, 193, 9, 90, 12, , 5
2015/6/27, 166, 63, 89, 6, , 5
2015/6/28, 117, 100, 115, 8, 1, 9
2015/6/29, 201, 62, 43, 12, 1, 8
2015/6/30, 172, 20, 45, 4, 3, 2
2015/7/1, 54, 23, 28, 8, 2, 2
2015/1/2, 75, 54, 24, 14, 20, 7
2015/1/3, 89, 100, 9, 31, 40, 24
2015/1/4, 192, 103, 17, 31, 37, 30
2015/1/5, 209, 106, 31, 30, 32, 31
2015/1/6, 173, 29, 28, 8, 10, 5
2015/1/7, 69, 61, 12, 24, 20, 18
2015/1/8, 152, 74, 20, 24, 21, 20
2015/1/9, 162, 33, 30, 12, 10, 6
2015/1/10, 76, 57, 33, 16, 10, 11
2015/1/11, 119, 36, 24, 18, 11, 7
2015/1/12, 90, 90, 13, 30, 16, 18
2015/1/13, 192, , 17, 31, 18, 19
2015/1/14, 197, , 8, 36, 18, 26
2015/1/15, 251, , 10, 33, 17, 37
2015/1/16, 302, 30, 30, 6, 2, 4
2015/1/17, 58, 62, 19, 20, 21, 11
2015/1/18, 133, 58, 35, 15, 25, 14
2015/1/19, 111, 56, 30, 17, 11, 8
2015/1/20, 88, 94, 13, 31, 35, 20
2015/1/21, 176, 39, 28, 11, 14, 7
2015/1/22, 81, 68, 13, 31, 26, 16
2015/1/23, 158, 113, 12, 34, 27, 30
2015/1/24, 218, 75, 16, 26, 12, 23
2015/1/25, 179, 71, 16, 23, 5, 20
2015/1/26, 193, 39, 31, 11, 3, 20
2015/1/27, 141, 31, 29, 8, 12, 4
2015/1/28, 72, 44, 20, 19, 10, 10
2015/1/29, 113, 44, 27, 16, 10, 10
2015/1/30, 103, 26, 27, 11, 4, 6
2015/1/31, 60, 47, 22, 18, 18, 12
2015/2/1, 120, 64, 16, 25, 15, 16
2015/2/2, 152, 88, 12, 32, 21, 20
2015/2/3, 186, 54, 36, 21, 16, 18
2015/2/4, 173, 21, 35, 2, 2, 2
2015/2/5, 40, 28, 33, 6, 11, 4
2015/2/6, 60, 51, 26, 19, 20, 14
2015/2/7, 136, 21, 35, 5, 5, 3
2015/2/8, 40, 29, 32, 10, 9, 3
2015/2/9, 62, 64, 25, 20, 24, 15
2015/2/10, 153, 63, 30, 20, 24, 16
2015/2/11, 145, 53, 36, 10, 14, 7
2015/2/12, 81, 46, 30, 18, 15, 13
2015/2/13, 109, 75, 27, 24, 19, 16
2015/2/14, 164, 97, 29, 29, 29, 24
2015/2/15, 219, 189, 35, 28, 28, 27
2015/2/16, 304, 83, 32, 14, 9, 17
2015/2/17, 146, 53, 17, 10, 7, 8
2015/2/18, 103, 50, 34, 9, 13, 9
2015/2/19, 130, 172, 42, 15, 25, 13
2015/2/20, 280, 104, 17, 13, 3, 12
2015/2/21, 185, 482, 34, 11, 8, 11
2015/2/22, 168, 265, 30, 3, 4, 2
2015/2/23, 111, 73, 30, 8, 14, 7
2015/2/24, 123, 101, 34, 14, 13, 15
2015/2/25, 183, 53, 35, 10, 4, 11
2015/2/26, 102, 20, 34, 3, 2, 2
2015/2/27, 43, 14, 25, 3, 2, 3
2015/2/28, 47, 411, 32, 1, 3, 3
2015/3/1, 118, 57, 35, 5, 6, 3
2015/3/2, 67, 55, 34, 10, 8, 8
2015/3/3, 105, 35, 32, 1, 1, 2
2015/3/4, 26, 46, 33, 10, 12, 6
2015/3/5, 94, 86, 32, 19, 17, 12
2015/3/6, 173, 111, 33, 26, 21, 18
2015/3/7, 212, 131, 42, 25, 15, 21
2015/3/8, 263, 57, 33, 14, 5, 12
2015/3/9, 158, 16, 33, 2, 1, 2
2015/3/10, 25, 31, 35, 9, 7, 6
2015/3/11, 65, 33, 36, 11, 6, 7
2015/3/12, 78, 59, 27, 20, 10, 10
2015/3/13, 137, 41, 38, 18, 11, 12
2015/3/14, 121, 82, 19, 29, 13, 14
2015/3/15, 173, 106, 41, 15, 7, 7
2015/3/16, 140, 152, 43, 28, 14, 15
2015/3/17, 261, 78, 43, 19, 7, 16
2015/3/18, 216, 72, 38, 17, 7, 6
2015/3/19, 145, 103, 32, 25, 9, 12
2015/3/20, 166, 113, 40, 12, 5, 9
2015/3/21, 122, 70, 37, 4, 3, 3
2015/3/22, 73, 54, 38, 7, 6, 3
2015/3/23, 69, 43, 36, 16, 7, 8
2015/3/24, 101, 65, 31, 23, 9, 12
2015/3/25, 140, 89, 41, 23, 12, 14
2015/3/26, 188, 91, 72, 22, 7, 11
2015/3/27, 186, 93, 62, 21, 9, 9
2015/3/28, 183, 203, 38, 11, 5, 7
2015/3/29, 133, 155, 46, 19, 6, 7
2015/3/30, 148, 176, 55, 21, 11, 10
2015/3/31, 202, 150, 30, 23, 7, 16
2015/4/1, 257, 44, 32, 15, 1, 6
2014/10/2, 129, 33, 11, 18, 4, 7
2014/10/3, 116, 36, 23, 15, 1, 7
2014/10/4, 114, , 26, 18, , 10
2014/10/5, 145, 25, 31, 13, , 4
2014/10/6, 47, 40, 28, 22, , 7
2014/10/7, 75, 43, 37, 23, 2, 8
2014/10/8, 152, , 62, 23, 6, 14
2014/10/9, 280, , 53, 25, 1, 19
2014/10/10, 402, , 59, 24, 5, 17
2014/10/11, 368, , 35, 22, 3, 10
2014/10/12, 209, 8, 27, 7, 1, 1
2014/10/13, 24, 28, 27, 16, 5, 3
2014/10/14, 63, 48, 31, 19, 5, 4
2014/10/15, 101, 42, 30, 14, 1, 3
2014/10/16, 80, 33, 30, 18, 4, 3
2014/10/17, 64, 67, 28, 25, 4, 6
2014/10/18, 129, 77, 26, 32, 9, 8
2014/10/19, 157, 112, 35, 43, 5, 19
2014/10/20, 321, , 45, 34, 8, 17
2014/10/21, 326, 58, 16, 25, 5, 11
2014/10/22, 144, 72, 14, 32, 3, 12
2014/10/23, 159, 86, 14, 36, 1, 12
2014/10/24, 205, , 19, 34, 8, 16
2014/10/25, 254, , 18, 38, 12, 20
2014/10/26, 277, 45, 29, 16, 3, 7
2014/10/27, 80, 42, 18, 21, 3, 7
2014/10/28, 81, 67, 17, 30, 3, 10
2014/10/29, 156, , 23, 29, 5, 11
2014/10/30, 182, , 25, 31, 13, 17
2014/10/31, 205, , 19, 31, 9, 19
2014/11/1, 213, 18, 27, 13, 3, 10
2014/11/2, 90, 13, 28, 4, 3, 5
2014/11/3, 32, 37, 27, 12, 11, 9
2014/11/4, 87, 65, 23, 12, 12, 13
2014/11/5, 152, 15, 31, 8, 3, 13
2014/11/6, 121, 29, 27, 10, 12, 9
2014/11/7, 65, 47, 17, 15, 8, 14
2014/11/8, 110, 58, 23, 17, 8, 17
2014/11/9, 147, 58, 22, 17, 9, 17
2014/11/10, 146, 67, 14, 20, 10, 19
2014/11/11, 167, 39, 26, 8, 3, 15
2014/11/12, 88, 29, 31, 2, 2, 8
2014/11/13, 27, 29, 30, 9, 6, 8
2014/11/14, 63, 58, 20, 19, 10, 12
2014/11/15, 128, 79, 4, 31, 11, 17
2014/11/16, 173, 43, 25, 15, 5, 13
2014/11/17, 125, 43, 25, 17, 9, 9
2014/11/18, 99, 80, 7, 30, 22, 18
2014/11/19, 173, 108, 6, 39, 16, 22
2014/11/20, 232, 95, 19, 37, 13, 23
2014/11/21, 280, 72, 22, 25, 9, 14
2014/11/22, 141, 58, 12, 29, 9, 13
2014/11/23, 131, 97, 5, 33, 22, 19
2014/11/24, 195, 59, 11, 27, 19, 13
2014/11/25, 146, 102, 6, 37, 11, 19
2014/11/26, 194, 164, 8, 43, 15, 26
2014/11/27, 293, 46, 23, 15, 4, 7
2014/11/28, 80, 87, 8, 27, 17, 16
2014/11/29, 168, 107, 3, 32, 9, 24
2014/11/30, 231, 245, 31, 17, 4, 18
2014/12/1, 153, 48, 28, 6, 1, 3
2014/12/2, 36, 35, 22, 12, 8, 7
2014/12/3, 74, 31, 35, 6, 1, 3
2014/12/4, 40, 22, 34, 4, 1, 2
2014/12/5, 31, 24, 35, 9, 5, 5
2014/12/6, 60, 58, 13, 27, 17, 15
2014/12/7, 137, 54, 29, 21, 10, 13
2014/12/8, 112, 54, 21, 22, 14, 11
2014/12/9, 116, 112, 4, 36, 22, 23
2014/12/10, 226, 82, 34, 15, 7, 13
2014/12/11, 131, 37, 33, 8, 5, 4
2014/12/12, 59, 36, 32, 1, 1, 2
2014/12/13, 30, 37, 31, 11, 9, 8
2014/12/14, 75, 75, 15, 22, 23, 20
2014/12/15, 164, 53, 30, 13, 8, 15
2014/12/16, 101, 23, 30, 1, 1, 1
2014/12/17, 26, 41, 32, 12, 11, 8
2014/12/18, 72, 90, 8, 32, 23, 26
2014/12/19, 183, 50, 31, 12, 5, 13
2014/12/20, 89, 27, 26, 10, 6, 7
2014/12/21, 71, 36, 27, 3, 8, 3
2014/12/22, 44, 48, 28, 13, 19, 10
2014/12/23, 85, 85, 7, 27, 16, 25
2014/12/24, 180, 37, 31, 11, 8, 6
2014/12/25, 75, 53, 23, 22, 16, 16
2014/12/26, 139, 87, 10, 32, 15, 21
2014/12/27, 180, 88, 19, 30, 23, 25
2014/12/28, 209, 77, 30, 19, 16, 15
2014/12/29, 141, , , , , 
2014/7/2, 167, , 59, 7, 1, 6
2014/7/3, 112, , 45, 11, 1, 7
2014/7/4, 158, , 91, 10, 1, 8
2014/7/5, 172, , 104, 9, 1, 10
2014/7/6, 213, , 113, 9, 1, 9
2014/7/7, 218, , 94, 10, 2, 11
2014/7/8, 265, , 53, 7, 3, 7
2014/7/9, 149, 23, 33, 15, 6, 4
2014/7/10, 59, 44, 54, 12, 6, 4
2014/7/11, 75, 31, 36, 12, 3, 3
2014/7/12, 36, 19, 45, 7, 2, 2
2014/7/13, 39, 27, 41, 5, 5, 3
2014/7/14, 44, 39, 70, 9, 3, 3
2014/7/15, 68, 49, 94, 12, 6, 5
2014/7/16, 99, 49, 74, 10, 1, 5
2014/7/17, 154, , 70, 8, 1, 10
2014/7/18, 193, , 115, 7, 2, 13
2014/7/19, 225, , 91, 6, 1, 8
2014/7/20, 187, , 87, 5, 1, 6
2014/7/21, 153, , 36, 5, 2, 4
2014/7/22, 81, , 17, 9, 3, 4
2014/7/23, 58, 32, 38, 8, 5, 5
2014/7/24, 82, 47, 47, 9, 4, 5
2014/7/25, 113, 45, 86, 8, 2, 5
2014/7/26, 126, 66, 131, 9, 4, 9
2014/7/27, 154, 82, 135, 8, 6, 9
2014/7/28, 173, 98, 114, 8, 4, 9
2014/7/29, 188, , 93, 6, 1, 7
2014/7/30, 189, , 76, 4, 1, 7
2014/7/31, 121, , 110, 8, 1, 13
2014/8/1, 223, , 104, 7, 1, 11
2014/8/2, 220, , 113, 7, 1, 9
2014/8/3, 201, , 80, 9, 2, 7
2014/8/4, 184, , 27, 6, 4, 4
2014/8/5, 60, , 56, 8, 5, 5
2014/8/6, 99, , 43, 14, 2, 4
2014/8/7, 82, 39, 95, 13, 2, 5
2014/8/8, 82, 53, 99, 9, 3, 8
2014/8/9, 149, , 106, 9, 3, 7
2014/8/10, 150, , 49, 5, 6, 5
2014/8/11, 67, , 49, 10, 6, 4
2014/8/12, 52, , 62, 10, 1, 3
2014/8/13, 57, , 38, 7, 1, 3
2014/8/14, 54, 29, 59, 9, 3, 4
2014/8/15, 61, 36, 69, 13, 5, 4
2014/8/16, 71, 36, 52, 7, 8, 6
2014/8/17, 88, 53, 105, 8, 4, 5
2014/8/18, 134, , 104, 11, 4, 7
2014/8/19, 124, , 99, 11, 1, 6
2014/8/20, 162, , 118, 10, 4, 9
2014/8/21, 169, , 113, 14, 4, 10
2014/8/22, 190, , 52, 10, 3, 5
2014/8/23, 116, , 64, 15, 5, 6
2014/8/24, 140, 31, 41, 10, 6, 3
2014/8/25, 50, 29, 41, 11, 5, 3
2014/8/26, 46, 42, 40, 16, 5, 3
2014/8/27, 66, 57, 89, 23, 4, 4
2014/8/28, 103, 72, 51, 10, 2, 5
2014/8/29, 149, , 59, 12, 1, 6
2014/8/30, 149, , 34, 13, 2, 10
2014/8/31, 181, , 55, 7, 4, 5
2014/9/1, 103, , 48, 11, 1, 9
2014/9/2, 151, , 28, 6, 1, 5
2014/9/3, 60, , 33, 10, 5, 4
2014/9/4, 67, 43, 45, 14, 9, 6
2014/9/5, 76, 68, 110, 19, 4, 7
2014/9/6, 137, , 84, 11, 3, 10
2014/9/7, 194, , 63, 9, 2, 8
2014/9/8, 189, 25, 39, 9, 8, 3
2014/9/9, 41, 45, 69, 15, 2, 4
2014/9/10, 80, 65, 79, 12, 4, 6
2014/9/11, 142, , 49, 15, 5, 8
2014/9/12, 150, , 38, 15, 1, 7
2014/9/13, 142, , 67, 18, 2, 6
2014/9/14, 163, 30, 27, 15, 4, 3
2014/9/15, 82, 34, 30, 14, 6, 4
2014/9/16, 64, 44, 17, 21, 2, 4
2014/9/17, 73, 55, 32, 22, 2, 6
2014/9/18, 139, , 46, 24, 2, 5
2014/9/19, 139, , 56, 17, 2, 5
2014/9/20, 141, , 52, 20, 10, 8
2014/9/21, 171, , 48, 15, 3, 10
2014/9/22, 181, , 23, 16, 4, 11
2014/9/23, 172, , 17, 11, 4, 5
2014/9/24, 74, , 27, 12, 2, 5
2014/9/25, 57, , 33, 15, 1, 7
2014/9/26, 130, , 28, 11, 3, 11
2014/9/27, 174, 33, 35, 11, 4, 5
2014/9/28, 78, 52, 27, 19, 2, 8
2014/9/29, 132, 20, 25, 13, 1, 7
2014/9/30, 105, 36, 16, 16, 1, 5
2014/10/1, 69, 46, 5, 18, , 6
2014/4/2, 135, 78, 46, 19, 9, 15
2014/4/3, 155, 33, 39, 6, 3, 11
2014/4/4, 49, 52, 40, 10, 4, 12
2014/4/5, 69, 35, 37, 4, 4, 
2014/4/6, 40, 51, 39, 15, 11, 13
2014/4/7, 87, 88, 41, 22, 13, 15
2014/4/8, 153, 124, 71, 22, 14, 
2014/4/9, 218, 138, 40, 15, 9, 14
2014/4/10, 184, 237, 31, 18, 11, 18
2014/4/11, 166, 87, 34, 20, 9, 12
2014/4/12, 150, 80, 75, 22, 8, 15
2014/4/13, 165, 110, 111, 23, 12, 20
2014/4/14, 200, 140, 116, 22, 12, 23
2014/4/15, 256, 107, 66, 16, 9, 14
2014/4/16, 207, 78, 39, 22, 8, 14
2014/4/17, 141, 69, 47, 23, 6, 
2014/4/18, 167, 78, 56, 19, 5, 27
2014/4/19, 201, 56, 36, 21, 7, 20
2014/4/20, 156, 39, 43, 13, 5, 9
2014/4/21, 112, 44, 42, 20, 9, 14
2014/4/22, 100, 56, 61, 19, 6, 11
2014/4/23, 130, 87, 68, 24, 9, 18
2014/4/24, 194, 100, 65, 13, 9, 10
2014/4/25, 221, 230, 42, 11, 9, 7
2014/4/26, 273, 52, 43, 10, 8, 5
2014/4/27, 114, 62, 54, 16, 7, 5
2014/4/28, 140, 55, 67, 13, 5, 6
2014/4/29, 139, 75, 94, 16, 5, 6
2014/4/30, 159, 92, 117, 16, 9, 9
2014/5/1, 175, 102, 80, 13, 8, 8
2014/5/2, 181, 30, 43, 3, 2, 3
2014/5/3, 48, 60, 41, 11, 3, 4
2014/5/4, 72, 37, 38, 3, 2, 3
2014/5/5, 68, 36, 42, 10, 3, 3
2014/5/6, 56, 67, 48, 16, 9, 6
2014/5/7, 135, 53, 41, 13, 5, 6
2014/5/8, 112, 61, 72, 17, 6, 6
2014/5/9, 114, 67, 42, 18, 15, 12
2014/5/10, 151, 59, 44, 16, 11, 9
2014/5/11, 127, 43, 45, 7, 3, 8
2014/5/12, 71, , 55, 7, 6, 5
2014/5/13, 69, 58, 50, 11, 5, 4
2014/5/14, 93, 42, 39, 5, 2, 3
2014/5/15, 64, 102, 47, 15, 5, 4
2014/5/16, 127, 64, 53, 14, 5, 4
2014/5/17, 99, 77, 72, 15, 9, 9
2014/5/18, 138, , 107, 13, 9, 8
2014/5/19, 140, , 67, 9, 4, 7
2014/5/20, 137, , 60, 12, 6, 6
2014/5/21, 119, 114, 121, 15, 9, 13
2014/5/22, 169, 126, 134, 14, 9, 16
2014/5/23, 189, 77, 97, 21, 6, 10
2014/5/24, 138, 79, 68, 14, 3, 11
2014/5/25, 151, , 49, 6, 2, 9
2014/5/26, 142, 51, 54, 6, 6, 7
2014/5/27, 55, 100, 43, 4, 4, 7
2014/5/28, 85, 54, 65, 13, 5, 7
2014/5/29, 58, 57, 46, 23, 7, 6
2014/5/30, 78, 90, 147, 18, 15, 7
2014/5/31, 127, 110, 114, 17, 17, 10
2014/6/1, 172, 138, 57, 6, 2, 4
2014/6/2, 122, , 53, 6, 2, 2
2014/6/3, 68, 48, 76, 15, 5, 3
2014/6/4, 99, 62, 80, 11, 7, 6
2014/6/5, 139, 61, 90, 10, 10, 6
2014/6/6, 149, 52, 43, 10, 3, 3
2014/6/7, 73, , 39, 11, 2, 2
2014/6/8, 37, 24, 40, 13, 3, 2
2014/6/9, 47, 26, 42, 12, 5, 2
2014/6/10, 56, 31, 33, 11, 3, 3
2014/6/11, 87, 22, 50, 8, 2, 3
2014/6/12, 65, 37, 45, 18, 5, 3
2014/6/13, 88, 40, 86, 9, 4, 5
2014/6/14, 88, 30, 83, 10, 2, 3
2014/6/15, 74, 63, 98, 12, 5, 6
2014/6/16, 149, , 95, 10, 4, 5
2014/6/17, 158, , 72, 9, 2, 5
2014/6/18, 153, , 50, 13, 4, 3
2014/6/19, 118, , 78, 17, 7, 6
2014/6/20, 150, , 52, 5, 2, 4
2014/6/21, 81, , 58, 8, 3, 6
2014/6/22, 149, , 40, 10, 2, 2
2014/6/23, 78, , 55, 12, 2, 2
2014/6/24, 74, 57, 100, 10, 3, 2
2014/6/25, 109, 71, 59, 12, 3, 6
2014/6/26, 144, , 47, 11, 5, 5
2014/6/27, 136, , 42, 7, 2, 2
2014/6/28, 53, , 51, 14, 6, 2
2014/6/29, 75, 66, 107, 13, 3, 4
2014/6/30, 100, 67, 99, 19, 3, 8
