date, pm25, pm10, o3, no2, so2, co
2014/6/3, 98, 57, 103, 26, 4, 6
2014/6/4, 116, 75, 96, 29, 6, 7
2014/6/5, 147, 80, 122, 26, 6, 8
2014/6/6, 151, 73, 35, 21, 8, 10
2014/6/7, 115, 25, 45, 16, 1, 3
2014/6/8, 42, 65, 62, 33, 5, 7
2014/6/9, 112, 51, 73, 23, 4, 5
2014/6/10, 97, 72, 51, 20, 4, 12
2014/6/11, 159, 57, 61, 18, 1, 6
2014/6/12, 108, 60, 82, 20, 2, 5
2014/6/13, 88, 81, 91, 22, 5, 8
2014/6/14, 130, 60, 130, 20, 2, 5
2014/6/15, 109, 120, 132, 28, 10, 11
2014/6/16, 182, 107, 106, 19, 2, 10
2014/6/17, 197, 86, 70, 17, 2, 8
2014/6/18, 149, 77, 96, 20, 2, 7
2014/6/19, 142, 108, 64, 21, 3, 11
2014/6/20, 192, 62, 70, 12, 1, 6
2014/6/21, 112, 63, 80, 15, 3, 8
2014/6/22, 143, 48, 79, 17, 1, 5
2014/6/23, 94, 41, 95, 21, 1, 4
2014/6/24, 74, 74, 120, 29, 4, 7
2014/6/25, 136, 85, 61, 25, 9, 10
2014/6/26, 167, 76, 122, 17, 3, 10
2014/6/27, 192, 34, 50, 21, 1, 4
2014/6/28, 64, 45, 64, 21, 2, 3
2014/6/29, 66, 69, 122, 26, 9, 12
2014/6/30, 123, 83, 133, 28, 10, 10
2014/7/1, 155, 94, 127, 21, 19, 10
2014/1/2, 125, 136, 4, 44, 45, 39
2014/1/3, 218, 79, 22, 20, 15, 22
2014/1/4, 127, 109, 3, 37, 26, 32
2014/1/5, 213, 74, 16, 32, 23, 24
2014/1/6, 168, 91, 4, 33, 30, 22
2014/1/7, 204, 69, 19, 27, 21, 22
2014/1/8, 178, 17, 21, 7, 7, 11
2014/1/9, 65, 42, 22, 14, 9, 13
2014/1/10, 92, 77, 5, 33, 31, 23
2014/1/11, 160, 120, 3, 48, 47, 34
2014/1/12, 218, 36, 22, 16, 11, 12
2014/1/13, 76, 97, 6, 40, 43, 29
2014/1/14, 190, 94, 5, 38, 46, 30
2014/1/15, 190, 162, 6, 46, 47, 36
2014/1/16, 249, 340, 7, 58, 58, 47
2014/1/17, 466, 88, 14, 31, 33, 24
2014/1/18, 228, 57, 14, 32, 22, 19
2014/1/19, 134, 125, 26, 33, 40, 28
2014/1/20, 185, 30, 24, 7, 3, 11
2014/1/21, 42, 36, 18, 21, 18, 17
2014/1/22, 95, 102, 6, 44, 46, 27
2014/1/23, 211, 173, 2, 56, 66, 41
2014/1/24, 339, 103, 7, 39, 39, 26
2014/1/25, 221, 37, 26, 18, 12, 16
2014/1/26, 98, 58, 21, 18, 21, 15
2014/1/27, 122, 83, 22, 29, 33, 19
2014/1/28, 157, 54, 23, 16, 12, 15
2014/1/29, 109, 97, 9, 31, 38, 26
2014/1/30, 208, 62, 27, 16, 20, 17
2014/1/31, 126, 132, 14, 18, 38, 17
2014/2/1, 220, 95, 2, 24, 34, 22
2014/2/2, 211, 73, 29, 11, 11, 20
2014/2/3, 117, 30, 28, 4, 3, 18
2014/2/4, 31, 29, 25, 9, 10, 18
2014/2/5, 63, 74, 20, 17, 28, 18
2014/2/6, 175, 88, 17, 24, 36, 25
2014/2/7, 202, 57, 16, 18, 21, 14
2014/2/8, 175, 28, 28, 13, 12, 17
2014/2/9, 108, 9, 26, 8, 9, 
2014/2/10, 51, 18, 23, 15, 11, 18
2014/2/11, 74, 77, 13, 38, 38, 24
2014/2/12, 192, 83, 24, 35, 30, 24
2014/2/13, 205, 116, 17, 34, 44, 28
2014/2/14, 261, 186, 11, 43, 43, 36
2014/2/15, 332, 324, 12, 50, 56, 39
2014/2/16, 408, 173, 25, 39, 45, 31
2014/2/17, 322, 56, 28, 27, 37, 21
2014/2/18, 161, 54, 21, 25, 21, 12
2014/2/19, 148, 57, 24, 27, 22, 17
2014/2/20, 140, 143, 4, 37, 24, 23
2014/2/21, 302, 165, 7, 45, 39, 33
2014/2/22, 378, 170, 7, 43, 53, 35
2014/2/23, 387, 154, 9, 39, 69, 39
2014/2/24, 338, 216, 4, 61, 71, 49
2014/2/25, 398, 301, 3, 64, 50, 58
2014/2/26, 462, 262, 14, 63, 44, 29
2014/2/27, 421, 23, 32, 10, 5, 10
2014/2/28, 67, 65, 17, 30, 20, 16
2014/3/1, 169, 61, 31, 26, 16, 21
2014/3/2, 142, 111, 16, 41, 37, 29
2014/3/3, 208, 155, 4, 44, 57, 46
2014/3/4, 295, 55, 30, 16, 13, 24
2014/3/5, 95, 28, 26, 19, 8, 11
2014/3/6, 78, 22, 30, 11, 5, 18
2014/3/7, 62, 55, 25, 21, 12, 16
2014/3/8, 131, 118, 15, 43, 40, 26
2014/3/9, 227, 90, 27, 34, 25, 21
2014/3/10, 188, 80, 18, 33, 30, 22
2014/3/11, 173, 125, 35, 41, 42, 30
2014/3/12, 253, 20, 41, 12, 3, 18
2014/3/13, 61, 47, 36, 19, 6, 12
2014/3/14, 73, 56, 37, 15, 6, 17
2014/3/15, 72, 109, 26, 48, 25, 16
2014/3/16, 180, 113, 42, 36, 44, 31
2014/3/17, 188, 141, 30, 28, 14, 20
2014/3/18, 145, 79, 37, 19, 8, 13
2014/3/19, 106, 67, 34, 24, 10, 12
2014/3/20, 134, 26, 36, 9, 2, 9
2014/3/21, 42, 45, 40, 20, 6, 16
2014/3/22, 78, 86, 43, 28, 9, 13
2014/3/23, 131, 111, 74, 36, 24, 19
2014/3/24, 207, 141, 47, 50, 30, 23
2014/3/25, 293, 136, 72, 53, 24, 21
2014/3/26, 278, 189, 63, 60, 29, 23
2014/3/27, 354, 196, 6, 61, 20, 29
2014/3/28, 321, 108, 39, 33, 14, 21
2014/3/29, 207, 68, 43, 15, 3, 16
2014/3/30, 103, 59, 43, 21, 3, 10
2014/3/31, 93, 117, 39, 34, 18, 22
2014/4/1, 206, 84, 57, 32, 8, 9
2020/1/1, , 46, 6, 23, 2, 8
2019/1/1, , 46, 17, 20, 5, 9
2017/9/11, , 23, 35, 19, 1, 3
2015/1/1, , 67, 19, 29, 16, 11
2014/1/1, , 85, 20, 30, 14, 20
2016/1/3, , , 18, 32, 10, 15
