,flight_id,aircraft_id,reg,equip,callsign,flight,schd_from,schd_to,real_to,reserved,date,month,day,weekday
2486,544493569,11352409,N951LA,AS50,N951LA,,LGB,,,,2019-05-09,5,9,Thursday
2487,544354458,11355262,N954LA,AS50,N954LA,,EMT,,,,2019-05-09,5,9,Thursday
2488,544517105,11359066,N958LA,AS50,N958LA,,,,,,2019-05-09,5,9,Thursday
2489,544384792,11359066,N958LA,AS50,N958LA,,CPM,,,,2019-05-09,5,9,Thursday
2490,544493682,11057465,N661PD,AS50,N661PD,,,BUR,BUR,,2019-05-09,5,9,Thursday
2491,544445023,11352409,N951LA,AS50,N951LA,,LGB,CPM,CPM,,2019-05-09,5,9,Thursday
2492,544473787,11064122,N668PD,AS50,N668PD,,SMO,,,,2019-05-09,5,9,Thursday
2493,544342455,11362520,N961LA,AS50,N961LA,,WHP,,,,2019-05-09,5,9,Thursday
2494,544367377,11314118,N913WB,AS50,N913WB,,SMO,,,,2019-05-09,5,9,Thursday
2495,544442827,11351614,N950SG,AS32,L950SG,,LGB,,,,2019-05-09,5,9,Thursday
2496,544505832,11352409,N951LA,AS50,N951LA,,CPM,,,,2019-05-09,5,9,Thursday
2497,544490556,11355262,N954LA,AS50,N954LA,,,,,,2019-05-09,5,9,Thursday
2498,544328295,11100597,N703WP,AS50,N703WP,,,SMO,SMO,,2019-05-09,5,9,Thursday
2499,544337313,11352409,N951LA,AS50,N951LA,,,,,,2019-05-09,5,9,Thursday
2500,544436510,11364575,N963SD,AS50,N963SD,,LGB,BUR,BUR,,2019-05-09,5,9,Thursday
2501,544363036,11352409,N951LA,AS50,N951LA,,LGB,POC,POC,,2019-05-09,5,9,Thursday
2502,544319285,11355262,N954LA,AS50,N954LA,,POC,,,,2019-05-09,5,9,Thursday
2503,544463478,11352409,N951LA,AS50,N951LA,,EMT,,,,2019-05-09,5,9,Thursday
2504,544373850,11359066,N958LA,AS50,N958LA,,,,,,2019-05-09,5,9,Thursday
2505,581489822,10696221,N306FD,B06,N306FD,,VNY,,,,2019-10-30,10,30,Wednesday
2506,581652808,10497326,N110LA,B412,N110LA,,POC,WHP,WHP,,2019-10-30,10,30,Wednesday
2507,581494968,11314118,N913WB,AS50,N913WB,,,SMO,SMO,,2019-10-30,10,30,Wednesday
2508,581632793,10865027,N472LA,AS50,N472LA,,,TOA,TOA,,2019-10-30,10,30,Wednesday
2509,581637633,10578214,N190LA,H60,N190LA,,WHP,,,,2019-10-30,10,30,Wednesday
2510,581627790,11058416,N662PD,AS50,N662PD,,,SMO,SMO,,2019-10-30,10,30,Wednesday
2511,581603659,10610099,N221LA,AS50,N221LA,,,BUR,BUR,,2019-10-30,10,30,Wednesday
2512,581669901,10578214,N190LA,H60,N190LA,,WHP,,,,2019-10-30,10,30,Wednesday
2513,581602336,10695270,N305FD,A139,N305FD,,VNY,,,,2019-10-30,10,30,Wednesday
2514,581493385,10695270,N305FD,A139,N305FD,,VNY,VNY,VNY,,2019-10-30,10,30,Wednesday
2515,581486145,10616756,N228LA,AS50,N228LA,,,,,,2019-10-30,10,30,Wednesday
2516,581637249,10497326,N110LA,B412,N110LA,,WHP,EMT,EMT,,2019-10-30,10,30,Wednesday
2517,581622412,11353317,N952JH,AS32,N952JH,,,,,,2019-10-30,10,30,Wednesday
2518,581510924,10612001,N223LA,AS50,POLICE,,VNY,EMT,EMT,,2019-10-30,10,30,Wednesday
2519,581605972,10612001,N223LA,AS50,POLICE,,VNY,EMT,EMT,,2019-10-30,10,30,Wednesday
2520,581636414,10865027,N472LA,AS50,N472LA,,TOA,,,,2019-10-30,10,30,Wednesday
2521,581671616,11360017,N959LA,AS50,N959LA,,POC,,,,2019-10-30,10,30,Wednesday
2522,581493601,11353317,N952JH,AS32,N952JH,,,,,,2019-10-30,10,30,Wednesday
2523,581638314,10601970,N213PF,AS50,N213PF,,,CNO,CNO,,2019-10-30,10,30,Wednesday
2524,581651700,10610099,N221LA,AS50,N221LA,,,BUR,BUR,,2019-10-30,10,30,Wednesday
2525,581486652,11362520,N961LA,AS50,N961LA,,,FUL,FUL,,2019-10-30,10,30,Wednesday
2526,581492879,10610099,N221LA,AS50,N221LA,,,EMT,EMT,,2019-10-30,10,30,Wednesday
2527,581673709,10695270,N305FD,A139,N305FD,,,,,,2019-10-30,10,30,Wednesday
2528,581588194,10578214,N190LA,H60,N190LA,,WHP,,,,2019-10-30,10,30,Wednesday
2529,581626888,10578214,N190LA,H60,N190LA,,,WHP,WHP,,2019-10-30,10,30,Wednesday
2530,581623907,10497326,N110LA,B412,N110LA,,,,,,2019-10-30,10,30,Wednesday
2531,581563348,10612001,N223LA,AS50,POLICE,,VNY,EMT,EMT,,2019-10-30,10,30,Wednesday
2532,581658645,10691466,N301FD,A139,FIRE1,,VNY,SMO,SMO,,2019-10-30,10,30,Wednesday
2533,581578970,10691466,N301FD,A139,FIRE1,,VNY,SMO,SMO,,2019-10-30,10,30,Wednesday
2534,581516434,10612001,N223LA,AS50,POLICE,,VNY,SMO,SMO,,2019-10-30,10,30,Wednesday
2535,581635416,10691466,N301FD,A139,FIRE1,,VNY,VNY,VNY,,2019-10-30,10,30,Wednesday
2536,581578823,10527058,N14LA,B412,N14LA,,POC,WHP,WHP,,2019-10-30,10,30,Wednesday
2537,581630250,11064122,N668PD,AS50,N668PD,,,,,,2019-10-30,10,30,Wednesday
2538,581586891,10695270,N305FD,A139,N305FD,,VNY,,,,2019-10-30,10,30,Wednesday
2539,581612796,11064122,N668PD,AS50,N668PD,,,WHP,WHP,,2019-10-30,10,30,Wednesday
2540,581515437,10610099,N221LA,AS50,N221LA,,,,,,2019-10-30,10,30,Wednesday
2541,581671081,10616756,N228LA,AS50,N228LA,,,CPM,CPM,,2019-10-30,10,30,Wednesday
2542,581653904,10578214,N190LA,H60,N190LA,,POC,,,,2019-10-30,10,30,Wednesday
2543,581659802,11362520,N961LA,AS50,N961LA,,POC,,,,2019-10-30,10,30,Wednesday
2544,581639509,10695270,N305FD,A139,N305FD,,VNY,SMO,SMO,,2019-10-30,10,30,Wednesday
2545,581600438,10578214,N190LA,H60,N190LA,,,,,,2019-10-30,10,30,Wednesday
2546,581495854,11362520,N961LA,AS50,N961LA,,EMT,EMT,EMT,,2019-10-30,10,30,Wednesday
2547,581675235,11359066,N958LA,AS50,N958LA,,LGB,WJF,WJF,,2019-10-30,10,30,Wednesday
2548,581662631,10612001,N223LA,AS50,POLICE,,VNY,HHR,HHR,,2019-10-30,10,30,Wednesday
2549,581616312,10578214,N190LA,H60,N190LA,,WHP,,,,2019-10-30,10,30,Wednesday
2550,581643115,11359066,N958LA,AS50,N958LA,,BUR,LGB,LGB,,2019-10-30,10,30,Wednesday
2551,581624405,10610099,N221LA,AS50,N221LA,,,BUR,BUR,,2019-10-30,10,30,Wednesday
2552,581513525,11362520,N961LA,AS50,N961LA,,LGB,HHR,HHR,,2019-10-30,10,30,Wednesday
2553,581510845,10601970,N213PF,AS50,N213PF,,,HHR,HHR,,2019-10-30,10,30,Wednesday
2554,581603028,10497326,N110LA,B412,N110LA,,WHP,WHP,WHP,,2019-10-30,10,30,Wednesday
2555,581590965,11360017,N959LA,AS50,N959LA,,POC,,,,2019-10-30,10,30,Wednesday
2556,581542277,10612001,N223LA,AS50,POLICE,,VNY,VNY,VNY,,2019-10-30,10,30,Wednesday
2557,581674196,10497326,N110LA,B412,N110LA,,WHP,,,,2019-10-30,10,30,Wednesday
2558,581650853,11362520,N961LA,AS50,N961LA,,LGB,,,,2019-10-30,10,30,Wednesday
2559,581542062,10601970,N213PF,AS50,N213PF,,,,,,2019-10-30,10,30,Wednesday
2560,581610258,11353317,N952JH,AS32,N952JH,,LGB,,,,2019-10-30,10,30,Wednesday
2561,581669233,10497326,N110LA,B412,N110LA,,WHP,SMO,SMO,,2019-10-30,10,30,Wednesday
2562,581628018,10695270,N305FD,A139,N305FD,,VNY,VNY,VNY,,2019-10-30,10,30,Wednesday
2563,581672662,10601970,N213PF,AS50,N213PF,,,HHR,HHR,,2019-10-30,10,30,Wednesday
2564,581571893,10695270,N305FD,A139,N305FD,,VNY,WHP,WHP,,2019-10-30,10,30,Wednesday
2565,581557480,10695270,N305FD,A139,N305FD,,VNY,VNY,VNY,,2019-10-30,10,30,Wednesday
2566,581491846,10578214,N190LA,H60,N190LA,,WHP,LAX,LAX,,2019-10-30,10,30,Wednesday
2567,581622112,11362520,N961LA,AS50,N961LA,,CPM,,,,2019-10-30,10,30,Wednesday
2568,581605055,11362520,N961LA,AS50,N961LA,,LGB,CPM,CPM,,2019-10-30,10,30,Wednesday
2569,581525449,11064122,N668PD,AS50,N668PD,,,,,,2019-10-30,10,30,Wednesday
2570,581525220,11362520,N961LA,AS50,N961LA,,EMT,,,,2019-10-30,10,30,Wednesday
2571,581608145,10694319,N304FD,A139,FIRE4,,VNY,,,,2019-10-30,10,30,Wednesday
2572,553587111,11356213,N955LA,AS50,N955LA,,LGB,,,,2019-06-22,6,22,Saturday
2573,553611802,11356213,N955LA,AS50,N955LA,,CPM,,,,2019-06-22,6,22,Saturday
2574,553470971,11356213,N955LA,AS50,N955LA,,LGB,EMT,EMT,,2019-06-22,6,22,Saturday
2575,553535681,11064122,N668PD,AS50,N668PD,,LAX,,,,2019-06-22,6,22,Saturday
2576,553613331,10497326,N110LA,B412,N110LA,,WHP,,,,2019-06-22,6,22,Saturday
2577,553626488,11351458,N950LA,AS50,N950LA,,SMO,SMO,SMO,,2019-06-22,6,22,Saturday
2578,553620260,11354311,N953LA,AS50,,,CPM,,,,2019-06-22,6,22,Saturday
2579,553481635,11057465,N661PD,AS50,N661PD,,,,,,2019-06-22,6,22,Saturday
2580,553620234,11351458,N950LA,AS50,,,,,,,2019-06-22,6,22,Saturday
2581,553468234,11351614,N950SG,AS32,L950SG,,,LGB,LGB,,2019-06-22,6,22,Saturday
2582,553608825,11101548,N704WP,AS50,N704WP,,WHP,VNY,VNY,,2019-06-22,6,22,Saturday
2583,553490849,11064122,N668PD,AS50,N668PD,,LAX,SMO,SMO,,2019-06-22,6,22,Saturday
2584,553599764,11351614,N950SG,AS32,L950SG,,,POC,POC,,2019-06-22,6,22,Saturday
2585,553473495,10656249,N267LA,AS50,N267LA,,,,,,2019-06-22,6,22,Saturday
2586,553576603,11354311,N953LA,AS50,N953LA,,LGB,,,,2019-06-22,6,22,Saturday
2587,553634280,11356213,N955LA,AS50,N955LA,,LGB,CPM,CPM,,2019-06-22,6,22,Saturday
2588,553460612,10865027,N472LA,AS50,N472LA,,VNY,,,,2019-06-22,6,22,Saturday
2589,553478966,11362520,N961LA,AS50,N961LA,,PMD,,,,2019-06-22,6,22,Saturday
2590,553506415,11058416,N662PD,AS50,N662PD,,,,,,2019-06-22,6,22,Saturday
2591,553462061,10696221,N306FD,B06,N306FD,,VNY,,,,2019-06-22,6,22,Saturday
2592,553629450,11354311,N953LA,AS50,N953LA,,,,,,2019-06-22,6,22,Saturday
2593,553450859,11064122,N668PD,AS50,N668PD,,SMO,,,,2019-06-22,6,22,Saturday
2594,553605010,11057465,N661PD,AS50,N661PD,,VNY,,,,2019-06-22,6,22,Saturday
2595,553503077,11356213,N955LA,AS50,N955LA,,LGB,CPM,CPM,,2019-06-22,6,22,Saturday
2596,553480261,11356213,N955LA,AS50,N955LA,,CPM,,,,2019-06-22,6,22,Saturday
2597,553471488,10696221,N306FD,B06,N306FD,,,VNY,VNY,,2019-06-22,6,22,Saturday
2598,553513095,11356213,N955LA,AS50,N955LA,,CPM,,,,2019-06-22,6,22,Saturday
2599,553457081,10612001,N223LA,AS50,POLICE,,VNY,EMT,EMT,,2019-06-22,6,22,Saturday
2600,553464771,11058416,N662PD,AS50,N662PD,,,VNY,VNY,,2019-06-22,6,22,Saturday
2601,553497196,11058416,N662PD,AS50,N662PD,,,,,,2019-06-22,6,22,Saturday
2602,553486584,11354311,N953LA,AS50,N953LA,,CPM,,,,2019-06-22,6,22,Saturday
2603,553588389,11351614,N950SG,AS32,N950SG,,LGB,,,,2019-06-22,6,22,Saturday
2604,553452721,11354311,N953LA,AS50,N953LA,,LGB,POC,POC,,2019-06-22,6,22,Saturday
2605,553617416,11354311,N953LA,AS50,N953LA,,,,,,2019-06-22,6,22,Saturday
2606,553603027,11351614,N950SG,AS32,L950SG,,POC,,,,2019-06-22,6,22,Saturday
2607,553503906,11354311,N953LA,AS50,N953LA,,LGB,POC,POC,,2019-06-22,6,22,Saturday
2608,553462253,11354311,N953LA,AS50,N953LA,,EMT,,,,2019-06-22,6,22,Saturday
2609,553464148,11351614,N950SG,AS32,L950SG,,EMT,,,,2019-06-22,6,22,Saturday
2610,553636507,11057465,N661PD,AS50,N661PD,,,LAX,LAX,,2019-06-22,6,22,Saturday
2611,553471305,10610099,N221LA,AS50,N221LA,,,,,,2019-06-22,6,22,Saturday
2612,553542916,11057465,N661PD,AS50,N661PD,,,,,,2019-06-22,6,22,Saturday
2613,553655493,11058416,N662PD,AS50,N662PD,,,BUR,BUR,,2019-06-22,6,22,Saturday
2614,553590180,11057465,N661PD,AS50,N661PD,,,VNY,VNY,,2019-06-22,6,22,Saturday
2615,553475676,10865027,N472LA,AS50,N472LA,,,VNY,VNY,,2019-06-22,6,22,Saturday
2616,553614516,11058416,N662PD,AS50,N662PD,,,,,,2019-06-22,6,22,Saturday
2617,553636977,10695270,N305FD,A139,N305FD,,VNY,WHP,WHP,,2019-06-22,6,22,Saturday
2618,553459850,11064122,N668PD,AS50,N668PD,,,,,,2019-06-22,6,22,Saturday
2619,553493034,11354311,N953LA,AS50,N953LA,,CPM,,,,2019-06-22,6,22,Saturday
2620,553514146,11057465,N661PD,AS50,N661PD,,,,,,2019-06-22,6,22,Saturday
2621,556707893,11352409,N951LA,AS50,N951LA,,POC,,,,2019-07-07,7,7,Sunday
2622,556840045,11360017,N959LA,AS50,N959LA,,EMT,,,,2019-07-07,7,7,Sunday
2623,556896943,10527058,N14LA,B412,N14LA,,,,,,2019-07-07,7,7,Sunday
2624,556909672,11351614,N950SG,AS32,L950SG,,,,,,2019-07-07,7,7,Sunday
2625,556715379,11357164,N956LA,AS50,N956LA,,FUL,,,,2019-07-07,7,7,Sunday
2626,556734692,11352409,N951LA,AS50,N951LA,,EMT,,,,2019-07-07,7,7,Sunday
2627,556854296,11351614,N950SG,AS32,L950SG,,CCB,,,,2019-07-07,7,7,Sunday
2628,556833883,11359066,N958LA,AS50,N958LA,,,,,,2019-07-07,7,7,Sunday
2629,556836965,11314118,N913WB,AS50,N913WB,,LAX,,,,2019-07-07,7,7,Sunday
2630,556830302,11351614,N950SG,AS32,L950SG,,LGB,LGB,LGB,,2019-07-07,7,7,Sunday
2631,556711024,11362520,N961LA,AS50,N961LA,,TOA,,,,2019-07-07,7,7,Sunday
2632,556749067,11352409,N951LA,AS50,N951LA,,,LGB,LGB,,2019-07-07,7,7,Sunday
2633,556866760,10527058,N14LA,B412,N14LA,,TOA,AVX,AVX,,2019-07-07,7,7,Sunday
2634,556742937,11352409,N951LA,AS50,N951LA,,LGB,,,,2019-07-07,7,7,Sunday
2635,556907300,11360017,N959LA,AS50,N959LA,,SMO,,,,2019-07-07,7,7,Sunday
2636,556727542,10610099,N221LA,AS50,N221LA,,,VNY,VNY,,2019-07-07,7,7,Sunday
2637,556881009,11058416,N662PD,AS50,N662PD,,,,,,2019-07-07,7,7,Sunday
2638,556823469,11351614,N950SG,AS32,L950SG,,LGB,LGB,LGB,,2019-07-07,7,7,Sunday
2639,556896276,11351614,N950SG,AS32,L950SG,,,,,,2019-07-07,7,7,Sunday
2640,556717201,11353317,N952JH,AS32,N952JH,,EMT,LGB,LGB,,2019-07-07,7,7,Sunday
2641,556736373,10527058,N14LA,B412,N14LA,,WHP,,,,2019-07-07,7,7,Sunday
2642,556886087,11351614,N950SG,AS32,L950SG,,,,,,2019-07-07,7,7,Sunday
2643,556849311,11359066,N958LA,AS50,N958LA,,,,,,2019-07-07,7,7,Sunday
2644,556861683,10527058,N14LA,B412,N14LA,,WHP,TOA,TOA,,2019-07-07,7,7,Sunday
2645,556882494,10527058,N14LA,B412,N14LA,,TOA,BUR,BUR,,2019-07-07,7,7,Sunday
2646,556908754,11362520,N961LA,AS50,N961LA,,LGB,,,,2019-07-07,7,7,Sunday
2647,556722092,11362520,N961LA,AS50,N961LA,,,LGB,LGB,,2019-07-07,7,7,Sunday
2648,556712997,10612001,N223LA,AS50,POLICE,,VNY,LAX,LAX,,2019-07-07,7,7,Sunday
2649,556730920,11352409,N951LA,AS50,N951LA,,LGB,,,,2019-07-07,7,7,Sunday
2650,556705937,11362520,N961LA,AS50,N961LA,,LGB,TOA,TOA,,2019-07-07,7,7,Sunday
2651,556819867,11359066,N958LA,AS50,N958LA,,LGB,,,,2019-07-07,7,7,Sunday
2652,556720474,10612001,N223LA,AS50,POLICE,,,,,,2019-07-07,7,7,Sunday
2653,556902930,11359066,N958LA,AS50,N958LA,,LGB,,,,2019-07-07,7,7,Sunday
2654,556893678,11359066,N958LA,AS50,,,FUL,,,,2019-07-07,7,7,Sunday
2655,556716122,11362520,N961LA,AS50,N961LA,,CPM,,,,2019-07-07,7,7,Sunday
2656,556841212,11351614,N950SG,AS32,L950SG,,LGB,,,,2019-07-07,7,7,Sunday
2657,556748307,10612001,N223LA,AS50,POLICE,,VNY,EMT,EMT,,2019-07-07,7,7,Sunday
2658,556875216,10610099,N221LA,AS50,N221LA,,,SMO,SMO,,2019-07-07,7,7,Sunday
2659,556874834,10527058,N14LA,B412,N14LA,,,TOA,TOA,,2019-07-07,7,7,Sunday
2660,556736594,11362520,N961LA,AS50,N961LA,,LGB,EMT,EMT,,2019-07-07,7,7,Sunday
2661,556712956,11058416,N662PD,AS50,N662PD,,,BUR,BUR,,2019-07-07,7,7,Sunday
2662,556894401,10527058,N14LA,B412,N14LA,,WHP,BUR,BUR,,2019-07-07,7,7,Sunday
2663,556901757,11363471,N962LA,AS50,,,LGB,,,,2019-07-07,7,7,Sunday
2664,556855690,10610099,N221LA,AS50,N221LA,,,,,,2019-07-07,7,7,Sunday
2665,556902134,10610099,N221LA,AS50,N221LA,,,WHP,WHP,,2019-07-07,7,7,Sunday
2666,584651782,11061269,N665PD,AS50,N665PD,,,VNY,VNY,,2019-11-15,11,15,Friday
2667,584639071,11360017,N959LA,AS50,N959LA,,,,,,2019-11-15,11,15,Friday
2668,584619390,10696221,N306FD,B06,N306FD,,WHP,BUR,BUR,,2019-11-15,11,15,Friday
2669,584700555,10616756,N228LA,AS50,N228LA,,,BUR,BUR,,2019-11-15,11,15,Friday
2670,584797114,10601970,N213PF,AS50,N213PF,,VNY,BUR,BUR,,2019-11-15,11,15,Friday
2671,584782036,11356213,N955LA,AS50,N955LA,,LGB,,,,2019-11-15,11,15,Friday
2672,584792751,10527058,N14LA,B412,N14LA,,WHP,SMO,SMO,,2019-11-15,11,15,Friday
2673,584809296,10527058,N14LA,B412,N14LA,,SMO,WHP,WHP,,2019-11-15,11,15,Friday
2674,584631756,10616756,N228LA,AS50,N228LA,,,BUR,BUR,,2019-11-15,11,15,Friday
2675,584768074,11352409,N951LA,AS50,N951LA,,LGB,,,,2019-11-15,11,15,Friday
2676,584701118,11352409,N951LA,AS50,N951LA,,,,,,2019-11-15,11,15,Friday
2677,584683976,11061269,N665PD,AS50,N665PD,,,,,,2019-11-15,11,15,Friday
2678,584664258,11061269,N665PD,AS50,N665PD,,VNY,,,,2019-11-15,11,15,Friday
2679,584656684,11352409,N951LA,AS50,N951LA,,LGB,,,,2019-11-15,11,15,Friday
2680,584677753,11360017,N959LA,AS50,N959LA,,,LGB,LGB,,2019-11-15,11,15,Friday
2681,584800018,10497326,N110LA,B412,N110LA,,POC,POC,POC,,2019-11-15,11,15,Friday
2682,584811966,11101548,N704WP,AS50,N704WP,,,IYK,IYK,,2019-11-15,11,15,Friday
2683,584780610,11353317,N952JH,AS32,N952JH,,POC,,,,2019-11-15,11,15,Friday
2684,584812993,11352409,N951LA,AS50,N951LA,,LGB,,,,2019-11-15,11,15,Friday
2685,584630614,11360017,N959LA,AS50,N959LA,,,,,,2019-11-15,11,15,Friday
2686,584641784,10691466,N301FD,A139,FIRE1,,VNY,WHP,WHP,,2019-11-15,11,15,Friday
2687,584826278,10691466,N301FD,A139,FIRE1,,SMO,,,,2019-11-15,11,15,Friday
2688,584835765,11351458,N950LA,AS50,N950LA,,WHP,,,,2019-11-15,11,15,Friday
2689,584632833,10601970,N213PF,AS50,N213PF,,,EMT,EMT,,2019-11-15,11,15,Friday
2690,584632006,10507437,N120LA,B412,N120LA,,WHP,,,,2019-11-15,11,15,Friday
2691,584760511,11101548,N704WP,AS50,N704WP,,WHP,MHV,MHV,,2019-11-15,11,15,Friday
2692,584748483,11100597,N703WP,AS50,N703WP,,,WHP,WHP,,2019-11-15,11,15,Friday
2693,584803923,10527058,N14LA,B412,N14LA,,,CCD,CCD,,2019-11-15,11,15,Friday
2694,584815746,11064122,N668PD,AS50,N668PD,,,,,,2019-11-15,11,15,Friday
2695,584741223,11353317,N952JH,AS32,N952JH,,LGB,,,,2019-11-15,11,15,Friday
2696,584640033,11351614,N950SG,AS32,L950SG,,,,,,2019-11-15,11,15,Friday
2697,584783524,11352409,N951LA,AS50,N951LA,,CPM,POC,POC,,2019-11-15,11,15,Friday
2698,584789099,11314118,N913WB,AS50,N913WB,,,,,,2019-11-15,11,15,Friday
2699,584776265,11101548,N704WP,AS50,N704WP,,,,,,2019-11-15,11,15,Friday
2700,584663459,11057465,N661PD,AS50,N661PD,,VNY,,,,2019-11-15,11,15,Friday
2701,584814076,11359066,N958LA,AS50,N958LA,,WJF,PMD,PMD,,2019-11-15,11,15,Friday
2702,584827785,11064122,N668PD,AS50,N668PD,,VNY,CPM,CPM,,2019-11-15,11,15,Friday
2703,584839275,10656249,N267LA,AS50,N267LA,,,,,,2019-11-15,11,15,Friday
2704,584791025,11359066,N958LA,AS50,N958LA,,POC,WJF,WJF,,2019-11-15,11,15,Friday
2705,584694816,11061269,N665PD,AS50,N665PD,,WHP,WHP,WHP,,2019-11-15,11,15,Friday
2706,584783568,10601970,N213PF,AS50,N213PF,,,,,,2019-11-15,11,15,Friday
2707,584832211,11352409,N951LA,AS50,N951LA,,CPM,CPM,CPM,,2019-11-15,11,15,Friday
2708,584820150,10691466,N301FD,A139,FIRE1,,VNY,,,,2019-11-15,11,15,Friday
2709,584669957,11360017,N959LA,AS50,N959LA,,LGB,WHP,WHP,,2019-11-15,11,15,Friday
2710,584670084,11352409,N951LA,AS50,N951LA,,CPM,CPM,CPM,,2019-11-15,11,15,Friday
2711,584820497,11352409,N951LA,AS50,N951LA,,,,,,2019-11-15,11,15,Friday
2712,584829431,10612001,N223LA,AS50,POLICE,,VNY,,,,2019-11-15,11,15,Friday
2713,584839497,10601970,N213PF,AS50,N213PF,,,,,,2019-11-15,11,15,Friday
2714,584750855,10497326,N110LA,B412,N110LA,,POC,VNY,VNY,,2019-11-15,11,15,Friday
2715,584784179,10656249,N267LA,AS50,N267LA,,,LGB,LGB,,2019-11-15,11,15,Friday
2716,584688481,11352409,N951LA,AS50,N951LA,,LGB,TOA,TOA,,2019-11-15,11,15,Friday
2717,584833032,11351458,N950LA,AS50,N950LA,,WHP,VNY,VNY,,2019-11-15,11,15,Friday
2718,584783983,10507437,N120LA,B412,N120LA,,WHP,,,,2019-11-15,11,15,Friday
2719,584785075,10497326,N110LA,B412,N110LA,,WHP,POC,POC,,2019-11-15,11,15,Friday
2720,584667645,10616756,N228LA,AS50,N228LA,,,,,,2019-11-15,11,15,Friday
2721,584646218,10694319,N304FD,A139,FIRE4,,VNY,VNY,VNY,,2019-11-15,11,15,Friday
2722,576936460,11061269,N665PD,AS50,N665PD,,,,,,2019-10-07,10,7,Monday
2723,576944951,10865027,N472LA,AS50,N472LA,,,,,,2019-10-07,10,7,Monday
2724,576964437,11351614,N950SG,AS32,L950SG,,,,,,2019-10-07,10,7,Monday
2725,576819575,11058416,N662PD,AS50,N662PD,,HHR,VNY,VNY,,2019-10-07,10,7,Monday
2726,576939671,10527058,N14LA,B412,N14LA,,WHP,VNY,VNY,,2019-10-07,10,7,Monday
2727,576866562,11061269,N665PD,AS50,N665PD,,,,,,2019-10-07,10,7,Monday
2728,576916046,11101548,N704WP,AS50,N704WP,,WHP,MHV,MHV,,2019-10-07,10,7,Monday
2729,576968863,11061269,N665PD,AS50,N665PD,,,WHP,WHP,,2019-10-07,10,7,Monday
2730,576957723,11355262,N954LA,AS50,N954LA,,,LGB,LGB,,2019-10-07,10,7,Monday
2731,576928863,11060318,N664PD,B06,N664PD,,VNY,,,,2019-10-07,10,7,Monday
2732,576920170,11314118,N913WB,AS50,N913WB,,,,,,2019-10-07,10,7,Monday
2733,576960173,11100597,N703WP,AS50,N703WP,,VNY,,,,2019-10-07,10,7,Monday
2734,576839370,11058416,N662PD,AS50,N662PD,,,SMO,SMO,,2019-10-07,10,7,Monday
2735,576949026,11061269,N665PD,AS50,N665PD,,LGB,FUL,FUL,,2019-10-07,10,7,Monday
2736,576856144,11061269,N665PD,AS50,N665PD,,,,,,2019-10-07,10,7,Monday
2737,576794819,11361569,N960LA,AS50,N960LA,,LGB,LGB,LGB,,2019-10-07,10,7,Monday
2738,576807881,11058416,N662PD,AS50,N662PD,,,SMO,SMO,,2019-10-07,10,7,Monday
2739,576796610,11356213,N955LA,AS50,N955LA,,,,,,2019-10-07,10,7,Monday
2740,576934100,10696221,N306FD,B06,N306FD,,VNY,,,,2019-10-07,10,7,Monday
2741,576800686,10696221,N306FD,B06,N306FD,,VNY,BUR,BUR,,2019-10-07,10,7,Monday
2742,576927660,11101548,N704WP,AS50,N704WP,,IYK,IYK,IYK,,2019-10-07,10,7,Monday
2743,576918555,11362520,N961LA,AS50,N961LA,,LGB,POC,POC,,2019-10-07,10,7,Monday
2744,576984738,11351614,N950SG,AS32,L950SG,,,,,,2019-10-07,10,7,Monday
2745,576822934,11362520,N961LA,AS50,N961LA,,,LAX,LAX,,2019-10-07,10,7,Monday
2746,576856188,11314118,N913WB,AS50,N913WB,,,WHP,WHP,,2019-10-07,10,7,Monday
2747,576965152,11101548,N704WP,AS50,N704WP,,,,,,2019-10-07,10,7,Monday
2748,576819684,11356213,N955LA,AS50,N955LA,,,,,,2019-10-07,10,7,Monday
2749,576978373,11364575,N963SD,AS50,N963SD,,LGB,,,,2019-10-07,10,7,Monday
2750,576854491,11362520,N961LA,AS50,N961LA,,CPM,TOA,TOA,,2019-10-07,10,7,Monday
2751,576918580,11057465,N661PD,AS50,N661PD,,,VNY,VNY,,2019-10-07,10,7,Monday
2752,576957890,11061269,N665PD,AS50,N665PD,,LGB,BUR,BUR,,2019-10-07,10,7,Monday
2753,576831125,11356213,N955LA,AS50,N955LA,,,CNO,CNO,,2019-10-07,10,7,Monday
2754,576853026,10865027,N472LA,AS50,N472LA,,,BUR,BUR,,2019-10-07,10,7,Monday
2755,576807499,11361569,N960LA,AS50,N960LA,,EMT,WHP,WHP,,2019-10-07,10,7,Monday
2756,576921008,10617707,N229LA,AS50,N229LA,,,BUR,BUR,,2019-10-07,10,7,Monday
2757,576954100,11351614,N950SG,AS32,N950SG,,LGB,,,,2019-10-07,10,7,Monday
2758,576839033,10865027,N472LA,AS50,N472LA,,,BUR,BUR,,2019-10-07,10,7,Monday
2759,576943636,11355262,N954LA,AS50,N954LA,,LGB,,,,2019-10-07,10,7,Monday
2760,576935403,11364575,N963SD,AS50,N963SD,,LGB,,,,2019-10-07,10,7,Monday
2761,576986222,10696221,N306FD,B06,N306FD,,,VNY,VNY,,2019-10-07,10,7,Monday
2762,576824721,11361569,N960LA,AS50,N960LA,,LGB,,,,2019-10-07,10,7,Monday
