"STATION","NAME","DATE","ACSH","PSUN","TAVG","TMAX","TMIN","TSUN"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1967-09-21","   40","   90",,"80","67","  654"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1967-09-22","   10","   89",,"78","67","  648"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1967-09-23","   70","   57",,"82","66","  420"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1967-09-24","  100","    0",,"73","67","    0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1967-09-25","   90","   22",,"76","67","  156"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1967-09-26","   70","   32",,"79","66","  228"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1967-09-27","   50","   55",,"81","67","  396"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1967-09-28","   80","   48",,"79","67","  342"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1967-09-29","   80","   17",,"75","67","  120"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1967-09-30","   70","   16",,"75","67","  114"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1967-10-01","   90","   35",,"79","67","  246"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1967-10-02","   10","   78",,"81","65","  558"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1967-10-03","   40","   60",,"78","65","  426"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1967-10-04","   30","   70",,"74","64","  498"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1967-10-05","   10","   74",,"76","60","  522"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1967-10-06","    0","   96",,"86","58","  678"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1967-10-07","    0","   97",,"94","62","  678"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1967-10-08","    0","   96",,"88","63","  672"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1967-10-09","   40","   67",,"84","60","  462"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1967-10-10","    0","   53",,"82","61","  366"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1967-10-11","   30","   31",,"86","61","  216"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1967-10-12","   10","   35",,"85","60","  246"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1967-10-13","    0","   60",,"84","60","  414"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1967-10-14","   10","   92",,"85","59","  630"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1967-10-15","    0","   92",,"99","61","  630"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1967-10-16","    0","   92",,"98","62","  624"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1967-10-17","    0","   92",,"99","65","  630"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1967-10-18","   10","   90",,"96","65","  606"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1967-10-19","    0","  100",,"88","62","  672"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1967-10-20","   20","   80",,"79","60","  540"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1967-10-21","   70","   30",,"73","63","  204"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1967-10-22","   50","   50",,"74","60","  336"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1967-10-23","    0","  100",,"81","59","  666"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1967-10-24","   40","   60",,"82","62","  396"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1967-10-25","   10","   90",,"77","59","  594"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1967-10-26","   50","   50",,"75","60","  330"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1967-10-27","   60","   40",,"77","59","  264"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1967-10-28","   90","    0",,"70","64","    0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1967-10-29","   10","   90",,"84","60","  588"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1967-10-30","    0","  100",,"84","58","  654"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1967-10-31","   10","   90",,"90","60","  588"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1967-11-01","    0","  100",,"89","59","  552"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1967-11-02","   20","   76",,"78","56","  426"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1967-11-03","   30","   71",,"78","61","  384"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1967-11-04","   60","   37",,"74","62","  198"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1967-11-05","   80","   19",,"70","60","  102"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1967-11-06","   30","   71",,"73","59","  378"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1967-11-07","   40","   55",,"72","60","  288"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1967-11-08","   60","   41",,"75","59","  216"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1967-11-09","    0","   98",,"78","58","  510"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1967-11-10","    0","   96",,"79","57","  486"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1967-11-11","   60","   44",,"88","60","  222"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1967-11-12","   60","   37",,"78","63","  186"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1967-11-13","   60","   41",,"83","59","  204"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1967-11-14","   40","   59",,"83","64","  294"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1967-11-15","   30","   66",,"80","59","  324"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1967-11-16","   90","   12",,"75","64","   60"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1967-11-17","   20","   79",,"78","62","  384"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1967-11-18","   50","   46",,"74","60","  222"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1967-11-19","   90","    6",,"65","62","   30"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1967-11-20","   90","    7",,"69","61","   36"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1967-11-21","   90","    8",,"64","57","   36"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1967-11-22","   30","   71",,"72","56","  336"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1967-11-23","   40","   63",,"71","57","  294"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1967-11-24","   10","  100",,"78","55","  462"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1967-11-25","    0","   97",,"80","55","  444"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1967-11-26","   70","   35",,"78","59","  162"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1967-11-27","   40","   64",,"70","53","  294"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1967-11-28","   50","   55",,"65","56","  252"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1967-11-29","   30","   75",,"63","47","  336"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1967-11-30","   80","   19",,"61","52","   84"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1967-12-01","   50","   53",,"61","45","  318"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1967-12-02","    0","   69",,"70","46","  414"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1967-12-03","   50","   28",,"68","47","  168"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1967-12-04","    0","  100",,"64","46","  600"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1967-12-05","   60","   38",,"64","52","  228"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1967-12-06","   40","   57",,"66","50","  342"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1967-12-07","   90","    6",,"60","49","   36"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1967-12-08","   40","   61",,"66","52","  366"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1967-12-09","   40","   85",,"67","45","  510"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1967-12-10","   20","   84",,"71","46","  498"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1967-12-11","    0","   76",,"70","44","  456"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1967-12-12","   60","   48",,"63","48","  288"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1967-12-13","   30","   78",,"50","42","  468"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1967-12-14","   50","   49",,"51","39","  294"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1967-12-15","   60","   83",,"59","44","  498"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1967-12-16","   80","   79",,"57","48","  468"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1967-12-17","   20","   95",,"60","46","  564"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1967-12-18","   90","   19",,"56","47","  114"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1967-12-19","   80","   52",,"54","43","  312"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1967-12-20","   10","   96",,"55","38","  570"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1967-12-21","    0","   96",,"59","38","  570"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1967-12-22","    0","   96",,"69","42","  570"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1967-12-23","    0","   96",,"79","50","  570"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1967-12-24","    0","   95",,"78","48","  564"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1967-12-25","    0","   88",,"78","50","  522"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1967-12-26","    0","   81",,"77","53","  486"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1967-12-27","    0","   84",,"77","51","  498"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1967-12-28","   80","   23",,"58","48","  138"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1967-12-29","   40","   75",,"65","51","  444"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1967-12-30","    0","   94",,"66","45","  558"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1967-12-31","    0","   93",,"67","44","  552"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1968-01-01","   70","   59",,"60","40","  354"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1968-01-02","  100","    0",,"57","51","    0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1968-01-03","    0","   77",,"63","46","  462"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1968-01-04","    0","   90",,"67","42","  540"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1968-01-05","    0","   79",,"63","43","  474"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1968-01-06","   30","   78",,"70","43","  468"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1968-01-07","   20","   80",,"67","46","  480"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1968-01-08","   80","   40",,"61","42","  240"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1968-01-09","   90","   44",,"65","48","  264"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1968-01-10","  100","    0",,"58","54","    0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1968-01-11","   80","   36",,"64","54","  216"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1968-01-12","   90","   49",,"74","55","  294"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1968-01-13","   60","   77",,"77","52","  468"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1968-01-14","   60","   85",,"79","53","  516"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1968-01-15","   20","   65",,"70","53","  396"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1968-01-16","   80","    6",,"63","54","   36"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1968-01-17","   40","   83",,"68","48","  510"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1968-01-18","   20","   96",,"75","50","  588"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1968-01-19","   20","   96",,"76","52","  588"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1968-01-20","   40","   96",,"80","53","  588"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1968-01-21","   10","   87",,"80","50","  540"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1968-01-22","   50","   74",,"79","52","  462"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1968-01-23","    0","   94",,"84","53","  582"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1968-01-24","    0","   94",,"82","55","  582"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1968-01-25","   80","   77",,"73","52","  480"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1968-01-26","   90","   11",,"61","51","   66"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1968-01-27","  100","   19",,"57","48","  120"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1968-01-28","   20","   96",,"58","40","  606"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1968-01-29","    0","   93",,"58","40","  588"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1968-01-30","   80","   64",,"61","41","  402"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1968-01-31","   50","   64",,"63","48","  402"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1968-02-01","   80","   55",,"73","48","  354"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1968-02-02","    0","   98",,"73","56","  618"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1968-02-03","   60","   85",,"82","49","  540"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1968-02-04","   80","   98",,"82","57","  624"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1968-02-05","  100","   53",,"76","58","  342"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1968-02-06","   30","   84",,"78","56","  534"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1968-02-07","   80","   67",,"72","52","  432"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1968-02-08","  100","   10",,"70","52","   60"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1968-02-09","  100","    0",,"60","56","    0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1968-02-10","   80","   44",,"63","53","  288"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1968-02-11","   90","    7",,"61","50","   48"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1968-02-12","   90","   15",,"63","50","   96"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1968-02-13","  100","    7",,"62","53","   48"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1968-02-14","   80","   17",,"66","53","  108"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1968-02-15","   80","   47",,"72","53","  306"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1968-02-16","   70","   61",,"71","54","  402"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1968-02-17","  100","    0",,"65","56","    0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1968-02-18","   70","   61",,"73","59","  402"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1968-02-19","   70","   62",,"76","55","  414"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1968-02-20","  100","    0",,"66","58","    0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1968-02-21","  100","   15",,"69","59","   96"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1968-02-22","   70","   56",,"80","58","  372"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1968-02-23","   70","   85",,"83","58","  570"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1968-02-24","   10","   91",,"87","58","  612"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1968-02-25","   20","   87",,"85","60","  594"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1968-02-26","  100","    0",,"71","60","    0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1968-02-27","  100","    0",,"63","59","    0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1968-02-28","   80","   50",,"73","59","  342"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1968-02-29","    0","  100",,"82","52","  678"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1968-03-01","  100","   65",,"67","52","  450"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1968-03-02","   30","   90",,"74","58","  618"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1968-03-03","    0","  100",,"83","55","  690"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1968-03-04","   20","   96",,"87","61","  666"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1968-03-05","   30","   91",,"74","57","  630"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1968-03-06","   70","   76",,"65","54","  534"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1968-03-07","   80","   50",,"61","51","  348"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1968-03-08","   80","   78",,"65","52","  546"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1968-03-09","   70","   90",,"63","51","  636"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1968-03-10","    0","   98",,"74","51","  696"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1968-03-11","   90","  100",,"74","49","  708"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1968-03-12","  100","   51",,"70","53","  366"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1968-03-13","   90","   43",,"61","52","  306"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1968-03-14","   10","   98",,"65","47","  702"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1968-03-15","   90","   79",,"69","49","  570"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1968-03-16","   60","   73",,"64","51","  528"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1968-03-17","   20","   96",,"64","48","  690"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1968-03-18","   20","   97",,"67","46","  696"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1968-03-19","    0","   99",,"73","48","  714"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1968-03-20","    0","   98",,"78","50","  714"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1968-03-21","   70","   91",,"80","52","  660"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1968-03-22","   60","   93",,"77","58","  684"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1968-03-23","   10","   96",,"73","51","  702"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1968-03-24","   40","   87",,"82","50","  642"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1968-03-25","   20","   99",,"73","57","  726"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1968-03-26","   20","   79",,"76","54","  582"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1968-03-27","    0","   93",,"87","54","  690"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1968-03-28","    0","   89",,"89","58","  672"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1968-03-29","   30","   87",,"83","55","  648"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1968-03-30","   40","   68",,"72","57","  510"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1968-03-31","   90","   53",,"66","58","  396"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1968-04-01","  100",,,"61","52",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1968-04-02","   60",,,"65","51",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1968-04-03","    0",,,"70","51",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1968-04-04","    0",,,"75","53",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1968-04-05","   50",,,"68","55",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1968-04-06","   30",,,"70","53",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1968-04-07","   20",,,"79","52",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1968-04-08","   20",,,"89","57",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1968-04-09","    0",,,"91","60",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1968-04-10","    0",,,"94","61",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1968-04-11","   20",,,"79","62",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1968-04-12","   90",,,"70","60",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1968-04-13","   70",,,"70","58",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1968-04-14","   40",,,"74","56",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1968-04-15","   80",,,"66","56",
