"STATION","NAME","DATE","ACSH","TMAX","TMIN","TSUN"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-04-24","   70","76","55",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-04-25","   80","74","61",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-04-26","    0","77","57",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-04-27","   50","81","52",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-04-28","   30","65","51",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-04-29","   90","61","50",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-04-30","   40","62","52",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-05-01","   70","64","52",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-05-02","  100","64","56",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-05-03","   40","65","56",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-05-04","   40","66","57",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-05-05","   80","67","57",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-05-06","   70","67","56",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-05-07","   70","63","54",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-05-08","  100","64","56",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-05-09","   50","64","55",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-05-10","   10","62","52",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-05-11","   70","64","55",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-05-12","   40","65","53",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-05-13","    0","68","53",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-05-14","   30","66","55",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-05-15","   40","67","55",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-05-16","   40","66","56",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-05-17","   50","68","56",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-05-18","    0","67","53",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-05-19","   70","66","56",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-05-20","   40","67","55",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-05-21","   50","67","57",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-05-22","  100","67","58",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-05-23","   70","67","58",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-05-24","   50","70","58",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-05-25","   60","68","59",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-05-26","   70","66","58",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-05-27","   50","67","58",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-05-28","   10","67","55",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-05-29","   80","67","56",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-05-30","   90","77","56",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-05-31","   40","67","58",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-06-01","   40","68","55",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-06-02","   40","67","55",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-06-03","   10","67","56",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-06-04","   10","68","56",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-06-05","   20","70","59",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-06-06","   10","73","58",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-06-07","    0","76","62",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-06-08","   30","73","62",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-06-09","   70","72","61",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-06-10","   40","77","63",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-06-11","   30","77","63",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-06-12","   90","70","61",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-06-13","   60","69","60",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-06-14","   50","72","62",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-06-15","   50","72","63",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-06-16","   70","72","62",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-06-17","   40","72","62",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-06-18","   80","69","61",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-06-19","   60","71","61",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-06-20","   30","72","61",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-06-21","   40","72","61",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-06-22","   50","71","60",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-06-23","   30","70","61",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-06-24","   40","70","60",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-06-25","   70","69","59",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-06-26","   20","71","59",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-06-27","   70","72","60",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-06-28","   80","69","60",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-06-29","   70","73","59",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-06-30","   50","89","65",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-07-01","   20","97","67",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-07-02","   70","93","70",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-07-03","   20","86","67",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-07-04","    0","83","66",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-07-05","   70","74","64",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-07-06","   70","74","64",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-07-07","   40","75","64",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-07-08","   50","75","61",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-07-09","   90","96","67",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-07-10","   50","83","68",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-07-11","   30","80","66",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-07-12","    0","75","64",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-07-13","   10","77","64",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-07-14","   50","76","64",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-07-15","   90","80","63",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-07-16","   40","76","64",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-07-17","   60","72","64",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-07-18","   60","74","64",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-07-19","   50","77","65",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-07-20","   10","78","66",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-07-21","    0","75","65",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-07-22","   80","74","64",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-07-23","   70","74","64",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-07-24","   70","76","64",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-07-25","   30","75","66",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-07-26","    0","76","65",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-07-27","   30","73","63",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-07-28","   30","73","64",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-07-29","   30","74","64",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-07-30","   10","74","62",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-07-31","   40","73","63",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-08-01","   20","76","62",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-08-02","    0","75","61",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-08-03","   30","71","60",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-08-04","   20","72","59",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-08-05","   20","72","62",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-08-06","   10","74","62",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-08-07","   80","73","64",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-08-08","   30","74","65",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-08-09","   10","76","64",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-08-10","   40","73","63",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-08-11","   40","73","64",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-08-12","   40","73","63",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-08-13","   40","71","61",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-08-14","    0","72","61",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-08-15","   30","74","61",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-08-16","   80","73","63",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-08-17","   80","71","64",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-08-18","   60","74","63",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-08-19","    0","75","61",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-08-20","   20","73","61",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-08-21","   20","74","62",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-08-22","   10","72","59",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-08-23","   10","79","63",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-08-24","    0","83","66",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-08-25","    0","83","68",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-08-26","    0","94","66",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-08-27","   40","78","67",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-08-28","   20","77","66",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-08-29","    0","85","68",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-08-30","    0","89","70",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-08-31","    0","86","70",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-09-01","    0","82","70",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-09-02","   20","79","66",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-09-03","   80","72","64",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-09-04","   80","69","63",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-09-05","   80","69","62",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-09-06","   70","72","61",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-09-07","   40","75","63",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-09-08","   60","76","65",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-09-09","   40","73","64",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-09-10","   50","71","62",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-09-11","    0","70","59",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-09-12","   20","75","57",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-09-13","    0","79","62",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-09-14","    0","76","61",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-09-15","    0","75","62",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-09-16","   40","73","61",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-09-17","   60","72","61",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-09-18","   40","69","59",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-09-19","   10","72","59",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-09-20","    0","75","59",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-09-21","    0","78","62",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-09-22","    0","78","61",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-09-23","   60","78","62",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-09-24","   30","88","65",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-09-25","   10","79","67",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-09-26","  100","73","66",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-09-27","   90","73","65",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-09-28","   40","74","64",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-09-29","  100","69","65",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-09-30","   50","74","63",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-10-01","    0","72","59",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-10-02","    0","76","60",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-10-03","    0","95","65",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-10-04","   90","82","69",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-10-05","   50","88","67",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-10-06","   70","78","65",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-10-07","   60","72","63",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-10-08","   80","67","62",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-10-09","   80","68","59",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-10-10","    0","80","57",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-10-11","   10","75","61",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-10-12","   20","72","57",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-10-13","   20","71","55",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-10-14","    0","88","57",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-10-15","    0","93","56",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-10-16","   30","81","58",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-10-17","   70","73","62",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-10-18","   50","71","61",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-10-19","    0","69","58",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-10-20","  100","68","58",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-10-21","   90","68","58",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-10-22","   90","68","56",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-10-23","    0","74","55",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-10-24","   10","74","57",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-10-25","   60","69","59",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-10-26","   40","69","58",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-10-27","   80","71","62",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-10-28","   50","71","61",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-10-29","   50","69","59",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-10-30","  100","65","59",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-10-31","    0","72","57",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-11-01","    0","74","54",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-11-02","    0","81","56",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-11-03","   30","78","56",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-11-04","  100","72","57",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-11-05","   40","67","55",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-11-06","    0","70","54",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-11-07","   10","69","59",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-11-08","  100","68","58",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-11-09","   70","66","54",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-11-10","   80","62","52",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-11-11","   80","60","47",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-11-12","   30","56","44",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-11-13","    0","60","43",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-11-14","   10","64","43",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-11-15","   10","71","48",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-11-16","   70","70","48",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-11-17","   10","66","53",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-11-18","   30","63","51",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-11-19","   60","68","45",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-11-20","   10","68","47",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-11-21","   60","67","49",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-11-22","   60","63","51",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-11-23","  100","61","50",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-11-24","  100","58","53",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-11-25","  100","64","53",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-11-26","   70","63","53",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-11-27","  100","61","55",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-11-28","   80","60","54",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-11-29","   90","62","52",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-11-30","   40","62","47",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-12-01","  100","61","52",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-12-02","  100","55","52",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-12-03","   70","66","54",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-12-04","   20","74","54",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-12-05","   20","68","54",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1985-12-06","   40","65","53",
