Country Name,Country Code,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
New Caledonia,NCL,2.74673947,2.67330622,2.720451624,2.761970734,2.687731776,3.261158559,3.158157205,3.061463582,4.423325498,7.410797215,6.899287149,4.481401579,2.362314576,1.926841887,1.138532223,1.125715452,1.481508579,1.096903137,0.724640852,1.112917608,1.839457595,2.115563554,2.038114026,1.964438067,1.829518523,1.860220415,1.982131906,1.943605838,1.965284643,2.368989136,2.577967007,2.498715148,2.578822274,2.666625017,2.261522218,1.915332709,1.931976819,1.898767879,1.89876221,1.901374378,1.901793221,1.898811419,1.703765144,1.521461098,1.518467354,1.495754382,1.473710882,1.452307684,1.309615607,1.533215429,1.825085374,1.811679043,1.779440428,1.65510643,0.242198535,0.241613351,0.241030987,0.240451424,0.239874642,0.242977699,0.242388748
Niger,NER,2.837910825,2.881117502,2.90473338,2.90323423,2.885185327,2.867226199,2.854110808,2.838671081,2.82104524,2.803960882,2.783963025,2.769432918,2.769997014,2.788971935,2.819446203,2.85461725,2.883471997,2.898618405,2.896234991,2.883675708,2.875457794,2.875636462,2.876417526,2.878589959,2.885122958,2.891441177,2.907896354,2.950938656,3.024798097,3.11725863,3.21378172,3.299326901,3.368916989,3.417334159,3.451543817,3.48239291,3.515479083,3.54723052,3.578407544,3.608767553,3.637747759,3.664564012,3.688279674,3.709068833,3.727929015,3.742057985,3.756576119,3.778529478,3.809666088,3.844166656,3.876413583,3.898743038,3.90731712,3.899846968,3.881451544,3.859843092,3.839001312,3.816736721,3.794206636,3.771351275,3.746777298
Nigeria,NGA,2.028774426,2.075942709,2.110503291,2.129500157,2.139627773,2.151228921,2.171309383,2.199403239,2.237753318,2.285766012,2.321530987,2.360909823,2.439583489,2.566080758,2.714444532,2.872907105,2.993256939,3.031967375,2.97139204,2.849255884,2.709829604,2.599818598,2.53427468,2.528880889,2.562408374,2.602911699,2.625517492,2.630958184,2.612570988,2.579301117,2.545945169,2.521575566,2.503346955,2.493416832,2.48991723,2.488904251,2.48879239,2.491323981,2.496346857,2.50385613,2.511614083,2.521517444,2.537254494,2.559658128,2.585689132,2.610843162,2.632171268,2.649867728,2.662921245,2.67144283,2.67788557,2.680929555,2.67690791,2.665006503,2.647406072,2.627675151,2.607667054,2.586551303,2.564871955,2.542973405,2.52018575
Nicaragua,NIC,3.144389452,3.102262715,3.068530999,3.048164023,3.038426241,3.028263335,3.018285717,3.017759993,3.029733521,3.047733278,3.061778471,3.070051925,3.078472153,3.086670788,3.091336401,3.090764744,3.078682594,3.047433727,2.993951684,2.924462293,2.856422001,2.787655873,2.700639801,2.593528731,2.477042047,2.349834404,2.238323947,2.172250296,2.164573976,2.1917712,2.230514087,2.246226429,2.220140786,2.139724395,2.023150702,1.903151369,1.799294855,1.704322288,1.623981842,1.556020843,1.489198446,1.427119346,1.385008534,1.366535154,1.365526231,1.370765121,1.374485191,1.374571698,1.368674269,1.357371607,1.346935579,1.337692998,1.327243279,1.315393172,1.30197874,1.288988634,1.274730664,1.255375779,1.229759088,1.200479988,1.167948915
Netherlands,NLD,1.315294588,1.424475067,1.348491965,1.337781332,1.372661105,1.305170731,1.133144073,1.038546961,1.157969109,1.238932661,1.189133543,1.01117285,0.827331016,0.78367225,0.891389955,0.784993389,0.594626001,0.615264577,0.690282252,0.791331808,0.686046798,0.458559864,0.379222596,0.39693319,0.46632652,0.554957726,0.634526879,0.646096228,0.599907213,0.688603823,0.788031035,0.756056593,0.69699133,0.602938474,0.493927373,0.461395748,0.514767002,0.616640531,0.665493187,0.714770363,0.754840058,0.638291666,0.471814399,0.347475412,0.233663148,0.160613669,0.217521601,0.389292461,0.514284545,0.512923101,0.466428782,0.370055035,0.294820793,0.359828173,0.443220089,0.53217888,0.591203366,0.583933409,0.655071575,0.55554079,0.525549456
Norway,NOR,0.794353923,0.803401557,0.756123516,0.755402814,0.777327077,0.798379882,0.836536532,0.840602106,0.814728249,0.726516019,0.701293381,0.764803002,0.69950483,0.620349415,0.551888897,0.46901392,0.42266132,0.381788583,0.34056557,0.321225576,0.344079656,0.36727828,0.331060292,0.282202673,0.2994715,0.356688644,0.468049547,0.537922759,0.412807535,0.344151413,0.476503585,0.577180268,0.59522933,0.569388228,0.51912552,0.506881683,0.542219936,0.595410343,0.684759433,0.649044821,0.506046911,0.539290805,0.586532692,0.59093094,0.681072964,0.805392739,1.034734515,1.246333015,1.261127289,1.24566618,1.297189391,1.313440989,1.209141589,1.127736677,0.995084737,0.880969815,0.807673182,0.660090844,0.675061373,0.588757324,0.534772282
Nepal,NPL,1.592390336,1.602775744,1.630180593,1.676990428,1.737003079,1.802839669,1.865985259,1.922511866,1.968920247,2.00741309,2.044089084,2.081069916,2.115741034,2.14802552,2.177783126,2.204222184,2.22777693,2.249290526,2.26906347,2.286646041,2.309378509,2.329628847,2.33244234,2.313711878,2.284892121,2.236952267,2.203088733,2.227973231,2.327032037,2.465735756,2.610501311,2.70867683,2.7292036,2.653247056,2.511690047,2.355593655,2.213492174,2.073148582,1.941726935,1.817197648,1.681667436,1.542687538,1.426564762,1.340438073,1.271082847,1.243712687,1.204603236,1.070696221,0.810273513,0.481202592,0.103647394,-0.192706459,-0.268486268,-0.040180016,0.404484777,0.91527549,1.345295889,1.66177642,1.809442486,1.829086293,1.829999
Nauru,NRU,5.554515172,6.586139764,6.426025499,5.894892461,4.69996534,3.455560183,2.539612314,1.942117712,1.595279374,1.661832367,1.754696359,1.915852762,1.908705137,1.901279486,1.629249522,1.465936914,1.525915166,1.463015156,1.599399635,1.625840586,1.536325186,1.825442518,1.817220413,2.037174852,2.020030664,2.072251103,2.154297709,2.119905338,2.367426336,2.46005697,2.698378745,2.667363633,2.530036018,2.011327005,1.230959583,0.478806717,-0.318949614,-0.71664616,-1.122965741,-1.097008692,-1.12874605,-1.151530858,-1.114883139,-0.844395849,-0.587224528,-0.21346895,0.193158196,0.344723042,0.655740055,0.641477593,0.59767087,0.663204609,0.707828358,0.790363679,0.822731254,0.959331993,0.978583649,0.950371773,0.802168279,0.648210437,0.359331478
New Zealand,NZL,1.999440499,2.542112124,1.986582544,2.094972265,1.649506117,1.791047632,1.785232597,0.877166547,0.894787618,1.357592266,1.493750959,1.768358888,1.95737,2.085288594,1.945433727,0.884790066,0.311361736,0.032044093,-0.391641218,0.125363651,0.384751509,0.993480548,1.359494772,0.865186525,0.617838918,-0.024640404,0.861875993,0.274482468,0.480054396,0.923222729,,1.041735384,1.140231107,1.329237335,1.464363787,1.582661927,1.312358286,0.887279889,0.525484536,0.587564086,0.589286035,1.737174864,1.973558544,1.486219082,1.12877351,1.21898486,0.932407688,0.848701402,0.999728031,1.111726056,0.762479795,0.548220797,0.768347998,1.661012001,2.036033909,2.2460321,2.088722723,1.791240168,1.591158896,2.204788696,0.634500014
OECD members,OED,1.393255571,1.402936916,1.381378275,1.361553612,1.306197971,1.232399361,1.185630394,1.147826369,1.139557853,1.114986221,1.30599534,1.160035066,1.115912598,1.084828121,1.050338239,0.976760784,0.954257637,0.949669459,0.956523673,0.937615409,0.918653861,0.874728684,0.833479332,0.79363484,0.792685151,0.803387144,0.799213934,0.803545743,0.840145275,0.880685977,0.959500376,0.941923932,0.887438657,0.824480892,0.795582371,0.778056013,0.770631228,0.738911135,0.736808603,0.718722373,0.745435505,0.749548262,0.738270832,0.734444809,0.723529406,0.747502778,0.755371296,0.783472964,0.714947638,0.660299135,0.511753208,0.622512053,0.644054909,0.669882496,0.661049895,0.674976978,0.629847489,0.595827356,0.514993876,0.564391692,0.206855131
Oman,OMN,2.356493364,2.437084973,2.50302023,2.560378322,2.612362227,2.683795737,2.781788498,2.907552606,3.062289525,3.245762318,3.412312245,3.59522722,3.865654957,4.241792475,4.651213349,5.018649394,5.288760803,5.471669385,5.561017642,5.567650719,5.576717761,5.541149538,5.354616337,5.013744531,4.598692693,4.103539755,3.690457086,3.532700685,3.687516283,3.996971417,4.404639855,4.61832072,4.381747535,3.616534503,2.56642009,1.458507759,0.584299445,0.093299794,0.134864181,0.578174192,1.18284974,1.723695372,2.173512345,2.45723593,2.652281508,2.729898684,2.917741912,3.468985169,4.451662329,5.586433259,6.666457227,7.320622297,7.349582832,6.738893536,5.790591421,4.845733772,4.08380597,3.44516591,2.96857894,2.61143663,2.260580727
Other small states,OSS,1.791734727,1.817980011,1.836778457,1.873663998,1.886325567,1.877703652,1.877028655,1.923984868,1.95641858,1.992330298,2.049330303,2.069108042,2.065342568,2.070038407,2.100282444,2.091629554,2.105770699,2.122204166,2.204824408,2.284520653,2.342919431,2.415257434,2.433691602,2.480814259,2.574492047,2.651344115,2.702181873,2.65657928,2.537374069,2.344361229,2.197393864,1.924203966,1.75968142,1.759090673,1.72302235,1.754312854,1.793577171,1.78857302,1.86588408,1.835163206,1.719522993,1.703220331,1.752915919,1.924008309,2.169904176,2.429762848,2.633441072,2.728589785,2.64677856,2.490847953,2.291803106,2.174079709,2.083499756,2.050226026,2.060491504,2.051926476,2.0514267,2.028312491,1.952983877,1.813274715,1.673670503
Pakistan,PAK,2.364728894,2.431187683,2.486694731,2.53103561,2.56684106,2.601875717,2.63544927,2.660928079,2.677772853,2.691309679,2.702003076,2.720694794,2.759498486,2.822868355,2.901566067,2.974684748,3.038800442,3.10673863,3.178406445,3.246335661,3.309109934,3.353067153,3.363951989,3.33680865,3.283328475,3.22734412,3.173774348,3.109137704,3.033970861,2.955562318,2.866822818,2.788443651,2.749596734,2.759570074,2.797001049,2.845342336,2.870198956,2.84772273,2.765687388,2.647399315,2.521498668,2.417002526,2.341925761,2.305983677,2.296421618,2.293232554,2.281671865,2.263050049,2.233335732,2.197034544,2.158796524,2.126222177,2.103244584,2.092456416,2.088551827,2.086326177,2.077578387,2.057546095,2.02296716,1.978319567,1.931318823
Panama,PAN,2.966578068,2.98194714,2.985959177,2.977131672,2.96029737,2.935764022,2.91008794,2.888799076,2.87225141,2.857893381,2.842606297,2.819836838,2.785272374,2.735515997,2.676312499,2.615536889,2.558008401,2.505241531,2.457059096,2.413903519,2.37127082,2.331146783,2.293687829,2.258475335,2.226754086,2.197204954,2.169765281,2.146401383,2.124900855,2.107157796,2.089317601,2.072376063,2.060764886,2.052615104,2.048457035,2.045751604,2.039503647,2.026039499,2.001557425,1.970761255,1.938238846,1.909196169,1.882994827,1.861621072,1.844594482,1.828434154,1.811441333,1.794427531,1.776150401,1.75791916,1.735967515,1.716105291,1.704256376,1.702666445,1.707301921,1.713425474,1.711544601,1.692631293,1.651930147,1.59625723,1.536651746
Peru,PER,2.831101142,2.857751017,2.868667925,2.861051225,2.840990583,2.815174301,2.7922239,2.775578367,2.767331132,2.764067385,2.759362317,2.748655585,2.731952401,2.708053712,2.678614989,2.647494021,2.615698401,2.581230775,2.544410331,2.505649895,2.464233418,2.422529785,2.384021195,2.350196545,2.318316497,2.287483547,2.252691499,2.209098291,2.15466022,2.093396569,2.02254668,1.954103803,1.903295877,1.875951393,1.859898562,1.853791145,1.829867908,1.757944041,1.624521714,1.452868313,1.274331503,1.119394189,0.995922166,0.916462048,0.871919038,0.843037362,0.818626243,0.80594339,0.803219607,0.812925977,0.811896398,0.825158485,0.901465289,1.057019423,1.256159259,1.483157205,1.661927673,1.718268291,1.616156746,1.409210058,1.168602553
Philippines,PHL,3.336629088,3.317898803,3.276822901,3.208808017,3.12603265,3.040267887,2.967670322,2.915982817,2.890502049,2.882430581,2.879868483,2.872145535,2.857670421,2.833417716,2.803796893,2.773101919,2.748337354,2.7335232,2.730882013,2.735465999,2.739069844,2.737318501,2.731732933,2.72118096,2.705580534,2.689417943,2.669597451,2.638752764,2.595116126,2.543416989,2.488547362,2.436921695,2.391621985,2.355063314,2.324232887,2.291627698,2.25600709,2.222295803,2.190737424,2.159045764,2.132597217,2.10192868,2.051815584,1.97735239,1.889365458,1.793722188,1.711104341,1.65996399,1.649858437,1.666113364,1.691811787,1.704125789,1.692087997,1.646682152,1.579362521,1.507102557,1.445277607,1.39596534,1.364496223,1.345429965,1.328794715
Palau,PLW,2.796043866,2.77809277,2.268582572,2.116382016,1.954459607,1.559784587,1.341824904,1.14969014,1.360683124,1.588419392,2.07939076,2.386043585,2.267089526,1.556145832,0.583182711,-0.489644627,-1.483485469,-1.891894384,-1.444830329,-0.434266732,0.842230744,1.919413765,2.547355909,2.673791736,2.574607108,2.199657543,2.046143785,1.956515549,2.089135903,2.412184011,2.484966417,2.664609263,2.650727621,2.725789594,2.496220249,2.53775451,2.341816971,2.157942351,1.957999188,1.747806987,1.485973204,1.291266148,0.861768399,0.247019509,-0.38844796,-1.215403097,-1.994692013,-2.382133925,-2.259677746,-1.854153107,-1.154009782,-0.638726983,-0.181622162,0.124900663,0.226693211,0.299579118,0.51228755,0.571110175,0.501226267,0.504253971,0.452214966
Papua New Guinea,PNG,1.809617328,1.867350187,1.929437049,2.003194264,2.082051317,2.159238025,2.224834944,2.277304124,2.313178476,2.338446671,2.357434867,2.379448073,2.406038596,2.440535044,2.479348731,2.512204489,2.539392724,2.570506753,2.605815006,2.642003884,2.677016815,2.699976329,2.69653205,2.66242674,2.608373398,2.551737655,2.502196217,2.456319755,2.418087267,2.38636603,2.348795848,2.315012179,2.306364838,2.328897972,2.368241618,2.422575611,2.460422244,2.450777334,2.3792908,2.273130962,2.149205854,2.054101096,2.02501661,2.081056209,2.189415324,2.313166507,2.402304566,2.433208371,2.387682445,2.293213198,2.18756195,2.103035959,2.041461506,2.01269943,2.006220701,2.002492135,1.990178796,1.974746473,1.953700073,1.928701574,1.903939892
Poland,POL,1.095789675,1.143154014,1.322525647,1.382204638,0.976289384,0.747873419,0.961728386,0.956732069,0.782340329,0.355759845,0.364260164,0.826716475,0.908113633,0.95978577,0.993595532,0.997795383,0.963866723,0.794064583,0.802185476,0.923267472,0.907868488,0.920284572,0.937688926,0.904590692,0.803585475,0.681065577,0.564203449,0.414457483,0.361655505,0.392398205,0.354679168,0.306681391,0.254450914,0.211012329,0.135721034,0.076074182,0.065455369,0.035753301,-0.008302753,-1.044335398,-0.027587125,-0.046318937,-0.067492702,-0.058512735,-0.043948953,-0.063370574,-0.054305021,0.01363738,0.067763227,-0.285609122,0.053769709,-0.000239076,-0.060360017,-0.074846229,-0.066641101,-0.042985131,0.012480099,-0.000200133,-0.024427107,-0.175062058,-0.311960753
Pre-demographic dividend,PRE,2.277288328,2.323971919,2.367500177,2.406846494,2.443510179,2.480815084,2.519098186,2.555706714,2.590397999,2.624651249,2.647539585,2.671647518,2.719389433,2.796562249,2.886100587,2.983731583,3.054549268,3.063685574,2.998116577,2.88800348,2.770479557,2.680725622,2.627521672,2.622412902,2.651634672,2.678537743,2.699732103,2.742646033,2.809188193,2.88566219,2.973358369,3.04146987,3.054494984,3.000023547,2.905941667,2.799743476,2.720077016,2.686926036,2.713803993,2.77852866,2.85222878,2.906719787,2.935569284,2.930395486,2.904036459,2.870939384,2.849005022,2.845193417,2.864986881,2.897862093,2.931962476,2.953082395,2.955589513,2.934959511,2.899002081,2.859465919,2.824183747,2.791768187,2.76433607,2.740273859,2.715561759
Puerto Rico,PRI,1.75390952,2.086654718,2.188164769,1.958550691,1.55144868,1.187790539,0.784686199,0.617590849,0.826234253,1.253221144,1.612752762,1.973951823,2.160531592,2.080244004,1.843916845,1.651418965,1.462257716,1.310095062,1.228024793,1.189580284,1.13366199,1.070592227,1.022534059,0.993257484,0.976322961,0.959374955,0.942762657,0.92681889,0.909864623,0.890295757,0.707415569,0.645450037,0.842176258,0.928877577,0.923749876,1.121862669,0.929312007,0.57478869,0.500714523,0.276558689,0.214145951,0.128937306,0.062589906,0.020462636,-0.144242361,-0.423467205,-0.585620757,-0.586677392,-0.545401894,-0.506170057,-1.156540293,-1.209987934,-1.145930978,-1.633128331,-1.759208258,-1.93497109,-2.418017622,-4.048391034,0.010646546,2.713397437,-0.548623694
"Korea, Dem. People's Rep.",PRK,2.091070471,1.751595235,1.618788157,1.782123924,2.135462782,2.498297074,2.742895044,2.886777679,2.899250381,2.815398652,2.732053859,2.65360705,2.503858104,2.274430648,2.002498802,1.705867906,1.450187255,1.297855778,1.282781995,1.362688373,1.471959394,1.552020942,1.595570551,1.582809006,1.532478174,1.470105222,1.426350583,1.411989864,1.437939617,1.485873302,1.545639262,1.580216733,1.556428548,1.457165065,1.30903883,1.14213336,0.998170416,0.898075762,0.860282042,0.865557872,0.885350468,0.888579901,0.865930453,0.805103448,0.719726577,0.628450936,0.553298088,0.502338522,0.485026305,0.49206689,0.506081341,0.514396262,0.518246253,0.513303578,0.501732436,0.490511297,0.481502958,0.469955193,0.455141902,0.437971578,0.418961993
Portugal,PRT,0.805085264,0.721622436,0.403565949,0.055464162,-0.407786764,-0.754120303,-0.634300161,-0.427640384,-0.897396123,-0.886270251,-0.423397124,-0.154288053,0.03093226,1.394878048,3.80041404,2.844096717,1.061754967,1.078956555,1.071993612,1.081432067,0.867080703,0.611332101,0.463965044,0.38455308,0.273538752,0.090953758,-0.026945439,-0.103951995,-0.145920471,-0.21794848,-0.230481754,-0.077749267,0.122316595,0.269089468,0.346203938,0.375996187,0.446460605,0.505389233,0.565630442,0.702859953,0.705230637,0.54766794,0.375411415,0.23912899,0.185532267,0.180332441,0.196304384,0.14419128,0.095330859,0.045910037,-0.147084879,-0.405421788,-0.548815211,-0.539190467,-0.414141102,-0.315459017,-0.24388941,-0.160104021,0.023733495,0.105114125,0.022741724
Paraguay,PRY,2.620932691,2.63181123,2.639189426,2.645468007,2.646495936,2.653957387,2.656956094,2.633477501,2.580031729,2.510732514,2.439732444,2.387477111,2.369299693,2.392653642,2.44506702,2.499004999,2.547477355,2.60801863,2.680717499,2.755600786,2.829046272,2.886245078,2.918612333,2.919093689,2.895856721,2.865566456,2.831559741,2.786126909,2.729205386,2.663774193,2.592762629,2.521294819,2.455510201,2.398350232,2.345607358,2.293033887,2.23478797,2.171957435,2.102054251,2.027784522,1.957716629,1.88896533,1.80973204,1.71734172,1.61910634,1.518554683,1.430859892,1.372006284,1.350321932,1.354308293,1.366481502,1.372434411,1.372809829,1.361613439,1.34288874,1.323766099,1.307170218,1.287874014,1.265238609,1.239910817,1.213921848
West Bank and Gaza,PSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.477887603,4.477886073,4.477884235,4.477852498,4.477872882,4.477878002,4.477872045,2.555269478,2.55526837,2.555235698,2.55526757,2.555284566,2.555247556,2.555275892,2.555262373,2.555258675,2.55525196,2.751358802,2.667950749,2.597032218,2.525186831,2.46768715,2.40084832,2.344077211,2.290480058,2.246105276,1.988686349,2.533011484,2.511782463,2.486549938,2.457038653
